bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fa11d28e-65d1-4088-b73f-00386f4e0821,1026,,"[85.8, 10.1]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Reina Aranda,26522.0,Center Forward,63,Osasuna,422,['b3823c93-ab74-4be2-ba75-406a0e98b45a'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:26:21.857,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,83dc3db6-510c-43e7-b3e5-69b437b8bbff,1029,,"[101.0, 4.4]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Camuñas Gallego,26169.0,Left Wing,63,Osasuna,422,['7cc8dc0e-c317-4ec7-bf86-98f8f8b44d32'],26,,,,,,,,,,,,,,,,,Osasuna,422,00:26:26.065,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9156c5c8-6d8e-44f7-846a-22869c2b7698,1031,,"[51.8, 71.8]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,64,Barcelona,217,['b2571df2-66c9-40eb-8aef-3686f558d1fa'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.113,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f70a789-1b7b-434c-a053-a6a907b70537,1034,,"[83.8, 9.7]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,65,Osasuna,422,['c569d3b2-27de-485f-9eea-00f9d43df6e6'],42,,,,,,,,,,,,,,,,,Osasuna,422,00:26:42.822,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c0826e7-9940-4f23-b568-5bb8f59ba797,1036,,"[84.3, 3.1]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,65,Osasuna,422,['81ffc019-e058-4ebc-a2ac-679a3f26f118'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:26:44.582,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3288864c-cc7d-4631-bebb-04cdcdb3fde9,1044,,"[81.5, 20.0]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,65,Osasuna,422,"['2cb30834-0340-443c-8234-38927fe3c82c', '9dc45998-477f-4ade-87d2-bc9b75469d95']",47,,,,,,,,,,,,,,,,,Osasuna,422,00:26:47.965,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31dbddb3-902b-48dd-80c3-403efff89a4a,1047,,"[72.0, 34.3]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,65,Osasuna,422,['4125431e-f542-4c8a-960a-230420ffd71c'],49,,,,,,,,,,,,,,,,,Osasuna,422,00:26:49.938,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,49c182f6-b40d-44eb-b177-337769638e29,1051,,"[111.6, 77.5]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,65,Osasuna,422,['c7c4d291-7766-4dfb-a314-d31b5174202c'],55,,,,,,,,,,,,,,,,,Osasuna,422,00:26:55.758,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad58498f-d13f-472f-aa02-0057eae4fd2e,1053,,"[25.7, 5.2]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,66,Barcelona,217,['96fe301a-43da-4197-86df-1396f6bc7a6a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.385,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c01dcd1-34d0-475b-91e4-f26e2649cb1b,1055,,"[14.7, 16.4]",69277,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,66,Barcelona,217,['eb1612b4-711d-4b8b-8844-a58426541c06'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.840,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfbae99d-9ddb-499f-b86f-5a626baf1958,1058,,"[7.1, 5.0]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,66,Barcelona,217,"['032156df-be1a-4d0c-81f0-622b479ec6bc', '16662a01-f975-4126-8f61-83d3ab662f62']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.067,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8c7ced-619c-4db6-a827-45c69f53ef47,1061,,"[9.6, 23.2]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,66,Barcelona,217,['3590d6b1-afb5-4c7d-b200-a96e3223adec'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.835,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,769024ef-2987-4421-9301-04d170091c46,1065,,"[6.0, 7.3]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,66,Barcelona,217,['08d809a4-8548-4f3e-866c-525fee094f66'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.807,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d292f03d-4e4f-4970-afc1-e06be671c6cd,1069,,"[63.9, 10.7]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,66,Barcelona,217,['f2b14a95-d3bd-4730-814f-29a5764dc9c4'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.280,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c8f48495-6ff3-4ddf-8422-a32437cae833,1076,,"[77.3, 55.5]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,66,Barcelona,217,['6024a5b6-23b6-4c89-ab00-8ff49fbfcd47'],15,,,,,,,,,,,,,,,,,Osasuna,422,00:27:15.092,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e6c7c11-13f2-4509-bd62-338ea9a81a25,1080,,"[49.4, 30.2]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,['c5287788-3d0e-46d0-891f-5090a37b50a8'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.841,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd4b468-e4b1-4d7c-afe9-0d1858c55249,1082,,"[53.1, 40.6]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,['6ae8f713-0c2a-46dc-9ab1-9ae95479f47d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.935,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d909047-0034-44ec-89f5-4cbcae2e86d8,1087,,"[53.9, 67.1]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,67,Barcelona,217,"['3e8de3a9-7fb1-421e-b821-415a9f395f96', '7ecea6af-f1d8-4634-a3fb-ae0a050ee4f6']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.736,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2aa43f3-07be-4565-a011-8b36da8ee548,1090,,"[38.0, 66.0]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,67,Barcelona,217,['098e0f86-fc65-4ae7-a63d-802c72e601ab'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.914,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf324aed-798f-478d-876e-04da86480d89,1093,,"[33.8, 33.6]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,67,Barcelona,217,['7dfce5be-d623-4948-8852-752c8aa2573a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.392,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8da34a2a-1ace-492a-9e03-b8874510f9ef,1095,,"[39.5, 46.5]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,['67ca3577-8fae-4b53-a607-20ed6130355f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.711,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a171237a-5b74-452b-abfc-f8f26206f4ec,1098,,"[42.4, 30.2]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,67,Barcelona,217,['3d91bfe4-d911-43b6-8a74-7dc744d8ce27'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.706,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d0be90d-1d3e-4fe8-a1c7-3498f76b4b24,1102,,"[63.4, 4.4]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,67,Barcelona,217,"['2086989c-3efa-4518-8283-d9e5c67010a7', 'ecc6279c-6e5a-4386-9f06-4a368e96eb11']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.239,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b9de0a0-a73c-4e58-b34b-2406c3b9563d,1106,,"[72.7, 5.6]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,67,Barcelona,217,"['96ac3bf3-9022-4a96-9e2d-3445a49fe50e', 'fb8e1e95-d7c7-4f9c-b72f-a3aceee1224e']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.915,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496d40e-8e66-480d-a53d-a6c37e159803,1113,,"[101.0, 34.2]",69277,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,67,Barcelona,217,"['9fd96d50-3371-4329-9852-dea323760a13', 'f04d4150-9646-4bf9-834c-f01e5dad0cff']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.815,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc41acf6-8fc2-4def-ba23-1675b5f2684d,1119,,"[105.2, 45.3]",69277,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Zlatan Ibrahimović,3672.0,Center Forward,68,Barcelona,217,['3b2b07c5-b2ec-4093-ba2c-18ad612b91a6'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.222,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e6a0589-4b15-473c-ad48-9c8b0e013a41,1126,,"[66.0, 67.5]",69277,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,69,Barcelona,217,['324bbb59-c78d-441e-b2d4-ff82f037a21d'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.938,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029b622-b962-4f83-824e-2dda6c59c92e,1128,,"[76.8, 46.3]",69277,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,['e9d8d391-dafc-41cb-bb02-d00192d789e3'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.471,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,875b751c-47a7-4049-9271-d516e3711e71,1130,,"[65.5, 13.5]",69277,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,69,Barcelona,217,['e2bcf558-7487-4538-af23-e1230251fa1e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:28:52.292,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5d9569-beeb-4cd3-a8ee-62b3ea609f41,1133,,"[86.7, 72.2]",69277,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,69,Barcelona,217,['e965d1e8-8a6b-4d59-8b9c-696341b57b07'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.180,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,649d65e8-66e1-4cdf-a082-54fbd445f808,1135,,"[35.5, 11.4]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Romero Urtasun,25865.0,Left Center Back,70,Osasuna,422,['6c85e6be-e715-475d-b95b-4470ccbd8bb8'],17,,,,,,,,,,,,,,,,,Osasuna,422,00:29:17.894,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8513bfdd-5b2a-49ea-ace1-ce1cfc637e92,1137,,"[116.1, 75.6]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Wing,70,Osasuna,422,['59f6e6b3-73fb-4c3b-bdf1-546e05b666d2'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:29:21.573,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc5beb7-f227-49ee-a045-f13f6d2270c1,1139,,"[108.2, 35.3]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Reina Aranda,26522.0,Center Forward,70,Osasuna,422,['39d04358-45db-48a3-a565-1632abd68681'],28,,,,,,,,,,,,,,,,,Osasuna,422,00:29:28.112,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7cdccde-a0bc-4c61-a5a5-98360e1688b6,1143,,"[13.4, 13.5]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dmytro Chygrynskiy,18608.0,Left Center Back,71,Barcelona,217,['f1a0272f-3309-418b-8ba6-df6a9b7d6dfe'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.405,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69fe5cc9-efd8-47d6-8769-0e7d9c05951b,1146,,"[7.7, 29.6]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,71,Barcelona,217,['4285290f-a036-4cb4-9156-5fcac24181f3'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.992,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d2c9ba-216d-44ff-ba13-8b5137489522,1149,,"[14.9, 76.8]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Barcelona,217,['5875f931-2608-409f-88ab-6f6edd90501a'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.540,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06186e6c-5b4d-402b-9d7b-210e89d30d46,1152,,"[37.8, 77.9]",69277,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Back,71,Barcelona,217,['68bf86e8-b096-4825-8941-7d9daa8b07b6'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.674,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ec33a2-cbae-4b68-b1d0-f5e56250b437,1155,,"[29.3, 66.7]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Barcelona,217,['e08a3e8b-137d-4c87-a037-355159768545'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:30:01.890,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bb187a34-34bd-4e83-9199-6547e6ed6cbc,1158,,"[80.8, 59.9]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Barcelona,217,['97f98d87-e237-4fc7-9cd3-d2a36c455b66'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:30:05.988,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e585a1-4b17-4b3b-85bb-ae117fbdf268,1160,,"[62.4, 8.6]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,72,Osasuna,422,['dd498092-e6ae-44a7-b3dc-db824602e0fb'],7,,,,,,,,,,,,,,,,,Osasuna,422,00:30:07.285,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d29c5597-e88c-4114-945a-aebdd80465dc,1162,,"[54.2, 15.4]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,72,Osasuna,422,['15ddf2f7-6a9d-4ff8-a03b-7bb6a3217796'],8,,,,,,,,,,,,,,,,,Osasuna,422,00:30:08.188,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,748f6a43-f9b4-4b00-823b-b34840e71890,1166,,"[65.4, 13.9]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,72,Osasuna,422,['379f3d7a-0c32-4c36-b35b-ba7095302abf'],9,,,,,,,,,,,,,,,,,Osasuna,422,00:30:09.657,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8eb1c9-2ec7-473b-a783-a0df0d84c663,1169,,"[62.7, 22.4]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,72,Osasuna,422,['1c772824-e017-49f2-9c75-809f2c13852c'],10,,,,,,,,,,,,,,,,,Osasuna,422,00:30:10.822,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6d3f510c-d683-416b-b630-e8b1b127050c,1175,,"[70.5, 7.6]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,72,Osasuna,422,['b5808b86-0009-4f3d-8b92-d15e15a00b25'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:30:21.277,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a230d1e-9ce6-4944-a27d-5b7b8ca5ccb1,1181,,"[46.0, 6.0]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,72,Osasuna,422,"['4fd7e0cc-9ae2-4f8b-b50a-7d0fe8b96eb9', 'dfd75247-a725-4ded-9e04-ada2e031b727']",25,,,,,,,,,,,,,,,,,Osasuna,422,00:30:25.503,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2cfe117-feba-4855-ae54-76cefb435ab2,1184,,"[62.5, 4.2]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,72,Osasuna,422,['2809da27-13a1-4a54-a540-a93b56eaac0c'],27,,,,,,,,,,,,,,,,,Osasuna,422,00:30:27.728,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d6cbd9-9bc2-4717-9347-34c80bd72937,1187,,"[68.0, 10.7]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,72,Osasuna,422,['4aacceca-4b6f-4d2c-8622-4933892ce98f'],28,,,,,,,,,,,,,,,,,Osasuna,422,00:30:28.800,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3c27f5-5a8c-4f46-bd23-9acb49aecbdd,1194,,"[56.7, 53.7]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,73,Barcelona,217,"['45a5d893-f819-4eaf-9fb5-263d8b2e94a4', '62206f6d-9970-475f-9a9e-8544769e38c3']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.974,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6b300d7-f8f1-4a07-a5a6-43a60e0abaea,1201,,"[48.8, 16.7]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,73,Barcelona,217,['943bc0f4-73a4-4bbb-88c0-9b1313fe402f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.368,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c6a2f4-e228-4831-bbd4-23aae2ed7a9c,1204,,"[69.1, 4.8]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,73,Barcelona,217,['07997dd6-d04e-4c15-b003-3287b7e52856'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.099,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38162a0f-9f59-4c9e-9e2b-515378373875,1211,,"[62.2, 75.4]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,74,Osasuna,422,['39f1f314-bd18-45bd-b6a4-aba6df5b4f81'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:30:46.080,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8d617c-7356-4f30-95e9-b0fa5b432f47,1214,,"[51.9, 66.0]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Center Midfield,74,Osasuna,422,['694ec7f4-13c9-46b9-b27f-d3bc0de6a0c3'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:30:48.157,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07066262-ffe9-4cb8-8b95-a0be01daf1d4,1217,,"[12.8, 34.9]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,74,Osasuna,422,['896b5f9c-1947-4fa4-be70-f69b35d07fd8'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:30:52.136,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2da8db0d-3b58-4ed8-bd5f-f4d3ac25acf9,1221,,"[31.9, 20.7]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Romero Urtasun,25865.0,Left Center Back,74,Osasuna,422,['3b48fb8d-24ea-4ff0-ae81-e830ad3db9a5'],54,,,,,,,,,,,,,,,,,Osasuna,422,00:30:54.926,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,975584e8-925c-4cbb-a847-8b97726905c7,1224,,"[45.3, 6.3]",69277,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,74,Osasuna,422,['81c27f84-1adc-4c3c-b456-b39098dd0b2f'],56,,,,,,,,,,,,,,,,,Osasuna,422,00:30:56.810,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,500b2d00-9f01-43b0-ad2f-d2eb5c39bd8a,1233,,"[78.8, 3.5]",69277,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Walter Gerardo Pandiani Urquiza,26516.0,Center Attacking Midfield,75,Osasuna,422,['68a991e0-31d7-4527-abc4-7aa37365078a'],39,,,,,,,,,,,,,,,,,Osasuna,422,00:31:39.109,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cbffabd6-461b-40b7-93f8-7d3f39e1a30e,1235,,"[85.8, 18.1]",69277,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Camuñas Gallego,26169.0,Left Wing,75,Osasuna,422,['52a22a55-2d4b-4152-897a-aa71b493f344'],41,,,,,,,,,,,,,,,,,Osasuna,422,00:31:41.613,Ball Receipt*,,2009/2010
