50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.138705,,,,,,,,,,,,,7a7ae967-ba2e-4de6-a18b-095cb68690f6,189,,"[70.3, 56.5]",267192,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Celta Vigo,209,"['763aab9e-90c3-4c61-9eb3-4ae7ea8ae890', 'b2c9dd5d-4f14-4efb-beaa-88af06efa7d9']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.404,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.989768,,,,,,,,,,,,,bc813d96-415b-49d3-b47b-a5b3aea73f13,203,,"[39.0, 37.0]",267192,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,11,Barcelona,217,['5a67be0e-ebb2-44d4-8ae9-6bb43964e308'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:21.294,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,1.964525,,,,,,,,,,,,,9cc5d51d-817e-47ab-99ea-61ce3e813424,227,,"[68.9, 78.1]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,13,Celta Vigo,209,['bf103eb8-e720-41a4-a428-60a89ca55cc7'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.722,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.23031,,,,,,,,,,,,,2e6ce43a-bf85-4883-8df3-e7f43b45142f,228,,"[55.2, 78.1]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Celta Vigo,209,,7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.170,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.843145,,,,,,,,,,,,,d8d37b35-5852-40cd-b3dd-2bd06f32862c,234,,"[62.8, 71.0]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Celta Vigo,209,['94606ae7-5888-4041-ba28-72bdb5afb1ed'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.598,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.424593,,,,,,,,,,,,,d96ca7c4-c9af-45fb-85af-ab406487dec0,243,,"[11.3, 27.0]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,15,Barcelona,217,"['26ec6afc-3141-4b40-8e50-bef38eaf9573', 'be7ada8d-d87f-48b2-8e9f-003c35ec4521']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:31.882,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,1.615573,,,,,,,,,,,,,1018c14f-c211-4ed4-9aa2-4963d9fb62df,249,,"[112.0, 60.8]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,15,Barcelona,217,['8af75d40-9dbe-4637-9901-81b1c2c1145c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.570,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.507636,,,,,,,,,,,,,0a17833d-b73f-44f0-9905-cba79cc597c1,257,,"[22.5, 12.3]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,15,Barcelona,217,,41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:41.580,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.513658,,,,,,,,,,,,,f88e1eae-9bf0-4d1f-aed8-3987ebdc56f1,261,,"[48.4, 21.5]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,15,Barcelona,217,['6d599ac6-172c-45e9-94fd-e7ac4e035275'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:45.238,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.10569,,,,,,,,,,,,,897f95d4-c94e-4367-94c8-1771c73b2929,264,,"[44.3, 19.6]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,15,Barcelona,217,"['58ce6dbd-fe18-42bf-9289-c58f773019bd', 'c0642a82-1201-4e81-a558-e1e507679b73', 'f7d10eaa-6ca0-40ef-9313-e37f77934924']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:46.296,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.694779,,,,,,,,,,,,,98842cb7-69c4-4ed9-b5a3-4523a2182838,276,,"[70.3, 58.9]",267192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,16,Celta Vigo,209,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.033,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.40983,,,,,,,,,,,,,32235b86-7136-45cc-be47-c5df8ce467a9,283,,"[40.5, 14.4]",267192,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,17,Celta Vigo,209,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.992,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.641634,,,,,,,,,,,,,ab3565ab-75c1-4375-8ff8-9142ddbb5b55,286,,"[68.0, 50.9]",267192,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,18,Barcelona,217,"['111dc0e2-6fa9-41f2-beda-a391513bd2d1', '6233c080-bf9c-4bda-a27d-1f5d3608cbb4']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:16.499,Pressure,,2013/2014
,,,,,,,,,,,,,,,,3.210298,,,,,,,,,,,,,4af2f0d0-9acf-4394-9ea4-54171b382661,296,,"[12.9, 66.4]",267192,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,19,Barcelona,217,"['4132e221-b086-4811-85b5-eb0346089e35', 'd2563ddc-8e7c-4912-84de-61ddbbb9d15c']",36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:36.512,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.825153,,,,,,,,,,,,,a1ccf3e1-de54-48dc-9b33-34072c58d9cf,300,,"[35.1, 35.6]",267192,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,20,Celta Vigo,209,"['4dbe042b-40b8-4cc9-ae7f-b84f65fb551a', '7865eff9-a9a9-4d55-b5ec-706b83555dee']",12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:12.136,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.917676,,,,,,,,,,,,,0b772024-9ffa-49e5-a161-2e96027afce4,306,,"[78.3, 56.3]",267192,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,20,Celta Vigo,209,"['3385f7ba-91b2-490e-9518-fc29a2c7789a', 'c871f8ff-04fb-4239-83c3-94c406237bc8']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.063,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.572455,,,,,,,,,,,,,c0b49c4b-888a-4b22-a67c-e229f2d360d7,308,,"[63.2, 46.1]",267192,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,20,Celta Vigo,209,"['74f16e70-11df-41aa-a3c3-41b893fb7233', '8f94fd0c-e6d4-426d-8c9a-4440a7406261', 'a730dca8-0510-417b-94a6-b3a437970a8a']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.654,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.434273,,,,,,,,,,,,,b867d969-7b16-4295-99be-45049d435960,315,,"[66.6, 11.3]",267192,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,21,Barcelona,217,"['3b1a7195-9dac-47e4-af3f-650ced9b6e15', 'f0d0c795-0027-4742-9f21-5bb74d22bb84']",20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:20.375,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.91134,,,,,,,,,,,,,6eb24175-89e7-4190-a326-7b23547a58f5,361,,"[20.7, 22.5]",267192,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Oubiña Meléndez,25986.0,Left Center Midfield,21,Barcelona,217,['38f2618e-7341-4ce2-b28c-d5bfca3f6abe'],7,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:07.513,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.529371,,,,,,,,,,,,,271bdeff-dfcc-4783-963d-4daddb6cfb68,362,,"[20.9, 30.0]",267192,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,21,Barcelona,217,['71d8a44e-c10e-4d43-a057-4efcf7416822'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:08.164,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.824325,,,,,,,,,,,,,207b8ede-b174-466b-8c15-977c45297df2,369,,"[54.6, 13.4]",267192,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,22,Celta Vigo,209,['45344744-fbe5-4dc2-bbcd-bc06b7342285'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.583,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.841247,,,,,,,,,,,,,8777d8e3-f20e-45b0-8bc5-36822b05f51e,374,,"[78.3, 28.9]",267192,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,22,Celta Vigo,209,"['09fff0ff-94ef-4415-930a-a144c8d1d167', '396a6ac6-4161-4ee1-b5da-9c884a12bc21', '3cf609d0-5c8f-4f29-a381-cdbaf2915632']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.725,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.595329,,,,,,,,,,,,,4e4cfe2a-99dd-4a15-bb31-9bff80e92179,400,,"[75.4, 45.4]",267192,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Wing,25,Barcelona,217,['294ad11c-c38e-4d09-a202-57ea3e9af3a1'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:38.213,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.042963,,,,,,,,,,,,,5b78053d-6f87-4b64-9c28-9db1f255e78e,405,,"[33.9, 26.0]",267192,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Oubiña Meléndez,25986.0,Left Center Midfield,26,Barcelona,217,,53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:53.463,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.725796,,,,,,,,,,,,,24ca186b-f5c8-4f4e-bfee-b032524fbf20,441,,"[41.9, 28.4]",267192,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Center Back,26,Barcelona,217,"['8502297b-150f-4056-af82-c67f6c5d891b', 'dcdcc7b9-e30b-4ae5-9ca9-b53af96123ac']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:31.506,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.344431,,,,,,,,,,,,,6eb31169-0a3c-44a0-820a-e883eb9e97bc,443,,"[33.5, 42.9]",267192,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,26,Barcelona,217,"['25b8fbab-eaad-44d0-8e77-e056ba0ecd84', '80df4adb-ced4-4cd7-b684-de46d9ade2fb', 'dc7d95ab-5d48-40d5-9c1c-e486c51ee3fb']",33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:33.068,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,1.116612,,,,,,,,,,,,,7769c5a9-2fe9-4e03-a293-9a334ff3d48a,456,,"[83.6, 14.4]",267192,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,26,Barcelona,217,['502789fe-5cf6-4fd0-b71f-c65dec3637cc'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.198,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.25833,,,,,,,,,,,,,f4b70cd6-50ef-493b-b7b7-b9743283ce75,469,,"[43.9, 59.6]",267192,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,26,Barcelona,217,,53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:53.928,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.460769,,,,,,,,,,,,,5632fb61-f18b-4f67-85eb-83a370642ca3,477,,"[67.8, 65.6]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Wing,28,Barcelona,217,"['c8edc877-7152-4a4e-b43e-81975f2be553', 'd8721c65-c452-45ae-9494-e9e0e9b724aa']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:21.753,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.472166,,,,,,,,,,,,,d1af7191-4685-4edf-b74e-b8fa031653bf,481,,"[52.8, 16.5]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,29,Celta Vigo,209,"['0194952f-5b14-4133-a6f0-7d26a1566f4f', '7851c557-1e48-4441-8b23-3a1555651490']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:11:23.193,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.644132,,,,,,,,,,,,,8b39bbfe-b85a-4788-8e80-a58be1505ba2,485,,"[63.4, 17.3]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,29,Celta Vigo,209,"['bb6a1a21-bb73-4bcc-9caa-e8836de9a003', 'c4e552ae-b85e-4524-b4f7-edffc8ff8e01']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.982,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,2.381997,,,,,,,,,,,,,48edff8e-e8e5-4d1b-b42c-0042c5aa430d,490,,"[54.0, 17.9]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,29,Celta Vigo,209,"['7ce3630e-6d6e-4e19-8ec2-332e518e2643', '7e07cd60-def3-40ba-9848-1d3bd07b6e45', '8db1827f-f113-44a3-9ef9-bf2194a69d7e']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:11:27.372,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.880396,,,,,,,,,,,,,bcbc9f35-8629-4383-b260-5e5407f0c570,496,,"[59.5, 23.2]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,29,Celta Vigo,209,['85c1051d-1cff-4cf2-bb0a-29b11cd3b963'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.787,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,2.003305,,,,,,,,,,,,,7451c5a1-ae46-4948-a13e-b0b1184edf30,510,,"[104.8, 40.7]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,30,Barcelona,217,['0a6eeb06-7458-41f3-a9c8-140044e66728'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:40.529,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.504062,,,,,,,,,,,,,e143ba94-7dcf-46c1-af86-d83c98f52e3f,515,,"[69.2, 58.8]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Oubiña Meléndez,25986.0,Left Center Midfield,30,Barcelona,217,['04f49027-e642-4a91-b183-bc1dcde48122'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:45.356,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.351517,,,,,,,,,,,,,6726a8f9-4594-4ae4-a7ac-c7af8b015101,519,,"[76.6, 72.3]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Wing,30,Barcelona,217,"['02c0707b-dc1d-4c7d-ad30-aeb1183f3456', '4562d390-5ca2-4de2-8017-af01fa14aea2']",47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:47.674,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.20643,,,,,,,,,,,,,edbf02ac-8630-47a6-858c-5dda01191504,521,,"[72.1, 62.1]",267192,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Oubiña Meléndez,25986.0,Left Center Midfield,30,Barcelona,217,"['00b9940a-dc3c-402d-9e9c-4d4be4a0f52b', '4c7e77dc-bee3-4637-ae28-8dde782deb71', 'c9cd4d74-b2a0-4e97-86f6-a4be703098f2']",50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:50.369,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.789639,,,,,,,,,,,,,5c02a27e-a39e-409b-8bb2-5460efc52339,545,,"[22.6, 70.1]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,31,Celta Vigo,209,"['8c7187c8-cd91-437b-b0ea-a4a8adf44fde', '98d78797-42d6-4078-bb4f-cafb782eefdb']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.619,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.788058,,,,,,,,,,,,,54acbaf2-3b09-40ad-a28a-172eaafa2bcf,552,,"[43.2, 59.9]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,31,Celta Vigo,209,"['69d70d8b-b2c4-4305-995b-617695586bf5', '92496972-4468-4300-b402-4496f3ff2c8a']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.731,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.516698,,,,,,,,,,,,,bf918c21-6e5d-43de-87c4-d1fdadb5c722,556,,"[34.8, 39.5]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Left Center Midfield,31,Celta Vigo,209,['76698e22-be50-4868-80ea-a534ccf3ed5b'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.568,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.517755,,,,,,,,,,,,,272ab9e7-1072-4eb8-bc83-b0e4aada4cc2,563,,"[28.3, 49.3]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,31,Celta Vigo,209,"['6415a3fe-3987-4e0f-8a55-9e0eb77af7c6', '9ce706e1-3625-4aa9-a149-fd7353eb4a75']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.974,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.699023,,,,,,,,,,,,,3a5ed6fe-aa07-431f-83c1-4740537bfec9,582,,"[7.8, 23.5]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,32,Barcelona,217,['467d7cbe-d974-4612-960a-5a7258cb5090'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:45.456,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.428597,,,,,,,,,,,,,a30a0e60-e6e1-4c1a-8c31-8223cbb068b7,587,,"[9.2, 25.1]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,32,Barcelona,217,"['77052863-2c86-4e6e-96d8-663cd58728b7', 'e5e28fcb-6e19-4ac2-8001-94e0209d9664']",49,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:49.655,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.814629,,,,,,,,,,,,,9ed63081-4e39-4ffe-b94f-c8ae0038a62e,592,,"[105.9, 25.2]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,32,Barcelona,217,"['0d2a3d48-67bd-417e-ac2a-e342d0688417', '787c38fc-0457-4ae6-92ed-cf98bf466d76']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.482,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.520516,,,,,,,,,,,,,f824d4f7-19ac-497b-9960-9c104761f173,602,,"[64.1, 37.0]",267192,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Center Forward,32,Barcelona,217,['53d93c63-f476-4b55-9c5a-4090ed996f0b'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:59.604,Pressure,,2013/2014
,,,,,,,,,,,,,,,,2.508834,,,,,,,,,,,,,8ce2ee88-d588-408c-a895-a3cd94abd2db,606,,"[45.4, 58.6]",267192,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro López Sánchez,27200.0,Center Attacking Midfield,32,Barcelona,217,"['35e9ad81-cc1e-447c-b128-5b1967fa2b12', '4f9804aa-cf19-4c4e-9b8d-d0c80a34f26e']",2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:02.180,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.415356,,,,,,,,,,,,,bdcfe0c0-b84a-47ba-a66b-a9cc8d515785,645,,"[53.5, 72.9]",267192,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Wing,35,Barcelona,217,['08064f4f-121b-4f0e-916a-3ade89e6972d'],53,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:53.595,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,0.453128,,,,,,,,,,,,,20764161-5df0-4a28-9a43-9c354d3b3cf3,651,,"[64.6, 21.4]",267192,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Celta Vigo,209,"['2a69c52b-36f0-40a0-8b0d-f68e0b721acf', '4feaa4dd-7c07-46c3-8ce6-ddf4dd6c6e02']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.754,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.560522,,,,,,,,,,,,,5998f2dd-f111-4d29-8a4b-971a339822b6,674,,"[38.4, 44.3]",267192,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,37,Barcelona,217,"['a996f244-eb52-4694-ab86-489938b49f82', 'd67d1989-cbba-478e-be3c-9768decdcc7c']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:17.700,Pressure,,2013/2014
,,,,,,,,,,,True,,,,,1.625018,,,,,,,,,,,,,11c55b9b-fd90-44d2-8bae-9d3df2afab7f,679,,"[72.6, 15.7]",267192,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,37,Barcelona,217,"['5863ab72-59df-4a30-8831-8493175bea60', '753c1ea5-15d2-4ac3-96d8-b5bc314ddc57']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.718,Pressure,,2013/2014
,,,,,,,,,,,,,,,,1.239303,,,,,,,,,,,,,bcb2b9c8-3676-4364-b49c-4ef528df1aba,683,,"[46.4, 75.2]",267192,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Oubiña Meléndez,25986.0,Left Center Midfield,38,Barcelona,217,"['04647b66-8db6-44b5-bbd3-32c84bdaf049', 'a867f350-5d68-44ab-af3b-520fa721c11c', 'a8d03beb-4c3c-4b28-8534-97c74fe9a281']",40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:40.543,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.321897,,,,,,,,,,,,,87ba3136-96d9-4bde-837f-d9d08353501f,690,,"[56.0, 65.4]",267192,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,38,Barcelona,217,,42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:42.975,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.616855,,,,,,,,,,,,,53d9c2a3-aec1-4c17-93b2-5e2785f0c4cf,696,,"[57.8, 74.7]",267192,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Augusto Matías Fernández,19668.0,Right Wing,38,Barcelona,217,"['45af6eeb-f9b3-43bc-9a63-567ace422ce4', 'bd1fb5d2-5b40-481d-a5dc-a5d386cfc86d']",44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:44.460,Pressure,,2013/2014
,,,,,,,,,,,,,,,,0.455139,,,,,,,,,,,,,94437cf3-7b68-4828-afa3-912699c7db0e,701,,"[41.4, 64.8]",267192,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,38,Barcelona,217,"['4a59e6da-ec7a-4b4d-8138-6653ea681b4f', '7ef096f9-67c1-4a88-ac0d-27bdc79de2b0']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:46.538,Pressure,,2013/2014
