bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[31.0, 21.0]",,,,,,,,,,,,1.6161,,,,,,,,,,,,,,,a55f3480-4fd5-4fdf-a677-9d6e1fa94ba4,315,,"[28.0, 22.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Center Back,16,Rayo Vallecano,360,"['20a324b0-89a3-4892-b8b9-1f817f760aba', 'cadcf415-4908-449b-a098-8148e90f136c', 'd6c7b77d-15ac-490e-b996-9e069bbc7f59']",47,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:47.439,Carry,True,2018/2019
,,,,"[31.0, 5.0]",,,,,,,,,,,,0.7874,,,,,,,,,,,,,,,4136f76a-8182-44ce-9dff-9675c26c90b3,318,,"[29.0, 4.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Amat Maas,6652.0,Left Center Back,16,Rayo Vallecano,360,"['0cbaf2f2-b2d9-4b86-8f90-6eb59d418db8', 'f4c914d2-c385-44ef-b44f-cc0564c3760d', 'fc9cb0d8-d0e4-4121-bccf-9b4756ef4773']",50,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:50.206,Carry,True,2018/2019
,,,,"[57.0, 25.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,d711f3ad-52ec-424e-be2d-0f5d75660c48,322,,"[57.0, 25.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro García Rivera,12192.0,Left Wing,16,Rayo Vallecano,360,"['dd14807a-3970-41bb-afa4-84f3b865e257', 'f8c625c1-b7d5-430e-8204-77518cd3ad17']",52,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:07:52.271,Carry,,2018/2019
,,,,"[73.0, 62.0]",,,,,,,,,,,,0.233862,,,,,,,,,,,,,,,dcdf5acf-29d1-4eaf-bd96-a348b1a731c4,330,,"[72.0, 61.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,"['1894c86b-ccdf-4eff-a267-7e456a654ee9', 'b2b504a2-a819-43e6-9294-9b23cc1d8347', 'c885e0b8-95b2-44b0-8c45-4df7eb74835c', 'e2e1c553-d97b-44b4-9e0a-29167f0ba910']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.424,Carry,True,2018/2019
,,,,"[81.0, 58.0]",,,,,,,,,,,,0.255351,,,,,,,,,,,,,,,bff0d8a9-75bd-473d-bc84-5d750674a602,333,,"[81.0, 59.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,"['0ed3fcbe-67d0-43b3-86d3-332fd68978f6', '1894c86b-ccdf-4eff-a267-7e456a654ee9', '57685127-68a7-420f-b0b9-ab8d7e2fb3f4']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:07:55.480,Carry,True,2018/2019
,,,,"[66.0, 48.0]",,,,,,,,,,,,0.824309,,,,,,,,,,,,,,,720ab673-0e3c-4a3a-9b76-239d70e4c099,336,,"[68.0, 49.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,17,Barcelona,217,"['9d777836-10df-40e5-9cf1-2ac2a66accd8', 'df300d39-bebc-49b5-8624-10aa75cc162f', 'e6dbe67e-f8bc-4c80-9545-3f1d692d902c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.888,Carry,True,2018/2019
,,,,"[78.0, 37.0]",,,,,,,,,,,,3.850916,,,,,,,,,,,,,,,deac415f-0801-4308-a039-7f93f2417d4e,341,,"[73.0, 29.0]",16205,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,17,Barcelona,217,"['0bbba563-bd17-4cf2-80f1-366b3088c168', '3694af37-685f-4a3f-b5e4-f7b01ed9ce18', 'e56d5382-02e2-48cd-8191-11399071d3ab']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.903,Carry,True,2018/2019
,,,,"[80.0, 61.0]",,,,,,,,,,,,0.701242,,,,,,,,,,,,,,,e6b78e4b-6deb-407d-8855-801dde1873eb,344,,"[79.0, 63.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,"['c8eb4dfa-81d1-43ab-a594-bad734f28ee7', 'd6d6a757-facc-4d2d-9498-c604ff8b6e56']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.717,Carry,,2018/2019
,,,,"[92.0, 60.0]",,,,,,,,,,,,0.039955,,,,,,,,,,,,,,,62b94978-7e5e-4c91-bc8b-fbeea0004224,347,,"[92.0, 60.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,17,Barcelona,217,"['47db9ebf-1a9f-4b60-a3a3-683f2db7cef7', '6f85efa1-bbb6-49ec-b9cc-10a3c83213db']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.527,Carry,,2018/2019
,,,,"[81.0, 64.0]",,,,,,,,,,,,0.039983,,,,,,,,,,,,,,,73267d12-ce40-4ccd-bab5-50c4cac0ecd6,350,,"[81.0, 64.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,"['9a8a8f77-095f-424c-98b8-5e6d28bd1048', 'f478c0c6-5416-470d-be22-04276ceb66ad']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.513,Carry,,2018/2019
,,,,"[90.0, 75.0]",,,,,,,,,,,,1.218531,,,,,,,,,,,,,,,5f009493-4e7f-4079-b7cd-2d1db03503e5,353,,"[91.0, 77.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,17,Barcelona,217,"['2d1e11dd-a304-49cf-b6d6-4fb6d1c3d668', '93f98d02-0680-4839-8598-ff91286eda10', 'fc136f64-0bc7-4cfe-a834-0a24c91b7aff']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.143,Carry,True,2018/2019
,,,,"[84.0, 72.0]",,,,,,,,,,,,0.039994,,,,,,,,,,,,,,,50b81c75-744e-4d07-b0c5-39e814c6a4ec,357,,"[84.0, 73.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,"['10d4f254-1cac-48be-80df-96534e894a9f', '99bef574-1b45-4b84-a9fd-6ac1581c4860']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.189,Carry,,2018/2019
,,,,"[80.0, 46.0]",,,,,,,,,,,,1.277953,,,,,,,,,,,,,,,21d17a2f-c69e-4de0-afcf-09adcc607517,360,,"[80.0, 49.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,17,Barcelona,217,"['356e2194-a02f-40c4-9208-7b1dc3f72bda', '4be65675-a869-4fa9-aedc-d1fe0a805070']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:08:11.240,Carry,,2018/2019
,,,,"[85.0, 55.0]",,,,,,,,,,,,3.684274,,,,,,,,,,,,,,,7c1f8517-cfe5-40fc-8871-40e4de012d0d,364,,"[79.0, 31.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,17,Barcelona,217,"['9a90e0c2-a701-450b-aeec-67619e67027f', 'cc25922f-4549-4c3f-9360-e294d1a296fa', 'd06cd4c1-bfba-47b8-9428-4b373b08cba2']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:08:14.230,Carry,True,2018/2019
,,,,"[94.0, 71.0]",,,,,,,,,,,,0.864461,,,,,,,,,,,,,,,740683ed-b2e5-436e-88fa-4b2e07ff2176,368,,"[95.0, 73.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,17,Barcelona,217,"['7f1fb960-319e-437d-8dc8-704a04dc8c01', 'bc173309-d5fe-4d36-a696-3ba3214db409', 'fd2bd425-613a-4344-8020-51870acdcc91']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.234,Carry,True,2018/2019
,,,,"[88.0, 64.0]",,,,,,,,,,,,0.905862,,,,,,,,,,,,,,,f0a03bc0-521c-43a5-8bf7-dc9e203e5099,371,,"[88.0, 64.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,17,Barcelona,217,"['91b320dc-07bb-4631-91df-4028f7de72c2', 'ddf187ba-a305-4f47-8d51-a78bfbbef40b']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:08:21.582,Carry,,2018/2019
,,,,"[86.0, 46.0]",,,,,,,,,,,,0.848972,,,,,,,,,,,,,,,796c6ec8-f9ac-4c10-b84c-54ddf179cd6c,374,,"[86.0, 47.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,"['48c2e2c1-7d96-4e1e-9eae-060ffc542e70', '5b5e9ce4-e259-4f01-b9a1-62a64ff86109', 'e237db88-21ec-4916-b4f8-95d1522602da']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.773,Carry,True,2018/2019
,,,,"[92.0, 38.0]",,,,,,,,,,,,0.040024,,,,,,,,,,,,,,,abc67887-e58c-490c-af1e-2c3e37a45e25,378,,"[92.0, 38.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,17,Barcelona,217,"['c919836b-03c1-4d7f-aae8-14550f221bf2', 'f5d58345-9712-4a38-a059-86fe3081fa10']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.817,Carry,,2018/2019
,,,,"[92.0, 31.0]",,,,,,,,,,,,0.861135,,,,,,,,,,,,,,,d0e38bbc-b380-4802-a04a-d06a939afda3,382,,"[88.0, 35.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,"['0caf3ed4-7985-4bae-baec-ac23f3d2c3e9', '8c2125ee-936f-46f0-8430-d616680f2636', 'd7871394-4216-434c-9975-d92a4422aa49']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:08:26.600,Carry,True,2018/2019
,,,,"[105.0, 12.0]",,,,,,,,,,,,0.985781,,,,,,,,,,,,,,,c61d7d97-2f98-43fe-91aa-311f550e90a8,386,,"[105.0, 12.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,"['a43accbd-8a55-4157-92d3-02d853e59f62', 'd88cf364-63fe-44b8-9488-da95323a2044', 'f7f70998-472d-4d4f-b37b-d5f5214815e6']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.647,Carry,True,2018/2019
,,,,"[22.0, 62.0]",,,,,,,,,,,,0.1736,,,,,,,,,,,,,,,d841796e-c824-4b4b-aa04-900a0762df03,392,,"[22.0, 63.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Right Wing,17,Barcelona,217,"['8c8c61a8-99d2-4b7a-815a-7a3024159603', 'a978b262-5da2-4ff1-b2a9-ed600177ef0b']",31,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:31.815,Carry,,2018/2019
,,,,"[73.0, 69.0]",,,,,,,,,,,,4.314601,,,,,,,,,,,,,,,56fa31e4-ba05-4da0-aaf0-b5513caf8e24,395,,"[34.0, 75.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Right Wing Back,17,Barcelona,217,"['49988b0b-8f3a-413b-b568-962e312eaa8b', 'b67e6d17-1e3f-4b1a-b578-40047e836981', 'ea526956-1dad-44b7-ba6a-2570d1e77949']",33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:08:33.574,Carry,True,2018/2019
,,,,"[53.0, 30.0]",,,,,,,,,,,,0.32939,,,,,,,,,,,,,,,87510d39-052d-45a2-8192-f48c16e32b43,402,,"[52.0, 31.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,17,Barcelona,217,"['607ba014-2a95-486d-a957-d30699dab4f4', 'e0f2dd16-58de-4a01-a4fa-b9611ee61b83']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.934,Carry,,2018/2019
,,,,"[100.0, 24.0]",,,,,,,,,,,,4.963743,,,,,,,,,,,,,,,dd5a63ab-6ca9-4f0b-836b-79a76b381cdf,405,,"[79.0, 5.0]",16205,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,17,Barcelona,217,"['0c93aaef-8d85-4fdf-9906-01e58ec9ed88', '6cb38069-7d9c-44df-be27-107a140fce67', '7c716c88-afb8-4502-931f-106db4e41817']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.395,Carry,True,2018/2019
,,,,"[117.0, 25.0]",,,,,,,,,,,,1.322987,,,,,,,,,,,,,,,51d73d2f-794c-4339-9abd-c3115684fed4,414,,"[117.0, 25.0]",16205,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,"['555853f8-5cf9-4f3c-9eea-ed30620565fa', 'b4ccc54f-1a98-4f86-9516-8c9291ecbbf0', 'b5b20a0b-7c19-4435-a221-db3caac8b468']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.406,Carry,True,2018/2019
,,,,"[100.0, 58.0]",,,,,,,,,,,,0.368097,,,,,,,,,,,,,,,8680c912-45d6-4505-8aa8-b327e2effff2,424,,"[99.0, 58.0]",16205,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,19,Barcelona,217,"['2d9687a1-0e2b-4bef-b34b-42386d104345', '75648e10-6b87-46dd-9479-ee260b93dc4b', 'dad34fc0-f1d4-48d8-8e36-3629d7f87ef1']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.936,Carry,True,2018/2019
,,,,"[111.0, 61.0]",,,,,,,,,,,,0.519746,,,,,,,,,,,,,,,c5178ff3-063f-4ce9-a43c-08c4b94c0e77,428,,"[111.0, 60.0]",16205,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,19,Barcelona,217,"['21574891-20cc-4125-afdd-d1e3db45459e', 'ac964dfd-dc7d-4c07-8a50-947591af04de', 'e73eeb2c-edc6-4d60-b7e0-ad7f4e42f496']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:10:28.673,Carry,True,2018/2019
,,,,"[107.0, 70.0]",,,,,,,,,,,,0.35171,,,,,,,,,,,,,,,6fd5de39-2ecb-4840-81f6-9be760d6eb3f,434,,"[107.0, 70.0]",16205,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,20,Barcelona,217,"['84978137-0368-461c-9b3e-5f566b7fa06c', 'bc593238-598a-4457-88ba-4faf5bf9a74d']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:10:52.495,Carry,,2018/2019
,,,,"[93.0, 48.0]",,,,,,,,,,,,1.567542,,,,,,,,,,,,,,,b41b04cc-3332-4cbf-9f5c-8c812a0f2746,437,,"[93.0, 48.0]",16205,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,20,Barcelona,217,"['10fe367d-5cc8-4b37-851c-5f339454ffdd', 'c0603c3e-5ea6-4480-a241-96aef8662450', 'c882ed92-05c3-4676-9e6d-e7661046c259']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:10:54.332,Carry,True,2018/2019
,,,,"[94.0, 64.0]",,,,,,,,,,,,0.84106,,,,,,,,,,,,,,,5eec2203-02bc-4e5b-a76b-51918b008f33,442,,"[99.0, 69.0]",16205,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['2466c7ab-2e32-4b12-8eab-b5a02ef53145', '2700541c-3e04-49e7-a9ce-abeb6ae6e30f', '9db50f1b-7734-4e20-85ea-e60f4ffbf0a0']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:10:57.661,Carry,True,2018/2019
,,,,"[7.0, 36.0]",,,,,,,,,,,,0.72197,,,,,,,,,,,,,,,31a1a419-9b4f-4561-a7d1-5983a5e2a584,452,,"[6.0, 35.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,"['7b4cf2b9-fbad-4afc-bf91-47a83f69799d', 'afe42a77-aadf-4d7f-b10b-ae63e3106aa6']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.144,Carry,,2018/2019
,,,,"[15.0, 55.0]",,,,,,,,,,,,1.218254,,,,,,,,,,,,,,,2eb2839a-2d6d-4f47-bd93-db5e3175b34f,455,,"[15.0, 54.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['624369c2-c4e1-40f7-9227-c6abed46ee28', '8ab3836b-f3a9-4aea-9505-0812f931ee96']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:11:43.695,Carry,,2018/2019
,,,,"[39.0, 72.0]",,,,,,,,,,,,1.285936,,,,,,,,,,,,,,,38a06fb7-5a18-450e-8c5e-52653b1e28db,458,,"[34.0, 71.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,22,Barcelona,217,"['a050da1a-ef0c-4299-b206-9d1e752f40ed', 'e2d257fe-2b32-476f-84e8-1136fce4f51a']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.441,Carry,,2018/2019
,,,,"[28.0, 62.0]",,,,,,,,,,,,0.406177,,,,,,,,,,,,,,,de45a397-aad7-48c4-a18a-ae6fb3376bb4,461,,"[29.0, 61.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,22,Barcelona,217,"['b97a4370-c34b-4043-8a11-4b0bc4442349', 'efb2e669-c66c-4a21-b05b-8437ba157baf', 'f44e8059-35fb-4eb8-b259-248d8eeb3264']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.461,Carry,True,2018/2019
,,,,"[28.0, 73.0]",,,,,,,,,,,,0.765976,,,,,,,,,,,,,,,0ef701db-746b-4fd1-aea4-f4a58740294c,465,,"[28.0, 75.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,22,Barcelona,217,"['16f849fe-1db6-4bb9-8e44-b9bc61bf3988', 'cccd3c9f-3595-40f1-92d8-99d2e6eaa61d', 'daf8ca29-d65c-45fc-8075-78ec39929d45']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.766,Carry,True,2018/2019
,,,,"[29.0, 60.0]",,,,,,,,,,,,0.080048,,,,,,,,,,,,,,,3b19134f-bff9-4faf-a2a2-283a9ad6db84,469,,"[29.0, 60.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Barcelona,217,"['03844193-6d8b-4d1c-877c-47dfe7770727', '9118301a-a38b-46b7-a78e-63c36f5daf4e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:11:51.448,Carry,,2018/2019
,,,,"[16.0, 64.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,e14e7954-c1bc-410b-bd39-b2ffee4c3abc,475,,"[17.0, 67.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,22,Barcelona,217,"['a1ceffc8-2ff9-418f-9611-5115e24f546d', 'cb4c7046-f215-45d3-984b-79e9f8b23477', 'e129c3e8-2e73-4d75-b40b-9b9afbf1533b', 'e91da051-e32d-46d6-81b6-6418b7bd493f']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:11:52.856,Carry,True,2018/2019
,,,,"[10.0, 71.0]",,,,,,,,,,,,2.171094,,,,,,,,,,,,,,,b2705c58-b299-4f99-8c94-aee7632a57e5,478,,"[2.0, 67.0]",16205,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['1c6259ef-94e4-450b-8185-3a6b0006b31a', '2084de4f-6c76-460d-8563-7de9ee962f82', '3f08ff32-9ff6-4113-87de-772776880feb']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.078,Carry,True,2018/2019
,,,,"[16.0, 5.0]",,,,,,,,,,,,1.441796,,,,,,,,,,,,,,,f3262639-de40-4c87-9ef0-8f710bc049fb,482,,"[17.0, 4.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,"['3562fd39-9262-46d0-8fb2-5cdde9c85c62', '3b0609e8-c59b-40ac-b1fc-141a89b73470']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.189,Carry,,2018/2019
,,,,"[43.0, 40.0]",,,,,,,,,,,,5.449988,,,,,,,,,,,,,,,6f5464de-003c-47e2-a2c0-afe96c88df36,485,,"[29.0, 20.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,22,Barcelona,217,"['59482494-49b6-4917-841f-d1b8177783f3', '836c3351-345f-4267-9364-8e2be4a06f1e']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:12:03.488,Carry,,2018/2019
,,,,"[57.0, 70.0]",,,,,,,,,,,,0.040022,,,,,,,,,,,,,,,6dc39ae0-f9b8-41f3-8103-5c7659a74067,488,,"[52.0, 68.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,22,Barcelona,217,"['386bfbaa-ba21-4b3b-8ebe-b04869a81b5d', 'b23fa33a-4006-4243-83b0-05a5f12dcdfe']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.169,Carry,,2018/2019
,,,,"[55.0, 63.0]",,,,,,,,,,,,1.544154,,,,,,,,,,,,,,,f445ae52-9ea5-4980-9c5f-bfca41db5b78,491,,"[54.0, 68.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,"['61da7a0b-a34c-4f43-a245-6d4ac0101030', '9ae7fce7-1062-4ac5-bb15-75fa564e9e10']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.505,Carry,,2018/2019
,,,,"[64.0, 38.0]",,,,,,,,,,,,2.295405,,,,,,,,,,,,,,,12af8d0c-fc3b-4764-a24c-746a14845903,494,,"[56.0, 39.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Barcelona,217,"['50bd01a2-1069-4095-8269-ab69ade450aa', 'c0163c50-1592-4807-87da-e6179511ac7f']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.751,Carry,,2018/2019
,,,,"[80.0, 11.0]",,,,,,,,,,,,0.292082,,,,,,,,,,,,,,,8559ee80-d4eb-40c7-8cda-270a3c94923f,497,,"[79.0, 10.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,22,Barcelona,217,"['139580b1-72b3-41b9-9228-7590e47cacb1', '21f5559b-21d2-4017-9733-399053a55cb2']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.366,Carry,,2018/2019
,,,,"[93.0, 7.0]",,,,,,,,,,,,1.267936,,,,,,,,,,,,,,,f73c5743-79c9-49e6-af59-9ade00736ab9,500,,"[92.0, 7.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,"['b34ade42-6d2e-4d5c-b440-fa46a7169b12', 'fdd8d599-54b7-4074-9b7b-5b1199ae82cd']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.808,Carry,,2018/2019
,,,,"[85.0, 16.0]",,,,,,,,,,,,1.948445,,,,,,,,,,,,,,,e0987617-35c9-4947-b32f-255713d479a2,505,,"[95.0, 16.0]",16205,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,22,Barcelona,217,"['0b4a23dd-af52-4309-8464-dae09504c851', '4ee2c3e0-021c-4026-b886-49b50d2e9b5f', '6fe3b06a-09af-41a8-88f3-d7b5d7a634af', 'c491feea-9fb3-4d3c-ba0d-486777e1c4ba']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.380,Carry,True,2018/2019
