ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[102.0, 24.1]",,,,,,,,,,,,0.874767,,,,,,,,,,,,,,,d05d51ed-7272-4b6e-8519-b62135aacc2a,393,,,"[103.9, 24.5]",265894,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Left Center Forward,37,Málaga,223,"['a4f952ca-d81a-4205-aa2f-4330d20dadff', 'e1053d06-09f8-402e-ba6b-5a4a40be65ea']",10,,,,,,,,,,,,,,,,,,,,Málaga,223,00:11:10.024,Carry,,2015/2016
,,,,,"[96.8, 12.3]",,,,,,,,,,,,2.690177,,,,,,,,,,,,,,,a26bbffe-2858-4429-a659-16fce1ea515e,396,,,"[98.2, 7.9]",265894,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Torres Gómez,6878.0,Left Back,37,Málaga,223,"['83125e30-125b-4c57-abf4-b503c39cbe31', '9db98785-eb18-4e48-8a52-4ecae9ed063c']",11,,,,,,,,,,,,,,,,,,,,Málaga,223,00:11:11.995,Carry,,2015/2016
,,,,,"[93.4, 74.1]",,,,,,,,,,,,0.849009,,,,,,,,,,,,,,,4779e089-edce-4a80-a9c6-d546f085e7d7,406,,,"[91.7, 74.1]",265894,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Pablo Añor Acosta,6563.0,Right Midfield,38,Málaga,223,"['9d981c88-0603-41de-a8de-2283b31c9e6c', 'bba41cdb-dc45-4772-bd9d-7a44d2f1d869']",44,,,,,,,,,,,,,,,,,,,,Málaga,223,00:11:44.785,Carry,,2015/2016
,,,,,"[104.3, 75.4]",,,,,,,,,,,,0.531138,,,,,,,,,,,,,,,8221c6b7-2d9b-46da-8949-41f6ec6a0214,409,,,"[104.3, 75.4]",265894,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Luis García del Pozo,6580.0,Right Defensive Midfield,38,Málaga,223,"['3eaa6a65-26cc-402a-b4c0-cc9c2eb430f1', 'eb605bed-fad0-4af5-8684-0c0e7874f5df']",46,,,,,,,,,,,,,,,,,,,,Málaga,223,00:11:46.680,Carry,,2015/2016
,,,,,"[33.2, 48.4]",,,,,,,,,,,,1.544672,,,,,,,,,,,,,,,96466d10-b39a-4078-a3d7-6d742426c406,419,,,"[35.7, 34.6]",265894,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Center Midfield,39,Barcelona,217,"['4cb3026e-e265-4355-afb9-da99c316984d', '929dad73-4812-417f-aebb-5297c628ad1b', 'dce51570-be24-49f7-9fad-484559c934ea']",12,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.640,Carry,True,2015/2016
,,,,,"[35.5, 43.6]",,,,,,,,,,,,1.563286,,,,,,,,,,,,,,,a2f6ef07-f37d-47ab-a42c-e3ad09278325,423,,,"[33.2, 48.4]",265894,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Center Midfield,39,Barcelona,217,"['1347f5f5-ede7-4a99-b5e8-cf5c617904f1', '5e3603d5-f909-46dd-8569-3d66998c0d29', 'abd2d1ef-4681-4a4d-b100-12d1282dadee', 'dce51570-be24-49f7-9fad-484559c934ea']",14,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.185,Carry,True,2015/2016
,,,,,"[71.2, 34.4]",,,,,,,,,,,,0.875478,,,,,,,,,,,,,,,09d06e4f-a11f-4b09-a750-bc6b385bf97f,431,,,"[74.6, 32.3]",265894,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,"['50aa5951-ad19-48f4-9969-0ed615e3d71d', '9af4f940-f298-4a4d-804a-0a7f13a6be09']",44,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.726,Carry,,2015/2016
,,,,,"[67.0, 28.5]",,,,,,,,,,,,0.24005,,,,,,,,,,,,,,,1b58a136-2db1-450e-869f-49faa2517b69,434,,,"[66.4, 28.3]",265894,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,"['247230c0-1731-40f1-94b5-0d697c25a81f', 'a0cbd02b-af08-4c22-8048-da64518cb24a']",46,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.343,Carry,,2015/2016
,,,,,"[90.9, 28.7]",,,,,,,,,,,,3.006004,,,,,,,,,,,,,,,14abe250-3514-4c41-87fa-8ac15523f704,443,,,"[70.3, 17.5]",265894,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duje Čop,8419.0,Left Center Forward,41,Málaga,223,"['2079dbc3-0bae-4784-a812-174596c33071', '58004336-58c7-4ac7-9d48-3263ac4959d6']",51,,,,,,,,,,,,,,,,,,,,Málaga,223,00:12:51.687,Carry,,2015/2016
,,,,,"[104.3, 4.1]",,,,,,,,,,,,5.498854,,,,,,,,,,,,,,,eb4c3bcb-cc68-45f4-8ec7-de09b3170093,447,,,"[112.3, 18.2]",265894,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,41,Málaga,223,"['d5d3f0fe-423d-482e-bfbe-3725caea73a2', 'dc02a2b6-0289-4f44-a84e-809acd8574b8', 'f6fce379-968b-41b9-ac8b-30dd1737a161']",57,,,,,,,,,,,,,,,,,,,,Málaga,223,00:12:57.463,Carry,True,2015/2016
,,,,,"[117.0, 20.1]",,,,,,,,,,,,0.48989,,,,,,,,,,,,,,,2bc72ed8-3941-46e0-ba1c-61cedb77b192,452,,,"[117.0, 20.1]",265894,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duje Čop,8419.0,Left Center Forward,42,Málaga,223,"['2ec1f939-2fa5-4f52-9af8-939fa0c6bdbf', 'a7d6c92a-6185-4bcd-afbe-8e0bb0e79055']",12,,,,,,,,,,,,,,,,,,,,Málaga,223,00:13:12.336,Carry,,2015/2016
,,,,,"[9.2, 68.2]",,,,,,,,,,,,0.877505,,,,,,,,,,,,,,,65ce411b-25ee-4750-912b-d9b6a58c4979,473,,,"[12.8, 70.5]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['7f77d56b-b803-4b05-927c-8d452195dc48', 'ac042d9c-68f2-4349-8175-117bf22d4fd0', 'cb5cb8dd-0a1b-49e6-a71e-6741458a9d84']",18,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.627,Carry,True,2015/2016
,,,,,"[8.4, 59.2]",,,,,,,,,,,,0.16494,,,,,,,,,,,,,,,f9fdba2b-19e3-4ffe-92b2-50ec0aca0428,478,,,"[6.7, 58.7]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,45,Barcelona,217,"['39b7b85d-e250-4191-b954-c8a857a715aa', '83c8f2ac-fcda-4a42-bf18-c76dcbd0391c']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.764,Carry,,2015/2016
,,,,,"[16.0, 76.8]",,,,,,,,,,,,2.179331,,,,,,,,,,,,,,,d75672d8-0d1c-49de-86b0-1cfdca0bacb7,481,,,"[22.3, 70.5]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Right Center Midfield,45,Barcelona,217,"['5de2f49d-89f2-4fa4-8479-03a9178cd572', '812ff811-2eff-440e-9f14-ef3ff50f9057', 'e23e2f1f-b4b8-4743-98e5-9365a7087b95']",21,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.913,Carry,True,2015/2016
,,,,,"[9.0, 73.2]",,,,,,,,,,,,2.65408,,,,,,,,,,,,,,,29efb64b-fa38-4674-a1c3-cadc4988736a,485,,,"[11.8, 75.5]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['0950aecc-83af-4c30-898a-33c29956b129', '9bc8cbfe-a271-46ef-8875-7e1fbdef1c0e', 'f7831846-b16e-4965-a12c-c7d5155fe339']",24,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.755,Carry,True,2015/2016
,,,,,"[11.8, 76.2]",,,,,,,,,,,,0.803033,,,,,,,,,,,,,,,1cb58e20-00d7-4d6e-ac06-2623728cbd74,492,,,"[14.9, 76.4]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Center Midfield,46,Barcelona,217,"['1476a5ec-ff7a-4a0b-a1aa-aed3f86115bb', 'd137f00d-a3ca-4de2-af22-bd3f3fd09c41', 'ddeb20a1-53c7-42ec-bd61-1626a3e2f4cc']",48,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.116,Carry,True,2015/2016
,,,,,"[6.7, 76.3]",,,,,,,,,,,,1.079302,,,,,,,,,,,,,,,9a6183ea-a53d-4420-8ef5-83646ff7aee1,495,,,"[6.1, 76.3]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,46,Barcelona,217,"['ddc0fd5e-af1c-4b6b-bafd-23a8e352c136', 'e76437f7-cd9f-4817-b84a-de64667fbae0']",49,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.373,Carry,,2015/2016
,,,,,"[65.4, 50.1]",,,,,,,,,,,,1.846868,,,,,,,,,,,,,,,07e8c8eb-0633-4e7c-ac46-86610977e7e7,500,,,"[49.8, 54.9]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,46,Barcelona,217,"['4eb79849-87be-4682-ac54-bee34f0b5e39', '7d0f2d6b-91d4-4aff-bb10-bc9206c5abcc', 'c98d4857-3a01-409c-a632-25045b0f09ae']",54,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.909,Carry,True,2015/2016
,,,,,"[76.1, 31.0]",,,,,,,,,,,,1.338958,,,,,,,,,,,,,,,77124150-1ea5-436b-aa9f-f87a368e1a6d,505,,,"[61.8, 28.5]",265894,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,46,Barcelona,217,"['0903dd74-51a0-4da4-a95a-8a0f65ea69e2', '22b110e4-ceef-4b85-81d1-4e9a5d6c96fd']",59,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.311,Carry,,2015/2016
,,,,,"[99.0, 17.3]",,,,,,,,,,,,0.934651,,,,,,,,,,,,,,,e20b5fee-5569-4b5b-99de-2207ed246c08,508,,,"[97.9, 17.3]",265894,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Munir El Haddadi Mohamed,6616.0,Left Wing,46,Barcelona,217,"['212f4066-95ce-427e-bf81-52de62bbca35', '5471c0d7-d448-4b38-85c7-a61eeb8355ce']",2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.931,Carry,,2015/2016
,,,,,"[117.7, 22.8]",,,,,,,,,,,,0.693558,,,,,,,,,,,,,,,d9d93288-69a0-4601-8135-ee59d2be1d85,512,,,"[118.5, 19.6]",265894,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,46,Barcelona,217,"['20767560-3dcb-4f84-99fe-90e1fbd71bc4', '5c8aae8c-259a-43cb-931d-9cc8965fa14c']",6,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.608,Carry,,2015/2016
,,,,,"[54.3, 12.1]",,,,,,,,,,,,0.080035,,,,,,,,,,,,,,,9db1b4e2-89ff-4858-aa85-e345a17f7a5e,527,,,"[54.3, 12.1]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,48,Málaga,223,"['76d64e72-2e53-46f1-85d5-993927edea36', 'e0c617d8-9b3d-427c-8035-b0fff141ee12']",27,,,,,,,,,,,,,,,,,,,,Málaga,223,00:16:27.075,Carry,,2015/2016
,,,,,"[62.9, 7.9]",,,,,,,,,,,,1.339589,,,,,,,,,,,,,,,9d0f4948-a6aa-4673-9f3f-4affaa8d2556,530,,,"[61.5, 16.3]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Duje Čop,8419.0,Left Center Forward,48,Málaga,223,"['2b11080f-0d5b-4db3-a08f-e48bade84fa3', 'b81506fe-051b-4329-bfe7-96cb23fd7b8d', 'f6b6fdee-6296-4260-8bbb-b9a897373471']",28,,,,,,,,,,,,,,,,,,,,Málaga,223,00:16:28.634,Carry,True,2015/2016
,,,,,"[49.0, 67.1]",,,,,,,,,,,,0.312783,,,,,,,,,,,,,,,88765baa-e24e-418d-83cf-05e121ec1a01,535,,,"[52.5, 68.2]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,"['3199e925-dc97-430e-80a9-a364e75e2e42', '63864806-4670-4f45-ab57-56e1c59884b0']",31,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:31.507,Carry,,2015/2016
,,,,,"[35.5, 65.7]",,,,,,,,,,,,1.458836,,,,,,,,,,,,,,,879f624d-4918-4520-a4d8-a77fae7292e9,538,,,"[39.7, 67.3]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,49,Barcelona,217,"['65fdafdb-1aa1-4546-8641-508e1b0812dc', '77c31eae-0283-4eea-a69b-2bbe4bda6d99']",32,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.988,Carry,,2015/2016
,,,,,"[64.1, 16.7]",,,,,,,,,,,,3.039763,,,,,,,,,,,,,,,7e8776ba-024f-4ed5-b7a2-15dfc2a4814a,541,,,"[54.4, 22.2]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,49,Barcelona,217,"['6c561a76-3b80-4431-b9cb-ee3f4e689db2', 'af3f2c3a-e1f9-4316-949b-5d6929d6e9bf']",37,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.277,Carry,,2015/2016
,,,,,"[40.9, 65.9]",,,,,,,,,,,,1.336803,,,,,,,,,,,,,,,e3c8a92f-df6d-42ae-9c0b-eca5398cffde,546,,,"[40.9, 69.1]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis García del Pozo,6580.0,Right Defensive Midfield,50,Málaga,223,"['6d28f1ff-f52d-433a-8455-d47b212a6c10', 'b2724084-edaa-4f7e-933a-6d671cb8a905']",45,,,,,,,,,,,,,,,,,,,,Málaga,223,00:16:45.946,Carry,,2015/2016
,,,,,"[44.0, 51.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,df3ad66e-0b1b-4c63-922b-65d9923a2873,549,,,"[44.0, 51.2]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,50,Málaga,223,"['238d7757-dfe2-4890-b6b2-b429452425be', '5f12c9d0-ad87-476d-8419-debc6f37ca58']",48,,,,,,,,,,,,,,,,,,,,Málaga,223,00:16:48.198,Carry,,2015/2016
,,,,,"[14.1, 30.4]",,,,,,,,,,,,0.23732801,,,,,,,,,,,,,,,e85c9578-1a4f-4118-97a3-1ab58be2b2b4,555,,,"[10.1, 30.1]",265894,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,51,Barcelona,217,"['1efc4e81-895e-493d-8ae5-ecf6528a2247', '2d5c6b5e-d30f-42fe-9068-68f506d0052a', '676cb94c-f8dd-4326-b65e-1235e3051cfd']",55,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.970,Carry,True,2015/2016
,,,,,"[52.3, 39.2]",,,,,,,,,,,,0.364024,,,,,,,,,,,,,,,78690587-d5dc-4e4d-af05-4abf4ebeba5d,566,,,"[52.5, 39.2]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,"['11a657bd-534d-4ad5-a1a9-d9260ccd86c0', '2292f7fb-63d8-4313-9cc8-0e45d4248787']",19,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.378,Carry,,2015/2016
,,,,,"[46.7, 43.2]",,,,,,,,,,,,2.413603,,,,,,,,,,,,,,,c2f665a2-ccc1-4ca8-92a4-9913b036517b,569,,,"[46.7, 42.1]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['8bbf948d-7c24-4b14-87a6-709a63eb5c05', 'baecf002-696c-4a64-a261-89bab1fc226e']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.257,Carry,,2015/2016
,,,,,"[39.7, 68.2]",,,,,,,,,,,,1.068835,,,,,,,,,,,,,,,c2765de2-8398-4ecb-b368-ad97b18123a5,572,,,"[39.3, 68.0]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['0239781e-946a-4177-88cf-c0a3abae40a3', 'dd0bacb9-5f8d-48e0-95f6-111d23b9521d']",24,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:24.802,Carry,,2015/2016
,,,,,"[48.8, 75.3]",,,,,,,,,,,,3.451985,,,,,,,,,,,,,,,9bbb9b4b-528a-48fd-bfa2-3cd1442f7cab,575,,,"[48.8, 75.3]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Right Center Midfield,52,Barcelona,217,"['44296508-2579-4839-aba9-805d7f75e3a8', 'e560d158-09ca-46ed-a85d-fd4d9b2509cb']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.094,Carry,,2015/2016
,,,,,"[39.7, 68.2]",,,,,,,,,,,,1.848844,,,,,,,,,,,,,,,2312bebf-cd57-4184-ba0a-9517779bfba9,578,,,"[39.7, 68.4]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['17213dc7-d13c-4b2b-a036-420346d7664c', '5e5c86bc-26a4-43a5-875f-85535568412e']",32,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:32.109,Carry,,2015/2016
,,,,,"[35.1, 27.2]",,,,,,,,,,,,2.035661,,,,,,,,,,,,,,,5b1fc1be-5c2e-46d2-8ff6-5bdd2b6718cc,581,,,"[35.1, 27.4]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,52,Barcelona,217,"['318ddd54-85b5-4eee-9e72-3449eec53799', '3590bf49-d8de-48cd-8dde-69ee22106942']",35,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:35.405,Carry,,2015/2016
,,,,,"[44.5, 10.0]",,,,,,,,,,,,0.531751,,,,,,,,,,,,,,,67fa7424-a950-4a36-95f6-a7b02f8b03a0,584,,,"[44.5, 9.6]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,52,Barcelona,217,"['20ff19d1-61b9-4e2c-a634-35d3e7c5705f', '8076e2f4-9787-4d65-a215-be065524d4cd']",38,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.735,Carry,,2015/2016
,,,,,"[50.6, 18.6]",,,,,,,,,,,,4.160105,,,,,,,,,,,,,,,e6eedffd-00f2-47f6-8ecb-155bbe84f8ad,587,,,"[50.6, 18.6]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,52,Barcelona,217,"['9ee6ba34-1266-4b05-836d-c95eb443ba46', 'ec74952f-f01a-4319-a445-41bda20c08fa']",40,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.481,Carry,,2015/2016
,,,,,"[48.5, 52.2]",,,,,,,,,,,,3.053419,,,,,,,,,,,,,,,2c93bb73-f9f6-4c95-913f-4ccc90705815,590,,,"[45.6, 49.5]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['21cd37cd-1d6b-4df1-9d92-1cb2730e550d', '819b6e64-97e3-49db-b6c1-c04472187426']",45,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.887,Carry,,2015/2016
,,,,,"[59.1, 43.6]",,,,,,,,,,,,1.412354,,,,,,,,,,,,,,,51504084-90a2-4c71-bf6e-8f770b38e612,593,,,"[59.5, 43.2]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['8068c715-5089-4c89-92e6-54f2f7b5f728', 'c66f0a8a-4d5b-48c9-98b1-d48125779052']",49,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.829,Carry,,2015/2016
,,,,,"[50.0, 54.5]",,,,,,,,,,,,1.858858,,,,,,,,,,,,,,,3bcc2661-5647-4e2a-a2a0-9095d631f4be,596,,,"[50.0, 54.5]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,52,Barcelona,217,"['526c72e1-413d-4013-8101-9712e4f591de', 'b322ec9f-7a0e-420c-ad95-088c40f21f33']",52,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.850,Carry,,2015/2016
,,,,,"[67.9, 54.3]",,,,,,,,,,,,2.866553,,,,,,,,,,,,,,,83188615-ea7e-4b64-a024-bc9327e4425c,599,,,"[70.0, 61.7]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Right Center Midfield,52,Barcelona,217,"['97ec9c39-8b43-44eb-b3cd-f37c305f0cbb', 'b9fb61c5-ebec-4a59-97ac-f0a7ae36076a', 'ecf334d1-312b-4213-8e0b-c5ada8fa4af0']",55,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.838,Carry,True,2015/2016
,,,,,"[83.4, 70.7]",,,,,,,,,,,,2.843237,,,,,,,,,,,,,,,6b1f4397-e58f-49c5-ae13-b5171fc9a54c,603,,,"[77.1, 60.4]",265894,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,52,Barcelona,217,"['32179bdf-c2b0-4f0f-ba43-0ae13a5a65ba', '335b7938-fca3-4848-b5bb-86b4b14bee88']",59,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.400,Carry,,2015/2016
,,,,,"[16.3, 41.8]",,,,,,,,,,,,1.757173,,,,,,,,,,,,,,,bab3daea-4082-4c05-9105-920bb2021fda,607,,,"[14.0, 42.8]",265894,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Idriss Carlos Kameni,26103.0,Goalkeeper,53,Málaga,223,"['25577e3c-6759-45d9-8adb-5f4e109ddbb1', 'd34bf2bd-12bb-4b40-bc35-37dfb4fecc79']",4,,,,,,,,,,,,,,,,,,,,Málaga,223,00:18:04.821,Carry,,2015/2016
,,,,,"[61.7, 61.3]",,,,,,,,,,,,1.047196,,,,,,,,,,,,,,,4396c7ff-9244-4d0f-ba30-f38f5fb59d6a,610,,,"[62.7, 61.3]",265894,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,53,Málaga,223,"['1c26e4b2-e805-48d5-ab0c-ec80601eca90', 'c4ce9fcf-daed-43ce-a3aa-78a604f55cdf']",9,,,,,,,,,,,,,,,,,,,,Málaga,223,00:18:09.519,Carry,,2015/2016
,,,,,"[44.0, 71.6]",,,,,,,,,,,,4.039084,,,,,,,,,,,,,,,ae27ab5b-23f6-4664-b022-6866db568a75,613,,,"[44.0, 71.6]",265894,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto José Rosales Altuve,6569.0,Right Back,53,Málaga,223,"['0bff03c2-fac6-4059-acb2-c1e6eaae4c8c', '73d6b738-0e9b-4d26-8013-40302473f08a']",12,,,,,,,,,,,,,,,,,,,,Málaga,223,00:18:12.191,Carry,,2015/2016
,,,,,"[47.0, 64.0]",,,,,,,,,,,,0.080011,,,,,,,,,,,,,,,143af625-c593-45b7-8b8b-62fbe013e58d,616,,,"[47.0, 64.0]",265894,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Luis García del Pozo,6580.0,Right Defensive Midfield,53,Málaga,223,"['46d575f3-992f-45fb-81a6-8fca2b12dacd', 'aecf216d-fe33-441c-a1af-db461c18e33a']",17,,,,,,,,,,,,,,,,,,,,Málaga,223,00:18:17.199,Carry,,2015/2016
,,,,,"[37.3, 70.1]",,,,,,,,,,,,1.843389,,,,,,,,,,,,,,,620846cc-25a2-4f4f-a5b3-51ef5f898016,619,,,"[44.9, 71.4]",265894,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto José Rosales Altuve,6569.0,Right Back,53,Málaga,223,"['d2c9632d-2737-42fe-ae64-777a8115f58b', 'ff47a6ef-4373-492c-8506-93eaccdcb28b']",17,,,,,,,,,,,,,,,,,,,,Málaga,223,00:18:17.817,Carry,,2015/2016
,,,,,"[26.0, 59.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,16b91417-9e84-417b-bd5b-9d3179eed43b,623,,,"[27.2, 59.2]",265894,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marcos Alberto Angeleri,27184.0,Right Center Back,53,Málaga,223,"['0e984cd5-7a5c-4345-a4f1-83c052761336', '291f9a93-82ff-4def-ad58-6809769bb1f1', '87746189-222c-4063-932a-04a347fbb300']",20,,,,,,,,,,,,,,,,,,,,Málaga,223,00:18:20.836,Carry,True,2015/2016
