ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[33.0, 71.1]",,,,,,,,,,2.478653,,,,,,,,,,,,,4c919526-e129-4609-bfd9-15fa5d2298b9,962,,"[33.0, 71.1]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Barcelona,217,"['2d0b5a28-e32f-43fd-8bd7-5a42ea727c2e', 'e81d8ec3-cf35-4e3e-bc5a-a85a056148d4']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.724,Carry,,2009/2010
,,,"[28.4, 41.7]",,,,,,,,,,1.449757,,,,,,,,,,,,,b4e3f5b8-22db-4212-b52c-b4eb9f8691de,965,,"[23.5, 46.3]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,60,Barcelona,217,"['4980315f-5c96-4680-ac03-39bd9d1c9b23', '8517dbc0-5bc3-4063-bcdb-1f450b533f22']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.659,Carry,,2009/2010
,,,"[49.2, 28.0]",,,,,,,,,,1.25378,,,,,,,,,,,,,c30c4a85-68e6-4059-b268-4dee3f8ddad9,968,,"[49.1, 28.5]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,"['2516a2f5-2e0b-4fcc-877c-4cccf96c6fd0', 'c920f76b-e1a2-478f-98f8-22fc1581c4ef']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.441,Carry,,2009/2010
,,,"[54.0, 16.1]",,,,,,,,,,1.273092,,,,,,,,,,,,,7579f2b7-802c-4936-a01c-b87a6e2270cb,971,,"[60.5, 21.5]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,60,Barcelona,217,"['54436150-b568-452d-b39a-127ea785bb78', '5fa81d3e-dfc1-420e-9f1b-b7d36a99d89a']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.255,Carry,,2009/2010
,,,"[47.2, 5.0]",,,,,,,,,,0.707693,,,,,,,,,,,,,3fc19cd4-452f-4ce1-b358-4d253917a4d4,974,,"[47.2, 5.0]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,60,Barcelona,217,"['e2bc42b4-bd8a-4d2b-9cab-928a946cec29', 'e3ca8d70-bc7c-48ac-903e-d44f949ba01d']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.740,Carry,,2009/2010
,,,"[37.8, 24.4]",,,,,,,,,,1.336399,,,,,,,,,,,,,1d2a59e1-f763-465f-8033-95cb7763a025,977,,"[37.6, 23.7]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,60,Barcelona,217,"['14792228-a6c9-4888-acad-9e46317632ea', '79514ad9-9801-48b8-a25b-ef5fa87535d2']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.341,Carry,,2009/2010
,,,"[50.9, 28.5]",,,,,,,,,,1.062961,,,,,,,,,,,,,7bf775a8-83e2-4852-961e-7a4133031e9d,980,,"[50.9, 28.5]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['0a2ba476-8edc-4059-972e-21606b4f8dfd', '89819190-8430-4e92-be71-2af8d187ef8e']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.817,Carry,,2009/2010
,,,"[80.5, 49.4]",,,,,,,,,,2.818977,,,,,,,,,,,,,618d947b-f2ed-4e3e-858a-7d776d3c8446,983,,"[76.0, 39.3]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Martínez Modesto,24166.0,Center Forward,60,Barcelona,217,"['229cebc6-35c0-4eb5-8c5a-7484098c1c8d', '5e5f11ae-394b-458a-98ea-beeaeaf920a3', 'e9b6006a-d63d-4012-bada-710555ae833e']",42,,,,,,,,,,,,,,,,,,,Tenerife,627,00:25:42.889,Carry,True,2009/2010
,,,"[82.5, 52.5]",,,,,,,,,,1.4757,,,,,,,,,,,,,da2b46c6-40f2-4bdf-b4c1-7e22ab7ccf91,987,,"[80.5, 49.4]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Martínez Modesto,24166.0,Center Forward,60,Barcelona,217,"['38ed5a34-7afd-4e81-9cb6-18e200fd3395', '4406c18b-5a4c-4a70-95a6-2000b544214a', 'a69cecf0-8df6-409b-9c5d-a603f6e1ff6c', 'e9b6006a-d63d-4012-bada-710555ae833e']",45,,,,,,,,,,,,,,,,,,,Tenerife,627,00:25:45.708,Carry,True,2009/2010
,,,"[83.4, 56.2]",,,,,,,,,,1.4041,,,,,,,,,,,,,4e51cf36-0a07-40d6-ae08-f918c7d7974f,991,,"[83.4, 56.2]",69219,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Alfaro Ligero,24191.0,Center Attacking Midfield,60,Barcelona,217,"['7d8583da-2e47-48fa-97c9-3eecff7c66e8', '8334acd2-69c1-4fdc-85dc-1bfbbc08c63c', 'a69cecf0-8df6-409b-9c5d-a603f6e1ff6c']",48,,,,,,,,,,,,,,,,,,,Tenerife,627,00:25:48.274,Carry,True,2009/2010
,,,"[17.5, 55.0]",,,,,,,,,,2.189055,,,,,,,,,,,,,e11dbd92-0132-4d51-ab4e-471c835687b6,996,,"[18.2, 55.5]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,61,Barcelona,217,"['7bdd917e-3dbb-4b2d-8451-72323697c1d0', 'a5846337-3fb3-46d1-b1ec-9108b667403f']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.352,Carry,,2009/2010
,,,"[9.4, 40.0]",,,,,,,,,,11.284558,,,,,,,,,,,,,793c1e0b-9410-415c-81c0-1e0532cc20ec,999,,"[9.4, 37.7]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,61,Barcelona,217,"['6ee41c3b-cffd-4873-b67a-bb78bb3fdf71', 'd5cc378f-7ac2-4ac3-a473-0cb1b5c099ca']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.092,Carry,,2009/2010
,,,"[66.7, 4.4]",,,,,,,,,,0.558426,,,,,,,,,,,,,09789349-c1c3-418f-8f17-c5bd6b452449,1002,,"[67.2, 4.8]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,61,Barcelona,217,"['b25b00c1-dde6-4c30-838f-e979698bc2c3', 'dd52aa21-b411-4f71-828c-37be3f201ed3']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.671,Carry,,2009/2010
,,,"[49.4, 10.1]",,,,,,,,,,1.745676,,,,,,,,,,,,,690a5b5a-c093-47c4-be17-ae6cf2895099,1005,,"[52.0, 4.8]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,61,Barcelona,217,"['21a51723-23a9-46c8-8b46-8eba26b2c6e8', '7b92829c-5505-4e5d-9e40-1252b524ab79', 'd4418c0f-69a9-4d66-8869-e9d5c3e99104']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.508,Carry,True,2009/2010
,,,"[49.1, 26.6]",,,,,,,,,,0.940982,,,,,,,,,,,,,af3b1496-63f1-40d3-aee2-502c3eb8d68c,1009,,"[48.7, 22.5]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,"['857ac22d-bb83-4424-ab9b-126bbbc06aff', 'ff3a59be-3232-4b5a-af86-71fc9dcbfe1c']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.800,Carry,,2009/2010
,,,"[38.5, 47.5]",,,,,,,,,,1.226282,,,,,,,,,,,,,3956a379-192f-46f0-ac0f-29e86c450e70,1012,,"[38.5, 47.5]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,61,Barcelona,217,"['7c96cac2-40d0-40c0-9133-567e1bfddc64', 'b7d73f5e-cc46-40e8-b153-89f363f7fa93']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.469,Carry,,2009/2010
,,,"[62.6, 75.8]",,,,,,,,,,2.357606,,,,,,,,,,,,,327c6eb2-a138-4f04-8106-474381945ac2,1015,,"[56.1, 74.1]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,61,Barcelona,217,"['17aefcf4-8ea8-4bb6-87f3-f8883e05c7ea', '3b03aed2-05e4-47e0-be0a-160c8fd6e7ab']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:39.910,Carry,,2009/2010
,,,"[70.4, 62.7]",,,,,,,,,,1.177687,,,,,,,,,,,,,41fd678c-0a50-41bb-9a6e-c5b9c5388f5e,1019,,"[70.9, 62.9]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,61,Barcelona,217,"['157af930-fc19-47f1-ae70-5a754a669ff8', '733bb6da-e9b9-40f3-8a59-fb6b4331ea26', '94f9ddfb-4f95-4578-8eca-42efcdf52c98']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.560,Carry,True,2009/2010
,,,"[57.3, 47.5]",,,,,,,,,,1.266215,,,,,,,,,,,,,fb359664-20c6-455f-a765-3cb535ac8955,1023,,"[57.3, 45.4]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,"['0c846945-4568-421a-8682-90ea89361101', '7c59a2bc-abae-4c02-b111-ec29242d7593', 'c4079ff9-8782-4930-a5ef-2d0c3e04640d']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.589,Carry,True,2009/2010
,,,"[41.0, 60.1]",,,,,,,,,,1.054962,,,,,,,,,,,,,029a9659-251c-4e47-9d54-87e2bd39e229,1026,,"[41.0, 60.1]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,61,Barcelona,217,"['050a2d13-44aa-4060-a999-98ff424f867d', '5f7a3762-b395-4301-a6ee-7b96b4cee14d']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.236,Carry,,2009/2010
,,,"[60.3, 67.0]",,,,,,,,,,1.331319,,,,,,,,,,,,,7526db83-cad2-42c4-a8bf-451b4be70fd5,1029,,"[57.4, 64.6]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,61,Barcelona,217,"['729c5790-672b-4d6b-b89c-73594404a625', '7f8de1d6-7f08-49ea-9532-835185b2b0ad', 'bfec13fe-a152-4c74-b248-f03b156f964f']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.265,Carry,True,2009/2010
,,,"[33.7, 18.8]",,,,,,,,,,3.0631,,,,,,,,,,,,,a8364e63-27b5-4e8d-acb7-5486864abd25,1034,,"[38.5, 7.2]",69219,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Bellvís Llorens,23793.0,Left Back,62,Tenerife,627,"['64a2bf64-037c-47a2-8af1-fb2b15915b83', '939a6786-92f5-49d3-98c9-9e79323026e5', 'e4ccda4f-c6db-49af-adb4-b8035e00b996']",52,,,,,,,,,,,,,,,,,,,Tenerife,627,00:26:52.493,Carry,True,2009/2010
,,,"[46.3, 51.1]",,,,,,,,,,0.463875,,,,,,,,,,,,,89a90e3b-699b-4abc-89fb-70fa21a97fb5,1049,,"[44.8, 53.5]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['c0a94a7c-1da2-41be-8d3b-b9fe9dd9cad1', 'dae0a142-612f-442e-a04c-573b78d7f3df']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.560,Carry,,2009/2010
,,,"[56.2, 44.1]",,,,,,,,,,0.119968,,,,,,,,,,,,,f56afaed-9f8d-498f-910c-cd133519b9b1,1052,,"[56.2, 44.1]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,63,Barcelona,217,"['5cde5a9d-c421-445a-988a-58600de75946', 'd1c2ba2d-0a2d-4e29-a05e-4569e4694452']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.154,Carry,,2009/2010
,,,"[40.7, 35.2]",,,,,,,,,,0.040015,,,,,,,,,,,,,fa1b1171-4995-4a39-b8b5-6727612e7f9b,1055,,"[40.7, 35.7]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,63,Barcelona,217,"['04463b00-911f-4f3f-844b-bad896281778', '53fd07db-a5bb-4472-8d5e-793bb4560044']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.268,Carry,,2009/2010
,,,"[62.4, 9.1]",,,,,,,,,,2.655009,,,,,,,,,,,,,cfd14a66-7030-4abe-a294-92ac9be79aa6,1058,,"[52.0, 9.4]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,63,Barcelona,217,"['11f01dfc-029c-4a9e-9c91-f2594e6d1342', '90f51ee8-238b-4413-b40c-55f398c3beea']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.528,Carry,,2009/2010
,,,"[72.3, 6.8]",,,,,,,,,,2.027746,,,,,,,,,,,,,19ac06a7-1248-47a6-ace4-852ea3f9e3d6,1061,,"[69.2, 5.8]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,63,Barcelona,217,"['483b717c-3904-4ee3-a72f-e1a5acf2de34', '4e4ed0ba-8f74-4640-b04f-324c3db0eb50', 'ecbb178b-35c2-4616-8066-1cdc59be1765']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.984,Carry,True,2009/2010
,,,"[74.9, 3.9]",,,,,,,,,,2.760817,,,,,,,,,,,,,8a54806f-7ce7-4594-843e-964695bcceff,1065,,"[72.3, 6.8]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,63,Barcelona,217,"['92bc9cec-f4d4-4e8a-aa1b-46eaeedcea28', 'b85a292f-c112-4785-bfc3-7dacbbe37212', 'ecbb178b-35c2-4616-8066-1cdc59be1765']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:19.012,Carry,True,2009/2010
,,,"[78.6, 3.8]",,,,,,,,,,1.774693,,,,,,,,,,,,,4c7fd606-3371-43d2-9015-443fe864055b,1068,,"[77.4, 3.9]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,63,Barcelona,217,"['ce2c07c6-fea9-47ca-bf6b-e8b8e3ddd62f', 'e248ebfc-8f95-4417-b6a6-91ca96b3272f']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.276,Carry,,2009/2010
,,,"[61.5, 4.4]",,,,,,,,,,0.777712,,,,,,,,,,,,,80780db1-ffa6-4037-9cdc-8b92013ca273,1071,,"[61.5, 4.4]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,63,Barcelona,217,"['4e2d63d5-1256-4786-9ffb-8bd9abc21797', '65d7c8e1-1d79-4d32-ad45-5873ee1d2b65']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.525,Carry,,2009/2010
,,,"[62.1, 22.9]",,,,,,,,,,0.248885,,,,,,,,,,,,,b61936a4-9d7a-45d4-bb18-34f2a89a1af7,1074,,"[62.7, 22.2]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['19c20316-6b7f-426e-a462-e3ea5c8d8a31', 'f9cfcbcc-c971-4d92-ac70-184bf414e381']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.363,Carry,,2009/2010
,,,"[56.6, 20.8]",,,,,,,,,,0.119975,,,,,,,,,,,,,48948c5a-344f-450f-8951-4f67cdec0323,1077,,"[61.7, 13.7]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,63,Barcelona,217,"['0615b7b7-c7c8-4e40-8823-766123ae6206', '956bad99-1954-4f86-8832-c97c74d37b77']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.520,Carry,,2009/2010
,,,"[91.4, 73.1]",,,,,,,,,,3.561516,,,,,,,,,,,,,c0efe53b-dec2-414c-b44d-d1ea5695dd85,1080,,"[69.7, 75.0]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,"['5aa850cc-7977-418d-af88-7e1e808ff04f', 'c0a7916c-fb4b-4b61-b1b7-caa247e08f0b']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.596,Carry,,2009/2010
,,,"[101.3, 25.3]",,,,,,,,,,0.710352,,,,,,,,,,,,,93924872-7fa2-4692-9243-7d95e294c381,1083,,"[94.5, 24.6]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,"['3b17e250-26a8-4d8a-8bb8-1a8d9dd44990', 'b5007749-39e0-4def-a696-0982d4e8e02f']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.352,Carry,,2009/2010
,,,"[103.0, 12.6]",,,,,,,,,,1.366754,,,,,,,,,,,,,4e5c4d93-d981-459b-a413-6b76ab7957b2,1093,,"[103.6, 10.1]",69219,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,64,Barcelona,217,"['03634872-5349-4bca-aa2d-18ce1e00b91e', '339e3a5b-db96-4767-a9e0-8dc39dc9f4f2', 'bc91c974-fe8f-4d3d-b0f2-9ee579ab6f82', 'd8541c0b-d899-4e2c-92e6-e38c7cc91d43']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:59.373,Carry,True,2009/2010
,,,"[5.7, 51.6]",,,,,,,,,,0.570945,,,,,,,,,,,,,cad14d8c-4f65-463f-95d5-03609347cbb3,1110,,"[3.6, 50.9]",69219,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,66,Barcelona,217,"['2c97a6e8-354e-40f2-8f8d-bda6f359c742', '4a870228-338a-4305-a5dc-2f41aa8be787']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.471,Carry,,2009/2010
,,,"[46.3, 72.1]",,,,,,,,,,1.851958,,,,,,,,,,,,,6044f1db-d7cd-4a93-8f02-ab01d32b1a8f,1113,,"[32.0, 72.8]",69219,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,66,Barcelona,217,"['16e4cb48-571f-4d5c-be9c-bf90f6447931', 'ba40ec3d-e1db-4c8f-bfb0-e6c0094e3fa8']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.578,Carry,,2009/2010
,,,"[31.3, 64.8]",,,,,,,,,,0.726201,,,,,,,,,,,,,688acf74-7f9d-43b2-b221-76564fa3c00f,1122,,"[29.9, 62.2]",69219,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Luis Hens Lorite,26632.0,Right Back,66,Barcelona,217,"['9b2d89ca-5af3-4c6a-9713-60e280813bd0', 'c73fd9f0-3585-4ff1-a3d5-4f1498ef4a22']",40,,,,,,,,,,,,,,,,,,,Tenerife,627,00:29:40.544,Carry,,2009/2010
,,,"[54.7, 53.5]",,,,,,,,,,2.668585,,,,,,,,,,,,,61af365e-b2f5-405d-9adb-48c8bd897152,1125,,"[46.0, 57.8]",69219,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alejandro Alfaro Ligero,24191.0,Center Attacking Midfield,66,Barcelona,217,"['3002d455-d1fb-4499-a5a6-30fa7837afca', 'df1c0987-2e1e-4d73-8b90-0dbffa37035c', 'f069f4c2-e00f-4ec7-a2e8-6ac2592f96d7']",42,,,,,,,,,,,,,,,,,,,Tenerife,627,00:29:42.210,Carry,True,2009/2010
,,,"[79.6, 30.6]",,,,,,,,,,1.173946,,,,,,,,,,,,,292a2038-51b8-400f-8956-33042f80337d,1130,,"[72.8, 24.9]",69219,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,66,Barcelona,217,"['8563d8e4-4d8e-4b19-8700-d86103d44ab3', 'e1b0a8b5-b14a-437b-b913-5c3ff3dc8b2c']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.732,Carry,,2009/2010
,,,"[39.5, 39.7]",,,,,,,,,,2.094882,,,,,,,,,,,,,74809306-5b3b-443f-ae89-a288f12884a7,1141,,"[48.2, 40.0]",69219,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Martínez Modesto,24166.0,Center Forward,67,Barcelona,217,"['21d3a41f-38bf-4471-b1b7-9f6e21a1de7c', 'f85089af-6d04-4c26-8672-576021c53c5c']",39,,,,,,,,,,,,,,,,,,,Tenerife,627,00:30:39.481,Carry,,2009/2010
,,,"[31.3, 33.7]",,,,,,,,,,0.04,,,,,,,,,,,,,0e9d6dc8-2c0d-4c19-b386-cc2829f5294f,1144,,"[31.3, 33.9]",69219,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo León Brito,26626.0,Left Defensive Midfield,67,Barcelona,217,"['119674ce-fdfc-492d-be5a-c1c30d6a474a', 'fc260e17-bddb-46ef-90b6-863e98989bc2']",42,,,,,,,,,,,,,,,,,,,Tenerife,627,00:30:42.529,Carry,,2009/2010
,,,"[58.1, 71.9]",,,,,,,,,,0.268994,,,,,,,,,,,,,70358221-56c5-408a-ae9f-874acc1e0875,1149,,"[58.3, 69.7]",69219,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,68,Barcelona,217,"['14b2b2db-478c-4552-a235-a833753f2d67', 'd1c3d0a2-c90d-4512-a81e-f8a7b996c513']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:55.698,Carry,,2009/2010
,,,"[55.9, 76.7]",,,,,,,,,,0.08,,,,,,,,,,,,,89d6a930-48ad-4cb5-886d-60dd6a227bc9,1152,,"[55.9, 76.2]",69219,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,68,Barcelona,217,"['275930c8-0ec9-4414-b7a6-8783777335f8', 'efdda290-dfe3-4795-8531-689db0ac02f1']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.854,Carry,,2009/2010
,,,"[68.0, 10.3]",,,,,,,,,,0.711245,,,,,,,,,,,,,72498961-ab61-4462-a4e4-2c4aa393aba6,1156,,"[65.8, 8.6]",69219,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Alonso Olano,26629.0,Right Defensive Midfield,68,Barcelona,217,"['07a8fb87-cae9-4dee-a27b-3501ff1911b6', '40ad30a0-cc47-4fe1-a1b8-978cc0c03086']",57,,,,,,,,,,,,,,,,,,,Tenerife,627,00:30:57.441,Carry,,2009/2010
,,,"[50.9, 66.3]",,,,,,,,,,0.040007003,,,,,,,,,,,,,b233437d-b406-4501-a6af-7effc12291ea,1161,,"[50.9, 66.3]",69219,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,68,Barcelona,217,"['0ccfcb4b-b026-4e3b-9b4c-48fffa13bc20', 'f1388a65-0bf9-438e-a119-3f2a5f2cf168']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.793,Carry,,2009/2010
,,,"[56.9, 33.0]",,,,,,,,,,0.495074,,,,,,,,,,,,,7070bf35-c5f6-496f-abc5-b6b17119177b,1167,,"[56.2, 32.1]",69219,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,69,Barcelona,217,"['3284c215-da1c-42bb-a313-1fc72b1b190c', '5b49a92a-b31d-4f63-84f3-644669bb56ba']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.949,Carry,,2009/2010
,,,"[69.9, 33.7]",,,,,,,,,,1.731119,,,,,,,,,,,,,5c1a27f1-f57e-4210-a68f-194b26aec392,1170,,"[64.6, 30.4]",69219,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,69,Barcelona,217,"['a2b8b077-f5b5-49c8-b6bb-f1772161df7e', 'd4f3b57d-8a69-4529-8695-12cf5acc41e1']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.447,Carry,,2009/2010
,,,"[53.8, 37.6]",,,,,,,,,,1.1355,,,,,,,,,,,,,8be71582-1899-4878-bab0-62473a63654b,1174,,"[45.3, 38.6]",69219,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ezequiel Luna,26631.0,Right Center Back,69,Barcelona,217,"['512085cc-b958-42c8-ac01-9effe9237f1a', '7de88956-e8c5-4c71-bece-50e1fba7068f', 'a54219ff-9a1d-4837-bfe5-f225d65c4775']",16,,,,,,,,,,,,,,,,,,,Tenerife,627,00:31:16.100,Carry,True,2009/2010
