ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[84.7, 13.5]",,,,,,,,,,,,,0.552357,,,,,,,,,,,,6f2a09e3-5aff-470f-a20e-f922b1e25316,566,,,"[88.2, 12.8]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,20,Barcelona,217,"['10d45932-e70c-485f-a48e-fc7ede1424c9', '9fd96a80-c5ab-4f96-8f67-792257f512a1']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.610,Carry,,2019/2020
,,,"[82.6, 28.0]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,0dd4d2b1-8ead-43cb-ae60-8e19f5e47d78,569,,,"[82.5, 28.0]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['82a385e9-2455-4ef1-8775-6e056e30dfc0', '9a5b35b9-30ce-4ac8-9e6b-39796984a32c']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.266,Carry,,2019/2020
,,,"[98.7, 23.1]",,,,,,,,,,,,,0.079996005,,,,,,,,,,,,097e151d-0cf2-4431-bc0d-572044bd5639,572,,,"[98.7, 23.1]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,20,Barcelona,217,"['55ae68e7-5828-4b44-9ae9-4b3d24815053', 'a968bb10-0c69-49fc-b53f-0adf8029e769']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.082,Carry,,2019/2020
,,,"[93.4, 7.5]",,,,,,,,,,,,,0.017398002,,,,,,,,,,,,2775e5e8-ed8e-4ca4-a3af-a5e1d353affc,575,,,"[93.1, 7.5]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,20,Barcelona,217,"['2e8e306a-0b9f-4b3d-a3c7-67ee68c3c820', '5c2d32e8-7f93-4288-afcb-207470cbda34']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.026,Carry,,2019/2020
,,,"[79.8, 29.7]",,,,,,,,,,,,,2.76025,,,,,,,,,,,,19a8b420-d7b1-4410-a2b9-a6cbaec1fde2,578,,,"[79.8, 27.7]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,"['189c483a-abad-4381-925c-a28bb331c627', 'c921ba2a-f103-42d5-9db8-e4c0042db513']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.703,Carry,,2019/2020
,,,"[106.8, 13.6]",,,,,,,,,,,,,0.992735,,,,,,,,,,,,3a402958-83d2-4d4e-be8e-9ab2772e9634,581,,,"[106.8, 13.6]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,20,Barcelona,217,"['5ceff9e3-98f9-422b-b9be-2751a5aad326', 'cf3fa738-1728-4b3a-9270-e54533737e93']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:53.777,Carry,,2019/2020
,,,"[16.2, 45.6]",,,,,,,,,,,,,10.713736,,,,,,,,,,,,f2241220-c7a7-4f11-a571-4f33f2e44a47,585,,,"[2.9, 42.3]",303725,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,21,Villarreal,222,"['3fe38234-1c15-4e06-a059-1e3b7176c58c', 'cc9ec0de-2198-4887-9fdf-efaec1df22b8']",56,,,,,,,,,,,,,,,,,,,Villarreal,222,00:11:56.566,Carry,,2019/2020
,,,"[23.4, 73.5]",,,,,,,,,,,,,0.806387,,,,,,,,,,,,80c513ed-6db7-4623-8ca8-0e0419a7bfc2,588,,,"[23.4, 73.7]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,21,Villarreal,222,"['34a0d2c2-4bad-4088-9a4b-d21ea36847bc', '6c1617ff-4f0e-47ca-8538-8847f4ac7b11']",9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:09.129,Carry,,2019/2020
,,,"[12.9, 46.3]",,,,,,,,,,,,,1.820363,,,,,,,,,,,,3828cb3a-2855-472e-a012-f551fc16a8e0,591,,,"[13.7, 56.0]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,21,Villarreal,222,"['3bbdf95a-9f8d-41ce-bf76-3d327cc36c0a', 'c2e3f3aa-7772-4356-88b4-00b7cb48ee1f']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:11.656,Carry,,2019/2020
,,,"[24.0, 29.8]",,,,,,,,,,,,,1.355192,,,,,,,,,,,,c6597266-ee4e-43f2-b051-af80e5a2d90d,594,,,"[26.1, 37.1]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,21,Villarreal,222,"['e18119cf-d503-4029-b22b-b9dc890d800b', 'e69178cc-2596-40b5-9ee5-ea28ba36fa7f', 'f0aff88e-5c7b-484b-bd55-e769a2bcc807']",14,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:14.390,Carry,True,2019/2020
,,,"[23.7, 4.0]",,,,,,,,,,,,,0.940341,,,,,,,,,,,,a272c4e7-8d73-4429-a9f8-b6c0f17ae1c3,598,,,"[23.7, 4.0]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,21,Villarreal,222,"['344c747c-dff9-4042-96e9-5b9edadf908b', 'dcb16890-c51b-4313-b581-3d8d453a1a96']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:17.850,Carry,,2019/2020
,,,"[44.8, 5.1]",,,,,,,,,,,,,0.278937,,,,,,,,,,,,51fcc74e-ed64-425d-8b6e-1c559a3c16b9,602,,,"[44.7, 4.8]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,21,Villarreal,222,"['4afb6aae-f448-4ef6-9e03-6299caf76897', '9d91f9db-d3e7-4507-a52e-124000212b0f', 'c88192a2-89eb-46f9-aa14-587914e2f108', 'd0d6ccba-b3de-45a9-a92e-11fcbf6dbd05']",20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:20.578,Carry,True,2019/2020
,,,"[48.7, 4.3]",,,,,,,,,,,,,0.44014,,,,,,,,,,,,37687ad2-7136-4dfc-98d1-87ffa8265ab1,611,,,"[48.7, 4.3]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,22,Villarreal,222,"['b2671235-a593-439f-98ab-94ecf902cb85', 'f7b67fa0-71bb-4189-9c63-60971e315cea']",36,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:36.607,Carry,,2019/2020
,,,"[64.2, 76.3]",,,,,,,,,,,,,0.648386,,,,,,,,,,,,403b49c5-ccf5-4d89-8534-95cfa639af5d,615,,,"[64.0, 76.4]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,22,Villarreal,222,"['0dafd856-934e-4379-ae0e-d160dd63e611', '7ff7369a-9a7b-4c5e-8eb2-8e1c368c2aa0']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.632,Carry,,2019/2020
,,,"[96.1, 48.8]",,,,,,,,,,,,,4.127357,,,,,,,,,,,,507d133f-304b-462e-a913-2dde7cc21106,618,,,"[72.0, 66.6]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,22,Villarreal,222,"['377bbbc5-470d-4c7b-837a-bf82b3a32be3', '4efda373-dcd6-47ec-8ae2-137a69304666']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.104,Carry,,2019/2020
,,,"[28.7, 33.1]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,f056e9da-25c0-4c5f-ae6a-323df70c057e,623,,,"[29.0, 32.7]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Left Defensive Midfield,22,Villarreal,222,"['45cd9cac-a449-40a1-9c4d-0270bbf0e12b', 'c0ab31e4-33f2-41d4-859b-965619e7ebcf']",46,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:46.153,Carry,,2019/2020
,,,"[47.6, 73.8]",,,,,,,,,,,,,3.421423,,,,,,,,,,,,4b4d77b2-aa4e-4d00-a8fb-d4f2f2335664,626,,,"[35.0, 73.2]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,22,Villarreal,222,"['392ada37-32f6-4db6-8c8b-75a689486b6a', 'd1badde7-f84f-4cdc-9479-acfecad96697']",48,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:48.241,Carry,,2019/2020
,,,"[104.0, 56.8]",,,,,,,,,,,,,2.157779,,,,,,,,,,,,3bf128f8-fa51-47fe-8e4f-6f97369f23f0,629,,,"[91.7, 51.8]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Left Center Forward,22,Villarreal,222,"['456d2268-b218-4833-8b33-dd31819a37c8', '4f31322f-77ee-40a2-adae-666199e66df3', '593564ce-a8ac-472d-a9ac-fbe1146bb100']",54,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:54.016,Carry,True,2019/2020
,,,"[111.4, 24.5]",,,,,,,,,,,,,0.941289,,,,,,,,,,,,a3fa8c41-e875-40bc-a0a8-0d921e16863c,633,,,"[107.5, 23.5]",303725,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,22,Villarreal,222,"['10da5c2b-dd4d-4dc7-99ca-c57563a810a8', '7782593c-bef1-4b79-af1f-0d780e13fa91']",59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:12:59.198,Carry,,2019/2020
,,,"[54.2, 26.0]",,,,,,,,,,,,,0.264765,,,,,,,,,,,,b5eb94c9-e581-4061-87d8-8df37ad14231,643,,,"[54.2, 26.0]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Center Midfield,23,Barcelona,217,"['b9db06fe-8c4a-4d13-bf8e-7d3cbf5f15b4', 'e4906fb7-8b2f-4a96-bbc3-bef737d6f27b']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.524,Carry,,2019/2020
,,,"[55.7, 6.6]",,,,,,,,,,,,,0.020608,,,,,,,,,,,,48c7f681-57bc-43f7-a028-952fc6f7e835,646,,,"[55.1, 6.9]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,"['6f2eb14a-7ad0-4c80-8486-742f52f16aae', 'da83c51e-ae97-4ab8-8847-2f838ef267f1']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.997,Carry,,2019/2020
,,,"[44.0, 23.9]",,,,,,,,,,,,,3.507857,,,,,,,,,,,,76b9d520-9fcc-4f92-bfda-062b7e555d43,649,,,"[38.9, 20.0]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,23,Barcelona,217,"['8dbce830-a418-41f9-924e-b04cec837d4f', 'a204aa12-ed5a-4746-ab9e-52d9ee9921dc']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.979,Carry,,2019/2020
,,,"[54.5, 42.2]",,,,,,,,,,,,,0.59013,,,,,,,,,,,,8493a679-7773-4c25-913b-e49a1b688f4f,652,,,"[55.1, 42.4]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,23,Barcelona,217,"['b0516f78-3da6-44d0-a54f-30b2c7da037d', 'd192a69f-e986-42bd-86f2-6fad4ff0d8e7', 'd8089743-f33f-4df7-9220-35d270f43173']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.480,Carry,True,2019/2020
,,,"[47.6, 25.3]",,,,,,,,,,,,,4.339559,,,,,,,,,,,,00229f87-4cd1-41d0-8d04-d3dea22bb7df,656,,,"[40.6, 30.6]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,23,Barcelona,217,"['244b78da-f9ca-4558-878c-dfdb523d590d', 'd13b100f-934b-4eb0-b3d5-c790c94bb9ad']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.795,Carry,,2019/2020
,,,"[53.7, 4.4]",,,,,,,,,,,,,0.471299,,,,,,,,,,,,f1ba5fcb-ee63-4121-aef9-84515effefec,659,,,"[53.6, 4.4]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Left Center Midfield,23,Barcelona,217,"['a2c689a1-daf4-47ce-8b27-9eab547f18d5', 'a43759da-769e-45e6-a96f-6ec9fd496bd5']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.364,Carry,,2019/2020
,,,"[60.4, 1.0]",,,,,,,,,,,,,0.6607,,,,,,,,,,,,3234e32c-1eec-42c1-b54b-465cd6f69514,662,,,"[62.8, 0.6]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,"['c71471f2-da8d-4b27-abfe-3d74de62ba21', 'e16b2146-988c-42de-8bfb-3f3e481557b7']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.670,Carry,,2019/2020
,,,"[40.1, 23.9]",,,,,,,,,,,,,2.457352,,,,,,,,,,,,2f876d5e-4c38-4c68-a6ab-b63c08ba141c,666,,,"[36.2, 14.4]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,23,Barcelona,217,"['021afa1d-2344-4772-8438-1b0405ee2d5c', '0355d501-5d8f-46e5-9099-829cc369c69a']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.465,Carry,,2019/2020
,,,"[44.3, 54.7]",,,,,,,,,,,,,2.757615,,,,,,,,,,,,fb5b533f-ec03-4467-8a8b-626c6bc54c1a,669,,,"[39.8, 53.1]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,"['ce215a99-e627-4ac6-8890-e70a41ec4eee', 'eaa5c5d3-fd22-4f33-adee-74ec5a1b497c']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.589,Carry,,2019/2020
,,,"[32.9, 26.1]",,,,,,,,,,,,,1.209917,,,,,,,,,,,,05d9fcab-2956-4bc4-a4d6-357a77318620,672,,,"[34.2, 27.2]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,23,Barcelona,217,"['1a96a288-218d-4b90-9f9a-c6a3d80e2f4b', '9d6ceafd-bb02-4f29-af19-e2e557db3622', 'b4f1f8d3-393d-418b-9d75-2db92d33ec44']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.702,Carry,True,2019/2020
,,,"[63.7, 15.0]",,,,,,,,,,,,,2.373405,,,,,,,,,,,,5a954238-4797-458f-8d79-d1b7607ac4b0,676,,,"[61.5, 21.6]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Right Center Forward,23,Barcelona,217,"['23d393f3-7d17-4853-bfb1-6812b65c0ebd', '77228f33-49da-4ddf-b7ca-8b10db95b27f', 'f1ae7e7b-643c-43ac-b1b8-737cd60f5749']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:51.380,Carry,True,2019/2020
,,,"[68.1, 2.2]",,,,,,,,,,,,,0.705117,,,,,,,,,,,,c0ca90d9-b56c-40ff-bcff-0427e8006ab8,680,,,"[67.5, 1.7]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,"['3867c0f6-b212-4497-9f28-3aeebb366a12', 'f7caec92-3bef-4c43-9de1-ac00548519ef']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.957,Carry,,2019/2020
,,,"[108.1, 15.3]",,,,,,,,,,,,,1.025028,,,,,,,,,,,,7663e07f-7710-4c82-a92d-fac64557da25,683,,,"[102.8, 11.1]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,23,Barcelona,217,"['0bf143de-d0b7-44b4-b0e6-cdb29ad6bcb3', '4d885e78-1f3d-439c-bea4-b95bf2055896', '7095459c-3937-4764-b748-f720a6759377']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.397,Carry,True,2019/2020
,,,"[112.9, 28.8]",,,,,,,,,,,,,2.008959,,,,,,,,,,,,a72e6420-54fe-4a5c-b53c-64c9a18ce8c6,686,,,"[108.1, 15.3]",303725,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,23,Barcelona,217,"['05d1d3e8-579e-44c2-a56e-1c4eedce15ac', '0bf143de-d0b7-44b4-b0e6-cdb29ad6bcb3', '215f78e3-ece6-4a54-b102-ad5dfc81eef4', '4d885e78-1f3d-439c-bea4-b95bf2055896']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.422,Carry,True,2019/2020
,,,"[72.3, 77.6]",,,,,,,,,,,,,4.097518,,,,,,,,,,,,69fa3ed3-8085-44d2-8d18-c0a0437424fc,697,,,"[64.4, 78.4]",303725,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,25,Villarreal,222,"['0f0a70fb-3b3a-4194-b4fa-61692c504be2', '7e9e405d-4d96-48c5-b802-d59c924cba67']",44,,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:44.814,Carry,,2019/2020
,,,"[65.8, 57.4]",,,,,,,,,,,,,1.392417,,,,,,,,,,,,93edc8d7-fa07-4318-a696-68f7098e0388,700,,,"[64.7, 63.5]",303725,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,25,Villarreal,222,"['46398e81-a3c8-4497-81a2-739f11c617c9', '764ba1b6-9048-45d5-8fe9-4174d9b537de']",50,,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:50.002,Carry,,2019/2020
,,,"[118.5, 25.7]",,,,,,,,,,,,,4.239188,,,,,,,,,,,,27bda4a4-12d0-409d-ad83-328a8860851a,703,,,"[82.9, 19.6]",303725,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,25,Villarreal,222,"['13deebe3-755b-4d92-8430-eca15577d085', '54c330ef-c522-48ff-a41a-1997707a85e6', '5fa04835-e3fd-4dcf-baf2-5fa9b7c9696e']",53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:15:53.892,Carry,True,2019/2020
,,,"[13.4, 58.6]",,,,,,,,,,,,,1.222766,,,,,,,,,,,,4552a3ff-52b0-4395-93ee-73ec86e48f38,718,,,"[5.6, 55.5]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['6a1a0198-5cd7-4d79-b303-848eb2a7f07f', '6e11876e-beb2-4eec-a9ea-28d7c84b779b']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:18.208,Carry,,2019/2020
,,,"[35.0, 74.4]",,,,,,,,,,,,,2.963419,,,,,,,,,,,,32eb8f6c-8dee-4f82-81b8-d25eea813622,721,,,"[27.2, 74.4]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,26,Barcelona,217,"['31ea345a-5bfc-4c26-8cf6-9be54e130a38', '69ab6aae-425b-406b-b4ff-ce489cdb23e9']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:20.594,Carry,,2019/2020
,,,"[14.3, 61.3]",,,,,,,,,,,,,1.337052,,,,,,,,,,,,baf74043-9475-47ef-96d1-8aa020934c73,724,,,"[15.3, 65.3]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,26,Barcelona,217,"['08d51543-bfe7-4e97-b5be-b678ab01f189', '69daf1e6-bb09-4796-95b8-b6ac753a5a12']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.170,Carry,,2019/2020
,,,"[41.4, 24.4]",,,,,,,,,,,,,3.746391,,,,,,,,,,,,292ae1e8-6e29-4ae4-ba9e-63f62efb4d36,727,,,"[18.2, 28.6]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,26,Barcelona,217,"['8bd7eb8f-0a00-46aa-85a7-6e15d26c6213', 'fcab10a9-57bf-44f3-ad92-c5df24ce959e']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.915,Carry,,2019/2020
,,,"[62.2, 2.2]",,,,,,,,,,,,,0.640688,,,,,,,,,,,,9efaa0dc-b662-482d-80aa-9ada03418d19,730,,,"[57.0, 0.5]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['65f0bb63-2364-47e1-bba6-8bd512b9b820', 'ac4f1f7e-f846-4933-a0b5-0c0cf834568d']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.357,Carry,,2019/2020
,,,"[68.9, 24.4]",,,,,,,,,,,,,1.20536,,,,,,,,,,,,a6896492-8ca7-40c3-9c23-86e3f918e898,733,,,"[70.0, 20.6]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Right Center Forward,26,Barcelona,217,"['3f905249-7b18-4a32-9a5a-0820a7e7c59e', 'e4ad0b12-e21e-41c8-a706-e607644ece3a']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:35.237,Carry,,2019/2020
,,,"[62.8, 42.8]",,,,,,,,,,,,,1.014552,,,,,,,,,,,,bfd1309a-4781-4998-86b8-01186b0f755a,736,,,"[60.7, 42.8]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,26,Barcelona,217,"['0a63033c-3692-41b8-9409-a509411be771', '6bd38339-6f85-4a96-ae52-bba587af409d']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.572,Carry,,2019/2020
,,,"[65.9, 49.4]",,,,,,,,,,,,,1.732136,,,,,,,,,,,,dd661d54-b7bc-4166-b0c4-857f433c8cbf,739,,,"[64.2, 50.0]",303725,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,26,Barcelona,217,"['01310283-ea47-42e8-86b0-ae2940be37ca', '4fc88083-15c3-4365-9ce6-c00e03eaf937']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.438,Carry,,2019/2020
,,,"[111.7, 73.0]",,,,,,,,,,,,,0.823839,,,,,,,,,,,,d7342a0b-035d-47ce-8d54-fc3828ab1a7c,749,,,"[113.2, 76.7]",303725,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Left Center Midfield,28,Barcelona,217,"['561bd28d-92a7-4ab1-aae4-965358ee90c3', '6e5e3d71-790b-4dc1-8e46-6eec58b13907']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.474,Carry,,2019/2020
,,,"[89.7, 59.7]",,,,,,,,,,,,,0.930956,,,,,,,,,,,,2e931615-7466-40aa-b9ae-67f137a1dff9,752,,,"[90.4, 59.9]",303725,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,"['930110d5-87a9-4060-b0f7-1e87e7dec2ae', 'f9c91e21-7af9-40f4-a108-1d6463841408']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.085,Carry,,2019/2020
,,,"[100.6, 71.4]",,,,,,,,,,,,,1.626657,,,,,,,,,,,,3a1d0e6e-15a7-4022-a10a-ef8c048dbf3f,755,,,"[104.2, 74.7]",303725,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,28,Barcelona,217,"['9081852a-5de5-4317-bb7c-8026743f1e66', 'a11f50a2-31df-4385-bbf4-9c5394cb623d']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.316,Carry,,2019/2020
,,,"[31.1, 29.5]",,,,,,,,,,,,,1.338186,,,,,,,,,,,,5e4a227d-8116-48fb-a276-b285c500c763,759,,,"[26.1, 27.0]",303725,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,29,Villarreal,222,"['1deb96b7-1ed6-4cd7-8bc1-43580eaa97b1', '49491f5e-79f9-4768-8eaa-fb533a07013e', '4bf7a754-3e51-4775-8046-cfa4cd699388']",42,,,,,,,,,,,,,,,,,,,Villarreal,222,00:18:42.069,Carry,True,2019/2020
,,,"[46.1, 74.9]",,,,,,,,,,,,,1.403082,,,,,,,,,,,,8246c66b-eb6b-4578-9fe9-eb2ddd8c4a5f,769,,,"[39.8, 74.9]",303725,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,30,Villarreal,222,"['c732f35a-4497-4e26-a278-f8836dc9f548', 'e622bf2b-51fc-4bf7-b615-efb92e987cd0']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:19:11.390,Carry,,2019/2020
