50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[30.3, 2.6]",,,,,,,,,,,,,1.604356,,,,,,,,,,,,,8262343a-ba1a-45e0-bc2c-126137c13104,764,,,"[28.5, 4.8]",303682,18,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Antonio García Aranda,6784.0,Left Back,44,Levante UD,221,"['6bdb73d9-d079-4bb6-9b3b-b1ee291cb9b8', '6cf23feb-2676-46d2-8240-47d57dd61418']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:18:54.315,Carry,,2019/2020
,,,,,,"[20.3, 41.1]",,,,,,,,,,,,,4.818818,,,,,,,,,,,,,32a27257-4b13-4b41-b652-90a830f4b9ee,780,,,"[15.5, 41.1]",303682,19,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,46,Barcelona,217,"['5f1fb882-b2cf-4743-b4bc-b0a4d839c9c0', 'db3ec1c2-094a-4379-ba0c-ff6af61b0e96']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.804,Carry,,2019/2020
,,,,,,"[32.2, 75.7]",,,,,,,,,,,,,1.115037,,,,,,,,,,,,,7673c3bb-7049-4030-a0de-2d05dd157a96,783,,,"[37.6, 77.3]",303682,19,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,46,Barcelona,217,"['18f6ea3f-b5d4-4444-9502-649cb62200d7', '795a6067-49b1-4891-b3a3-0d147bc38d01', 'f16a6092-0654-471c-a86f-b2b6579972a0']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.596,Carry,True,2019/2020
,,,,,,"[77.5, 6.7]",,,,,,,,,,,,,0.825765,,,,,,,,,,,,,0ac74bc0-c947-45e2-a073-dbe7d7f0957c,787,,,"[74.9, 10.6]",303682,19,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio García Aranda,6784.0,Left Back,46,Barcelona,217,"['1c8573b0-825b-44e7-822e-4d1dafa81e75', '4573de81-2f06-4c6d-a4de-63685e45e876']",52,,,,,,,,,,,,,,,,,Levante UD,221,00:19:52.024,Carry,,2019/2020
,,,,,,"[83.7, 2.3]",,,,,,,,,,,,,0.188005,,,,,,,,,,,,,b6f22878-e99c-4400-bcc4-092d9bb18d10,791,,,"[83.5, 3.7]",303682,19,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ángel Gómez Campaña,6688.0,Left Midfield,46,Barcelona,217,"['7bad09c6-ca49-4695-bce0-854bb4cfa234', 'a9b668a8-c8ac-4fb2-9fc5-13ce366b3b50', 'f7d6dde5-85b9-4bdd-8bd8-9ad992bc15c2']",53,,,,,,,,,,,,,,,,,Levante UD,221,00:19:53.827,Carry,True,2019/2020
,,,,,,"[52.8, 69.5]",,,,,,,,,,,,,2.982867,,,,,,,,,,,,,f842d419-c016-4956-88fa-4eeb1363f519,797,,,"[43.2, 76.9]",303682,19,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,46,Barcelona,217,"['0c6d9661-db5c-44c1-aeb0-8b57a4bc248d', '517fc907-a761-4779-ba7c-e9d32a7dba02']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.737,Carry,,2019/2020
,,,,,,"[67.5, 57.6]",,,,,,,,,,,,,0.914045,,,,,,,,,,,,,778b0d89-1b05-4114-8db5-192cf8a143e6,800,,,"[63.7, 55.8]",303682,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['9e603229-0774-48bb-88b1-0e09116e74ba', 'c140bfcf-ce05-4dd6-9ffc-ad19b0cb7957', 'fef5846e-c9e7-464d-839d-dcd2763e0750']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.650,Carry,True,2019/2020
,,,,,,"[105.1, 69.8]",,,,,,,,,,,,,1.400649,,,,,,,,,,,,,999a24d7-320d-42f9-b989-7b6dd543be4e,805,,,"[104.5, 73.5]",303682,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,46,Barcelona,217,"['0d7b3c15-4859-448a-a1f5-432a3bfaf635', '28d152f0-5e4b-4305-8c3e-5f7c5c0d139a', '5b1f19ea-a071-4f68-9971-47b2eab35b94', 'e796d24a-08b5-455a-a1b9-198b9908ad6f']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.035,Carry,True,2019/2020
,,,,,,"[114.3, 62.6]",,,,,,,,,,,,,1.999736,,,,,,,,,,,,,39a47e1e-627a-4b3c-b43f-4244b04605a9,808,,,"[105.1, 69.8]",303682,20,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,46,Barcelona,217,"['1349f3c9-2247-40b6-9b40-cae7520724f2', '28d152f0-5e4b-4305-8c3e-5f7c5c0d139a', '5b1f19ea-a071-4f68-9971-47b2eab35b94']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.436,Carry,True,2019/2020
,,,,,,"[91.0, 64.3]",,,,,,,,,,,,,1.992523,,,,,,,,,,,,,3831d910-4bd6-45be-9fa7-1e0a1eb20a60,817,,,"[89.6, 62.9]",303682,20,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,"['2fc901f4-2e87-4d1b-bf1e-1683f0d143f8', 'b5ae6a94-4f57-4b68-9626-5e9e5bc001d6']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.339,Carry,,2019/2020
,,,,,,"[104.0, 67.8]",,,,,,,,,,,,,2.203239,,,,,,,,,,,,,45d82e44-b37b-41a2-b531-662a96e73370,820,,,"[103.7, 74.3]",303682,20,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,48,Barcelona,217,"['c2cb13e6-67c9-46e7-9214-b9802a699e59', 'e8b8d501-22fe-4890-a3d0-48b3c07bbbf8']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:20:58.424,Carry,,2019/2020
,,,,,,"[28.9, 27.5]",,,,,,,,,,,,,0.620077,,,,,,,,,,,,,d996e9b1-0b46-4fc6-9c17-69f218fac491,834,,,"[27.9, 27.5]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,49,Levante UD,221,"['3c90ac73-0cbd-447d-8429-9f14926a3ebb', 'ba5d7266-9c17-4acb-a224-fa22b0fcff03']",10,,,,,,,,,,,,,,,,,Levante UD,221,00:21:10.760,Carry,,2019/2020
,,,,,,"[36.5, 9.4]",,,,,,,,,,,,,2.62744,,,,,,,,,,,,,993c94ea-2c07-431c-a85f-9c36d80a9220,838,,,"[34.1, 12.0]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,49,Levante UD,221,"['58d7f21f-7000-47e5-96c5-8e09113d5310', 'b7e79c5d-c4a7-44fe-bc06-262a70a2f50f', 'e21d2801-c63a-473d-8e04-112d06be7672']",12,,,,,,,,,,,,,,,,,Levante UD,221,00:21:12.915,Carry,True,2019/2020
,,,,,,"[38.5, 16.1]",,,,,,,,,,,,,1.320079,,,,,,,,,,,,,eae6a825-d997-4110-9015-7552848412d0,841,,,"[38.3, 16.6]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,49,Levante UD,221,"['12fca283-0ce1-4984-8f39-427f384d4c8b', '711a8204-1a70-4bd4-8fac-92c864587242']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:21:16.439,Carry,,2019/2020
,,,,,,"[48.0, 15.2]",,,,,,,,,,,,,1.7221,,,,,,,,,,,,,98d894c6-0e8c-416b-abdc-ac7b2f99cd0c,850,,,"[43.7, 17.3]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Left Defensive Midfield,49,Levante UD,221,"['6620d9c8-fd70-454b-9f3b-c67f0a3d5fe4', '6db1929c-1465-41a9-9d3e-45c1604349b9', '93e3d88b-b2f3-4fdb-bece-1273b7be938b']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:21:21.094,Carry,True,2019/2020
,,,,,,"[36.6, 61.6]",,,,,,,,,,,,,4.793978,,,,,,,,,,,,,bbb50049-adfd-492d-8891-6573b8062214,858,,,"[33.0, 66.5]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,"['3b6c9609-cd88-4a6c-91ff-76210d5afa61', '50a9ca40-24ad-4436-a82c-ea7a03bc1bf9']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.158,Carry,,2019/2020
,,,,,,"[47.9, 51.8]",,,,,,,,,,,,,3.631826,,,,,,,,,,,,,39d897a1-328c-4a5f-8125-397347282c10,861,,,"[47.8, 49.6]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,"['9b85b75e-7ea1-4469-86eb-ea6c6f9db640', 'a2ea6641-0e31-4fdc-8d86-d1988fd68cff']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.744,Carry,,2019/2020
,,,,,,"[63.3, 46.0]",,,,,,,,,,,,,5.014306,,,,,,,,,,,,,d8162a98-3ef7-4921-89a6-133d9d38cfe1,865,,,"[55.9, 49.2]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,"['407337f5-2eb4-49e4-8ec9-4bcc30b69637', '76fe148f-5583-4057-9f13-9b56d9093a19', '9c12d9bc-2a1e-43f7-acc3-0b0e44792540', 'cb7adca1-c395-4d2f-862b-5132918ef395']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.227,Carry,True,2019/2020
,,,,,,"[70.9, 57.0]",,,,,,,,,,,,,1.433844,,,,,,,,,,,,,1a7864b0-ca9b-4eec-bff4-cb6c9ee2ad69,869,,,"[63.3, 46.0]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,"['407337f5-2eb4-49e4-8ec9-4bcc30b69637', '6b56bf20-a7ec-4fda-b37f-fb7847a6688a', '9cc44a39-2cfa-4b92-97ec-b90aff8464fb', 'c1ca7a96-5c80-422e-875e-cc263f1cb590']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:21:47.242,Carry,True,2019/2020
,,,,,,"[84.4, 51.8]",,,,,,,,,,,,,4.533404,,,,,,,,,,,,,41ce6a2a-1e21-4e68-8d30-203885506bd6,873,,,"[70.9, 57.0]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Barcelona,217,"['1e11e920-24c8-4c66-8667-bbe566ed9ee7', '58c20a51-3d6e-49ce-8007-6b2a05795edb', 'c1ca7a96-5c80-422e-875e-cc263f1cb590']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.675,Carry,True,2019/2020
,,,,,,"[95.7, 49.2]",,,,,,,,,,,,,1.282196,,,,,,,,,,,,,1783693a-dece-4038-9d74-5b386436ced6,876,,,"[90.6, 47.0]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Forward,50,Barcelona,217,"['484da2bf-d408-4585-ba7d-b24971d23e02', '66451ef9-e8c9-46c7-a33e-3e57dc7378d1']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.482,Carry,,2019/2020
,,,,,,"[106.7, 64.0]",,,,,,,,,,,,,1.509719,,,,,,,,,,,,,8e83f2c2-38e7-4ec4-a965-5520da3d4233,879,,,"[106.4, 67.3]",303682,21,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,50,Barcelona,217,"['b8d62587-9635-425f-86d7-693643752c17', 'c5c0b2b7-fa6b-4672-bf8a-e54f8087613d']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.731,Carry,,2019/2020
,,,,,,"[49.0, 4.2]",,,,,,,,,,,,,1.146685,,,,,,,,,,,,,69303244-5e4e-4f28-a991-98bf1cc39ea6,889,,,"[42.6, 3.2]",303682,22,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio García Aranda,6784.0,Left Back,51,Levante UD,221,"['247f8795-ec57-44c0-b998-77d8481138f8', '2edfd79e-cead-4470-aa55-e3541a3f8533']",30,,,,,,,,,,,,,,,,,Levante UD,221,00:22:30.412,Carry,,2019/2020
,,,,,,"[59.0, 9.5]",,,,,,,,,,,,,1.488117,,,,,,,,,,,,,92899c77-cd81-414c-a004-d7a9a32d28b2,892,,,"[55.8, 12.0]",303682,22,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ángel Gómez Campaña,6688.0,Left Midfield,51,Levante UD,221,"['cec6c1f3-36c3-45d0-8af2-8d3676ef69b1', 'fbbff3a2-ee5f-4e4c-b6d0-a0e1da9aa8b9']",32,,,,,,,,,,,,,,,,,Levante UD,221,00:22:32.408,Carry,,2019/2020
,,,,,,"[44.9, 42.8]",,,,,,,,,,,,,4.251554,,,,,,,,,,,,,536c2046-c664-4b10-b56c-4c120549f687,901,,,"[29.6, 36.3]",303682,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['ba352bbf-f447-4d88-86c3-6281d975bf15', 'd2821fb7-ecf4-441f-90a9-98a46548395c']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.592,Carry,,2019/2020
,,,,,,"[57.1, 64.3]",,,,,,,,,,,,,2.152543,,,,,,,,,,,,,be44b4a0-b8e6-4791-949b-1b05cf3f4133,904,,,"[47.8, 61.6]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,52,Barcelona,217,"['1fe49164-4a1f-4c80-8d14-3e2f845f799c', '9c9101e2-a134-4fc1-8073-fe52217efebb']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.244,Carry,,2019/2020
,,,,,,"[68.1, 75.3]",,,,,,,,,,,,,1.386784,,,,,,,,,,,,,0f509543-91b0-4056-bde2-247a96601149,907,,,"[68.5, 76.9]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,52,Barcelona,217,"['5cb1ae2a-dfbc-445f-aba5-89be55364321', 'ac9087dd-3e1d-4dad-917b-3ed69be384c7']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.369,Carry,,2019/2020
,,,,,,"[54.8, 66.8]",,,,,,,,,,,,,1.183605,,,,,,,,,,,,,ded9724c-2cbe-4f41-9b24-d24bec2508f8,910,,,"[55.7, 69.2]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,52,Barcelona,217,"['8a04ee2f-7e97-427f-8f45-5fdb7ed84626', 'd025591f-ef6a-463f-88ce-e2c083305d60']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.338,Carry,,2019/2020
,,,,,,"[51.2, 54.4]",,,,,,,,,,,,,2.264459,,,,,,,,,,,,,11cd9523-7d70-404a-8541-773725927487,913,,,"[56.7, 53.8]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,52,Barcelona,217,"['03a578f7-ef04-40a7-bc4e-102f29ce3a9c', '3e21ef11-49b7-4b4c-a22f-6650b6d3c49d', '8a3273a0-6d91-4e48-a3d3-856b08984f29']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.525,Carry,True,2019/2020
,,,,,,"[66.3, 24.3]",,,,,,,,,,,,,4.415699,,,,,,,,,,,,,b4823f28-5017-4f26-ad8d-0b1d022753fa,917,,,"[45.4, 25.1]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,52,Barcelona,217,"['37a3459b-106e-427b-8fc3-0cf429a5a4cf', '38169fad-e22a-4410-b304-a59d5c71e933']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.178,Carry,,2019/2020
,,,,,,"[65.5, 21.5]",,,,,,,,,,,,,0.936019,,,,,,,,,,,,,69658449-d5a7-4ef3-9b6c-eda1fd328e19,922,,,"[65.6, 23.7]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,52,Barcelona,217,"['60efbb98-cd4f-4b20-82d6-bf9d9cbca69d', '7eb3a190-a02d-4bb5-b210-fede3b0c3680']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.066,Carry,,2019/2020
,,,,,,"[72.5, 4.4]",,,,,,,,,,,,,1.59372,,,,,,,,,,,,,95b84861-f63d-4dd8-b178-0a077ff2f6d0,925,,,"[70.3, 4.6]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,52,Barcelona,217,"['122491c8-1e46-4486-8c6a-8c7a94294f1c', 'c3299d7e-527c-4dc9-9111-465f36e9085d']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.195,Carry,,2019/2020
,,,,,,"[104.5, 12.7]",,,,,,,,,,,,,2.071599,,,,,,,,,,,,,ec656f33-a134-42e0-b66e-bd4f37d264aa,928,,,"[93.8, 1.8]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,52,Barcelona,217,"['8f7c2811-01fe-4e2d-8a11-b8bf09f1b7a9', '912c577f-f266-4604-8268-ccba807ae23e']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.454,Carry,,2019/2020
,,,,,,"[92.0, 2.6]",,,,,,,,,,,,,2.32096,,,,,,,,,,,,,dcf718f4-cde6-41b5-9ea5-0b5e3d4b72cf,933,,,"[99.8, 5.7]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,52,Barcelona,217,"['0bd642ea-7b3e-435a-94ca-e65d189f6ca9', '1cc20994-e4b3-42d8-8b76-3082bc268ddd', 'e56b5255-ba60-4fff-abf3-fee6d7a4dd7e']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.052,Carry,True,2019/2020
,,,,,,"[91.2, 12.0]",,,,,,,,,,,,,0.750918,,,,,,,,,,,,,46ddf6e1-6cc4-4ee3-8b7a-ac6b8e9dbe75,937,,,"[90.0, 10.5]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,52,Barcelona,217,"['34d7d087-dd15-492a-9059-330a49c7f856', '80f8d30f-75e2-4e73-9a71-cdf9ea61b1d1']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.649,Carry,,2019/2020
,,,,,,"[83.5, 19.8]",,,,,,,,,,,,,0.191342,,,,,,,,,,,,,d76cb553-49d1-4cf8-9e9b-3671d16261f7,940,,,"[82.4, 19.9]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,52,Barcelona,217,"['bcee5a22-7aca-4b5b-bdca-a0b6fd7b22a6', 'f069e704-6b21-4a85-9ae0-82defe52578f']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.843,Carry,,2019/2020
,,,,,,"[80.5, 40.5]",,,,,,,,,,,,,1.043147,,,,,,,,,,,,,fdcd29b7-c372-4bdd-b932-ca69a1e4b171,945,,,"[76.9, 34.2]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['5f909211-8718-409e-aa43-7345e1a72c70', '7004ebc3-4634-4aa7-9a01-27aa1536c5a0']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.836,Carry,,2019/2020
,,,,,,"[101.4, 58.5]",,,,,,,,,,,,,3.344516,,,,,,,,,,,,,8b02e1db-7d6f-47e9-b9fc-107133abd9fd,948,,,"[100.0, 59.2]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,52,Barcelona,217,"['016f9a2c-1f2d-4b8e-b3e4-81a0e43d0c07', '4bf215bb-ca08-4b07-ad9b-3f764bff195f']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.513,Carry,,2019/2020
,,,,,,"[89.8, 54.8]",,,,,,,,,,,,,0.101556,,,,,,,,,,,,,c736879c-3819-447d-8c9d-138306f5ed77,951,,,"[89.8, 54.8]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['e00cb530-7459-4d33-898e-056b247749e3', 'e6ae4f7d-9794-4bf7-b712-bf2ef2be9f75']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.440,Carry,,2019/2020
,,,,,,"[34.9, 31.5]",,,,,,,,,,,,,2.003981,,,,,,,,,,,,,71adef2d-2bf8-4471-8ba7-17c48879c586,955,,,"[24.1, 36.0]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Left Defensive Midfield,53,Levante UD,221,"['35294b3e-e106-437b-a6c2-28e831a9239c', 'acddb977-a88a-4521-b051-7cce88bf5f40']",46,,,,,,,,,,,,,,,,,Levante UD,221,00:23:46.974,Carry,,2019/2020
,,,,,,"[30.7, 37.1]",,,,,,,,,,,,,2.017423,,,,,,,,,,,,,8bc15f8d-5cbb-4f69-991e-1b6d32ea103d,959,,,"[27.7, 29.3]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Left Midfield,53,Levante UD,221,"['22658ffc-5e20-4b37-9adb-990915791d2c', '43d888d6-25be-4246-a62b-6df1cc20b3a2', 'f35f3a7d-f80e-4b31-b864-6d7d5dd237ba']",50,,,,,,,,,,,,,,,,,Levante UD,221,00:23:50.125,Carry,True,2019/2020
,,,,,,"[46.6, 76.5]",,,,,,,,,,,,,4.429694,,,,,,,,,,,,,5d86fcb7-23c6-455f-abba-da97f5289393,962,,,"[28.1, 64.4]",303682,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,53,Levante UD,221,"['cef7374a-40d0-4960-acaf-4f690e7ec08b', 'eaec1087-40a2-4c5d-8b0e-29302d3efda3']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:23:54.121,Carry,,2019/2020
,,,,,,"[27.9, 63.0]",,,,,,,,,,,,,3.299162,,,,,,,,,,,,,47293369-cde5-4463-b685-dbb59858715b,967,,,"[27.5, 65.8]",303682,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Postigo Redondo,6682.0,Right Center Back,53,Levante UD,221,"['d09ecf8b-945d-42a5-a0e7-f1f8f2845899', 'd5ed23a0-3235-40e0-b96c-4ae37d275874']",1,,,,,,,,,,,,,,,,,Levante UD,221,00:24:01.714,Carry,,2019/2020
,,,,,,"[39.1, 26.5]",,,,,,,,,,,,,1.107291,,,,,,,,,,,,,7c49febd-6c7f-48da-9289-56e5365f8de1,970,,,"[32.5, 33.1]",303682,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,53,Levante UD,221,"['10c2f3f4-7ed7-4b87-8d36-642b953c2e86', '630b1980-a308-4d60-b536-40e410bf7600']",7,,,,,,,,,,,,,,,,,Levante UD,221,00:24:07.071,Carry,,2019/2020
,,,,,,"[59.4, 12.8]",,,,,,,,,,,,,2.35742,,,,,,,,,,,,,f6229da3-f363-4619-a6b6-7d1b00b6f387,973,,,"[56.8, 5.2]",303682,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,53,Levante UD,221,"['deb6cd74-fad7-4d82-8226-dd7b4ca3c1b7', 'fdd3a0b5-19e2-4237-a92a-2be31ec479bf']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:24:09.997,Carry,,2019/2020
,,,,,,"[54.5, 24.9]",,,,,,,,,,,,,0.404329,,,,,,,,,,,,,9103e0c7-ec2e-4b16-b797-36c11ffef730,977,,,"[54.8, 24.7]",303682,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Left Defensive Midfield,53,Levante UD,221,"['0ebfc50d-e44a-47a3-ba1c-f960a791caab', '5fda060e-12b5-4d4d-b2ad-66f4d4e114f3', 'e29c7696-83e3-47e8-a059-8587b5bad1dc']",13,,,,,,,,,,,,,,,,,Levante UD,221,00:24:13.174,Carry,True,2019/2020
,,,,,,"[55.8, 46.4]",,,,,,,,,,,,,0.710542,,,,,,,,,,,,,a34b1edf-0850-4e5a-b19a-9f25e40e9ebf,986,,,"[55.4, 42.9]",303682,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Right Defensive Midfield,53,Levante UD,221,"['846498c2-ce38-4d6e-8bb8-1ed375712913', '96ad3711-7151-46f4-81bc-c6b60612d679']",16,,,,,,,,,,,,,,,,,Levante UD,221,00:24:16.845,Carry,,2019/2020
,,,,,,"[77.4, 74.6]",,,,,,,,,,,,,3.097074,,,,,,,,,,,,,9c70713a-2f49-4efa-92aa-913ddab9bcfa,989,,,"[56.4, 61.4]",303682,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,53,Levante UD,221,"['4f5eb667-93d6-46b3-bc8b-15e6fdfdb67f', '51299a05-7731-4bf5-8d8a-6972f485d1f3']",19,,,,,,,,,,,,,,,,,Levante UD,221,00:24:19.280,Carry,,2019/2020
