ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b26fd77-ec98-433a-808e-4fe2007ffc7f,1668,,"[93.7, 20.8]",68333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,100,Barcelona,217,['8a86e281-84f5-4c9d-b306-1cff3555a561'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.857,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4d37a6-eb1d-4aa8-8e60-3a631af11131,1673,,"[44.3, 43.2]",68333,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andoni Iraola Sagarna,26031.0,Left Defensive Midfield,101,Athletic Club,215,['5a16aaf6-996f-4ac6-bbeb-62e4d5937c5f'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:30.164,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0b3bf6-3bf8-425b-9cc4-555b31867100,1675,,"[91.8, 35.6]",68333,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ismael Urzáiz Aranda,15608.0,Center Forward,101,Athletic Club,215,['3c03d6fb-7783-4396-a560-a5f50e13fdd1'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:35.703,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b81213ec-f6a2-4614-a1b5-bafb77a7fdba,1678,,"[105.5, 7.9]",68333,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,101,Athletic Club,215,['0cca26df-a9f4-4f81-afd4-c914f3a25a5b'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:38.479,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,780f6ad0-60db-4a92-b0f5-614e92cc4ece,1684,,"[35.9, 69.0]",68333,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,101,Athletic Club,215,['77e66aee-66fc-48f1-b6cd-d9e370f0a72f'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:41:46.741,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1c25546a-b0f1-438b-8f5c-4060e238b5d8,1687,,"[87.1, 73.3]",68333,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ludovic Giuly,25878.0,Right Wing,101,Athletic Club,215,['ca6c0d12-1f30-470d-b2df-f10017c3b918'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.684,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e16cbf-b2bf-4fa3-9bed-ee1e75187923,1689,,"[90.8, 54.9]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andoni Iraola Sagarna,26031.0,Left Defensive Midfield,102,Athletic Club,215,['38abd561-0115-463b-a2ec-8d3ba51b9bda'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:12.775,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f6321473-23d9-43fd-940c-f0b2449a6dec,1691,,"[106.3, 73.9]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Midfield,102,Athletic Club,215,['04f2776b-fce2-493c-9308-83c090eb12a7'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:15.891,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,da1689b3-0377-47e6-b875-e073a7c84b5a,1694,,"[36.3, 5.4]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,103,Barcelona,217,"['472622f3-c518-4a2d-b58b-f28290f08531', '560c2576-9c69-41ea-9d96-bf9e06e658be']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:42:18.274,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9dfe77-1f11-44c9-aed5-1359fd21ec35,1697,,"[7.2, 5.6]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,103,Barcelona,217,['f95ef5d0-45de-460e-b44c-c6c1457d16ce'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.098,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8a4ca2-b90b-4f0f-a42e-f5f875c789ef,1700,,"[71.2, 77.4]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Left Defensive Midfield,103,Barcelona,217,['609f3994-316b-4c5f-9537-54c218c2badd'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:30.242,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f3e507-a3a4-421d-8d78-ea9bcf5165e6,1709,,"[66.9, 10.7]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,103,Barcelona,217,['5f9648a8-0053-4ce2-a895-cd03b0ef3ac4'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.753,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf8cdcc-387a-48b3-88f2-f1b75da84784,1713,,"[65.0, 5.4]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,103,Barcelona,217,"['b1aed90c-2201-44ec-8db3-69905bdf9123', 'c0cd75d6-6c4f-414f-808b-f52f7d69ca08']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.775,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c9ddb2c-62e1-4dfe-8631-9195b2e1bedc,1716,,"[52.8, 32.3]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,103,Barcelona,217,['d06715a3-89d8-4876-b672-fb912752fb81'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:42:44.753,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9daa3769-653e-42de-8bbc-7607e2690765,1719,,"[53.9, 24.7]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,103,Barcelona,217,['7dab8484-cf75-4491-bcd0-159ffad07f45'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.885,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,530f4c5c-81b0-4ab1-981a-3cbc0f298661,1722,,"[81.2, 73.9]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,103,Barcelona,217,['57991e09-c448-4334-9f35-4715719dbf94'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.228,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,227a19ee-35fa-4963-a6a4-29d116ec6c7f,1725,,"[74.1, 64.8]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,"['83fe5134-7342-4e1f-8567-9a2e2ad8e15f', 'fcade6e9-03d9-489a-a712-727e9c8308f2']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.854,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,3ebd967a-e4e6-43dc-b87a-7840897cce11,1728,,"[70.3, 76.5]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,103,Barcelona,217,['6da0c39c-985a-4d67-b64c-83813a5d2823'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.293,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0e08d6-54ba-408b-a0de-b1c4b0e10c32,1730,,"[56.8, 62.8]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,103,Barcelona,217,['20bd1cb4-365c-44d7-8830-c58b7d87ff82'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.860,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,49d253ed-3890-4305-afb6-bebb00faa0ec,1733,,"[63.3, 48.6]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,['358aead8-da95-4aa7-bbd8-8df944a55027'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.483,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ccc1bfa-b037-4aa9-a1fc-d65c7bbfcbc0,1736,,"[66.6, 30.1]",68333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,103,Barcelona,217,['3a364bcf-6c57-4431-a716-9c8849b7a549'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.386,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,98241b5e-4d04-4302-9f0f-0dcc109fe529,1740,,"[58.2, 33.2]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,['6ecb5b23-166b-4eee-b9aa-e17c1ca44d14'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.006,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,459cc89d-d63d-447e-b685-2f41d9245a72,1743,,"[52.2, 55.8]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,103,Barcelona,217,['62432f16-a925-4fa5-a2fa-74b0e2eca233'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.246,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,e20e37cc-57f2-4446-bffd-c023834b15eb,1746,,"[68.9, 44.6]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,103,Barcelona,217,['0fe9621e-f0e0-41f6-bc30-bb9b0e54e9b6'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.408,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f61c65c9-7d2d-412c-b2a6-c067a94fa1c2,1749,,"[74.9, 55.8]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,['67920f5d-39e3-4f56-8778-da8c0f8e0008'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.382,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8959e58-b551-4ca0-919d-f9bbb7bbfe79,1752,,"[90.8, 33.2]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,103,Barcelona,217,['bd3eaf43-1c09-4d52-8fa6-2f0cbd39440a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.658,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,8dbc20ff-17cc-4c21-b1e8-ff6261329073,1755,,"[97.6, 21.6]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,103,Barcelona,217,['2fa1da58-c111-4b7e-a07b-772e5a6c71ae'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.388,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b6e97e-d46f-46a1-84e6-81c7e02b6a8f,1764,,"[25.4, 68.0]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Midfield,104,Athletic Club,215,['ad16bcc0-69ec-40ff-b4c7-bba470dd0fe8'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:23.946,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6480bd3-7628-4435-8bd3-01f876a790d2,1767,,"[26.7, 74.4]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Expósito Medina,26032.0,Right Back,104,Athletic Club,215,['b65ddc24-0e24-4540-9508-0f583118e65c'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:27.278,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d02e92-ce87-4c24-aaf9-2897e624d15d,1770,,"[74.0, 73.7]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael Urzáiz Aranda,15608.0,Center Forward,104,Athletic Club,215,['760bcbab-e267-4b46-b18f-b7f2e8add8a6'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:29.935,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a91c10d-b169-4021-b43b-5168405e78d4,1774,,"[35.4, 21.0]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,105,Barcelona,217,['5d9b0c8a-0556-4ac6-81e6-4a5e0c237664'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.301,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e65482-c00f-4485-9a46-b284ea60032c,1777,,"[48.4, 27.2]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,105,Barcelona,217,['ce79e53f-c15d-468c-89f7-bc27aa09af58'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:43:35.255,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,76eca640-cf7a-4f91-a183-edd4b6598417,1780,,"[62.6, 33.0]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,105,Barcelona,217,['a05d92d3-e7de-4630-87cb-f18f0f0f335b'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:43:37.089,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c912e7d-e5f8-4f3d-952b-1a7a2fd1f5aa,1782,,"[51.6, 28.5]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,105,Barcelona,217,['e7b1d13d-37ba-4746-a23e-cf67414a916b'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:43:38.540,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,d876f0b9-5b97-42ee-8695-bd775315ad57,1785,,"[54.7, 75.7]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,105,Barcelona,217,['3bf0915e-02e8-4643-8aba-ba64825bc28d'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:43:43.931,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7884d5-9e43-4cd1-a136-627e6aacbdf3,1788,,"[40.6, 52.9]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,105,Barcelona,217,['a078f9b6-4812-4784-bfcd-bb715b25b60f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:43:45.909,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,aea9163f-653b-49e4-a72c-489166691e51,1791,,"[56.7, 40.0]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,105,Barcelona,217,['5b54ffd2-eee5-4887-b368-65f78d448e55'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:43:48.612,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,070b4e0a-8f51-41d3-a78e-8ecea12df882,1794,,"[40.8, 27.8]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,105,Barcelona,217,['f4a96b4b-3e02-47b8-8b64-b92aeb2305d8'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:43:50.536,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,12927980-1f4b-4efc-994b-fb4dcf1619c2,1796,,"[49.1, 23.1]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,105,Barcelona,217,['d11712b1-3e4a-452a-a173-15485539d83f'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.096,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c789b0-b7b3-4e11-a61b-602d5fbfa6f0,1798,,"[39.0, 50.6]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,105,Barcelona,217,['201e0f23-040b-4630-b338-ac63ce81de63'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.705,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6fbf7286-35c9-40cb-9811-f17e7337b572,1801,,"[40.2, 27.8]",68333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,105,Barcelona,217,['a59cb133-da24-49a5-9b13-ed5bb73a5ff2'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.204,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c44a8541-71ad-4c3f-87fe-0a2c0b8c573e,1804,,"[53.5, 16.4]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,105,Barcelona,217,['e541a062-7184-4167-ac71-4a2f404c2c4e'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.028,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,d54f4cff-d762-478a-9fb1-cb3858b6e135,1807,,"[66.4, 31.2]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,105,Barcelona,217,['25e4f51e-7b7b-4a17-829c-7ca390cee23c'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:44:03.674,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,339fd617-c810-4984-9f02-a231da92d7a3,1810,,"[45.9, 26.5]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,105,Barcelona,217,['f08a638f-ec3e-4bef-8a30-a51f98d3d49a'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.873,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9346bd4a-4cc5-42a8-923a-a92761cd1ebb,1813,,"[46.4, 74.4]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,105,Barcelona,217,['6dd49dc5-f366-41bb-a35c-4c5ce5fb343d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:44:11.695,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf1cd74-8fe7-4b4b-bcdb-87bf44f86f67,1817,,"[54.2, 38.9]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,105,Barcelona,217,['957deba8-70ca-4d6a-9813-3641e77b007a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.186,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa3494b3-4101-4dcf-9f89-749744e953ab,1820,,"[45.7, 49.8]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,105,Barcelona,217,['2891cfb1-96ba-4a52-af45-44f28a095276'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:44:17.216,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5f223738-e8fb-47f7-8077-cb055da3ee3a,1823,,"[99.3, 59.8]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,105,Barcelona,217,['8088a886-6e51-4d35-adf2-a3c05e79fb6f'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.271,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cc5d40f9-8f55-4c13-a1f9-8864cd9d64d3,1825,,"[44.8, 24.5]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Gabilondo del Campo,26034.0,Left Midfield,105,Barcelona,217,['cb5bb0ce-c34b-4156-ad7d-74e47a265615'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:26.841,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f1af6bd2-3dde-4d0e-a7e1-59c0f7233a64,1835,,"[47.5, 7.7]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,105,Barcelona,217,['46f15dfa-6f8a-4221-a5f4-e40bbcd3e304'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:36.828,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e0aa189-e3ff-4df8-a943-b57545d86438,1839,,"[61.8, 51.7]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,106,Barcelona,217,['11639d46-7fce-4c45-a66f-126fc0ce80e4'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.258,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e004f3b-dc86-4ef9-a176-6328890a9e6a,1841,,"[54.1, 36.9]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['db13e577-9468-432c-a2d2-222f89692b19'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.688,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8197d9e-e27e-4b06-b5a5-e580055df374,1844,,"[52.6, 6.4]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,106,Barcelona,217,['1fe44b56-212b-430e-b850-347c024c796a'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.157,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d448b34-17f0-42a6-be06-16b4706cd810,1847,,"[73.2, 15.5]",68333,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,106,Barcelona,217,['8fd69727-cd50-4641-b4a2-b2b19b73af1b'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.668,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3d694e-451c-48e1-a435-a5d082b75d49,1854,,"[81.2, 33.8]",68333,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,107,Barcelona,217,['aaefe71e-cd0a-4dfb-b76a-a43062cef90b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.536,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e914ed20-bc51-41de-a95c-7139e0862bcf,1857,,"[102.5, 55.5]",68333,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludovic Giuly,25878.0,Right Wing,107,Barcelona,217,['168f37c4-9203-4a91-9566-b35faff6eca8'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.401,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,933317cb-41ca-438e-bbe0-b5cbe35d72b1,1867,,"[38.1, 46.2]",68333,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,109,Athletic Club,215,['9e524af9-eb61-4eba-adf5-64add41e7ef6'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:02.308,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d5607bee-c274-4e2c-b119-d0e2c309fa91,1870,,"[85.6, 36.3]",68333,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Igor Gabilondo del Campo,26034.0,Left Midfield,109,Athletic Club,215,['4191393d-1ef9-4b79-8811-a08ee1b3cb75'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:07.691,Ball Receipt*,,2006/2007
