50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,33cccb84-f63b-45ae-8684-dabee733f659,940,,"[91.0, 0.1]",9682,22,,,,,2.8308306,,,,,"[77.3, 4.5]",Low Pass,,14.389232,,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,['b6fee001-5f14-4374-b3b3-9dfac559a639'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.081,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,2daafbf4-b8ee-4c6d-b853-2a35d5a439f2,943,,"[73.6, 4.5]",9682,22,,,,,1.7872467,,Right Foot,,,"[65.2, 42.7]",Low Pass,,39.11266,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,48,Barcelona,217,['f4a4786c-3572-4514-8eb6-3340d0b2f896'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:22:39.281,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.052432,,,,,,,,,,,,33c203dd-e8af-4c2d-99b4-97d78ba214d9,946,,"[71.7, 52.0]",9682,22,,,,,-0.5509127,,Right Foot,,,"[109.3, 28.9]",High Pass,,44.129017,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,"['94ebe752-b7c1-4fbc-a96e-667017a3c115', 'edb596d2-4741-4659-9c5b-305c7c7656c8']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.681,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.945896,,,,,,,,,,,,edb596d2-4741-4659-9c5b-305c7c7656c8,948,,"[10.8, 51.2]",9682,22,,,,,0.19270076,,Head,,,"[14.9, 52.0]",Low Pass,,4.1773195,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,Interception,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,48,Barcelona,217,"['33c203dd-e8af-4c2d-99b4-97d78ba214d9', 'e4d25c36-82b6-4587-be51-25f626c8ebe1']",45,,,,,,,,,,,,,,,,,Leganés,205,00:22:45.733,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.04739,,,,,,,,,,,,435f8521-bfef-4ad7-8d87-31cca6e961e9,956,,"[97.2, 14.5]",9682,22,,,,,-0.35382512,,Left Foot,,,"[108.3, 10.4]",Ground Pass,,11.833005,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,48,Barcelona,217,['d587b95f-33b0-4e1c-9193-4ec82fcad674'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.777,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.584127,,,,,,,,,,,,ae637d28-5f58-4909-82a1-f1255a5c5786,959,,"[108.2, 9.4]",9682,22,,,,,1.7488892,,Right Foot,,,"[106.4, 19.4]",Low Pass,,10.160708,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,48,Barcelona,217,['7256a57a-2a63-46d1-a55c-b886db26c8e4'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.033,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.220202,,,,,,,,,,,,dda8e0a9-001a-4fa4-bcd3-e603646694f6,963,,"[117.8, 23.4]",9682,22,,,,,1.8717166,,Left Foot,,,"[116.9, 26.3]",Low Pass,,3.0364454,,,Incomplete,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,"['124d4995-9e28-48b1-81b2-87f10fb95d7f', '2a220617-c840-48a7-b06e-da12b408ed28']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.967,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.761299,,,,,,,,,,,,b4a6f0b6-be56-4a87-a1a3-f5ee579ea221,966,,"[120.0, 0.1]",9682,23,,,,,1.72132,,Right Foot,,,"[114.1, 39.0]",High Pass,True,39.344887,,,Incomplete,,Gerard Piqué Bernabéu,5213.0,,,Inswinging,,Corner,1,From Corner,Ivan Rakitić,5470.0,Right Defensive Midfield,49,Barcelona,217,"['b41d9f3f-e2c0-4683-be51-261f727c48a1', 'efaf68dc-0961-4ec3-8fac-6ccb25ba9427']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.643,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.810083,,,,,,,,,,,,972f216a-2ee3-4384-b9bf-ff21cdc42076,972,,"[7.0, 44.1]",9682,24,,,,,0.12509191,,Left Foot,,,"[73.8, 52.5]",High Pass,,67.32607,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,50,Leganés,205,['2a09e78d-3794-4cf0-9bfb-4289a0baad03'],8,,,,,,,,,,,,,,,,,Leganés,205,00:24:08.102,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.366673,,,,,,,,,,,,2a09e78d-3794-4cf0-9bfb-4289a0baad03,973,,"[46.3, 27.6]",9682,24,,,,,-0.8379812,,Head,,,"[51.7, 21.6]",High Pass,,8.072174,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,50,Leganés,205,"['0f264c54-fd85-4129-9cba-bd6645949b2f', '972f216a-2ee3-4384-b9bf-ff21cdc42076']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:24:11.912,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.885013,,,,,,,,,,,,0f264c54-fd85-4129-9cba-bd6645949b2f,975,,"[68.4, 58.5]",9682,24,,,,True,0.47569522,,,,,"[75.0, 61.9]",High Pass,,7.4242845,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,50,Leganés,205,"['1774ace9-fec4-4a8a-b84f-73ac7911795f', '2a09e78d-3794-4cf0-9bfb-4289a0baad03', '7c592bb2-03dc-4a27-b106-16d7303c33d8']",14,,,,,,,,,,,,,,,,,Leganés,205,00:24:14.279,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.480478,,,,,,,,,,,,c73ea038-cb42-49cb-8f66-3325cf1eca9f,979,,"[47.9, 17.5]",9682,24,,,,,-0.42366892,,Right Foot,,,"[53.0, 15.2]",Low Pass,,5.5946403,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,51,Barcelona,217,['6f7081e5-dd89-433c-a806-a738c04ed806'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.154,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.745699,,,,,,,,,,,,e16928fb-01c8-4a77-a0ba-af68cbd8dcd3,982,,"[52.2, 15.3]",9682,24,,,,,1.9441727,,Right Foot,,,"[48.4, 25.0]",High Pass,,10.417773,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,51,Barcelona,217,['9870e367-f56a-4d78-9828-cd253c1eca9c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.825,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.915527,,,,,,,,,,,,039ee048-9d16-4b55-85ae-0795bbb61af4,984,,"[48.4, 25.0]",9682,24,,,,,-1.5083776,,Head,,,"[48.8, 18.6]",Low Pass,,6.412488,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,51,Barcelona,217,['8d60e921-3778-4649-9411-fd79c75f784f'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.571,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.027634,,,,,,,,,,,,de359e42-bc65-4e7e-a217-1d9e2d8992d5,987,,"[48.8, 18.6]",9682,24,,,,,-0.051237166,,Right Foot,,,"[56.6, 18.2]",Low Pass,,7.81025,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,51,Barcelona,217,['d447d5d5-c400-4209-84a0-fd87a1f1934b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.496,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.099098,,,,,,,,,,,,3595ebaa-5bdb-4b90-b940-ac92f9125e6e,991,,"[58.4, 17.8]",9682,24,,,,,0.74905056,,Right Foot,,,"[64.1, 23.1]",Ground Pass,,7.7833157,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,51,Barcelona,217,"['f44d4c8b-e224-4a6e-9bb0-7277178cddf6', 'f5455c9c-a87a-4f43-8cbe-89eff0a1c2ad']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.647,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.965607,,,,,,,,,,,,abc976a4-3e97-4b08-94df-769e4c750bea,994,,"[64.1, 23.1]",9682,24,,,,,2.093864,,Right Foot,,,"[56.2, 36.8]",Low Pass,,15.81455,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,51,Barcelona,217,['647ce3c6-b1b4-4644-b076-50f2ce5e822f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.777,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.306938,,,,,,,,,,,,93e225ca-e24e-4512-913c-9010b0abe7ea,997,,"[62.9, 34.5]",9682,24,,,,,0.7133581,,Left Foot,,,"[68.1, 39.0]",Ground Pass,,6.8767724,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,51,Barcelona,217,['215fb824-e68e-4c8a-9af5-ce53588e5a11'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.908,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.517368,,,,,,,,,,,,d61d4a39-4463-438e-b6ae-239d15779d0c,1001,,"[67.8, 39.7]",9682,24,,,,,1.4459264,,Right Foot,,,"[70.8, 63.6]",Low Pass,,24.08755,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,51,Barcelona,217,['423542cc-5d93-4aff-a018-0778a4c8712e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.297,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.468451,,,,,,,,,,,,4cd5adb4-2475-4a78-9991-f8c6af1cd6d1,1008,,"[7.0, 44.1]",9682,25,,,,,0.45792612,,Right Foot,,,"[70.1, 75.2]",High Pass,,70.34785,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,52,Leganés,205,['4f9aea8f-540b-4365-a4d6-fdafc68a54ea'],10,,,,,,,,,,,,,,,,,Leganés,205,00:25:10.206,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.333432,,,,,,,,,,,,179ed18e-f1f3-4138-9d69-9a3615b22c93,1011,,"[70.1, 75.2]",9682,25,,,,True,-0.7603138,,,,,"[84.4, 61.6]",High Pass,,19.734488,,,Incomplete,,,,,,,,,1,From Goal Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,52,Leganés,205,"['153102cf-ce7f-4858-8c77-58b87574c712', 'eba8f5f9-1945-4e10-b96f-29945b563b58']",12,,,,,,,,,,,,,,,,,Leganés,205,00:25:12.674,Pass,True,2017/2018
,,,,,,,,,,True,,,,,,,1.471718,,,,,,,,,,,,153102cf-ce7f-4858-8c77-58b87574c712,1013,,"[35.7, 18.5]",9682,25,,,,True,-0.22402364,,,,,"[43.6, 16.7]",Low Pass,,8.1024685,,,,,Andrés Iniesta Luján,5216.0,,,,,Interception,1,From Counter,Samuel Yves Umtiti,5492.0,Left Center Back,53,Barcelona,217,"['179ed18e-f1f3-4138-9d69-9a3615b22c93', '2e473523-f59b-4c63-aa25-0f04e9e99831', '433785e1-2880-4f66-ae52-f68418ac912e']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.008,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.643545,,,,,,,,,,,,4ea91dce-fba3-4060-8471-44e01ab786bf,1016,,"[43.3, 17.8]",9682,25,,,,,1.735945,,Right Foot,,,"[42.2, 24.4]",Low Pass,,6.6910386,,,,,Ivan Rakitić,5470.0,,,,,,1,From Counter,Andrés Iniesta Luján,5216.0,Left Midfield,53,Barcelona,217,['7d21bd2e-2857-42ba-a8e6-dcd5744d3b96'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.668,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.327439,,,,,,,,,,,,93e165f8-ae37-46d2-9832-1b38f362b65b,1019,,"[42.8, 24.8]",9682,25,,,,,-0.057955503,,Right Foot,,,"[72.1, 23.1]",High Pass,,29.349276,,,Unknown,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Counter,Ivan Rakitić,5470.0,Right Defensive Midfield,53,Barcelona,217,['d3f57fa1-bc6b-4c71-8977-5997b616c318'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.311,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.124363,,,,,,,,,,,,ef3994cd-aeff-4fd6-bca4-e609ecca38e0,1023,,"[48.4, 52.5]",9682,25,,,,,0.67888457,,Left Foot,,,"[57.2, 59.6]",Ground Pass,,11.307077,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,Free Kick,1,From Free Kick,Dimitrios Siovas,6603.0,Left Center Back,54,Leganés,205,['1d2ebf7d-ed8e-43de-b6d4-c9937c837b5a'],35,,,,,,,,,,,,,,,,,Leganés,205,00:25:35.248,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.722207,,,,,,,,,,,,2d55b3c4-526d-48d0-9e0c-ff489079e305,1026,,"[69.2, 60.1]",9682,25,,,,,-1.1042439,,Right Foot,,,"[96.9, 5.1]",High Pass,,61.581573,,,,,Alexander Szymanowski,6875.0,,True,,,,1,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,54,Leganés,205,['a088b424-289d-4834-be64-55ef9cae3450'],39,,,,,,,,,,,,,,,,,Leganés,205,00:25:39.440,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.162329,,,,,,,,,,,,b5a85abb-853d-4e57-9801-0f1cfb2b6b8c,1029,,"[97.6, 5.8]",9682,25,,,,,0.96200895,,Left Foot,,,"[112.1, 26.6]",High Pass,,25.355276,,,,,Nordin Amrabat,3302.0,,,,,,1,From Free Kick,Alexander Szymanowski,6875.0,Left Wing,54,Leganés,205,['7f61eac8-d71a-4989-b854-0f91847d0266'],43,,,,,,,,,,,,,,,,,Leganés,205,00:25:43.511,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.5278,,,,,,,,,,,,d8dfd0ec-28c5-40d9-8b6f-a8a450bc4d27,1033,,"[107.6, 27.4]",9682,25,,,,,2.8944952,28d81cb2-6052-4d0c-8c83-86eae20b50fa,Right Foot,,,"[96.5, 30.2]",Ground Pass,,11.447707,,,,,Gabriel Appelt Pires,6597.0,True,,,,,1,From Free Kick,Nordin Amrabat,3302.0,Center Forward,54,Leganés,205,"['1431de0f-a639-4fbc-b95a-a46e85d4dd77', '31f5dba9-7be6-4593-a800-cdc2e0088c1e']",48,,,,,,,,,,,,,,,,,Leganés,205,00:25:48.353,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,870cdf27-cb18-40da-bebd-f8487c338536,1037,,"[6.0, 44.0]",9682,26,,True,,,0.51580906,,Right Foot,,,"[25.4, 55.0]",Ground Pass,,22.301569,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,55,Barcelona,217,['ca67ee80-17cb-455c-bd31-132babe6e17c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:26:09.242,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.701018,,,,,,,,,,,,92d6785c-96e1-4b4b-bfe5-41e8b7e3e722,1039,,"[30.1, 54.6]",9682,26,,,,,-1.5637293,,Right Foot,,,"[30.3, 26.3]",Ground Pass,,28.300707,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['50a79f3b-4414-40fd-b76c-eaeba78db994'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.221,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,f45bda32-20c5-44c7-9ae2-0615577a72f4,1042,,"[32.4, 23.5]",9682,26,,,,,-0.9772536,,Right Foot,,,"[38.0, 15.2]",Ground Pass,,10.012492,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,55,Barcelona,217,['8afb843e-6839-4ab8-9cd0-6dcba74a1e98'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.722,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,2f5eaf17-b2e9-4d7b-a106-a614ea62e9a6,1045,,"[49.2, 15.3]",9682,26,,,,,1.8704375,,Left Foot,,,"[45.4, 27.6]",Ground Pass,,12.873616,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,55,Barcelona,217,['a16d199d-b6cd-429b-9873-b63273c81917'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.922,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.8737,,,,,,,,,,,,5460695e-b226-45a8-be58-48b3a9c509c9,1048,,"[42.8, 27.6]",9682,26,,,,,1.3727237,,Right Foot,,,"[48.5, 56.0]",Low Pass,,28.96636,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,55,Barcelona,217,['f266998f-6e6b-47cb-ae5d-a14d402ccaf4'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.846,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.092025,,,,,,,,,,,,e39f1789-4396-471f-ae2e-3843790fd1e5,1051,,"[55.4, 61.3]",9682,26,,,,,-0.5210557,,Right Foot,,,"[72.3, 51.6]",Ground Pass,,19.485893,,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['09abdfeb-04ad-479f-8f27-8d5daa96e939'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.919,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.522559,,,,,,,,,,,,2249162e-bf01-4293-bf94-36937696f931,1054,,"[72.3, 51.6]",9682,26,,,,,1.7076899,,Right Foot,,,"[69.6, 71.2]",Ground Pass,,19.785095,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,55,Barcelona,217,['6499e216-213e-4a6f-8d9f-11e8801fc8d5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.091,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,52693ab6-97b3-4ee6-81df-a2cfbb9319b8,1057,,"[69.6, 71.2]",9682,26,,,,,-2.8246114,,Right Foot,,,"[50.7, 65.0]",Ground Pass,,19.890953,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,55,Barcelona,217,['266a9604-5c0b-4558-89ec-5a1aa0ad507c'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.814,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.741019,,,,,,,,,,,,49760063-52f4-4816-96e3-550312293ac9,1060,,"[50.7, 65.0]",9682,26,,,,,-1.517412,,Right Foot,,,"[53.5, 12.6]",High Pass,,52.474754,,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['a707764c-89e5-4a35-8f03-1a14844bff51'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.152,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,e07e9936-3956-4eb5-be0b-def7cfa40cfb,1063,,"[57.1, 10.0]",9682,26,,,,,1.5707964,,Left Foot,,,"[57.1, 17.5]",Ground Pass,,7.5,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,55,Barcelona,217,['d4b83c57-a2e8-4164-9cc8-d2f2c1375aa9'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.749,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.70864,,,,,,,,,,,,f6d34f68-ddab-47d7-93b2-23ee30561630,1066,,"[57.3, 33.1]",9682,26,,,,,1.5616223,,Right Foot,,,"[57.5, 54.9]",Ground Pass,,21.800917,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,55,Barcelona,217,['ee54bd04-92f3-4bdf-a425-5284008dd28d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.949,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,9780446e-affe-4231-a4f0-aa3d1ac235da,1069,,"[62.9, 57.5]",9682,26,,,,,0.7478731,,Right Foot,,,"[78.1, 71.6]",Ground Pass,,20.732824,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,['2a036f49-8710-47ea-969b-e199dc205db7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.858,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.348208,,,,,,,,,,,,197fe4b9-d67b-4c9c-b7aa-aad2cec95f21,1072,,"[78.1, 71.6]",9682,26,,,,,-0.50074,,Right Foot,,,"[98.2, 60.6]",High Pass,,22.913097,,,,,Francisco Alcácer García,6402.0,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,55,Barcelona,217,['397a1d18-731e-4c02-96d7-2cf6dccbbece'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.771,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.367573,,,,,,,,,,,,ad0412d3-368b-4968-8d52-bd6abe705bdb,1076,,"[27.0, 18.0]",9682,26,,,,,1.4234349,,Left Foot,,,"[28.9, 30.8]",Ground Pass,,12.940248,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,Recovery,1,Regular Play,Diego Rico Salguero,6895.0,Left Back,56,Leganés,205,['b48460fd-6923-4776-9dc7-007423014bb6'],50,,,,,,,,,,,,,,,,,Leganés,205,00:26:50.841,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.486901,,,,,,,,,,,,fe8dd2de-e8be-4bf8-b66f-d990d41d4bea,1080,,"[27.8, 32.3]",9682,26,,,,,0.0,,Left Foot,,,"[37.8, 32.3]",Ground Pass,,10.0,,,,,Javier Eraso Goñi,6606.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,56,Leganés,205,"['02abc3d3-5171-40c8-8432-3076e2b1294b', '17691447-71f2-4ad5-aa85-d4b367197bcc']",52,,,,,,,,,,,,,,,,,Leganés,205,00:26:52.360,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.783502,,,,,,,,,,,,64345568-c7e9-45ce-a6d0-12964f1855ec,1083,,"[37.8, 32.3]",9682,26,,,,,-0.551655,,Right Foot,,,"[58.6, 19.5]",Low Pass,,24.42294,,,,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,56,Leganés,205,['a79d9ebc-2901-4d36-a0a6-f1d44b2084bf'],54,,,,,,,,,,,,,,,,,Leganés,205,00:26:54.204,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.901886,,,,,,,,,,,,95ebae0d-e429-4e6f-8159-adbd84202092,1087,,"[58.6, 19.5]",9682,26,,,,,2.9816794,,Right Foot,,,"[49.3, 21.0]",Ground Pass,,9.420191,,,,,Gabriel Appelt Pires,6597.0,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Center Forward,56,Leganés,205,['73fda539-0e53-4116-a745-b46cc6d80466'],57,,,,,,,,,,,,,,,,,Leganés,205,00:26:57.817,Pass,,2017/2018
,,,,,,,,,,,,,,,,,4.750586,,,,,,,,,,,,2e9b409e-1023-48d9-9782-76f6e7b8be5e,1089,,"[49.3, 21.0]",9682,26,,,,,-0.19550948,,Left Foot,,,"[100.3, 10.9]",High Pass,,51.99048,,,,,Javier Eraso Goñi,6606.0,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,56,Leganés,205,['c384238c-7b57-4542-be9a-bd3ce83265f6'],58,,,,,,,,,,,,,,,,,Leganés,205,00:26:58.719,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.698638,,,,,,,,,,,,0847c4e3-c136-413b-bc5d-de780649c0cc,1092,,"[115.9, 10.7]",9682,27,,,,,1.9325255,,Left Foot,True,,"[106.1, 36.6]",High Pass,,27.692057,,,,,Nordin Amrabat,3302.0,,,,,,1,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,56,Leganés,205,['c945f22e-dae5-48a3-b4a3-a8185aa97e7e'],5,,,,,,,,,,,,,,,,,Leganés,205,00:27:05.030,Pass,,2017/2018
