50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,3.572798,,,,,,,,,,,,,52067676-734a-4750-b734-04fb17dc2107,1653,,,"[58.1, 80.0]",69257,44,True,,,-0.004115203,,,,,"[82.4, 79.9]",,Low Pass,,24.300205,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,['76d600b7-18a5-4f73-b99d-eadf1e327e10'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:46.710,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.958663,,,,,,,,,,,,,76d600b7-18a5-4f73-b99d-eadf1e327e10,1654,,,"[38.6, 1.1]",69257,44,,,,2.4789226,,Right Foot,,,"[13.1, 21.0]",,Ground Pass,,32.345943,,,,,Ricardo López Felipe,25912.0,,,,,,Recovery,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,92,Osasuna,422,"['2eab386a-1081-49fa-be08-8cd804623a56', '52067676-734a-4750-b734-04fb17dc2107']",50,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:50.283,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,3.281499,,,,,,,,,,,,,8af44f8f-8193-476c-b549-6a8ee02932fb,1657,,,"[14.9, 19.0]",69257,44,,,,0.20121963,,Left Foot,,,"[75.2, 31.3]",,High Pass,,61.541695,,,,,Krisztián Vadócz,26660.0,,,,,,,1,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,92,Osasuna,422,['454ac3ca-47f3-43cf-803a-d9e230506d54'],56,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:56.353,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.176524,,,,,,,,,,,,,7dfd6ae0-4caf-49c6-9c66-bf4591d53e8d,1659,,,"[75.2, 31.3]",69257,44,,,True,-0.23290461,,,,,"[96.7, 26.2]",,High Pass,,22.096605,,,Incomplete,,,,,,,,,,1,Regular Play,Krisztián Vadócz,26660.0,Left Center Midfield,92,Osasuna,422,"['7012366b-1ce2-41f9-bf7b-deec9f5cf53c', '9e542936-6ab4-4109-a27f-dc5293b80bf2']",59,,,,,,,,,,,,,,,,,,Osasuna,422,00:44:59.725,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,0.432121,,,,,,,,,,,,,9e542936-6ab4-4109-a27f-dc5293b80bf2,1661,,,"[24.3, 54.8]",69257,45,,,,1.0303768,,Right Foot,,,"[26.1, 57.8]",,Ground Pass,,3.4985712,,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,93,Barcelona,217,"['0a291032-38a1-4046-bb04-315f170b6038', '7dfd6ae0-4caf-49c6-9c66-bf4591d53e8d']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:01.902,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.357269,,,,,,,,,,,,,b5b6db60-21fb-46cf-8103-1e5403d5e5ac,1664,,,"[24.7, 56.9]",69257,45,,,,2.8616428,,Right Foot,,,"[16.7, 59.2]",,Ground Pass,,8.324061,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['bd6b83d1-3c6a-4fe7-88f9-3f32d04371a9'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.511,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.304711,,,,,,,,,,,,,d37be478-fb2f-4818-939b-26ee23a37545,1668,,,"[12.2, 60.5]",69257,45,,,,-2.2311025,,Left Foot,,,"[4.9, 51.1]",,Ground Pass,,11.901681,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,93,Barcelona,217,"['8aae1e1a-b305-45c5-8c9c-ef0ea3efdd51', 'e05da441-d038-4727-8e10-6afc1a932358']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.209,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,3.736444,,,,,,,,,,,,,06ee8700-710b-4cc8-91d3-a2f08cf684cb,1671,,,"[6.1, 50.7]",69257,45,,,,0.3973847,,Right Foot,,,"[69.0, 77.1]",,High Pass,,68.215614,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,93,Barcelona,217,"['0623407d-5993-4c30-a0cb-558369b7ce72', '3a7a0aef-ccc7-48e7-8bc4-b3a73dff4449']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.624,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.549524,,,,,,,,,,,,,3a7a0aef-ccc7-48e7-8bc4-b3a73dff4449,1674,,,"[52.0, 3.9]",69257,45,,,True,0.5191461,,,,,"[67.4, 12.7]",,High Pass,,17.736967,,,,,Javad Nekounam,26002.0,,,,,,Recovery,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,94,Osasuna,422,"['06ee8700-710b-4cc8-91d3-a2f08cf684cb', '2d46ef24-d247-489f-99b9-f96b8383c1c5', 'dd1f49f0-03b3-402b-8954-c5ab03ffbb0e']",9,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:09.361,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.879776,,,,,,,,,,,,,fb890241-5066-43f1-b3ae-e44ab9895c43,1677,,,"[63.4, 4.5]",69257,45,,,,-0.1502113,,Left Foot,,,"[81.9, 1.7]",,High Pass,,18.710691,,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Right Center Midfield,94,Osasuna,422,['8a0589ae-a967-453c-b248-a1a5da5d8c8b'],12,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:12.063,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.588245,,,,,,,,,,,,,eead8d9b-43c8-457f-8134-b9a62fe68953,1685,,,"[94.5, 14.6]",69257,45,,,,0.59488004,,Right Foot,,,"[111.2, 25.9]",,Ground Pass,,20.16383,,,,,Krisztián Vadócz,26660.0,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Wing,94,Osasuna,422,"['03b47182-251e-475e-8a52-bb4a75d4ee9a', '636822e1-f2b6-4d4a-bd88-966821823311', '637d53e4-4e38-405d-b893-4b04117763af']",18,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:18.586,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.31876,,,,,,,,,,,,,022af466-df75-4408-bd65-9700c5a40a82,1689,,,"[110.2, 3.7]",69257,45,,,,1.5575521,,Right Foot,True,,"[110.6, 33.9]",,High Pass,,30.202648,,,Incomplete,,,,,,,,,,1,Regular Play,Krisztián Vadócz,26660.0,Left Center Midfield,94,Osasuna,422,['9c116caf-4cf8-4eb5-93d1-8e903fe9c062'],24,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:24.828,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.159517,,,,,,,,,,,,,2a24b57e-9f17-4dd3-9e8b-808b0c5f795b,1692,,,"[7.5, 65.0]",69257,45,,,,1.0266777,,Right Foot,,,"[14.7, 76.9]",,Ground Pass,,13.90863,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,94,Osasuna,422,['acecf398-6b30-4d4c-b5c9-24dce02917d5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:28.787,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.616318,,,,,,,,,,,,,b33c0ca6-f9c0-4e5f-b533-0f8d886687d4,1696,,,"[96.3, 1.0]",69257,45,True,,,0.19739556,,,,,"[109.8, 3.7]",,High Pass,,13.767353,,,,,Javier Camuñas Gallego,26169.0,,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,95,Osasuna,422,['db6e675b-b3c8-408f-b01a-8ba3e1447fb8'],43,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:43.523,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.533173,,,,,,,,,,,,,d063d1e1-00af-4472-89d3-d222ef50d01d,1700,,,"[113.0, 2.3]",69257,45,,,,1.19029,,Left Foot,,,"[113.8, 4.3]",,Ground Pass,,2.1540658,,,Incomplete,,,,,,,,,,1,From Throw In,Javier Camuñas Gallego,26169.0,Left Wing,95,Osasuna,422,"['5d9c229a-246c-425d-8dcd-3e176589cc56', '8b346f2a-ae5f-4c5a-aaec-5e7276caca2a']",46,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:46.734,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,2.038411,,,,,,,,,,,,,0dded85d-3802-4de8-a2b1-4d6d8fc28ada,1702,,,"[109.7, 1.0]",69257,45,,,,2.9208884,,,,,"[94.1, 4.5]",,High Pass,,15.987808,,,,,Ignacio Monreal Eraso,3498.0,,,,,,Throw-in,1,From Throw In,Javier Camuñas Gallego,26169.0,Left Wing,96,Osasuna,422,['78324126-4d3a-4faf-b65d-eae7ea95b143'],56,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:56.711,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.018651,,,,,,,,,,,,,df21f413-f00f-4f25-9749-467167634de2,1706,,,"[95.4, 6.3]",69257,45,,,,1.1730677,,Left Foot,,,"[102.5, 23.2]",,Ground Pass,,18.330849,,,Incomplete,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,96,Osasuna,422,"['11970ca3-273c-4e52-a013-c622cc28d46d', '1866d81b-0591-4ebc-b6c9-1f0a2fcfa2c8']",58,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:58.909,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,0.6632,,,,,,,,,,,,,2339bb0b-00cc-4754-8e46-6fbeaa476607,1713,,,"[61.0, 41.0]",69257,45,,,,1.8399638,,Left Foot,,,"[60.2, 43.9]",,Ground Pass,,3.0083218,,,,,Krisztián Vadócz,26660.0,,,,,,Kick Off,2,From Kick Off,Masoud Shojaei Soleimani,5238.0,Center Forward,97,Osasuna,422,['4673f66d-cb22-40a8-bdc5-2ac001feab18'],0,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:00.979,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.875574,,,,,,,,,,,,,2b82bd29-6de8-4dec-a9c9-d943284421bc,1716,,,"[58.5, 41.6]",69257,45,,,,3.066733,,Right Foot,,,"[42.5, 42.8]",,Ground Pass,,16.044937,,,,,Francisco Puñal Martínez,25874.0,,,,,,,2,From Kick Off,Krisztián Vadócz,26660.0,Left Center Midfield,97,Osasuna,422,['a31ee65a-4a90-4a00-a633-d141c92b608e'],1,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:01.748,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.382471,,,,,,,,,,,,,e395a849-9d02-4aaa-9934-2fee131b0441,1719,,,"[42.5, 42.8]",69257,45,,,,-0.3127302,,Right Foot,,,"[89.2, 27.7]",,High Pass,,49.080547,,,Incomplete,,Javier Camuñas Gallego,26169.0,,,,,,,2,From Kick Off,Francisco Puñal Martínez,25874.0,Center Defensive Midfield,97,Osasuna,422,"['354a4efd-3ae1-48af-9cb9-fd878562601b', '93d81361-c8e7-456c-be5a-484c640ecfbb']",3,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:03.663,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.493092,,,,,,,,,,,,,9b15cfa7-9e89-4c57-bfff-269fe50d6918,1722,,,"[50.1, 62.8]",69257,45,,,,-0.7717004,,Right Foot,,,"[57.5, 55.6]",,High Pass,,10.324728,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,98,Barcelona,217,['930c8d68-cad7-47e9-a539-f43314c1bf8e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.553,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.544486,,,,,,,,,,,,,2d77db40-5170-4ece-99e4-bae35a9e9f5e,1725,,,"[60.2, 57.3]",69257,45,,,,-1.3164283,,Left Foot,,,"[61.5, 52.3]",,Low Pass,,5.1662364,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,['e163c30a-a760-4151-8eaa-b32ae3ecd2e6'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.700,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.7888,,,,,,,,,,,,,ca681746-e173-4b5c-8f12-d38ad589792c,1730,,,"[66.1, 52.5]",69257,45,,,,1.7557547,,Left Foot,,,"[63.2, 68.0]",,Ground Pass,,15.768957,,,,,Daniel Alves da Silva,4324.0,,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['84fb2de7-dc16-4522-86d7-6559b929c83a'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.073,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.971499,,,,,,,,,,,,,c1aaabab-f643-4f3d-82e5-e0c083536b37,1733,,,"[64.0, 73.5]",69257,45,,,,0.16169645,,Right Foot,,,"[78.1, 75.8]",,Ground Pass,,14.286357,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['cf418517-cd90-4694-bf11-d70e024f5fc4'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.698,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.957607,,,,,,,,,,,,,5a50ee92-3f6f-4c9f-bf2d-b3549ef15c18,1736,,,"[75.6, 75.8]",69257,45,,,,-3.1082716,,Right Foot,,,"[63.6, 75.4]",,Ground Pass,,12.006665,,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,99,Barcelona,217,['80cd9023-3186-4198-a3d7-1e0ad702c7c5'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.219,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.930226,,,,,,,,,,,,,1059bba4-05bd-411e-8012-2a1d77b6e476,1740,,,"[63.2, 75.6]",69257,45,,,,-1.4455807,,Right Foot,,,"[65.0, 61.3]",,Ground Pass,,14.412842,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,"['24dfe938-0c14-4afa-8996-a085f104980f', '9e7830b0-ad08-4e6a-82b7-9d7c906f4761']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.236,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.670918,,,,,,,,,,,,,707e8e69-a671-4250-92d9-a945da9196bd,1744,,,"[56.0, 57.1]",69257,45,,,,-3.0186858,,Right Foot,,,"[39.0, 55.0]",,Ground Pass,,17.129215,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,"['7712b4ea-07a2-4e01-9d05-f3c739612120', 'f6f3bc0b-8b78-487e-8f61-51f096af2172']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.721,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,1.422557,,,,,,,,,,,,,97b0e30a-cb89-49d3-9955-9594f5532bd2,1748,,,"[45.7, 62.6]",69257,45,,,,0.96789414,,Right Foot,,,"[55.2, 76.4]",,Ground Pass,,16.753805,,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,99,Barcelona,217,"['9994f5f6-e1ee-4f1a-ab30-9066491e2441', 'ddc80fe0-9753-4e26-8b8d-6a5afe813280']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.066,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,0.9041,,,,,,,,,,,,,377f8266-913e-4488-8ead-1290d99e2115,1752,,,"[55.2, 76.9]",69257,45,,,,-0.015705515,,Left Foot,,,"[74.3, 76.6]",,Ground Pass,,19.102356,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,"['7a60c481-2d33-49ed-a02a-8df9a558af1a', 'b1f067e5-908e-4268-a613-56e1654eb521']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.785,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,,3.693781,,,,,,,,,,,,,3044d517-2a77-4b4e-b279-cd69a0295e17,1756,,,"[74.9, 76.0]",69257,45,,,,-0.57770884,,Left Foot,,,"[90.7, 65.7]",,Ground Pass,,18.860806,,,Incomplete,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,99,Barcelona,217,['0f42ded2-4789-460e-bf50-1144f4456800'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.809,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.4718,,,,,,,,,,,,,af60b9bd-ef15-408e-858f-adf2594889f0,1760,,,"[28.6, 27.3]",69257,46,,,,2.9669204,,Left Foot,,,"[9.9, 30.6]",,Ground Pass,,18.988945,,,,,Ricardo López Felipe,25912.0,,,,,,,2,From Free Kick,José Romero Urtasun,25865.0,Right Center Back,99,Barcelona,217,['4d2a35e0-dbd5-4e82-89c8-c590687898df'],0,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:00.388,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,3.686828,,,,,,,,,,,,,8d4da22e-a106-4f96-9495-67ad9546f254,1763,,,"[9.9, 30.6]",69257,46,,,,-0.58075637,,Left Foot,,,"[54.7, 1.2]",,High Pass,,53.585445,,,Out,,Javier Camuñas Gallego,26169.0,,,,,,,2,From Free Kick,Ricardo López Felipe,25912.0,Goalkeeper,99,Barcelona,217,['bb870ce6-2c9b-43fd-b916-d4ea74b33271'],2,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:02.163,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.377,,,,,,,,,,,,,c676148a-8ce6-4184-8408-04a5e8f962da,1765,,,"[66.1, 80.0]",69257,46,,,,-0.90619445,,,,,"[73.7, 70.3]",,High Pass,,12.322743,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['62cb0bad-1967-4ff4-8df0-222d762d0a69'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.614,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.658773,,,,,,,,,,,,,0277a1ab-a281-4eda-91e5-4f5f17512cbc,1768,,,"[73.7, 70.3]",69257,46,,,,-2.6820772,,Right Foot,,,"[64.0, 65.5]",,Low Pass,,10.822661,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,100,Barcelona,217,['9fa39c63-1fa2-4b0b-a84d-8b6a1b944f8f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.071,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.5189,,,,,,,,,,,,,a8969cf3-3455-490d-9dea-84cbe5380029,1771,,,"[66.1, 67.0]",69257,46,,,,1.5102643,,Right Foot,,,"[66.7, 76.9]",,Ground Pass,,9.918165,,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,['a7b2e5cf-f53d-41d5-ba61-af61abe8e885'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.745,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.488783,,,,,,,,,,,,,e692958d-e23e-4017-bac6-21201595c1ea,1774,,,"[66.7, 76.9]",69257,46,,,,-2.862652,,Right Foot,,,"[46.1, 71.0]",,Ground Pass,,21.428253,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['f99fa13c-2608-4a20-b62e-cc8bd1301e9a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.384,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.381171,,,,,,,,,,,,,067dfc61-2987-4bec-8243-740168526e23,1777,,,"[37.9, 64.9]",69257,46,,,,-1.7475052,,Right Foot,,,"[32.9, 36.9]",,Ground Pass,,28.442924,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,100,Barcelona,217,['6eed0834-4cac-4832-9a6e-204fa6c8e116'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.965,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.710779,,,,,,,,,,,,,37e5bd76-0a99-4b9b-ad5c-de73171eb7da,1780,,,"[32.5, 36.9]",69257,46,,,,1.3933115,,Left Foot,,,"[36.5, 59.2]",,Ground Pass,,22.655905,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,['3dc01a2e-8c05-4dbc-aef7-87400c4a5bee'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.294,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,b3f15dfb-5ba6-4b66-90de-5d158ef12deb,1783,,,"[38.6, 56.3]",69257,46,,,,-1.3382394,,Right Foot,,,"[41.3, 44.9]",,Ground Pass,,11.715375,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,100,Barcelona,217,['5ad6ab80-3309-4be2-afca-9e7e6e8fd444'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.655,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.161339,,,,,,,,,,,,,f7879c90-ad64-4f45-b245-dfb5a915dade,1786,,,"[41.3, 41.8]",69257,46,,,,-1.4755795,,Right Foot,,,"[44.7, 6.2]",,Ground Pass,,35.76199,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,100,Barcelona,217,['12fa9566-bbfc-40d9-a6f6-d9910e8b5c2e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.640,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.182403,,,,,,,,,,,,,5d094aa2-f481-4e4c-b8d3-d3437b996576,1789,,,"[49.9, 5.8]",69257,46,,,,1.9208412,,Left Foot,,,"[45.3, 18.4]",,Ground Pass,,13.413426,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,100,Barcelona,217,['1a3e4eab-6474-431e-90ee-421a982be4ee'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.795,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.420019,,,,,,,,,,,,,983d4afc-5011-4df2-a714-a57037538da7,1792,,,"[53.5, 21.8]",69257,46,,,,0.39533302,,Left Foot,,,"[92.8, 38.2]",,High Pass,,42.58462,,,,,Zlatan Ibrahimović,3672.0,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,['53078564-98ee-463b-9ed7-12485182c400'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.697,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,6.908676,,,,,,,,,,,,,dc499dbf-017e-4e1d-bd05-1c6b36366897,1798,,,"[9.5, 35.0]",69257,46,,,,0.5568611,,Left Foot,,,"[76.8, 76.9]",,High Pass,,79.27736,,,Incomplete,,Juan Francisco Torres Belén,6375.0,,,True,,,Recovery,2,From Throw In,Ricardo López Felipe,25912.0,Goalkeeper,100,Barcelona,217,"['34e23030-b015-4ddc-b27b-025192f1da11', '7e392517-3894-49fc-8604-c44c14c18091']",41,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:41.283,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.49608,,,,,,,,,,,,,7e392517-3894-49fc-8604-c44c14c18091,1800,,,"[44.2, 4.1]",69257,46,,,,2.405175,,Right Foot,,,"[33.5, 13.8]",,Ground Pass,,14.442299,,,,,Gabriel Alejandro Milito,25919.0,,,,,,Recovery,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,100,Barcelona,217,"['62b15144-7ee6-4b2b-8367-d13c5ad0a542', 'dc499dbf-017e-4e1d-bd05-1c6b36366897']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.192,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,2.4742,,,,,,,,,,,,,e53500e4-9737-4181-8699-339859aee20d,1803,,,"[35.2, 15.1]",69257,46,,,,2.595363,,Left Foot,,,"[12.5, 28.9]",,Ground Pass,,26.565578,,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,['963a6ec4-f663-4aea-b234-434fcd061d93'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.113,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,1.412124,,,,,,,,,,,,,9074f517-c91b-40f5-bcd4-0f88f27aaf85,1806,,,"[12.5, 28.9]",69257,46,,,,-0.7249736,,Right Foot,,,"[27.4, 15.7]",,Ground Pass,,19.906029,,,,,Gabriel Alejandro Milito,25919.0,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,100,Barcelona,217,['765983ea-c5c9-460e-a2b8-44249a69bbc8'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.042,Pass,,2009/2010
