50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.5017,,,,,,,,,,,,,,8d3dc798-045a-446c-9c59-ea6b46b4e205,3234,,"[42.3, 25.8]",266620,74,,,,0.32175055,,Left Foot,,,,"[52.2, 29.1]",,High Pass,,10.435516,,,,Robert Ibáñez Castro,18721.0,,,,,,Recovery,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,170,Granada,1049,['ba2bd45e-7955-472f-a24f-c2dff7bb302b'],57,,,,,,,,,,,,,,,,,,Granada,1049,00:29:57.486,Pass,,2015/2016
,,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,,81fcf6de-14a8-4c27-bc6c-36b9c84f7c59,3237,,"[52.2, 29.1]",266620,74,,,,-1.7382281,,Right Foot,,,,"[51.0, 22.0]",,Low Pass,,7.2006946,,,,Matheus Dória Macedo,4418.0,,,,,,,2,Regular Play,Robert Ibáñez Castro,18721.0,Left Center Forward,170,Granada,1049,['e595524e-03da-4aff-8b21-864d98600e75'],59,,,,,,,,,,,,,,,,,,Granada,1049,00:29:59.028,Pass,,2015/2016
,,,,,,,,,,,,,,,4.188378,,,,,,,,,,,,,,76bf6feb-65f5-4a69-816a-e77a287cc26c,3241,,"[56.6, 13.4]",266620,75,,,,-0.07739611,,Left Foot,,,,"[105.6, 9.6]",,Ground Pass,,49.147125,,,,Robert Ibáñez Castro,18721.0,,,,,,,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,170,Granada,1049,"['52f6814b-cd72-4722-a3ff-98b70ad35c7a', '6e339886-e306-4b3c-b318-e53ccbb0bce1']",2,,,,,,,,,,,,,,,,,,Granada,1049,00:30:02.078,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,8362afae-082e-4768-873e-3e72688ef154,3249,,"[15.1, 72.6]",266620,75,,,,-0.843185,,Right Foot,,,,"[26.5, 59.8]",,Ground Pass,,17.140594,,,,Ivan Rakitić,5470.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,171,Barcelona,217,['a5c7dfcd-b3ff-4338-a221-85bb9258993b'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.772,Pass,,2015/2016
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,3aa680da-e78a-4e2f-b138-91ac033d4a30,3253,,"[27.5, 60.4]",266620,75,,,,-2.2289782,,Left Foot,,,,"[20.0, 50.7]",,Ground Pass,,12.261321,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,171,Barcelona,217,['229cb47e-cd69-4f8d-bc57-956a9c202af1'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.092,Pass,,2015/2016
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,8b3a0abc-7fe4-49d9-bbd7-384fd5c96a5d,3256,,"[35.1, 47.0]",266620,75,,,,-1.3525002,,Right Foot,,,,"[41.4, 18.6]",,Ground Pass,,29.090376,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Barcelona,217,['811b69ff-b1c9-4047-af88-2dd5345c46aa'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.821,Pass,,2015/2016
,,,,,,,,,,,,,,,1.2041,,,,,,,,,,,,,,241cbc44-bc2b-4fe9-9a4c-2a9086baae8a,3259,,"[49.6, 15.0]",266620,75,,,,-0.9442689,,Left Foot,,,,"[57.2, 4.5]",,Ground Pass,,12.961867,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,171,Barcelona,217,['5750e8c1-ea2e-4a23-9000-dff7c776d734'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:22.341,Pass,,2015/2016
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,6e956968-c336-4c93-b2de-eadd8d7298e0,3262,,"[56.1, 9.8]",266620,75,,,,1.9174639,,Right Foot,,,,"[49.2, 28.9]",,Ground Pass,,20.308126,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,171,Barcelona,217,['9752aab2-4f5a-441f-90d5-f5c2b800405b'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.856,Pass,,2015/2016
,,,,,,,,,,,,,,,2.16225,,,,,,,,,,,,,,e393bbe8-69c1-4362-812f-c2332f3ff83d,3265,,"[49.2, 28.9]",266620,75,,,,1.8749573,,Left Foot,,,,"[42.2, 51.2]",,Ground Pass,,23.372847,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,171,Barcelona,217,['cc5dcc74-1c90-492f-b5d3-04db2425532b'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:27.816,Pass,,2015/2016
,,,,,,,,,,,,,,,1.067378,,,,,,,,,,,,,,4d4dac96-1fb8-417b-8175-85f1e6ebf0df,3268,,"[42.4, 52.6]",266620,75,,,,-0.6930688,,Right Foot,,,,"[54.2, 42.8]",,Ground Pass,,15.33884,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Barcelona,217,['2c4ec7fc-4f80-47bd-8024-d31dc392ce9e'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.126,Pass,,2015/2016
,,,,,,,,,,,,,,,0.9637,,,,,,,,,,,,,,53ad9c3c-4b05-4fdd-a297-d8b73a707b65,3271,,"[59.3, 34.4]",266620,75,,,,-2.72245,,Right Foot,,,,"[49.2, 29.9]",,Ground Pass,,11.057124,,,,Thomas Vermaelen,6332.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,171,Barcelona,217,['9a277fac-2e04-4fb2-a7cd-850381fe9672'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.349,Pass,,2015/2016
,,,,,,,,,,,,,,,2.067031,,,,,,,,,,,,,,1d087f71-ea63-4433-8068-fb210e571669,3275,,"[50.4, 24.3]",266620,75,,,,1.6252878,,Left Foot,,,,"[49.2, 46.3]",,Ground Pass,,22.032703,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,171,Barcelona,217,['ffd3a4d6-6e24-419e-833c-6c66892dfd46'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.353,Pass,,2015/2016
,,,,,,,,,,,,,,,1.2898,,,,,,,,,,,,,,59332d73-bb24-4d1c-b5c0-e0a859383017,3278,,"[49.2, 46.3]",266620,75,,,,-0.10894196,,Right Foot,,,,"[62.0, 44.9]",,Ground Pass,,12.876335,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Barcelona,217,['54fa3368-8d49-43e6-ae24-8657ad1eae07'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:39.602,Pass,,2015/2016
,,,,,,,,,,,,,,,1.9327,,,,,,,,,,,,,,61e8d2ea-fd7c-4b01-8e68-79c22ed19926,3281,,"[61.8, 45.7]",266620,75,,,,1.48958,,Left Foot,,,,"[63.9, 71.5]",,Low Pass,,25.885324,,,,Ivan Rakitić,5470.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,171,Barcelona,217,['26951e2d-d568-4383-a897-7eefdf77825f'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.721,Pass,,2015/2016
,,,,,,,,,,,,,,,0.9708,,,,,,,,,,,,,,f48c6071-06f3-4dd3-8eb9-152d3009a3be,3284,,"[69.3, 71.8]",266620,75,,,,0.4162693,,Right Foot,,,,"[78.8, 76.0]",,Ground Pass,,10.387012,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,171,Barcelona,217,['cb104cc2-e89a-462e-a841-d1955c11b25c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.881,Pass,,2015/2016
,,,,,,,,,,,,,,,1.22394,,,,,,,,,,,,,,9049834b-65b5-4474-b012-9244c7a72923,3287,,"[76.7, 76.4]",266620,75,,,,-1.3149878,,Right Foot,,,,"[80.1, 63.4]",,Ground Pass,,13.437262,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,171,Barcelona,217,['277f91b8-a0be-4beb-9d90-604722904970'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.553,Pass,,2015/2016
,,,,,,,,,,,,,,,0.762353,,,,,,,,,,,,,,4089d4d5-b294-4bfe-a131-31d97e6ccb67,3291,,"[81.7, 62.5]",266620,75,,,,-2.3476477,,Left Foot,,,,"[75.9, 56.6]",,Low Pass,,8.273452,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,171,Barcelona,217,"['0908a851-f172-473c-b4ed-0a1d7f241f56', '20966236-db0f-479d-b501-100ef36cf45a']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.817,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.5837,,,,,,,,,,,,,,241c47a9-5f72-463e-bc5c-8939777c126a,3296,,"[35.6, 18.0]",266620,75,,,,0.8473876,,Right Foot,,,,"[56.0, 41.1]",,Ground Pass,,30.818338,,,,Isaac Ajayi Success,6918.0,,,,,,Recovery,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,172,Granada,1049,['503415a8-686e-4ffa-87d3-edaca419c80e'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:30:50.163,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0029,,,,,,,,,,,,,,b8dc8fe9-a19a-426c-8fda-0e4771527e78,3300,,"[51.4, 38.2]",266620,75,,,,1.7263912,,Right Foot,,,,"[48.2, 58.6]",,Ground Pass,,20.649456,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,Regular Play,Isaac Ajayi Success,6918.0,Right Center Forward,172,Granada,1049,['8e1ad617-aacc-41df-b226-eb53434f9352'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:30:55.744,Pass,,2015/2016
,,,,,,,,,,,,,,,2.0611,,,,,,,,,,,,,,0617ca27-42d8-4f51-90ed-191cf6679ba9,3303,,"[47.8, 58.6]",266620,75,,,,-2.1630602,,Right Foot,,,,"[36.9, 42.4]",,Ground Pass,,19.525623,,,,David Rodríguez Lombán,6702.0,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Wing Back,172,Granada,1049,['652c658a-3e66-4644-b4ec-3d79081f62ac'],56,,,,,,,,,,,,,,,,,,Granada,1049,00:30:56.787,Pass,,2015/2016
,,,,,,,,,,,,,,,1.1023,,,,,,,,,,,,,,61febefc-52c6-4fd9-ae60-f35b52ed7978,3306,,"[36.7, 42.4]",266620,75,,,,-0.12721622,,Right Foot,,,,"[45.3, 41.3]",,Ground Pass,,8.670063,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,Regular Play,David Rodríguez Lombán,6702.0,Center Back,172,Granada,1049,['61625005-18d5-45e3-8009-51036b256993'],58,,,,,,,,,,,,,,,,,,Granada,1049,00:30:58.888,Pass,,2015/2016
,,,,,,,,,,,,,,,0.9574,,,,,,,,,,,,,,e613eaa1-67fc-45f6-8a25-c420b8a5b0c3,3309,,"[48.9, 43.9]",266620,76,,,,-0.9877198,,Left Foot,,,,"[52.0, 39.2]",,Ground Pass,,5.6302752,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Right Center Midfield,172,Granada,1049,['6d0a1e54-50ac-4f5e-af4a-ef90cf670c51'],1,,,,,,,,,,,,,,,,,,Granada,1049,00:31:01.258,Pass,,2015/2016
,,,,,,,,,,,,,,,1.536955,,,,,,,,,,,,,,b02f46eb-f8df-4bbc-bb20-1446516698a1,3312,,"[56.6, 35.5]",266620,76,,,,-1.5062311,,Right Foot,,,,"[58.1, 12.3]",,Ground Pass,,23.248442,,,,Matheus Dória Macedo,4418.0,,,,,,,2,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,172,Granada,1049,['562f172c-d735-4223-898e-000c2ac743fb'],3,,,,,,,,,,,,,,,,,,Granada,1049,00:31:03.728,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7392,,,,,,,,,,,,,,de81010f-a924-4dfe-bbd2-4705b7cef630,3316,,"[69.7, 8.1]",266620,76,,,,-1.4029005,,Left Foot,,,,"[70.7, 2.2]",,Ground Pass,,5.9841456,,,,Cristiano Biraghi,7158.0,,,,,,,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,172,Granada,1049,['5bddc1dc-92cf-40af-8eb9-60eb90a7a6e9'],8,,,,,,,,,,,,,,,,,,Granada,1049,00:31:08.545,Pass,,2015/2016
,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,e7be0bd9-2350-4c09-b799-67982322d5bd,3320,,"[70.7, 3.5]",266620,76,,,,1.2966288,,Left Foot,,,,"[71.6, 6.7]",,Ground Pass,,3.3241541,,Incomplete,,Robert Ibáñez Castro,18721.0,,,,,,,2,Regular Play,Cristiano Biraghi,7158.0,Left Wing Back,172,Granada,1049,"['473043b2-8fed-4985-af6c-e45ce877312b', '64f4cae8-129a-4745-b2a0-ae7ff8431c0f']",9,,,,,,,,,,,,,,,,,,Granada,1049,00:31:09.609,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7412,,,,,,,,,,,,,,d7a84a34-a2f1-46da-8012-37f641d0bbc2,3323,,"[76.6, 0.1]",266620,76,True,,,1.368255,,,,,,"[78.9, 11.3]",,Low Pass,,11.4337225,,,,Robert Ibáñez Castro,18721.0,,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Wing Back,173,Granada,1049,['562142b8-55b1-4dfa-ab9c-cdcd988814e1'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:31:16.238,Pass,,2015/2016
,,,,,,,,,,,,,,,0.902,,,,,,,,,,,,,,daa111ee-5860-44f7-9e2d-1493b1cc509f,3325,,"[78.9, 11.3]",266620,76,,,,2.5829933,,Right Foot,,,,"[70.9, 16.3]",,Ground Pass,,9.433981,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Throw In,Robert Ibáñez Castro,18721.0,Left Center Forward,173,Granada,1049,['6d7578c3-c69e-428f-b46b-742a485c3b84'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:31:17.020,Pass,,2015/2016
,,,,,,,,,,,,,,,1.4569,,,,,,,,,,,,,,169f5362-5b49-416b-95cc-0ec5b05dce0d,3328,,"[70.9, 16.3]",266620,76,,,,2.0891006,,Right Foot,,,,"[63.6, 29.1]",,High Pass,,14.735332,,,,Uche Henry Agbo,16338.0,,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,173,Granada,1049,['fa86ad56-54cb-4f34-a792-0e316db4fadc'],19,,,,,,,,,,,,,,,,,,Granada,1049,00:31:19.312,Pass,,2015/2016
,,,,,,,,,,,,,,,1.050621,,,,,,,,,,,,,,22e1b378-f481-477f-b8db-4a4e45a5a3db,3331,,"[62.3, 34.0]",266620,76,,,,1.6614562,,Right Foot,,,,"[61.5, 42.8]",,Ground Pass,,8.836288,,,,Rubén Rochina Naixes,6680.0,,,,,,,2,From Throw In,Uche Henry Agbo,16338.0,Center Defensive Midfield,173,Granada,1049,['97a919de-6e2f-455d-ba2c-646fc9b912b7'],22,,,,,,,,,,,,,,,,,,Granada,1049,00:31:22.500,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5129,,,,,,,,,,,,,,110063d8-6017-4b15-9e7e-cab5041e683c,3335,,"[62.5, 46.8]",266620,76,,,,0.9574827,,Left Foot,,,,"[78.9, 70.1]",,Ground Pass,,28.492981,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,From Throw In,Rubén Rochina Naixes,6680.0,Right Center Midfield,173,Granada,1049,['54c17ba4-0758-457a-baf3-d01423e6aab3'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:31:25.341,Pass,,2015/2016
,,,,,,,,,,,,,,,2.5072,,,,,,,,,,,,,,1aeed1d8-9a22-4e59-b500-3900389987bf,3344,,"[85.0, 42.2]",266620,76,,,,-1.0320215,,Right Foot,,,,"[106.4, 6.4]",,Low Pass,,41.70851,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Wing Back,173,Granada,1049,['9dec7e9c-dbff-45e7-b2bf-cd806bab7211'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:31:31.864,Pass,,2015/2016
,,,,,,,,,,,,,,,0.2042,,,,,,,,,,,,,,7c200909-8bf9-4351-b005-7616aa70e98f,3347,,"[110.6, 5.0]",266620,76,,,,1.3258177,,Left Foot,,,,"[111.9, 10.2]",,High Pass,,5.3600373,,Incomplete,,Robert Ibáñez Castro,18721.0,,,,,,,2,From Throw In,Cristiano Biraghi,7158.0,Left Wing Back,173,Granada,1049,"['02fd2f5f-b1d2-43ab-92dc-a710a955fd03', '6ba26e66-a88a-4298-a9c5-412c0b3c4381']",36,,,,,,,,,,,,,,,,,,Granada,1049,00:31:36.001,Pass,,2015/2016
,,,,,,,,,,,,,,,1.0154,,,,,,,,,,,,,,7568bc29-e706-4bc4-92e2-0187f14b3095,3350,,"[109.8, 0.1]",266620,76,,,,1.4932821,,,,,,"[110.6, 10.4]",,Low Pass,,10.331021,,,,Robert Ibáñez Castro,18721.0,,,,,,Throw-in,2,From Throw In,Cristiano Biraghi,7158.0,Left Wing Back,174,Granada,1049,['2da4e229-a6b9-4cf1-8e31-eeba84d7dee9'],46,,,,,,,,,,,,,,,,,,Granada,1049,00:31:46.105,Pass,,2015/2016
,,,,,,,,,,,,,,,0.8149,,,,,,,,,,,,,,c05dac17-4241-4a6a-958e-9c6b322477b6,3354,,"[109.8, 6.7]",266620,76,,,,-1.2490457,,Left Foot,,,,"[111.3, 2.2]",,Low Pass,,4.7434163,,,,Cristiano Biraghi,7158.0,,,,,,,2,From Throw In,Robert Ibáñez Castro,18721.0,Left Center Forward,174,Granada,1049,"['765293d3-ded7-436d-9ad9-aeb9d85649aa', 'dd037956-ce59-4293-a486-fc07bd5902f4']",47,,,,,,,,,,,,,,,,,,Granada,1049,00:31:47.834,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.4391,,,,,,,,,,,,,,45a47bba-ead9-4268-a428-06aabf85c1d7,3358,,"[110.9, 2.9]",266620,76,,,,-2.9857244,,Left Foot,,,,"[103.9, 1.8]",,Low Pass,,7.0859013,,,,Robert Ibáñez Castro,18721.0,,,,,,,2,From Throw In,Cristiano Biraghi,7158.0,Left Wing Back,174,Granada,1049,['ea54730f-f285-4610-b009-4e33c7405016'],48,,,,,,,,,,,,,,,,,,Granada,1049,00:31:48.729,Pass,,2015/2016
,,,,,,,,,,,,,,,0.6688,,,,,,,,,,,,,,68249a3b-90b5-47e0-bcdb-e87dcb87627d,3360,,"[104.1, 1.8]",266620,76,,,,2.7378733,,Right Foot,,,,"[93.8, 6.2]",,Ground Pass,,11.200446,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Throw In,Robert Ibáñez Castro,18721.0,Left Center Forward,174,Granada,1049,['6e2ebf84-2aed-4a28-8077-7da7bb8b2a88'],50,,,,,,,,,,,,,,,,,,Granada,1049,00:31:50.168,Pass,,2015/2016
,,,,,,,,,,,,,,,0.7509,,,,,,,,,,,,,,e73225e6-5cdc-4fae-a399-50c435be43fe,3364,,"[26.9, 80.0]",266620,77,,,,-0.37298772,,,,,,"[36.1, 76.4]",,Low Pass,,9.8792715,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,175,Barcelona,217,['d229ff31-704a-4dfd-a6c7-ff67d7015ed2'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.025,Pass,,2015/2016
,,,,,,,,,,,,,,,1.064516,,,,,,,,,,,,,,c6215ff4-7de0-47cd-9d0d-be27b17f0a0e,3367,,"[36.1, 76.4]",266620,77,,,,2.9648838,,Left Foot,,,,"[27.7, 77.9]",,Low Pass,,8.532878,,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,175,Barcelona,217,['7c745d25-4310-4936-8a67-a9a9e499f5fb'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.882,Pass,,2015/2016
,,,,,,,,,,,,,,,4.310484,,,,,,,,,,,,,,7178a19a-136f-4610-bfe4-24a9795efadf,3370,,"[29.6, 76.4]",266620,77,,,,-1.3615834,,Right Foot,,,,"[45.8, 0.1]",,High Pass,,78.00083,,Out,,Jordi Alba Ramos,5211.0,,,True,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,175,Barcelona,217,['fdedd9e5-f935-412c-bdf7-39d205a59b52'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.452,Pass,,2015/2016
,,,,,,,,,,,,,,,1.3516,,,,,,,,,,,,,,2fadadfe-ede0-4a52-8f79-a7d9ee56e029,3373,,"[70.1, 80.0]",266620,77,,,,-0.4444192,,,,,,"[86.9, 72.0]",,Low Pass,,18.607525,,,,Isaac Ajayi Success,6918.0,,,,,,Throw-in,2,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Wing Back,176,Granada,1049,['fef71f4c-8872-4d0f-958a-d5b6a6b983c8'],57,,,,,,,,,,,,,,,,,,Granada,1049,00:32:57.132,Pass,,2015/2016
,,,,,,,,,,,,,,,1.5381,,,,,,,,,,,,,,e3952787-0829-47eb-a514-69c8cb165bac,3378,,"[83.7, 74.1]",266620,77,,,,-2.9750092,,Right Foot,,,,"[72.4, 72.2]",,High Pass,,11.458621,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,,2,From Throw In,Isaac Ajayi Success,6918.0,Right Center Forward,176,Granada,1049,['6a737559-870a-4450-ae93-453cabff7442'],59,,,,,,,,,,,,,,,,,,Granada,1049,00:32:59.516,Pass,,2015/2016
,,,,,,,,,,,,,,,0.2625,,,,,,,,,,,,,,f9d0b7d8-33dd-43b4-b405-5930f1413798,3382,,"[72.6, 73.1]",266620,78,,,,-2.336589,,Right Foot,,,,"[70.1, 70.5]",,Ground Pass,,3.6069376,,Incomplete,,Uche Henry Agbo,16338.0,,,,,,,2,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Wing Back,176,Granada,1049,"['2b0ac357-3afe-447c-be8b-29a8787ea96f', '625f12c2-77d4-4642-bf68-9c3a78ca0273', '7ce90ffb-12ee-407c-a09d-3f7eed76b663']",1,,,,,,,,,,,,,,,,,,Granada,1049,00:33:01.223,Pass,True,2015/2016
,,,,,,,,,,,,,,,2.3242,,,,,,,,,,,,,,e64f59b8-a59c-49e9-b995-f2d7a4005abb,3385,,"[30.3, 12.5]",266620,78,,,,2.3692486,,Right Foot,,,,"[10.9, 31.4]",,Ground Pass,,27.084497,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,Recovery,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,177,Barcelona,217,['0e69d983-c937-445e-95b9-f08f19e7a495'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.745,Pass,,2015/2016
,,,,,,,,,,,,,,,1.196021,,,,,,,,,,,,,,fcf25e65-d4d3-4a75-a1f7-31dd04029e49,3388,,"[11.1, 41.3]",266620,78,,,,-0.2965458,,Right Foot,,,,"[14.7, 40.2]",,Ground Pass,,3.764306,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,177,Barcelona,217,['5431084a-e56e-4656-8a1b-2e63bf072790'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.167,Pass,,2015/2016
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,fb6951de-2e8a-4347-845b-3b0772df440f,3391,,"[26.5, 44.9]",266620,78,,,,-0.75908846,,Right Foot,,,,"[34.3, 37.5]",,Ground Pass,,10.751744,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,177,Barcelona,217,['3e8a7542-794d-48f0-8191-95c9736625fe'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.357,Pass,,2015/2016
,,,,,,,,,,,,,,,1.1047,,,,,,,,,,,,,,b1dd8f6c-7df0-45db-8c11-313cf977bef0,3394,,"[37.4, 37.1]",266620,78,,,,-1.0569978,,Right Foot,,,,"[43.1, 27.0]",,Ground Pass,,11.597413,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,177,Barcelona,217,['ba95025b-cda8-4040-a4cd-cc71380f3a0c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.847,Pass,,2015/2016
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,80ca3eb5-135d-48e4-96b6-a72b3348ca4f,3398,,"[38.5, 29.1]",266620,78,,,,2.018855,,Right Foot,,,,"[29.8, 47.2]",,Ground Pass,,20.08233,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Center Midfield,177,Barcelona,217,['cf5f4c38-2bf0-4c04-abce-37d8460e6208'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.746,Pass,,2015/2016
,,,,,,,,,,,,,,,1.648696,,,,,,,,,,,,,,3202735f-db69-43b9-a35c-04104e51bd97,3401,,"[35.5, 49.3]",266620,78,,,,0.98992795,,Right Foot,,,,"[48.3, 68.8]",,Ground Pass,,23.325737,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,177,Barcelona,217,['8f6077f6-5e03-4055-9fea-e3abd33dfa72'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.338,Pass,,2015/2016
