bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,03438706-203f-4eec-b9af-6a69a4c544b0,1389,,"[62.7, 57.2]",9636,29,,,,,-2.211024,,Right Foot,,,,"[55.4, 47.4]",,Ground Pass,,12.220065,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,69,Barcelona,217,['bd6dc607-b699-418d-86e1-f6fd3ef59ee5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.648,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,d1a55655-a83b-44af-b809-1b7881512a61,1392,,"[56.6, 44.9]",9636,29,,,,,-0.9395063,,Right Foot,,,,"[65.3, 33.0]",,Ground Pass,,14.741099,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,69,Barcelona,217,['4c568716-8394-4e65-b3be-90eb2648be0a'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.680,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,6c2ffc32-b637-4e3b-8e7d-f1dd78cbddfd,1395,,"[64.4, 44.1]",9636,29,,,,,3.100799,,Left Foot,,,,"[59.5, 44.3]",,Ground Pass,,4.90408,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,,Left Midfield,69,Barcelona,217,['9cf7c968-1d0e-42a8-8a2a-1301d13be2c6'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.280,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,166f81a0-e02e-4e66-a967-7dbfb0dfc8a7,1397,,"[61.3, 43.6]",9636,29,,,,,-0.57907426,,Right Foot,,,,"[76.9, 33.4]",,Ground Pass,,18.63867,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,69,Barcelona,217,['c42337a3-222f-4832-9247-d2cd4bcd1ee1'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.080,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.629063,,,,,,,,,,,,,,29a06156-4d3c-47df-8529-c6911fd963a6,1400,,"[84.9, 31.9]",9636,29,,,,,-0.69612205,,Right Foot,,,,"[106.2, 14.1]",,Ground Pass,,27.758423,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,,Right Defensive Midfield,69,Barcelona,217,['3ed4f085-06f3-4c73-80ff-cbb8fee46868'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.399,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.187921,,,,,,,,,,,,,,beb3d297-68e1-4f39-9a6b-b7b26e026569,1403,,"[109.4, 14.1]",9636,29,,,,,1.2809498,,Left Foot,,,,"[111.1, 19.8]",,Low Pass,,5.948109,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,69,Barcelona,217,"['57da08dc-62bc-4830-80eb-11c548331192', '5de12388-ba0e-48eb-a1a2-bfb6233123ad']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.802,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.160838,,,,,,,,,,,,,,8add129f-002f-4dfb-8db7-5aa7d5f43ebd,1406,,"[120.0, 0.1]",9636,30,,,,,1.7348986,4503d2b8-64d9-4d90-9f1a-2fca38fcbaf6,Right Foot,,,,"[112.3, 46.6]",,High Pass,True,47.133217,,,Gerard Piqué Bernabéu,5213.0,True,True,Inswinging,,Corner,1,From Corner,Denis Suárez Fernández,6609.0,,Left Midfield,70,Barcelona,217,['99119e15-917b-4f1d-a797-47617d882cd8'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:03.763,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.72141,,,,,,,,,,,,,,b6100130-becb-443d-a886-5deb151421b9,1411,,"[7.0, 36.1]",9636,30,,,,,-0.27754694,,Right Foot,,,,"[77.2, 16.1]",,High Pass,,72.99342,Incomplete,,Jonathan Calleri,6930.0,,,,,Goal Kick,1,From Goal Kick,Leandro Chichizola,6931.0,,Goalkeeper,71,Las Palmas,208,"['8e87b46c-44b9-4af9-96f1-8334ce75f582', 'df60ac68-5a71-4f5a-8de4-f377062f1b6b']",43,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:43.259,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.657302,,,,,,,,,,,,,,df60ac68-5a71-4f5a-8de4-f377062f1b6b,1413,,"[42.9, 64.0]",9636,30,,,,,-0.35981396,,Head,,,,"[63.9, 56.1]",,High Pass,,22.4368,Incomplete,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Recovery,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,71,Las Palmas,208,"['1449a9ad-3fb3-474e-b732-6d6db176a68b', '544bf8c3-0a0e-4c8b-887f-f6beb4ea4938', 'b6100130-becb-443d-a886-5deb151421b9']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.980,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.106788,,,,,,,,,,,,,,1449a9ad-3fb3-474e-b732-6d6db176a68b,1415,,"[56.2, 24.0]",9636,30,,,,,-0.14189705,,Head,,,,"[68.1, 22.3]",,Low Pass,,12.020815,,,Hernán Daniel Santana Trujillo,15805.0,,,,,Recovery,1,From Goal Kick,Alberto Aquilani,6920.0,,Left Defensive Midfield,71,Las Palmas,208,"['dcc46fc0-d2a4-44cc-83f2-4c56dbc8f05e', 'df60ac68-5a71-4f5a-8de4-f377062f1b6b']",48,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:48.638,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.471774,,,,,,,,,,,,,,9c3c0450-82bf-41a3-acd0-8dc0c43d09cd,1418,,"[68.1, 22.3]",9636,30,,,,,-2.0586329,,Right Foot,,,,"[65.5, 17.4]",,Low Pass,,5.5470715,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Goal Kick,Hernán Daniel Santana Trujillo,15805.0,,Right Defensive Midfield,71,Las Palmas,208,['daa95197-6278-4173-8e7b-9ad71cc204a8'],49,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:49.900,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.675792,,,,,,,,,,,,,,65a8906c-96b7-4718-b952-d2fc1036c4a4,1421,,"[65.9, 18.7]",9636,30,,,,,1.6972368,,Right Foot,,,,"[64.4, 30.5]",,Low Pass,,11.894957,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,,Left Wing,71,Las Palmas,208,['42e2520e-a5b9-4194-b353-73958019619b'],50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:50.931,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.694486,,,,,,,,,,,,,,f4fcf6d9-c218-44a6-9d5f-6c561e3d7937,1424,,"[69.7, 31.9]",9636,30,,,,,0.12786992,,Right Foot,,,,"[76.7, 32.8]",,Ground Pass,,7.05762,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,1,From Goal Kick,Jonathan Viera Ramos,10755.0,,Center Attacking Midfield,71,Las Palmas,208,['b4731a94-9c1b-4d7a-a87f-3cebf70f2803'],52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:52.169,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.743146,,,,,,,,,,,,,,f0b93bce-e802-4405-9f5f-6227beee36bc,1427,,"[79.1, 38.6]",9636,30,,,,,1.8639833,,Right Foot,,,,"[75.9, 49.2]",,Ground Pass,,11.072489,,,Oussama Tannane,4265.0,,,,,,1,From Goal Kick,Hernán Daniel Santana Trujillo,15805.0,,Right Defensive Midfield,71,Las Palmas,208,['a7dae9f2-14b1-4be6-be7f-77a09654fac3'],53,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:53.908,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.81396,,,,,,,,,,,,,,e89a60bf-f07b-46c4-92bd-98acd0e4c856,1430,,"[71.9, 48.2]",9636,30,,,,,-1.6965657,,Left Foot,,,,"[69.7, 30.8]",,Ground Pass,,17.538528,,,Alberto Aquilani,6920.0,,,,,,1,From Goal Kick,Oussama Tannane,4265.0,,Right Wing,71,Las Palmas,208,['e21ccb65-3967-4109-9e0c-f3aa436bb066'],55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:55.692,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.894825,,,,,,,,,,,,,,541cc424-331c-4a6e-9044-83f5430fbb02,1433,,"[71.7, 35.1]",9636,30,,,,,0.86941046,,Right Foot,,,,"[80.4, 45.4]",,Ground Pass,,13.482581,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Goal Kick,Alberto Aquilani,6920.0,,Left Defensive Midfield,71,Las Palmas,208,['eb6ffc9a-0063-45b1-82e5-9f433dfede73'],57,,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:57.288,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.360724,,,,,,,,,,,,,,b39c47fe-5eef-448f-a37c-6dc3b847ac70,1438,,"[95.4, 45.6]",9636,31,,,,,0.9027275,,Right Foot,,,,"[107.0, 60.3]",,Ground Pass,,18.72565,,,Míchel Macedo Rocha Machado,6922.0,,,,,,1,From Goal Kick,Jonathan Viera Ramos,10755.0,,Center Attacking Midfield,71,Las Palmas,208,"['35a80c09-d036-4656-b8ba-9645b30674cf', '40823bc7-ca29-4d21-bf4e-9b4e1c423308']",1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:01.703,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.828419,,,,,,,,,,,,,,5b6d5037-af03-4d6f-8922-0cb02456fcfc,1441,,"[110.2, 59.0]",9636,31,,,,,-1.4682164,,Right Foot,True,,,"[112.3, 38.6]",,High Pass,,20.507803,Unknown,,,,,,,,,1,From Goal Kick,Míchel Macedo Rocha Machado,6922.0,,Right Back,71,Las Palmas,208,,3,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:03.916,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,a149ad29-7d55-4612-8156-3442a8e93e40,1444,,"[8.5, 42.3]",9636,31,,,,,-1.1978086,,Right Foot,,,,"[16.6, 21.6]",,Low Pass,,22.228361,,,Javier Alejandro Mascherano,5506.0,,,,,Free Kick,1,From Free Kick,Marc-André ter Stegen,20055.0,,Goalkeeper,72,Barcelona,217,['db38bde3-fd8c-4615-b679-a1df9fa00771'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:18.796,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,20ac6a20-8e29-4ffb-8ce1-421fab635ff8,1447,,"[22.4, 21.9]",9636,31,,,,,0.23887374,,Right Foot,,,,"[41.7, 26.6]",,Ground Pass,,19.864038,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,,Left Center Back,72,Barcelona,217,['22919041-6d9e-4139-a118-388ed94179b9'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.410,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.097367,,,,,,,,,,,,,,9db1137a-48d1-4d0e-a785-ea6f5f3057b8,1451,,"[42.0, 25.1]",9636,31,,,,,2.176341,,Right Foot,,,,"[24.0, 51.1]",,Ground Pass,,31.622776,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,72,Barcelona,217,"['2552dfc1-ee8c-4aae-b178-be7708fec156', '322c2082-c4e7-4f83-b52f-1fb0abb20140']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.278,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,21433b98-b831-45d5-9714-a5599ae4ff2f,1454,,"[36.4, 54.0]",9636,31,,,,,1.3225675,,Right Foot,,,,"[41.9, 75.7]",,Ground Pass,,22.386156,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,,Right Center Back,72,Barcelona,217,['0ba4dd89-80b7-4384-a6ca-60cda0b24295'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.786,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,d0db00f8-87ce-4a54-ac94-7a08bd8aa1c1,1457,,"[49.3, 70.1]",9636,31,,,,,-1.8218955,,Right Foot,,,,"[36.5, 20.2]",,Low Pass,,51.515533,,,Javier Alejandro Mascherano,5506.0,,True,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,,Right Back,72,Barcelona,217,['cd61e0b3-29d3-4a96-873a-95a3aa61552a'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.157,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.403744,,,,,,,,,,,,,,84a6be79-a347-4929-821a-2d8ff2f83524,1460,,"[52.5, 26.9]",9636,31,,,,,-0.8913825,,Right Foot,,,,"[71.4, 3.5]",,High Pass,,30.079395,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,,Left Center Back,72,Barcelona,217,['ad5eaa84-4579-4f3f-9969-83c85c721eb6'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.975,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.814661,,,,,,,,,,,,,,6d9148ba-400c-4048-ae1f-e56bfbd5ba12,1464,,"[71.2, 3.6]",9636,31,,,,,1.2786499,,Left Foot,,,,"[75.2, 16.9]",,Ground Pass,,13.888484,,,Denis Suárez Fernández,6609.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,,Left Back,72,Barcelona,217,"['221d52c4-012a-4d37-acd8-31e6ced88cd7', '47b7cc8e-b221-4b4a-9406-48ef2aa8f686']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.656,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,33e81c7f-08db-4f45-ae42-2b25b486199f,1467,,"[76.1, 16.4]",9636,31,,,,,-2.336063,,Right Foot,,,,"[68.8, 8.8]",,Ground Pass,,10.538027,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Denis Suárez Fernández,6609.0,,Left Midfield,72,Barcelona,217,"['3f5e346a-34db-4807-95f5-241d38b6954e', '40481f14-764b-4be5-81c5-3e0af1803aba']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.471,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,888095c3-c5ae-4e38-8417-0e88b047fab2,1469,,"[68.8, 8.8]",9636,31,,,,,1.8270669,,Left Foot,,,,"[63.9, 27.5]",,Ground Pass,,19.331322,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,,Left Back,72,Barcelona,217,['7a4bf6ec-3d43-4f18-9bbb-50609a396e29'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.671,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.999018,,,,,,,,,,,,,,b521d247-b3fa-47ae-ba06-4df6f93d4f39,1472,,"[63.9, 35.1]",9636,31,,,,,0.98992795,,Right Foot,,,,"[76.7, 54.6]",,Ground Pass,,23.325737,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,72,Barcelona,217,['1aed2a36-37eb-4580-8c0d-23b663c32aae'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.071,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,ac2f168d-c5a0-4249-93cf-c1326aedccd8,1476,,"[72.9, 29.2]",9636,32,,,,,1.6848369,,Left Foot,,,,"[70.3, 51.9]",,Ground Pass,,22.848413,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,72,Barcelona,217,['261f0b20-913e-4196-aca9-ee40e80fe53e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.470,Pass,,2017/2018
,,,,,,,,,,,,,,,,,4.441438,,,,,,,,,,,,,,665902ce-f7f1-45cb-8ae0-595f028a4e08,1479,,"[75.0, 55.1]",9636,32,,,,,0.3756968,,Right Foot,,,,"[118.1, 72.1]",,Ground Pass,,46.331524,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,,Left Defensive Midfield,72,Barcelona,217,['b21008f5-700b-43a9-8f34-20677e683f72'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.704,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.506349,,,,,,,,,,,,,,539926f6-1fb1-4980-aca9-57ceb5c6a64a,1482,,"[118.1, 72.1]",9636,32,,,,,-1.7664051,9b9b26f8-04df-472e-9a56-d5b04afa8389,Right Foot,True,,,"[111.7, 39.8]",,High Pass,,32.92795,,,José Paulo Bezzera Maciel Júnior,5542.0,True,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,,Right Back,72,Barcelona,217,['8e5461b0-87e3-4bef-b725-b2333000bbbb'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.265,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.847542,,,,,,,,,,,,,,75914a75-bfbb-4f0c-b85b-e33cf1cda79b,1487,,"[7.0, 44.1]",9636,32,,True,,,-0.7226786,,Right Foot,,,,"[51.0, 5.3]",,High Pass,,58.663788,,,Borja Herrera González,8204.0,,,,,Goal Kick,1,From Goal Kick,Leandro Chichizola,6931.0,,Goalkeeper,73,Las Palmas,208,['d5340cd5-8a41-45b9-b1b5-733fb72e725b'],35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:35.498,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.623044,,,,,,,,,,,,,,2a286bc4-9064-4023-951b-18e84881e504,1490,,"[42.8, 3.0]",9636,32,,,,,1.6295521,,Left Foot,,,,"[42.2, 13.2]",,Ground Pass,,10.217632,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,1,From Goal Kick,Borja Herrera González,8204.0,,Left Back,73,Las Palmas,208,['e9b1bbbb-36d2-49a6-a345-1efdd1b4f993'],41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:41.188,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.309933,,,,,,,,,,,,,,34fa0f3b-6e7c-4d96-b6cc-05f9cc44f590,1497,,"[41.6, 6.3]",9636,32,,,,,2.6854799,,Right Foot,,,,"[4.3, 24.6]",,Ground Pass,,41.54732,,,Leandro Chichizola,6931.0,,,,,,1,From Goal Kick,Hernán Daniel Santana Trujillo,15805.0,,Right Defensive Midfield,73,Las Palmas,208,['35d2de99-73f2-4a6f-acd6-4a891d1abee4'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:44.705,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.338497,,,,,,,,,,,,,,e8c840db-fe00-4883-ac3e-e26b1ea1e44b,1500,,"[4.3, 24.6]",9636,32,,,,,-1.2240989,,Right Foot,,,,"[9.9, 9.1]",,Ground Pass,,16.480595,,,Joaquín Navarro Jiménez,6923.0,,,,,,1,From Goal Kick,Leandro Chichizola,6931.0,,Goalkeeper,73,Las Palmas,208,['e5d29df3-0542-4995-8a71-97a63e90a043'],47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:47.635,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.746621,,,,,,,,,,,,,,700e6708-519a-4f1c-b840-0e899e6ac430,1503,,"[10.5, 9.1]",9636,32,,,,,2.003937,,Right Foot,,,,"[2.5, 26.4]",,Ground Pass,,19.060167,,,Leandro Chichizola,6931.0,,,,,,1,From Goal Kick,Joaquín Navarro Jiménez,6923.0,,Left Center Back,73,Las Palmas,208,['eb4cd08d-24c6-4803-a579-734d25443d02'],50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:50.865,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.844859,,,,,,,,,,,,,,a8bf82be-08f2-4acf-9387-13426a98e737,1509,,"[5.7, 31.6]",9636,33,,True,,,-0.45364794,,Right Foot,,,,"[25.8, 21.8]",,High Pass,,22.361797,,,Míchel Macedo Rocha Machado,6922.0,,,,,Free Kick,1,From Free Kick,Leandro Chichizola,6931.0,,Goalkeeper,74,Las Palmas,208,['ad04ce76-e79a-48f3-a3bd-7a3918ce0284'],26,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:26.367,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.838326,,,,,,,,,,,,,,7618d020-3ab4-44cd-aaa6-494636583a9a,1511,,"[25.8, 21.8]",9636,33,,True,,,0.66194165,,Right Foot,,,,"[48.9, 39.8]",,High Pass,,29.284979,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,1,From Free Kick,Míchel Macedo Rocha Machado,6922.0,,Right Back,74,Las Palmas,208,['0baad50e-e8a0-45d5-9d5f-e701115fba89'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:27.799,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.602774,,,,,,,,,,,,,,e73bd4aa-9fc4-4462-81d6-8ce598090e80,1513,,"[48.3, 39.8]",9636,33,,,,,-1.350647,,Right Foot,,,,"[54.7, 11.2]",,Low Pass,,29.307337,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,,Right Defensive Midfield,74,Las Palmas,208,['2abfb7ae-c45b-4a73-af37-7fb5be8f9d6f'],31,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:31.699,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.592301,,,,,,,,,,,,,,ff2ad149-d2c3-4179-b4d2-5b30de65e35c,1516,,"[92.5, 12.1]",9636,33,,,,,-0.16772157,,Right Foot,,,,"[111.4, 8.9]",,Ground Pass,,19.168985,,,Borja Herrera González,8204.0,,,,,,1,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,,Left Wing,74,Las Palmas,208,['c486ce90-5831-4273-a52e-7314381d6d9f'],40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:40.254,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.822669,,,,,,,,,,,,,,11c926f8-a5aa-4235-9009-ad39d0eca593,1519,,"[116.7, 7.8]",9636,33,,,,,1.8703802,1d9923db-3ac8-401c-b708-472d9e25fec9,Left Foot,True,,,"[108.7, 33.7]",,High Pass,,27.10738,,,Jonathan Calleri,6930.0,True,,,,,1,From Free Kick,Borja Herrera González,8204.0,,Left Back,74,Las Palmas,208,['89f89e52-0069-4e02-861b-697cccd5e787'],42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:42.938,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.515956,,,,,,,,,,,,,,9037245e-fa4d-4f1f-9d60-3c416f7e7cee,1527,,"[18.9, 70.1]",9636,33,,,,,-0.8086498,,Right Foot,,,,"[29.4, 59.1]",,Ground Pass,,15.206906,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,,Right Midfield,75,Barcelona,217,['cce6e398-9e30-4de0-86e1-c45a78b80b97'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.518,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.94475,,,,,,,,,,,,,,c710e9b5-bed0-4664-9175-ec5dad6d112e,1533,,"[84.2, 25.7]",9636,33,,,,,0.13767767,,Right Foot,,,,"[100.8, 28.0]",,Ground Pass,,16.75858,Incomplete,,Jonathan Calleri,6930.0,,,,,Recovery,1,Regular Play,Alberto Aquilani,6920.0,,Left Defensive Midfield,75,Barcelona,217,"['a99624d9-c0b1-4b24-8982-eaee915d7497', 'eb46d0f3-e78a-4616-bd05-25b746d96755']",50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:50.932,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,48db497c-1cd8-4b4f-a2fc-4d9794e3ab01,1537,,"[24.0, 54.6]",9636,33,,,,,-1.3677511,,Right Foot,,,,"[30.3, 24.0]",,Ground Pass,,31.241798,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,,Right Center Back,75,Barcelona,217,['9e4bfe69-858b-43be-a90b-07aa0a519486'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.677,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,bd31a356-a9fd-40e9-8110-aba947f401d3,1541,,"[55.1, 18.1]",9636,33,,,,,-0.81157017,,Right Foot,,,,"[64.4, 8.3]",,Ground Pass,,13.510366,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,,Left Midfield,75,Barcelona,217,['1cd6deb3-1c8d-4f39-b1d7-9ce5a2d0cf57'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.677,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,a18b6f10-33e1-4718-8cdc-073c2f08381b,1544,,"[71.4, 5.6]",9636,34,,,,,1.7721134,,Left Foot,,,,"[69.4, 15.4]",,Ground Pass,,10.002,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,75,Barcelona,217,['bf43c6b5-f45f-4303-9d1e-22a8a5e1213a'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.277,Pass,,2017/2018
