ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a5ab15-f672-4296-ad85-a5e1e5d0609e,2055,,"[64.5, 37.4]",303400,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,76,Barcelona,217,"['08f79e14-fc0c-413d-9dc6-ef710c420314', 'a154c44b-4b78-43f9-9eb8-83939b1077d7']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.653,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c635ca1b-8dc9-433a-8b6c-d00238640e74,2058,,"[65.9, 23.4]",303400,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['469ce0bf-01d9-4863-9e8c-1ec315259e7e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.944,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e8a4580-9e04-479e-be16-4b6a2e9b3887,2061,,"[79.2, 5.1]",303400,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,76,Barcelona,217,['7dc4997c-b2f8-458d-9214-d4a10e963521'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.511,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37014093-c6af-45a9-945f-4d6dd5503196,2070,,"[56.7, 52.4]",303400,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Gómez González,6297.0,Left Center Forward,77,Valencia,207,"['2c8ae2a4-c00c-4701-bb28-a28f2c2ffd64', '88e266e5-ded7-4861-b314-8f288fe647e4']",16,,,,,,,,,,,,,,,,,Valencia,207,00:42:16.463,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc8b4809-83e2-4ac2-84d0-7f08b096e021,2075,,"[68.9, 47.9]",303400,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Right Center Midfield,78,Valencia,207,['fd7dcb42-a8ca-4f4a-a83a-585da8b0ca17'],40,,,,,,,,,,,,,,,,,Valencia,207,00:43:40.541,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c917234b-8b18-423b-ba00-a41e37c8fa65,2078,,"[56.4, 64.4]",303400,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ezequiel Marcelo Garay,6891.0,Right Center Back,78,Valencia,207,['fc61f9af-c795-4642-abc1-68e5ed5501e0'],43,,,,,,,,,,,,,,,,,Valencia,207,00:43:43.030,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,024a1ac7-0845-45f3-adbb-a08d0db2d960,2081,,"[106.4, 66.1]",303400,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Right Back,78,Valencia,207,['8f11adc0-c9c1-4eab-ba78-5b7b1542026e'],45,,,,,,,,,,,,,,,,,Valencia,207,00:43:45.715,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1e3301-8e91-4bef-9a72-99ff7812ffc7,2083,,"[1.7, 31.8]",303400,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,79,Barcelona,217,['42e0bc04-cbc1-4354-9184-65d2888e2320'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:43:47.479,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3da861f-b169-42a1-9f84-3d07e5b5a0bc,2086,,"[15.8, 61.2]",303400,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Back,79,Barcelona,217,['c6cd9454-681a-462f-b1c1-e421434e07f3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.195,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fce1934d-5b45-4841-8280-cbcb03b79646,2090,,"[1.5, 42.2]",303400,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,79,Barcelona,217,"['42140c6b-f2b0-433f-8ade-7165168011d2', 'a0d87cfd-ef35-40cd-8678-0f6822d0ee13']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.349,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9895e801-20be-402f-9a7e-08967b85f0eb,2093,,"[21.4, 5.4]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,79,Barcelona,217,['e09474f3-6510-4dcf-8f93-328207cd868d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.089,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77d3c96-2248-4cdf-a45e-e5150d4600d9,2097,,"[36.3, 9.7]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,79,Barcelona,217,['2f1dc588-8645-4e7f-9883-760ffca00994'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.712,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c225f272-f326-4b77-b97d-435de168ae95,2105,,"[50.1, 23.9]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,79,Barcelona,217,['645ec11d-3e91-4801-9de0-8ffa2a196a8c'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:44:08.569,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e211d52-145f-4d4b-aaf7-e269c40bf635,2110,,"[52.4, 60.0]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['b937146a-d0e8-4d89-ba89-227679900c86'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.192,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376d1284-dc7e-4c77-9bd4-480ca993f92d,2113,,"[83.6, 54.9]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,80,Barcelona,217,['60444c05-cc77-4e6b-9356-85ec4ce5d62f'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.399,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b236458-d251-4c22-9109-6221859e1140,2116,,"[77.2, 67.7]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,80,Barcelona,217,['874ed647-f04c-463f-b4f3-31d5502895ed'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.788,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e1f107c-47da-478f-93bc-c9fe6bebaf15,2119,,"[79.3, 59.4]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['9647d6e4-b93e-4a00-aa21-9fe4231d70c5'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.813,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4189d2-c82d-4780-ad47-13c4067f39ab,2122,,"[85.8, 72.4]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,80,Barcelona,217,['ca99af0f-fca9-4f55-b596-c726ab8f1497'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:44:24.762,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f3ac43-f2fb-433e-ae7a-ad5503c53704,2124,,"[97.5, 77.7]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Right Wing Back,80,Barcelona,217,['ab20865c-2c4d-4a19-971f-a2189b445346'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:44:26.340,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84d1eb-68fc-489b-8d50-8a1a33f64fd0,2127,,"[85.3, 73.2]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,80,Barcelona,217,['e77c06df-c7c5-4467-86e0-36f99b7e363e'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:44:28.892,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1357a5-62c5-4a2e-9ed6-7e179de13ae5,2130,,"[86.0, 61.6]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['754b8e67-e123-45af-a157-f00f87618ee4'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.766,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7399cf8-00e6-477a-ab15-f9097dcda850,2133,,"[105.4, 75.0]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Right Wing Back,80,Barcelona,217,['da30a0b7-2de1-4216-9ec4-79966067fe50'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:44:34.466,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df48fa17-e5f7-4461-ac1d-623ff4c32194,2136,,"[97.3, 68.8]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['9708f783-dee2-4a5d-9c31-e4f3b1a739b8'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.256,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7fb2217-bc34-4c60-b625-8a2cb48173cc,2139,,"[100.5, 74.5]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Right Wing Back,80,Barcelona,217,['5dbb9d47-675c-4b73-93da-01e18c703eb2'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:44:40.004,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e96bc4f0-e4af-47c7-b6e3-159e91b5872c,2142,,"[82.8, 70.9]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['f48698e6-dadc-4c74-9670-507eb94d2e52'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.055,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f91691b-0aab-4e54-90cd-bf7744e7c578,2145,,"[84.7, 62.1]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['707fa167-e285-48fd-af14-25e76b1e5983'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.487,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c99ca05-cf06-42f2-8ae9-2eaf5cf93e0e,2148,,"[93.2, 38.6]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,80,Barcelona,217,['0c9c9cf9-b7b3-4f6e-b717-a04668699697'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.249,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb62b1e6-67a6-4f33-b961-43bd6bd4a701,2152,,"[98.7, 37.4]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['75a92b9d-c2ab-4083-83ba-23efe0effb08'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:44:47.940,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe849dd-7b4f-4af5-b81d-a98acf3f5a07,2155,,"[34.1, 50.8]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ferrán Torres García,6748.0,Right Midfield,80,Barcelona,217,"['352fa667-d63f-434e-8970-ed3b18157cbc', 'aef4b740-dbe1-4990-be1a-2e36721191e7']",49,,,,,,,,,,,,,,,,,Valencia,207,00:44:49.159,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d0858f7-32ce-4879-9bbf-d8c977714881,2162,,"[98.7, 58.0]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Right Wing Back,80,Barcelona,217,['4aadcbfe-5b9c-471d-b1a2-9829ac8e1af1'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.722,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca9dee88-5a3b-4cfb-966c-a9eca03d2d0b,2165,,"[91.7, 40.8]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,80,Barcelona,217,['daa93d14-afe0-4e7e-be56-8b8881131d99'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.823,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144a692-de2d-47fb-bb37-7e2fbc5209b2,2167,,"[99.8, 39.3]",303400,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['aef778eb-8b27-4438-8ce6-ca7b18fbee1f'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.522,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c55b771-d629-47ff-a7a6-a5593d070569,2174,,"[111.1, 59.1]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,80,Barcelona,217,['b0619c6d-aef3-4a75-bdd1-0f541d4139dc'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.403,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2eff4a2-cb35-4010-9e2a-a9e008519304,2176,,"[113.4, 40.4]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,80,Barcelona,217,['ce2a555e-0cd4-4743-8c0b-f0018436ee82'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.958,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0febb2ec-c81c-4e50-8333-029f852ed1ee,2181,,"[97.1, 69.5]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,80,Barcelona,217,['e231e8e4-372a-40e0-b0b9-c3dfc0085f35'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.927,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c95d1a2b-f799-4cbe-a980-4f8357abb6b1,2184,,"[114.7, 50.5]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['975a203a-c0b4-4cc3-826d-958b6cda4aa3'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.707,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a53f372-5dd3-4a32-bb2d-e0b22faf1d82,2187,,"[118.3, 75.4]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,81,Barcelona,217,['6be604ad-f0d1-4c58-b9b2-9bbf99cd26dc'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.554,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560a5a63-9a84-47bf-9d83-6a9030da9c24,2189,,"[109.3, 78.8]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Back,81,Barcelona,217,['2992dab0-0705-46f4-af1e-ddfeb0e1f3de'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:45:21.079,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39830cb7-3779-4bb1-ba4c-c4342b6422f2,2192,,"[93.2, 70.9]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['c2525e57-89d9-4c44-ba28-313c9adcacdf'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:45:23.011,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb34dd0b-3776-4d2d-9709-2ee29808f40a,2195,,"[98.4, 77.6]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Back,81,Barcelona,217,['5bcbaeaa-5c3f-4df8-a980-90a8370bf7da'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.079,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9245fb54-cada-40d6-a9c9-46a98c1de39b,2198,,"[102.5, 77.0]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,81,Barcelona,217,['f91c21bf-e59f-49a8-b1db-6208da1f88b1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.873,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a494a1e-5c0d-4fd8-8566-e56148274ec3,2200,,"[89.2, 70.6]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['3425102c-ec05-478a-bf95-a6bac85f0274'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.666,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcbab16f-b36f-42ac-bcec-f7943eda5e7b,2203,,"[75.2, 55.8]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,81,Barcelona,217,['dffcb783-9e60-4f65-a74c-4a103752e6cb'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.167,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62c7a00-5ecb-42c1-b263-62a5fb21f83c,2206,,"[75.6, 23.7]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,81,Barcelona,217,['25a2e343-a549-4813-9c1a-188574ad878e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:45:35.240,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44581a96-69e0-47e4-9841-c1c705ee0fdb,2208,,"[89.9, 8.1]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,81,Barcelona,217,['9ae2976e-8ee6-4b9e-a0df-85af51d902dc'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.791,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6bc2175-1914-4891-a3df-0360d77a44b7,2211,,"[78.8, 39.9]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['1f5cc9e7-e169-4b88-acb4-8a585afd4af8'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.373,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedd23a7-e066-4fe9-aaac-f0d7f55cff22,2214,,"[108.9, 37.5]",303400,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Right Wing Back,81,Barcelona,217,['1d532608-632c-4171-b6d9-271d83dbd975'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.718,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe477801-2b12-4752-8c5d-b10b69050b23,2218,,"[81.8, 57.3]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximiliano Gómez González,6297.0,Left Center Forward,81,Barcelona,217,['21b804e9-0446-49cf-a81a-f0c0440c5be3'],5,,,,,,,,,,,,,,,,,Valencia,207,00:46:05.815,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a34f8c2-5459-4329-bfaa-3d4200bed07d,2221,,"[92.4, 54.0]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Gameiro,6401.0,Right Center Forward,81,Barcelona,217,['f93ffb8c-75fa-4b88-99d7-d7c6a71d1f42'],7,,,,,,,,,,,,,,,,,Valencia,207,00:46:07.018,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7e54e2-e57b-4596-9162-210314024d55,2225,,"[26.2, 15.7]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,81,Barcelona,217,['2bc820c8-75ec-42fc-8669-059afc4a36ff'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:46:09.657,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93cf137-2d14-43c7-b4d6-3f6b3fd6ba5c,2228,,"[28.7, 22.8]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,"['32e4bee2-3ece-4b7e-8a7d-6fd072035b9f', 'dd95c88d-c4ae-4553-91ea-44fa29a052ef']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:46:10.818,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e12ff75-a61c-472b-9e43-429679c035cf,2230,,"[22.1, 13.9]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,81,Barcelona,217,['03479b43-347e-479a-aaf0-6834a0a2b699'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:46:11.640,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d7d0a6c-f424-4f25-99ae-da4fdddd65f5,2233,,"[71.4, 44.5]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Soler Barragán,6583.0,Left Midfield,82,Valencia,207,['734a3508-38b4-4a3f-a6e6-a13961cf6920'],17,,,,,,,,,,,,,,,,,Valencia,207,00:46:17.162,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fbb4a35-c6a3-44db-95ec-83170a6be5b4,2236,,"[72.3, 51.9]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,82,Valencia,207,['b65cc7cc-7e13-4dc4-a154-9a6693a7b9ea'],17,,,,,,,,,,,,,,,,,Valencia,207,00:46:17.835,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8219ba99-3b02-44e1-9ee6-1efba2abab4c,2239,,"[57.1, 45.1]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Right Center Back,82,Valencia,207,['893f8e29-b3b5-4b54-9f98-76299b9a4599'],19,,,,,,,,,,,,,,,,,Valencia,207,00:46:19.788,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141a7110-1c6b-42d8-a352-22b831b8e9f2,2242,,"[64.4, 64.8]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Wass,6797.0,Right Back,82,Valencia,207,['921aa240-8248-43a7-af7a-2c360a093914'],22,,,,,,,,,,,,,,,,,Valencia,207,00:46:22.166,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3ebce4-3cad-491c-bca6-65416990ea9e,2245,,"[44.5, 54.6]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Marcelo Garay,6891.0,Right Center Back,82,Valencia,207,['b4c71980-e0e9-4dcc-b252-8adb7dfba489'],26,,,,,,,,,,,,,,,,,Valencia,207,00:46:26.259,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b198a7-b0c7-4b77-a002-eb672db72fad,2248,,"[39.7, 35.4]",303400,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,82,Valencia,207,['2527c4ae-5d78-4ea8-9fb1-4049b101c909'],27,,,,,,,,,,,,,,,,,Valencia,207,00:46:27.951,Ball Receipt*,,2019/2020
