50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.947347,,,,,,,,,,,,,854594cb-0b2d-4c02-a757-feb4a8cd3d2c,144,,"[64.0, 58.0]",16196,3,,,,-0.98279375,,Right Foot,,,,"[68.0, 52.0]",,Ground Pass,,7.2111025,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,10,Real Madrid,220,['33671eda-4c67-4241-b46c-21dc9d8a15b7'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:02.471,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.3899,,,,,,,,,,,,,850e788b-ee2f-4777-836a-88687be94316,147,,"[68.0, 52.0]",16196,3,,,,2.634494,,Right Foot,,,,"[59.0, 57.0]",,Ground Pass,,10.29563,,,Toni Kroos,5574.0,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,10,Real Madrid,220,['c8097b4a-4309-420a-b66b-667c2dfa9338'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:03.619,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.5583,,,,,,,,,,,,,16efa161-8599-4079-bd4f-a0f575003ff6,151,,"[57.0, 58.0]",16196,3,,,,-2.6779451,,Right Foot,,,,"[49.0, 54.0]",,Ground Pass,,8.944272,,,Raphaël Varane,5485.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,10,Real Madrid,220,"['81ec6cac-4842-4634-90b0-cc004c434e42', 'c1d2f2fa-ba02-46b5-af6c-3060130b61c6']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:05.086,Pass,True,2018/2019
,,,,,,,,,,,,,,,,3.096122,,,,,,,,,,,,,b372ce91-bbe4-4178-8dd5-6e593e5d1f03,155,,"[41.0, 46.0]",16196,3,,,,-2.7790484,,Right Foot,,,,"[12.0, 35.0]",,Ground Pass,,31.016125,,,Thibaut Courtois,3509.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,10,Real Madrid,220,"['a6be21b4-2fb7-4ded-a2e3-a5bf00e4e675', 'aee8d42b-8474-4de5-aa21-2d8abe92d090']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:08.662,Pass,True,2018/2019
,,,,,,,,,,,,,,,,4.347255,,,,,,,,,,,,,816ceedb-caf8-4703-94c6-4b98a24d1661,158,,"[15.0, 35.0]",16196,3,,,,0.6278366,,Left Foot,,,,"[77.0, 80.0]",,High Pass,,76.6094,Out,,Gareth Frank Bale,6399.0,,,True,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,10,Real Madrid,220,['82505dd6-3b1e-45b0-84bf-34cea96bdf88'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:15.711,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9977,,,,,,,,,,,,,5aa2ce09-a6c8-474e-a739-562b688da834,160,,"[44.0, 1.0]",16196,3,,,,1.4801364,,,,,,"[45.0, 12.0]",,Low Pass,,11.045361,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['4c6820a2-24f2-46aa-a755-c494df552035'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.466,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7784,,,,,,,,,,,,,23234fb8-3af7-423a-83fd-79825a5ce70e,163,,"[45.0, 12.0]",16196,3,,,,-0.95054686,,Right Foot,,,,"[50.0, 5.0]",,Ground Pass,,8.602325,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['50b08b40-2a16-48b7-a730-c22a2d16a24c'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.503,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9134,,,,,,,,,,,,,f183ca2a-47b8-4321-b839-657ac5b9baca,167,,"[50.0, 6.0]",16196,3,,,,0.7853982,,Left Foot,,,,"[57.0, 13.0]",,Ground Pass,,9.899495,,,Ousmane Dembélé,5477.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,"['3b8a1b64-d7d4-4416-8f98-8ed3fb8e9149', '60eedc51-0104-4cac-8c67-65083bcfc00a']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.747,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.8545,,,,,,,,,,,,,422b71ac-73a1-4d3a-8cef-f7585fa4d362,170,,"[57.0, 13.0]",16196,3,,,,3.1415927,,Left Foot,,,,"[48.0, 13.0]",,Ground Pass,,9.0,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Left Wing,11,Barcelona,217,['e7fbc2f0-5b46-4d42-97eb-7982c104f3e1'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.700,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.6141,,,,,,,,,,,,,a58f8a5b-4c13-4589-9356-f890f4ff062c,174,,"[50.0, 8.0]",16196,3,,,,2.9927027,,Right Foot,,,,"[30.0, 11.0]",,Ground Pass,,20.22375,,,Clément Lenglet,6826.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['b18dab16-812c-4fd9-b29a-0886c6003ecc'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.746,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.20904,,,,,,,,,,,,,bb609f60-7b4d-429d-87bf-fbb09789e95e,177,,"[31.0, 15.0]",16196,3,,,,1.5940479,,Left Foot,,,,"[30.0, 58.0]",,Ground Pass,,43.011627,,,Gerard Piqué Bernabéu,5213.0,,,True,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['7a31c11d-5eed-41ab-ac6c-1a4f0c189c08'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.865,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.5299,,,,,,,,,,,,,06c76828-149c-4dd7-a850-555da8503f94,180,,"[30.0, 58.0]",16196,3,,,,1.0191413,,Right Foot,,,,"[38.0, 71.0]",,Ground Pass,,15.264338,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['50c9c2c3-f22f-41e0-b035-93f2aedb7d2c'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.975,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.405714,,,,,,,,,,,,,643febb6-d639-4414-a6a1-23029df36f44,183,,"[41.0, 71.0]",16196,3,,,,-2.5127964,,Right Foot,,,,"[30.0, 63.0]",,Ground Pass,,13.601471,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,['482db35b-791f-40c6-842b-2dab4b8c6c5f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.365,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8386,,,,,,,,,,,,,356b01ee-a2ae-4380-aa74-bded53d7cb25,186,,"[42.0, 55.0]",16196,3,,,,-1.4711276,,Right Foot,,,,"[43.0, 45.0]",,Ground Pass,,10.049875,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['0216d46a-5570-4021-90ab-5dbe0138c206'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.285,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.0916,,,,,,,,,,,,,ea139554-b8d4-49ba-ad0f-66e1d62a62db,190,,"[44.0, 46.0]",16196,3,,,,0.98279375,,Right Foot,,,,"[64.0, 76.0]",,High Pass,,36.05551,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['9fe0d7f9-b58c-4af1-873c-8f90d0d24378', 'e7a842bc-8094-4eff-b2e1-f1d2915f8781']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.056,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.0938,,,,,,,,,,,,,695deff2-50ce-41a7-9f4d-d829787e4db8,192,,"[64.0, 76.0]",16196,3,,,,-1.6614562,,Head,,,,"[63.0, 65.0]",,Low Pass,,11.045361,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,['4ada1b9a-8f16-4e34-b60b-8cec09c85a06'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.147,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.516961,,,,,,,,,,,,,e506a4e3-0389-46ec-929b-750766ac4c99,196,,"[50.0, 17.0]",16196,3,True,,,2.7610862,,Right Foot,,,,"[40.0, 21.0]",,Ground Pass,,10.770329,,,Sergio Ramos García,5201.0,,,,,,Free Kick,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,12,Real Madrid,220,['b69336ba-bea9-447f-8e4b-71ff9c15ad2b'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:55.936,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9631,,,,,,,,,,,,,0c6be9f8-63f8-4a39-853c-b8f41f537941,198,,"[40.0, 21.0]",16196,3,,,,1.1071488,,Right Foot,,,,"[45.0, 31.0]",,Ground Pass,,11.18034,,,Toni Kroos,5574.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,12,Real Madrid,220,['be6a48de-9820-464e-b26e-c0946e64d4ec'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:58.318,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.857069,,,,,,,,,,,,,4dee897b-f894-441b-a1b1-ec43aa16f48c,202,,"[43.0, 33.0]",16196,4,,,,2.896614,,Left Foot,,,,"[15.0, 40.0]",,Low Pass,,28.86174,,,Thibaut Courtois,3509.0,,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,12,Real Madrid,220,"['218e37e6-4be5-4daa-8ab8-ccbce5d8219f', '93b7716b-62a9-45d8-9d22-822f877f9208']",0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:00.560,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.078358,,,,,,,,,,,,,7180961a-ad5f-4e75-b9ba-c167512a4f72,205,,"[15.0, 40.0]",16196,4,,,,1.2610934,,Left Foot,,,,"[23.0, 65.0]",,Ground Pass,,26.24881,,,Raphaël Varane,5485.0,,,,,,,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,12,Real Madrid,220,['dcf2a99a-371a-493d-ac37-1c948f696c78'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:03.756,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.326403,,,,,,,,,,,,,09a3709b-9d02-4b76-80f1-8f881198e268,208,,"[35.0, 68.0]",16196,4,,,,0.95054686,,Right Foot,,,,"[40.0, 75.0]",,Ground Pass,,8.602325,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,12,Real Madrid,220,['58ad8c48-ee90-4252-b879-e9600bfc03a5'],8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:08.268,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.782298,,,,,,,,,,,,,aec7134c-3bb0-446f-be69-0a67284e332c,212,,"[40.0, 75.0]",16196,4,,,,-2.492597,,Right Foot,,,,"[11.0, 53.0]",,Ground Pass,,36.40055,,,Thibaut Courtois,3509.0,,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,12,Real Madrid,220,"['3660292a-0f22-4792-a35d-913beb488891', 'c8d3ebd8-1711-486e-8705-0208e198039e']",9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:09.627,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.631477,,,,,,,,,,,,,6f016c74-9645-4b50-9110-6554c83f04b3,215,,"[11.0, 47.0]",16196,4,,,,-1.3397057,,Left Foot,,,,"[15.0, 30.0]",,Ground Pass,,17.464249,,,Sergio Ramos García,5201.0,,,,,,,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,12,Real Madrid,220,['aa140c66-fe0a-4fff-83eb-8ba018675b2b'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:13.619,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.694583,,,,,,,,,,,,,2b9fe704-a569-4d9b-a41c-6e48c5647eae,218,,"[21.0, 26.0]",16196,4,,,,-0.98279375,,Right Foot,,,,"[33.0, 8.0]",,Ground Pass,,21.633308,,,Sergio Reguilón Rodríguez,18620.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,12,Real Madrid,220,['8a876fb2-fce6-40ea-85e4-b960a204b9f5'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:16.696,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.98082,,,,,,,,,,,,,60a8fdb4-2a50-46b1-a0db-1594ec276c48,221,,"[33.0, 8.0]",16196,4,,,,2.5308666,,Left Foot,,,,"[23.0, 15.0]",,Ground Pass,,12.206555,,,Sergio Ramos García,5201.0,,,,,,,1,From Free Kick,Sergio Reguilón Rodríguez,18620.0,Left Back,12,Real Madrid,220,['96e0bd03-dc87-46bf-8d30-276d0be52156'],20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:20.127,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.591838,,,,,,,,,,,,,2b0801bf-328c-46ef-b264-b2f1327aa5a1,224,,"[23.0, 15.0]",16196,4,,,,0.2914568,,Right Foot,,,,"[43.0, 21.0]",,Ground Pass,,20.880613,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,12,Real Madrid,220,['a1d3e84c-1f8a-4a13-a42e-f6f4faab105f'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:22.513,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.202001,,,,,,,,,,,,,7287c2bc-7d83-41dd-8e49-46bcb2291fa3,228,,"[43.0, 20.0]",16196,4,,,,-1.4464413,,Right Foot,,,,"[44.0, 12.0]",,Low Pass,,8.062258,Incomplete,,Toni Kroos,5574.0,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,12,Real Madrid,220,"['1582376b-5882-4c51-ad5d-fc1e5bbc4e23', '1ddd2f75-5097-4a36-ac7d-155b55f29c7d', '27cbf40d-c7b4-4d68-82bc-07dec49adf0c']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:24.145,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.5828,,,,,,,,,,,,,1582376b-5882-4c51-ad5d-fc1e5bbc4e23,230,,"[77.0, 69.0]",16196,4,,,,-0.7328151,,Left Foot,,,,"[87.0, 60.0]",,Low Pass,,13.453624,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,"['7287c2bc-7d83-41dd-8e49-46bcb2291fa3', 'f069da35-9fa2-4292-91b9-86bc9157bf71']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.347,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.4277,,,,,,,,,,,,,32f6c074-e91d-4dce-8acb-d4ee63241a64,233,,"[87.0, 60.0]",16196,4,,,,-0.36717382,,Left Foot,,,,"[113.0, 50.0]",,Ground Pass,,27.856777,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['4fac82f5-258b-4a6d-84e7-bbb8b716cac7', 'f7333784-f7f9-4d10-886d-2ca86ccb1e97']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.407,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.809803,,,,,,,,,,,,,2f848614-9ca5-479d-9cd2-b333f3de3bb7,237,,"[120.0, 80.0]",16196,4,,,,-2.863293,,Left Foot,,,,"[113.0, 78.0]",,Ground Pass,,7.28011,,,Ousmane Dembélé,5477.0,,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,['42c2a7f5-ca44-4fff-b894-77f2fefb1963'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.326,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.0525,,,,,,,,,,,,,3210db7d-a385-47e6-99d6-9f0b4342dc14,241,,"[118.0, 77.0]",16196,4,,,,-2.6135182,,Right Foot,,,,"[106.0, 70.0]",,Ground Pass,,13.892444,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Left Wing,14,Barcelona,217,"['7732c8a8-4de5-4597-b44f-cad00fbe8a3a', '80270d5c-643f-4f26-b82e-6b9c799b5c45']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.190,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.7752,,,,,,,,,,,,,813612f7-eca4-422f-932b-61cfe808a5aa,244,,"[106.0, 70.0]",16196,4,,,,-2.3561945,,Left Foot,,,,"[94.0, 58.0]",,Ground Pass,,16.970562,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,['7b541618-b853-4989-b764-b4155e0f4718'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.427,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.6138,,,,,,,,,,,,,bc18c0af-ee72-480d-8595-e5e752647404,248,,"[94.0, 55.0]",16196,5,,,,-1.7681919,,Right Foot,,,,"[92.0, 45.0]",,Ground Pass,,10.198039,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,14,Barcelona,217,"['297b21ca-654d-46bd-8479-20e08f86c5d0', 'a3240098-e07c-481b-9b58-b44ac1da61fa']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.242,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.8055,,,,,,,,,,,,,030307f4-85db-4e6b-8d63-49c88c33582a,251,,"[92.0, 45.0]",16196,5,,,,3.041924,,Right Foot,,,,"[72.0, 47.0]",,Low Pass,,20.09975,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,['cdd6740e-7597-488e-b955-de46c0f6c146'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.896,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.5014,,,,,,,,,,,,,9b5b0ab4-afce-46b5-907c-848cbea6272d,255,,"[68.0, 49.0]",16196,5,,,,3.1415927,,Right Foot,,,,"[28.0, 49.0]",,Ground Pass,,40.0,,,Marc-André ter Stegen,20055.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,14,Barcelona,217,"['21a3574a-ce4b-4979-a87c-47d3c2a9acee', 'ca3ca16b-dbbe-4ba9-8c31-e03915cd9142']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.581,Pass,True,2018/2019
,,,,,,,,,,,,,,,,3.7337,,,,,,,,,,,,,a876d995-a4d2-49bb-9045-6fa3a24c2bfb,259,,"[30.0, 49.0]",16196,5,,,,-0.20304522,,Right Foot,,,,"[98.0, 35.0]",,High Pass,,69.426216,Incomplete,,Clément Lenglet,6826.0,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,"['06a60914-c47e-43e4-965d-0435a3cdb0bc', '454b9f53-92af-4c48-afe5-a5ef699cf098', 'd7f32a22-c7d9-432d-b889-3791fd90f5a3']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.122,Pass,True,2018/2019
,,,,,,,,,,,,,,,,4.2154,,,,,,,,,,,,,454b9f53-92af-4c48-afe5-a5ef699cf098,261,,"[23.0, 46.0]",16196,5,,,,1.2827408,,Head,,,,"[31.0, 73.0]",,Low Pass,,28.160255,,,Daniel Carvajal Ramos,5721.0,,,,,,Recovery,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,15,Real Madrid,220,"['21f8ac95-57c5-44d6-9f71-688ed96f2127', 'a876d995-a4d2-49bb-9045-6fa3a24c2bfb']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:12.856,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.3989,,,,,,,,,,,,,b13fe256-e2dd-42ad-bd42-6e7829d31890,265,,"[29.0, 71.0]",16196,5,,,,-0.32175055,,Right Foot,,,,"[32.0, 70.0]",,Low Pass,,3.1622777,Incomplete,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,15,Real Madrid,220,"['9c82356a-7c7e-4ca3-8d9c-41d715ceca9c', 'e5dd20b9-f123-4b4a-9aa5-aee42829c167']",17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:17.111,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.558592,,,,,,,,,,,,,19095968-81eb-450f-927a-d6578fd76065,267,,"[35.0, 80.0]",16196,5,,,,-2.1962814,,,,,,"[22.0, 62.0]",,Low Pass,,22.203604,,,Raphaël Varane,5485.0,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,16,Real Madrid,220,['c76bf81a-01b1-41de-a22c-31c151251e85'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:24.674,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.285943,,,,,,,,,,,,,247d94fc-8de8-43b8-816c-66b60dc4b982,270,,"[21.0, 56.0]",16196,5,,,,-1.665748,,Right Foot,,,,"[19.0, 35.0]",,Ground Pass,,21.095022,,,Sergio Ramos García,5201.0,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,16,Real Madrid,220,['d0fda3a4-ccfc-4872-8fad-f7736cf76916'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:28.711,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.702294,,,,,,,,,,,,,05759bc9-a36b-441a-9587-faf33c7a5f84,273,,"[20.0, 29.0]",16196,5,,,,-0.84089667,,Right Foot,,,,"[37.0, 10.0]",,Ground Pass,,25.495098,,,Sergio Reguilón Rodríguez,18620.0,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,16,Real Madrid,220,['cf4b2a50-0375-47a9-9278-f61ae3b26c96'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:30.796,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.380041,,,,,,,,,,,,,596e5ec1-a7db-4067-baa7-6fc6bae0ea79,276,,"[44.0, 10.0]",16196,5,,,,1.7894653,,Left Foot,,,,"[42.0, 19.0]",,Ground Pass,,9.219544,,,Toni Kroos,5574.0,,,,,,,1,From Throw In,Sergio Reguilón Rodríguez,18620.0,Left Back,16,Real Madrid,220,['c29dac66-3c59-46aa-9b53-ca53da4ecac8'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:34.836,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.799966,,,,,,,,,,,,,3a974256-50c0-45c9-af68-2e88709f4288,279,,"[42.0, 19.0]",16196,5,,,,-0.066568166,,Left Foot,,,,"[57.0, 18.0]",,Ground Pass,,15.033297,,,Karim Benzema,19677.0,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,16,Real Madrid,220,['83a6f38f-e418-49fb-96ef-450bf9177511'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:36.296,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.053102,,,,,,,,,,,,,2db8d336-d4b8-4e23-9934-8d232b69e757,282,,"[55.0, 18.0]",16196,5,,,,1.9974238,,Right Foot,,,,"[50.0, 29.0]",,Ground Pass,,12.083046,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,16,Real Madrid,220,['9b77704f-1ed7-4e9e-bdf1-a36cd619b114'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:37.856,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.180807,,,,,,,,,,,,,9ffb2a0a-f711-40da-bd69-ddc328f93754,286,,"[50.0, 27.0]",16196,5,,,,-2.2142975,,Right Foot,,,,"[44.0, 19.0]",,Ground Pass,,10.0,,,Toni Kroos,5574.0,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,16,Real Madrid,220,"['85c6ac28-62e9-4a56-95b1-d3c1a852bfae', '87f64fbd-7471-4c5e-be8a-8a4000049670']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:39.275,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.225986,,,,,,,,,,,,,c1721778-cc00-423c-a5b1-1324a37d0e94,290,,"[49.0, 20.0]",16196,5,,,,1.1383885,,Right Foot,,,,"[55.0, 33.0]",,Ground Pass,,14.3178215,,,Luka Modrić,5463.0,,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Center Midfield,16,Real Madrid,220,"['3d28ccc2-3395-418c-8206-7f99088c8d81', 'eaa0e6c4-dbfd-419e-969b-eee9b58e623a']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.309,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.598946,,,,,,,,,,,,,988a66dc-0154-4cf7-b138-2074d95ff14a,293,,"[55.0, 47.0]",16196,5,,,,1.6295521,,Right Foot,,,,"[54.0, 64.0]",,Ground Pass,,17.029387,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,16,Real Madrid,220,['71e8327b-5660-4144-80b6-cc5a873600f8'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:48.361,Pass,,2018/2019
