50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[70.4, 7.5]",,,,,,,,,,,,0.8864,,,,,,,,,,,,,,,,f0239984-0068-4aae-a19f-e1ae62a877f2,1803,,"[71.7, 6.4]",266498,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,83,Barcelona,217,"['0bff28c1-a720-4fae-bfbb-fca42c08783c', '19cba526-aa7b-499b-8afd-2b3baefcce6e', '7839d94a-b58d-4f7e-802f-a81f61e39358']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.310,Carry,True,2015/2016
,,,,,"[58.3, 77.7]",,,,,,,,,,,,1.1876,,,,,,,,,,,,,,,,f2e663d7-01c7-45b0-9bcc-6918de90b0c7,1808,,"[51.8, 79.2]",266498,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Midfield,84,Getafe,216,"['24ac90d7-588a-4c75-9df2-1499871ff70f', 'dc5cc259-7e04-4603-bfb5-c70e2c0334bf', 'fc33696b-f00f-4eb4-8719-16b24db3b8a2']",50,,,,,,,,,,,,,,,,,Getafe,216,00:00:50.761,Carry,True,2015/2016
,,,,,"[50.9, 66.7]",,,,,,,,,,,,0.4504,,,,,,,,,,,,,,,,554797c3-90b1-4569-8b5c-57acbbafdfa0,1813,,"[50.2, 67.4]",266498,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,84,Getafe,216,"['1c8752ef-32fc-43fc-9603-bb8fdf6a91bc', '363935c9-5efb-49cb-8b82-d7cf75b62358', '376f45ca-3a54-445b-a942-8a7058e99334', 'e9116a62-c16d-4889-bb44-4b9d8ec81850']",54,,,,,,,,,,,,,,,,,Getafe,216,00:00:54.151,Carry,True,2015/2016
,,,,,"[55.0, 63.9]",,,,,,,,,,,,1.4998,,,,,,,,,,,,,,,,d1059167-1a50-4d48-acc4-fd4ef493f23f,1816,,"[50.9, 66.7]",266498,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,84,Getafe,216,"['1c8752ef-32fc-43fc-9603-bb8fdf6a91bc', '4c93ab57-6763-403c-8795-a6fc3674de45', '81278de7-de6e-47f7-9c68-0e89daa24e8f', 'e9116a62-c16d-4889-bb44-4b9d8ec81850']",54,,,,,,,,,,,,,,,,,Getafe,216,00:00:54.602,Carry,True,2015/2016
,,,,,"[84.2, 46.4]",,,,,,,,,,,,3.151964,,,,,,,,,,,,,,,,b06e4fbf-6fbf-4236-9edc-c790105f85c9,1821,,"[64.4, 52.1]",266498,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,84,Getafe,216,"['13297adf-f03b-421a-8124-0f9611ee3147', '2ed0556d-5f71-4b91-85cd-d192a7dc6826', 'e6bec938-a8b5-4a45-aa9f-87025d5ea4c4']",57,,,,,,,,,,,,,,,,,Getafe,216,00:00:57.113,Carry,True,2015/2016
,,,,,"[4.6, 36.7]",,,,,,,,,,,,0.091865,,,,,,,,,,,,,,,,0ba784de-e3e3-437f-993f-3d50dfa1af78,1828,,"[4.6, 36.7]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,85,Barcelona,217,"['62d4033d-045c-403e-8a6c-fde9d33c7eb8', '871244a6-762a-414e-b624-096732fe84fc']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.789,Carry,,2015/2016
,,,,,"[5.9, 12.5]",,,,,,,,,,,,2.315123,,,,,,,,,,,,,,,,9f71f7b4-5459-4b0a-a135-22037ade3090,1831,,"[11.3, 24.3]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,85,Barcelona,217,"['880cfa61-04c9-4d03-a9a9-4796ccffbcc3', 'b2449ee8-fa86-4557-9742-08f22d8f07ca', 'cba953b1-0fab-41ca-9c5d-aca5cfc9263e']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.722,Carry,True,2015/2016
,,,,,"[76.8, 57.4]",,,,,,,,,,,,1.7658,,,,,,,,,,,,,,,,0ca8555d-d23c-4c3e-949e-c8c6f71ce7d1,1836,,"[81.8, 61.1]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Center Midfield,86,Getafe,216,"['8e82bc71-dad7-4651-af18-e2dc3d08da6f', '93ebed3a-1675-4a91-b859-06bf6724b47d']",11,,,,,,,,,,,,,,,,,Getafe,216,00:01:11.021,Carry,,2015/2016
,,,,,"[77.7, 45.7]",,,,,,,,,,,,2.274103,,,,,,,,,,,,,,,,31bb0406-7b81-463f-81e8-9f5c8418532d,1839,,"[71.5, 42.6]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Left Center Midfield,86,Getafe,216,"['41445d1c-a8da-4429-97fd-89539c667581', '8d165500-ee4f-4d4b-8e99-3b921eee68d2']",13,,,,,,,,,,,,,,,,,Getafe,216,00:01:13.731,Carry,,2015/2016
,,,,,"[92.2, 50.2]",,,,,,,,,,,,0.0212,,,,,,,,,,,,,,,,e6e17906-0104-4fb9-ba24-a2c0261d924f,1842,,"[92.2, 50.2]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Šćepović,23416.0,Left Center Forward,86,Getafe,216,"['817317c2-02e6-451e-a7e2-efc793d4b035', 'fef5accd-e190-4cac-a219-34318f50a85f']",16,,,,,,,,,,,,,,,,,Getafe,216,00:01:16.731,Carry,,2015/2016
,,,,,"[33.2, 24.9]",,,,,,,,,,,,0.462577,,,,,,,,,,,,,,,,7a910423-7fc1-4673-88bd-da969cbe2a4e,1848,,"[34.3, 25.1]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,86,Getafe,216,"['6b57e255-6fd3-4c8f-90f8-7f74ee0834f8', 'd923341e-1724-4587-8225-a6aa4624ec48', 'ddb4914f-a64e-467e-b4ae-ae69d38ddf3c']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.417,Carry,True,2015/2016
,,,,,"[90.7, 60.0]",,,,,,,,,,,,1.1684,,,,,,,,,,,,,,,,cf0ba516-3585-4fcc-b75c-78eedce8ebf4,1853,,"[90.7, 59.8]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,86,Getafe,216,"['927a638c-6906-4e9c-87c6-36abda03b2fa', 'c7ea838d-f2c8-4b64-b8bd-8551b3a6a435']",19,,,,,,,,,,,,,,,,,Getafe,216,00:01:19.612,Carry,,2015/2016
,,,,,"[114.0, 59.4]",,,,,,,,,,,,4.0695,,,,,,,,,,,,,,,,2386d49c-df8d-4739-8f0f-d834e1e05ca0,1856,,"[110.5, 71.7]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Midfield,86,Getafe,216,"['03e5045c-e3d9-4e21-a0e7-449d309bffdc', '0a2046bb-2be9-47b4-81c8-27fd6dad4a8a']",23,,,,,,,,,,,,,,,,,Getafe,216,00:01:23.369,Carry,,2015/2016
,,,,,"[90.9, 61.7]",,,,,,,,,,,,1.8406,,,,,,,,,,,,,,,,fafcea03-0fdb-40d0-9903-35366e66f919,1867,,"[86.6, 61.9]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Midfield,86,Getafe,216,"['046818bd-3386-485b-bfba-dbae85a69e86', '4c25d287-2acd-46d3-8397-c7541e55eb32']",40,,,,,,,,,,,,,,,,,Getafe,216,00:01:40.892,Carry,,2015/2016
,,,,,"[106.6, 66.9]",,,,,,,,,,,,5.2759,,,,,,,,,,,,,,,,34fd0d25-f76d-4557-bdc4-2796c5f46cc3,1870,,"[100.5, 66.9]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Right Center Forward,86,Getafe,216,"['0fa619d8-1c04-4204-bb42-d59133634d4b', 'be9baa95-26c0-4f18-b149-391bda6602f1']",43,,,,,,,,,,,,,,,,,Getafe,216,00:01:43.710,Carry,,2015/2016
,,,,,"[96.7, 55.7]",,,,,,,,,,,,1.789844,,,,,,,,,,,,,,,,7e37bfd2-b8de-49ae-bed8-7fdbfed4ae26,1873,,"[95.3, 61.3]",266498,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Midfield,86,Getafe,216,"['46668ae4-6809-4450-a5c8-6cce3cc24ee5', 'bff746d3-a8c1-418e-8ee3-1f8f66f5c705']",50,,,,,,,,,,,,,,,,,Getafe,216,00:01:50.423,Carry,,2015/2016
,,,,,"[65.8, 5.1]",,,,,,,,,,,,1.453724,,,,,,,,,,,,,,,,76af0f9e-1ccf-4b35-9ff7-3d66d0355d91,1881,,"[62.1, 6.8]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,87,Barcelona,217,"['a0be6bbb-cad2-4057-9051-0625d2029376', 'c362bfe1-8cec-441c-bf1f-b94212023878', 'df3f5b15-325f-4eae-9217-ced8f932082d']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.786,Carry,True,2015/2016
,,,,,"[76.8, 73.9]",,,,,,,,,,,,3.1777,,,,,,,,,,,,,,,,1259a6d3-bc68-4408-99a0-830ae0f61718,1885,,"[62.0, 74.1]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Midfield,88,Getafe,216,"['75ad4a34-5f40-4a75-83ae-859e14413d2c', 'bbde6246-dbfb-430a-a878-b8d3fe3a271a']",22,,,,,,,,,,,,,,,,,Getafe,216,00:02:22.370,Carry,,2015/2016
,,,,,"[83.1, 70.4]",,,,,,,,,,,,1.1739,,,,,,,,,,,,,,,,b11fc222-2970-42f0-b66f-e1c8d79ca6cb,1888,,"[84.8, 75.2]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,88,Getafe,216,"['26294c07-e565-4452-ada3-3f00ba914ea0', '2b074b36-c9dd-460a-8cc3-4b45c08d43eb', 'a4eae5d9-13d3-473c-be14-63a4d8a79163']",26,,,,,,,,,,,,,,,,,Getafe,216,00:02:26.664,Carry,True,2015/2016
,,,,,"[78.9, 65.0]",,,,,,,,,,,,1.0507,,,,,,,,,,,,,,,,ad279ef5-1731-4a4f-8b44-f28fad1ab402,1892,,"[78.9, 65.0]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoul Karim Yoda,27092.0,Right Midfield,88,Getafe,216,"['6484f9ac-229a-49c5-b394-4172ab1a3695', '67c23698-a73e-43c4-8dff-fc4e1aadaad8']",28,,,,,,,,,,,,,,,,,Getafe,216,00:02:28.482,Carry,,2015/2016
,,,,,"[31.6, 22.3]",,,,,,,,,,,,0.864475,,,,,,,,,,,,,,,,e69962ba-06fc-4e80-9feb-2b0f7b7ee4d4,1897,,"[28.5, 21.9]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,89,Barcelona,217,"['660596e1-0984-4f1e-8f1b-7a89e0a892b2', 'c257fdb3-7589-40a1-b3e3-b1ec901092e9', 'e35a2663-41de-4027-8ada-7441ec5c0d73']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.289,Carry,True,2015/2016
,,,,,"[38.1, 39.9]",,,,,,,,,,,,1.834717,,,,,,,,,,,,,,,,7a9bb61f-2aa5-497a-8abd-da5b19de4ba8,1901,,"[36.6, 38.6]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,89,Barcelona,217,"['a1efb0d2-ae84-4743-bd8a-a0c758a984de', 'bb88921e-1a96-4532-8a4e-1e7fee6321e1']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.310,Carry,,2015/2016
,,,,,"[64.9, 70.0]",,,,,,,,,,,,4.008248,,,,,,,,,,,,,,,,8b855fe7-32a7-47b9-8d35-0b664bde508d,1904,,"[50.3, 69.8]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,"['304709a6-8b81-4099-bb6b-8a262471c6bb', '55ffbe54-30ef-46fc-8edf-1e7c99cf4fbe']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.460,Carry,,2015/2016
,,,,,"[84.9, 75.4]",,,,,,,,,,,,0.039975,,,,,,,,,,,,,,,,9ba2be13-cf70-4dbf-a7e0-b141ba77217b,1908,,"[86.2, 75.4]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,89,Barcelona,217,"['45c98548-0f19-44fa-b344-e503e053be41', '677264e1-6133-41da-9cc6-57068e30f3f1', 'd0d9e2a3-75a6-4762-8c7a-a62573de1411']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.914,Carry,True,2015/2016
,,,,,"[89.9, 68.2]",,,,,,,,,,,,1.790789,,,,,,,,,,,,,,,,35019b73-97f8-4aa8-a0eb-133b98dd8e33,1911,,"[87.7, 62.6]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,89,Barcelona,217,"['ba092fa5-2035-425b-a552-8720f9343338', 'fd80b906-a8dd-4560-bb17-5bc966243f44']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.336,Carry,,2015/2016
,,,,,"[86.4, 71.3]",,,,,,,,,,,,0.039953,,,,,,,,,,,,,,,,190fe863-f703-421b-8b1d-9c514bc5d39d,1914,,"[86.4, 71.3]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,89,Barcelona,217,"['42dd7d57-9636-4e54-b356-31ae21e15e23', 'a112144a-0bbc-4456-ba55-966bfa1de681']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.829,Carry,,2015/2016
,,,,,"[78.0, 50.0]",,,,,,,,,,,,2.792371,,,,,,,,,,,,,,,,a48bd2d7-3760-4d2a-a946-319a464c5150,1917,,"[76.4, 62.8]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,"['280191be-0898-423f-a6f5-c7c9c8acb144', '35fc6828-14d0-4181-b890-22cf21d00d32']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.968,Carry,,2015/2016
,,,,,"[84.5, 11.4]",,,,,,,,,,,,1.414277,,,,,,,,,,,,,,,,8e2eae08-b45b-4cca-b103-e64f83a6ff28,1920,,"[84.5, 11.4]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,89,Barcelona,217,"['582df764-5da1-462a-afd6-a1829c4a5123', 'fa97efe0-4982-42e2-b2e0-04010eb9469a']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.745,Carry,,2015/2016
,,,,,"[98.8, 3.6]",,,,,,,,,,,,5.042129,,,,,,,,,,,,,,,,7c19a0fb-8407-40f0-88ad-711c8382946a,1923,,"[103.2, 12.1]",266498,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,89,Barcelona,217,"['5edfbcca-b7a0-4282-8b74-b0860bbf4a5a', '6cecdb66-0de8-4385-8a02-bbc12a349305', 'abf6e7a7-361b-4b55-bb64-4e452b3bcda7']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.468,Carry,True,2015/2016
,,,,,"[83.4, 11.6]",,,,,,,,,,,,2.848798,,,,,,,,,,,,,,,,e81829b7-4e23-4df2-868a-d5a9c3715ed4,1927,,"[88.0, 7.7]",266498,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,89,Barcelona,217,"['99e4e09f-e53e-4325-acfa-2896b182cabf', 'b6b83b99-837a-4879-b1e1-90f72a26a5d2']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.199,Carry,,2015/2016
,,,,,"[114.5, 29.5]",,,,,,,,,,,,2.575,,,,,,,,,,,,,,,,a9595a1a-2183-4878-874c-1f6948cfad57,1930,,"[113.4, 32.8]",266498,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,"['2de4deaa-df00-453d-87b1-d3a05aa5fc9a', '3fa7cd18-f2e1-4f2d-bc7f-f21b14cec452', '4faae1ee-bebd-4617-b4ad-8d81e00f01b0']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.734,Carry,True,2015/2016
,,,,,"[113.2, 29.3]",,,,,,,,,,,,0.1611,,,,,,,,,,,,,,,,b0fc5780-2184-4edd-805d-c98ef01c925e,1934,,"[114.5, 29.5]",266498,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,89,Barcelona,217,"['2de4deaa-df00-453d-87b1-d3a05aa5fc9a', '3cd663a6-7cc2-418f-b6dd-b8ae48a03e26', '3fa7cd18-f2e1-4f2d-bc7f-f21b14cec452', 'f347be1f-4500-49f0-a02d-1d5f8c1fa70c']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.309,Carry,True,2015/2016
,,,,,"[82.2, 4.9]",,,,,,,,,,,,1.0959,,,,,,,,,,,,,,,,8d3b7707-a96b-487d-ba85-b0a30cfe22d7,1946,,"[78.9, 4.2]",266498,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Šćepović,23416.0,Left Center Forward,91,Getafe,216,"['cd34c449-490d-4ec8-ac3b-e4b316d7a75b', 'fbe73852-85f3-4d67-83a9-49bf6da3563f']",9,,,,,,,,,,,,,,,,,Getafe,216,00:04:09.594,Carry,,2015/2016
,,,,,"[28.5, 75.6]",,,,,,,,,,,,1.164066,,,,,,,,,,,,,,,,03c597cd-aa21-4a77-8b68-65053a62141c,1950,,"[28.3, 76.1]",266498,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,92,Barcelona,217,"['a16edbcd-7391-4145-824e-5a65a613a793', 'fe156718-2dd9-4a10-85f5-beb894fccc4f']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.587,Carry,,2015/2016
,,,,,"[29.0, 36.5]",,,,,,,,,,,,3.733409,,,,,,,,,,,,,,,,183ddcc1-8ff2-4ebb-b539-663391df7ac9,1955,,"[17.2, 56.7]",266498,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,92,Barcelona,217,"['20a6314c-43f1-4576-b7da-62e951e111fc', '2114f312-b764-47c1-a1f7-d0948dd36407', 'ff88edb5-ad8f-425c-a24d-eed54bf4cef1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.979,Carry,True,2015/2016
,,,,,"[52.7, 74.8]",,,,,,,,,,,,3.605184,,,,,,,,,,,,,,,,10481ae7-4f66-4d89-ac24-5d56c7bd10bb,1963,,"[45.5, 76.3]",266498,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,93,Barcelona,217,"['ae696997-e96d-4b05-8f00-0ae441ba13e8', 'bd1c6722-028c-4615-ae49-7850095402f8']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.289,Carry,,2015/2016
,,,,,"[56.2, 74.3]",,,,,,,,,,,,2.828435,,,,,,,,,,,,,,,,8b527273-f068-4349-a63b-603d4051c0f3,1966,,"[59.0, 78.9]",266498,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,"['17ef5e47-897b-495e-9271-db457b678aa4', '8267add4-ebb6-44e6-bb90-f1f541c1a701', 'e2a7500c-0cd5-44e2-a4d3-0cc814681e05']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.883,Carry,True,2015/2016
,,,,,"[56.8, 27.1]",,,,,,,,,,,,3.281508,,,,,,,,,,,,,,,,b49360e9-02af-4965-9744-4fa783fea23a,1970,,"[43.1, 31.9]",266498,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,93,Barcelona,217,"['5425065c-fb0c-445c-8e3a-cbf46bb070ef', 'c82c386c-4f6a-4438-9d18-8a3fa8ac3f8c']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.114,Carry,,2015/2016
,,,,,"[77.7, 23.6]",,,,,,,,,,,,0.178025,,,,,,,,,,,,,,,,2567122c-ebce-4c03-a320-ad36e7e80a64,1976,,"[79.5, 22.7]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,93,Barcelona,217,"['30a3be85-b41c-4998-897b-b93d72e308ef', '830108c7-7091-470a-90b2-8c579c8e1289', 'a764e938-1ed1-4574-a586-6db3467414a2']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.188,Carry,True,2015/2016
,,,,,"[72.1, 7.5]",,,,,,,,,,,,0.039978,,,,,,,,,,,,,,,,129f7ae2-9317-4bbc-be53-e5eb59918153,1981,,"[71.2, 7.1]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,"['03b8a880-3d24-44e9-a8bf-b6479eb4bdde', '4c612768-b2a8-433b-83c1-8ec17a0abe43']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.868,Carry,,2015/2016
,,,,,"[84.0, 18.8]",,,,,,,,,,,,1.629893,,,,,,,,,,,,,,,,e6c0b86f-ea0e-42ef-86b3-b19e00533553,1984,,"[81.9, 19.3]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,93,Barcelona,217,"['32cb3401-554c-4d2f-bc05-7be00c40031a', '9873349f-cdc9-421b-9672-a34f545285d3']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.152,Carry,,2015/2016
,,,,,"[29.5, 66.9]",,,,,,,,,,,,1.2667,,,,,,,,,,,,,,,,67f9fbd6-3ce7-4991-8a69-567d34fbd6cc,1988,,"[27.3, 67.8]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Buendía,11813.0,Right Back,94,Getafe,216,"['a6611dac-3dc9-4a17-9447-2b561670c9a7', 'fd11edb0-c971-44a0-bdf2-6778e9915d51']",6,,,,,,,,,,,,,,,,,Getafe,216,00:05:06.287,Carry,,2015/2016
,,,,,"[30.2, 54.3]",,,,,,,,,,,,0.039982,,,,,,,,,,,,,,,,c5873d36-e4d9-4034-b5be-d4b21a987686,1995,,"[30.6, 55.6]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Center Midfield,94,Getafe,216,"['5e464def-2bc3-44a5-b97d-a76713179c30', '796f75dc-8af8-4f1d-8cf9-206ac05a453e', 'ebfc27f6-04fb-424e-b5d6-3567cd5508ab']",9,,,,,,,,,,,,,,,,,Getafe,216,00:05:09.587,Carry,True,2015/2016
,,,,,"[50.3, 75.4]",,,,,,,,,,,,0.541,,,,,,,,,,,,,,,,7df7536b-a577-4200-9dfc-31a456812db6,1998,,"[48.9, 73.9]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Šćepović,23416.0,Left Center Forward,94,Getafe,216,"['af8e385e-a261-411d-bf66-b08e996bd88a', 'd226791c-2235-48be-975c-27cd64c051cd']",11,,,,,,,,,,,,,,,,,Getafe,216,00:05:11.129,Carry,,2015/2016
,,,,,"[82.5, 19.0]",,,,,,,,,,,,2.76745,,,,,,,,,,,,,,,,9991f6c8-973b-4eb8-9d47-be026c3b54df,2003,,"[86.8, 24.5]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,95,Barcelona,217,"['306510b9-d241-4e2c-85d3-dc7addc9011e', '453c27a4-e19e-451d-beb1-8466aa09dc8c', '5f8608f3-2b2d-4982-9e98-6a6f2d44fa2f', 'a635621b-172e-4721-8ac1-d4572f0993ed']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.813,Carry,True,2015/2016
,,,,,"[85.1, 23.2]",,,,,,,,,,,,3.949231,,,,,,,,,,,,,,,,cbd9bd38-2987-4437-b399-f3b9435e47cc,2008,,"[78.8, 22.5]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,95,Barcelona,217,"['32491e50-f908-4215-91df-2fbbc9737fbe', '4811c4c0-0443-4d92-ad96-1f28f195b068']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.057,Carry,,2015/2016
,,,,,"[80.3, 39.1]",,,,,,,,,,,,0.791686,,,,,,,,,,,,,,,,506c199e-555a-4899-b012-f4270a1781e9,2011,,"[80.3, 36.7]",266498,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,95,Barcelona,217,"['2f264791-5a8a-4073-86e2-7bd616da1599', '6279443d-f736-474d-a5ed-c20748227f10']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.175,Carry,,2015/2016
