50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.584589,,,,,,,,,,,,,2ca411a3-403b-41ce-a5ef-f952dd8feac3,2291,,"[55.2, 76.4]",266892,57,,,,,-2.7695942,,Right Foot,,,"[24.7, 64.5]",,Ground Pass,,32.739273,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,121,Barcelona,217,['6e9b5a51-b949-4e01-9e90-bc12ca13ef05'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.842,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.404545,,,,,,,,,,,,,80b7110a-e3b5-45cd-b7ba-2712ef45add2,2294,,"[27.3, 59.0]",266892,58,,,,,0.111167684,,Right Foot,,,"[48.8, 61.4]",,Ground Pass,,21.63354,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,['86b91b1d-f302-4349-8376-31ef8f38bcd1'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.394,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.6605,,,,,,,,,,,,,a15255f1-bbb0-4687-b4ba-e849d5f2d97c,2302,,"[64.3, 11.2]",266892,58,,,,,-1.2760662,,Right Foot,,,"[66.0, 5.6]",,Ground Pass,,5.8523498,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,122,Athletic Club,215,"['0ef46dae-a3ea-4db3-aa73-b8d5d246ad29', 'd340c9f9-7779-4426-b25d-541e62b0f569']",16,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:16.723,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.7295,,,,,,,,,,,,,1adfc2a4-56ff-4383-be62-d599b743b05f,2307,,"[75.9, 6.8]",266892,58,,,,,2.1311562,,Right Foot,,,"[72.7, 11.9]",,Ground Pass,,6.0207973,,,Beñat Etxebarria Urkiaga,6396.0,,,,,Free Kick,2,From Free Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,123,Athletic Club,215,['971eb91e-917a-44eb-9eff-aca1e95b9896'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:38.642,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.531803,,,,,,,,,,,,,f41708f7-da61-4a9f-8b4b-cf8b7470438e,2310,,"[70.6, 13.6]",266892,58,,,,,1.3734008,,Right Foot,,,"[82.3, 72.1]",,High Pass,,59.658527,Incomplete,,Óscar de Marcos Arana,6649.0,,True,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,123,Athletic Club,215,"['01572ab9-25a6-4324-b314-a11d91646187', '18217f7c-beec-48c2-9776-e487fd637ec8']",40,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:40.702,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.781023,,,,,,,,,,,,,6a188170-680c-4151-bfb0-8b52563c6bf3,2318,,"[72.2, 36.8]",266892,58,,,,,1.551751,,Right Foot,,,"[72.6, 57.8]",,Ground Pass,,21.003809,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,124,Barcelona,217,['1b995e10-ab49-4b1e-afb1-893c48ef543a'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.596,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.703199,,,,,,,,,,,,,db9a0c2d-0564-4f91-9fc0-67a665622f48,2321,,"[86.9, 54.6]",266892,58,,,,,0.6435011,,Left Foot,,,"[99.7, 64.2]",,Ground Pass,,16.0,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,124,Barcelona,217,['f4cbdc6a-28df-44fd-aaf4-330de7425e6d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.134,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.168797,,,,,,,,,,,,,765764d9-0513-4011-a5d8-9f6384db99fb,2324,,"[99.5, 65.0]",266892,58,,,,,-2.8790462,,Right Foot,,,"[83.5, 60.7]",,Ground Pass,,16.56774,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,['7a7ff4da-30cf-40ef-856c-8ca2df55212d'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.679,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.264,,,,,,,,,,,,,72a15fad-cc28-4dc3-8680-646fad70f7b4,2328,,"[79.5, 68.7]",266892,58,,,,,-2.519121,,Right Foot,,,"[62.5, 56.5]",,Ground Pass,,20.924627,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,124,Barcelona,217,['f9117a13-7d91-4ccb-8145-195a877868df'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.365,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.916468,,,,,,,,,,,,,b09f13b8-bf90-4eed-936b-789f8d8c154c,2331,,"[64.6, 56.0]",266892,59,,,,,-1.0047913,,Right Foot,,,"[93.0, 11.3]",,Low Pass,,52.958946,Incomplete,,,,,True,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,124,Barcelona,217,['b1e7250b-638b-433a-b6cc-b1509188bde2'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.347,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.980303,,,,,,,,,,,,,ce4ef0a6-34bd-4e14-9c28-a0e7e209e7e7,2339,,"[31.5, 74.3]",266892,59,,,,,-1.0240074,,Right Foot,,,"[34.3, 69.7]",,Ground Pass,,5.3851647,,,Ander Iturraspe Derteano,6388.0,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,125,Athletic Club,215,['b37c1358-a85d-4bd2-bbed-80cd79cc8eee'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:11.233,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.821,,,,,,,,,,,,,eea05ab3-3d9c-48bd-b8f0-323b893f9609,2342,,"[33.8, 69.7]",266892,59,,,,,1.4168516,,Right Foot,,,"[34.7, 75.5]",,Ground Pass,,5.8694124,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Center Midfield,125,Athletic Club,215,['7b16c7fb-875f-4b82-b311-3f767bde1f35'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:12.293,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.935709,,,,,,,,,,,,,c807cc9e-d082-47fe-8953-723ab8c7a46c,2345,,"[36.8, 75.8]",266892,59,,,,,0.33067888,,Right Foot,,,"[43.5, 78.1]",,Ground Pass,,7.083784,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,125,Athletic Club,215,['b22c6a7f-79c0-49f6-8d80-53d8197b4bcc'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:13.704,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.754855,,,,,,,,,,,,,6f030adb-b1d3-4a05-b955-9cd2a094c82d,2349,,"[39.5, 73.9]",266892,59,,,,,-0.6515872,,Left Foot,,,"[45.4, 69.4]",,Ground Pass,,7.420243,,,Javier Eraso Goñi,6606.0,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,125,Athletic Club,215,['8a8a5495-76c3-4cb4-a029-f1ae07880156'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:15.813,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.005981,,,,,,,,,,,,,58b5971a-1375-47b8-b893-de8eb2a57649,2352,,"[45.4, 69.4]",266892,59,,,,,-3.1213934,,Left Foot,,,"[35.5, 69.2]",,Ground Pass,,9.90202,,,Ander Iturraspe Derteano,6388.0,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,125,Athletic Club,215,['b096b6c4-edc4-4d20-834a-6f8f73bdc1e5'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:16.608,Pass,,2016/2017
,,,,,,,,,,,,,,,,,3.097,,,,,,,,,,,,,607399ec-8487-44b8-b195-8176ec495ec4,2355,,"[35.5, 69.2]",266892,59,,,,,-0.44009736,,Left Foot,,,"[73.3, 51.4]",,High Pass,,41.781334,Incomplete,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Center Midfield,125,Athletic Club,215,['8f62ccc2-028f-409d-a50e-e8c93dda95bb'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:17.734,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.147157,,,,,,,,,,,,,8f62ccc2-028f-409d-a50e-e8c93dda95bb,2357,,"[46.8, 28.7]",266892,59,,,,True,-0.73235065,,,,,"[58.7, 18.0]",,High Pass,,16.003124,,,Denis Suárez Fernández,6609.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,"['179b9e3d-4b53-40cf-aede-0568fe3de705', '607399ec-8487-44b8-b195-8176ec495ec4', '668bd236-e6b3-4420-8340-649c9a731bdd']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.831,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.380635,,,,,,,,,,,,,b3e64c68-34f7-44f5-bacb-31d5ceb3db28,2360,,"[56.8, 17.8]",266892,59,,,,,-1.7251151,,Right Foot,,,"[55.4, 8.8]",,Ground Pass,,9.108238,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,126,Barcelona,217,['5878e514-8d1c-404a-82ca-fc77d168547f'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.299,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.838359,,,,,,,,,,,,,3f70896e-4204-457f-9347-2a5435e75b5d,2363,,"[55.4, 8.8]",266892,59,,,,,-0.6223029,,Left Foot,,,"[64.6, 2.2]",,Ground Pass,,11.322544,,,Arda Turan,11094.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,126,Barcelona,217,['d96ffc7f-d45a-428e-b1ee-bf752045add4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.238,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.1459,,,,,,,,,,,,,723fc426-65ce-46fc-8cd0-d907c0842b44,2367,,"[64.6, 2.2]",266892,59,,,,,-0.056016102,,Left Foot,,,"[75.3, 1.6]",,Ground Pass,,10.716809,Incomplete,,Denis Suárez Fernández,6609.0,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,126,Barcelona,217,"['8768e87c-6380-4249-aeff-efff83aae0c9', '8cdf3874-cb5c-4797-a784-8e62a9833bae']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.420,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.700618,,,,,,,,,,,,,974e8104-81af-482c-916b-a7655f4e2057,2373,,"[55.6, 4.8]",266892,59,,,,,-0.41368923,,Right Foot,,,"[63.8, 1.2]",,Ground Pass,,8.955445,,,Arda Turan,11094.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,126,Barcelona,217,['6ce2fe84-29ee-489e-a36a-de0a61fecfb9'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.818,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.976424,,,,,,,,,,,,,cfdbf649-67a8-4317-914a-c7d2d0a888ba,2376,,"[63.8, 1.4]",266892,59,,,,,1.8141627,,Right Foot,,,"[49.3, 59.8]",,High Pass,,60.17317,,,Sergi Roberto Carnicer,6379.0,,True,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,126,Barcelona,217,['aca26130-a55f-4737-ad98-3368ebff99a9'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.209,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.259845,,,,,,,,,,,,,d8e56285-7051-410a-a8b9-5adf90ef8c19,2383,,"[86.3, 48.3]",266892,59,,,,,-1.8969522,,Right Foot,,,"[84.0, 41.5]",,Ground Pass,,7.17844,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,126,Barcelona,217,"['85556ada-af43-42de-919e-addf36c45d7e', '957ae8f0-5418-411f-b509-a576fa709158', 'a451b857-b0e3-4328-b96a-6922a5e9df01']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.113,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.8301,,,,,,,,,,,,,85556ada-af43-42de-919e-addf36c45d7e,2385,,"[36.1, 38.6]",266892,59,,,,,1.0397662,,Right Foot,,,"[43.5, 51.2]",,Ground Pass,,14.612324,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,127,Athletic Club,215,"['4f1989cd-cbab-4f97-a869-70e78aad8f56', 'd8e56285-7051-410a-a8b9-5adf90ef8c19']",45,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:45.373,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.638734,,,,,,,,,,,,,f89b5fff-9881-4a5c-9d6a-efb240d044ad,2388,,"[43.7, 51.2]",266892,59,,,,,-2.13488,,Right Foot,,,"[40.6, 46.3]",,Ground Pass,,5.7982755,,,Ander Iturraspe Derteano,6388.0,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,127,Athletic Club,215,['c36517c2-2010-43d3-bb60-eaf0f0f61db6'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:47.243,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.069603,,,,,,,,,,,,,d484d25f-80b4-4236-b6f6-2936a5c52d22,2391,,"[40.8, 46.8]",266892,59,,,,,1.0338856,,Left Foot,,,"[45.8, 55.2]",,Ground Pass,,9.775479,,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Center Midfield,127,Athletic Club,215,['8b3c02e8-cbbd-4edc-9809-21e803de5075'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:47.962,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.663548,,,,,,,,,,,,,6c342790-8262-4226-be88-29b46240e11e,2394,,"[45.8, 55.2]",266892,59,,,,,-1.6058697,,Right Foot,,,"[45.4, 43.8]",,Ground Pass,,11.407016,,,Ander Iturraspe Derteano,6388.0,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,127,Athletic Club,215,['07c847a8-7ff6-4ad8-ac12-874aa9965ce0'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:49.111,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.974,,,,,,,,,,,,,3aa38c2d-cd57-406e-936a-209e16948216,2398,,"[44.5, 41.1]",266892,59,,,,,0.29073426,,Right Foot,,,"[57.2, 44.9]",,Ground Pass,,13.256319,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Right Center Midfield,127,Athletic Club,215,"['1ef2043b-3568-4642-bf16-ecdb19437b01', 'a62fb637-5eee-4098-a992-c9c215c205b7']",50,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:50.049,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,1.349119,,,,,,,,,,,,,1e23b258-1dc1-4398-8ffb-36c11e203b7b,2401,,"[63.3, 67.6]",266892,59,,,,,1.5707964,,Right Foot,,,"[63.3, 77.9]",,Ground Pass,,10.3,,,Markel Susaeta Laskurain,6390.0,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,127,Athletic Club,215,['c7d390ef-0b31-4d1f-9d6e-58cd4e27f68b'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:55.707,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.197496,,,,,,,,,,,,,ffd85e79-b082-4fb2-8258-820cccc417e3,2404,,"[63.3, 77.9]",266892,59,,,,,-1.815775,,Right Foot,,,"[58.2, 57.5]",,Ground Pass,,21.027838,,,Ander Iturraspe Derteano,6388.0,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,127,Athletic Club,215,['f1214f02-f219-492a-a9ce-3cf97efe3877'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:57.494,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.088929,,,,,,,,,,,,,94166ff4-6b36-4f7a-9b63-9c6a17cf8d36,2412,,"[67.4, 13.8]",266892,60,,,,,1.0431337,,Left Foot,,,"[76.2, 28.9]",,Ground Pass,,17.477127,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Athletic Club,215,"['1bebb9cf-19af-4880-9e1c-5a8682bdf2ed', '9988e537-9d1e-401d-87c6-b970fabe54de']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:15:04.104,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,0.612315,,,,,,,,,,,,,dfd9e244-79d8-43cb-a890-4e178fed486a,2415,,"[78.4, 30.5]",266892,60,,,,,-0.29736516,,Right Foot,,,"[84.6, 28.6]",,Ground Pass,,6.484597,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,127,Athletic Club,215,"['da7bbed2-76fa-4fa3-b191-19b325647a7f', 'f62ed132-f1db-4a95-8f19-579028623146']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.138,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.766493,,,,,,,,,,,,,2f9b1d7e-05e9-4b96-a822-70876b1e335f,2420,,"[41.4, 51.0]",266892,60,,,,,-1.0063981,,Right Foot,,,"[50.2, 37.1]",,Ground Pass,,16.451445,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,127,Athletic Club,215,['3f4d6f05-4c08-4c8f-acde-0a1272c33a96'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:08.623,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.0039,,,,,,,,,,,,,65d6a195-4324-42f1-b536-8b24ef4fcc94,2423,,"[48.3, 42.5]",266892,60,,,,,1.2949904,,Right Foot,,,"[51.3, 53.1]",,Ground Pass,,11.016352,,,Javier Eraso Goñi,6606.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,127,Athletic Club,215,['07581ea6-3fa0-4daf-8215-1930ccac11c2'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:12.283,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.7907,,,,,,,,,,,,,98904062-16ab-4c43-98a2-a92ba8af9f3c,2426,,"[51.3, 53.1]",266892,60,,,,,-1.9668778,,Right Foot,,,"[49.0, 47.6]",,Ground Pass,,5.9615436,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,2,Regular Play,Javier Eraso Goñi,6606.0,Center Attacking Midfield,127,Athletic Club,215,['20918ef8-0fa7-42a3-8654-1e4889e7b0f2'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:13.384,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.9244,,,,,,,,,,,,,45f697cc-9111-4fc2-9fe0-d0a47d67823b,2429,,"[49.0, 47.6]",266892,60,,,,,1.3228415,,Right Foot,,,"[53.0, 63.4]",,Ground Pass,,16.298466,,,Óscar de Marcos Arana,6649.0,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,127,Athletic Club,215,['40f60279-b069-4294-b14c-b75aea45d4e0'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:14.215,Pass,,2016/2017
,,,,,,,,,,,,,,,,,4.650791,,,,,,,,,,,,,f111a034-ba25-4935-9e23-b0fc937e2d06,2433,,"[53.2, 64.8]",266892,60,,,,,0.30128765,,Right Foot,,,"[96.0, 78.1]",,Ground Pass,,44.81886,Incomplete,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,127,Athletic Club,215,['a2b30e3f-cf99-4c9b-ad89-59ec0e5904a9'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:16.179,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.949076,,,,,,,,,,,,,3c16d77c-eaf5-4368-9e14-308f22a4e3c4,2437,,"[18.0, 2.5]",266892,60,,,,,1.2866625,,Right Foot,,,"[21.3, 13.8]",,Ground Pass,,11.772,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['f035e045-2f37-4e9a-87ac-cee74cf075e0'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:15:21.948,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.582724,,,,,,,,,,,,,fd1f0058-afa2-44da-a72e-5263e97a69c8,2441,,"[22.2, 9.6]",266892,60,,,,,-0.27569097,,Left Foot,,,"[52.6, 1.0]",,High Pass,,31.593037,,,Arda Turan,11094.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,128,Barcelona,217,['b6890830-33d5-4b76-b095-083573f444b7'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.593,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.552096,,,,,,,,,,,,,d70f5cf4-8db8-4f57-b37f-df6d9f1b2b88,2449,,"[56.0, 2.7]",266892,60,,,,,1.7725587,,Right Foot,,,"[53.3, 15.9]",,Ground Pass,,13.473307,,,Denis Suárez Fernández,6609.0,,,,,,2,Regular Play,Arda Turan,11094.0,Left Wing,128,Barcelona,217,['3f043d79-1527-463c-8dcd-465b3f606f2d'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.592,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.43314,,,,,,,,,,,,,10b3a2a4-ee13-4201-92f5-91cb00e4233f,2452,,"[52.9, 16.3]",266892,60,,,,,1.6044915,,Right Foot,,,"[52.6, 25.2]",,Ground Pass,,8.905055,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,128,Barcelona,217,['aab27ef1-8a3e-40c8-b66f-51be09a27784'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:15:33.724,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.277829,,,,,,,,,,,,,ccb7f4d1-f6b9-4c7b-991b-e5f56ba89ed3,2455,,"[52.4, 29.6]",266892,60,,,,,0.9398469,,Right Foot,,,"[66.5, 48.9]",,Ground Pass,,23.901882,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,128,Barcelona,217,['15372b9b-5e81-4e17-87dc-41372c6da581'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:15:35.293,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.607715,,,,,,,,,,,,,c87a8cf0-ac65-4d78-88b7-143257b06413,2458,,"[82.1, 49.5]",266892,60,,,,,-0.6569231,,Left Foot,,,"[93.9, 40.4]",,Ground Pass,,14.901342,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Barcelona,217,['9a793d70-5da3-481a-9839-040a97cf519b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:15:40.408,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.8206,,,,,,,,,,,,,bdb02237-fe13-4a60-aa7e-02e9ad8517c5,2460,,"[14.7, 34.1]",266892,60,,True,,,0.19497034,,Right Foot,,,"[38.5, 38.8]",,Ground Pass,,24.259638,,,Ander Iturraspe Derteano,6388.0,,,,,Free Kick,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,129,Athletic Club,215,['ca6178ef-6c06-47b4-9edf-d51531125b38'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:58.885,Pass,,2016/2017
,,,,,,,,,,,,,,,,,1.105557,,,,,,,,,,,,,2efa2949-ceff-4d55-8253-2ded1cd963da,2462,,"[38.5, 39.4]",266892,61,,,,,1.6672701,,Right Foot,,,"[36.1, 64.2]",,Ground Pass,,24.91586,,,Óscar de Marcos Arana,6649.0,,,,,,2,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Center Midfield,129,Athletic Club,215,['e436afcc-7240-43a8-b5d8-7dd133aa0193'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:01.710,Pass,,2016/2017
,,,,,,,,,,,,,,,,,0.865732,,,,,,,,,,,,,448ce6a1-8470-4928-b17a-8df2c699b775,2465,,"[41.2, 33.1]",266892,61,,,,,-0.24335529,,Right Foot,,,"[55.7, 29.5]",,Ground Pass,,14.940214,,,Markel Susaeta Laskurain,6390.0,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,129,Athletic Club,215,['8917f152-a076-4ae5-bd2f-1d466032ed77'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:08.774,Pass,,2016/2017
,,,,,,,,,,,,,,,,,2.88694,,,,,,,,,,,,,8bf98d33-a8f7-4c14-a50b-3d7fe2ecc729,2482,,"[62.1, 45.7]",266892,62,,,,,0.08673834,,Right Foot,,,"[105.8, 49.5]",,High Pass,,43.864906,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,130,Barcelona,217,"['03677e8a-014a-4401-b349-e8e6512d1e0d', '3c139785-008a-4180-bbc3-265689eca641']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.322,Pass,,2016/2017
