50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e6ae7f-bb03-4703-8a13-9afebb50640b,1807,,"[89.9, 29.5]",16079,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Right Midfield,107,Barcelona,217,['1f6380ea-e68e-4f5d-91ee-3b9017bd8713'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.208,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e86011c-9404-42d8-8fee-17263543ee7e,1809,,"[113.4, 20.7]",16079,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,107,Barcelona,217,['9c204ed3-2c12-4337-a484-188c4a75e248'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.271,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e94d4fd-b804-46c2-8531-5e73e22d3bfd,1812,,"[112.5, 30.9]",16079,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,107,Barcelona,217,['aef4774c-a839-455d-8961-fc49e428d3c1'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.725,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff8843df-89b3-47e9-8cea-d45b239d19da,1817,,"[20.4, 63.2]",16079,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,107,Barcelona,217,['6ca8cdf9-70ca-4c50-9b16-8b514c1f115f'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:05.485,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aba15de-b9dd-4a9d-b495-79132e30cb8c,1826,,"[62.8, 17.5]",16079,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Barcelona,217,['4ae7266b-de06-4d45-99f5-11e7696b62ab'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.925,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27419eb7-7d22-4d7f-a95c-c46f9ceb28cc,1828,,"[56.8, 40.1]",16079,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,108,Barcelona,217,['b2546a87-bf15-4165-8035-77a6154a62e3'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.875,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62fc8ecb-b22a-4b9c-8de0-6baec3fa59a0,1830,,"[72.2, 75.0]",16079,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Midfield,108,Barcelona,217,['83c8b9e0-6f36-4b56-9f36-3a36b7339f84'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.549,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a80a02-7e3e-4408-8af6-c9c9273d6cc0,1838,,"[35.3, 30.3]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cáseres,11385.0,Center Defensive Midfield,110,Villarreal,222,['015da449-57e8-4ca6-b3ed-57bcd013872b'],9,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:09.446,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3143c5-7ac8-496c-9ceb-5214ca8aa60c,1840,,"[30.2, 18.6]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,110,Villarreal,222,['8015ebf7-342e-4ded-b599-57674f269740'],10,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:10.427,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e09ecc8-cd7b-4c80-9eba-192c4eb802e8,1846,,"[25.2, 24.4]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,111,Barcelona,217,['d3252769-7d31-49c2-bb04-4db7679486a3'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.496,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89130507-039a-4a2b-a9fd-a88180546625,1849,,"[63.7, 2.1]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['710c8f28-7779-4318-b815-b4f20b8db3dc'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.941,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e19e6d-a6cc-4b52-8de1-7bd5adb1e3bf,1852,,"[42.2, 12.6]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,111,Barcelona,217,['3abede22-0da6-476d-b259-ec6fbbd3f9a5'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.183,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587a28e9-bef8-43df-aaf9-8aa280816db5,1855,,"[41.9, 43.3]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['424549f9-18c4-4565-b982-1d1769c56583'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.021,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9577ff6-362d-4034-b9f6-82fdbbf65a7b,1858,,"[66.1, 70.9]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,111,Barcelona,217,['d87f6ba8-3c36-4ce2-bcb6-44aae5b4723b'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.504,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c226d30-5c25-4113-a838-eda89caabac3,1861,,"[105.6, 68.9]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,111,Barcelona,217,['cfb17f15-d714-40f9-9e39-6707fe267f4f'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.521,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10da0833-3904-401b-b27e-c8e8c449d211,1867,,"[97.9, 77.0]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,111,Barcelona,217,['851db31d-a640-4350-bd0b-01c0affc6fbb'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.326,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126304b-a7b5-4ed2-82ef-73be285c4de1,1870,,"[83.7, 52.6]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,111,Barcelona,217,['66950f44-850d-4528-a0ea-0b33845b609e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:53.277,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a7b44e9-89aa-475c-95b5-17d7a3008ecb,1872,,"[30.8, 36.8]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,112,Villarreal,222,['9e082eec-df0d-42de-8333-2a294489d2f6'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:54.254,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b13e6ce-95d2-472a-8eae-d7c95419f8c8,1875,,"[45.3, 28.9]",16079,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,112,Villarreal,222,['75150797-7e04-417a-bd2c-caeeb1f16335'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:56.012,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc681350-f99c-4cca-ab63-4fcc1a612c9c,1881,,"[82.2, 9.7]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfonso Pedraza Sag,6737.0,Left Back,113,Villarreal,222,['6dc758d3-8f66-4878-afbb-64e5337b1b2d'],26,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:26.933,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de89b53-785e-45bb-be16-8614a59c7676,1887,,"[23.3, 52.1]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,113,Villarreal,222,['d12b762b-9f80-456e-ab04-6f3caec0fc7f'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.644,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,14bcdd9b-7362-45f9-b9bd-9811f325251a,1890,,"[38.7, 66.4]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Midfield,113,Villarreal,222,['d9876a73-7280-4072-ad15-a100ae92bbd2'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.360,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504735a-1526-4ba6-856f-7e78fc64c64a,1894,,"[92.8, 11.5]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,113,Villarreal,222,['676989c1-9b1e-474c-8a02-f97f86f40a09'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:39.965,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f32a886-a946-48d1-91fa-0efaccd85640,1897,,"[102.2, 4.6]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfonso Pedraza Sag,6737.0,Left Back,113,Villarreal,222,['5f35967a-be0d-4445-b03b-fc62fc7cf9bc'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:41.924,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,be41841c-e219-4f09-8721-881409af7e8a,1900,,"[104.5, 14.5]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Fornals Malla,6764.0,Left Midfield,113,Villarreal,222,['77f1cc76-0b89-4766-83f8-50ff16a213d1'],44,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:44.325,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b7920b-4e30-4b41-898f-5376e1137776,1902,,"[21.6, 70.4]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,114,Barcelona,217,['e833b1ce-851f-4058-91d3-27032c796dab'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.886,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2cb1c08-b366-4df1-9998-6f88d3349249,1905,,"[35.6, 66.4]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,114,Barcelona,217,['3f8dbe54-7dca-480c-9b66-0115649ff7a7'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.363,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35305bc0-ef83-4b00-8aea-06cba5277cba,1908,,"[47.0, 43.0]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,114,Barcelona,217,['f7af9b00-faea-447b-9ab1-02a284156705'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.754,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d248303-2d9c-4a29-9560-3af10b8c9fbd,1915,,"[58.5, 15.7]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,115,Villarreal,222,['31fe8f28-bb47-4505-a6c9-de09d833d1b4'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:54.249,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f8a58a1-1f7b-4b65-8139-8468ba541460,1918,,"[82.5, 24.3]",16079,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,115,Villarreal,222,['b72968b6-a71e-4a24-97ef-eb1b7ddb9015'],58,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:58.652,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35ea300c-e982-456e-8a19-221b5e48fce6,1921,,"[93.7, 39.1]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Midfield,115,Villarreal,222,['08bf1a26-ad51-4979-a77b-9207acc5637d'],2,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:02.191,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5bd8324-6fc0-4adc-b496-79fe6c65fb82,1924,,"[101.1, 47.5]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,115,Villarreal,222,['0edade39-e89c-4d4f-9236-6d9ee646edec'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:04.120,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35f9e4df-d62b-478e-86eb-4ec0dab87d22,1928,,"[106.8, 59.2]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,115,Villarreal,222,['a5938811-8b90-4636-b9a2-062e55633344'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:05.627,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da55fbbe-3834-47cf-80c9-de4a8b28fe98,1942,,"[16.4, 2.9]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,116,Barcelona,217,"['95d79a40-3f8a-4a47-8cc9-59645f305d0c', 'a20e2d0e-b0ab-4247-83e5-7c13e9ba4dbb']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.550,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5ceff78-c4ab-412b-a4e2-63d1ff4c4ef9,1947,,"[32.1, 40.4]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,117,Barcelona,217,['8a92e432-4655-4da3-b4a5-aad306e525f1'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.303,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698ecf30-ce7d-43b4-ae56-6e2517122104,1949,,"[47.8, 67.9]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['5fbae5c3-36b5-4a26-a3b0-63f687811ea0'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.977,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b306127-0965-4ed4-822f-392130696fad,1952,,"[43.1, 55.5]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,117,Barcelona,217,['660cd4e9-f6c6-4f55-b8eb-687f30660b87'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.926,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f86456af-0cdd-4805-863e-90dd82403198,1955,,"[41.0, 20.1]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,117,Barcelona,217,['9d252e8c-384a-4d68-b445-300abd344679'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.677,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f210f8f0-761f-4cd8-a3b5-ae6af8b6c01e,1958,,"[53.3, 33.2]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['0f51e069-d61f-451a-8f99-5138754052ce'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.199,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc35159c-4a21-48c9-b71d-9a13cf8aa82e,1961,,"[49.3, 50.3]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,117,Barcelona,217,['64b7cc55-e599-4155-ab1c-863ae945cc1f'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.409,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe1944b4-11f0-431a-add7-eaf5f9fcb04f,1964,,"[63.9, 50.6]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,117,Barcelona,217,['84fa13e3-85ed-4ce4-b9d3-0a3d5695005b'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.216,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa848b7e-6e40-43a0-984a-11cfb42fdaf1,1966,,"[66.4, 73.8]",16079,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['7bb194c7-cfea-41fb-ac08-d126c6185b7a'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.956,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a35b46-1075-47ea-b8f4-c8cf40cd5ab5,1969,,"[77.3, 47.8]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,117,Barcelona,217,['405cd10e-8f05-44fb-b8db-82b0ac366a7d'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.394,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca5a27cf-206c-4f51-9512-d0ca1a9ed83f,1973,,"[64.2, 37.8]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['b6349475-78e4-4a8d-bad8-9e618ded8e73'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.327,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ab08d0-4cf6-446e-a2ae-1d9b88566439,1976,,"[78.5, 39.5]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,117,Barcelona,217,['ef580778-d33b-42ef-8c49-6d970ed2b196'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.270,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb242552-26ea-43f4-8af3-0748b7426110,1979,,"[71.3, 31.2]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['4944729a-7d28-4e4f-8c92-e3786a67200d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.999,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0f451e-5060-4561-b1cc-5f6edf2cda1f,1981,,"[78.5, 36.1]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,117,Barcelona,217,['b27b1847-57e3-4468-a57d-8f4a68ad348c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.746,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa1bda2-c9ea-49ad-bf79-6bd6640edaaa,1983,,"[69.6, 33.2]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['c1d27d30-804c-4599-9894-edb1d6c23a1f'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.408,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc2931bd-e188-42dd-a039-37dc52d2a667,1985,,"[72.5, 24.1]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Midfield,117,Barcelona,217,['78c02721-9595-4173-81db-be52f963385c'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.442,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,02b5bd7f-b058-4be8-aadb-3b516e39797c,1988,,"[85.3, 31.5]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['ba09be9f-a55f-45c5-a410-44cffb05b423'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:13.298,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08de7c48-09f3-4302-a7d0-910846e7ef85,1996,,"[46.8, 70.1]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,119,Villarreal,222,['aa443532-c0e2-4818-ac98-4c2cdc0c48f1'],36,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:36.010,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f7671d-959e-4d0e-9427-91e987b2385a,1999,,"[49.9, 70.7]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cáseres,11385.0,Center Defensive Midfield,119,Villarreal,222,['50d6178d-c2ff-412e-9c24-f57ff4dfc625'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:37.408,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f277beeb-4b26-4715-a433-e6e769106427,2002,,"[52.8, 76.3]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,119,Villarreal,222,['32057d9c-f246-4c7f-b2b0-06ab01af11d2'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:39.664,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de07651-4e02-4b02-b95d-7b5d92d467d2,2005,,"[50.2, 65.5]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cáseres,11385.0,Center Defensive Midfield,119,Villarreal,222,['2eb6c4c7-8747-4b76-a88f-0c20c812bb48'],45,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:45.018,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12babacf-bfb0-4c1d-af5e-8de7c447425b,2008,,"[63.1, 40.6]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Fornals Malla,6764.0,Left Midfield,119,Villarreal,222,['eb10bb06-0fba-4934-8d67-94d7313cec51'],49,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:49.186,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482a82cc-035d-4fe4-b93f-626fd2af4939,2012,,"[89.7, 78.6]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,119,Villarreal,222,['d3618e07-90fd-466f-b7e8-4b8e9ff65d49'],53,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:53.162,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b166376-6a8a-4adc-a23f-cfffb9f8cbdb,2015,,"[104.5, 72.7]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,119,Villarreal,222,['69bb061d-73fd-4b9f-a782-5e66c31ea680'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:42:54.802,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c007e29-bfa0-41fa-863b-fbc7fa7ef636,2019,,"[31.3, 10.6]",16079,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['d455e7cf-98d7-4c6d-bd4e-b08899935d41'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.106,Ball Receipt*,,2018/2019
