ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1bc079b-67f5-437f-a681-c996d9e5189f,2361,,"[63.1, 43.0]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivan Rakitić,5470.0,Center Defensive Midfield,103,Barcelona,217,['e85844f8-9e11-4e4e-981c-16150166e8b1'],31,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.515,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03df604f-1b8b-4d2d-b60a-eca06d77afc4,2364,,"[60.7, 20.0]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Clément Lenglet,6826.0,Left Center Back,103,Barcelona,217,['977c1f8b-86c2-4fd1-afee-6e781d44994c'],32,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.935,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a93ef5-ed0f-486f-919f-f3fb3e86f17d,2367,,"[91.7, 5.0]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Héctor Junior Firpo Adames,17304.0,Left Back,103,Barcelona,217,['4e421798-26aa-4541-9f32-629ca953f22c'],36,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.031,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810c939-e257-43c9-bd61-787f04270361,2370,,"[96.2, 25.3]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,103,Barcelona,217,['f9dff03a-90b1-435b-9cf9-e66aec6e6594'],38,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.651,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07436fe8-ab8e-4949-bfc6-e229110ba2f8,2373,,"[85.3, 29.2]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivan Rakitić,5470.0,Center Defensive Midfield,103,Barcelona,217,['93a09a5f-c2be-45d9-96a1-375608889e87'],39,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.952,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e5f376-1eb6-4bed-ba50-0fa7cf6966ae,2376,,"[87.2, 47.4]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Barcelona,217,['0e0ec909-a94c-4d1c-91fd-ecd29fbccc5d'],41,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.556,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa8b146-3408-4f8a-bebc-7949a97624ad,2379,,"[105.7, 63.9]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,103,Barcelona,217,['4111ef1e-6ceb-499c-8297-b13bdd26d3c3'],43,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.909,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f364d4e-3419-4441-bd50-dce95879336d,2383,,"[94.8, 49.9]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Barcelona,217,"['898ffb70-961e-4c45-8fff-122a5e44f656', 'f399ee56-e4a7-42dc-8c88-8bbf2e1d8074']",45,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.820,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9209f1b-c3eb-45f6-b723-f3f8e16a303c,2392,,"[82.3, 48.8]",303524,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,104,Barcelona,217,['19ef96cf-8c8b-4333-8b27-9e4d32eceaf3'],57,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.578,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14524fe5-b9d5-42fd-8af8-a208e22e36f8,2395,,"[85.9, 44.7]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,['c23bd6e9-bc84-45b5-a5a5-6c4a9442afcf'],0,,,,,,,,,,,,,,,,Barcelona,217,00:08:00.107,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8fe6b5-4b02-4f83-995b-2c8648281b27,2398,,"[91.5, 24.1]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,104,Barcelona,217,['fdef3752-45b4-4716-ba0c-a223da8a6265'],2,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.593,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730643aa-085e-4939-8673-63d129734060,2401,,"[89.7, 37.5]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104,Barcelona,217,['eb595d3b-b633-409c-ad0c-19ded09c2c71'],4,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.889,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8c6f04-532e-442a-bd95-129c682bffa5,2404,,"[107.5, 20.2]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,104,Barcelona,217,['91aff0cb-4127-40be-afb2-260ce246e595'],6,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.760,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8da7c9b-ae69-4b2d-b376-872e69ab627e,2414,,"[42.8, 71.8]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Center Midfield,105,Atlético Madrid,212,['d7a293d7-8028-49e5-93b8-f99f698a2640'],11,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:11.401,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ffacbc-0bc4-41af-ba12-2cff3bc3ae54,2417,,"[64.4, 77.6]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,105,Atlético Madrid,212,['aede5e29-f654-4528-9205-4c8441cffb3a'],15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:15.247,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856e4f5-c412-4d72-9525-9caada06e0d2,2423,,"[51.2, 77.9]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Miguel Herrera López,5575.0,Right Center Midfield,106,Atlético Madrid,212,['21bc2c3f-45ed-4ce6-9c0d-d0f7e285e852'],23,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:23.320,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270857cc-67da-44e5-9c06-c9ddb9843f9f,2427,,"[41.4, 38.7]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,106,Atlético Madrid,212,"['487137d5-d9bc-4f79-8c24-b332f2033bc5', 'a5268c1d-b9d6-49b6-9dfb-6f74bc9b222a']",27,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:27.344,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928af668-6267-4bc5-90d9-985e40b75c0d,2430,,"[31.7, 64.1]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,106,Atlético Madrid,212,['f13e1240-9b60-429e-a5ae-93fae1e700cf'],28,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:28.984,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e934909-4ac3-4e1e-a973-5d8913cb3ead,2433,,"[40.4, 57.6]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,106,Atlético Madrid,212,['00e37424-00d0-4794-9ac3-7a0caf415593'],31,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:31.463,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067f534-5fec-4d75-800f-09dc094eb57e,2436,,"[65.3, 4.0]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Back,106,Atlético Madrid,212,['060f857a-8ac3-4d27-afad-d13ce5af5996'],35,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:35.713,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992ad71-18c1-449e-a090-0cbe80ee06fc,2439,,"[14.8, 42.9]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Oblak,6378.0,Goalkeeper,106,Atlético Madrid,212,['e2111d49-fe0f-41ef-afff-9a3e66b13646'],41,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:41.175,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ebcc26e-88c2-4566-993e-3b3a52916df3,2442,,"[24.8, 61.5]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,106,Atlético Madrid,212,['d2373d42-3920-40e5-bb1b-889b40b23e22'],45,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:45.404,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef9d64e-7d06-4fed-a905-a6f15e896894,2445,,"[35.9, 53.1]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,106,Atlético Madrid,212,['ac1e3aeb-da74-4252-a29f-9d2db4f2977c'],51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:51.178,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c3f6761-ceca-4e42-b50d-e37fda249b61,2448,,"[44.8, 47.0]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,106,Atlético Madrid,212,['453afb4d-a581-46b8-b269-9fef99b1b3c9'],52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:52.516,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be7f7e13-650e-40a8-bad4-3bad3e81990a,2451,,"[45.3, 51.0]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Left Center Midfield,106,Atlético Madrid,212,['0fc6afca-664d-4523-ba8f-5dbcdb11df0e'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:57.925,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb3c0d84-653b-4cf4-a3ba-2685eb46bdf4,2454,,"[64.5, 61.8]",303524,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Martín Correa,6377.0,Right Midfield,106,Atlético Madrid,212,['96106ce4-7949-47de-b67d-085fa2e1f071'],59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:59.641,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f1a4cb-ede6-4fdc-8e88-27fc1de883d6,2460,,"[55.0, 12.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,107,Barcelona,217,['f3642542-eb51-4381-a5cc-0dda13e00e49'],2,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.233,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d694bd68-d917-4721-b3c5-3020e553a000,2463,,"[65.6, 29.4]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['f1de90eb-65e4-486a-b394-520564ad149c'],3,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.890,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dffa62e-27dd-404a-8b03-aff24ff91ad3,2470,,"[56.2, 21.9]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,['350301a2-b74c-4148-b875-ea823453d904'],7,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.138,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39542c3c-322d-4c94-9b21-6b31ab6c5721,2473,,"[55.9, 7.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,107,Barcelona,217,['8352635d-c560-4ba0-aea4-1dcc4f32de8e'],8,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.405,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491d5ce8-6155-4e37-9625-cdaff310eb6a,2477,,"[41.8, 21.3]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,107,Barcelona,217,['ec0f74d5-8454-469f-9c71-f5ee7ab38d07'],10,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.485,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b01af8f-fa1a-425e-b5ae-3722b90c3f13,2480,,"[48.2, 31.3]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,107,Barcelona,217,['6f9a80bb-e272-463e-9427-eeb674fc4f1a'],12,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.393,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b18d95-2764-4c28-94c1-b2fd3dba6cf9,2483,,"[58.1, 44.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,107,Barcelona,217,['8c9ac92e-89ca-4edb-9df2-a2d5a6c7a6b7'],15,,,,,,,,,,,,,,,,Barcelona,217,00:09:15.409,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ec7dc4-0349-4894-b7e0-e6098f2324a2,2486,,"[71.4, 75.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,107,Barcelona,217,['4e3a9184-3054-4954-8b19-6f50a452cd9d'],18,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.402,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c88a54-dc23-4d58-82bc-288311f88482,2490,,"[63.6, 65.2]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,107,Barcelona,217,"['340096d0-2b1b-4756-a100-9b8dd8aba145', 'b3ee51cf-ec36-4f50-b8ec-2c1e11a292bf']",20,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.229,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309570ce-c40e-474b-b192-c7566b5ed0a3,2493,,"[64.7, 72.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,107,Barcelona,217,['ba59d8a0-cff3-410b-aa25-23b92158c1e8'],21,,,,,,,,,,,,,,,,Barcelona,217,00:09:21.081,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c037a0f5-5771-42b7-8c36-c6fbdf8c497b,2496,,"[49.7, 61.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,107,Barcelona,217,['4ab488c0-bc4e-4720-81f9-ebc06e0bdde3'],22,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.769,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a5e25b4-88b8-4691-8794-d952f93e874f,2499,,"[62.0, 29.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['61bbdb1e-270c-4a97-a17a-f4d7364db75c'],26,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.765,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c506aab4-5954-4c17-80c9-caaab1b80589,2502,,"[76.5, 16.6]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,['f17ae266-c09c-45e3-8e6c-f3a0fd4e5125'],30,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.392,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3b41f01-3bc6-48ad-8c08-6a03578c3091,2505,,"[67.5, 20.2]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['f5bc1c78-93e2-46d4-9a2f-4577ee939a57'],31,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.628,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9e27ee-bdeb-4288-891a-039a37f54372,2508,,"[63.6, 29.9]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,107,Barcelona,217,['3b0dffc4-28af-47c4-b672-e477fd2a20e8'],33,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.632,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5170326-99c4-4063-87c2-bd123dfdb9e8,2512,,"[107.5, 55.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,107,Barcelona,217,"['d254cd66-eaf6-4e91-adb7-74cb414403b0', 'd3c8fbd7-9dc1-4405-8c5d-ffd92abff6bd']",37,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.879,Ball Receipt*,True,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af08e0e-c1b7-4233-a44e-1d4ba74a51cd,2515,,"[111.8, 31.0]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,107,Barcelona,217,['ca85434c-cf2f-47a6-ad88-ebbdd711cd10'],42,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.997,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f5b897-4b3c-451d-a500-cd53a8da9e1a,2520,,"[83.2, 19.5]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,107,Barcelona,217,['1144763d-4b30-41d7-9a1b-f4d826095037'],48,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.263,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d46e9717-f4f4-44a2-9802-dee3a33e1843,2523,,"[92.8, 22.0]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,107,Barcelona,217,['d94f7d8b-56aa-4bd9-90b4-c128177dade2'],49,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.672,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6c7f7f-bc2e-4bc4-837b-02791ea37ae3,2527,,"[100.0, 21.1]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['4b98220b-7037-47cf-aff1-70b18efd24f3'],50,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.876,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee5502d-22bf-4c65-9d74-4fce9adb5f49,2531,,"[23.9, 50.4]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,108,Atlético Madrid,212,['d11e5938-3228-4efb-a289-2c83e227f667'],51,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:51.755,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d85779-b56d-4539-af1b-6415e9a91684,2535,,"[30.0, 59.9]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Miguel Herrera López,5575.0,Right Center Midfield,108,Atlético Madrid,212,"['b651c42a-3019-468f-b48a-9d127926fce4', 'fd82c262-6f7c-4f82-b38e-61c2005f2a93']",52,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:52.735,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376b9a1f-a67b-4cea-9819-61fe0758c52a,2539,,"[48.1, 42.0]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Left Midfield,108,Atlético Madrid,212,['e082ff36-1342-416b-8114-e05822ea3244'],57,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:57.655,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a87618d-cd65-4856-9997-09dea9f2c3c8,2542,,"[50.1, 29.8]",303524,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Left Center Midfield,108,Atlético Madrid,212,['bc07003d-c2b5-479a-bd2c-6a82657b2db1'],59,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:59.095,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5450841-9d45-48b0-a44e-e4529b9ffd3b,2545,,"[87.5, 11.0]",303524,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Right Center Forward,108,Atlético Madrid,212,['c40ab9f1-b8e1-46b7-be21-126308f71a71'],2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:02.914,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ef1856e-3a75-4439-a5e5-6d7907d35aa6,2548,,"[100.4, 30.9]",303524,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Left Center Midfield,108,Atlético Madrid,212,['b95ebefd-f61b-4b92-8c78-b97563ad50e1'],4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:04.619,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067dc1d2-5f14-4209-b2a1-948e0fd0aa66,2551,,"[106.1, 49.6]",303524,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Center Forward,108,Atlético Madrid,212,['0b525b9c-99c4-4e95-8369-f8e61da2a6e1'],5,,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:05.477,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af10e5cc-c993-4202-98a2-2abea49faa32,2560,,"[10.1, 63.1]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,110,Barcelona,217,['ec7addc9-8fb4-4e98-a404-20f6debda07c'],5,,,,,,,,,,,,,,,,Barcelona,217,00:11:05.028,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77ce01f1-1441-48bc-b029-7dafe508939d,2563,,"[10.6, 21.3]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,110,Barcelona,217,['025f953e-3bb4-4f1e-a927-107c6d1dca24'],8,,,,,,,,,,,,,,,,Barcelona,217,00:11:08.307,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4db212b3-3741-482a-9eae-7cde79fa8e01,2566,,"[30.1, 3.1]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Left Back,110,Barcelona,217,['2c6eff18-6bf9-4975-b99e-c3cca42523e3'],11,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.796,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b993e57-b18f-48b2-b052-9064641bc64e,2569,,"[34.0, 21.1]",303524,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,110,Barcelona,217,['d53a77ba-fe6f-45bd-ad70-028638006ddc'],14,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.713,Ball Receipt*,,2019/2020
