bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.682377,,,,,,,,,,,,,01b59897-973c-4bee-9714-2b6ee0a042d0,633,,"[49.1, 29.6]",69259,16,,,,,0.5485494,,Head,,"[56.3, 34.0]",,Low Pass,,8.438009,,,Xabier Alonso Olano,20133.0,,,,,Recovery,1,From Goal Kick,Ezequiel Marcelo Garay,6891.0,Left Center Back,41,Real Madrid,220,"['045ae2d6-7d83-497e-abfb-a98bdcf6117e', '43d10780-7b93-4b9b-b23f-b29c6db63590']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:15.845,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.407934,,,,,,,,,,,,,8a1d8c6a-3e8e-4e23-aeba-a566c8705dd4,636,,"[56.3, 34.0]",69259,16,,,,,-0.70754164,,Right Foot,,"[63.9, 27.5]",,Ground Pass,,10.0005,,,Rafael van der Vaart,19724.0,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Right Center Midfield,41,Real Madrid,220,['6a4ba019-f3df-48d9-a1d6-287acd9f76ca'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:16.687,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.192551,,,,,,,,,,,,,ab6b5c37-e4dd-40b6-8fea-919b71ab76d6,640,,"[64.4, 25.1]",69259,16,,,,,-1.010932,,Left Foot,,"[73.3, 10.9]",,Ground Pass,,16.75858,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Goal Kick,Rafael van der Vaart,19724.0,Center Attacking Midfield,41,Real Madrid,220,"['1c07dd7f-09cb-4c6c-a8a9-2f2a404279c6', 'a17e55f2-b610-4bba-a69e-9cd25007488a']",18,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:18.174,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.390014,,,,,,,,,,,,,822fdb35-2506-420a-b014-4f21fc598ea2,643,,"[74.7, 13.5]",69259,16,,,,,1.152572,,Left Foot,,"[84.7, 36.0]",,High Pass,,24.622145,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Center Midfield,41,Real Madrid,220,"['b9596332-246c-4fea-b88d-41ecd92051b8', 'e65d356f-9990-4ff9-afb7-61babddd0245']",20,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:20.666,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.211892,,,,,,,,,,,,,b9596332-246c-4fea-b88d-41ecd92051b8,645,,"[36.3, 45.0]",69259,16,,,,,0.39741808,,Head,,"[44.4, 48.4]",,High Pass,,8.784646,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,42,Barcelona,217,"['822fdb35-2506-420a-b014-4f21fc598ea2', 'd01f9ecf-8186-48b9-a3fe-572678f49b63']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.056,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.30231,,,,,,,,,,,,,c08c23bb-b8e8-4bd5-9dec-55433606a1e7,649,,"[43.9, 47.0]",69259,16,,,,,-2.4203267,,Right Foot,,"[32.3, 36.8]",,Ground Pass,,15.446683,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,42,Barcelona,217,"['83c2601f-8bdc-448e-89f6-23e2672f0831', 'b6b93ea6-d652-43c3-b98d-606cd83336ba']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.347,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.8678,,,,,,,,,,,,,26a28583-7e6d-43cc-903a-5a119c292c89,652,,"[32.3, 36.8]",69259,16,,,,,-1.0888581,,Left Foot,,"[42.5, 17.3]",,Ground Pass,,22.00659,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,42,Barcelona,217,['9823e82a-7cd2-458f-be36-4d3d324336a9'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.689,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.609437,,,,,,,,,,,,,5a634396-fbb3-4f6f-bcdf-401eaa28a0e3,656,,"[41.2, 19.0]",69259,16,,,,,1.0265158,,Right Foot,,"[45.8, 26.6]",,Ground Pass,,8.883693,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,42,Barcelona,217,"['e8b9cd5f-f746-46ab-b378-4c1ec96c96b7', 'f3cc4dca-0346-4f53-9fca-e8b31d6c1740']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.597,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.292474,,,,,,,,,,,,,8b26bdf0-621b-49ad-9231-a68d3d4ce68e,660,,"[45.4, 25.1]",69259,16,,,,,-1.3846906,,Right Foot,,"[49.9, 1.2]",,Ground Pass,,24.31995,Out,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,42,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.286,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.333394,,,,,,,,,,,,,604a1eb2-049c-4340-8d02-47a2b1d9ddbe,661,,"[73.7, 80.0]",69259,16,,,,,-2.64425,,,,"[59.7, 72.4]",,Low Pass,,15.929846,,,Xabier Alonso Olano,20133.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,43,Real Madrid,220,['8f505dce-d820-4272-8254-0a7a75209117'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:36.727,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.976158,,,,,,,,,,,,,f2a5300f-031c-4a6a-b258-300d9a118b44,665,,"[59.5, 71.6]",69259,16,,,,,-1.2120256,,Right Foot,,"[64.6, 58.0]",,Ground Pass,,14.524806,,,Fernando Rubén Gago,26036.0,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Right Center Midfield,43,Real Madrid,220,"['4dde324e-0758-442f-aa24-9103f5dad97f', 'a415b157-6bea-491f-9f97-8cf94e2cf064']",38,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:38.427,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,2.140158,,,,,,,,,,,,,d6402953-9967-4c88-9dec-64741fbb221f,678,,"[54.2, 33.2]",69259,16,,,,,-1.1639438,,Right Foot,,"[64.8, 8.6]",,Ground Pass,,26.786564,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Throw In,Álvaro Arbeloa Coca,20215.0,Left Back,43,Real Madrid,220,['eb7b84ce-4e66-4dfd-908a-cbede7f2f269'],46,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:46.981,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.199315,,,,,,,,,,,,,28768ea4-921c-49ab-97b8-906f6c36595e,681,,"[64.8, 8.6]",69259,16,,,,,0.95282996,,Right Foot,,"[70.7, 16.9]",,Ground Pass,,10.18332,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,43,Real Madrid,220,['67b2c4ce-6845-4b6a-b39e-0f61f7a7718c'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:49.281,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.298653,,,,,,,,,,,,,13f3adfb-18f5-4d73-844e-11252008c384,684,,"[70.7, 16.9]",69259,16,,,,,-0.36091775,,Left Foot,,"[91.1, 9.2]",,Ground Pass,,21.804815,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Center Midfield,43,Real Madrid,220,['97ad8b9e-6567-4d8a-ae00-1f563bb8e0fa'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:50.848,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.919025,,,,,,,,,,,,,662bd86e-0297-4cd6-b33d-05edd955e4c6,692,,"[17.7, 52.0]",69259,16,,,,,0.09858052,,Left Foot,,"[26.8, 52.9]",,Ground Pass,,9.144397,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['42232bc0-b328-4b09-8b2f-fa29159ddf2f'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:16:57.310,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.647745,,,,,,,,,,,,,d1a323cc-8fdc-4cbc-bc06-aa8b8d1799d5,695,,"[27.0, 52.9]",69259,16,,,,,-2.921099,,Left Foot,,"[21.2, 51.6]",,Ground Pass,,5.9439044,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,44,Barcelona,217,['38b8561a-5443-47ca-ae69-858fa172da75'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:16:58.388,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.854311,,,,,,,,,,,,,e5a7a9b4-2ad6-4eb3-9a59-938dc55f8ff3,698,,"[18.1, 45.3]",69259,16,,,,,-0.76445884,,Left Foot,,"[37.6, 26.6]",,Ground Pass,,27.017403,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,44,Barcelona,217,['a25f8b90-c5d6-42c2-8b75-4d64901ec37f'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.467,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.056296,,,,,,,,,,,,,2739ce20-8a42-4b10-84c3-625989602ddf,702,,"[33.3, 30.4]",69259,17,,,,,1.5876014,,Right Foot,,"[33.1, 42.3]",,Ground Pass,,11.901681,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,44,Barcelona,217,"['0e5de44f-711d-4903-bcb0-a9cb7d8511b0', '7b9a4edb-e919-43ec-9556-dad45a87207f']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.574,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,0.621982,,,,,,,,,,,,,cb99ed04-8297-48fa-8cfb-6b8a61812ecd,706,,"[36.7, 42.5]",69259,17,,,,,1.1618885,,Right Foot,,"[38.0, 45.5]",,Ground Pass,,3.2695565,Incomplete,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,"['5d5cd5fb-5031-4c24-a3bf-e4007bb90196', '60d19f4e-4652-48d2-897b-e3fc2e40fffb', 'dc1f699e-7a51-49c2-a4ac-3fb909e274b1']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.999,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.114178,,,,,,,,,,,,,2a2d7e63-2748-444f-bfb6-4e0601b4fb69,709,,"[81.5, 38.9]",69259,17,,,,,-1.3897036,,Left Foot,,"[84.1, 24.7]",,Ground Pass,,14.436066,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,Recovery,1,Regular Play,Rafael van der Vaart,19724.0,Center Attacking Midfield,44,Barcelona,217,['cdcdea5e-ddb2-4990-897d-27d4a84edb8e'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:05.194,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.165997,,,,,,,,,,,,,9c1eb6d7-7ddd-47ba-a45b-9c3e1cab7c5a,712,,"[87.9, 27.0]",69259,17,,,,,-0.1746722,,Left Foot,,"[94.7, 25.8]",,Ground Pass,,6.905071,Incomplete,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Center Midfield,44,Barcelona,217,"['75b798e5-4d62-4a3c-bfca-7fc6eca79c0f', 'f50b9d34-e1ae-4fe1-9e28-8166400dfbc3']",7,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:07.536,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.83546,,,,,,,,,,,,,27c19044-be3a-44fa-929a-7213f1d62b40,715,,"[21.3, 35.3]",69259,17,,,,,0.80105686,,Head,,"[43.3, 58.0]",,High Pass,,31.61155,,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,44,Barcelona,217,['f05781fe-86f5-41fe-a74b-df0e8d927449'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.140,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.609496,,,,,,,,,,,,,cb5a3a60-c706-47cf-b931-dec65835ef1f,717,,"[43.3, 58.0]",69259,17,,,,,-2.8119683,,Head,,"[35.7, 55.4]",,Low Pass,,8.032434,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,['72692fb2-70cc-4475-b606-599bec65282d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.996,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.968592,,,,,,,,,,,,,b677ef17-2154-41aa-8d2c-c00ebb419c4c,723,,"[40.7, 63.7]",69259,17,,True,,,0.5901765,,Right Foot,,"[61.9, 77.9]",,Ground Pass,,25.51627,Unknown,,Daniel Alves da Silva,4324.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,['dde472c9-49cd-47cc-9da9-101fd2694710'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.463,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.35189,,,,,,,,,,,,,af0aae05-75ac-497b-901a-fc5de52fb74a,727,,"[65.1, 77.9]",69259,17,,,,,-1.8402319,,Right Foot,,"[58.5, 54.0]",,Ground Pass,,24.794556,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,['55af8ad1-6352-4fd0-9a4c-d5bce1d543ba'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.149,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.938173,,,,,,,,,,,,,9b21a65d-00b9-446e-b8bf-d2a0e7e1b7d4,730,,"[66.2, 55.4]",69259,17,,,,,-1.5780164,,Right Foot,,"[66.0, 27.7]",,Ground Pass,,27.700722,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,46,Barcelona,217,['be1e9bdb-cfec-4c68-9ebb-bcedb519bf86'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.241,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.686541,,,,,,,,,,,,,11bad457-838c-40a5-b477-a2d9357e10ec,733,,"[71.5, 23.9]",69259,18,,,,,0.69044644,,Left Foot,,"[76.1, 27.7]",,Ground Pass,,5.9665737,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,46,Barcelona,217,['933bfea7-2b37-411f-b5b4-800729e7192a'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.960,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.381317,,,,,,,,,,,,,47006273-dc99-4ae0-a189-f211b75982c2,736,,"[76.1, 27.7]",69259,18,,,,,-3.096751,,Right Foot,,"[60.5, 27.0]",,Ground Pass,,15.615697,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,['0b24f01b-2374-4b5a-8771-a2c1bce6b306'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.757,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,0.660345,,,,,,,,,,,,,2f10d9b9-66b8-421e-9700-ef31f019ca22,739,,"[60.5, 27.0]",69259,18,,,,,-1.1352025,,Left Foot,,"[67.9, 11.1]",,Ground Pass,,17.537674,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,46,Barcelona,217,['2d73d581-e394-48e9-af2d-7a89018cfe38'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.178,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.376963,,,,,,,,,,,,,cfa33379-2ed8-4c90-884a-50dab40a4294,742,,"[67.5, 11.4]",69259,18,,,,,2.1803641,,Left Foot,,"[59.4, 23.0]",,Ground Pass,,14.148145,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,46,Barcelona,217,['ff14c636-acf1-4997-87e5-2fe5f5c6a1b2'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.015,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.415161,,,,,,,,,,,,,55897a46-9df9-40b4-af23-bc80ad9a35f0,745,,"[65.3, 26.8]",69259,18,,,,,1.1054335,,Left Foot,,"[77.0, 50.1]",,High Pass,,26.072592,Incomplete,,,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,46,Barcelona,217,['a56ffd47-243e-4826-8ff3-fd6e8c6a3cf4'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.560,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.056671,,,,,,,,,,,,,a56ffd47-243e-4826-8ff3-fd6e8c6a3cf4,747,,"[44.0, 30.9]",69259,18,,,,True,-0.3300606,,,,"[54.8, 27.2]",,High Pass,,11.416217,Unknown,,Rafael van der Vaart,19724.0,,,,,Recovery,1,From Free Kick,Álvaro Arbeloa Coca,20215.0,Left Back,46,Barcelona,217,"['31defe6e-257e-4d1b-81f9-23b90f980f80', '55897a46-9df9-40b4-af23-bc80ad9a35f0', 'e94fc5e5-3659-4c34-b5da-5aec3b753dd9']",9,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:09.975,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.87096,,,,,,,,,,,,,f1c7e9d1-1751-4cfc-aaa4-0291326a7f6a,751,,"[66.2, 53.8]",69259,18,,True,,,-2.5790946,,Right Foot,,"[52.4, 45.1]",,Ground Pass,,16.313492,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,['75654883-7be5-48a5-8de2-08061810de30'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.659,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.707399,,,,,,,,,,,,,eb4b81e6-e8c4-45b6-9f47-42e2bc4a700b,753,,"[63.9, 37.8]",69259,18,,,,,-1.1949903,,Right Foot,,"[75.5, 8.4]",,High Pass,,31.605696,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Barcelona,217,['62ee84d4-846c-4cc6-8fd0-647001c33164'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.934,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.232712,,,,,,,,,,,,,59e53781-21db-4940-8941-e3c8efe3626e,757,,"[76.2, 8.2]",69259,18,,,,,-0.7066142,,Left Foot,,"[84.4, 1.2]",,Ground Pass,,10.781466,Out,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,47,Barcelona,217,"['6a077650-84c1-41ec-b094-e4ade8d58d18', 'f2fcaced-22b6-4f6f-bd75-602cdd373042']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.249,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,1.27372,,,,,,,,,,,,,f3a963f8-9e22-4f79-9d03-66bdd83850a7,759,,"[36.4, 80.0]",69259,18,,,,,-2.5698159,,,,"[24.9, 72.6]",,Low Pass,,13.67516,,,Raúl Albiol i Tortajada,7030.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,48,Real Madrid,220,['9f585a53-c3a6-4966-a276-78b1bf2ed3ab'],49,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:49.490,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.506555,,,,,,,,,,,,,24361edb-986d-4f15-b148-f87b92e52950,762,,"[24.9, 68.2]",69259,18,,,,,-1.673878,,Right Foot,,"[21.3, 33.4]",,Ground Pass,,34.98571,,,Ezequiel Marcelo Garay,6891.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,48,Real Madrid,220,['1af46f17-50a4-4511-8ede-d57c890fe287'],52,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:52.072,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.089903,,,,,,,,,,,,,1f430979-8e66-4ad2-821c-90459fc2268c,765,,"[23.0, 32.5]",69259,18,,,,,-0.8717702,,Right Foot,,"[49.9, 0.5]",,Low Pass,,41.804424,Out,,Álvaro Arbeloa Coca,20215.0,,,,,,1,From Throw In,Ezequiel Marcelo Garay,6891.0,Left Center Back,48,Real Madrid,220,['ed58928a-b997-48ad-be63-4b78a6e96fab'],54,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:54.960,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.351482,,,,,,,,,,,,,bcd0f842-96fb-4c96-b9e0-fd9545b6c213,767,,"[70.0, 80.0]",69259,19,,,,,-0.69928074,,,,"[85.1, 67.3]",,High Pass,,19.730686,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,49,Barcelona,217,['f67bcac7-69b3-41dd-ade5-c3cd9d2a3e78'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.610,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.774761,,,,,,,,,,,,,a437f529-1d16-4fb8-9669-a9cdba7ce43b,771,,"[30.2, 13.5]",69259,19,,,,,0.85336465,,Right Foot,,"[87.7, 79.4]",,High Pass,,87.45891,Out,,Sergio Ramos García,5201.0,,True,,,Free Kick,1,From Free Kick,Ezequiel Marcelo Garay,6891.0,Left Center Back,50,Real Madrid,220,['cdeab1e6-b7d5-4639-bf82-f16e6fe41022'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:36.947,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.545302,,,,,,,,,,,,,a6114d28-db2d-4696-be57-78b58f964056,773,,"[43.1, 1.0]",69259,19,,,,,0.76049227,,,,"[57.5, 14.7]",,High Pass,,19.875864,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,51,Barcelona,217,['0dcfe923-921e-4428-92d1-1e387cfaf7e0'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.513,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,3.270197,,,,,,,,,,,,,01756107-21a5-49e8-b1b9-0df9224ad69f,776,,"[57.5, 14.7]",69259,19,,,,,-0.42463645,,Right Foot,,"[87.8, 1.0]",,High Pass,,33.25327,Out,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,51,Barcelona,217,,55,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.319,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,2.105987,,,,,,,,,,,,,3afbbe6c-6ece-4ab2-b2cf-949c93b740e0,777,,"[41.2, 80.0]",69259,20,,,,,-0.83770645,,,,"[59.3, 59.9]",,High Pass,,27.048475,Unknown,,Rafael van der Vaart,19724.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,52,Real Madrid,220,['be0001d1-7f9c-487b-8bbc-f1c433ebe94e'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:03.389,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.048902,,,,,,,,,,,,,1ead9989-81ba-4417-8042-52dcf2471263,781,,"[57.2, 58.8]",69259,20,,,,,-0.8418166,,Right Foot,,"[71.4, 42.9]",,Ground Pass,,21.317833,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,Free Kick,1,From Free Kick,Xabier Alonso Olano,20133.0,Right Center Midfield,53,Real Madrid,220,['65332a9e-b23a-4f41-82c5-b2f124f867f3'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:15.128,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.927013,,,,,,,,,,,,,bcd33f72-706c-405b-931a-0f648bfe50e3,785,,"[81.5, 26.6]",69259,20,,,,,-0.900173,,Right Foot,,"[98.0, 5.8]",,Ground Pass,,26.549765,,,Álvaro Arbeloa Coca,20215.0,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,53,Real Madrid,220,['e83f867b-5eb0-4690-8128-63546f519c73'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:20.102,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.340459,,,,,,,,,,,,,7cdd40b0-5ced-4923-b981-1bbe98073c64,791,,"[86.2, 1.0]",69259,20,,,,,1.6545693,,,,"[85.1, 14.1]",,Low Pass,,13.146102,,,Rafael van der Vaart,19724.0,,,,,Throw-in,1,From Throw In,Álvaro Arbeloa Coca,20215.0,Left Back,54,Real Madrid,220,['69058fda-141d-4582-b736-7199e3f543b0'],32,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:32.978,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,1.144215,,,,,,,,,,,,,36f66548-1715-4b57-9a5c-25460cb403e9,795,,"[82.4, 14.7]",69259,20,,,,,-2.817444,,Left Foot,,"[69.9, 10.5]",,Ground Pass,,13.186736,,,Fernando Rubén Gago,26036.0,,,,,,1,From Throw In,Rafael van der Vaart,19724.0,Center Attacking Midfield,54,Real Madrid,220,['a1cfbf2a-e139-4f50-a292-ddbd972092b4'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:34.737,Pass,,2009/2010
