ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21181dc4-a933-47c7-9fca-e6ea61e9fba8,1109,,"[64.0, 34.0]",9928,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,48,Villarreal,222,['562b03bc-7784-4aee-9efc-ee7a40485fc9'],58,,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:58.512,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c7d0d3-bd29-45bc-b5b6-99f0f3913f09,1112,,"[62.0, 76.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,48,Villarreal,222,['36109c33-7d69-4a23-bdb2-530898280857'],1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:01.276,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc0761a3-85bc-41cc-98c4-a2cbc30f9ee6,1116,,"[56.0, 53.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,48,Villarreal,222,"['4645aa3c-9b8b-47a5-8e68-9db987fe4e11', 'dc56e1e1-13c3-4185-9f58-e7338fa07f3e']",3,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:03.818,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff3aab8-a1d8-48d3-85c5-c41206a26a3b,1119,,"[58.0, 44.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,48,Villarreal,222,['125e9f34-3289-43b1-8c1f-c904f31d4a00'],5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:05.480,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,313e34e0-4cd4-40b5-b11e-557366429604,1124,,"[43.0, 56.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,48,Villarreal,222,['0713d99e-1cc8-48bd-a586-dace402954b9'],11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:11.532,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b926d299-0994-47d9-becd-12d1275d31c3,1127,,"[56.0, 72.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,48,Villarreal,222,['0ace02f0-2808-4974-af09-acf4f0647f3f'],17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:17.370,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e7699d8-40a2-40bf-93c6-87350632ca5f,1131,,"[69.0, 54.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Right Midfield,48,Villarreal,222,"['4ad9a28a-65bb-41fa-b148-5c56bcc9edd3', 'b4ead3a6-d84a-45c9-a018-33cd164526ad']",20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:20.106,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f58b20d4-3507-46eb-a74d-25c8409bf62b,1134,,"[48.0, 56.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,48,Villarreal,222,['a2ab368e-efe4-4250-ac5a-163447a6842b'],22,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:22.716,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21bb27e6-7998-4949-bc09-00e9ebe5429f,1137,,"[54.0, 51.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,48,Villarreal,222,['935caaae-e6ab-4e85-a9f8-34769d877581'],24,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:24.304,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb45d645-514e-43f1-b2cd-9e608e3b8656,1140,,"[58.0, 69.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,48,Villarreal,222,['b30234f8-11d9-4c42-a403-8f578afad6af'],27,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:27.269,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f92169c-fd2c-4d6d-9ae0-307afe6bc0c2,1144,,"[67.0, 47.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,48,Villarreal,222,['8262d55e-57fc-409b-b226-67cebff1a606'],29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:29.297,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12625f4e-24a3-4fa7-a839-3ff5e498a1be,1149,,"[77.0, 76.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,49,Villarreal,222,['efc267a2-04c0-4c3c-bc02-336df609eef3'],51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:51.749,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a099d6-5c61-48db-9a9b-8cfdb3b2e38c,1152,,"[90.0, 66.0]",9928,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Fornals Malla,6764.0,Right Center Forward,49,Villarreal,222,['e2d90cbc-a804-4765-b395-a86b2eecb335'],58,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:58.073,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6a4452-5f0d-4d8c-8e07-4e426d1f1ad7,1155,,"[103.0, 78.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,49,Villarreal,222,['3312f66f-9903-4099-b58a-4f54c52e6957'],0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:00.368,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eac4901-9c76-4adf-adcd-72e1450cffa2,1163,,"[116.0, 74.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Right Midfield,50,Villarreal,222,['ee146a51-87f6-4f22-91e3-9cd675f7e1ba'],24,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:24.122,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b428dc0b-b130-49a7-9f29-6910003fd9b1,1166,,"[78.0, 72.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,50,Villarreal,222,['7f27bab2-42ef-442d-ad5f-108d3b6526ae'],29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:29.338,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49304838-1df2-4a7b-bec8-007f5d36dc4a,1169,,"[67.0, 60.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,50,Villarreal,222,['f9c7225d-46f4-4cea-8215-6a4b7afe563d'],31,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:31.765,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,928a2183-8ce7-4d2d-bcb4-3d29645fffc4,1173,,"[79.0, 56.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,50,Villarreal,222,"['d43a38ea-2316-407a-85fd-5d0a030e8055', 'df626c31-9f09-4842-99ef-63861a6f5148']",33,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:33.819,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca0c90f-daaa-4dd9-84ae-4586b331dbf7,1176,,"[60.0, 59.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,50,Villarreal,222,['03042f36-7b62-43bf-a583-51801c34ccff'],35,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:35.235,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8adc15a6-15de-4447-b8ed-c2b4ea2b7b41,1180,,"[44.0, 26.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,50,Villarreal,222,"['005a09a3-6ccd-47be-b0fd-748a478a0421', '528091f4-1264-4ab3-b457-79b64cab440d']",38,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:38.351,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e4a140-18dd-4cb7-8b8f-aec4851021e6,1183,,"[45.0, 37.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,50,Villarreal,222,['7938cdb6-c257-4f51-8bb8-035650b67200'],39,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:39.397,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3faacc2-5096-40ec-8714-0d1a40968cb8,1186,,"[18.0, 38.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Asenjo Andrés,6755.0,Goalkeeper,50,Villarreal,222,['4c67978e-2cdd-4943-9d12-40a82c69d78a'],41,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:41.855,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf332c4-b61e-4533-b646-be91b0d51ecf,1189,,"[25.0, 12.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,50,Villarreal,222,['e5ef7af8-14d5-4835-9a09-9cc5e17d2faa'],44,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:44.146,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c2ff62-2961-4cfb-8454-34766d9dc650,1194,,"[25.0, 27.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Midfield,50,Villarreal,222,"['b6fa8f49-1579-4967-8b89-750b28fbad4f', 'e48992be-50f3-438e-bfd8-c76f2c0f126c']",46,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:46.263,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d3502e7-450a-4fd4-96cc-68e5f1d9a447,1197,,"[51.0, 14.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Cheryshev,5186.0,Left Midfield,50,Villarreal,222,['5fb408a3-d453-48e8-923b-1241256e6583'],48,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:48.401,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfbd7a3-4bb0-43f2-a0f5-c41ba559eb84,1199,,"[38.0, 21.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,50,Villarreal,222,['349180f6-ccba-4264-ad7f-7c3084e39131'],49,,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:49.738,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77ed6bf8-9c38-4328-9555-155ac9793170,1203,,"[96.0, 71.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,51,Barcelona,217,['34b90916-d420-4328-afab-e1e77a4c578b'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.016,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290f82f-8fc0-4be6-9f85-5221946a9514,1207,,"[88.0, 51.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,['d3618952-2651-4b3e-95f0-3dbfece26a27'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.607,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66371f24-9765-4f26-af06-3cca7ad9005d,1210,,"[97.0, 52.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,51,Barcelona,217,"['a213cd84-d659-4830-97cd-f687d9e481c3', 'cd2f89bf-a708-48bf-9cd3-66e7afa8907e']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.096,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56b3058a-5291-461f-a00f-54da2fea9add,1212,,"[90.0, 37.0]",9928,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,['9bd488a5-2ce3-463d-a8bc-5c6d55536afe'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.713,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,880bdbf2-a0fd-4868-b899-916587b1f9e5,1215,,"[109.0, 25.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,51,Barcelona,217,['08e22d89-47a4-4ae7-b9cc-f80c4fbdc653'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.365,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,680e298c-3ec4-4fdc-b1bb-9c40b77fd162,1218,,"[110.0, 37.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,['14213d6d-7252-4715-96d7-0cd170004456'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.488,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66275d69-db95-48da-9707-015386db5ff8,1221,,"[24.0, 64.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,52,Villarreal,222,['bcbd5919-6093-498a-8bed-90fc848ebfc9'],6,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:06.028,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c2a6338-3727-4a8d-9bad-880aaed70d24,1226,,"[46.0, 60.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Right Center Forward,52,Villarreal,222,"['616929e6-9de1-4b2c-8325-274efdb73ea3', '7409f468-40f5-495e-b2a6-ccf537ffcc1c']",12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:12.760,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a16e37-0466-4ce3-9cf8-c05d25da99f4,1229,,"[46.0, 64.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,52,Villarreal,222,['bf52e442-1192-4ef7-9397-5d9181b1f3fd'],14,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:14.015,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bca29121-bbad-4ddd-8202-a023c4b9193b,1234,,"[64.0, 23.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,53,Barcelona,217,['bca7f031-0335-4e9d-bc27-988e39950c2f'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.916,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bca505a6-e465-45c4-84e2-6d8d3de86b12,1237,,"[72.0, 14.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,53,Barcelona,217,['3ad7d04e-6584-48a8-a86b-3500e6854c5b'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.935,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c975d55d-8219-4710-b2c1-ce1f566dfec5,1241,,"[62.0, 25.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['ec240cbb-d108-40d1-991a-3d95480ab40d'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.772,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c398f48a-b2ea-4bc2-a67b-272a90ddaf93,1244,,"[71.0, 18.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,53,Barcelona,217,['475e66e6-e02a-47c0-a436-6f742464e59b'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.889,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b38bc88-ded5-4b3a-a8f5-8f18c617678b,1247,,"[64.0, 24.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['2f0fa377-0f04-4295-a2df-d8c6f3b2534a'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.156,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,754ae32d-a583-4bfc-8379-05196815ac8a,1250,,"[78.0, 47.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,53,Barcelona,217,['c668ca62-dadf-4ea8-9c08-b904bc6c8983'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.226,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b3ddf4-a787-4e24-8c12-0da6866c4d36,1253,,"[64.0, 43.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,53,Barcelona,217,['c636bc85-d24f-4dcd-b26e-e176581ee3f2'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.282,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e72d766-9d67-4ee3-b9cd-5ad425751492,1256,,"[73.0, 67.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,53,Barcelona,217,['7f92d8d1-efc7-4e38-8a3a-66f8bec89b1d'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.794,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5eebfe-4d2f-44db-bfa0-c0b76d1253d1,1259,,"[68.0, 57.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,53,Barcelona,217,['bf13f0b2-13f4-4c4d-85fa-5d301cb053ef'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.837,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f587afd7-1b62-401b-a930-ff1012ef04e9,1262,,"[54.0, 53.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,['05821208-7d39-4d5f-be09-0f5b3c19d2b3'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.847,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d850c0fb-c8ff-4d8f-a00e-a066a95977dd,1265,,"[64.0, 47.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['63233ff1-8091-4a35-b259-e413c474b637'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.449,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96865a6d-8cb6-495f-922f-01932ef31afb,1268,,"[51.0, 66.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,"['1cda4ee2-594f-4adf-b4d8-0460ede4b307', '2115537d-166e-4a00-be98-b616a3c9ce09']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.206,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf62c57-9a22-48e2-87b2-e3aa9fc56130,1272,,"[63.0, 69.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,53,Barcelona,217,['8a8fe0cd-1baa-400e-b70b-7d57de3355a3'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:43.097,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e53527c-121c-44f2-ba74-beb6462ef285,1275,,"[29.0, 19.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,53,Barcelona,217,['07b380dc-e36e-4d9f-b20e-e5a4863fe270'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.695,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f4b4eb-e3d9-4548-829f-7656e6ebbda5,1278,,"[48.0, 6.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,53,Barcelona,217,['b3dca611-0603-4fb1-8c0d-f9f69f448b62'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:53.866,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a17ce8-ed24-45e1-b79a-ac71f2128878,1282,,"[64.0, 5.0]",9928,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,53,Barcelona,217,"['23ff3706-f8f1-4b98-9272-0c4a6ad1a71a', '39d79063-d8dc-40be-a9c5-e88218df0530']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.412,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28f20ef9-0a8a-45ff-9ea4-cac9ee989068,1285,,"[37.0, 54.0]",9928,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,['b8aceb8d-43c9-4a20-97fd-bd91341e3b43'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.103,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a60805e-5de9-46ed-9a93-dd4fae6a03f0,1288,,"[64.0, 74.0]",9928,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,53,Barcelona,217,['a2515f30-6a7b-4ede-85a4-9f1b0c40faf5'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:09.604,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff70381-2ec3-4b93-9eef-d837b638445c,1291,,"[91.0, 67.0]",9928,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,53,Barcelona,217,['43856c35-c9d4-49f5-b7d0-b8c872f6cbd2'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.480,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eddecf67-7b39-4364-a2e1-8409e12096f9,1294,,"[112.0, 41.0]",9928,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,53,Barcelona,217,['319435bf-0368-4767-bc30-70d73cdd5f58'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.127,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f21d908-d3da-429f-a594-950b7fcb2a8f,1305,,"[62.0, 14.0]",9928,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,56,Barcelona,217,['8e3a4a1e-02b6-430c-9a31-b465c12461e7'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:07.065,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6146c60-3377-450d-9cf5-fa9c5a618c48,1309,,"[42.0, 21.0]",9928,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,56,Barcelona,217,['7591789d-d13e-4043-8ec7-e9119e0bcc27'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.985,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f975612-8493-4646-85f0-fa28f447f56c,1312,,"[46.0, 65.0]",9928,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,56,Barcelona,217,['fa044407-d21f-4382-b4a2-eed220cef90b'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:13.476,Ball Receipt*,,2017/2018
