ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d0288d-1fbd-408f-982c-c723915e03a7,1689,,"[110.0, 34.0]",266166,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,75,Barcelona,217,['f47ce471-3bbf-4a94-9fe0-182d79b54a5d'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.724,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f263785-62f1-43f3-bca1-5959d9a4098a,1692,,"[49.6, 11.5]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,76,Barcelona,217,['a0925994-c98c-46af-a51f-c7043446a99d'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.401,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3b8205-4549-43ff-8776-a2eedd0c09c9,1695,,"[58.1, 44.1]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,76,Barcelona,217,['16448c11-cbc9-4151-bd1f-e33eb161d190'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.760,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9689de5-e44a-41aa-ada8-bef4cc0935bc,1698,,"[106.0, 25.9]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,76,Barcelona,217,['4f5eb28d-d89d-49f3-affd-f02f3d47a6e2'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.223,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e12437d-d514-4109-a4ad-4edeb1d146fe,1700,,"[71.1, 18.4]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óliver Torres Muñoz,12021.0,Right Midfield,77,Atlético Madrid,212,['ac40eb75-5996-439f-ab51-16a8791ee22f'],38,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:38.907,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0ddaa2-2b7d-489a-968d-b2417a4557b2,1704,,"[57.7, 70.2]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Right Wing,77,Atlético Madrid,212,"['450905b8-6f4a-4715-b50e-1516f247002d', 'bb60a1e6-7ddd-4127-958e-06d8da6f1dd3']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.920,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e242596-c9aa-4c1c-9e5f-cceb1ff60ec3,1708,,"[62.2, 9.2]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óliver Torres Muñoz,12021.0,Right Midfield,77,Atlético Madrid,212,['071e1af1-2289-4dc1-b383-62661af1b4fe'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:45.226,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca393f52-1c13-40b7-9189-d5425ba6e2a7,1715,,"[48.2, 3.1]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Filipe Luís Kasmirski,6320.0,Left Back,77,Atlético Madrid,212,"['ad3193b3-a313-45c2-838d-e2e99b20afa3', 'c041bdff-aefa-4333-bc63-5bb8d5c943af']",49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:49.520,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bbdd2b9-6c10-4ea9-9146-6c24e337249e,1718,,"[57.6, 16.0]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óliver Torres Muñoz,12021.0,Right Midfield,77,Atlético Madrid,212,['deac0e40-2cd1-4a1b-82ac-76ce92340084'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:51.154,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e109a7cc-e096-478a-9c9c-fc6ed3599a0d,1721,,"[72.6, 5.6]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Right Center Forward,77,Atlético Madrid,212,['b98e9fac-2b38-44eb-b8b4-266cf8f72d10'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:54.434,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ebb7232-a1fe-4c1f-8b80-aed0d387aba3,1725,,"[39.4, 33.3]",266166,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,78,Barcelona,217,['e929a4e2-0f38-411b-b0ea-55a65bd52ae6'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:58.287,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8e6f628-19b7-446f-92e7-5ae50d80c4fd,1728,,"[42.4, 55.4]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,78,Barcelona,217,['66daebe0-a354-4d8f-a6d3-2446d08d8c94'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.086,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548c8e7-db0a-4224-955a-ee888b0d5fd7,1731,,"[62.1, 75.9]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,78,Barcelona,217,['8208f250-9ec4-42d8-ac8a-f64dcfd2127d'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.393,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d15acaf-8657-4bc2-ae7f-38dcab527fad,1734,,"[51.3, 57.3]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,78,Barcelona,217,['53a21aac-29a0-421a-9ee2-eb0095b455b2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:12.386,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b1646d2-5f55-48e2-92c5-3a9551274af3,1737,,"[56.4, 29.5]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,78,Barcelona,217,['adc35197-1494-4b70-996b-cda8a61b394b'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.866,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63a2a26c-a883-4ddb-9768-df68ffe1940d,1740,,"[62.9, 54.7]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,78,Barcelona,217,['bedf59a6-fcf7-46ee-a7f9-bef5757adc5f'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.926,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bab6ff13-924e-4e66-b71e-db09dc44b6d4,1743,,"[96.7, 74.2]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,78,Barcelona,217,['3a63f005-b970-4d2e-a0aa-ba1192e37d86'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.785,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2698cb-e2dc-49c4-b764-7df921a943a3,1747,,"[101.7, 61.1]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing,78,Barcelona,217,"['0c4a313a-28b1-494a-927c-6f0da3f5d7fa', 'becc8526-e037-4afe-859b-3bfe391e46b9']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.665,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d76b077-fd86-4718-a727-9361f0756f86,1750,,"[91.4, 62.0]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,78,Barcelona,217,['5d3927f3-cb6b-4ea3-b794-84c77b224d01'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:29.222,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2801a53-8caf-4b31-8e4d-c5d073d060d6,1753,,"[93.0, 18.3]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,78,Barcelona,217,['a1bc61e9-64ce-4552-b996-7e98a59ca63a'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.941,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae75e454-a33a-4ea9-b7ac-4f17733fdd3f,1762,,"[68.2, 69.4]",266166,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,78,Barcelona,217,['5dff2acf-2dd5-4c59-abc6-78fa386a5582'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:39.564,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f3c965-2f96-41d0-93ff-3acb3a3ca9a7,1770,,"[45.1, 37.6]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing,80,Barcelona,217,['9c3bbac8-92b1-4e6d-95f5-f0f883488d56'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.432,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947bd59c-f1cf-42a8-927b-6d0a9cef7569,1777,,"[85.9, 64.1]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,80,Barcelona,217,['dc0a2150-dc71-4f85-9329-2c2ddb79eeff'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.577,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381e37a4-9e6e-4506-ba1a-dbff36c68b60,1784,,"[53.2, 51.2]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,80,Barcelona,217,['4ae33348-46dd-4a37-aa8e-c5ca32c30c45'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.404,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94ceefd-81d7-42b2-9376-b864763bcd40,1787,,"[65.5, 36.1]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,80,Barcelona,217,['c60f6360-ac52-4fc1-9468-8e882ab2204a'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:32.739,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eb718a6-842f-4573-b291-3c9a871c1820,1790,,"[95.4, 12.2]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,80,Barcelona,217,['d2bb01d3-5769-4c24-88da-7df125725565'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.044,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc52def7-5f73-46c9-a035-82f7f9f4e369,1793,,"[73.1, 20.8]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,80,Barcelona,217,['37ad5a2f-186d-4e3b-a3c6-b3b923e56b42'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.327,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efcec83b-2dbf-4430-b337-b72cf7245402,1796,,"[75.3, 63.9]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,80,Barcelona,217,['1e35b4b3-1632-4bd0-92eb-61d6bde90af0'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.232,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57be6b50-63bb-4d63-87ad-8418e9bd50cd,1800,,"[110.2, 20.8]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,80,Barcelona,217,['ff89f6dd-a539-4082-9b57-b9919799a99a'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.405,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f7bba9-0ce2-4391-8874-186960c59e44,1803,,"[113.4, 40.1]",266166,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,80,Barcelona,217,['e3d1ebc9-7904-466e-99c3-a44ab419b8d7'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.662,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e870c5-69fc-4aae-affc-cbf40bcfa811,1805,,"[65.0, 74.3]",266166,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Left Center Forward,81,Atlético Madrid,212,['cb388746-3b97-4eb4-84cc-71ca0ea65506'],28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:28.107,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e040860b-e81e-4548-92b1-80835f9d5961,1808,,"[85.5, 62.0]",266166,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,81,Atlético Madrid,212,"['0d0e9c9f-7efd-4235-9381-388ab5c8670a', '1f4ac6b7-9539-4996-9c86-85a44128e0ed']",30,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:30.757,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e57bad0-788b-4312-9914-435751a1f877,1818,,"[19.9, 5.0]",266166,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,83,Barcelona,217,"['4fe3399d-4208-4af9-a484-35b5e87a326b', '76bdb9d4-c92b-43d4-aedb-70c3ebdb39e2']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.722,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb4d3e0-408b-42c8-a6da-67009f335b9f,1825,,"[105.5, 56.3]",266166,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando José Torres Sanz,6382.0,Right Center Forward,84,Atlético Madrid,212,['01a67ba5-273d-447f-8ad1-f92021df5648'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:56.038,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240a6957-dea3-4c5d-99f3-52cf7479dea7,1832,,"[64.0, 67.9]",266166,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Wing,84,Atlético Madrid,212,['c5dcbe34-9cda-43e6-8721-c6120b502487'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.573,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c9ecec-de12-468a-9a2f-84e71dcb1b3f,1836,,"[63.4, 32.3]",266166,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,85,Barcelona,217,['5d816e62-8e0c-4c47-9e3b-32ac19c73801'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.626,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f597dd1c-2391-47d9-9ea0-9757865a493f,1839,,"[61.5, 49.5]",266166,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,85,Barcelona,217,['369a8d2d-0263-48b8-9776-4c2811b165fe'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.184,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2be2c51-6487-458e-9289-a869f70fc871,1842,,"[71.0, 27.4]",266166,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,85,Barcelona,217,['62222d2e-c1fb-415c-95ba-2806b3eb825e'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.127,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644caac8-b5cf-4b21-b083-3834950867dc,1845,,"[85.9, 3.0]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,['0ba3100f-39f2-4401-b453-03a4449c2afc'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.286,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f8f21e-c3e7-49f8-a02a-481c715e6d31,1848,,"[66.3, 24.6]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,85,Barcelona,217,['e9b7e7a2-9110-4aaa-a385-6ab71dad9f87'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.655,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd233ca6-6f46-44a4-af94-7395c2419a74,1851,,"[61.0, 59.8]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,85,Barcelona,217,['e28a8496-16c9-4be9-b341-4dd67b2677cc'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.709,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e587fb-2850-4f43-98cf-f801fe25260d,1855,,"[67.8, 77.0]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,85,Barcelona,217,"['884b436b-cb6b-4592-8c5f-20419c4dffa4', 'a104871a-df0f-4b41-807f-70ab5c40bcd8']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.431,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ae12873-7c5c-417c-bffe-9a1962dd3b51,1858,,"[50.2, 66.0]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,85,Barcelona,217,['0822fcc0-c598-424a-b6ed-acf6c6952cff'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.808,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5d4eb0-700d-442c-937b-36ebd014ce12,1861,,"[23.1, 35.7]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,85,Barcelona,217,['c62f9bf7-dfc8-4478-a3d6-5c0378f96acd'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.780,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d362d6b6-dd39-4425-8e97-a8be5d1ed0e2,1864,,"[31.0, 23.6]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,85,Barcelona,217,['f6fee3ea-9a4a-4e64-98e1-ea701e5d1bc8'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.152,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48c19a67-8603-4577-ba7e-9b5adecd5729,1868,,"[45.2, 5.8]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,85,Barcelona,217,"['d8be519a-5fa5-491c-a6d6-26ca5a3c75be', 'e85b6d39-1d8d-4c03-aecb-d22f84e6d2c2']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.776,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d057a523-ac7d-4b3a-8474-651b725350c5,1871,,"[54.5, 6.4]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['a4578e3b-ac8c-4b89-93f9-bc5c1d7e048f'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:24.894,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0fb74b6-9516-4db1-8bbb-bda4f2f48f3d,1878,,"[78.8, 58.8]",266166,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,86,Atlético Madrid,212,"['4d2ed808-f35a-4a58-8f11-9e455a0d05bf', 'e6541b64-43b8-4899-9f8b-384db43e5d12']",29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:29.244,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dfda9bd-b461-42cb-8231-ea3cfc1cae6e,1883,,"[82.4, 65.2]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Left Midfield,87,Atlético Madrid,212,['6af9d742-1b8a-4867-a245-fc009d8d5de2'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:19.360,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d35adbf2-e602-41f2-b9fc-20b0862474ff,1889,,"[40.1, 54.8]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rafael Alcântara do Nascimento,6998.0,Right Wing,88,Barcelona,217,['c3d4a18f-5a2a-487e-860d-af59b24fdb46'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:27.494,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f59297-52ea-4343-8615-630aeb9e1a09,1892,,"[56.8, 69.0]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,88,Barcelona,217,['5ff033e9-7dc6-455b-9367-4156c5024945'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:29.216,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8544bb1d-746f-4559-b520-887745b46f95,1895,,"[89.7, 31.4]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,88,Barcelona,217,['a7260024-667d-4e50-ac18-a3c2e95b37ac'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:32.616,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8060138-3d9d-449d-8838-0c75e6b091e0,1897,,"[51.8, 34.2]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,89,Atlético Madrid,212,['d26311d3-37ca-440d-b004-6eaa6efc6e3b'],33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:33.840,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d90fcc5-938a-4afa-90b9-34db369a919d,1901,,"[44.9, 6.1]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,89,Atlético Madrid,212,"['060a8998-6225-4b4d-a078-ecb0c7133d53', 'a0f0ea29-7b2d-4acc-9526-772be8180b56']",37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:37.283,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650ddac3-7d1c-4cd2-86bb-a1e545064894,1907,,"[99.6, 69.2]",266166,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,89,Atlético Madrid,212,['20c52ba2-942e-4d79-a4c9-c2758f070e57'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.478,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cf00739-7496-4476-bba3-4f5bb090250e,1909,,"[72.6, 42.1]",266166,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fernando José Torres Sanz,6382.0,Right Center Forward,90,Atlético Madrid,212,['20c0b600-c2f5-45c2-920a-6b5b21bc4430'],12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:12.759,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b858eaa-56c0-48c7-a690-8efdfcd128a2,1913,,"[25.2, 24.9]",266166,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,91,Barcelona,217,['d5cd3703-a495-4ad9-86d9-7c5905dcf879'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.731,Ball Receipt*,,2015/2016
