50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.300556,,,,,,,,,,,,,ee66a829-112a-48d0-a7ff-7ea22385e546,879,,"[84.4, 74.1]",3773625,17,,,,-2.1831844,,Right Foot,,,,"[75.9, 62.0]",,Ground Pass,,14.787157,,,Óscar Mingueza García,43728.0,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,35,Barcelona,217,['e1015a5c-ed16-498c-8dc6-fadc70feda47'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.007,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.055662,,,,,,,,,,,,,a8f504d6-88f5-4602-ad35-ed13f21d5dd1,882,,"[75.9, 62.0]",3773625,17,,,,-1.4105656,,Right Foot,,,,"[77.5, 52.1]",,Ground Pass,,10.02846,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,35,Barcelona,217,['6c48da3c-7ad1-4390-8d39-a83538887f6a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.711,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.869409,,,,,,,,,,,,,1794f73c-d7d9-4fd8-962b-3db1159d17da,888,,"[77.1, 50.8]",3773625,17,True,,,-1.579235,,Right Foot,,,,"[76.9, 27.1]",,Ground Pass,,23.700844,,,Pedro González López,30486.0,,,,,Free Kick,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,36,Barcelona,217,['99c7f220-978b-4093-8c4d-96f35776530c'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:42.180,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,2.567786,,,,,,,,,,,,,2655c601-061c-47ac-8746-428532dde34c,897,,"[30.7, 36.8]",3773625,17,,,,-2.3765998,,Right Foot,,,,"[15.7, 22.4]",,Ground Pass,,20.793268,,,Sergio Escudero Palomo,6718.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,37,Sevilla,213,['09ac47da-8312-4af7-aefe-29cb16eeac2e'],47,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:47.218,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.686696,,,,,,,,,,,,,470870a9-b30b-4a4e-a44c-bbafdbe579a6,900,,"[15.7, 22.4]",3773625,17,,,,2.6524727,,Left Foot,,,,"[3.3, 29.0]",,Ground Pass,,14.047064,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,37,Sevilla,213,['c9108170-2e2f-4b2c-a4cf-3999d93c221b'],49,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:49.986,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,2.177062,,,,,,,,,,,,,ea717106-fc8e-4161-a275-5a873aa7d962,903,,"[3.3, 29.3]",3773625,17,,,,0.055727363,,Left Foot,,,,"[51.7, 32.0]",,High Pass,,48.47525,,,Luuk de Jong,20033.0,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,37,Sevilla,213,['b2151315-65c4-4a07-abe3-77fa2a2407e8'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:51.752,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.193775,,,,,,,,,,,,,39e9f7ae-17ed-4a4e-9919-ca253bd59971,906,,"[51.5, 32.0]",3773625,17,,,,-3.0186207,,Other,,,,"[42.6, 30.9]",,High Pass,,8.96772,,,Fernando Francisco Reges,16003.0,,,,,,1,Regular Play,Luuk de Jong,20033.0,Center Forward,37,Sevilla,213,['8a29b2ef-c048-4263-8b7c-81b36465e0dd'],54,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:54.009,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.337078,,,,,,,,,,,,,09d443e3-81d8-4824-adbe-61ffb0b34aeb,909,,"[42.5, 25.3]",3773625,17,,,,-0.8826514,,Right Foot,,,,"[57.3, 7.3]",,Ground Pass,,23.303219,,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,37,Sevilla,213,['5ce091e3-4957-496b-8d44-f22c63631c79'],55,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:55.883,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,2.197363,,,,,,,,,,,,,75e87b77-5ee4-415a-8056-839195e6d7ce,912,,"[57.3, 7.3]",3773625,17,,,,3.0750246,,Left Foot,,,,"[42.3, 8.3]",,Ground Pass,,15.033297,,,Sergio Escudero Palomo,6718.0,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Left Wing,37,Sevilla,213,['71d1aef2-43ce-49d4-b509-12ac53990041'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:17:57.749,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.921013,,,,,,,,,,,,,af85b8b6-8b04-45d3-a621-43e4f750dc53,915,,"[42.3, 8.3]",3773625,18,,,,1.6062424,,Left Foot,,,,"[41.8, 22.4]",,Ground Pass,,14.108863,,,Diego Carlos Santos Silva,3366.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,37,Sevilla,213,['1cd5a7e0-a91f-48ea-93b0-721d99ec99e1'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:00.442,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.337199,,,,,,,,,,,,,3ed2bcc9-8513-4fcd-b0ca-6a4c98b981b0,918,,"[41.8, 22.4]",3773625,18,,,,0.060900208,,Right Foot,,,,"[50.0, 22.9]",,Ground Pass,,8.21523,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,37,Sevilla,213,['0e23fe76-cc22-41b9-8d6e-408bcbddbdd2'],1,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:01.971,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.247921,,,,,,,,,,,,,a49d6b7e-a378-4c9e-8f75-a4aedbf4703e,921,,"[49.2, 30.6]",3773625,18,,,,1.3178576,,Right Foot,,,,"[55.3, 54.2]",,Ground Pass,,24.375603,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,37,Sevilla,213,['8be133f9-b759-4a89-bb67-f883c7941fec'],4,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:04.727,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.421327,,,,,,,,,,,,,2924cc39-f5e1-4157-9ecc-65491d0e922b,924,,"[98.7, 58.0]",3773625,18,,,,1.0427219,,Right Foot,,,,"[105.7, 70.0]",,Ground Pass,,13.892444,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Right Wing,37,Sevilla,213,['34b77774-195f-4ac7-8769-6fd2a69014b5'],17,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:17.275,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.439882,,,,,,,,,,,,,e6f0ac52-b4c8-4aa2-b69f-baf68deeb39a,927,,"[105.7, 65.4]",3773625,18,,,,3.107592,,Right Foot,,,,"[91.0, 65.9]",,Ground Pass,,14.708501,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,37,Sevilla,213,['550eb01c-9a27-48ea-8aa9-73c5b85e6e3f'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:21.151,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.503971,,,,,,,,,,,,,ae563a1e-8d80-436f-8719-177997921baa,930,,"[91.0, 65.9]",3773625,18,,,,-2.7744188,,Right Foot,,,,"[71.5, 58.4]",,Ground Pass,,20.892582,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,37,Sevilla,213,['c6fb3551-bcff-4e89-ac9f-cfb9401592b9'],24,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:24.585,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.769433,,,,,,,,,,,,,ca2a71ee-772d-4e1e-8d71-37da56cdc3ae,933,,"[71.5, 58.4]",3773625,18,,,,-1.4988487,,Right Foot,,,,"[72.3, 47.3]",,Ground Pass,,11.128792,,,Fernando Francisco Reges,16003.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,37,Sevilla,213,['26e2ade4-cea1-4f0a-b23e-121531a14504'],26,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:26.719,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.315673,,,,,,,,,,,,,b56c5b37-e63a-4db7-98d8-6989865560c9,937,,"[89.5, 52.3]",3773625,18,,,,1.9328274,,Right Foot,,,,"[80.6, 75.8]",,Ground Pass,,25.128868,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,37,Sevilla,213,"['cff00ebc-2ac4-4899-8355-292dcf8e3752', 'db1673dc-d269-443e-8372-d028623d840f']",32,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:32.741,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,2.688764,,,,,,,,,,,,,fae42392-5d20-4efb-8272-ec13fc707806,940,,"[84.5, 75.0]",3773625,18,,,,-1.4620076,,Right Foot,,,,"[92.2, 4.5]",,High Pass,,70.91925,,,Sergio Escudero Palomo,6718.0,,True,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,37,Sevilla,213,['54fc283e-4fff-4fdc-9f33-6bd59a84d3ae'],36,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:36.285,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.002163,,,,,,,,,,,,,d2362e63-beae-4be7-bbcf-6e7be3630f0f,943,,"[95.4, 5.2]",3773625,18,,,,2.0724003,,Left Foot,,,,"[90.3, 14.5]",,Ground Pass,,10.606602,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,37,Sevilla,213,['6ff4e33e-4312-49b4-86cc-42bebbfa4188'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:41.528,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.742975,,,,,,,,,,,,,a112ec80-7d39-49cf-816b-088d7657a27a,946,,"[83.7, 13.7]",3773625,18,,,,-2.0831857,,Right Foot,,,,"[78.3, 4.1]",,Ground Pass,,11.014536,,,Sergio Escudero Palomo,6718.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,37,Sevilla,213,['3c551cf9-9170-4246-a405-43daad6c712e'],43,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:43.398,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,3.683762,,,,,,,,,,,,,1791e9ad-2aba-4719-9659-608eff1e0995,950,,"[78.1, 6.4]",3773625,18,,,,2.4762752,,Right Foot,,,,"[44.2, 33.0]",,Ground Pass,,43.090256,,,Diego Carlos Santos Silva,3366.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,37,Sevilla,213,"['4d7c080b-b152-458d-9ddd-dc80cfc68b3b', '70160af9-d67a-48be-8864-0fee6cacc594']",45,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:45.166,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,2.680937,,,,,,,,,,,,,17ca2303-225a-4156-898a-955644458124,953,,"[44.2, 33.0]",3773625,18,,,,2.946907,,Right Foot,,,,"[15.8, 38.6]",,Ground Pass,,28.946848,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,37,Sevilla,213,['3d11a471-d22b-4584-b97f-672aa312e0a6'],48,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:48.920,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,3.222454,,,,,,,,,,,,,4c644561-c627-4cd4-b446-f7509f1cf9df,957,,"[15.5, 35.3]",3773625,18,,,,0.5206887,,Left Foot,,,,"[71.3, 67.3]",,High Pass,,64.32449,Incomplete,,Luuk de Jong,20033.0,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,37,Sevilla,213,"['02301e3c-a7ad-4a07-a746-41fccadaecd9', '2dc8c42d-9feb-431c-8dbf-99cf0aa14c79', '61c4b4ba-1afd-4704-9206-67b0ae86fca9']",58,,,,,,,,,,,,,,,,,,Sevilla,213,00:18:58.453,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,1.269261,,,,,,,,,,,,,2dc8c42d-9feb-431c-8dbf-99cf0aa14c79,959,,"[48.8, 12.8]",3773625,19,,,,-0.6727548,,Head,,,,"[61.1, 3.0]",,Low Pass,,15.726728,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,"['4c644561-c627-4cd4-b446-f7509f1cf9df', '8078fad4-a5b0-428e-84ea-e24c7d477a54']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.676,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.93252,,,,,,,,,,,,,519482f3-aa3b-4b32-a1a2-5c427872ef10,962,,"[61.1, 3.0]",3773625,19,,,,1.3769978,,Right Foot,,,,"[63.2, 13.7]",,Low Pass,,10.904128,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,38,Barcelona,217,['a6476643-9f4b-4a98-85d0-50d58edf395e'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:03.065,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.193371,,,,,,,,,,,,,505dda3b-0a79-409b-8c57-1635b03207a5,966,,"[61.6, 15.1]",3773625,19,,,,2.0046363,,Right Foot,,,,"[53.4, 32.8]",,Ground Pass,,19.507177,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,38,Barcelona,217,"['33d61143-0a96-4215-bb96-3bbf94888f2c', '3b3ac57f-cbea-471a-a7be-f93cf867befa']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.965,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,2.038123,,,,,,,,,,,,,ca1f0b80-adce-43f4-ae74-f7478b652d00,970,,"[54.5, 33.3]",3773625,19,,,,-3.0948431,,Right Foot,,,,"[37.4, 32.5]",,Ground Pass,,17.118704,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,"['233ab1b9-e429-46ec-8d69-7d4d73e19c4a', 'f514ef55-e373-46f5-a692-e923a73dff4e']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.182,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,1.471293,,,,,,,,,,,,,c9d82a25-65c6-4e41-85fd-06d69a54082b,973,,"[37.4, 32.5]",3773625,19,,,,1.7166072,,Right Foot,,,,"[35.3, 46.8]",,Ground Pass,,14.453373,,,Óscar Mingueza García,43728.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,38,Barcelona,217,['c670e40e-b934-4182-888b-60606c26a90c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.557,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.800005,,,,,,,,,,,,,6027e704-081f-40fd-9a56-d1a111cdfe0b,976,,"[35.3, 52.9]",3773625,19,,,,1.1839206,,Right Foot,,,,"[44.1, 74.5]",,Ground Pass,,23.323807,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,38,Barcelona,217,['012a9e0a-b0e0-4b91-b079-e13b4a7d6d49'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.472,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.851091,,,,,,,,,,,,,0b5173e8-5de0-4e06-959d-043069f1ed63,979,,"[43.9, 74.5]",3773625,19,,,,-0.98279375,,Left Foot,,,,"[50.3, 64.9]",,Ground Pass,,11.537765,,,Pedro González López,30486.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,38,Barcelona,217,['da933d34-1635-4f57-9ea4-c4ce398c0ea4'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.740,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.553491,,,,,,,,,,,,,3a75af8c-8e99-4f67-806c-2e1052da852c,986,,"[48.0, 58.9]",3773625,19,True,,,-1.0178225,,Right Foot,,,,"[76.7, 12.4]",,High Pass,,54.643757,,,Ousmane Dembélé,5477.0,,True,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,39,Barcelona,217,['57ca46cc-4f2a-4682-bc58-5fc52f520bff'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.205,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.605852,,,,,,,,,,,,,05846477-6d19-457a-8d64-b2f7ebf51055,994,,"[48.6, 58.4]",3773625,19,,,,-2.2730532,,Right Foot,,,,"[44.2, 53.2]",,Ground Pass,,6.8117547,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,40,Sevilla,213,['2548394c-0e65-411a-b633-dc0a76b44df7'],40,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:40.031,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,3.091018,,,,,,,,,,,,,124f21f4-1e8b-4aef-a26f-20468262ff12,997,,"[44.4, 53.0]",3773625,19,,,,0.92792296,,Right Foot,,,,"[63.5, 78.5]",,Ground Pass,,31.860006,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,40,Sevilla,213,['9fb16e5f-64fe-4f4f-8f02-83a074f30669'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:41.694,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.822689,,,,,,,,,,,,,c0488df6-af3d-469c-b552-39fe1c291419,1001,,"[64.3, 77.5]",3773625,19,,,,-2.5485902,,Right Foot,,,,"[55.1, 71.3]",,Ground Pass,,11.094143,,,Joan Jordán Moreno,6701.0,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Right Wing,40,Sevilla,213,"['aaa54036-e228-4e67-8cb6-e7d6e5de4772', 'b5a6a11a-3b7b-4e6b-a13b-cc101f467a49']",49,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:49.578,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,1.571741,,,,,,,,,,,,,45b65254-9bdf-4887-85e5-dd6794ea325d,1004,,"[49.0, 55.1]",3773625,19,,,,-1.813444,,Right Foot,,,,"[41.5, 24.8]",,Ground Pass,,31.21442,,,Diego Carlos Santos Silva,3366.0,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Right Defensive Midfield,40,Sevilla,213,['cee35528-afb4-42a8-b814-589ed68da2b5'],54,,,,,,,,,,,,,,,,,,Sevilla,213,00:19:54.695,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.30084,,,,,,,,,,,,,d9932273-141b-48eb-bad3-598f8a970686,1007,,"[71.0, 18.9]",3773625,20,,,,-1.7126933,,Right Foot,,,,"[69.1, 5.6]",,Ground Pass,,13.435029,,,Sergio Escudero Palomo,6718.0,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,40,Sevilla,213,['69b7d477-4cc8-43d1-82c8-ff957b65a5df'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:00.835,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.658386,,,,,,,,,,,,,0bc5c606-12f9-4609-817f-0d8a90956746,1010,,"[70.2, 9.1]",3773625,20,,,,-0.79702556,,Left Foot,,,,"[78.7, 0.4]",,Ground Pass,,12.163059,Out,,Munir El Haddadi Mohamed,6616.0,,,,,,1,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,40,Sevilla,213,['f2183a6a-8f6d-4f9a-9c65-3678a2d36a84'],3,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:03.440,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.777052,,,,,,,,,,,,,49b7a58b-28ba-4c99-b250-fc0c424f0ce7,1012,,"[40.4, 80.0]",3773625,20,,,,-2.0647378,,,,,,"[36.2, 72.2]",,Low Pass,,8.858893,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Sergino Dest,21881.0,Right Wing Back,41,Barcelona,217,['121ec669-b7ba-49c8-b87e-2dd378e72643'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.220,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,4.628357,,,,,,,,,,,,,33b31c51-9924-4776-83d4-d7a9166904ef,1016,,"[34.3, 72.0]",3773625,20,,,,-0.21455154,,Right Foot,,,,"[93.5, 59.1]",,High Pass,,60.58919,Incomplete,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,['b38cfeb9-b4be-4d66-a464-d9e07b492bb7'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.119,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,2.172904,,,,,,,,,,,,,37694778-8e7b-4d33-a883-41897fa8ab46,1019,,"[26.6, 21.0]",3773625,20,,,,1.8463074,,Right Foot,,,,"[19.9, 44.7]",,Ground Pass,,24.628845,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,42,Sevilla,213,['1ada7f0c-7f42-4cfb-b5a6-a9d68c3f7b24'],30,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:30.041,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,2.2402,,,,,,,,,,,,,273a46d3-3608-4372-965d-da08e4e0f79f,1022,,"[19.9, 44.7]",3773625,20,,,,-1.6891829,,Right Foot,,,,"[17.2, 22.0]",,Ground Pass,,22.860008,,,Diego Carlos Santos Silva,3366.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Center Back,42,Sevilla,213,['4119701a-ce8c-48a8-9171-c9ddacccc4eb'],34,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:34.623,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,2.590378,,,,,,,,,,,,,aac3f7b9-de63-46fd-b85e-ecb20107ab14,1025,,"[17.2, 22.0]",3773625,20,,,,2.2049768,,Left Foot,,,,"[8.3, 34.1]",,Ground Pass,,15.020653,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Left Center Back,42,Sevilla,213,['6c91a998-4f51-447e-a664-bb0468197d22'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:37.472,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,4.233223,,,,,,,,,,,,,1ba7f251-a776-45fa-ad4e-ca4a05e00453,1029,,"[3.9, 39.3]",3773625,20,,,,0.725424,,Right Foot,,,,"[49.8, 80.0]",,High Pass,,61.34574,Out,,Alejandro Darío Gómez,7006.0,,True,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,42,Sevilla,213,"['3ab0cbea-c933-4885-8bbb-ed71abc7e314', '7892cec1-1dc2-4b06-9dc7-8ef6f0cd06d2']",41,,,,,,,,,,,,,,,,,,Sevilla,213,00:20:41.710,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,0.983174,,,,,,,,,,,,,df2f73c3-f28c-443c-b7ab-3ff38b2907f1,1031,,"[76.7, 0.1]",3773625,20,,,,1.4791002,,,,,,"[77.5, 8.8]",,Low Pass,,8.736704,,,Ousmane Dembélé,5477.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,43,Barcelona,217,['91e24020-8c90-4a20-8d13-b1a41bc0c27e'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:58.755,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,1.851107,,,,,,,,,,,,,1e7376d9-c537-4c8a-ba4f-006e3afb4208,1034,,"[70.9, 8.9]",3773625,21,,,,2.3147435,,Right Foot,,,,"[50.1, 31.5]",,Ground Pass,,30.714817,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Left Center Forward,43,Barcelona,217,['38bd7520-2b59-420f-b2c8-ef9ff7f66788'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:01.095,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.822316,,,,,,,,,,,,,2340209f-b40e-448d-a3a1-62871279c8e2,1037,,"[62.6, 39.4]",3773625,21,,,,0.2573237,,Right Foot,,,,"[75.9, 42.9]",,Ground Pass,,13.752818,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,43,Barcelona,217,"['0b5227c4-d9b6-4b67-8785-abbf1e0b3bef', 'a2a4a177-cfb9-44e1-92b3-adf7978bbf73']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.799,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.860236,,,,,,,,,,,,,a8b62f04-0b1c-49b5-b3cf-2c46e9fe4c0f,1041,,"[57.9, 33.8]",3773625,21,,,,0.92389965,,Right Foot,,,,"[65.0, 43.2]",,Ground Pass,,11.780067,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,44,Sevilla,213,['39fd5c14-a3ea-40ef-8da7-81e58586c7c1'],9,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:09.044,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,0.780546,,,,,,,,,,,,,22a493ac-c582-4479-9af8-2dee12a10b57,1045,,"[78.1, 51.3]",3773625,21,,,,1.06717,,Right Foot,,,,"[83.5, 61.1]",,Ground Pass,,11.1892805,,,Alejandro Darío Gómez,7006.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,44,Sevilla,213,['a09ffbf3-9b13-4941-8833-cbe8b8b51d77'],13,,,,,,,,,,,,,,,,,,Sevilla,213,00:21:13.471,Pass,,2020/2021
