50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,0.9458,,,,,,,,,,,,,9dbe8d03-9333-48a6-8f2a-9d54da307b1d,2388,,"[81.0, 43.3]",70289,53,,,,,1.2991967,,Right Foot,,,"[83.2, 51.2]",,Ground Pass,,8.20061,,,,,Rubén Gracia Calmache,25921.0,,,,,,2,Regular Play,Jonathan Pereira Rodríguez,23804.0,Right Center Forward,105,Villarreal,222,"['3996470a-a25a-41e7-9e07-2fdd21e0b0b9', '3c808adb-1f12-4c01-b41a-0054c3adf1c0']",55,,,,,,,,,,,,,,,Villarreal,222,00:08:55.550,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,1.965726,,,,,,,,,,,,,bb5f04a1-fcb9-4380-bf77-8c76809e6431,2391,,"[84.5, 52.2]",70289,53,,,,,0.9867659,,Left Foot,,,"[99.9, 75.5]",,Ground Pass,,27.929375,,,,,Javier Ignacio Aquino Carmona,27153.0,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,105,Villarreal,222,['c9437415-5f3e-41fe-b88f-f9c0366e76f7'],56,,,,,,,,,,,,,,,Villarreal,222,00:08:56.552,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.6475,,,,,,,,,,,,,6c26f708-2456-4716-a992-e70a01fd287c,2394,,"[117.8, 64.7]",70289,54,,,,,-2.0693643,4b0c831b-82d9-44a4-9203-e3f594d2db58,Right Foot,True,,"[103.1, 37.7]",True,High Pass,,30.742315,,,,,Manuel Trigueros Muñoz,6771.0,,,,,,2,Regular Play,Javier Ignacio Aquino Carmona,27153.0,Left Center Midfield,105,Villarreal,222,['144116a3-59a5-4a42-9e16-6523e30f4f21'],1,,,,,,,,,,,,,,,Villarreal,222,00:09:01.312,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.382055,,,,,,,,,,,,,0f3150fc-66d6-498e-86f0-33260ef8925b,2398,,"[61.0, 41.0]",70289,55,,True,,,-1.2490457,,Left Foot,,,"[61.8, 38.6]",,Ground Pass,,2.529822,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Kick Off,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['88403b02-f126-4994-a35e-ea43a50987c6'],15,,,,,,,,,,,,,,,Barcelona,217,00:10:15.415,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.784356,,,,,,,,,,,,,d62cd968-f441-4934-a2f5-31ec734e63d2,2400,,"[63.1, 46.6]",70289,55,,True,,,1.5126427,,Right Foot,,,"[64.8, 75.8]",,Ground Pass,,29.249445,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,106,Barcelona,217,['651659f6-994e-466c-af91-88ea4c091d3e'],16,,,,,,,,,,,,,,,Barcelona,217,00:10:16.003,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.278663,,,,,,,,,,,,,c9fe31e5-6505-4b07-8eef-271851ce9ff1,2405,,"[46.0, 2.5]",70289,55,,,,,-0.07878396,,Left Foot,,,"[65.0, 1.0]",,Ground Pass,,19.059118,,,,,Giovani dos Santos Ramírez,5987.0,,,,,,2,From Kick Off,Bruno Soriano Llido,22819.0,Center Defensive Midfield,106,Barcelona,217,['04217731-2118-409c-b7dd-075f0de6dc12'],26,,,,,,,,,,,,,,,Villarreal,222,00:10:26.052,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.6105,,,,,,,,,,,,,114fe186-23e7-4968-a095-d0628d8cd660,2413,,"[3.6, 79.3]",70289,55,,,,,-0.500018,,Right Foot,,,"[34.9, 62.2]",,High Pass,,35.66651,,,Incomplete,,,,,,,,,2,From Kick Off,Marc Bartra Aregall,7068.0,Right Center Back,106,Barcelona,217,['adb3eb09-7748-4efc-9f79-e4637d1697be'],36,,,,,,,,,,,,,,,Barcelona,217,00:10:36.697,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,3.110859,,,,,,,,,,,,,adb3eb09-7748-4efc-9f79-e4637d1697be,2414,,"[86.1, 18.8]",70289,55,,,,,2.7439647,,Head,,,"[66.1, 27.2]",,High Pass,,21.692394,,,,,Bojan Jokić,27155.0,,,,,Recovery,2,From Kick Off,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,106,Barcelona,217,"['114fe186-23e7-4968-a095-d0628d8cd660', '4b34e1cf-a670-4583-9697-a6f588fdf2bc']",39,,,,,,,,,,,,,,,Villarreal,222,00:10:39.307,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.581908,,,,,,,,,,,,,d297a94e-ca8a-4919-aaf8-2e28354db693,2426,,"[86.0, 1.0]",70289,56,,True,,,2.1831574,,,,,"[71.6, 21.5]",,Low Pass,,25.052145,,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,108,Barcelona,217,['8c6fca5f-511b-4847-afbd-7933ade7abaf'],51,,,,,,,,,,,,,,,Barcelona,217,00:11:51.124,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.123339,,,,,,,,,,,,,34c97817-5113-4b15-9204-1049bcfb0bae,2428,,"[71.6, 21.5]",70289,56,,,,,1.506072,,Right Foot,,,"[73.0, 43.1]",,Ground Pass,,21.645323,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,108,Barcelona,217,['63b82f3b-0776-47fe-96e1-c1f26538b174'],51,,,,,,,,,,,,,,,Barcelona,217,00:11:51.735,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.272187,,,,,,,,,,,,,7159ed0f-6c4c-44c9-965b-71afcebe31c6,2431,,"[73.0, 43.1]",70289,56,,,,,1.1685748,,Right Foot,,,"[88.4, 79.3]",,Ground Pass,,39.339546,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Barcelona,217,['36415853-fca0-4ad3-8bcf-50ed564a3569'],54,,,,,,,,,,,,,,,Barcelona,217,00:11:54.223,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.4025,,,,,,,,,,,,,18ff355c-a9fe-4c5d-a243-73f26dbe57fe,2434,,"[99.1, 77.5]",70289,56,,,,,-0.7266424,,Right Foot,,,"[106.3, 71.1]",,High Pass,,9.633276,,,Incomplete,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,108,Barcelona,217,['63435373-68a1-4f41-8813-cad24bfd0b13'],58,,,,,,,,,,,,,,,Barcelona,217,00:11:58.516,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.5047,,,,,,,,,,,,,2f91c14f-8a84-4af8-b86d-6c12ee66bd12,2436,,"[120.0, 80.0]",70289,57,,,,,-1.7535526,,Right Foot,,,"[114.4, 49.7]",,High Pass,,30.813147,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,109,Barcelona,217,['a43413df-c6cf-49f1-8e1e-f63957995dae'],18,,,,,,,,,,,,,,,Barcelona,217,00:12:18.890,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.6929,,,,,,,,,,,,,3dd10128-0856-4fec-a7e5-5f30c8843683,2444,,"[98.7, 54.4]",70289,57,,,,,-1.4030333,,Right Foot,,,"[100.8, 42.0]",,Low Pass,,12.576566,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['e066b3b2-1711-4dd6-9b2a-91296ffc0394'],25,,,,,,,,,,,,,,,Barcelona,217,00:12:25.612,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.537353,,,,,,,,,,,,,31dbcd83-dc7b-4edc-860d-243756e3353b,2448,,"[100.8, 42.0]",70289,57,,,,,0.7727406,,Right Foot,,,"[108.8, 49.8]",,Ground Pass,,11.1731825,,,Pass Offside,,Marc Bartra Aregall,7068.0,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,"['8cfd4831-3967-4667-bd77-0cee6b1539b4', 'cf3e42fd-2756-4401-ad2a-71c7f9e20e44']",26,,,,,,,,,,,,,,,Barcelona,217,00:12:26.908,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,3.3694,,,,,,,,,,,,,7ead5f6e-cf90-4dc9-8a0b-6b16797d20f7,2451,,"[12.2, 31.2]",70289,57,,,,,0.56429434,,Right Foot,,,"[81.4, 75.0]",,High Pass,,81.89677,,,Incomplete,,Javier Ignacio Aquino Carmona,27153.0,,True,,,Free Kick,2,From Free Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,110,Villarreal,222,"['67739269-0f9e-423e-bb37-db6ac23a5001', 'f2c3ee44-d77b-4abe-9ca6-436940c6ddd4']",52,,,,,,,,,,,,,,,Villarreal,222,00:12:52.431,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.2372,,,,,,,,,,,,,67739269-0f9e-423e-bb37-db6ac23a5001,2454,,"[39.6, 6.0]",70289,57,,,,True,0.3290497,,,,,"[56.0, 11.6]",,Low Pass,,17.329742,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,111,Barcelona,217,"['7ead5f6e-cf90-4dc9-8a0b-6b16797d20f7', 'cbc7ca35-4f79-4725-ba2f-b276faa87947', 'dd0f8a29-b1ca-44b8-b293-5efd0d7c5385']",55,,,,,,,,,,,,,,,Barcelona,217,00:12:55.800,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,1.428354,,,,,,,,,,,,,beeaf2db-7bf5-4c8a-a6bd-00c2d822eabd,2456,,"[56.0, 11.6]",70289,57,,,,,2.0574524,,Head,,,"[46.0, 30.5]",,High Pass,,21.38247,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,111,Barcelona,217,['262bb2fa-a186-4a2d-89c5-c9d5d2313a18'],57,,,,,,,,,,,,,,,Barcelona,217,00:12:57.038,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.754616,,,,,,,,,,,,,1e62f7be-bd73-4384-97a1-e2c1298c475c,2459,,"[54.9, 28.4]",70289,58,,,,,1.5904016,,Right Foot,,,"[54.6, 43.7]",,Ground Pass,,15.302941,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['c86fe7ca-8f8e-407b-a668-5b10ccf5473a'],0,,,,,,,,,,,,,,,Barcelona,217,00:13:00.216,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.5445,,,,,,,,,,,,,82062da7-22a4-4910-8314-a03e65d0a032,2463,,"[55.0, 40.1]",70289,58,,,,,-1.0759089,,Right Foot,,,"[58.4, 33.8]",,Ground Pass,,7.1589108,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,"['34b69e1e-4dc5-465f-884b-6fc6d8670bae', '8d0bd6bf-dd63-45f5-b6d9-396b0a0f47b1']",3,,,,,,,,,,,,,,,Barcelona,217,00:13:03.120,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,1.400764,,,,,,,,,,,,,8086e9c2-b64e-4d74-8c41-835c42df265c,2465,,"[58.4, 33.8]",70289,58,,,,,2.7047243,,Left Foot,,,"[35.7, 44.4]",,Low Pass,,25.052944,,,,,Marc Bartra Aregall,7068.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,"['34b69e1e-4dc5-465f-884b-6fc6d8670bae', '4995b277-019e-4c70-ab12-e202ede72bbd']",3,,,,,,,,,,,,,,,Barcelona,217,00:13:03.665,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,1.687116,,,,,,,,,,,,,e4ff3a16-bf24-4855-8eb6-f06034f20b69,2468,,"[37.6, 48.0]",70289,58,,,,,0.8857028,,Right Foot,,,"[58.6, 73.7]",,Ground Pass,,33.1887,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['9906cdf5-4c4a-42ce-8035-59707693c23c'],6,,,,,,,,,,,,,,,Barcelona,217,00:13:06.764,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.897254,,,,,,,,,,,,,ad11332a-3d37-411a-91c0-d1f14c66439e,2471,,"[61.7, 72.7]",70289,58,,,,,0.2770473,,Right Foot,,,"[82.8, 78.7]",,Ground Pass,,21.936499,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,111,Barcelona,217,['058c02ba-7fd8-4def-a33b-e5810fe66423'],9,,,,,,,,,,,,,,,Barcelona,217,00:13:09.798,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.099615,,,,,,,,,,,,,c29e32ae-2d4c-4bc7-bdc2-95e06811dddb,2474,,"[83.4, 78.0]",70289,58,,,,,-2.2187684,,Right Foot,,,"[75.3, 67.3]",,Ground Pass,,13.420135,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,111,Barcelona,217,['29d52a9b-ffa3-41d5-b62a-5ee1a4350b56'],14,,,,,,,,,,,,,,,Barcelona,217,00:13:14.286,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.617373,,,,,,,,,,,,,56158f8c-2306-4e08-a39e-4a7e523da93c,2477,,"[79.4, 66.5]",70289,58,,,,,-1.4507157,,Right Foot,,,"[86.7, 6.0]",,High Pass,,60.93882,,,,,Andrés Iniesta Luján,5216.0,,True,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,111,Barcelona,217,['de180c8f-6d26-444e-bbb0-b0f9559f3b67'],16,,,,,,,,,,,,,,,Barcelona,217,00:13:16.620,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.042267,,,,,,,,,,,,,00d0dfe7-ae12-4815-b9bb-22054e155594,2480,,"[89.5, 20.9]",70289,58,,,,,-0.5346889,,Right Foot,,,"[110.1, 8.7]",,Ground Pass,,23.941595,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,['b03d9b77-50fd-4de2-ac88-bf007428f66b'],22,,,,,,,,,,,,,,,Barcelona,217,00:13:22.196,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.618948,,,,,,,,,,,,,c61efdde-702b-4a22-8468-a997dd357768,2487,,"[1.6, 66.3]",70289,58,,,,,1.4906763,,Right Foot,,,"[2.7, 80.0]",,Ground Pass,,13.74409,,,Out,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,111,Barcelona,217,,27,,,,,,,,,,,,,,,Villarreal,222,00:13:27.388,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.932651,,,,,,,,,,,,,eed707c0-0f6d-44fb-ae6c-20d94efe2f62,2488,,"[120.0, 1.0]",70289,58,,True,,,2.7438219,,Right Foot,,,"[108.1, 6.0]",,Ground Pass,,12.907749,,,,,Andrés Iniesta Luján,5216.0,,,,,Corner,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,112,Barcelona,217,['f577f5e1-0503-4016-9605-2b0cd7475070'],38,,,,,,,,,,,,,,,Barcelona,217,00:13:38.398,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.9495,,,,,,,,,,,,,0f200f68-9839-43f7-be4d-eb4a92a2da9a,2490,,"[103.3, 7.7]",70289,58,,,,,1.3415644,,Right Foot,True,,"[109.6, 34.7]",,High Pass,,27.72526,,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,112,Barcelona,217,"['29fe182a-a8ac-4f6b-85d7-9d5d58e4e55a', 'e2b9fa93-4c3b-476d-a2be-d48a10fe9842']",40,,,,,,,,,,,,,,,Barcelona,217,00:13:40.261,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.946324,,,,,,,,,,,,,2fb5083b-41a7-4b23-9a0c-476037a04e73,2498,,"[40.6, 42.9]",70289,58,,,,,-1.445146,,Left Foot,,,"[41.8, 33.4]",,Ground Pass,,9.57549,,,,,Rubén Gracia Calmache,25921.0,,,,,,2,Regular Play,Jonathan Pereira Rodríguez,23804.0,Right Center Forward,113,Villarreal,222,"['593cc51d-846f-45de-9341-d502cc419d66', 'a164cf03-3e8c-49cc-aebe-63935f00cb7f']",47,,,,,,,,,,,,,,,Villarreal,222,00:13:47.367,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,1.073049,,,,,,,,,,,,,a8273374-d259-49e3-a62d-de767485f363,2502,,"[40.8, 36.2]",70289,58,,,,,-1.129438,,Left Foot,,,"[46.8, 23.5]",,Ground Pass,,14.045996,,,,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,2,Regular Play,Jonathan Pereira Rodríguez,23804.0,Right Center Forward,113,Villarreal,222,['0fafb330-4dec-4163-9e20-bd686e22cf1a'],50,,,,,,,,,,,,,,,Villarreal,222,00:13:50.087,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.033725,,,,,,,,,,,,,fee9baed-d530-4bbd-b463-0d2789656546,2505,,"[47.4, 20.5]",70289,58,,,,,-0.5371692,,Right Foot,,,"[61.0, 12.4]",,Ground Pass,,15.829403,,,,,Rubén Gracia Calmache,25921.0,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,113,Villarreal,222,['0dcf7048-0ee3-43d9-81e4-a15a1a0aea73'],51,,,,,,,,,,,,,,,Villarreal,222,00:13:51.243,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.822771,,,,,,,,,,,,,ba0a7290-62db-4cd1-8a35-485092f349f2,2508,,"[61.0, 12.4]",70289,58,,,,,1.6373645,,Right Foot,,,"[60.6, 18.4]",,Ground Pass,,6.0133185,,,,,Manuel Trigueros Muñoz,6771.0,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,113,Villarreal,222,['a9376287-ebde-4545-a86a-fc61461b6790'],52,,,,,,,,,,,,,,,Villarreal,222,00:13:52.581,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.9144,,,,,,,,,,,,,40c3902e-c6be-429f-84f9-7d78152b8a06,2511,,"[60.6, 18.4]",70289,58,,,,,-0.36933365,,Right Foot,,,"[94.7, 5.2]",,Ground Pass,,36.565693,,,Incomplete,,Gabriel Armando de Abreu,6746.0,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,113,Villarreal,222,"['b90e60f0-7f56-456f-8dd6-e598e54537af', 'd1e8ea65-b9eb-4d15-9abb-e48999561c6c']",53,,,,,,,,,,,,,,,Villarreal,222,00:13:53.444,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.584684,,,,,,,,,,,,,126b49bd-ed54-49da-b497-ede388a85ef9,2515,,"[107.5, 1.0]",70289,59,,,,,2.9395676,,,,,"[99.2, 2.7]",,Low Pass,,8.472308,,,,,Bruno Soriano Llido,22819.0,,,,,Throw-in,2,From Throw In,Bojan Jokić,27155.0,Left Back,114,Villarreal,222,['bd8902fa-b1b9-4cbe-bebf-3d5bd245172f'],24,,,,,,,,,,,,,,,Villarreal,222,00:14:24.446,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.6914,,,,,,,,,,,,,558e7808-af57-41a4-85d3-b884842bdd46,2519,,"[99.2, 2.7]",70289,59,,,,,-0.18394345,,Left Foot,,,"[103.5, 1.9]",,Ground Pass,,4.3737855,,,,,Bojan Jokić,27155.0,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Center Defensive Midfield,114,Villarreal,222,"['b18767ec-bf38-4920-9a44-dcd62fe1ae68', 'eec4bfde-6c88-435a-bcb4-ea589dd64f18']",25,,,,,,,,,,,,,,,Villarreal,222,00:14:25.395,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,0.915427,,,,,,,,,,,,,134322f9-02d5-4904-9c72-9affc0335567,2522,,"[103.5, 1.9]",70289,59,,,,,3.0801318,,Left Foot,,,"[97.0, 2.3]",,Ground Pass,,6.512296,,,,,Bruno Soriano Llido,22819.0,,,,,,2,From Throw In,Bojan Jokić,27155.0,Left Back,114,Villarreal,222,"['b02389b2-3336-4a41-b599-a9723dd1cd2e', 'b18767ec-bf38-4920-9a44-dcd62fe1ae68']",26,,,,,,,,,,,,,,,Villarreal,222,00:14:26.464,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,0.476862,,,,,,,,,,,,,a6d5f3ac-5450-46ef-94b7-14af95d2d46b,2525,,"[97.0, 2.3]",70289,59,,,,,0.38050637,,Left Foot,,,"[105.0, 5.5]",,Ground Pass,,8.616263,,,,,Giovani dos Santos Ramírez,5987.0,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Center Defensive Midfield,114,Villarreal,222,['f05e8a8f-71ab-4eb2-a876-f87f02383c91'],27,,,,,,,,,,,,,,,Villarreal,222,00:14:27.465,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,0.524576,,,,,,,,,,,,,add9b698-f507-4943-b8d0-37cddc3fa696,2528,,"[102.5, 3.0]",70289,59,,,,,-2.2367656,,Left Foot,,,"[100.3, 0.2]",,Ground Pass,,3.5608988,,,,,Bojan Jokić,27155.0,,,,,,2,From Throw In,Giovani dos Santos Ramírez,5987.0,Left Center Forward,114,Villarreal,222,['0782c501-157f-4e86-82ab-1001153386d1'],29,,,,,,,,,,,,,,,Villarreal,222,00:14:29.773,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.140082,,,,,,,,,,,,,8f1dffe5-372b-44fa-a143-dfd2992f616d,2531,,"[100.0, 0.5]",70289,59,,,,,3.0771658,,Left Foot,,,"[84.5, 1.5]",,Ground Pass,,15.532225,,,,,Bruno Soriano Llido,22819.0,,,,,,2,From Throw In,Bojan Jokić,27155.0,Left Back,114,Villarreal,222,['c0012228-2689-4da8-982c-1377208474ce'],30,,,,,,,,,,,,,,,Villarreal,222,00:14:30.609,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.155857,,,,,,,,,,,,,e0b13a6f-ac8f-4a30-bf28-60be6f68dea5,2534,,"[84.5, 1.5]",70289,59,,,,,2.373142,,Left Foot,,,"[51.5, 33.4]",,Ground Pass,,45.89782,,,,,Mateo Pablo Musacchio,7034.0,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Center Defensive Midfield,114,Villarreal,222,['036064e1-9053-4a98-a9ff-6db065b77bc5'],33,,,,,,,,,,,,,,,Villarreal,222,00:14:33.591,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.3717,,,,,,,,,,,,,0649eab0-ac43-444b-b922-a050863f3f5b,2537,,"[50.7, 38.6]",70289,59,,,,,0.06928953,,Right Foot,,,"[82.4, 40.8]",,Low Pass,,31.776249,,,,,Jonathan Pereira Rodríguez,23804.0,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,114,Villarreal,222,['fac4e136-5ab2-46cb-9f2b-8667b47ca605'],38,,,,,,,,,,,,,,,Villarreal,222,00:14:38.324,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.2076,,,,,,,,,,,,,8d7b5da0-d6ec-47b9-b0a0-f6935e3e9555,2540,,"[82.4, 40.8]",70289,59,,,,,1.0540073,,Right Foot,,,"[92.8, 59.1]",,High Pass,,21.048754,,,Incomplete,,,,,,,,,2,From Throw In,Jonathan Pereira Rodríguez,23804.0,Right Center Forward,114,Villarreal,222,['4a713b45-fb25-4d90-b16b-aceecff301b8'],39,,,,,,,,,,,,,,,Villarreal,222,00:14:39.700,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,2.8645,,,,,,,,,,,,,b27dbc17-33c5-4916-a772-76e16b2e6aaf,2548,,"[4.9, 5.5]",70289,59,,,,,0.04233197,,Left Foot,,,"[59.2, 7.8]",,High Pass,,54.34869,,,Incomplete,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,114,Villarreal,222,"['3489e68b-a69e-4faf-a05f-0046eeb1fdaa', 'df985685-a289-4f93-80b2-3dd390655ba2']",46,,,,,,,,,,,,,,,Barcelona,217,00:14:46.405,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,0.619631,,,,,,,,,,,,,651f3fc6-4cf0-49ce-9db7-7733c905a5a0,2552,,"[62.0, 75.0]",70289,59,,,,,0.034000497,,Right Foot,,,"[76.7, 75.5]",,Ground Pass,,14.708501,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,114,Villarreal,222,"['097417f3-595f-41ae-853b-72169092f91c', '9f4bde5d-318b-4499-a7ac-485c673c5c8c']",50,,,,,,,,,,,,,,,Villarreal,222,00:14:50.398,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,,,1.120679,,,,,,,,,,,,,f194d1f5-44f8-40cb-b14c-8dc59daad046,2560,,"[7.0, 37.0]",70289,60,,True,,,0.6644114,,Right Foot,,,"[43.9, 65.9]",,High Pass,,46.870247,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Goal Kick,2,From Goal Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,115,Barcelona,217,['f7287b67-97f9-4e91-be72-866a75f7423b'],21,,,,,,,,,,,,,,,Barcelona,217,00:15:21.285,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,1.512727,,,,,,,,,,,,,22ed9af1-7b0c-4576-9849-eaf38dc3c50a,2562,,"[63.5, 78.9]",70289,60,,,,,0.04950906,,Left Foot,,,"[85.7, 80.0]",,Ground Pass,,22.227236,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,115,Barcelona,217,['b04e649e-38e5-4343-9741-b332d3d4e533'],25,,,,,,,,,,,,,,,Barcelona,217,00:15:25.313,Pass,,2013/2014
