50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930cb0c3-4975-4187-9a3f-dd62c8e2cdf5,2761,,"[115.5, 36.3]",69334,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Forward,150,Barcelona,217,['62668c87-6c43-43c8-869f-2e199d80fa5f'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.430,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b7a0413-7784-4c58-9bc1-d15a40a0b9b8,2766,,"[61.1, 42.9]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,151,Real Madrid,220,['b670b779-fb34-48b7-8650-c865ddaccd8d'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:14.593,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d713f6b-a102-4cb9-9e91-1d8071527112,2769,,"[53.4, 41.3]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xabier Alonso Olano,20133.0,Left Center Midfield,151,Real Madrid,220,['f0c2583b-c0d5-4067-9efc-1f4f3935af8c'],15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:15.601,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54b7d740-bd2c-4672-8f6c-054423fadf2d,2772,,"[58.4, 74.2]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,151,Real Madrid,220,['983e9dc1-2418-401a-bde5-b3ada59b6926'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:18.501,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75b5262e-050d-4c01-af9c-ca0e45fc4d90,2776,,"[53.2, 62.9]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xabier Alonso Olano,20133.0,Left Center Midfield,151,Real Madrid,220,"['101e6d90-b714-4e38-bdf7-9762b8b6e52a', 'fa063979-9eaa-4c2f-9729-a7fb787a3051']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:24.133,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19596c89-f876-4de5-953e-869d9170bc34,2779,,"[48.3, 62.3]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,151,Real Madrid,220,['552761be-7245-4261-a700-7d1d6a3109dd'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:25.676,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02fcd44d-3656-45cf-a335-2556ca4c4f66,2783,,"[67.1, 72.8]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sami Khedira,5566.0,Right Defensive Midfield,151,Real Madrid,220,['61812a8a-84d6-4d00-b0eb-f2d5844c80b6'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:28.406,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951872cd-0995-4490-afdf-12fd1d23ce93,2786,,"[70.2, 78.8]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,151,Real Madrid,220,['29d73d76-a757-46af-9a22-8a0653e2630f'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:28.966,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584b5626-5986-454a-8d2b-7ab6bfbe8171,2789,,"[86.8, 23.6]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Karim Benzema,19677.0,Center Forward,151,Real Madrid,220,['be152c71-bba5-40d0-bc43-4b0869fd9247'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:32.763,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad6ee79-c047-4344-ad33-5063194478d2,2792,,"[86.2, 29.6]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,151,Real Madrid,220,['a628e06f-6731-4f07-b143-402bf94c98c9'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:35.695,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64b28814-563d-4eed-9c7b-5a436bdfdf98,2795,,"[97.0, 17.0]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Karim Benzema,19677.0,Center Forward,151,Real Madrid,220,['a5dab02b-3d1d-4762-8afa-912e06e5304b'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:41.454,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed0e3aa-2ecb-475e-a536-81d2ee699180,2798,,"[90.8, 37.2]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sami Khedira,5566.0,Right Defensive Midfield,151,Real Madrid,220,['1ff1d316-2e5f-41a0-bb7c-5a4b10d42b6f'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:43.228,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d614fd3-e33a-4fb7-bd2a-e614b06e11e6,2803,,"[102.3, 11.1]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,151,Real Madrid,220,['6b982b1c-cf97-472c-ab37-893bd2406a8e'],45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:45.547,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71ec0345-148f-4581-b95e-a200ff6f3575,2811,,"[18.9, 60.6]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,152,Barcelona,217,"['102ccc73-fcc3-456e-8842-0d2489d58fbd', '24a7e7ff-0694-491b-aa48-f5d57cd4ce42']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.110,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99baedf3-b303-4ca0-8728-0cc43c510eb7,2815,,"[30.2, 74.8]",69334,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,152,Barcelona,217,"['5f78d5a6-cede-4c27-88ab-abd9060d03db', '700d790d-d2f2-42b7-9e97-b1a53cd43b9c']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.227,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20addfb6-1e18-4067-9c76-278b50326d7c,2820,,"[81.6, 24.8]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sami Khedira,5566.0,Right Defensive Midfield,153,Real Madrid,220,['e622a51a-b676-49c6-8656-f4d47d809687'],1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:01.965,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b354a085-173a-4454-afae-439e2ad5715a,2823,,"[100.6, 27.9]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,153,Real Madrid,220,['7123c4dc-2a57-4594-a403-6669611ade6f'],4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:04.604,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611153e8-99e0-4f29-bfc0-44e9fc595589,2826,,"[31.1, 54.5]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,"['0f8bc7dc-7fc9-4da3-8b9b-85434670da81', '384a6da2-b4dd-454e-a0e4-5bd667158e53']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.511,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b539cc97-5453-4948-b48a-d916fb2ee67b,2829,,"[43.4, 53.2]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,['f027d2b9-40b2-407e-875d-c4b9253ffa81'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.237,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2a98cf5-594e-481a-beab-f2592c40bd62,2832,,"[38.5, 45.8]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['897c3183-bee4-4d30-a080-9ab2fa847427'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.842,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0868f69b-c326-4afe-b323-fc2da9b5143c,2835,,"[42.7, 59.1]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,['b75904bc-c060-42d5-9af3-c5371e83d106'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.343,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451eb321-2972-4df6-a0ce-4342b3ba75c1,2842,,"[63.2, 59.6]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,154,Barcelona,217,['190600af-d5bf-4fd2-bd73-a20138a28621'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.358,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650404b-b690-43b5-b62d-f1e69288a505,2848,,"[49.8, 58.9]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,154,Barcelona,217,['bf184ccd-eae8-4855-a565-f8ce9fce7f2d'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:16.827,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172ff495-9357-427a-bbd5-afabbce22b92,2851,,"[56.1, 54.9]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,['e6695341-9192-4e5a-b87b-d4ac4d3b2c34'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.264,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28288dc1-92a1-4b84-9f01-01075df4e2ab,2854,,"[52.4, 60.0]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,154,Barcelona,217,['5aa50340-f4bd-4fa6-97c0-1da2bb16c1f1'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.713,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3b367c-ad11-49d4-aafd-92d4efa48d87,2858,,"[65.2, 60.6]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,154,Barcelona,217,"['6106ce6a-dcc7-492d-8a8b-9c00e6c23e6e', 'd147ec00-48d6-487a-8e34-aed03edbe1ea']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.582,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbbf339a-0b1f-428a-8cb3-7c4c00a6c227,2864,,"[71.7, 56.5]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,155,Barcelona,217,['418795b1-9136-4405-a48f-733fdbf801b6'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.251,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f93b34dc-bad0-493c-96a8-91c887b8ae25,2868,,"[63.9, 59.7]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,155,Barcelona,217,"['92664303-ce42-45b8-a149-1ceafe06eae2', 'a8cc9dc5-d95f-41ec-8fa4-7bf90fbcb8ca']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.418,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f45976e5-c5f2-4b9b-8a19-0e5ddf6fbe8c,2871,,"[45.7, 33.0]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,155,Barcelona,217,['032a1416-18cb-478f-9e8e-b6e0be26b05c'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.626,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baaa07e1-41e7-4b9e-a123-ff2013183307,2874,,"[64.6, 6.6]",69334,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,155,Barcelona,217,['8e2af0f4-ab98-4d5a-9df0-5b83935d701f'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.183,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500064b5-52e5-4757-a824-3567ff1c8de9,2876,,"[34.7, 63.6]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,156,Real Madrid,220,['092b9083-8d58-481b-b6f0-710e0a15e7ca'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:03.619,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500a299-8ad8-4cd4-9878-51297f1f5664,2879,,"[45.0, 56.3]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Alonso Olano,20133.0,Left Center Midfield,156,Real Madrid,220,['41a0bb47-1407-4d5c-b516-fe399e56df3f'],5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:05.756,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c28367-a776-4839-a71d-50cf6d3b863a,2883,,"[49.3, 77.6]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Right Back,156,Real Madrid,220,['f1405ddc-98d0-4189-8a8c-2f8b8564ca73'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:09.165,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0617aaa3-0b6f-494d-9216-b4e8dad7cb5a,2887,,"[87.4, 68.5]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Right Wing,156,Real Madrid,220,['41e5ea2b-0762-4f41-b32a-eea56eaa3406'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:16.497,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615605f1-7f86-48b4-a389-e39dec217e05,2889,,"[2.4, 26.2]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,157,Barcelona,217,['e60df507-f4f2-421a-8081-6ecba1fa58f4'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:17.949,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25afaa2b-c483-4e50-9fde-2506ede34eb0,2893,,"[15.5, 22.8]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,157,Barcelona,217,"['15b2f6e4-b8a7-49fd-b384-b0515e9b0547', 'ab20f0cf-d1e8-43e5-8316-431c413cd7f8']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.469,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae692d3-a32a-4754-ba01-b156fb9868fc,2896,,"[1.9, 4.5]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,157,Barcelona,217,['2547d1fe-5231-4489-a15a-a7f6e5c637f8'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.491,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb3f122-ec65-4d43-9212-0c0e17299b41,2899,,"[15.7, 2.0]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,157,Barcelona,217,['3829a422-f2a9-4796-be00-f90c2730dd0c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.477,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad71109-bde2-4cc9-90b6-50316bd4f6a7,2903,,"[8.9, 11.1]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,157,Barcelona,217,['7ac7630b-be75-461c-9baf-e19faa1b8d1f'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.063,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47b09b2-312d-4f3b-b450-03f55cf7e5a1,2906,,"[56.1, 34.9]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,157,Barcelona,217,['d369a025-72e9-40d5-a932-2af06aad0815'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.957,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f14e9648-4f91-466d-a9aa-03f0b8ced162,2908,,"[28.8, 50.9]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,157,Barcelona,217,['6242a6c9-d366-4b5a-944e-472d437db0ef'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:32.851,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33291a8d-43c9-4166-88d3-4ca17c403966,2913,,"[34.0, 47.8]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,['1a08b501-7f76-4ee2-9fb4-296192a84a7f'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.676,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab342a3-399f-4e16-8dcd-47d031b92f9b,2916,,"[21.4, 58.9]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,157,Barcelona,217,['73f0b868-1af7-4cf4-be76-b94f20de2c94'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.615,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a2e84d-41df-48ea-908c-9cbcd81eb7d4,2919,,"[63.2, 69.9]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,157,Barcelona,217,['9b8f7b73-685a-4efa-a7b0-314daa018597'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.459,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ccaadb2-a6d1-4a52-96ff-8357388b5c16,2923,,"[52.8, 67.7]",69334,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,"['1584aaca-d4fc-4efc-91be-3460917621c7', '23dc0eed-d4a8-4099-b573-c07192ba370e']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:56.313,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,053e43e7-ed94-4c4f-b09d-dc6295406ccc,2929,,"[92.9, 72.4]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,158,Barcelona,217,['9bade6c5-140a-4e7a-8780-9cf7b315a753'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.091,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f502e8aa-8ffe-4b02-a37e-be9d9edf7ecf,2933,,"[84.6, 75.1]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,158,Barcelona,217,['93ba3a51-7b58-4a72-8909-ab409ab3e50c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.524,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19543e8a-8957-4852-9354-eeddff5bcb4c,2936,,"[92.0, 73.3]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,158,Barcelona,217,['51f8a8aa-4f47-4a93-b766-1abcd568f642'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.408,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06b26e73-ca88-432e-b4cc-b5460d164a43,2939,,"[93.2, 62.8]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,158,Barcelona,217,['f0e81e12-bde4-4165-9bfa-dd7d53a53589'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.758,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7c9101-dd2e-4521-bcdf-a6aabe4e01c8,2942,,"[82.6, 65.3]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,158,Barcelona,217,['19df5d95-5914-49db-9a14-4e9ece67fd99'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.339,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee4fa55b-9364-4987-ad0e-9f691b29cbb1,2946,,"[48.7, 16.4]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,158,Barcelona,217,['1e59032b-08a1-482e-8832-52245f2e975e'],54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:54.762,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b71dd17-4e0b-42f6-8019-dddb55055802,2949,,"[59.5, 30.1]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Right Wing,158,Barcelona,217,['e268e8e8-2ec2-42ba-89ec-3106d181376a'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:56.000,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3c2a1a2-9e79-4a5a-826a-5394dde33925,2952,,"[65.3, 54.9]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,158,Barcelona,217,['28c8e76d-0f5b-4c16-8104-c9e03c30f2c2'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.371,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242a769c-1ba9-40b5-88e7-e8a1d0451af2,2956,,"[73.7, 64.0]",69334,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,158,Barcelona,217,['77b15045-0a3b-4c7c-b2b2-9c4fd46174de'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.777,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78cad698-d88c-4fd1-8978-4ff83b904f1f,2959,,"[84.0, 62.3]",69334,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,158,Barcelona,217,['74d2bd4a-32b1-44bd-aa90-6bc200f06842'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.981,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37112836-0846-48f7-82eb-d31e300fb963,2963,,"[90.2, 35.8]",69334,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Forward,158,Barcelona,217,['4f6e502b-8e3a-4465-8e05-3779ce707522'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.595,Ball Receipt*,,2011/2012
