50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[71.9, 18.0]",,,,,,,,,,,,,0.658754,,,,,,,,,,,,,,fd423caa-65b2-4ff1-9965-12199c2f6ea4,1426,,"[71.9, 18.0]",69308,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,67,Barcelona,217,"['b9d2f0e0-9fbf-415f-9964-762e207dff0e', 'd8a22e96-bcd4-4d95-bb17-fbc282f53d36']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.182,Carry,,2010/2011
,,,,,"[74.9, 43.5]",,,,,,,,,,,,,1.263078,,,,,,,,,,,,,,26e5af0e-62fa-49ef-a0f6-71127948e14c,1429,,"[72.5, 40.7]",69308,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,67,Barcelona,217,"['1a338ee2-0467-42c7-b5a8-30c529a8bc97', 'cb44fcda-6ef4-421f-b267-6234c2d000dd']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.874,Carry,,2010/2011
,,,,,"[114.8, 65.6]",,,,,,,,,,,,,1.618,,,,,,,,,,,,,,9c339232-fe77-4b70-9bce-6c9fdea25258,1432,,"[109.8, 67.6]",69308,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,67,Barcelona,217,"['63819f66-70c2-49a9-942b-94c2aeca00e9', '9e13a71f-4fc0-40d8-91d0-81b7b4e66587']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.503,Carry,,2010/2011
,,,,,"[69.4, 65.6]",,,,,,,,,,,,,4.1331,,,,,,,,,,,,,,0d1f0dc6-1a98-4034-afee-09ae7eca2957,1439,,"[79.4, 64.5]",69308,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,68,Barcelona,217,"['170c3a94-bc5b-46d8-8791-ff6299ca6201', '8e950ac8-ca40-4e97-add7-205bb0a9c86d']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.195,Carry,,2010/2011
,,,,,"[96.2, 19.6]",,,,,,,,,,,,,2.97578,,,,,,,,,,,,,,64dfca78-55fc-4236-a429-596675dd659c,1442,,"[98.6, 6.4]",69308,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Villa Sánchez,12737.0,Left Wing,68,Barcelona,217,"['37e25ffd-bac4-4b98-86d8-10767bdbeef0', 'd7884964-4bce-4b93-bcb9-d207ddbaec06']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:30:56.452,Carry,,2010/2011
,,,,,"[110.9, 15.6]",,,,,,,,,,,,,0.235352,,,,,,,,,,,,,,c000f292-9d67-409b-a622-1f41fd52f0ae,1446,,"[111.7, 12.5]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,68,Barcelona,217,"['6c741b21-1e6c-4197-9527-bca6a7617edc', 'a28cda00-5b5b-44f5-a9b2-31be7c7e84d4', 'c7830e44-9e71-447d-b421-d0a86a3a374a']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.813,Carry,True,2010/2011
,,,,,"[70.1, 15.2]",,,,,,,,,,,,,0.725,,,,,,,,,,,,,,552e512d-7fd3-4797-b31c-63bd00495b44,1455,,"[70.1, 15.0]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,70,Villarreal,222,"['64308482-1171-4e37-bab3-13cf86177964', '76db5e3d-da2b-4d46-8a4b-68ba4e791a90']",36,,,,,,,,,,,,,,,,,Villarreal,222,00:31:36.040,Carry,,2010/2011
,,,,,"[69.9, 37.5]",,,,,,,,,,,,,1.5859,,,,,,,,,,,,,,38d9e03a-8cdd-4441-a014-97704f54716f,1458,,"[68.1, 41.2]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,70,Villarreal,222,"['15e7292e-e11e-40fe-8b63-dfcf3e73a23c', '6af54b6b-c641-4903-af5a-bf491b309d85']",37,,,,,,,,,,,,,,,,,Villarreal,222,00:31:37.757,Carry,,2010/2011
,,,,,"[119.3, 5.6]",,,,,,,,,,,,,0.5521,,,,,,,,,,,,,,5a17975a-ad22-4070-bbbe-41a01808c612,1461,,"[119.3, 5.6]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Right Midfield,70,Villarreal,222,"['5661f307-7abe-4677-bfa4-2a430cc9bba0', 'f8afb1e7-c6b5-4724-a20a-65cebfea8f36']",44,,,,,,,,,,,,,,,,,Villarreal,222,00:31:44.324,Carry,,2010/2011
,,,,,"[105.7, 6.3]",,,,,,,,,,,,,0.5625,,,,,,,,,,,,,,3c31e46f-def2-4913-b4b8-e491f9f0ce93,1464,,"[105.7, 6.3]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Left Midfield,70,Villarreal,222,"['062e28bd-cf76-4d2a-953c-24c25b094856', '85310603-93a9-4f56-b8c0-d4d04e7e2af2']",46,,,,,,,,,,,,,,,,,Villarreal,222,00:31:46.317,Carry,,2010/2011
,,,,,"[76.3, 50.8]",,,,,,,,,,,,,3.5961,,,,,,,,,,,,,,5c1d1f61-9e0e-45f2-b8bc-8e45b903f4df,1472,,"[74.2, 57.5]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,70,Villarreal,222,"['0463f5f5-aaea-443c-b3fa-5a2628418572', '72b7cdbe-d1f8-4c4c-a776-f74205f063b9', '9ddf3bc7-49f2-49eb-8ac9-241294b4cdba']",53,,,,,,,,,,,,,,,,,Villarreal,222,00:31:53.213,Carry,True,2010/2011
,,,,,"[47.0, 50.0]",,,,,,,,,,,,,0.965553,,,,,,,,,,,,,,482e8463-8965-4eb8-b9ee-4a9e2f8a41a3,1479,,"[45.3, 50.3]",69308,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,71,Barcelona,217,"['1cdbcf3d-4b4b-4015-aa21-be4018133120', 'bc2e1d0e-11e7-429a-afee-b1d7cad13724']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.926,Carry,,2010/2011
,,,,,"[50.0, 38.6]",,,,,,,,,,,,,0.055600002,,,,,,,,,,,,,,d94eb91c-eaf4-4bfd-a551-8be769539fb0,1482,,"[50.0, 38.6]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,71,Barcelona,217,"['3e316c33-25b2-44da-872b-4373e4ef80ea', '52e8a27a-2b57-4a53-814b-8a76b94de9d2']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.645,Carry,,2010/2011
,,,,,"[46.8, 38.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,816d7b4f-9551-41ca-9367-0632cc315ced,1485,,"[46.8, 38.4]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,71,Barcelona,217,"['a0092c18-aaba-4b01-877d-5ff57b042ec0', 'a935bf4d-ed56-4190-ad2e-b9dd1a865aa2']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.654,Carry,,2010/2011
,,,,,"[105.2, 27.2]",,,,,,,,,,,,,3.427388,,,,,,,,,,,,,,ca453dff-4b2d-485c-a886-e93109f12b0b,1488,,"[78.4, 16.0]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,71,Barcelona,217,"['634e12a3-65df-4a7c-b1df-64a4833c24e9', '7bc03b62-4beb-427d-a90f-0ce4f48bce89', 'd0b28d81-42a1-4a2f-91ee-896ddcc0d477']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.323,Carry,True,2010/2011
,,,,,"[44.4, 57.1]",,,,,,,,,,,,,4.6955,,,,,,,,,,,,,,deb74050-83f2-487a-a08b-0f1641850692,1494,,"[37.1, 78.5]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,72,Villarreal,222,"['a03e07f1-cdcd-48ff-a651-d8d2213da0bb', 'af123fd6-1c64-4605-bf46-9bee13e2b87a', 'bd467c6c-ff53-44b7-aad2-1fede4bdb146']",20,,,,,,,,,,,,,,,,,Villarreal,222,00:32:20.426,Carry,True,2010/2011
,,,,,"[58.9, 62.4]",,,,,,,,,,,,,0.8142,,,,,,,,,,,,,,b8e9c7a7-873e-4487-a5fc-1bb379f12eaa,1500,,"[55.6, 62.2]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Santiago Cazorla González,11386.0,Right Midfield,72,Villarreal,222,"['4f4c3b23-c589-41f7-b314-58d383ef879d', '5d6345e7-683f-4dc1-a718-faefda1b77e0']",26,,,,,,,,,,,,,,,,,Villarreal,222,00:32:26.786,Carry,,2010/2011
,,,,,"[85.2, 75.7]",,,,,,,,,,,,,3.6808,,,,,,,,,,,,,,d1bba8fc-ca41-4063-9111-f220d05d379f,1503,,"[85.9, 75.9]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nilmar Honorato da Silva,26698.0,Right Center Forward,72,Villarreal,222,"['396036c1-a890-4cd1-8e42-f80b432d1280', '70d7b436-9a7c-4fa0-91d4-64fae53caa0e']",30,,,,,,,,,,,,,,,,,Villarreal,222,00:32:30.385,Carry,,2010/2011
,,,,,"[91.0, 57.5]",,,,,,,,,,,,,0.735,,,,,,,,,,,,,,cdeaeb42-6cea-4aab-89c9-255e7ac953ac,1506,,"[91.0, 57.5]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,72,Villarreal,222,"['4c31fde1-ef76-4786-b5c5-bd1b17b3af79', 'c10950ca-b093-46e0-9dd5-0aee8e507080']",35,,,,,,,,,,,,,,,,,Villarreal,222,00:32:35.048,Carry,,2010/2011
,,,,,"[100.4, 27.1]",,,,,,,,,,,,,2.841047,,,,,,,,,,,,,,7f07f1ee-6f9d-4585-9c9d-a9a354025088,1511,,"[107.9, 30.5]",69308,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giuseppe Rossi,7141.0,Left Center Forward,72,Villarreal,222,"['976234a0-ee95-4a42-8dfe-2dcc5372b593', 'a87c10ee-cdac-436d-8ae3-63d52da82bf7']",41,,,,,,,,,,,,,,,,,Villarreal,222,00:32:41.716,Carry,,2010/2011
,,,,,"[113.0, 24.6]",,,,,,,,,,,,,3.8143,,,,,,,,,,,,,,ad6836fc-7919-4242-84c5-f6b6aabb665b,1532,,"[116.9, 21.1]",69308,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Borja Valero Iglesias,6997.0,Right Defensive Midfield,74,Villarreal,222,"['6d9e9ba1-a210-4809-a6ff-92fe20ad23d3', 'aa9d2b10-c129-42b3-949c-00aca1ca9061']",43,,,,,,,,,,,,,,,,,Villarreal,222,00:33:43.290,Carry,,2010/2011
,,,,,"[102.2, 22.8]",,,,,,,,,,,,,1.3737,,,,,,,,,,,,,,b28a3642-3056-40d5-845e-10fcc3637949,1536,,"[94.2, 26.5]",69308,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Gracia Calmache,25921.0,Left Midfield,74,Villarreal,222,"['66b1f622-aefc-4926-8fea-1fcf5cc5c5c4', '7c31fe2d-fbb2-441b-8d60-41749590c6f8', 'fc1e16e6-4d91-4f2a-9974-a149418d6037']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:33:48.520,Carry,True,2010/2011
,,,,,"[118.7, 16.5]",,,,,,,,,,,,,1.3486,,,,,,,,,,,,,,c95a656b-db7c-4aea-b580-4ac7db196121,1541,,"[114.0, 12.0]",69308,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joan Capdevila Méndez,20134.0,Left Back,74,Villarreal,222,"['5642b746-9427-4e59-b504-cff58044d32c', '8f951699-9dca-4761-add5-90727757655f']",52,,,,,,,,,,,,,,,,,Villarreal,222,00:33:52.735,Carry,,2010/2011
,,,,,"[58.5, 49.5]",,,,,,,,,,,,,3.572233,,,,,,,,,,,,,,fa42d1c1-bf43-4203-9243-6840a8322352,1550,,"[54.6, 43.8]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,76,Villarreal,222,"['3eca56ef-b9d3-4c76-a1c9-5708f4a569c1', '98ebfd56-a21a-4910-8a9c-26c817620c84']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:34:13.058,Carry,,2010/2011
,,,,,"[66.9, 76.7]",,,,,,,,,,,,,2.2918,,,,,,,,,,,,,,b670d93b-da0f-4411-95d1-a698272695b8,1553,,"[62.4, 70.1]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,76,Villarreal,222,"['360f891c-4b01-4f2c-8079-b89453437c97', 'e6bd2b43-4b5d-41a9-8041-1eb5fcd5faeb', 'f3ae9dc6-5414-4a2e-b4a7-886e71328f2a']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:34:17.788,Carry,True,2010/2011
,,,,,"[70.8, 78.7]",,,,,,,,,,,,,3.0018,,,,,,,,,,,,,,2a05d9c6-68f7-4431-93b6-87ff3f0cbc55,1557,,"[66.9, 76.7]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Domingo López Ruano,25984.0,Right Back,76,Villarreal,222,"['360f891c-4b01-4f2c-8079-b89453437c97', '858d3061-c046-40f7-af5a-17e3b84d8ffe', 'a893e82c-9184-4702-9b48-98180d308671', 'c44652e1-8d1f-4606-b34c-31042293071f', 'e6bd2b43-4b5d-41a9-8041-1eb5fcd5faeb']",20,,,,,,,,,,,,,,,,,Villarreal,222,00:34:20.080,Carry,True,2010/2011
,,,,,"[64.2, 72.4]",,,,,,,,,,,,,1.475894,,,,,,,,,,,,,,d28b267c-9fed-4988-a15e-dd52c01dcd55,1561,,"[63.0, 75.2]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Right Midfield,76,Villarreal,222,"['d78b039f-9c32-4ce3-a578-3f599cbe7863', 'eda1f62c-6d97-4971-8d81-b7495578ab09']",24,,,,,,,,,,,,,,,,,Villarreal,222,00:34:24.318,Carry,,2010/2011
,,,,,"[44.1, 52.5]",,,,,,,,,,,,,2.749488,,,,,,,,,,,,,,522ee18f-4e2e-4802-8415-012210aca330,1565,,"[35.5, 53.7]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,76,Villarreal,222,"['406612bf-015a-4534-8fb6-c4424dd3b5f2', '5c470e27-f478-4065-a747-d5161aa51a59', 'd9128031-d926-442d-8044-b2fb623034b3']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:34:27.628,Carry,True,2010/2011
,,,,,"[39.6, 49.8]",,,,,,,,,,,,,4.318812,,,,,,,,,,,,,,48405b01-1854-470c-985f-a220e9727b97,1568,,"[44.1, 52.5]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,76,Villarreal,222,"['1e08560d-8126-4c3a-9258-7c3abce95c5a', '5c470e27-f478-4065-a747-d5161aa51a59', 'b04ec1d2-8796-4189-b2ff-01ba0f9cf8d9', 'd9128031-d926-442d-8044-b2fb623034b3']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.377,Carry,True,2010/2011
,,,,,"[101.6, 42.0]",,,,,,,,,,,,,3.7275,,,,,,,,,,,,,,a85e1a6f-bf8b-414d-9752-59031b93b232,1573,,"[79.5, 42.2]",69308,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,76,Villarreal,222,"['3edc6a4e-e0f2-4cb5-a485-0c45e8dbba62', '74905339-3562-4272-b06c-077d24a2cb42', 'b41e5935-2306-4ae5-9f37-0661b8753997']",35,,,,,,,,,,,,,,,,,Villarreal,222,00:34:35.750,Carry,True,2010/2011
,,,,,"[38.6, 75.4]",,,,,,,,,,,,,0.205734,,,,,,,,,,,,,,a1796bd2-da4c-4d0d-b89d-2db9cb7eafe6,1584,,"[38.6, 75.4]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,80,Barcelona,217,"['04869eb9-9a82-456b-9671-58a6f852a770', 'fe8b4267-b59b-46a4-b740-bd1ecde05958']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.028,Carry,,2010/2011
,,,,,"[26.2, 69.8]",,,,,,,,,,,,,0.014914,,,,,,,,,,,,,,f3203b6f-fdfe-4db7-9e7f-1ac2e029f0ca,1587,,"[26.2, 69.8]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,81,Barcelona,217,"['122e9521-1a67-459d-b13b-aaed2b2153e4', 'd450dda3-249e-4bc4-bc76-744b3e2b26d8']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.029,Carry,,2010/2011
,,,,,"[8.4, 38.8]",,,,,,,,,,,,,2.362019,,,,,,,,,,,,,,a6ea4a7d-2a6f-4b9f-9f6c-96e9d6f6940e,1590,,"[8.4, 50.1]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,82,Barcelona,217,"['0400cee4-0318-4e0b-beb7-8dc53c5d558a', '444792ca-bf77-4880-a19d-d71fffe6a9b7']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.106,Carry,,2010/2011
,,,,,"[15.5, 10.2]",,,,,,,,,,,,,2.065689,,,,,,,,,,,,,,83a7925a-c793-40ba-9619-585b4afceb67,1593,,"[14.1, 15.1]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,83,Barcelona,217,"['699102b2-31bc-4e23-89d3-ed652e38e81b', '9225da7a-e4c2-4b16-8eab-13e5269c1645']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:36:28.935,Carry,,2010/2011
,,,,,"[56.8, 11.7]",,,,,,,,,,,,,4.790837,,,,,,,,,,,,,,3a740b4c-f7c8-40dc-985c-1d8b9cc95081,1596,,"[38.2, 22.7]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,84,Barcelona,217,"['154035c8-2362-4030-b794-62d3835e87f6', '241f9253-e6cc-4427-b1a9-598e46e9d423', 'b0956a78-f84d-4ee5-af05-78feb394b742']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.920,Carry,True,2010/2011
,,,,,"[49.8, 30.7]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,,3b2ecc65-acf3-4945-ab98-960795c70425,1600,,"[49.8, 30.7]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,85,Barcelona,217,"['15197398-9b2f-42d7-9212-a8a95f4015b6', '4feef9d9-6d8e-4752-970b-a07598d2f2f8']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.854,Carry,,2010/2011
,,,,,"[47.6, 42.7]",,,,,,,,,,,,,0.652159,,,,,,,,,,,,,,1531fe21-e610-4ceb-a8c2-e73849566ec7,1604,,"[47.6, 39.6]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,86,Barcelona,217,"['8408d995-ca7c-419a-81b1-294961eea804', 'a11ae18b-bb63-491d-9632-4862e314728a', 'c78fef6e-10f0-4cd2-8378-907cb9b38959']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.371,Carry,True,2010/2011
,,,,,"[71.5, 70.5]",,,,,,,,,,,,,0.980116,,,,,,,,,,,,,,7e1d1095-f828-4266-a298-f7be24b96a15,1607,,"[64.7, 68.2]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,87,Barcelona,217,"['6e49d74c-8cd0-43f8-857d-58365d1c2724', 'dda5ed0c-f44f-4002-aaf0-b28848519a13']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.119,Carry,,2010/2011
,,,,,"[90.3, 40.5]",,,,,,,,,,,,,4.893813,,,,,,,,,,,,,,bc6dba70-c3e6-4de8-ba0e-b2b6349c1c28,1610,,"[81.5, 74.5]",69308,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,"['60aef15f-03d8-454d-a3cd-12efa9ffb322', 'de495e8c-f9d7-4ce3-bc63-8b3bf68dbb28', 'e32a9a20-cf55-49d4-b732-c08f72bf6eb2']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:36:44.001,Carry,True,2010/2011
,,,,,"[49.9, 79.5]",,,,,,,,,,,,,1.2427,,,,,,,,,,,,,,c6f1349d-ef6b-4e48-b304-75f9998c46f6,1619,,"[49.5, 79.5]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Domingo López Ruano,25984.0,Right Back,90,Villarreal,222,"['615ac377-cc46-41cc-859b-d9f5ed3908e9', '8af55ddd-ea79-446c-8604-c501b98c2519', 'd0d2948d-7f4e-4209-8182-d0271c98db50']",20,,,,,,,,,,,,,,,,,Villarreal,222,00:37:20.144,Carry,True,2010/2011
,,,,,"[63.7, 13.1]",,,,,,,,,,,,,1.014159,,,,,,,,,,,,,,51bb3da8-cef0-4986-8da0-ab758d1d9a0c,1627,,"[63.7, 13.1]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,"['81d01d32-84dd-4ce3-82dd-8e3868048a66', 'd303b137-e951-40c0-8b7a-678fdfdd112a']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.693,Carry,,2010/2011
,,,,,"[55.3, 2.5]",,,,,,,,,,,,,0.954376,,,,,,,,,,,,,,56d09e0a-ca78-474b-999f-65e6b7f0412b,1630,,"[55.3, 2.5]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,91,Barcelona,217,"['3ac5c2b0-4608-4a90-bf86-ef1779a1f6c7', '576302c7-ec48-4184-a7a8-e4306e32a7d5']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.826,Carry,,2010/2011
,,,,,"[72.7, 9.4]",,,,,,,,,,,,,0.871732,,,,,,,,,,,,,,a4486792-83f2-4956-9b4a-935a807e120c,1634,,"[70.2, 10.5]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,"['49e469f2-3deb-4eed-970b-8a8f94620a34', '77d99f42-4d5c-4ed9-8c7b-39b27b05eb59', 'ca5d5a92-db8b-458f-8b53-6a64cd90b716', 'd2f882d7-434f-4125-9d35-64ac49483ab3']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.682,Carry,True,2010/2011
,,,,,"[77.8, 2.1]",,,,,,,,,,,,,2.96112,,,,,,,,,,,,,,10543c16-99d2-476d-a485-a03aae70a8fc,1637,,"[72.7, 9.4]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,"['49e469f2-3deb-4eed-970b-8a8f94620a34', '77d99f42-4d5c-4ed9-8c7b-39b27b05eb59', 'd2f882d7-434f-4125-9d35-64ac49483ab3', 'e953f789-ca42-4c21-8c85-68571da9e402']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.554,Carry,True,2010/2011
,,,,,"[73.9, 13.3]",,,,,,,,,,,,,1.327915,,,,,,,,,,,,,,dff4a3f3-0c51-48d6-830a-d6b482d3a896,1640,,"[76.6, 13.3]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,91,Barcelona,217,"['1f93ea94-405b-4bb2-8c33-c0b1da9c1fc0', 'e385dc1a-2739-499b-8917-4279934da7ce']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.310,Carry,,2010/2011
,,,,,"[70.3, 29.6]",,,,,,,,,,,,,0.130134,,,,,,,,,,,,,,571e8c70-1e3f-491e-975b-a84334825d24,1643,,"[70.3, 29.6]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,"['afa6982d-7bd1-43c2-b5f6-b760e7cdc92b', 'e1d9533b-57e1-4f5b-b89e-ea5be362c94a']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.559,Carry,,2010/2011
,,,,,"[84.7, 58.2]",,,,,,,,,,,,,0.040013,,,,,,,,,,,,,,18caad95-7aa9-4a0b-8fcc-c738268b035f,1646,,"[84.7, 58.2]",69308,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,91,Barcelona,217,"['0f3d0eb3-5c43-4f6c-893a-8c6a26b6dd9f', 'f83ed96e-90eb-40e7-9ebb-e6c06123349d']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.169,Carry,,2010/2011
