50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,True,,,,,,0.281889,,,,,,,,,,,,,,,,2ec834fd-578b-4684-b0e2-b45456d9a789,445,,"[86.9, 66.8]",267343,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,23,Barcelona,217,,40,,,,,,,,,,,,,,,,,,Granada,1049,00:12:40.441,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.102814,,,,,,,,,,,,,,,,b0aebb1b-7afd-4b26-a9c2-edf0aa4151f2,451,,"[78.3, 50.8]",267343,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,23,Barcelona,217,"['3801eb6e-5b21-43c4-8611-099ac014a5c6', 'db75ebbd-5590-4561-b094-c1f5fd04103b']",43,,,,,,,,,,,,,,,,,,Granada,1049,00:12:43.223,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.771618,,,,,,,,,,,,,,,,76fc95de-63dd-4df4-a397-d9ce667fd746,521,,"[59.8, 9.6]",267343,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Márquez Moreno,24783.0,Right Center Forward,28,Barcelona,217,['d0830259-bd67-40b0-b6a0-0648eac34050'],10,,,,,,,,,,,,,,,,,,Granada,1049,00:16:10.992,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.662942,,,,,,,,,,,,,,,,fe9d424c-bd8c-46c5-b219-c8947fa90b22,534,,"[20.1, 20.3]",267343,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Foulquier,4546.0,Left Back,28,Barcelona,217,"['7856f5b4-ec6c-4bdb-bb33-97fe4a22931d', '9ae9695b-9047-45e7-9656-a776f8af2f1c']",29,,,,,,,,,,,,,,,,,,Granada,1049,00:16:29.548,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.361164,,,,,,,,,,,,,,,,9f68681a-19e5-47ec-9b8f-cb02e0be6e23,536,,"[18.8, 25.4]",267343,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Torres Ruiz,6861.0,Right Center Back,28,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Granada,1049,00:16:30.109,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.0335,,,,,,,,,,,,,,,,ad0b7335-1a3a-45e8-b06e-2527353c5c10,547,,"[41.4, 71.8]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,30,Granada,1049,"['8edef2c3-fd57-43fc-bdd1-98e0e5a2952b', 'ad7b4e2f-d527-4d4f-8773-eab49e493438']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.904,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.030499,,,,,,,,,,,,,,,,8568f020-e1eb-45a7-8dd4-df847ac4c0aa,551,,"[50.4, 72.0]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,30,Granada,1049,"['3c20e1e5-ea50-45c9-8035-be013899e5fd', '8137adf3-f329-4d2c-957b-ab2e43b8bdd6']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.173,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.125,,,,,,,,,,,,,,,,c7023b27-7b23-4083-8f95-2ac2ba492114,556,,"[41.2, 76.0]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,30,Granada,1049,,9,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.761,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.708073,,,,,,,,,,,,,,,,b2cc2f40-ebc2-44e2-a975-59525f3e7975,561,,"[69.2, 11.7]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,31,Barcelona,217,"['24054c45-3d2d-46fc-a141-9a868e7c6358', 'f2c88ca1-8847-4d3e-9c17-a86d2895efdf']",12,,,,,,,,,,,,,,,,,,Granada,1049,00:17:12.530,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.90087,,,,,,,,,,,,,,,,ae0d075c-b2be-4e14-8c7f-0e394e03e6bf,565,,"[60.0, 13.6]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,31,Barcelona,217,['a06952e9-b671-4d39-9552-5a6efef64100'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:17:17.418,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.206637,,,,,,,,,,,,,,,,28b926a1-cab7-4e89-9ebe-ecfc92d9ab66,578,,"[86.8, 15.4]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,31,Barcelona,217,"['077ff89b-dbfb-4dad-9ac0-3bca62d55a36', '6a35fd52-4ab8-41b3-a8ed-b468de1d10f0']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:30.984,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.885971,,,,,,,,,,,,,,,,4919ad42-d57d-4589-894d-776dab304ddc,580,,"[41.7, 65.1]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,31,Barcelona,217,,32,,,,,,,,,,,,,,,,,,Granada,1049,00:17:32.610,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.89028,,,,,,,,,,,,,,,,0f022c22-f709-4063-93e1-71af30dcc5ed,591,,"[62.8, 9.8]",267343,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,32,Granada,1049,"['50d23885-9007-4943-a6db-54bf759978ba', '8e7bf6d1-8785-4b4d-b177-ef7d28467132', 'dc3f3392-8fdf-4f0f-9c44-796fe3e725a6']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:40.632,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.881082,,,,,,,,,,,,,,,,f8fdfa7d-84ad-43b2-bc3a-5fe94940f617,606,,"[55.6, 9.4]",267343,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,33,Barcelona,217,"['2c4cee7f-b1b6-4e6a-9262-f2c5cb4e579f', 'ba382f45-38be-438a-8310-2d840c206821']",33,,,,,,,,,,,,,,,,,,Granada,1049,00:18:33.703,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.491117,,,,,,,,,,,,,,,,81e43c5b-67f1-4c35-87a9-6cb32f2a84d7,613,,"[72.0, 48.1]",267343,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alhassane Bangoura,23761.0,Left Midfield,34,Granada,1049,,5,,,,,,,,,,,,,,,,,,Granada,1049,00:19:05.907,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.8018,,,,,,,,,,,,,,,,2f5d3dc2-f7a5-4c02-8313-cc5de908b34d,631,,"[39.5, 17.3]",267343,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,34,Granada,1049,"['2eb8f996-3d0f-46dd-84f4-6ca3a3be8635', 'fcc22620-8a18-4c5d-a40c-da3712f79f55']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.742,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.880391,,,,,,,,,,,,,,,,a3a5d13f-df5e-47c9-b414-508a10184b69,639,,"[92.2, 66.8]",267343,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,35,Barcelona,217,"['414ee48e-b80a-4aff-ac56-302fafcbb8e0', '4dc868cb-1993-4ade-b687-fcf75337d1e8']",22,,,,,,,,,,,,,,,,,,Granada,1049,00:19:22.807,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,5.545378,,,,,,,,,,,,,,,,5240fc49-5fe3-4d06-9c22-05135a73f28d,674,,"[29.9, 68.0]",267343,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Sylvain Claude Babin,4498.0,Left Center Back,36,Barcelona,217,['79d9a9d4-235c-4688-ae7a-a3d9bb8c1c8e'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:20:15.616,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.3675,,,,,,,,,,,,,,,,d9f9df59-41e6-4e4a-9a2d-08afbf3f273b,681,,"[20.5, 45.7]",267343,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Torres Ruiz,6861.0,Right Center Back,36,Barcelona,217,"['9581a2fd-f171-4eeb-b092-b34e15678779', 'af041380-80c7-4dc8-abc8-28ba580a3e6c']",25,,,,,,,,,,,,,,,,,,Granada,1049,00:20:25.698,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.894844,,,,,,,,,,,,,,,,dfca923e-df99-49f3-8c80-4d9c44d78354,705,,"[37.0, 15.0]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,37,Granada,1049,"['b41ef21e-8b6b-4f33-aa08-6480ffb9c509', 'fd6adde8-4a9f-4df0-9e7e-fa5147db2715']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.754,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.001457,,,,,,,,,,,,,,,,c8285bf3-69a6-433c-8a74-45409cce3adc,708,,"[29.8, 13.5]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,37,Granada,1049,['b41ef21e-8b6b-4f33-aa08-6480ffb9c509'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.748,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.6468,,,,,,,,,,,,,,,,9dfb8b7c-3e28-4b5d-a493-130e65791469,714,,"[92.6, 60.0]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,38,Barcelona,217,['e1d933d5-c62c-4456-8fd7-9304636a112f'],25,,,,,,,,,,,,,,,,,,Granada,1049,00:21:25.057,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.484817,,,,,,,,,,,,,,,,29839058-a5d8-46e7-a630-473a13373708,724,,"[85.6, 59.2]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,38,Barcelona,217,['d81c3c6d-ae3b-4a4b-a2fc-0382925d5353'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:21:29.879,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.788189,,,,,,,,,,,,,,,,15c12c8f-4879-4886-9d0b-e8ff5cf2f93c,728,,"[98.5, 58.1]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,38,Barcelona,217,"['55961a8c-da03-444f-bc7d-50150113af44', 'f64d6a90-f412-41fa-a169-9148761a3c3e']",32,,,,,,,,,,,,,,,,,,Granada,1049,00:21:32.799,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.757347,,,,,,,,,,,,,,,,9aa48644-82bd-47b7-b55f-bf70c3318f34,730,,"[113.2, 54.6]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,38,Barcelona,217,,34,,,,,,,,,,,,,,,,,,Granada,1049,00:21:34.085,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.476303,,,,,,,,,,,,,,,,46fa5e49-86db-4452-b602-9dad87784b4d,739,,"[73.2, 60.2]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,38,Barcelona,217,,44,,,,,,,,,,,,,,,,,,Granada,1049,00:21:44.287,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.348282,,,,,,,,,,,,,,,,421f4e20-3d8e-43a8-8e54-16417dfa8057,748,,"[36.1, 13.5]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,39,Granada,1049,"['15db1d06-623b-41aa-b3e0-403f23b57e66', '1fc4e83f-12fe-4078-a3de-df0ebd8681e7', '7afd85f5-9602-415a-b53a-b9302a7314b8']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.404,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.7701,,,,,,,,,,,,,,,,20c927f8-a081-425b-8ef0-4ec4537f29ac,754,,"[40.1, 13.5]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Granada,1049,['89f82cf9-3239-490e-9c09-b112b3609575'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.380,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.525095,,,,,,,,,,,,,,,,7134b31b-8d5e-4817-ab1b-f1d12dabb650,760,,"[87.1, 62.4]",267343,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,40,Barcelona,217,"['3fc64d9e-23c7-49b4-9b78-36884cab0643', '75d58530-5ef8-4d40-a407-f7b22a4d8ffe']",55,,,,,,,,,,,,,,,,,,Granada,1049,00:21:55.338,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.103194,,,,,,,,,,,,,,,,19f72320-7a49-41fc-821d-588dae06cc09,779,,"[3.9, 59.6]",267343,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,40,Barcelona,217,['0f27bca5-7f16-4522-b77a-8564eb0568dc'],15,,,,,,,,,,,,,,,,,,Granada,1049,00:22:15.506,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,2.3283,,,,,,,,,,,,,,,,b9b545b1-e50d-43cc-bc3e-f5841d4fb2c5,791,,"[27.1, 8.5]",267343,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,42,Granada,1049,"['4382dca5-c2c8-4a29-92d9-385f91f7d499', 'bae384f4-5bd2-4d41-9f77-b2e4c76f72ed']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.611,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.3194,,,,,,,,,,,,,,,,ec5f9c19-3a70-4e19-96dd-cf678ae97594,794,,"[15.8, 10.4]",267343,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,42,Granada,1049,['bae384f4-5bd2-4d41-9f77-b2e4c76f72ed'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.162,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.300031,,,,,,,,,,,,,,,,be09af02-e484-490a-980e-2a69c80f3d4c,812,,"[56.0, 16.5]",267343,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robert Ibáñez Castro,18721.0,Right Midfield,45,Barcelona,217,"['6383ea86-1fb5-4ccf-bc0d-35bed568e163', 'a29fd794-0712-444c-ae82-2862a655a639']",38,,,,,,,,,,,,,,,,,,Granada,1049,00:24:38.362,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.350314,,,,,,,,,,,,,,,,013598ae-9bb3-4a97-9f95-dac9a37db6a1,825,,"[10.4, 53.3]",267343,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jean-Sylvain Claude Babin,4498.0,Left Center Back,45,Barcelona,217,,53,,,,,,,,,,,,,,,,,,Granada,1049,00:24:53.626,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.0964,,,,,,,,,,,,,,,,f92ad7a2-352a-4e6d-8d9c-ec04ecfb7494,845,,"[90.9, 6.9]",267343,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Right Center Forward,47,Barcelona,217,"['1babf53c-fb31-4ea0-b86c-4c14582c57ab', '5667147f-c05c-49e6-bea5-e4452c3edf6b', 'dde13b6a-d469-40fa-8504-03853469d3e6']",14,,,,,,,,,,,,,,,,,,Granada,1049,00:26:14.975,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.571536,,,,,,,,,,,,,,,,dcb063e2-ce26-434e-aac9-937b07f76b5d,853,,"[37.8, 64.4]",267343,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,48,Granada,1049,"['84a7c359-0d89-41e6-ac68-ccf935cfcbd3', '9e9faac1-dabf-4839-8a7f-c6c649074e69']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.443,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.4671,,,,,,,,,,,,,,,,1865e6bd-b83b-455b-b00c-d2bfb8180c7f,868,,"[76.2, 7.1]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Márquez Moreno,24783.0,Right Center Forward,50,Barcelona,217,['6eab112f-1bb5-4cc0-938d-5aab340dc8ac'],14,,,,,,,,,,,,,,,,,,Granada,1049,00:27:14.111,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.60228,,,,,,,,,,,,,,,,ac3fae8c-264e-4f5c-84a8-747a55a683c1,872,,"[77.9, 12.5]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alhassane Bangoura,23761.0,Left Midfield,50,Barcelona,217,['20091aca-8ee6-4af7-8355-02bad70bc589'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:27:16.694,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.409607,,,,,,,,,,,,,,,,841c55ac-66bc-49df-88b4-36658accc9d2,874,,"[78.1, 4.6]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Márquez Moreno,24783.0,Right Center Forward,50,Barcelona,217,"['c11c3de3-2e7c-4a27-bad8-b75d53aee045', 'cb012fc9-89d9-4035-bb41-422a373bc105']",17,,,,,,,,,,,,,,,,,,Granada,1049,00:27:17.647,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,0.642496,,,,,,,,,,,,,,,,4290c52d-899e-439c-89cb-1d668c273130,880,,"[57.4, 45.5]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,51,Granada,1049,"['9d883b21-308b-43b8-ba1d-cffec9f1ff5c', 'c57c117e-60da-4005-871e-8802f3fb4f61']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.983,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,1.796756,,,,,,,,,,,,,,,,2abc4f4d-5dbd-4c87-b42e-834629dc650b,884,,"[64.1, 61.3]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Granada,1049,"['16b1d6c1-a687-4e7b-a158-cedaec781b6d', 'f14e830f-cdbe-41f8-a8f5-6de6a2289ff0']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.558,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.954026,,,,,,,,,,,,,,,,cee46cf8-e1aa-4712-b0cf-27bd0f79812f,892,,"[36.8, 68.4]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,51,Granada,1049,"['8d475e23-93ff-4447-957d-3fde2c88912f', '8edb8559-0539-4077-aa33-bbb9a8f90641']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.684,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.9002,,,,,,,,,,,,,,,,bf7977ad-f4b4-42d9-9070-b250580a5cdc,895,,"[22.9, 69.2]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,51,Granada,1049,['8edb8559-0539-4077-aa33-bbb9a8f90641'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.955,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.854284,,,,,,,,,,,,,,,,6697515f-ca09-4513-add3-342c37c3386c,897,,"[18.3, 71.8]",267343,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,51,Granada,1049,"['09ee54e2-6eb5-4fcd-8783-178ef5271bcf', '6030f994-075b-4466-a14c-85fc1e6cfdbc']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.433,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.393665,,,,,,,,,,,,,,,,4e4fce73-5dd3-4784-bf01-cc15ddb171e3,915,,"[84.6, 21.6]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,53,Barcelona,217,['999ae841-fc2e-4d4a-b793-ba14edf316bd'],17,,,,,,,,,,,,,,,,,,Granada,1049,00:28:17.992,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,2.435394,,,,,,,,,,,,,,,,d6228086-1688-46ee-b497-8c1d5adf219d,922,,"[87.0, 29.1]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,54,Granada,1049,"['20d9785f-4716-43c9-933a-db4fd4a17926', '86e74284-7141-414a-9704-5a8475f1c290']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.085,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.428719,,,,,,,,,,,,,,,,afa60c72-6c25-44e2-b29e-cec5b6f8d6ad,932,,"[24.4, 57.0]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Granada,1049,['67a53677-b92a-40c2-8406-38331891c806'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.806,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.7188,,,,,,,,,,,,,,,,c51991e0-5fbd-4469-9887-740034295bb2,936,,"[11.6, 62.7]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,54,Granada,1049,['64c7a39d-fdc9-44d9-8767-24c10a18b6e2'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.513,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.97666,,,,,,,,,,,,,,,,d672d8a1-41d2-4fbb-8c86-2edc8f841b50,939,,"[23.5, 60.6]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Granada,1049,['da65d003-070e-422e-bf9e-0b3e3fa05ec8'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.741,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.7695,,,,,,,,,,,,,,,,48ecb7d8-8d36-43b4-a08a-fa4d8bff540e,949,,"[23.5, 46.1]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,54,Granada,1049,"['b30dcfe2-0d44-4f9d-a79e-ce8dd3542728', 'ccf36c1d-4de1-4a12-b14d-945987f6eff1']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.199,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.613351,,,,,,,,,,,,,,,,7c38c678-4840-42c7-a754-ecfbbebf9fb2,953,,"[28.8, 30.4]",267343,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,54,Granada,1049,['71bd7bc4-be06-486e-8a8e-9391833ab4f8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.716,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.405793,,,,,,,,,,,,,,,,2a8b2f11-a31d-407e-a5f6-556a31c59963,957,,"[16.0, 57.0]",267343,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Granada,1049,['dd8284ae-19b8-46c8-9618-7dcf5985b6db'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.006,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.787236,,,,,,,,,,,,,,,,288d8386-ca29-4a21-a4f0-5856a90f97a7,966,,"[46.4, 69.7]",267343,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,54,Granada,1049,"['5d45b44b-ffab-4104-a0f4-f1a0ce73fcc0', '60ba6763-0695-4240-af9e-d447bd662941', 'c585a6f5-8816-4858-8533-3196e8b1f685']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.110,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,1.6163,,,,,,,,,,,,,,,,e6a9462a-36fa-4494-99a4-286e9a9824fe,973,,"[23.7, 18.2]",267343,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,54,Granada,1049,"['005f8a24-a718-4191-a83e-8408c1c29f78', 'f3d18275-72b4-4594-94ef-eae92019c40e']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:24.757,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,0.911836,,,,,,,,,,,,,,,,437c28ce-8876-4b83-a755-9cd0347b3c58,982,,"[33.0, 8.1]",267343,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,54,Granada,1049,['0ba224d8-f0f0-443b-ad44-f0ef283ef59d'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.399,Pressure,,2014/2015
