50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4c42dec-d908-4c2b-8f4c-af3a1e7b9899,3566,,,"[37.0, 46.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,184,Barcelona,217,['54703880-40c9-4c57-8604-834af28235f1'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.358,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6ed0f6-4bc2-41c6-bfa3-2196dfd82f4e,3570,,,"[25.0, 51.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,184,Barcelona,217,"['8e03ee0b-89e1-45d1-98fa-3a0118a3ca5e', 'bdd44c2e-59dd-4fa2-80d3-aab0025d0576']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.077,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e801785d-d413-4678-8015-1b755edff588,3573,,,"[13.0, 43.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,184,Barcelona,217,['62352a79-6b94-4ae1-a688-f356850f3bcd'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.780,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb457934-0968-468a-a547-8b2bb8a2b5cc,3576,,,"[48.0, 32.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Wing,184,Barcelona,217,['65fa21f7-47c7-4acf-bb56-ba8d63ee4566'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:12.712,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae0a3860-991f-431e-b8be-0ed288f0e3f2,3578,,,"[70.0, 49.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,185,Real Sociedad,210,['356b5306-474a-4d7d-97fa-b2d9b8c63495'],13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:13.522,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608fa44b-3bb9-43be-a3a9-9a5de4b347ff,3582,,,"[65.0, 73.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,185,Real Sociedad,210,['75eef0d0-6618-4b89-8459-c0b32f6fadf4'],16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:16.942,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b5196d3-709d-4877-b1c4-125188d12a0a,3585,,,"[74.0, 64.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,185,Real Sociedad,210,['cd25ec76-41a1-4eee-9762-da6c586c3bb8'],18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:18.497,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e3b656-cdf3-4f53-aae6-58308e8c6be3,3589,,,"[57.0, 74.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,185,Real Sociedad,210,"['078aa09f-12fb-4838-aa0e-9141433cc5ed', '5b923a8d-fb96-44d5-ab93-e285f4086c7d']",19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:19.772,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666a9799-a2c6-4155-b823-0c06a6d96b55,3592,,,"[54.0, 64.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,185,Real Sociedad,210,['6a9abe95-51ed-4310-b30c-1afd7f0eb23c'],21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:21.635,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88bfb1b3-15c1-45a9-b713-15f686c448f3,3595,,,"[39.0, 38.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,185,Real Sociedad,210,['20df9ec8-bea8-4de7-9cd1-c2aecae841cc'],24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:24.263,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3f44e90-a611-49ae-b080-c128fcbe95e7,3598,,,"[94.0, 38.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,185,Real Sociedad,210,['83723d5e-a9ec-4ff2-aa88-3beefe1a8867'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:30.402,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376b8643-7851-421a-a101-cfd9ba020fc6,3601,,,"[76.0, 63.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,185,Real Sociedad,210,['d2977a99-8c1b-4e6f-9961-8a39a6617f3e'],34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:34.436,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eff1096-6b5d-46c3-9eed-416d3f24cb8d,3604,,,"[89.0, 54.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,['b2ab283f-0465-4489-99e8-00cbfc875b9a'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:35.836,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3f95c3-add1-44f5-be32-2e54ad859c9b,3608,,,"[109.0, 74.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,185,Real Sociedad,210,['a8489cd2-5802-45f7-82cb-720c7e14b20b'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:37.856,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbb3bec0-c246-4075-ae46-bf7d9aa18d8e,3612,,,"[105.0, 64.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,['b1bdc42e-ae82-4e15-8ddc-26f1e590bb4c'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:40.127,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8097142-1248-4da2-b996-213ccff8dd70,3618,,,"[103.0, 62.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,185,Real Sociedad,210,['872f28ca-ac50-4057-a697-625e2d0579e5'],43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:43.954,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ad619d0-e107-403f-acf5-fe1515765b26,3621,,,"[103.0, 53.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,['0c4e25b7-80bd-4cd4-8279-e86cd9ef3a30'],45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:45.052,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1bc19b8-b848-469d-a118-9da29a1d6199,3625,,,"[112.0, 59.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adnan Januzaj,6330.0,Center Attacking Midfield,185,Real Sociedad,210,"['6cca879a-57da-47c6-9c04-edf59157fdb4', 'e52feaba-1f96-434f-857c-576620804165']",46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:46.616,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ee256ad-21b0-48bc-9875-9ebddf5d7d40,3632,,,"[104.0, 55.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,185,Real Sociedad,210,['04042cf4-cd94-4eda-a4d8-9746ab286573'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:49.332,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ff32d6-9bd3-46b6-a92f-66f01eb77a24,3648,,,"[12.0, 14.0]",9754,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Wing,186,Barcelona,217,"['414a6187-0b11-4840-8585-aa5fb494ea70', '6fc3ea19-f06e-4ff1-82b6-7aae48b1284e']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.664,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb27fbc0-a72e-477e-b1a5-3438d058c3fe,3651,,,"[52.0, 6.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Forward,186,Barcelona,217,['7a01730d-d518-4da7-a5e4-702355276021'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.322,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2f2dc61-0e94-49f7-b82e-02522014a6f7,3655,,,"[12.0, 44.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,187,Real Sociedad,210,['9dcb7d33-5ba8-415e-8acf-fa5f617d530d'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:06.403,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966da1b5-2339-4dfa-a907-73ac1d24dcd9,3658,,,"[37.0, 70.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,187,Real Sociedad,210,['2b5718d3-633d-4d26-8d24-06894c9d17c2'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:11.351,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df749840-bde2-43c6-921d-540cbbd7fc01,3662,,,"[104.0, 66.0]",9754,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,187,Real Sociedad,210,"['566156e2-70ca-44bb-a857-9a8ff6b722ac', 'd4ec97f0-2596-43a1-a4ac-01627aa63305']",19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:19.354,Ball Receipt*,True,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,557685a6-a338-4039-bdee-527ed2e5bd72,3675,,,"[38.0, 68.0]",9754,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,189,Real Sociedad,210,['ada41575-3096-45e4-82cd-1e152a01a20c'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:57.100,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488cf84-2265-4802-bf35-e2b99c2d48c4,3679,,,"[93.0, 12.0]",9754,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,189,Real Sociedad,210,['48bfa229-948b-4aec-becf-363028a3b573'],59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:59.364,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de06a98-68ae-4066-a6ad-abc1de0e1406,3683,,,"[108.0, 21.0]",9754,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kévin Manuel Rodrigues,6885.0,Left Back,189,Real Sociedad,210,"['0e99260d-c2fd-444b-b796-ce9021536ff1', '54daeedb-ec3c-46e4-888f-1e53b4a5ea88']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:48:02.152,Ball Receipt*,True,2017/2018
,,,,,"[50.0, 45.0]",,,,,,,,,,,,0.93,,,,,,,,,,,,,73f4fae3-c38c-4043-b5d1-5c6d9992a6c0,7,,,"[49.0, 41.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Asier Illarramendi Andonegi,6671.0,Right Center Midfield,2,Real Sociedad,210,"['0f40d384-1da2-4ee6-9662-b5866d45715f', '2f921160-2e6e-4168-8c04-a7d87468c75f']",1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:01.432,Carry,,2017/2018
,,,,,"[51.0, 75.0]",,,,,,,,,,,,1.396,,,,,,,,,,,,,b474201e-e772-4435-9b80-8bef0dc1119f,10,,,"[49.0, 75.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Álvaro Odriozola Arzallus,6689.0,Right Back,2,Real Sociedad,210,"['52bc75ae-8c3d-496e-be8c-af2e90b77b4b', '68c8f719-7b36-480a-8cda-ff56c7cacfb2']",4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:04.477,Carry,,2017/2018
,,,,,"[33.0, 68.0]",,,,,,,,,,,,1.143,,,,,,,,,,,,,8ca076f0-2406-4e51-b07d-35d5da4d7791,13,,,"[29.0, 65.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diego Javier Llorente Ríos,6713.0,Right Center Back,2,Real Sociedad,210,"['6a65b272-fdd6-436f-98b3-e6011533ee27', 'ce5b209a-9cf0-486d-8787-8cb29b79e44d']",7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:07.429,Carry,,2017/2018
,,,,,"[30.0, 33.0]",,,,,,,,,,,,2.813,,,,,,,,,,,,,6e64f63f-21a7-4651-b72a-4303846c10ae,16,,,"[30.0, 34.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl Rodríguez Navas,6693.0,Left Center Back,2,Real Sociedad,210,"['f4971589-f642-4ce2-8074-db34c856993a', 'fd1c3d07-834a-4d61-a22a-e447565aecc4']",10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:10.218,Carry,,2017/2018
,,,,,"[14.0, 54.0]",,,,,,,,,,,,2.502,,,,,,,,,,,,,005f8ec1-041e-40a8-a1c2-36a073e92dc4,19,,,"[12.0, 52.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerónimo Rulli,6694.0,Goalkeeper,2,Real Sociedad,210,"['01b801ab-f450-45b9-a807-d6712c1e6fb9', '494a1f0e-5ac5-4d5b-bc8c-8cf36a3eac47']",15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:15.074,Carry,,2017/2018
,,,,,"[72.0, 67.0]",,,,,,,,,,,,2.421,,,,,,,,,,,,,ae8f99c3-8ab0-4ecf-b4ce-9572f226c69b,24,,,"[65.0, 72.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,3,Barcelona,217,"['82549152-5679-4662-a9c9-22b85c41b772', 'b294c6d5-3f8d-486b-b18b-0dbd42c431d8', 'e8f44174-9359-4b1a-86ed-500551722357']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.726,Carry,True,2017/2018
,,,,,"[77.0, 75.0]",,,,,,,,,,,,0.964,,,,,,,,,,,,,649922dd-33e7-4821-9a65-1521a323f133,28,,,"[83.0, 73.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,3,Barcelona,217,"['a7ded794-7d0e-4d3b-ae45-f5201738ee22', 'ab5d01d8-eb07-4775-b1cf-9c3db0ffc445', 'd2d74ceb-627d-4d02-8448-a638c3ebe8cc']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.679,Carry,True,2017/2018
,,,,,"[49.0, 6.0]",,,,,,,,,,,,0.539,,,,,,,,,,,,,f6ac00eb-7b39-4e37-a4a0-2619d642e0da,34,,,"[48.0, 4.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Manuel Rodrigues,6885.0,Left Back,3,Barcelona,217,"['441350b4-81de-4e54-8b1a-f31d8b3fd792', '69e7585b-097c-43d7-8c76-39d9dd19040d', 'b9463cc5-e33b-4898-a60c-aeedbf90a711']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:31.564,Carry,True,2017/2018
,,,,,"[80.0, 66.0]",,,,,,,,,,,,1.813,,,,,,,,,,,,,e035972f-20d4-4db0-a980-267f627fd14f,40,,,"[82.0, 69.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,3,Barcelona,217,"['306d3657-db46-41ed-9486-8d1ee32d82fc', '3f757653-5f21-4fa3-869a-5b0b8379e1ac', '437d0508-4391-400b-9bde-da89c044fa15']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.888,Carry,True,2017/2018
,,,,,"[106.0, 72.0]",,,,,,,,,,,,3.542,,,,,,,,,,,,,9732e224-745f-4fd5-9c86-746c06a62e81,44,,,"[111.0, 71.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,3,Barcelona,217,"['1e19d38f-6126-49be-b1e9-b9a822ed9c5a', 'afcb88f9-ebcf-439d-892c-f0b3ae313e72', 'd0e42d30-c2e1-4a0b-92c0-c8abe41766b9']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.226,Carry,True,2017/2018
,,,,,"[98.0, 65.0]",,,,,,,,,,,,0.075,,,,,,,,,,,,,58a606c4-5e2d-4aeb-a0d3-c9a2d2a47cf2,48,,,"[98.0, 65.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,"['5d85a286-2006-42f5-a94b-c3a3e77cdb94', 'a8c9b529-8e08-4acb-91c3-22996e17dc43']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.314,Carry,,2017/2018
,,,,,"[68.0, 63.0]",,,,,,,,,,,,4.344,,,,,,,,,,,,,228d7bc4-e7db-4cdf-a7ee-bea95fbfcd13,51,,,"[91.0, 70.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,3,Barcelona,217,"['0c5562fa-6c50-4835-8b2b-4eb72797ae0a', '4ff94af8-1117-4370-8d2b-d18bef6cdd32', 'cf0d7e7a-fb1f-4c29-8568-ade62f962138']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.861,Carry,True,2017/2018
,,,,,"[51.0, 35.0]",,,,,,,,,,,,1.598,,,,,,,,,,,,,c92e56e6-927a-43d2-82e5-01084a21bdfe,57,,,"[51.0, 37.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,4,Barcelona,217,"['0650be01-32ff-45aa-bc1a-9ddf0c28d17e', '220ee799-06f6-4b6e-854b-fde0104c1759']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.540,Carry,,2017/2018
,,,,,"[67.0, 8.0]",,,,,,,,,,,,2.142,,,,,,,,,,,,,5b5e7fa3-1d7c-48fe-9749-f2178b97c602,60,,,"[63.0, 8.0]",9754,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,"['7f74a9fd-7f0a-4d53-8bef-8f2d4130a83a', 'dc686f65-f381-48d2-b914-2f6f2a78034d']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.665,Carry,,2017/2018
,,,,,"[69.0, 15.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,e55d7695-b7f7-4029-a3cf-148c8bc9a417,63,,,"[69.0, 15.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Wing,4,Barcelona,217,"['ab3c0248-c759-48fa-88ab-f4e216d02801', 'eabbd43a-cfff-4217-bf88-e255d16f2e9e']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.382,Carry,,2017/2018
,,,,,"[45.0, 14.0]",,,,,,,,,,,,1.514,,,,,,,,,,,,,957ba0f0-fd48-48c7-a36f-8bb338ae0275,66,,,"[49.0, 8.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,4,Barcelona,217,"['ad6e9ef9-0ff3-4791-9864-e588548d6616', 'b7bcf6d3-ce54-4447-be26-43c6b349bf56']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.871,Carry,,2017/2018
,,,,,"[36.0, 60.0]",,,,,,,,,,,,2.548,,,,,,,,,,,,,53d00b0f-8ca2-4354-beef-9433d7706a9f,69,,,"[31.0, 39.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,"['545f08d0-89c4-4748-ae3f-c0e0346422a4', 'd67b6536-37e8-4a6c-ad20-c575353ea6d2', 'd84700c7-9e7f-4bc1-a81f-c4af030f2a47']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.027,Carry,True,2017/2018
,,,,,"[62.0, 66.0]",,,,,,,,,,,,0.03,,,,,,,,,,,,,38d67003-1113-49c1-9409-563e5f88658e,73,,,"[62.0, 67.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Wing,4,Barcelona,217,"['56fe7f3d-f62d-436b-bf75-7b0a30effbe4', '96ebfb84-e423-4151-9f90-bb92772bc415']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.398,Carry,,2017/2018
,,,,,"[66.0, 19.0]",,,,,,,,,,,,0.2,,,,,,,,,,,,,b3d71dc5-9b72-48fb-8ea4-ba491e7f1573,79,,,"[66.0, 17.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,5,Real Sociedad,210,"['4f5342d0-2d2c-4280-8469-369f8cce7a4e', '96aa699c-b588-4574-be5f-2de060ad7508', 'a8776bde-a35a-42af-b4d1-a8bd866a8208']",12,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:12.371,Carry,True,2017/2018
,,,,,"[47.0, 29.0]",,,,,,,,,,,,1.05,,,,,,,,,,,,,e3c5be51-0482-4dc0-83f3-e9e109b89b5f,82,,,"[48.0, 30.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,5,Real Sociedad,210,"['3f121da6-eeb9-4dc0-8a17-94170e4abd75', 'ba062be1-4215-4340-9692-bcc9868eb279']",13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:13.197,Carry,,2017/2018
,,,,,"[73.0, 13.0]",,,,,,,,,,,,5.46,,,,,,,,,,,,,f1fb8fad-9789-4bb3-90ed-70607943d38f,86,,,"[65.0, 33.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,6,Barcelona,217,"['1ff3a335-38a3-426d-8317-21568a6f065a', '2f49c1f3-0993-4734-8ffb-5969a511bc7b', 'd577a161-c409-4d40-ad14-045c805c656e']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.380,Carry,True,2017/2018
,,,,,"[70.0, 5.0]",,,,,,,,,,,,0.988,,,,,,,,,,,,,64f6795c-0662-47b4-ad2b-ffac6f62a53b,90,,,"[65.0, 5.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,6,Barcelona,217,"['5fba2c3f-3e5f-40d6-a45c-746af827c488', 'fb9b91c5-3af0-4e1c-afa4-d0d82a07897b']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.859,Carry,,2017/2018
,,,,,"[85.0, 8.0]",,,,,,,,,,,,0.041,,,,,,,,,,,,,a7784d2c-7315-437f-a38a-77db7af962de,93,,,"[88.0, 8.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,6,Barcelona,217,"['9b13a91d-b366-4cb2-99d4-b543c0284239', 'ffc771a0-7870-40e7-93a7-9f063427f36d']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.675,Carry,,2017/2018
,,,,,"[66.0, 14.0]",,,,,,,,,,,,1.438,,,,,,,,,,,,,3d21cc05-72f7-4ffe-8a0d-f9ccbeafde55,96,,,"[66.0, 14.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Wing,6,Barcelona,217,"['25c553a1-f1a4-43ad-9b8a-3d5cfc9eb026', '3a548f33-89d1-403b-8635-2f190d8f40ac']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.013,Carry,,2017/2018
,,,,,"[51.0, 24.0]",,,,,,,,,,,,0.501,,,,,,,,,,,,,efc83eb8-0b39-4714-a05c-20b1341ecef6,99,,,"[51.0, 24.0]",9754,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,6,Barcelona,217,"['0fb5c914-5b32-48c9-a5e4-8b747c8b6946', 'f158a7b4-77e1-4efc-89bb-6798962632fc']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.716,Carry,,2017/2018
