50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0161f9a-fe54-4801-858c-c00f75def255,2715,,"[67.9, 59.3]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Peña Jiménez,6710.0,Right Back,156,Eibar,322,['e0aa4eb7-daf9-4c77-a082-9bc7891de72e'],14,,,,,,,,,,,,,,,,,Eibar,322,00:24:14.223,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,577e195a-9810-404b-9d47-69e5cff2f8ce,2721,,"[41.6, 8.3]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,157,Barcelona,217,['bf8d1022-b7be-4431-9795-42e3aa09899b'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.621,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f963c504-330e-460f-aafe-b9b31440b377,2725,,"[31.6, 7.1]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,157,Barcelona,217,['40aea1ec-24fa-40f0-8e86-885438c814ec'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.847,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09ecb67-9f7d-4e3d-94ad-9b0954920d9f,2736,,"[8.7, 10.4]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,158,Barcelona,217,['fd2322a7-8e3e-4b38-b286-e8f655f497c2'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.425,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94931e7-905b-4a6c-b1a0-73c170d9fa0c,2738,,"[11.3, 42.0]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,158,Barcelona,217,['622adc92-61f0-4d4d-aa25-c170a1328284'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.179,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5035462f-f99b-44b7-9306-3cb5aad5b009,2740,,"[12.0, 54.8]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,158,Barcelona,217,['5027d3d3-941f-41ae-b627-e8817dae8e06'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.046,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5c911f-c568-4117-9c30-5a5fdac3f96b,2742,,"[32.5, 55.9]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Center Attacking Midfield,158,Barcelona,217,['f82cf60c-e42e-45aa-a7e2-1be1a5ff0fab'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.273,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b1612c-81ec-4b0b-94a5-a885e686e82a,2744,,"[17.6, 56.2]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,158,Barcelona,217,['0f439d04-fafb-4acf-9a22-a2957f7c92b6'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.306,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64bc7bae-9b75-47d5-9405-a2e258c2ee08,2747,,"[6.2, 40.3]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,158,Barcelona,217,['ee64064a-b896-4ca2-98c2-02f785851b08'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.086,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18828f2-bd0f-4e01-aaee-00a4d01a559f,2750,,"[5.0, 12.5]",9799,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,158,Barcelona,217,['d0cb82f8-5522-4ba4-a9f8-011d3ac7188c'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.627,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca74f66e-2723-466f-94b8-196fb5c7439b,2753,,"[17.4, 6.9]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,158,Barcelona,217,['626cb981-a776-447d-a12f-b139499927a8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.022,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,adff1f3f-b9d0-469e-92ab-f121829e2c74,2759,,"[24.6, 60.4]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,159,Barcelona,217,['cffaef3c-e35b-47ea-8fd7-2bb6ac2a0efa'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.303,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1accbf2-b9b6-4d41-9605-f16bf35c368b,2761,,"[44.6, 64.1]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,159,Barcelona,217,['9f29bbf8-a492-4e5c-8526-196f1097bed9'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.228,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b79741e-2861-47ef-8b61-9079dcd799e4,2764,,"[29.2, 46.2]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,['233ee06c-e3cc-487e-ad5e-6e043486cbb9'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.478,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507d811-86de-404c-a53b-e0f06c76e318,2767,,"[55.5, 34.5]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,159,Barcelona,217,['62d81460-3a59-4ed4-aa0d-b6cfb47b6214'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.713,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5391fa85-d139-4560-91b2-56e5ba8347a9,2770,,"[98.3, 11.1]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,['79da9067-2b82-4631-85da-ea294e02a9e7'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.832,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a7a8cdd-bc5f-4975-9cbd-5728a3c7121b,2775,,"[80.0, 15.6]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Center Forward,160,Eibar,322,['0067220e-220f-4825-b764-5b4c7ed2c7f5'],53,,,,,,,,,,,,,,,,,Eibar,322,00:25:53.338,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff0b475-b319-4b12-847d-84aa8192acc5,2780,,"[79.3, 11.1]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,160,Eibar,322,"['267d81d8-caab-4167-859c-5b58661c45e5', '57f0c48c-e5d5-460b-bfd6-c5ea701cd89d']",54,,,,,,,,,,,,,,,,,Eibar,322,00:25:54.829,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a36cf31-2d8d-4557-ae22-a6a0ca83608b,2783,,"[88.8, 16.9]",9799,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Center Forward,160,Eibar,322,['d3ad1e6f-9b6b-45c2-9aef-2940bc077d28'],55,,,,,,,,,,,,,,,,,Eibar,322,00:25:55.665,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38cc53d2-576f-4388-b50e-001ad461a0c1,2791,,"[17.6, 58.3]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,161,Barcelona,217,['d7bc0b20-d2e4-463c-a0b0-bc95fa0b537a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.504,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd887607-49dd-45c2-8a79-d0cdf372105d,2794,,"[8.0, 58.7]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,161,Barcelona,217,['4536494d-706a-483a-93cf-c84189f46e42'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.780,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32cc6c0c-de8b-4266-bce7-e4c5b0122bc3,2800,,"[57.4, 76.6]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,162,Barcelona,217,['a4723f40-6f97-4dac-83cb-d6ce33d40386'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.124,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0069f397-448c-4376-a319-dd7444d9d8a3,2807,,"[50.9, 59.4]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,"['425f5452-2e56-4517-ba5d-6a9b18625ed1', 'aaa8681a-4b5a-40bc-b1c0-473c112f9741']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.795,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497a760-dd9c-40e7-80e1-c6936391d565,2810,,"[65.5, 61.7]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Center Attacking Midfield,163,Barcelona,217,['53b2562a-4d33-4f5c-80e3-8b8344e19a57'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.350,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,23281723-59ca-440c-8cb8-5b0241d73a10,2813,,"[71.6, 69.9]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,163,Barcelona,217,['41968c52-8dbd-4ab7-a661-65a5ddf1126e'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.302,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,747a2488-e171-4740-a233-6abb294bbfcf,2816,,"[36.2, 22.5]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,163,Barcelona,217,['70abd47c-0e23-4ac1-a57b-a2f8f4a0f278'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.318,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,006fe124-a1c6-4081-a774-fc755b7bc91e,2819,,"[42.9, 34.1]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['f672aacd-de65-4bec-8627-ba023d79d48e'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:26:51.693,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61983856-2de2-4feb-8d27-94864aab04ae,2821,,"[37.1, 24.8]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,163,Barcelona,217,['33ef3f02-51f6-418a-a9c1-3d3081818ba2'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.725,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,573a1357-c652-4914-be1f-e443ccc526fc,2824,,"[35.3, 38.2]",9799,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['150023c7-df27-4e7f-aa93-8555f1c40cfb'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.688,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c0e22e40-cb8b-4df1-a821-be590ddc27a0,2827,,"[93.7, 62.7]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,163,Barcelona,217,['ecb37d99-3ff3-425e-965e-e6f0257ff00b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.619,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1bdbc83-667a-40ae-a06e-c525bb50cff3,2833,,"[68.6, 72.9]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,165,Barcelona,217,['ffec8212-9b93-4982-b2ab-f2e83d7b1c3d'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.728,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff9024e-4505-487f-b6c3-e5d9ca5b0249,2835,,"[60.1, 76.6]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,165,Barcelona,217,['0239edaf-e97c-4bec-a076-aab16098de7e'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.753,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,db1b2a96-1472-4dc4-b0fe-1bd1563e9e10,2839,,"[66.2, 65.0]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Center Attacking Midfield,165,Barcelona,217,"['2aefb683-184b-4a9b-9074-c36d11964e61', 'a54f83d2-dfb2-4dce-b68d-ee189b0ef31e']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.745,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,407414b2-3e24-4d5f-b8fc-552f430d83c1,2847,,"[45.1, 12.3]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,166,Eibar,322,['5ec3de8b-36f1-4d45-bc0f-ef5716afcd63'],27,,,,,,,,,,,,,,,,,Eibar,322,00:27:27.905,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0232b8d6-c4a4-423a-b2d3-4b243f3d8ddf,2852,,"[72.7, 29.3]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,166,Eibar,322,['68a9c59c-fc9f-49db-90bd-ceb0c26edae5'],33,,,,,,,,,,,,,,,,,Eibar,322,00:27:33.417,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75b85a3f-24ec-48e8-a9fc-e4875ce55789,2856,,"[60.6, 36.3]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,166,Eibar,322,"['3e2a17f1-8104-4e65-bc09-5f80a43390b6', '9976a4d7-b8f3-4a3a-93fb-4e1df2b44048']",34,,,,,,,,,,,,,,,,,Eibar,322,00:27:34.723,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df346365-4c7f-4832-a814-f6f5ec0c7158,2859,,"[73.0, 26.9]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,166,Eibar,322,['ae84850d-afce-4994-9236-3968df0a72d7'],36,,,,,,,,,,,,,,,,,Eibar,322,00:27:36.428,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70b1c7aa-8bf2-4aea-8983-96701c2e20e6,2862,,"[90.0, 72.6]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Peña Jiménez,6710.0,Right Back,166,Eibar,322,['05db7332-eb8e-4372-b098-5069552a2308'],39,,,,,,,,,,,,,,,,,Eibar,322,00:27:39.746,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,14644980-2870-40c7-91db-466ba4261248,2868,,"[50.8, 33.6]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,166,Eibar,322,['bf155f1c-8818-4c04-9bcc-d4fcd948ad95'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.395,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e21a9d5-7a63-41be-80fd-2b74e10c2afb,2872,,"[20.2, 44.8]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,166,Eibar,322,['4ae709b5-dbe6-4446-b535-49879647350b'],52,,,,,,,,,,,,,,,,,Eibar,322,00:27:52.276,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ee4466-769f-417c-b199-ecd55b4aca30,2875,,"[33.4, 36.3]",9799,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,166,Eibar,322,['24aea416-f204-434c-b386-da2d1ce5bf48'],54,,,,,,,,,,,,,,,,,Eibar,322,00:27:54.058,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c5b671-2984-42e4-81b5-348b4669402b,2878,,"[72.5, 4.4]",9799,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,166,Eibar,322,['38c32f2c-2b06-4876-b8a9-1b4244a9b505'],3,,,,,,,,,,,,,,,,,Eibar,322,00:28:03.379,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,909fb6ff-443c-4ed9-aed8-bbfbf7f207b4,2882,,"[47.2, 20.2]",9799,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Left Center Back,166,Eibar,322,['d7e872de-3d6e-40b1-ac94-dbf834bf35e9'],7,,,,,,,,,,,,,,,,,Eibar,322,00:28:07.054,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d03c17-44e7-4564-ada9-add4277b7453,2888,,"[16.2, 70.4]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,167,Barcelona,217,['f9da32da-6b36-438c-a6f3-e598c71af9fe'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.680,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e8ff0e-3fb6-42d7-bbdd-18540f9c9238,2890,,"[3.8, 41.1]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,167,Barcelona,217,['a5e7ca73-1db9-47e8-b0b2-f11ca38c615a'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.900,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6fea74-3810-49e1-a92d-7c9945e9c029,2892,,"[8.0, 11.3]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,167,Barcelona,217,['48628fdb-29cc-43bc-b42c-22baf179fe59'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.378,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7c17c5-c7e9-4ef1-9627-e913904b7fe8,2895,,"[5.5, 27.1]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,167,Barcelona,217,['3f596502-b5bd-4646-8b0d-ce92d436f79d'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.604,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c0e651a-7405-4025-8df4-ddb2bb52dd33,2898,,"[5.3, 40.4]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,167,Barcelona,217,['5d5bf4b5-77ed-42ff-aae9-fa36dee8de7b'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.101,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5bb8a75-27bc-4fae-b4f0-f403c35274ba,2901,,"[30.9, 73.6]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,167,Barcelona,217,['9082096f-c209-405f-9209-99dfbbbb26f7'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.441,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31624921-26a8-4ff4-bb50-bceac4aaf75c,2905,,"[25.0, 56.6]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,167,Barcelona,217,['84639a32-88f2-4a1e-af89-ffde1664df4a'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.147,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60d35948-b993-4911-8685-81df636eef06,2907,,"[42.9, 73.6]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleix Vidal Parreu,6400.0,Center Attacking Midfield,167,Barcelona,217,['246c7f47-3681-4340-85fb-6388de73fe2f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:29:30.560,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fdef105-0dab-498c-9972-5b7fd04c5c1d,2909,,"[42.5, 67.8]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,167,Barcelona,217,['dea5eac5-e8e7-4782-ae83-c4a80da53e24'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:29:31.434,Ball Receipt*,,2017/2018
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,44e361e0-fdff-44ee-b924-ed132aaa5ccb,2912,,"[84.4, 74.5]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleix Vidal Parreu,6400.0,Center Attacking Midfield,167,Barcelona,217,['e3587897-0ec1-4437-ba81-31f130589167'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.983,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42fea120-1be8-4624-80c8-dbe09a271e79,2915,,"[72.0, 70.4]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,168,Barcelona,217,['5c1a9016-8987-440d-9abd-ac6a1a343150'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.876,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52cd69b7-a4c8-4e51-96f1-284f80441449,2918,,"[49.9, 70.2]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,['03fab8c3-5789-4e25-9cf9-a013318700b3'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:29:49.436,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e82d9193-6ca8-4177-9a07-73bddfb4059a,2921,,"[50.1, 27.1]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,168,Barcelona,217,['1b91883f-a256-481a-a55a-29a0c4cda7a9'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.824,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,509c229e-f39b-4224-b622-9a3e0a579e79,2924,,"[65.3, 13.6]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,168,Barcelona,217,['cea4fa48-394c-48c4-9579-c7d3706c5f91'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:29:55.359,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d804d5a6-d47f-49f7-a4c3-0c1641b5b025,2928,,"[99.5, 33.6]",9799,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,168,Barcelona,217,"['35313bbd-720e-4c51-b708-48dbb877cd60', 'c5ee4c2a-4afe-4b36-a516-16e2e3f94bd9']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.517,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,adab8bc2-77c8-4f40-afe8-e60bd5922ee2,2932,,"[14.6, 40.2]",9799,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Rodríguez Lombán,6702.0,Right Center Back,169,Eibar,322,['ffcb700b-345b-4d93-a7b5-f6ed99b9fa1e'],0,,,,,,,,,,,,,,,,,Eibar,322,00:30:00.868,Ball Receipt*,,2017/2018
