ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.054971,,,,,,,,,,,,,7e151c25-c560-4105-add3-718500339bf8,2634,,"[94.2, 29.0]",69278,53,,,,0.32000536,,Right Foot,,,"[111.4, 34.7]",,Ground Pass,,18.119879,True,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,101,Barcelona,217,"['4ccf81b6-ab86-42fb-806e-b61d71b06e75', '5ac3f996-dbde-4533-9015-6b8324c18835', '7c80f64e-29d5-462f-95a9-61bbe940ab0c']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.452,Pass,True,2010/2011
,,,,,,,,,,,,,,,,2.4251,,,,,,,,,,,,,9aecc4b5-a7f7-4302-880f-52d801cfd4a7,2638,,"[14.0, 44.9]",69278,53,,,,-1.2277724,,Keeper Arm,,,"[29.0, 2.9]",,Low Pass,,44.598206,,,,,Patrick Jan Mtiliga,26731.0,,True,,,,2,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,102,Málaga,223,['f69bf909-a1e8-4d7b-8181-d310ba33fd2c'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:08:15.741,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.6765,,,,,,,,,,,,,b5c611c0-244c-44cd-b4bc-7bfd1d9f4ca8,2642,,"[32.9, 5.5]",69278,53,,,,0.0,,Left Foot,,,"[49.7, 5.5]",,Ground Pass,,16.8,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,2,Regular Play,Patrick Jan Mtiliga,26731.0,Left Back,102,Málaga,223,"['03d4e6b2-d502-45ae-ae77-545248aa4b76', '875e3327-9910-412a-a224-47c2f31ef744']",18,,,,,,,,,,,,,,,,,,Málaga,223,00:08:18.720,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.900039,,,,,,,,,,,,,03cb1551-15ea-406b-b8b0-b7865e374d59,2648,,"[47.8, 0.1]",69278,53,,,,1.5857205,,,,,"[47.6, 13.5]",,Low Pass,,13.401492,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,Throw-in,2,From Throw In,Patrick Jan Mtiliga,26731.0,Left Back,103,Málaga,223,['b8f6afb1-5811-416f-8943-8504a64adb40'],32,,,,,,,,,,,,,,,,,,Málaga,223,00:08:32.677,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.4007,,,,,,,,,,,,,063d3069-3eb2-4a0b-9276-97234f627ab6,2652,,"[47.8, 12.6]",69278,53,,,,-0.09966865,,Right Foot,,,"[62.8, 11.1]",,Ground Pass,,15.074814,,,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,2,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,103,Málaga,223,['a466704f-bf4a-4383-81a1-8e00de95cf16'],34,,,,,,,,,,,,,,,,,,Málaga,223,00:08:34.805,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.815405,,,,,,,,,,,,,ff489f73-a690-4baf-be8f-fff691b47212,2655,,"[62.8, 11.1]",69278,53,,,,-2.4980915,,Right Foot,,,"[56.0, 6.0]",,Ground Pass,,8.5,,,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,2,From Throw In,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,103,Málaga,223,['4aee1ee5-c73e-4a5c-a630-1a56a5ebb421'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:08:35.245,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.0134,,,,,,,,,,,,,739ae063-b192-42be-9ade-eae6c3bf7967,2658,,"[56.0, 6.0]",69278,53,,,,-0.06994939,,Left Foot,,,"[71.7, 4.9]",,Low Pass,,15.738488,,,,,Quincy Owusu-Abeyie,26730.0,,,,,,2,From Throw In,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,103,Málaga,223,['97bd17a5-1c60-4769-851e-1083775b8d0c'],36,,,,,,,,,,,,,,,,,,Málaga,223,00:08:36.251,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.867665,,,,,,,,,,,,,18ffd4d1-5b58-4a6b-be4b-d4a777ed62b1,2666,,"[42.1, 78.6]",69278,53,,,,-2.5265696,,Right Foot,,,"[9.4, 55.5]",,Ground Pass,,40.036232,,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,"['4cd7e480-3c02-4bd9-8539-bb064b310ccb', '5054ad29-6555-4fa2-af58-28bb4525b6a8']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.164,Pass,True,2010/2011
,,,,,,,,,,,,,,,,4.005698,,,,,,,,,,,,,504b64d5-8d07-4a80-b104-f19fd8254ef0,2669,,"[9.4, 55.5]",69278,53,,,,0.26758993,,Right Foot,,,"[66.3, 71.1]",,High Pass,,58.999744,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,104,Barcelona,217,"['90f73794-62ff-4612-a439-52c4486e2210', 'dead9be8-025d-4935-92de-bbb3654fea33']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.112,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.0236,,,,,,,,,,,,,38507c9f-385d-4f17-9934-9672711e92a0,2673,,"[70.9, 4.6]",69278,53,,,,0.61141753,,Head,,,"[80.6, 11.4]",,High Pass,,11.846096,,,Incomplete,,Enzo Maresca,25954.0,,,,,Recovery,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,104,Barcelona,217,"['35056a26-8166-4c24-9331-b54ba919987f', 'c3a9b1d8-9b45-4a57-903e-19cf6f2d91b0']",51,,,,,,,,,,,,,,,,,,Málaga,223,00:08:51.073,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.253308,,,,,,,,,,,,,c3a9b1d8-9b45-4a57-903e-19cf6f2d91b0,2675,,"[39.5, 68.7]",69278,53,,,,-0.3497806,,Head,,,"[55.4, 62.9]",,Low Pass,,16.924833,,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,"['38507c9f-385d-4f17-9934-9672711e92a0', '9e7e2eb3-edaf-4759-838f-826c77c4c6a1']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.096,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.887462,,,,,,,,,,,,,7dcb560a-6645-4ca5-aa8b-3b1f9c52b08f,2679,,"[57.3, 62.2]",69278,53,,,,-2.5355334,,Right Foot,,,"[47.2, 55.2]",,Ground Pass,,12.288612,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,['d2bb7443-d167-4757-977f-832337c93d91'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:54.146,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.175975,,,,,,,,,,,,,63fc121c-a93f-4dbf-93de-9e9da8c1719b,2683,,"[48.7, 54.5]",69278,53,,,,1.3751339,,Right Foot,,,"[50.9, 65.6]",,Ground Pass,,11.315918,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,104,Barcelona,217,"['591cd687-b003-4d65-8623-fd250962eaf5', '80eb2d4c-bb06-420a-bd26-cfd4503ebc50']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:57.719,Pass,True,2010/2011
,,,,,,,,,,,,,,,,2.277902,,,,,,,,,,,,,fc7f6136-4cb7-47f9-adac-dbb619d95c5d,2686,,"[43.6, 57.4]",69278,53,,,,-1.950593,,Left Foot,,,"[33.9, 33.1]",,Ground Pass,,26.16448,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,['7ad6a98c-371d-42fc-a55a-641cfaccccea'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.919,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.555712,,,,,,,,,,,,,267c4440-ec87-42be-aad4-09b6aae9c81a,2689,,"[31.5, 29.9]",69278,54,,,,-1.5042281,,Right Foot,,,"[32.8, 10.4]",,Ground Pass,,19.543285,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,104,Barcelona,217,['c71878e7-9541-406e-90b8-198622a5aabf'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.831,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.247667,,,,,,,,,,,,,6eba15fb-f1f1-4a2d-a089-55ab87646cf9,2692,,"[41.9, 17.3]",69278,54,,,,1.7788949,,Left Foot,,,"[36.6, 42.4]",,Ground Pass,,25.65346,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,104,Barcelona,217,['df459134-79e5-4411-bd55-aa62bc4d999f'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.461,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.167746,,,,,,,,,,,,,c6168360-a8b2-4e33-9e28-c880bcb063eb,2695,,"[37.6, 48.3]",69278,54,,,,0.83460087,,Right Foot,,,"[62.7, 76.0]",,Low Pass,,37.380478,,,,,Adriano Correia Claro,22102.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,104,Barcelona,217,['be7ccce7-b4c5-4e82-b57e-96cdb08edda4'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.423,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.944003,,,,,,,,,,,,,020b5739-1cdb-49b3-9324-28aae58fe8ff,2698,,"[86.3, 73.1]",69278,54,,,,-0.3560951,,Right Foot,,,"[102.7, 67.0]",,Ground Pass,,17.497715,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,104,Barcelona,217,['2966ea5e-ecaf-4901-83c5-0424b8b9cc69'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:15.848,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.9548,,,,,,,,,,,,,13c3e5dc-29d2-4ed2-8a8c-98d1e878e781,2704,,"[112.8, 71.6]",69278,55,,,,-1.4952432,,Left Foot,True,,"[114.7, 46.5]",,High Pass,,25.17181,,,Incomplete,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,105,Barcelona,217,"['1db68b87-d745-473f-a501-9090929f1959', 'b71ce29c-636e-4929-b7d6-a410ad862cbd']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.817,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.3845,,,,,,,,,,,,,e9d86c4e-e721-44ff-a78a-4a9f70186dc3,2707,,"[120.0, 80.0]",69278,55,,,,-1.752738,,Right Foot,,,"[113.8, 46.3]",,High Pass,,34.26558,,,Incomplete,True,Carles Puyol i Saforcada,20125.0,,,Outswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,106,Barcelona,217,"['cafec89d-7ee3-4140-bc8f-7065cd8ebd81', 'd50f2dd5-bfda-46c9-bca8-b6b7062badd6']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.775,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.924953,,,,,,,,,,,,,b123b71b-2b59-4427-bc48-8c07487f94a8,2712,,"[82.5, 74.1]",69278,55,,,,-2.4263272,,Left Foot,,,"[56.6, 51.6]",,Ground Pass,,34.308308,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['08847ab6-0345-4850-adb8-53b64e300c1e'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.486,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.318134,,,,,,,,,,,,,7bc3910a-a7ec-46ec-b8f3-4180b59053e6,2715,,"[62.7, 49.5]",69278,55,,,,1.1309538,,Left Foot,,,"[74.7, 75.0]",,Ground Pass,,28.182442,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Back,106,Barcelona,217,['4a8bedab-42af-4dd1-98eb-48c3916f0056'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.425,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.88365,,,,,,,,,,,,,4d0feec5-78a3-4f73-aeef-dc1c5d2d4160,2718,,"[74.9, 74.0]",69278,55,,,,0.27335533,,Left Foot,,,"[85.6, 77.0]",,Ground Pass,,11.112605,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['6385eeb6-844f-40fe-9e3d-644cd5cdae8f'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:47.190,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.745683,,,,,,,,,,,,,373facd7-08fe-47ad-a173-78de3200e4b5,2721,,"[85.6, 77.0]",69278,55,,,,-2.638099,,Right Foot,,,"[73.8, 70.5]",,Ground Pass,,13.471823,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,106,Barcelona,217,['3e1ec810-6187-4d73-aeb4-a35af87ee6ac'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.396,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.156876,,,,,,,,,,,,,aaacfd00-bc9d-427b-bf28-76ecf824859e,2728,,"[74.3, 61.7]",69278,55,,,,-2.1440508,,Left Foot,,,"[64.1, 45.9]",,Ground Pass,,18.806381,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['9f8dc83d-33d7-4807-9f30-c3f4e5a49802'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.097,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.677992,,,,,,,,,,,,,c0f8c44d-2f5a-42e8-92b4-7a865e104d52,2731,,"[65.6, 43.2]",69278,55,,,,-1.3089387,,Right Foot,,,"[74.9, 8.5]",,High Pass,,35.924644,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['6f9906d9-3b72-4251-94f8-53b8eeb4da3d'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.848,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.79387,,,,,,,,,,,,,06fd98f7-c9e4-4088-870e-522371ce2222,2740,,"[50.2, 54.6]",69278,55,,,,-1.3818991,,Right Foot,,,"[52.8, 41.0]",,Ground Pass,,13.846299,,,,,Júlio César Clement Baptista,25923.0,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,107,Málaga,223,"['4b883bf7-8cb4-4b10-b997-4c09d61e2c5d', '4b98a9f4-cd11-436e-acae-4c6947eff825']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:10:59.604,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.4493,,,,,,,,,,,,,8e75ea18-afe4-485d-998f-630624c2bdc2,2747,,"[78.2, 21.0]",69278,56,,,,0.57296616,,Left Foot,,,"[96.8, 33.0]",,Low Pass,,22.13504,,,Incomplete,,Júlio César Clement Baptista,25923.0,,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,107,Málaga,223,"['5ff975e9-376b-4782-ae76-3cc855e06b75', '7d0e8493-4504-464b-9ceb-671943278311']",7,,,,,,,,,,,,,,,,,,Málaga,223,00:11:07.215,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.351482,,,,,,,,,,,,,f61e6905-4788-4fc9-8ce3-9470c48aa5e5,2752,,"[36.6, 47.1]",69278,56,,,,-1.941219,,Right Foot,,,"[28.6, 26.5]",,Ground Pass,,22.09887,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,108,Barcelona,217,['a702d184-4e25-457a-8868-bde913345195'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.121,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.098518,,,,,,,,,,,,,533e3da9-f188-4f1c-aebb-5769e947b738,2755,,"[40.5, 30.1]",69278,56,,,,0.7446967,,Left Foot,,,"[52.0, 40.7]",,Ground Pass,,15.640013,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,108,Barcelona,217,['b33c060b-0570-4d61-bc12-ea0a630df43c'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:17.095,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.061497,,,,,,,,,,,,,8e52b5da-c82a-49fe-b5a1-e2bdad3c2214,2759,,"[43.1, 43.2]",69278,56,,,,1.1347426,,Right Foot,,,"[52.0, 62.3]",,Ground Pass,,21.071781,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,108,Barcelona,217,"['60e2a7c6-db95-47a0-be4e-4e1c3be1ece1', 'b8e28107-7f3b-4651-8259-008db36e4ac6']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.240,Pass,True,2010/2011
,,,,,,,,,,,,,,,,5.0226,,,,,,,,,,,,,e015b3b8-ad5a-4b5c-8d0a-a1fad557a40c,2767,,"[41.0, 31.9]",69278,56,,,,-0.103940606,,Left Foot,,,"[96.6, 26.1]",,Low Pass,,55.9017,,,Incomplete,,Júlio César Clement Baptista,25923.0,,,,,,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,108,Barcelona,217,"['f6dd57a3-06e6-4adc-b715-5a28fba82e8c', 'f7d6e095-ba82-4321-ac16-c0eef8206f3f']",30,,,,,,,,,,,,,,,,,,Málaga,223,00:11:30.467,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.1464,,,,,,,,,,,,,8325a84b-b407-4218-8685-3e6645b3c4c3,2770,,"[20.7, 54.5]",69278,56,True,,,0.7495161,,Right Foot,,,"[30.8, 63.9]",,Ground Pass,,13.797463,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,108,Barcelona,217,['754f3e02-9418-4ad8-b748-e4fcb3d5aca0'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.747,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.320115,,,,,,,,,,,,,d709e7aa-5e8b-42cd-9562-f911c729f317,2772,,"[34.9, 63.2]",69278,56,,,,0.07801722,,Right Foot,,,"[65.6, 65.6]",,Ground Pass,,30.793669,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Barcelona,217,['145dfb22-b9e4-431f-ac81-39875a42445d'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.097,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.182245,,,,,,,,,,,,,0d53a02a-4bc7-468d-abca-ca90e40469f0,2775,,"[67.3, 65.9]",69278,56,,True,,0.81221163,,Left Foot,,,"[80.0, 79.3]",,Ground Pass,,18.462124,,,Injury Clearance,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,108,Barcelona,217,,44,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.920,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.567734,,,,,,,,,,,,,167a0b2b-1e18-463b-8a92-c1363218a443,2777,,"[39.1, 0.1]",69278,57,,,,0.9453113,,,,,"[49.5, 14.5]",,Low Pass,,17.762882,,,,,Enzo Maresca,25954.0,,,,,Throw-in,2,From Throw In,Patrick Jan Mtiliga,26731.0,Left Back,109,Málaga,223,['080ebb27-45ee-4556-8cc2-1669052d9a9a'],14,,,,,,,,,,,,,,,,,,Málaga,223,00:12:14.300,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.21739,,,,,,,,,,,,,36be5881-5892-41a5-ab26-29eb5be1a907,2780,,"[54.8, 16.4]",69278,57,,,,0.25462466,,Right Foot,,,"[105.9, 29.7]",,High Pass,,52.802464,,,Injury Clearance,,,,,,,,,2,From Throw In,Enzo Maresca,25954.0,Right Defensive Midfield,109,Málaga,223,,18,,,,,,,,,,,,,,,,,,Málaga,223,00:12:18.698,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.899086,,,,,,,,,,,,,d917dcf6-0c39-4980-bcd3-112791cfe891,2783,,"[17.1, 48.3]",69278,57,,,,-1.2822858,,Right Foot,,,"[28.2, 10.9]",,Ground Pass,,39.012432,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,110,Barcelona,217,['6aaa5af1-989e-4580-8fdc-d4f2bdb69270'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.880,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.93213,,,,,,,,,,,,,1fc182b7-cfe9-446f-9e17-91670c0d17dc,2786,,"[29.6, 12.3]",69278,57,,,,0.7977432,,Left Foot,,,"[41.6, 24.6]",,Ground Pass,,17.184004,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,110,Barcelona,217,['9efa6aec-3fb5-4362-b073-26704daae6d2'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.335,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.590704,,,,,,,,,,,,,dab6d9f7-0b3a-45c2-932c-2e9677a3b71d,2792,,"[36.6, 28.0]",69278,57,,,,1.5210036,,Left Foot,,,"[38.1, 58.1]",,Ground Pass,,30.137352,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,111,Barcelona,217,['1e6a2e52-3435-40f9-a2e6-7c80896913ae'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:36.642,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.790016,,,,,,,,,,,,,2a74c318-572b-43de-8d31-6129a9317e68,2795,,"[41.6, 57.6]",69278,57,,,,-1.9481206,,Right Foot,,,"[33.0, 35.9]",,Ground Pass,,23.342022,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['666f3450-594e-4ccb-86ab-5de1c79907ca'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.033,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.836237,,,,,,,,,,,,,0a1370f6-011a-4262-82ba-bf14d7b75b7e,2798,,"[35.1, 36.9]",69278,57,,,,-1.1744626,,Right Foot,,,"[42.8, 18.5]",,Ground Pass,,19.946178,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,111,Barcelona,217,['b0efe3e8-a9e5-412f-b26a-6a04e036297b'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:43.571,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.771724,,,,,,,,,,,,,6a03e761-6c90-48ac-b7aa-00b35ac0871d,2801,,"[48.7, 17.3]",69278,57,,,,1.3780956,,Left Foot,,,"[51.1, 29.6]",,Ground Pass,,12.53196,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,111,Barcelona,217,['2dbd34a0-3456-4ee3-af37-283d3d3777f3'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.749,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.252914,,,,,,,,,,,,,c8a7a811-3a69-4b8d-98f7-fa3a093e6773,2804,,"[61.2, 33.5]",69278,57,,,,-1.8925469,,Right Foot,,,"[55.6, 16.7]",,Ground Pass,,17.708755,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['f4e3acd0-288b-4a4d-b670-09c00263c0b8'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.167,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.462182,,,,,,,,,,,,,6dfaee39-f943-4eda-bbc4-bad89713ea46,2807,,"[54.9, 16.6]",69278,57,,,,-0.4923136,,Left Foot,,,"[76.9, 4.8]",,Ground Pass,,24.964775,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,111,Barcelona,217,['822b39fb-d36c-497a-bcc6-584ee67902e9'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.044,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.555286,,,,,,,,,,,,,767c7e38-0642-48a6-9d0d-e18a632d3254,2810,,"[82.7, 4.8]",69278,58,,,,-0.02272336,,Right Foot,,,"[100.3, 4.4]",,Ground Pass,,17.604546,,,,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,['5e457669-c5f7-465f-af16-58048c952e84'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.534,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.1423,,,,,,,,,,,,,ff9a0105-0b9c-42df-9cfd-5e9a6ca45add,2818,,"[97.2, 3.4]",69278,58,,,,1.3258177,,Right Foot,,,"[98.1, 7.0]",,Ground Pass,,3.7107952,,,Incomplete,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,111,Barcelona,217,"['25c81445-9470-4a8d-a046-346c5c49b9d8', '8c796e30-2c30-4cd2-9614-1e2e6067b0b3']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.052,Pass,True,2010/2011
