ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a65125e6-e688-4ff5-a95b-05ee8e772094,2792,,,"[29.6, 26.5]",69335,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing,106,Barcelona,217,['5cd259a8-9af3-4564-a3fb-f764abd01cf8'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:56.433,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1e5138-b731-4af3-8118-856a287fb336,2795,,,"[42.9, 55.9]",69335,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,106,Barcelona,217,['a65f6418-7d6b-4001-9c37-464a4a585eb8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:59.007,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a0401f5-c3f2-49cb-8ff4-7fc8a9bee9a1,2798,,,"[37.3, 58.5]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,106,Barcelona,217,['092c6c79-88ff-4a0d-958e-664b78c487cf'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.280,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35d670b1-5cb9-4f98-baa4-0b4af07b1525,2801,,,"[47.8, 38.6]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,106,Barcelona,217,['f185eea0-bf3f-4286-ac40-28806f85d992'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:04.917,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9102c058-f76d-4fa1-aaaa-92cfe1488939,2804,,,"[50.1, 62.9]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['82c8452e-57e1-4119-a648-ab8b7288290f'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.489,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,969c2769-44fb-473f-b028-a66a6160467d,2806,,,"[57.8, 72.3]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['65d0af4b-f851-4123-be8e-8ef7a512a519'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:08.263,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fd669bd-aad5-444f-9aa5-de06c3706a9e,2808,,,"[54.8, 63.6]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['5c4e8df5-fa55-4ab7-9e12-85bc0897ad90'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:08.973,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5047edf1-583c-4267-a827-ee9f987a08b9,2811,,,"[59.9, 69.9]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['48a76fbb-3923-4c15-b582-e3bd17ccf58e'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.530,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b901a2fb-7775-499c-8e08-22ae8fa7c5b6,2814,,,"[56.0, 63.9]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,106,Barcelona,217,['a884f0bc-de42-43bf-9326-e3d142ef599d'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:10.122,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e74f6a-c1d7-4ef2-9959-09c454b63c45,2817,,,"[56.9, 67.8]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['e9d7c597-8cc6-4898-81b5-bda81c0b9a13'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:10.868,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c9ebd46-98fa-425c-8382-a45b57993d27,2821,,,"[55.7, 48.7]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['6f6a00a4-0fd9-478c-ae29-c23b13b589fb'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.104,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c9615bc-8d76-4756-abfb-e0d66a1dced9,2824,,,"[61.6, 37.9]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,106,Barcelona,217,['eefb8ee7-a94c-46cb-8c92-1601985db22e'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:17.665,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,833b1739-92d5-44c5-b1c7-cf623e01cf0d,2827,,,"[65.8, 12.5]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,106,Barcelona,217,['cc958a51-8bb0-49d6-ba72-8d17b3b33d95'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.466,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c25ab8b-42b6-45bf-9045-651bf2cbe82d,2831,,,"[57.8, 23.2]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,106,Barcelona,217,['f6f32874-931e-4e02-92c8-1b5d45f330f6'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:23.508,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22f509b5-9d45-4d8a-9e47-a9daf974dd64,2835,,,"[70.4, 30.9]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['5ffc6c95-cdf3-4498-9ab5-557e899258ee'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.330,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac5e0868-c9d0-4edc-bbc3-067f1b13d0c8,2838,,,"[60.9, 14.3]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,106,Barcelona,217,['265dc38a-e9ca-4121-928f-2b99f1b3afb2'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.603,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f7cf52-0777-4027-82bd-7fa321b14f01,2841,,,"[57.4, 24.9]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,106,Barcelona,217,['9d662215-238f-49b0-886a-6968ea8ad9d4'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.710,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c3c1286-2488-4cf2-a2de-b697b8e220e6,2845,,,"[44.8, 55.7]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,106,Barcelona,217,['e2124112-9629-4644-9d83-ccf4ee297701'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.996,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,296de5ce-3e92-4f67-bb10-103a4e5e2627,2848,,,"[57.6, 44.2]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,106,Barcelona,217,['1d8221c0-f7f4-4f05-95c3-8f25e60dd8fb'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:33.140,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8616677-de01-48ac-a8fb-c925b3c68c9a,2851,,,"[91.2, 53.1]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,106,Barcelona,217,['f1de969d-c617-4b29-a4e4-7de6b69901d9'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.216,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c599321e-8fb0-4d36-81e0-a29f68b2fe56,2858,,,"[29.8, 44.5]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,107,Málaga,223,['9e70386f-1c32-4a8b-ab3f-5214c043f257'],39,,,,,,,,,,,,,,,,,,Málaga,223,00:10:39.476,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f95ed7-71ca-45ff-97a0-602b91a63087,2861,,,"[30.7, 58.7]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,107,Málaga,223,['804e4706-c076-4231-9f24-8d04b7f76fba'],40,,,,,,,,,,,,,,,,,,Málaga,223,00:10:40.929,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e78395f-f548-47f4-855d-62cd8c92614d,2865,,,"[35.4, 42.4]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,107,Málaga,223,['cbfe7f2f-0f16-4b0d-a2fb-179469861d5d'],42,,,,,,,,,,,,,,,,,,Málaga,223,00:10:42.497,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,641f00ab-c5d6-4956-8739-1f0eb7b691c9,2873,,,"[105.3, 30.2]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,107,Málaga,223,['2d483314-dbd1-4cb8-ba9b-1ffe3b5d5996'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.587,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c30ef872-4db7-47b6-bfaf-361e19032d49,2875,,,"[41.2, 6.4]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,108,Málaga,223,['f5c83e8b-5c31-482f-b604-b8e3ce2235a0'],54,,,,,,,,,,,,,,,,,,Málaga,223,00:10:54.932,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,636a4cfd-42da-4c4e-ba0d-2b3ccb6b51dc,2878,,,"[93.3, 3.6]",69335,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eliseu Pereira dos Santos,10798.0,Left Wing,108,Málaga,223,['512408fc-655f-4bf3-b3dc-83bd89567cd2'],59,,,,,,,,,,,,,,,,,,Málaga,223,00:10:59.323,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b00ca58-8710-48d2-a611-dfeaa4f1fd50,2886,,,"[14.6, 72.5]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['7064301e-99e8-4c3b-97f2-610376590c4e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:07.010,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff558358-6478-4af3-8c14-c1030a38e026,2890,,,"[23.5, 58.0]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['fd0f311b-4447-4c74-bd70-7c7aa1a416bd'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.077,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e623e0-b5bb-4540-aba9-162352768af1,2893,,,"[8.1, 58.7]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,109,Barcelona,217,['7acf6c69-c53c-4225-905a-434a6e70ba82'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.893,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a50cc9-487e-4706-b434-c147938219b4,2897,,,"[41.5, 19.0]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing,109,Barcelona,217,['b791bd6e-5591-44c5-9adb-4b463cc90d24'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:14.300,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09218c34-8eba-462e-94ba-fd5afe95066d,2900,,,"[40.8, 27.9]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing,109,Barcelona,217,['c3341fab-ceed-4518-a1d0-dc0e09ebc3ef'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:16.724,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8439abc7-c121-4aa0-bb65-ff0594ba88f5,2907,,,"[29.6, 27.0]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,109,Barcelona,217,['dcdaf60e-acf7-467c-bef0-ec67d1c510d8'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:19.603,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3821cae-db72-4833-b5d4-a53e34530b55,2910,,,"[9.9, 38.6]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,109,Barcelona,217,['a649905e-57ef-4581-bc63-013ce7e37e3e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:22.370,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f991da-34c7-4d3b-b0cb-ccd6280f2c4b,2913,,,"[29.1, 43.1]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['fcfd0866-5797-42f9-b122-491f075b58a2'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.632,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4268e9c6-14b4-4809-8fee-2c7cb07634d7,2917,,,"[41.7, 75.3]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['1c25c033-2ec0-44c1-a5e6-230af864d2fd'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.790,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f256c6ee-dc2f-4143-9e41-e28545386454,2921,,,"[48.7, 63.2]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,109,Barcelona,217,['8c34636f-08ea-41ec-9fc2-cd7794a422ab'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.674,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,497ee3d1-4d04-4e59-a5f4-038ff27f28c5,2924,,,"[64.6, 31.2]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,109,Barcelona,217,['d4247cb0-6c97-48e0-be8d-0b39a2ad1b10'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.674,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ecdcf89-bcdc-4eb7-b08b-2eda0ac02194,2927,,,"[92.6, 9.2]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing,109,Barcelona,217,['afd21225-b6d3-4203-a08e-7b9d99faff48'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.513,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4213948-09bb-4a5b-9956-2a6de842a1c6,2930,,,"[72.3, 16.0]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,109,Barcelona,217,['d0aa5fda-7190-40fd-98fd-eff40bc053c9'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.885,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cda1317-7801-4d20-b543-64034a604e00,2932,,,"[74.0, 25.6]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,109,Barcelona,217,['f23e3f96-e575-4aa0-a649-c4430df99c5e'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.207,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03549f85-5835-4076-bff0-8c4b2ae45bd3,2934,,,"[74.7, 32.1]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,109,Barcelona,217,['cf92237b-a06e-4c5a-97b0-6cfb93762657'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.459,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4d9a18-7cb1-4a71-8afa-9f47f99db967,2937,,,"[86.8, 35.1]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['6113f23a-abc3-43dd-9d1b-040123d84772'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.608,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea949663-5bd3-4a30-b29a-962744009f1d,2941,,,"[77.2, 33.0]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,109,Barcelona,217,['6bd0cd6a-7ea6-4d8f-b0ad-e2439a0a28c6'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.520,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd4e87c-ae98-4cf2-8987-56de8dd364c2,2944,,,"[92.4, 7.6]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing,109,Barcelona,217,['cb3e427b-6ffb-4e0c-b1be-6eb46cf8ee93'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.740,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,350de2cb-b9fa-43da-a547-fdfb08b4fe1d,2947,,,"[78.9, 16.4]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,109,Barcelona,217,['1d8eb6fa-54ba-4c94-87e6-348603c35c73'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:52.385,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04cdfa9-b145-4a78-9a99-80d13132dd79,2951,,,"[29.6, 29.1]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,109,Barcelona,217,['2297e17c-ead0-44e0-abb4-5bc9bdd5088e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.160,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16dfdeda-3da6-4aff-8e42-d74d98f2f658,2954,,,"[42.9, 56.2]",69335,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,109,Barcelona,217,['51e4cd15-5a2c-44fa-b488-31f5c6548171'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.744,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cedfaea6-0b9c-4777-b04b-a9b62008d4f7,2958,,,"[25.1, 40.3]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,109,Barcelona,217,['f8b9326f-45d0-4503-9654-6dbe262a97fa'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.306,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e478dca0-95c4-4184-8572-f55b49e5dbac,2961,,,"[56.9, 34.7]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['846c4dc3-683b-46f1-ae1b-499267347c0c'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:09.183,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eaebe90-da8f-44cc-b4fc-974d9f437821,2965,,,"[58.8, 54.5]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,109,Barcelona,217,['6dfa82ab-b281-49a4-8e98-d88e55e051ff'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.413,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb1e90b0-15a1-4f23-9e5e-14569d4f7374,2968,,,"[78.6, 62.0]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['8e26801f-b0fd-43ae-ab0a-00f2078efbd8'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.255,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e9588d8-e3cd-4ce0-b616-8c7c47e1b586,2971,,,"[86.6, 76.0]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['360ecf87-b497-452c-95b0-c706bae6b8ce'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.264,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a581816-ab58-4dad-9ac2-f6d9656b6e25,2974,,,"[77.2, 69.2]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['11cd10cb-ffeb-4a97-8836-27b7fb9d25cc'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:17.377,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26be4cc1-5128-42da-9663-1de9b13877a3,2980,,,"[70.9, 75.1]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,"['4dc68160-546e-4be6-9d91-fa00a2381ed9', '8b5fed65-e5ee-4ec8-beb1-1c9fd93207b9']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.169,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,870ed1fe-2798-4938-8d97-1a283869706b,2983,,,"[78.6, 68.3]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,109,Barcelona,217,['7dc51caf-4ff2-4e53-8a30-d840266e1cb7'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.279,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df296311-fbe4-4bbb-a5fb-dcbbaa0747c6,2986,,,"[69.7, 69.0]",69335,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['c1d36e4e-e173-4d14-a9a4-4571037e5479'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:26.422,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76270a99-b0f6-4468-9322-a40ab68ab97b,2994,,,"[72.1, 68.6]",69335,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,110,Barcelona,217,['203cdab7-756d-4652-b151-c9479bc799a7'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.561,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,372bba58-4341-4c36-b44a-f1b51838a0d4,2997,,,"[65.6, 58.4]",69335,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,110,Barcelona,217,['35f0d0e1-7555-4ca3-b020-a6c20919f145'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.336,Ball Receipt*,,2011/2012
