50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21141e42-0215-4289-a545-9d19bd98c226,3187,,"[20.6, 78.0]",266885,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Right Back,164,Barcelona,217,"['938d0d20-8f89-4c49-8206-69b5a29cd50b', 'b399892e-2214-440a-b6ef-f04391e65a96']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.292,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03510709-7d6e-45cc-a025-b5e464a03b35,3193,,"[80.0, 3.3]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,164,Barcelona,217,['2470fd4f-3de7-4f4a-935f-88425a336b75'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:01.873,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0857c0e8-c06d-4ba8-b497-ec9bdd6ccc89,3196,,"[94.3, 12.0]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Armindo Tué Na Bangna,8522.0,Left Center Forward,164,Barcelona,217,['d6c62e8d-3c95-44da-817b-028c176ef389'],3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:03.458,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9e2f65-15ce-468b-93c0-1ab2126f7e7c,3201,,"[20.0, 66.1]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,164,Barcelona,217,['d701c2c8-888a-4363-81be-7fb01ad62640'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.059,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11b07df-582a-439c-90fd-1c610946e45f,3207,,"[98.4, 24.9]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Center Forward,165,Real Sociedad,210,['2d129204-32bb-4f0d-8026-dcf5ae8c4c48'],9,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:09.789,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4f1055-1c78-4366-9bfb-e4d56bcc1b8a,3211,,"[113.0, 23.5]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Left Center Forward,165,Real Sociedad,210,"['de81239b-5b05-4d35-a192-0500ae997e96', 'fb6047e1-ebd5-4c9d-ac2e-416e6af91f48']",11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:11.961,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837a3cb-d81c-46b3-ae05-cf83d0ef37fa,3216,,"[4.4, 15.2]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Left Center Back,166,Barcelona,217,"['9b84e277-09d0-45bd-989b-7b057138b6f5', 'b685c168-8c97-4f89-a17f-4f473a114546']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.722,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38eebb33-ea9e-4b47-ab11-fd9e09ac4819,3219,,"[21.5, 4.4]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,166,Barcelona,217,['fac58dee-ba2a-44dd-a70e-63c71a5e9ab9'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.446,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf360257-c779-4ec7-8570-99bfc3571810,3222,,"[27.1, 28.7]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,166,Barcelona,217,['2248c75e-d06d-44d5-ac95-c268a1b2496a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:30.539,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3d8b953-cb68-4576-8b7d-d49bf5993c87,3226,,"[22.0, 60.3]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['79e7a099-79ae-449c-8665-03dc5aa16b64'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.197,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d0700b6-c1ec-4b66-bfea-f3b4c09252d8,3230,,"[7.2, 41.8]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,166,Barcelona,217,['7bfebd07-df53-4d91-ba3e-8bd51cb0b1d7'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.098,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b73cac-2c8b-4836-8895-e3136669ad05,3234,,"[22.9, 48.2]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,166,Barcelona,217,['1d0c5474-2706-4f10-90f6-ce3002c95643'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.244,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5756cc1b-3bcd-4c21-9451-fc6ac2fcdeca,3237,,"[12.8, 58.6]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['82b41e74-97df-4f07-912f-4e6d2815725e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.569,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8439b83a-601a-48d9-8928-68864ea7387b,3240,,"[29.2, 76.8]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,166,Barcelona,217,['028d4163-7bb6-46b9-9fee-25e46ee9a0d1'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.433,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8645f8b1-0eb7-4fba-b4fb-26fb7cb498dc,3244,,"[51.9, 77.7]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,166,Barcelona,217,"['19bac405-37f7-4799-bf74-8771c99da449', 'f10c0bea-8a83-448c-a9dd-174b66d6378d']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.863,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f932ab2-51cf-41ce-ba78-c608180d4e2d,3247,,"[54.6, 66.4]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adriano Correia Claro,22102.0,Right Back,166,Barcelona,217,['7d2a6c61-f500-4f72-a264-9cb2fa6e025c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:49.753,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a18a62eb-6d05-4e3a-a7f7-c7b48ef2e253,3250,,"[91.2, 76.2]",266885,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,166,Barcelona,217,['7b446688-54a9-4fa4-a6c4-21f1a48707ad'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:54.577,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4414f5c-eea2-4dda-b0db-094a45433f69,3252,,"[36.8, 14.5]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esteban Félix Granero Molina,6770.0,Left Center Midfield,167,Real Sociedad,210,['4e56ca93-a0a3-4380-8842-d43c488a1216'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:11.737,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e494cbd3-a1ca-4580-b6a0-de95b9fbcf22,3256,,"[12.2, 30.7]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,167,Real Sociedad,210,['2aa637e2-d422-4930-8ac6-ed551786264d'],15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:15.118,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,749e1ca6-2101-4f5c-babb-7af67fd8503c,3259,,"[9.1, 7.0]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,167,Real Sociedad,210,['7f51be4e-d715-4941-8181-43d3e4350802'],16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:16.299,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6a01332-816c-495f-9afa-4c935867a891,3262,,"[32.0, 18.5]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esteban Félix Granero Molina,6770.0,Left Center Midfield,167,Real Sociedad,210,['69cb6753-0f9e-4f23-abc6-92400302ce94'],19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:19.404,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb04156-acd7-479f-b8e2-bddc92f85009,3265,,"[21.4, 19.1]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,167,Real Sociedad,210,['1b52289c-15e5-425c-9d72-2dbf73f7a09d'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:20.108,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4f01bc2-814a-455e-bd2e-5c7818da5620,3268,,"[15.9, 68.7]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel González de Martín Martínez,16622.0,Right Center Back,167,Real Sociedad,210,['87697207-9ce3-408f-9da4-02cad15941b6'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:27.133,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f56184ea-c3b1-4df2-a01c-399b5d7874b5,3272,,"[33.7, 75.5]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,167,Real Sociedad,210,['6c94f0cc-b3be-4e5f-bf31-eaf4f667edcb'],28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:28.465,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6d14f7-b3a8-4ee9-b496-340e5f8667e6,3275,,"[47.4, 62.9]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esteban Félix Granero Molina,6770.0,Left Center Midfield,167,Real Sociedad,210,['07ffb356-cc88-4dba-9864-a6f223aed75d'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:30.574,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,843e0d15-eb21-4ac5-81c6-917bc87e678b,3278,,"[75.4, 63.9]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Armindo Tué Na Bangna,8522.0,Left Center Forward,167,Real Sociedad,210,['c94d15fd-5341-479d-b3ff-81a8377571d8'],32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:32.917,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,887f96a8-f0dd-4671-a52b-15b814bd80f3,3281,,"[101.7, 43.9]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Right Center Forward,167,Real Sociedad,210,['cc57cd54-5cb9-4e70-b0f9-4a6726884804'],38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:38.513,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4955e62-730f-4dea-b776-a33ed152d2cf,3284,,"[31.4, 44.1]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,168,Barcelona,217,['ecc5c9a8-0104-41d9-95ae-f01fe7758f9e'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.260,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3d16e569-4561-4f3c-99a0-72bbc95da9cb,3287,,"[50.5, 70.5]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,168,Barcelona,217,['0a90cbfb-c1b0-4afa-80f5-fab10f63fedb'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.754,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d1419473-c1cd-4270-a896-42e982034c66,3289,,"[93.0, 13.5]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Hernández Ortega,10754.0,Left Midfield,168,Barcelona,217,['87fed751-9d90-4a84-a3a0-7ebd8a251803'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:47.794,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,449d27ed-b59d-479f-a93d-62beaee9a396,3294,,"[8.9, 78.7]",266885,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,168,Barcelona,217,['2995bfdf-d347-4331-a129-0db43809a2c6'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.179,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d6929a-d827-448c-be70-b437194e1feb,3301,,"[110.4, 12.6]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Center Forward,169,Real Sociedad,210,['bea84878-eeb0-450e-83e4-252cb70c674c'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:04.167,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bee0d8f9-a473-44e5-bfea-6c846584e6ae,3305,,"[100.1, 33.5]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Left Center Forward,169,Real Sociedad,210,['d0ab5ba5-1a71-4821-a8c0-69b896628537'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:07.425,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b0775e-79d9-42ec-86df-0392d0feefa9,3309,,"[10.6, 14.5]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Left Center Back,170,Barcelona,217,['62952dc7-2df8-423f-94c9-3042aca11aac'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.317,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4be1df1-20ae-42b1-8d5b-441c778eb0a5,3312,,"[8.2, 38.3]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,170,Barcelona,217,"['3ce676ac-d6ab-4cb9-85a1-f3749213aa86', 'ffcbdf8c-b77d-420e-bfac-c2b29bce9057']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.398,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0ce61412-209a-4ed1-b148-b5973600fa3e,3314,,"[21.2, 6.0]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,170,Barcelona,217,['8f69f2d9-4b0b-4d0a-a4eb-0da4ec061c45'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.379,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c4b7b2-849b-4c14-956f-0c6b9124c9b6,3317,,"[102.7, 36.2]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Armindo Tué Na Bangna,8522.0,Left Center Forward,171,Real Sociedad,210,"['124e026f-55e7-4ba9-825e-a27457e84f65', '6fa63aad-b78c-4ee2-af69-308c09728681']",29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:29.234,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffbbd21-440a-4655-92a9-fa946b6d906d,3323,,"[115.8, 19.3]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xabier Prieto Argarate,6690.0,Right Midfield,172,Real Sociedad,210,['a0b63720-78d8-445d-bf08-4a0ab479d83c'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:51.706,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3cc5856-49be-4f7b-bfb5-7f96cf62ea9d,3326,,"[107.8, 6.3]",266885,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,172,Real Sociedad,210,['18fd8888-acd9-4488-b6fb-4449da094f92'],53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:53.479,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f0e3002-265c-4177-a70e-e6c2dd0bda4d,3336,,"[93.3, 72.1]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Right Center Forward,172,Real Sociedad,210,['e9fd67d2-33ec-4a77-992c-102f7fd4448b'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:06.795,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,868d4752-3194-4cb0-b391-bc12af786131,3339,,"[118.9, 57.6]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Armindo Tué Na Bangna,8522.0,Left Center Forward,172,Real Sociedad,210,['efe1bc20-0699-4f50-b578-33e6f3bceac8'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:11.679,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d14b7e1-9df2-4948-b3cd-c444b3e6fd20,3343,,"[106.8, 58.2]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xabier Prieto Argarate,6690.0,Right Midfield,172,Real Sociedad,210,['877a3f44-150d-470d-afe4-389ce4b5c3f3'],13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:13.670,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2c396e-899b-4e80-95cc-2a248f5ee540,3347,,"[97.9, 58.4]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Esteban Félix Granero Molina,6770.0,Left Center Midfield,172,Real Sociedad,210,['04f0164c-d805-427d-a559-bcd48fe0d2bd'],19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:19.518,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70a36bee-3e6d-472b-a1b7-3389fdb72304,3350,,"[105.1, 64.7]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Armindo Tué Na Bangna,8522.0,Left Center Forward,172,Real Sociedad,210,['7b69e0af-ed39-4486-a3d5-efe45b18568a'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:20.146,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec49b45-f52b-4d9d-a00b-820fd8f67a05,3354,,"[93.8, 57.4]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Esteban Félix Granero Molina,6770.0,Left Center Midfield,172,Real Sociedad,210,['c418c5e5-7cf7-4887-946b-1154a859a617'],23,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:23.753,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23de1e9b-f33b-414f-b15e-7c23cd6e6e37,3357,,"[97.6, 72.9]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xabier Prieto Argarate,6690.0,Right Midfield,172,Real Sociedad,210,['4252337f-5025-4f0f-8caa-9a8d93e033d5'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:25.756,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541b6fb-d965-4dfa-a996-2d1e96fb8486,3360,,"[108.3, 17.8]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Héctor Hernández Ortega,10754.0,Left Midfield,172,Real Sociedad,210,['8e80fc90-e592-42cb-889f-d836698cf9da'],31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:31.384,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,256852d9-bc3a-4e9d-bc5d-30d59897ae75,3368,,"[70.8, 25.6]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Íñigo Martínez Berridi,6665.0,Left Center Back,172,Real Sociedad,210,['56dae47c-92f7-4f3f-8f2d-4addc914fa39'],39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:39.114,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c139a97-9305-43c1-b627-1b1075f87a83,3371,,"[86.3, 4.1]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yuri Berchiche Izeta,3023.0,Left Back,172,Real Sociedad,210,['22d77898-ad86-44ec-9f28-6561b7799d1f'],42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:42.403,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ab8486-5d04-406c-8c31-cab7ea2a2bad,3374,,"[98.9, 19.1]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Héctor Hernández Ortega,10754.0,Left Midfield,172,Real Sociedad,210,['ce5bfc54-0dae-495b-8a0b-a3c1a610935c'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:44.787,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,683bcc23-6e94-4086-a04f-581c0596fbaa,3377,,"[94.8, 4.3]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yuri Berchiche Izeta,3023.0,Left Back,172,Real Sociedad,210,['0138328c-34de-479d-a876-eeebb15ea882'],45,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:45.791,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12fd9b22-6f73-45a9-8bb3-4d54e997136b,3380,,"[89.4, 18.8]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Esteban Félix Granero Molina,6770.0,Left Center Midfield,172,Real Sociedad,210,['5fa7c7d1-e809-4e8b-b138-b6c34d02ea1d'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:47.729,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0263c626-6986-4097-8944-fbd73342b101,3383,,"[83.1, 31.8]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,172,Real Sociedad,210,['1febce9f-0e2b-47d3-851f-0ffaccff7370'],50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:50.328,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30fa0142-f7f0-49b3-ba38-713128040551,3386,,"[93.5, 51.2]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xabier Prieto Argarate,6690.0,Right Midfield,172,Real Sociedad,210,['8ad82ba3-9bf6-47f0-b1c0-83c3b2b4b12f'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:52.729,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4554e7c8-a0f1-400d-880e-e7957e8f0bb3,3389,,"[109.9, 60.1]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aritz Elustondo Irribaria,6679.0,Right Back,172,Real Sociedad,210,['1585c37a-e22b-490a-933b-53234aeb07fe'],56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:56.003,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f2225b-cbd6-447e-8c96-cfb12ccdb903,3392,,"[107.3, 42.9]",266885,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Right Center Forward,172,Real Sociedad,210,['eca752a9-2d8e-4b37-8682-37fe5dbd9c4b'],56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:56.749,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf58b42-2bfa-4c2e-ae63-63da9e4c9e86,3398,,"[111.8, 45.3]",266885,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Esteban Félix Granero Molina,6770.0,Left Center Midfield,173,Barcelona,217,['4dc5b9dd-3598-4c8c-a380-b27a52f6d87a'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:37.565,Ball Receipt*,,2015/2016
