50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9347f151-877f-47d7-aaec-161ba0154003,3122,,"[87.2, 7.7]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing,150,Barcelona,217,['4fa29ea5-fcc5-4f69-a284-e6fe873de83f'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.133,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995b7823-0fc6-483a-8f51-afded0d89a24,3125,,"[89.1, 26.1]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,150,Barcelona,217,['d1c6af7b-2246-41e7-83c8-d66db7c3a416'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.958,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db384b0b-b4ea-4cd3-b5ac-bfc25e45ccb1,3128,,"[100.7, 24.8]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,150,Barcelona,217,['302c9283-c379-4d8a-a6c4-917d6bd31cf4'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.079,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444e325-de35-4e10-ab90-47b6bd2bfe29,3132,,"[92.2, 24.1]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing,150,Barcelona,217,['7deaccc7-5a34-4bf0-82f9-0ba5ae86d1a9'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.073,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46524386-760a-4aee-81e2-4d99d186d656,3135,,"[109.1, 37.2]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,150,Barcelona,217,['2b484195-d9de-4ae8-a877-25a6424c0194'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.333,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7de7c4-ada7-46b3-9766-8b17d475c6a2,3142,,"[26.1, 6.6]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aly Cissokho,27146.0,Left Back,150,Barcelona,217,['17bd785e-818f-49e2-80d5-e271ee2129f9'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:21:34.087,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57cc695-3199-454a-97d7-9919cf409f85,3148,,"[65.4, 13.6]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,151,Valencia,207,['95418a4f-6c72-4e06-8e31-886488f7bccd'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:21:54.157,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a52186d3-d708-4ab9-81e2-604da2f1d4fe,3150,,"[69.6, 53.1]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Valencia,207,['210473ec-c082-457d-b8b8-41fdf0f55dc2'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.856,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9ccbed-7d31-4666-ab18-54fe4569ae50,3153,,"[73.5, 40.3]",70282,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,151,Valencia,207,['3e7fbb13-43b0-447b-a47e-181b6072d983'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.596,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48a2d0a8-64bb-4670-bc39-51b091998889,3159,,"[55.2, 3.9]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aly Cissokho,27146.0,Left Back,151,Valencia,207,"['bf2cbd12-f278-4e2b-b771-f99d1d4489da', 'fda56f09-f256-483e-9c86-ccbcf88ba4e6']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:22:03.512,Ball Receipt*,True,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22a98a07-4617-4fe4-8023-821a20e34b3d,3162,,"[65.4, 4.5]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Left Defensive Midfield,151,Valencia,207,['4d7abd1a-1cb3-45d1-b6bc-a638bf3ebcfb'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:22:06.004,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e4c3d0-5970-4e01-8ed8-a515c0c717ce,3165,,"[64.8, 16.8]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Left Defensive Midfield,152,Valencia,207,['5ccc600a-68c5-4300-ba5b-f1d2ecedb5c5'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:22:17.162,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb939342-1234-48f5-840b-24037b4db4c6,3169,,"[56.6, 2.9]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aly Cissokho,27146.0,Left Back,152,Valencia,207,"['2be84ebd-bf98-4c6c-8a30-5f46248eaf2c', '89a3dbc9-cb04-4a4e-ae1e-1f3858bc93d1']",19,,,,,,,,,,,,,,,,,,Valencia,207,00:22:19.428,Ball Receipt*,True,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a91e809-21ba-4405-808d-5f599901dad1,3172,,"[65.7, 7.3]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,152,Valencia,207,['9f225c38-17e9-4364-8cb3-029d5e3f9cca'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:22:19.737,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44126a5b-f7f5-4d18-9088-08aaec87d9ad,3176,,"[71.2, 20.2]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Left Defensive Midfield,153,Valencia,207,"['1964491f-42ac-4078-bd81-375e9958bf2b', 'd697982e-ad11-496d-99df-574d2cb63061']",27,,,,,,,,,,,,,,,,,,Valencia,207,00:22:27.299,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c0c1d8a-6031-4147-bf12-cdb57d7a6197,3179,,"[65.1, 4.9]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aly Cissokho,27146.0,Left Back,153,Valencia,207,"['b62e22fe-62eb-422a-8734-a78cebd70186', 'd697982e-ad11-496d-99df-574d2cb63061']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:22:28.901,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eb4344f-5b6c-46d8-8bce-4b5d72243d0b,3183,,"[74.5, 16.4]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,153,Valencia,207,"['79a5a8ef-b4b2-489a-a752-bd6448dd5567', '7febba06-1df4-4502-b074-6548c54c6af2']",30,,,,,,,,,,,,,,,,,,Valencia,207,00:22:30.558,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18176cdf-b03d-4587-ab74-d63a0dd251ab,3190,,"[100.9, 25.8]",70282,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Left Defensive Midfield,153,Valencia,207,['b1e596ed-2f4a-46ce-ab85-617c92c9d3a9'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:22:39.423,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4be8a7c-8c10-4031-9c22-964a93b10f15,3195,,"[114.7, 46.7]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adil Rami,3253.0,Right Center Back,154,Valencia,207,['587bad54-9c35-4011-8998-ec90d8a50c93'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:23:11.453,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0193a2d-96ad-454b-ac0d-1eeeec21de32,3199,,"[14.1, 64.2]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['76842b8f-1f21-4145-bed2-f65b0acae97a'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.560,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f447602-53e1-46d8-891e-d6913f5f1625,3201,,"[25.7, 59.4]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,155,Barcelona,217,['0291b715-2992-438d-86f5-9416a9fe5edf'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.975,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af032642-1a49-46e8-bd4a-b171848a8e4d,3205,,"[52.1, 53.1]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,155,Barcelona,217,['e3914e38-4f3d-48cd-96e2-fa9fb10ba58e'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.919,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5eac8c3-0e07-4f92-9cec-0ed052b31cc0,3210,,"[91.8, 71.6]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Bernat Velasco,15651.0,Right Wing,155,Barcelona,217,['3eda1174-9afe-4af0-98f0-4df525fe023e'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:23:41.082,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd5bb55-c3bb-441f-8fd9-108d4c1b0462,3212,,"[46.4, 4.8]",70282,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,156,Barcelona,217,['104cac2d-626c-487a-a685-d62e38420a80'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.117,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d710ab-9233-4867-be84-499667ca228a,3216,,"[56.3, 74.5]",70282,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adil Rami,3253.0,Right Center Back,157,Valencia,207,['101e4bc5-1586-48be-9b8d-ee0b13b16f9e'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:24:06.678,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66742b3f-4eac-438d-8574-ebab96842f3d,3219,,"[92.5, 75.1]",70282,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Right Wing,157,Valencia,207,['03fabc3e-e3f9-4699-9aa2-b743e4b0da08'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:24:13.719,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7187c6f7-11b1-43ae-95f3-89f33f66d859,3223,,"[97.2, 76.1]",70282,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,157,Valencia,207,['8f83a787-4cb3-4ced-9088-8a6956fb7786'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:24:16.723,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9fb3e5b-ee01-4fb7-8b88-434ff1d8f5fb,3226,,"[45.7, 4.0]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,158,Barcelona,217,['0041c591-f3db-4513-aafa-24f55b1b9eca'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.281,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469d6a41-76b6-490b-b37c-dd17a31583ad,3228,,"[36.0, 9.7]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Barcelona,217,['a3693e80-ac1d-4f3e-9e7e-6aebd3c2953f'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.086,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b578a4f-91bf-4682-a1b4-61483cd319b8,3231,,"[36.0, 25.8]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,158,Barcelona,217,['5343ba2b-2619-4698-bf73-2ed1a6af6d9e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.977,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d23a61-ceef-4cff-b5a4-cad57a283855,3234,,"[62.6, 65.9]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,158,Barcelona,217,['5b12a180-53ef-483d-bfba-fa754167d6e0'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.521,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57868933-78e0-4c79-965b-b11d7ce9c123,3237,,"[72.9, 75.7]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,158,Barcelona,217,['a7792b8d-72fc-4bbc-a403-805712a60901'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.986,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66b64d39-4587-4737-a16b-4ac15d50839a,3239,,"[58.2, 73.6]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,158,Barcelona,217,['bc736c6a-b1b2-41ee-b7e3-ba21935b5c82'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.005,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b2b144-4c61-4aa8-a983-4751d27c6bdf,3242,,"[56.1, 60.2]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,158,Barcelona,217,['5a8197a2-5507-4f44-af74-aeefd3ab247a'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.271,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6c211e-2c03-4a63-8422-16293bd62a7e,3245,,"[35.9, 5.9]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,158,Barcelona,217,['ab1c40d7-3a91-406b-9dc6-9508d2cbea78'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.895,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc555d7a-0700-4598-bc9b-c0435edec7e9,3248,,"[42.7, 3.4]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,158,Barcelona,217,['5513178e-9ab9-4175-b7b2-0806d00d2c9d'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.856,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fee493b6-113a-44d6-b850-3d15d1ef75ce,3251,,"[11.5, 21.5]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,158,Barcelona,217,['dcbf65ec-ef91-497b-bf47-3df6b71f9c53'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.897,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbbda316-5bc4-4829-a95a-e500ecf0c6c0,3254,,"[21.2, 51.1]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,158,Barcelona,217,['535d1616-2cbf-428f-8bc1-5ed3e79ae240'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.187,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7323926d-52ee-40c3-a419-fed28188d977,3257,,"[41.9, 76.5]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,158,Barcelona,217,['31e57877-cff3-4286-8eab-1ba189579c72'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.983,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3b4181-195b-43ca-877f-3a30cdf6f975,3261,,"[41.4, 59.1]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,158,Barcelona,217,"['8ca8d80d-b13e-4e6a-b13c-680b8681a249', '8d8ad0fd-9833-42a7-8fb0-74564b9e491c']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.151,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a5920b-603c-4186-b6c2-5e08067ea36c,3263,,"[34.9, 74.4]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,158,Barcelona,217,['8e9bda30-de48-47fb-b796-f9832172aaeb'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.626,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c15794-cde2-47bb-80da-3ce6921cb33a,3267,,"[54.2, 61.6]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,158,Barcelona,217,['f50d9e96-b36a-43de-bad2-f4486d0db765'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.307,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10bb19c1-b53c-44ef-88b8-7efbdb4772eb,3269,,"[91.9, 41.0]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,158,Barcelona,217,['119dc04b-69e0-4c87-9ab1-fb51ce33cb21'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:25:43.671,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553a36f4-6c35-4ad6-b3c5-23cdee0c7d9c,3273,,"[53.9, 49.4]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,158,Barcelona,217,['7222aee4-42c7-4e0c-bb69-938da27214a6'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.183,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58cde647-da49-48a9-9172-6804e70a4be0,3275,,"[63.3, 55.5]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,158,Barcelona,217,['5e020159-9a36-495e-a201-05669d5a3984'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.207,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d10c3bbc-daae-46bc-84f5-ac1f74d21e1c,3278,,"[107.7, 67.3]",70282,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,158,Barcelona,217,['b54efa30-737e-425c-925c-76ad41806127'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:52.592,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38e39e2-f978-4348-b080-4d6e60bd434c,3289,,"[91.4, 59.7]",70282,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,['b4ed2129-50a4-4977-ac53-64356acc7f48'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.488,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8124e4d3-ccd8-41ac-b799-a5e69d822e4e,3294,,"[107.1, 71.0]",70282,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,['123de734-8f42-40f7-b55a-af0528fc8fc6'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:39.940,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b368d22-88de-4027-99cf-7d7c98ddc4f0,3297,,"[105.3, 67.1]",70282,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,160,Barcelona,217,['4264e66f-5567-415e-a4a9-cd02826f2bd6'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.006,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68d5f6a2-60f2-4e7c-b705-c3d7d7f9751e,3301,,"[90.2, 48.4]",70282,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,160,Barcelona,217,['f5cf7902-c0e7-4eb4-bdf8-f9df0b46b69e'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.222,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8a4019c-e9bf-44fc-bb8f-693dc7a799f8,3304,,"[100.5, 40.7]",70282,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,160,Barcelona,217,['272d788b-d110-47d5-8031-3c82719800f6'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.472,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dda23bd5-da88-4d11-ac37-8f6f2ef1b54e,3310,,"[42.3, 44.9]",70282,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Daniel Piatti,6763.0,Right Wing,160,Barcelona,217,"['198aab31-c7d7-458b-a4c6-8b015bcd75ed', '8d2c81fe-5cdd-4f09-b9c8-6cedacbf663f']",55,,,,,,,,,,,,,,,,,,Valencia,207,00:26:55.542,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46b39813-25ea-4a37-96f5-6155de46b8db,3315,,"[90.5, 49.2]",70282,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,161,Valencia,207,['03f2fc38-65d8-4e6d-8bbf-069621f98a78'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:27:26.181,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c79880f2-d79d-4529-a458-db1e73daed36,3318,,"[96.7, 27.9]",70282,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Guardado Hernández,5563.0,Left Wing,161,Valencia,207,['deca02ad-ec3f-4f51-b2b1-4b26112be315'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:27:27.705,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac30bb67-55fc-43dc-bb9d-fafcca159438,3321,,"[40.6, 40.4]",70282,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,162,Barcelona,217,['16b87ca4-5d07-420d-a870-0fc16e6329f9'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.567,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0af9a742-44dc-4579-b46c-81214ec1bb39,3323,,"[41.4, 26.2]",70282,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,162,Barcelona,217,['aceea48f-565f-44a4-bb4a-bf946e13bff8'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:32.567,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b8bee0b-9acc-4f7a-b9ca-04d522a5b97c,3331,,"[32.2, 33.0]",70282,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,162,Barcelona,217,['934d6d31-7669-4672-a27c-0ed108528ed7'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.795,Ball Receipt*,,2012/2013
