ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[114.2, 27.4]",,,,,,,,,,,,0.154266,,,,,,,,,,,,,,,,6d571f87-0c67-48df-83b3-0b52799b4dc4,1581,,"[114.2, 27.4]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,61,Barcelona,217,"['362b83eb-b701-479b-8097-fa97c2e8d640', 'ab22aaf5-f2b2-4b49-bf99-49334175857f']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.767,Carry,,2012/2013
,,,"[81.0, 11.9]",,,,,,,,,,,,1.5354,,,,,,,,,,,,,,,,25b78f5d-b205-45c3-91a1-7b7d7e81baad,1588,,"[81.5, 11.9]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,62,Barcelona,217,"['2bdbe840-1579-41de-8b64-7a3740474d7a', 'c8d56cea-2861-4bdf-a3b5-7015c7c66bad']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:33:41.107,Carry,,2012/2013
,,,"[76.2, 31.0]",,,,,,,,,,,,0.075453,,,,,,,,,,,,,,,,45865eac-3339-4e17-acfd-8bbc8589677d,1591,,"[76.2, 30.7]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,62,Barcelona,217,"['0e8c58fd-a544-4c13-bed0-b36296a50ab5', '679a46bb-09fc-480c-961a-ee1aab2be12a']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:33:44.032,Carry,,2012/2013
,,,"[63.6, 40.8]",,,,,,,,,,,,0.0059,,,,,,,,,,,,,,,,32bd4c06-c3e1-4b0f-ad19-89a058fde294,1594,,"[63.1, 41.2]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Back,62,Barcelona,217,"['6fab8909-5514-4816-8ad0-cd3aac5ea8f0', 'e7b5cce6-f13c-47aa-811f-d4ee28f6fdf0']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.382,Carry,,2012/2013
,,,"[65.0, 17.1]",,,,,,,,,,,,1.1457,,,,,,,,,,,,,,,,0f640728-bdbe-4e14-9d8f-85e75027672b,1597,,"[64.9, 18.6]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,62,Barcelona,217,"['21e81967-d511-4e66-a2fa-441b3fa82801', '38bf0244-795a-489b-a817-7c4e6e43e361']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.729,Carry,,2012/2013
,,,"[76.8, 5.3]",,,,,,,,,,,,0.163233,,,,,,,,,,,,,,,,4c926469-dca7-4a9a-b81e-1b4048999677,1600,,"[76.8, 5.3]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,"['09368f2a-716a-4b7c-bad0-7cf03197a27a', '4d492795-78c6-4c94-91c3-51631ecbc698']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.120,Carry,,2012/2013
,,,"[76.2, 20.3]",,,,,,,,,,,,0.7902,,,,,,,,,,,,,,,,72346472-eb4c-40a7-af5e-722c0e3cc97c,1603,,"[76.2, 20.3]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,"['84900754-3e8c-4617-a565-d27cc6c46cad', 'c92f9c8a-82f9-4322-a026-679955413d7b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.276,Carry,,2012/2013
,,,"[72.2, 37.4]",,,,,,,,,,,,0.141464,,,,,,,,,,,,,,,,bc337d49-9bd5-41b4-8aaa-5dea56b19ad1,1606,,"[72.2, 37.4]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,62,Barcelona,217,"['15c7f925-7c39-4657-b3e9-7e16e7dbaeca', 'ca771b01-89ef-481a-9653-fc09417c9dff']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.146,Carry,,2012/2013
,,,"[82.1, 55.1]",,,,,,,,,,,,3.128638,,,,,,,,,,,,,,,,913642d6-7313-4cc9-9053-13db4f97c01b,1609,,"[76.4, 53.4]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,62,Barcelona,217,"['04ae4c08-0f60-43c5-94a3-874902bfa529', '4e3a3cf2-a23d-45be-83c1-096e7fe726d9']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:33:54.612,Carry,,2012/2013
,,,"[76.0, 57.0]",,,,,,,,,,,,0.492675,,,,,,,,,,,,,,,,22d18f14-0731-4c81-aa64-54a1f7703719,1612,,"[74.3, 58.2]",266724,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,62,Barcelona,217,"['45510a6a-7af0-4706-8879-1c4959e41a4c', '96d64282-144f-465b-8b3d-723f0b86b844']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.784,Carry,,2012/2013
,,,"[84.3, 52.6]",,,,,,,,,,,,0.230534,,,,,,,,,,,,,,,,d59c282b-4360-4261-a47f-5e7caba9b327,1616,,"[83.1, 51.5]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,62,Barcelona,217,"['4927b5c9-3d49-43c3-abe0-02b2c104d4e5', '9afb7101-0cd3-44bf-8844-ec5e4bba3999', 'aadb7ca4-38af-4bf9-9856-944c3f6eb612']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:34:00.247,Carry,True,2012/2013
,,,"[85.0, 54.0]",,,,,,,,,,,,0.0582,,,,,,,,,,,,,,,,db241084-dba9-4e7b-9c92-1829db0b7f67,1620,,"[85.1, 56.6]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,62,Barcelona,217,"['9ed1d3d9-4fc3-4160-9a23-0258a44631e2', 'bb7f1b9d-06d0-430d-9977-8d578e1358de', 'fbba7fe4-4637-41fb-855c-1aa702691f70']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.009,Carry,True,2012/2013
,,,"[33.3, 28.3]",,,,,,,,,,,,0.0262,,,,,,,,,,,,,,,,811a6193-4c3f-44d6-8635-cbed3d6233a8,1625,,"[33.3, 28.3]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Víctor Casadesús Castaño,23791.0,Right Center Forward,62,Barcelona,217,"['11a9699d-ca8d-4889-b9f7-1e4e5ab57cd6', '6d51deff-6f7a-46f5-a759-e21340889d1a', 'b08554b7-c174-4364-ac91-d8b0d424ed34']",3,,,,,,,,,,,,,,,,,Mallorca,1043,00:34:03.212,Carry,True,2012/2013
,,,"[65.7, 19.7]",,,,,,,,,,,,0.9281,,,,,,,,,,,,,,,,8e14e237-5508-4379-bdb9-78300232f5b0,1634,,"[65.7, 19.9]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,63,Barcelona,217,"['0662d5de-2368-43f2-b96d-be44bdff11fa', '3b7d7ba8-d20d-4a86-9a49-bb9ea5d790e5']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:34:41.185,Carry,,2012/2013
,,,"[67.1, 29.1]",,,,,,,,,,,,2.308119,,,,,,,,,,,,,,,,bba1da41-f762-4671-99ab-6e82f09fa05e,1637,,"[74.8, 25.9]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,"['a75c319b-3902-4e66-a28f-466abe8eb1bf', 'b845d540-0470-40b6-b508-eefd5840e3d4', 'ff1c2989-8046-4a2e-9d36-3e022455f907']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.189,Carry,True,2012/2013
,,,"[77.2, 66.8]",,,,,,,,,,,,0.765638,,,,,,,,,,,,,,,,5b93572f-acc6-43bb-89fd-276faeaa5c7e,1641,,"[76.7, 66.8]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,63,Barcelona,217,"['636b7c8e-40ba-4b6f-bcd4-e31c3a00d238', '70070bec-38a4-43c6-9223-f3b25d557bbe']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.156,Carry,,2012/2013
,,,"[73.8, 57.7]",,,,,,,,,,,,0.2733,,,,,,,,,,,,,,,,46951345-225f-451b-94f1-6cf433927c01,1644,,"[73.8, 57.7]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,63,Barcelona,217,"['7262a613-8f2f-485c-9598-5f6c3f7c84f0', 'cc8401e9-2a25-4e96-8ef4-c387bd163e0f']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.880,Carry,,2012/2013
,,,"[77.0, 71.7]",,,,,,,,,,,,0.1793,,,,,,,,,,,,,,,,0bca2d55-3731-471f-b9d7-65d682b067d5,1647,,"[76.2, 71.7]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,63,Barcelona,217,"['c6b3794d-442f-4bd5-8e00-bc93559bc202', 'd3dcb215-43ff-45c9-ad03-d9125cacd7ef']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.027,Carry,,2012/2013
,,,"[74.3, 46.8]",,,,,,,,,,,,3.2853,,,,,,,,,,,,,,,,79a9ec74-5ef4-4333-828e-a9cb22fff46f,1650,,"[74.4, 59.7]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,63,Barcelona,217,"['1d8db469-ab0d-4b22-ab1f-efbc4cd06306', '4c2064de-cd18-459c-b5a0-515ba7383ca3', '76390fcd-4870-4f41-873a-3db2e1a349ad']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.220,Carry,True,2012/2013
,,,"[88.2, 53.0]",,,,,,,,,,,,1.292108,,,,,,,,,,,,,,,,b2477cfd-c1ac-479a-b289-b7c3a7657adf,1654,,"[88.3, 48.4]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,"['15527c54-e7a6-44dd-ba39-6b2a9d2949c3', '8f45aa1f-36f4-4130-94b4-dd729e21a108', 'd7daefd4-359d-47a6-af81-8adeecbe9f98']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.133,Carry,True,2012/2013
,,,"[109.4, 67.2]",,,,,,,,,,,,1.117399,,,,,,,,,,,,,,,,5717cd7d-230a-49e0-aa44-df181051e386,1658,,"[107.6, 66.8]",266724,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,63,Barcelona,217,"['a3f76628-e86d-4d6c-975d-077cf22a53d5', 'b949a5fc-9dfb-4c9a-bd8b-8ecc2fa51ad6']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.938,Carry,,2012/2013
,,,"[93.4, 50.5]",,,,,,,,,,,,1.912499,,,,,,,,,,,,,,,,586ff65f-d964-47b2-b975-52b8041a54f5,1665,,"[92.2, 52.7]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,"['299b050f-ab6e-42f6-b747-984c9f6d3d8c', '417abfa0-1507-4496-9caa-fdfc56ffedc8']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.590,Carry,,2012/2013
,,,"[90.4, 56.6]",,,,,,,,,,,,0.994142,,,,,,,,,,,,,,,,d3b62a0c-5b96-4f0c-871f-e6f244eb385e,1668,,"[93.1, 59.1]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,63,Barcelona,217,"['59cfe192-6c2d-420d-877d-01583f246e80', '5cb12e05-bcba-4e22-9498-089413323251', 'ecc6ab5c-4ab4-45b5-b4e1-51c1820b16bf']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.574,Carry,True,2012/2013
,,,"[83.1, 51.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,3a5a3250-2878-4524-a22d-c13d3181740f,1672,,"[83.4, 51.8]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['7562e06a-a1c7-4001-8351-4b0173d19f95', 'ddd35105-954c-4d84-85d7-a1812e6f990a']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.354,Carry,,2012/2013
,,,"[85.1, 30.7]",,,,,,,,,,,,1.528157,,,,,,,,,,,,,,,,002f731d-848f-4728-8bad-febc30551006,1675,,"[85.1, 41.2]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,"['1bc5c780-4b58-4c9e-86be-8c28fb0700c1', '442fc9f6-9746-41bb-a7cf-d2a5632342f7']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.614,Carry,,2012/2013
,,,"[104.8, 9.3]",,,,,,,,,,,,0.9817,,,,,,,,,,,,,,,,2d46fce6-c503-4fc5-ad7d-92215dfff238,1678,,"[104.8, 9.3]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,63,Barcelona,217,"['2031c243-274b-463a-83af-9f64a062a5d1', '70112da6-e0c3-4906-9651-3fa524bdccc8']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.924,Carry,,2012/2013
,,,"[98.9, 15.9]",,,,,,,,,,,,0.426489,,,,,,,,,,,,,,,,00367e45-c2ff-4759-81f3-6f2386935d80,1681,,"[98.9, 15.9]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,63,Barcelona,217,"['b2a2a4f9-91b6-434d-a578-7e695d5f8095', 'd47b40d6-98b9-45cb-85cf-194f4824a38f']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.748,Carry,,2012/2013
,,,"[86.4, 27.5]",,,,,,,,,,,,1.211885,,,,,,,,,,,,,,,,dd474cc6-5429-47af-a35b-2943eeb70c41,1684,,"[87.5, 25.9]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,"['00e974ea-3890-4d26-bddb-2746501aa2c3', '6e3b0709-e84f-4737-a8ab-68cb5cca8652', 'f004f7f8-2539-4523-adec-b64f18655d3e']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.369,Carry,True,2012/2013
,,,"[15.3, 42.7]",,,,,,,,,,,,5.074999,,,,,,,,,,,,,,,,71e57bbd-4da2-4505-a436-636843dbfbe1,1689,,"[7.1, 36.6]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dudú Aouate,26146.0,Goalkeeper,64,Mallorca,1043,"['5de0ce83-476b-4ad7-9e35-6a087d3e9630', 'e7fc4265-11e0-4e40-b2f7-3c7643884c4c']",19,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:19.498,Carry,,2012/2013
,,,"[83.9, 76.0]",,,,,,,,,,,,5.6319,,,,,,,,,,,,,,,,a570b9f2-5c6e-4654-afe0-9129f6a0709b,1695,,"[70.4, 61.1]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emilio Nsue López,13581.0,Right Midfield,64,Mallorca,1043,"['6c9d3165-479d-4af3-9c3d-39dc1b1ff28d', 'eff611ff-78ca-4e4b-8af6-d9c99d52725a', 'fd388c7f-3963-4489-9e93-1d1b0d7c3f26']",30,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:30.491,Carry,True,2012/2013
,,,"[115.7, 70.7]",,,,,,,,,,,,0.415378,,,,,,,,,,,,,,,,8cdfa7ed-cb30-405f-8702-54060fd23b83,1706,,"[115.0, 73.6]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emilio Nsue López,13581.0,Right Midfield,66,Mallorca,1043,"['60a5ca70-562b-445f-8f8f-5f3864c32f68', 'a8f41744-beae-4614-b97a-4465a0213015', 'b262f834-4eed-43c9-92d5-0730e87c516f', 'e2c0d9cc-e028-470d-bbbd-58b1c7759bed']",57,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:57.190,Carry,True,2012/2013
,,,"[117.4, 72.1]",,,,,,,,,,,,2.525822,,,,,,,,,,,,,,,,65d35ca3-9723-4daf-85db-3ce8038d767d,1709,,"[115.7, 70.7]",266724,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emilio Nsue López,13581.0,Right Midfield,66,Mallorca,1043,"['60a5ca70-562b-445f-8f8f-5f3864c32f68', 'b262f834-4eed-43c9-92d5-0730e87c516f', 'bca2f9a0-5b3e-44f8-ac26-0af2525ddfd5', 'e2c0d9cc-e028-470d-bbbd-58b1c7759bed']",57,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:57.605,Carry,True,2012/2013
,,,"[65.8, 64.6]",,,,,,,,,,,,0.4233,,,,,,,,,,,,,,,,8ac1a041-47b8-4601-a3df-179a2030deb6,1721,,"[65.8, 65.5]",266724,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,68,Barcelona,217,"['51a875f9-f025-48a7-b86e-ccc49acd4c5e', '9a2e713f-c22c-42bc-a2b5-173b553b7ada']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:36:53.375,Carry,,2012/2013
,,,"[56.7, 45.5]",,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,9ba26639-4e57-4849-9edf-aaea701d95d4,1724,,"[57.6, 47.3]",266724,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['3640f6b2-db07-4e9d-97a5-7669090d6a5d', '6803311f-006f-434a-bace-189b402d09da']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:36:55.398,Carry,,2012/2013
,,,"[63.7, 18.5]",,,,,,,,,,,,0.423,,,,,,,,,,,,,,,,cc8ea919-cf0e-41e2-bc77-658e761c3217,1729,,"[63.4, 17.3]",266724,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,68,Barcelona,217,"['74c1eadb-b8c0-476e-be85-61794fffe1a4', 'd4067fe5-4153-4dc5-af1f-c182c09494c9']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:36:59.798,Carry,,2012/2013
,,,"[69.5, 25.7]",,,,,,,,,,,,0.039993,,,,,,,,,,,,,,,,f0ae5ccb-4525-4199-8e38-a1a4c64447b6,1732,,"[69.9, 25.8]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,68,Barcelona,217,"['bf6c61c9-a7fc-489d-a1f3-c708b22a96fe', 'd5f168d9-e165-4a97-8cab-7f2c60e562ca']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.969,Carry,,2012/2013
,,,"[46.7, 30.8]",,,,,,,,,,,,0.341211,,,,,,,,,,,,,,,,d5f58366-2478-4849-adcc-eabbe1af9fe8,1738,,"[48.4, 28.4]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,68,Barcelona,217,"['066e5d49-c6a3-453d-8ec2-349819b8bbf4', '2a5514a4-d9f5-4b62-9207-7df80ff7afb1', 'f2df917a-a579-4339-947f-3d1598b1939e']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.569,Carry,True,2012/2013
,,,"[67.7, 66.8]",,,,,,,,,,,,2.7239,,,,,,,,,,,,,,,,de18e01e-685d-4dfb-b096-e619f50ef3f7,1741,,"[64.4, 67.8]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,68,Barcelona,217,"['2b906ffe-5a87-4d12-bf5b-33e095bf8f32', 'd1aef304-1413-4295-a420-bef2acb27f49']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.634,Carry,,2012/2013
,,,"[77.7, 53.3]",,,,,,,,,,,,0.6783,,,,,,,,,,,,,,,,f521aac6-4acd-4b52-b61e-8bb709f465d6,1746,,"[77.7, 54.5]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,68,Barcelona,217,"['9dcf3dd8-e32f-424d-864e-9ede817b8ad9', 'ef50c96a-c36c-4921-b767-089309a6f42d', 'feb6fbee-6caf-4a10-97b3-5c1376046ffe']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.136,Carry,True,2012/2013
,,,"[81.3, 53.5]",,,,,,,,,,,,0.105447,,,,,,,,,,,,,,,,9ef007e2-bd50-448f-ac47-01b2e932bbe1,1750,,"[77.7, 53.3]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,68,Barcelona,217,"['30a217d0-bb97-4bbf-98a7-cbca12acc8f2', '813c3a36-f15e-4f22-9f20-f0b45677bde6', '8a199d74-ffc8-424a-833b-a4d0a24593ce', 'ef50c96a-c36c-4921-b767-089309a6f42d']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.814,Carry,True,2012/2013
,,,"[95.3, 44.8]",,,,,,,,,,,,3.094153,,,,,,,,,,,,,,,,68cee2fb-4d67-43a9-a4f5-617dbca8ca81,1753,,"[81.3, 53.5]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,68,Barcelona,217,"['30a217d0-bb97-4bbf-98a7-cbca12acc8f2', '813c3a36-f15e-4f22-9f20-f0b45677bde6', 'b9b3b0e5-1f89-49b7-b7d7-106693140dc5']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.920,Carry,True,2012/2013
,,,"[112.9, 23.4]",,,,,,,,,,,,1.752801,,,,,,,,,,,,,,,,1a5090af-3981-4c3d-8b79-66ed44a0bf27,1756,,"[101.8, 21.9]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristian Tello Herrera,6658.0,Right Wing,68,Barcelona,217,"['a6915467-474c-4d42-906f-bce8b27691f5', 'd664b87a-035a-41af-821e-772a062b5147']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.073,Carry,,2012/2013
,,,"[47.4, 65.8]",,,,,,,,,,,,4.5182,,,,,,,,,,,,,,,,0d7e4799-be7e-4ea7-8490-4837f19e1477,1764,,"[58.0, 65.2]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomer Hemed,3040.0,Left Center Forward,69,Mallorca,1043,"['4b79bbce-ac20-460e-8823-400a08cbe015', '756e8320-aa23-42dd-8355-4eae7a0b888e', '82735818-cf9a-49de-a176-3798544403e5']",26,,,,,,,,,,,,,,,,,Mallorca,1043,00:37:26.661,Carry,True,2012/2013
,,,"[34.6, 62.9]",,,,,,,,,,,,1.106038,,,,,,,,,,,,,,,,7939d60d-99d4-4afe-b3e0-0b3888548923,1768,,"[38.5, 59.6]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,69,Mallorca,1043,"['62e92da1-7cb9-4556-8aa4-7717e2cf20f4', 'd0e08d8b-c4ef-4852-a2c8-347b5414f529', 'e68c326b-ee9a-4ca1-82fa-6493da3cb9b7']",31,,,,,,,,,,,,,,,,,Mallorca,1043,00:37:31.985,Carry,True,2012/2013
,,,"[12.9, 64.7]",,,,,,,,,,,,0.7134,,,,,,,,,,,,,,,,163e1869-fdf7-4789-968e-7d2e844de4fb,1773,,"[14.2, 64.2]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Tonon Geromel,25261.0,Right Center Back,69,Mallorca,1043,"['0568f476-bc21-4221-a3c0-7cf5f7a2be4d', '7300f206-5d81-47fe-81c0-25a3121f4c89', 'c44ec424-8e23-4dd5-bccd-bbb2ed522e4f']",34,,,,,,,,,,,,,,,,,Mallorca,1043,00:37:34.566,Carry,True,2012/2013
,,,"[8.4, 53.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,3f5cf443-a315-4dc0-951d-a346f5489db1,1777,,"[7.4, 53.0]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,69,Mallorca,1043,"['9f6269de-a943-4d37-bae3-c440236673b8', 'cbf7935a-e8a6-437c-a887-62d94409ea3d']",36,,,,,,,,,,,,,,,,,Mallorca,1043,00:37:36.912,Carry,,2012/2013
,,,"[21.9, 29.6]",,,,,,,,,,,,0.4999,,,,,,,,,,,,,,,,18ec9043-a841-404b-b065-b18fc171dd26,1784,,"[20.9, 30.1]",266724,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,"['2c0652d1-6633-4878-9d3c-9feddd47ae24', '60f693d3-42ea-4882-b6d9-32f1b9346c2f', '86d3e45d-ea23-4e0d-aa04-dd9e4d0650c9', 'cc10c5af-cf13-4eb7-97f7-ff2186ed14ae']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.836,Carry,True,2012/2013
