bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f42ce76a-6a20-4cc1-8ceb-cde6f9573e95,689,,"[64.1, 51.2]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Right Defensive Midfield,33,Barcelona,217,['582d43f4-e1cd-4b09-a1b6-3c798338f4c3'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.935,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b842df-9a52-45ca-a918-2fed8a236a15,692,,"[71.6, 46.6]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,33,Barcelona,217,['415d84e4-c698-46a8-96d3-924a0ff92f0d'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.837,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cbf674-7be3-41bd-a2ef-d4cbc105c6b6,695,,"[69.1, 37.5]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,33,Barcelona,217,['74831071-eff6-4295-872b-e4f99c57fb7c'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.131,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f380248-59da-4fd4-9a2c-c557670c59fb,698,,"[74.4, 19.3]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Midfield,33,Barcelona,217,['e5263815-1127-4a20-9226-772afc56b63f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:16:13.494,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767c65e8-e306-4d42-932b-02fc76ba4ca4,701,,"[81.1, 3.3]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,['8816ec86-7589-4746-affc-a6dcfb8bd1e1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.219,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b153c0a3-0018-4cd2-bc4f-fb2fdc0bc06f,704,,"[67.2, 6.8]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Midfield,33,Barcelona,217,['533c8d85-336f-48c1-bfea-257de0b959d0'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:16:18.162,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c7cb5db-a4f6-47fc-864e-8a3572e1c95a,707,,"[53.6, 42.8]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,['b7e8b452-f9d1-4469-8b75-6a4647184e0b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.647,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73d146ba-f24b-429d-ab26-d5f5256dc234,710,,"[73.8, 62.9]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philippe Coutinho Correia,3501.0,Right Midfield,33,Barcelona,217,['d5c031b9-4b7d-4e0e-95cf-ba87a779bf15'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.619,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71c60b94-fdeb-4d14-a1e1-7e0c5003704a,713,,"[71.0, 70.9]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,33,Barcelona,217,['08a544cf-6ab9-4fe0-84ea-19026b4d6ee3'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.210,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e27eed-8d03-470c-ab2e-8d9ea80538a8,716,,"[59.4, 61.2]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,['8aad452f-77c1-4687-adb8-4d456cdbcc1c'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.907,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a135178-ce0a-484e-aff7-5c2a37584ce8,719,,"[52.9, 23.9]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,33,Barcelona,217,['d44d1052-1709-403c-a1c6-c9a9a04dac17'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.460,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0916565-68ba-44a4-a73d-1fd3f304a4f3,722,,"[69.3, 31.6]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,33,Barcelona,217,['cabfe7c6-0e88-4d97-aa71-85c5ad683154'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.784,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7ac2265-2679-4462-9ac5-73a5226ed3bf,724,,"[60.3, 18.8]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,33,Barcelona,217,['980b2547-3e8b-4017-a0a5-32a360006ac3'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.156,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dca822d8-b490-45fd-850a-84e34843f96a,728,,"[62.2, 36.0]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,33,Barcelona,217,['ea80a2ee-5285-4b2c-b8b5-ceeeacf4029b'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.535,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b425ab5e-cf84-4ee8-b31b-888eb810ee91,730,,"[77.7, 76.1]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,33,Barcelona,217,['1e02bf45-9441-4f1e-9e5d-e7d402853aae'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.815,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef9ccc08-e0d4-443c-856b-32fdc42cbab7,734,,"[46.4, 29.3]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,34,Real Madrid,220,['eba395e2-f659-4013-98b6-cf4bb5840b5f'],46,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:46.494,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baed2578-3545-4e56-ad7e-9b141eff90b7,737,,"[56.4, 6.3]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,34,Real Madrid,220,['0cca2730-f9e9-45a7-aff7-37c04a43fa2e'],51,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:51.089,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88d33366-2abf-4c4e-84c9-c4faf3cd3ce2,739,,"[57.3, 23.7]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,34,Real Madrid,220,['bf2b3ebe-8064-4333-82d1-fb99c854eb10'],52,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:52.066,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd30707a-b6cc-40b8-9dd6-e9ead5332ff8,742,,"[46.0, 17.6]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,34,Real Madrid,220,['9c50d449-0b4a-4a32-93b1-0c1a2e262b13'],54,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:54.142,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e88c451-c12c-4145-9a5a-4283a4c734e0,745,,"[56.4, 24.6]",9924,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,34,Real Madrid,220,['722c6c50-c221-47bc-adcf-2a4ab4ef0077'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:56.443,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc9550c1-0eff-4ae9-a97f-4835a94e3771,749,,"[103.7, 76.4]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Back,34,Real Madrid,220,['812d4e90-b162-4807-8d0e-8d2aeda9ee24'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:03.089,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d4176a-f3fd-49a1-b470-d5035c2c9650,751,,"[8.7, 14.2]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,35,Barcelona,217,['4ff57766-a14b-4325-a86c-66d8b669e464'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.045,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a078431-bcc8-4086-98d2-0b9dc9dc36c0,753,,"[8.7, 2.3]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,35,Barcelona,217,['c5e38b57-577f-4c59-b503-39072eadf35f'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.923,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85ed2cd7-f19d-434d-aea3-0046611a9708,755,,"[42.2, 4.4]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,35,Barcelona,217,['23a03164-0910-4f55-ad21-6438129f27e5'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.337,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b410329b-c843-4c8f-95d4-87d533517140,759,,"[52.9, 2.7]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,36,Barcelona,217,['16bcba06-adcd-4ef7-815e-2eec25efc3d1'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.811,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19c27a4d-8824-4123-a92c-a2c482683802,762,,"[68.2, 51.4]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,37,Real Madrid,220,['fb7b225e-27ac-437a-ab19-e404916d52be'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:41.869,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7f26ef-3842-4f79-bfd3-8e4f38656431,764,,"[74.7, 47.4]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,37,Real Madrid,220,['6c71797d-c58e-4b0b-8dc9-01f4ad690bf7'],42,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:42.645,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc6deead-1451-46ec-a1cd-77446013b98d,770,,"[51.5, 47.6]",9924,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,38,Barcelona,217,['08a5bbf0-d76d-4f81-bdba-98a18138e8a6'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.991,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9a547e-669e-4b27-a3ab-e97ad015a544,777,,"[76.8, 49.1]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,39,Barcelona,217,['4d5c1ee5-deb5-4f93-bcaa-ca60031bc530'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.404,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa5d033-a1b1-406e-a396-ed19b24f4511,780,,"[81.5, 69.3]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,39,Barcelona,217,['29247a5a-e93e-4784-b406-d9fc44e4f804'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.738,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1453a8c-7d99-447f-914b-2e59b8c661f8,783,,"[74.1, 58.7]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,39,Barcelona,217,['00295d4b-846c-4dba-8059-26baf264b8b9'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.217,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692046f3-7788-4115-a4b9-adc45a8e63de,786,,"[82.5, 48.2]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,39,Barcelona,217,['71ac60f0-3cdd-4608-a973-53064f85078b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.945,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e42d44b-0250-4091-8047-1342f389710a,789,,"[72.0, 45.9]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,39,Barcelona,217,['0b2ce38c-e8d1-480b-a5cc-7dece087d1f6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.016,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ccfa601-a56e-4c6e-8719-b9b70c8e9ec5,792,,"[75.0, 16.5]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,39,Barcelona,217,['d43e158a-7679-4ffc-8d9d-ead971738f9b'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.381,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d89dddf-e6a0-448b-8b5b-9b8fb280530a,795,,"[87.2, 25.1]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,39,Barcelona,217,['7709c0a0-1607-4b36-8d27-d2501c6361ac'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.192,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576f409a-b9cc-4759-8a39-e429c1794bbe,797,,"[91.2, 38.1]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,39,Barcelona,217,['f09acdd6-98eb-4620-a23f-7a8991d798d5'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.564,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f80a60-ef76-442f-9b8e-c2a8887e984f,799,,"[33.1, 29.3]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Toni Kroos,5574.0,Left Center Midfield,40,Real Madrid,220,['788ec828-f4b3-4d8c-81ea-fa02ab7f96f0'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:28.096,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a7b6de4-c191-438b-89c0-15c2ab3250fa,803,,"[45.4, 37.1]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luka Modrić,5463.0,Right Center Midfield,40,Real Madrid,220,"['f2cfcaf3-ac17-4d9b-acf6-beccd2cdcda6', 'f8017a8c-04df-46ea-a5bc-74bfbc8db3d4']",29,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:29.542,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbdaa468-da1c-4f97-842d-393a30a31761,806,,"[56.4, 9.6]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,40,Real Madrid,220,['d2418a48-67a1-457e-b590-fadebe1d7040'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:30.953,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a51f5714-08f6-4f7a-8cc1-7087d4ea8fc0,808,,"[56.3, 55.6]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,41,Barcelona,217,['7a1f9c9c-edef-48a5-8b9e-a38a5144a4fb'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.213,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81235fd8-5ab7-409a-9d0b-3abfab7648d0,811,,"[70.6, 29.6]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,41,Barcelona,217,['19f00932-f21b-4f4e-a48b-c2e283c83dec'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.414,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43e47c8c-c853-4424-8e2a-5549eda2f84b,820,,"[78.0, 54.5]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,41,Barcelona,217,['13634680-88d7-405c-a3d3-02e42b09608a'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.247,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880d14e9-d17e-4dbb-9e64-ea2bb195200d,823,,"[111.7, 23.9]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,41,Barcelona,217,['5c00db55-c42c-4d00-a032-e5a4876454c8'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.539,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d213294b-855b-4cd0-b4ee-1daa24b66dc1,827,,"[12.6, 38.6]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,42,Real Madrid,220,['e936d59b-017c-49f2-a8ba-a70b3586ef00'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:58.546,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85af86ea-bb8a-4241-8d6c-4fc8777ee30e,829,,"[22.1, 4.0]",9924,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,42,Real Madrid,220,['834ae733-946d-448f-9c62-c9702cdc6664'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:59.368,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682839fc-2c1d-4599-bf9b-07a4b5443f5e,832,,"[9.5, 15.1]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,42,Real Madrid,220,['e63770cf-bede-41ed-a832-4fbf71296690'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:05.846,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f5be4e0-458b-41ed-912d-6b5dff1c33b3,835,,"[39.0, 74.7]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Right Back,42,Real Madrid,220,['fb161f77-068b-4f31-aaf3-7f1a3ba1bde6'],10,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:10.778,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c58ae230-c12d-48d9-b8d2-552dfd37ae91,837,,"[46.3, 64.0]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,['3c068947-59ff-48e3-9220-4efaa8ae92d9'],12,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:12.276,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eba2d410-7be2-4846-9fb1-3f8ec0726ee8,843,,"[57.4, 32.3]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,43,Barcelona,217,['4d4e678c-d325-46c2-b0b2-686de215a000'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.631,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722d273-45fe-45bd-921d-c026d7bf2cb2,846,,"[63.0, 38.1]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,43,Barcelona,217,['a5484016-8d30-4acc-b8eb-580cd19f39e7'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.772,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a9f5360-f89b-4e41-afc0-b5a6480ede39,848,,"[56.1, 33.5]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,43,Barcelona,217,['081d6df5-d6d5-48fc-88da-5df0314bc57b'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.616,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b984549e-75f0-4591-9cc7-b84eb126941d,851,,"[65.3, 28.9]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,43,Barcelona,217,['3bb102e1-e299-4755-9ed6-65f9f4d447c7'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.610,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12146bab-6a1f-4c9a-9b16-fcc148743691,854,,"[53.2, 61.9]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,['fc259684-8a48-434f-8f7a-6b7cb3951e3b'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.457,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5a2be81-2e24-493b-b8fb-decf0f40dd1e,857,,"[67.2, 73.0]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,43,Barcelona,217,['a38099d4-f4b9-4409-915f-9fd6347b56a7'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:19:36.857,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334722f7-aa56-4177-bf53-f7f68ccb8ff5,860,,"[64.3, 57.6]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,43,Barcelona,217,['272a5641-0cd8-4492-bfa3-973f9fa1f650'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.530,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c0dfa1-8944-4877-aa4c-2e2a13eceab3,863,,"[102.5, 70.7]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,43,Barcelona,217,['77b003ce-a970-4a81-80cf-241a036abc29'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.911,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae04185f-d620-4c8b-9f25-45b765cc4fd0,866,,"[89.9, 68.6]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,43,Barcelona,217,['373e4d34-e6a7-43cf-8aab-0d367814e874'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.714,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76b42445-ff5a-4adc-8350-7339bb49799a,869,,"[95.1, 58.5]",9924,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Right Midfield,43,Barcelona,217,['73010c5c-cd3b-43cc-ba53-9aba693cdf8e'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.893,Ball Receipt*,,2017/2018
