bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.949092,,,,,,,,,,,,,,0b1dfb39-308b-42e2-9b0f-b134d6def2ae,2942,,"[75.9, 41.3]",69182,71,,,,-1.3240755,,Right Foot,,,"[79.3, 27.8]",,Ground Pass,,13.921566,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,2,Regular Play,Peter Luccin,26123.0,Right Defensive Midfield,164,Real Zaragoza,395,"['11e5f80d-0ac2-4567-90bd-ffccbb972b09', '8b918cc1-c451-40fb-acb9-c81c9dd29d49']",56,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:26:56.866,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.020767,,,,,,,,,,,,,,6bf56180-673f-4599-857c-783d251bc3ae,2945,,"[87.3, 29.6]",69182,72,,,,-1.1391013,,Right Foot,,,"[99.6, 2.9]",,Ground Pass,,29.396938,,,Juan Francisco García García,26023.0,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Left Midfield,164,Real Zaragoza,395,['68f40800-9946-4497-9b91-665faaf64a86'],0,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:00.017,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.8422,,,,,,,,,,,,,,3e7d0829-0bba-40aa-b6f8-eab6b6a8da8e,2948,,"[110.3, 4.0]",69182,72,,,,1.5780778,,Left Foot,True,,"[110.0, 45.2]",,High Pass,,41.20109,,Incomplete,,,,True,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,164,Real Zaragoza,395,['d2e5d80f-cfcd-4167-8339-d0ecdb39b994'],4,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:04.257,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.604296,,,,,,,,,,,,,,5b2a75c3-953e-459d-9e4b-6433840ff067,2950,,"[93.8, 59.7]",69182,72,,,,-2.6815228,,Right Foot,,,"[71.4, 48.6]",,Ground Pass,,24.9994,,,Alberto Zapater Arjol,24520.0,,,,,Recovery,2,Regular Play,Peter Luccin,26123.0,Right Defensive Midfield,164,Real Zaragoza,395,['a80e3b06-6e91-4a1a-8179-bc376198d39e'],7,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:07.220,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.051683,,,,,,,,,,,,,,d5f9d7d5-ee8b-40e2-ada9-d9bd5aa78c4c,2954,,"[71.4, 48.6]",69182,72,,,,-2.317253,,Right Foot,,,"[56.6, 32.6]",,Ground Pass,,21.795412,,,Roberto Fabián Ayala,26016.0,,,,,,2,Regular Play,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,164,Real Zaragoza,395,"['c55dcb17-c65e-408d-9400-9b5351f621d5', 'd00b4843-8e37-4cfe-a9f0-4d1e22edaab0']",10,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:10.099,Pass,True,2007/2008
,,,,,,,,,,,,,,,,2.214337,,,,,,,,,,,,,,7cd81838-d11e-4caf-bc0b-4e9da43e4756,2957,,"[56.6, 32.6]",69182,72,,,,-0.80253935,,Right Foot,,,"[82.4, 5.9]",,High Pass,,37.12856,,,Juan Francisco García García,26023.0,,,,,,2,Regular Play,Roberto Fabián Ayala,26016.0,Left Center Back,164,Real Zaragoza,395,['a04da5f3-ca88-4cca-b5e6-b36ea1159533'],12,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:12.191,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.227725,,,,,,,,,,,,,,7b9e1bc9-e4c9-4c57-ae62-53590f37a2b6,2959,,"[82.4, 5.9]",69182,72,,,,0.9879395,,Head,,,"[91.3, 19.4]",,High Pass,,16.169725,,,Gabriel Fernández Arenas,6384.0,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,164,Real Zaragoza,395,['6994d261-48c1-47a3-a2a8-9cd8883b16a0'],14,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:14.445,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.3428,,,,,,,,,,,,,,94fd8a93-10a4-4000-ac77-26ed3273bda4,2962,,"[91.5, 19.6]",69182,72,,,,0.8419416,,Right Foot,,,"[96.5, 25.2]",,High Pass,,7.50733,,Incomplete,Ricardo de Oliveira,25274.0,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Left Midfield,164,Real Zaragoza,395,"['188ddaed-0065-4994-b4e9-7dbe2c2b3503', 'e19157e2-101a-4b43-a93a-874556c40200']",15,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:27:15.888,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.101334,,,,,,,,,,,,,,65297794-85a9-4ae8-ac97-609f4afcb22b,2967,,"[54.7, 49.1]",69182,72,,,,-1.7729163,,Right Foot,,,"[52.2, 36.9]",,Ground Pass,,12.453513,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,165,Barcelona,217,['6b3b7a31-bba2-4139-a038-8626abf228f0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.065,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.083318,,,,,,,,,,,,,,dfbdc149-2c17-4391-8192-8dcdfe40f1de,2973,,"[58.5, 46.1]",69182,72,,,,0.8726466,,Right Foot,,,"[77.8, 69.1]",,Ground Pass,,30.024822,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,165,Barcelona,217,"['14a3c6d0-34c8-49d8-a16e-d9bacc788e6a', '466a056b-ebc4-45cd-a375-5d644400ceb0']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.535,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.294211,,,,,,,,,,,,,,45fd0ae5-bb9f-4d33-bd20-2722cb61e732,2979,,"[114.8, 64.0]",69182,72,,,,-2.4545882,,Left Foot,,,"[102.0, 53.5]",,Ground Pass,,16.555664,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['60bb1f32-45a9-4693-813b-0ad3b64056a9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.941,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.521172,,,,,,,,,,,,,,a58bb339-5296-4c94-9edd-a6434122c86a,2982,,"[102.0, 53.5]",69182,72,,,,-2.1211822,10a05561-d616-4844-9e07-1082fa0d29d2,Right Foot,,,"[96.6, 44.7]",,Ground Pass,,10.324728,,,Anderson Luís de Souza,19757.0,True,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,165,Barcelona,217,['c80fed3b-d4f9-4485-acb8-bd900c949312'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:27:38.334,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.9149,,,,,,,,,,,,,,b679c306-20b0-46bd-9df0-b855d4052775,2988,,"[7.0, 37.0]",69182,73,,,,-0.51737887,,Right Foot,,,"[49.7, 12.7]",,High Pass,,49.130234,,,Juan Francisco García García,26023.0,,,,,Goal Kick,2,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,166,Real Zaragoza,395,['2581008b-6d33-4404-8425-87126c45c019'],57,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:57.089,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.827302,,,,,,,,,,,,,,a22acb36-b4ba-4f0d-b575-6f80f5ba9a70,2990,,"[49.5, 12.7]",69182,73,,,,2.0544913,,Head,,,"[41.2, 28.5]",,Low Pass,,17.847408,,,Peter Luccin,26123.0,,,,,,2,From Goal Kick,Juan Francisco García García,26023.0,Left Back,166,Real Zaragoza,395,['ea890480-9868-451c-90b7-54c0678aa38f'],59,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:28:59.004,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.366078,,,,,,,,,,,,,,8e877a78-477b-4ad7-937e-e7550d096ef7,2994,,"[53.5, 23.3]",69182,74,,,,-0.5232783,,Right Foot,,,"[84.7, 5.3]",,Ground Pass,,36.019993,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Goal Kick,Peter Luccin,26123.0,Right Defensive Midfield,166,Real Zaragoza,395,['b40b8707-fc57-4d5a-af1d-f5019e1dd744'],2,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:02.598,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.39318,,,,,,,,,,,,,,4af9a32b-eac1-48bd-aa44-ce22414b0fc4,2998,,"[83.7, 8.2]",69182,74,,,,1.5173988,,Right Foot,,,"[86.8, 66.2]",,High Pass,,58.082787,,Incomplete,Sergio García De La Fuente,6767.0,,True,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Left Midfield,166,Real Zaragoza,395,"['166c753a-583f-46c1-864a-9869be3e0a8e', '7e60ab59-6184-4667-ab9f-34ceb4cb82d4', '91c5e315-7b4c-4a07-a1d1-b7b3ad0f6aab']",6,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:29:06.092,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.502468,,,,,,,,,,,,,,1b3b3101-c831-4b2b-9afe-549122fc0972,3007,,"[6.0, 44.0]",69182,74,True,,,0.48783645,,Right Foot,,,"[35.4, 59.6]",,Ground Pass,,33.28243,,,Xavier Hernández Creus,20131.0,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,167,Barcelona,217,['062e282d-49ff-4006-8cc3-765d8907e267'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.935,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.433479,,,,,,,,,,,,,,ab1eca6d-fbaa-4fd0-ae55-7e07112f3867,3009,,"[46.4, 54.2]",69182,74,True,,,-1.6401294,,Right Foot,,,"[43.9, 18.2]",,Ground Pass,,36.0867,,,Gabriel Alejandro Milito,25919.0,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,167,Barcelona,217,['2183a33d-91b5-4ca0-afdc-24b5fe6587b6'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:29:29.660,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.987352,,,,,,,,,,,,,,7bc77f1c-e9e8-4bc9-9ce3-f51696492191,3011,,"[61.5, 17.6]",69182,74,,,,-1.6220335,,Left Foot,,,"[60.7, 2.0]",,Ground Pass,,15.6205,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,167,Barcelona,217,['42abcba4-faeb-462c-8b22-4656bbfee368'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.656,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.155011,,,,,,,,,,,,,,f3c49f1a-e891-42cc-9c59-20ac6a736982,3014,,"[60.7, 2.0]",69182,74,,,,0.03978,,Left Foot,,,"[80.8, 2.8]",,Low Pass,,20.115913,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,167,Barcelona,217,['b4ea80ca-6adf-4328-9dbf-b6cf5380b947'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.416,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.093814,,,,,,,,,,,,,,3b7bbe6b-a696-407d-8133-6df643fc5b96,3021,,"[75.2, 5.9]",69182,75,True,,,-0.20607214,,Left Foot,,,"[92.9, 2.2]",,Ground Pass,,18.082588,,,Ronaldo de Assis Moreira,25879.0,,,,,Free Kick,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,168,Barcelona,217,['69eef3a3-8747-4ead-92c8-0745c2796bc4'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.048,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.180136,,,,,,,,,,,,,,f1efc631-777c-43d8-9463-c36f88e3d5f3,3023,,"[90.5, 6.5]",69182,75,,,,-0.79663366,,Right Foot,,,"[94.9, 2.0]",,Ground Pass,,6.293648,,,Anderson Luís de Souza,19757.0,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,168,Barcelona,217,['eacd32a4-dcf7-47a0-b243-2111fd5a325b'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.492,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.732517,,,,,,,,,,,,,,a9216c8a-d318-43a5-be24-5a77657b8429,3026,,"[94.9, 2.0]",69182,75,,,,1.0997231,,Right Foot,True,,"[119.5, 50.3]",,High Pass,,54.20378,,Out,,,,True,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,168,Barcelona,217,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.613,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7565,,,,,,,,,,,,,,8f78c595-11a5-45be-859b-2a7d6ecdf9f0,3027,,"[7.0, 37.0]",69182,75,True,,,-0.3497153,,Right Foot,,,"[58.0, 18.4]",,High Pass,,54.28591,,Unknown,,,,,,,Goal Kick,2,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,169,Real Zaragoza,395,,48,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:30:48.902,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.84823,,,,,,,,,,,,,,17b1bca9-f659-4eb5-b61f-502b6766e16b,3030,,"[63.2, 61.4]",69182,76,,,,-1.336541,,Right Foot,,,"[65.3, 52.6]",,Ground Pass,,9.047099,,,Gnégnéri Yaya Touré,3087.0,,,,,Free Kick,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,['09084d7d-f598-4d0d-9f7c-3efd710bf06e'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.752,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.646906,,,,,,,,,,,,,,baafa801-c1ec-43d5-bc16-66d79c495b7d,3033,,"[65.3, 52.6]",69182,76,,,,1.8000282,,Left Foot,,,"[63.2, 61.6]",,Ground Pass,,9.241753,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,170,Barcelona,217,['faa9c722-4763-478f-bf61-e2fd74135848'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.905,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.15166,,,,,,,,,,,,,,43aa79f7-5e92-49d4-838b-26da5eb948e2,3036,,"[69.5, 58.8]",69182,76,,,,-0.8312843,c557815c-7c48-4146-a648-ccfa662abb73,Right Foot,,,"[88.2, 38.3]",,Ground Pass,,27.747793,,,Thierry Henry,15516.0,True,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,['1b59cf25-c860-4e0b-891b-b11ee61bbe7c'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.630,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.3141,,,,,,,,,,,,,,ec97a979-a240-4ab7-a630-d6a75fa23e02,3042,,"[7.0, 37.0]",69182,76,,,,-0.17354941,,Right Foot,,,"[62.9, 27.2]",,High Pass,,56.752533,,Incomplete,Óscar Javier González Marcos,25911.0,,,,,Goal Kick,2,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,171,Real Zaragoza,395,"['0ff40ac5-1345-4be2-b160-08966f584414', '5cf140e1-7504-4281-bec6-79150ebcdb7e']",30,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:30.860,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.299351,,,,,,,,,,,,,,ea730e4b-2c27-4067-b750-6d940c3cfb74,3046,,"[49.8, 55.5]",69182,76,,,,-3.1031501,,Head,,,"[39.4, 55.1]",,High Pass,,10.407689,,,Rafael Márquez Álvarez,5558.0,,,,,Recovery,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,172,Barcelona,217,['6cdedae3-54ce-4ab0-a448-371981cb4fe6'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.034,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.026343,,,,,,,,,,,,,,a5332b8f-6c18-47c0-8ea0-b02dbaf223c0,3048,,"[39.4, 55.1]",69182,76,,,,-1.5167948,,Head,,,"[40.2, 40.3]",,Low Pass,,14.821606,,,Gabriel Alejandro Milito,25919.0,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,172,Barcelona,217,['47fa5d8b-a4ed-462f-8be8-9d0d59211cdc'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.928,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.6782,,,,,,,,,,,,,,263f5eae-f4fd-44a5-8b83-08885e5a5cd8,3051,,"[45.3, 37.6]",69182,76,,,,-0.17652176,,Left Foot,,,"[63.8, 34.3]",,Ground Pass,,18.792019,,Incomplete,Thierry Henry,15516.0,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,172,Barcelona,217,"['79567681-6a55-42eb-b7b5-5cc96841b373', 'c72de1af-32f1-4ef5-ad81-c9fee35a88e3']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.020,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.919219,,,,,,,,,,,,,,c72de1af-32f1-4ef5-ad81-c9fee35a88e3,3053,,"[57.2, 46.7]",69182,76,,,,-0.5827395,,Left Foot,,,"[66.0, 40.9]",,Ground Pass,,10.53945,,Incomplete,Óscar Javier González Marcos,25911.0,,,,,Recovery,2,Regular Play,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,172,Barcelona,217,"['263f5eae-f4fd-44a5-8b83-08885e5a5cd8', 'b4a39bf1-9cd3-4ff9-8a20-63e2f24b9ca5', 'f7505598-2b7e-47a4-83e7-c75d764137a0']",40,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:40.698,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.094561,,,,,,,,,,,,,,387a92fa-83f9-4b3f-8f0e-46704703802c,3058,,"[56.5, 40.3]",69182,76,,,,2.7455113,,Right Foot,,,"[40.0, 47.2]",,Ground Pass,,17.88463,,,Rafael Márquez Álvarez,5558.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,172,Barcelona,217,"['259691a9-0954-4bcb-b1d7-4a057b97b0ef', '51ae28b0-a54a-46ea-91e1-f19e295cf29e']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.326,Pass,True,2007/2008
,,,,,,,,,,,,,,,,3.647359,,,,,,,,,,,,,,2898919b-c178-4249-9929-a146fdf2aed5,3061,,"[44.5, 46.6]",69182,76,,,,-0.58461624,,Right Foot,,,"[112.8, 1.4]",,High Pass,,81.901955,,Out,Ronaldo de Assis Moreira,25879.0,,True,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,172,Barcelona,217,['d37edf25-b9e1-408f-8733-3fbcedf28074'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.790,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.867627,,,,,,,,,,,,,,5f4713c3-fb2a-4ef2-988e-baa952a5e52f,3063,,"[12.5, 80.0]",69182,77,,,,-0.6000502,,,,,"[16.3, 77.4]",,Low Pass,,4.604346,,,Alberto Zapater Arjol,24520.0,,,,,Throw-in,2,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Back,173,Real Zaragoza,395,['6e882e6d-65ba-4a47-a072-9b43a891cffd'],9,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:09.193,Pass,,2007/2008
,,,,,,,,,,,,,,,,5.034746,,,,,,,,,,,,,,454a1cc0-1882-493a-8cb4-e4147d9c0edb,3066,,"[16.3, 77.4]",69182,77,,,,-0.4766762,,Right Foot,,,"[52.9, 58.5]",,High Pass,,41.191868,,,Diego Alberto Milito,19294.0,,,,,,2,From Throw In,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,173,Real Zaragoza,395,['f2c515fa-1e45-40c9-8991-b7cd5bf30371'],10,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:10.101,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.374049,,,,,,,,,,,,,,d57c349e-3414-4509-83e2-e870059b6f01,3069,,"[58.9, 45.4]",69182,77,,,,-0.5554937,,Left Foot,,,"[85.0, 29.2]",,Ground Pass,,30.718887,,,Gabriel Fernández Arenas,6384.0,,,,,,2,From Throw In,Diego Alberto Milito,19294.0,Right Center Forward,173,Real Zaragoza,395,['9735ac70-473d-4f50-a788-528cdfc24499'],16,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:16.836,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.960301,,,,,,,,,,,,,,9a8d45c6-8822-466f-8f23-ed34807fc889,3072,,"[90.2, 27.9]",69182,77,,,,1.7769177,,Right Foot,,,"[87.9, 38.9]",,Ground Pass,,11.237883,,,Diego Alberto Milito,19294.0,,,,,,2,From Throw In,Gabriel Fernández Arenas,6384.0,Left Midfield,173,Real Zaragoza,395,['99ac22c6-d4d5-4ff0-bf09-211e9badf2a3'],21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:21.324,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.131082,,,,,,,,,,,,,,7b88a4ba-f99e-445b-88c8-29d6ac1993fd,3082,,"[67.4, 24.7]",69182,77,,,,-0.67168474,,Head,,,"[87.4, 8.8]",,Low Pass,,25.550146,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,2,From Throw In,Juan Francisco García García,26023.0,Left Back,173,Real Zaragoza,395,['9682f93f-9ae1-43ce-b078-705a62e898fa'],28,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:28.648,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8355,,,,,,,,,,,,,,d718005e-abe4-44ca-999e-abe1b3fb64ab,3085,,"[88.8, 12.5]",69182,77,,,,0.20232163,,Right Foot,,,"[104.4, 15.7]",,Low Pass,,15.924824,,Incomplete,Juan Francisco García García,26023.0,,,Through Ball,True,,2,From Throw In,Gabriel Fernández Arenas,6384.0,Left Midfield,173,Real Zaragoza,395,"['17c60808-8459-49dc-8ba2-12b0c0af32b5', '713df124-daef-4eef-92e5-39a5db9c8906']",33,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:33.239,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.693117,,,,,,,,,,,,,,c4358ce6-aec3-434d-ab29-1130aba9002f,3089,,"[98.2, 18.7]",69182,77,,,True,-0.88436455,,,,,"[110.9, 3.2]",,Low Pass,,20.038464,,Pass Offside,Juan Francisco García García,26023.0,,,,,Recovery,2,From Throw In,Gabriel Fernández Arenas,6384.0,Left Midfield,173,Real Zaragoza,395,"['0b970b2d-0fff-48fb-8267-95d5fed503b0', '2f3397f5-3fc0-49cd-97d8-cfe967a94e6f']",35,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:35.584,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.204526,,,,,,,,,,,,,,e544b2ba-ed53-4de0-85dd-6cc0ee5e129c,3091,,"[11.0, 68.5]",69182,77,,,,0.1544487,,Left Foot,,,"[27.7, 71.1]",,Ground Pass,,16.901184,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,174,Barcelona,217,['7433d413-fa14-40be-90b8-5890361c074f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.090,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.087538,,,,,,,,,,,,,,c689771a-c43c-4ac5-9451-259b4d6e7f19,3094,,"[28.2, 72.2]",69182,77,,,,-1.9279304,,Right Foot,,,"[23.2, 58.8]",,Ground Pass,,14.302447,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,174,Barcelona,217,['6e971c29-5dc4-48be-9046-153bbfbf7b7b'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.811,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.8191,,,,,,,,,,,,,,2c60d19f-9595-4e1f-bba6-4c727d875fc3,3097,,"[33.4, 55.8]",69182,77,,,,-0.5426905,,Right Foot,,,"[91.6, 20.7]",,High Pass,,67.965065,,Incomplete,Thierry Henry,15516.0,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,174,Barcelona,217,"['227855e9-b64f-4e18-a568-2f3af4c67194', 'ca392909-f307-4ee2-aa6e-65f89ff47c3c']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:32:58.700,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.447901,,,,,,,,,,,,,,4b023802-a474-49d4-8630-219772b80542,3103,,"[84.9, 11.1]",69182,78,,,,0.7565348,8599e32d-939c-4f72-beb1-4234de6fb51d,Right Foot,,,"[104.5, 29.6]",,High Pass,,26.951994,,,Thierry Henry,15516.0,True,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,174,Barcelona,217,['95cc9be6-a1d1-4123-bb8c-f02f585aed8d'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.242,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.526901,,,,,,,,,,,,,,95794e13-ca3b-4dc8-b40a-fa60559f072f,3109,,"[7.0, 37.0]",69182,78,,,,-0.20313394,,Right Foot,,,"[70.6, 23.9]",,High Pass,,64.93512,,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,175,Real Zaragoza,395,['0aa74e6b-9c5e-4dbd-a75c-c8b7a7ce8c40'],49,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:49.558,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.493957,,,,,,,,,,,,,,c622964f-d316-4fa4-824f-dcd392e25868,3112,,"[54.1, 52.6]",69182,78,,,,-2.1464953,,Right Foot,,,"[40.6, 31.8]",,Ground Pass,,24.796976,,,Gabriel Alejandro Milito,25919.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,176,Barcelona,217,['8839bfc1-ae26-4397-8c2f-594e876db91f'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:33:54.690,Pass,,2007/2008
