bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.1738,,,,,,,,,,,,,,d6b72dcd-2abf-4212-a67d-1b145b81f87b,2276,,"[28.5, 15.1]",266613,47,,,,,0.0194528,,Left Foot,,,,"[54.2, 15.6]",,Ground Pass,,25.704863,,,,Pablo Daniel Piatti,6763.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,88,Valencia,207,"['0bf67b62-786c-434b-ab69-16f325538fa8', '40ec9f57-f7bf-4645-adc3-4fb05a0e6e90']",20,,,,,,,,,,,,,,,,,Valencia,207,00:02:20.594,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.1507,,,,,,,,,,,,,,21078496-7480-41ca-8dba-0decb01fb943,2279,,"[51.0, 16.2]",266613,47,,,,,2.9441972,,Right Foot,,,,"[43.0, 17.8]",,Ground Pass,,8.158431,,,,Javier Fuego Martínez,6751.0,,,,,,2,Regular Play,Pablo Daniel Piatti,6763.0,Left Midfield,88,Valencia,207,['e56f4de9-3298-4b6d-9ac1-abf2655eb304'],21,,,,,,,,,,,,,,,,,Valencia,207,00:02:21.767,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.764897,,,,,,,,,,,,,,ac3dd0da-acf5-440e-9554-5a60d73abd0b,2283,,"[43.3, 17.6]",266613,47,,,,,-1.7553391,,Right Foot,,,,"[40.5, 2.6]",,Ground Pass,,15.259095,,,,Juan Bernat Velasco,15651.0,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,88,Valencia,207,"['704f3ba3-ec43-46d8-a74d-f2935a3c915d', 'ed942a0c-e47d-4612-86af-d9f0629a2168']",23,,,,,,,,,,,,,,,,,Valencia,207,00:02:23.461,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.392334,,,,,,,,,,,,,,184d8b78-f23b-4f62-aaf8-7f82d2709606,2287,,"[40.5, 4.6]",266613,47,,,,,2.5455365,,Left Foot,,,,"[23.4, 16.2]",,Ground Pass,,20.663252,,,,Jérémy Mathieu,10609.0,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,88,Valencia,207,"['006c0043-106d-48fe-8d89-faba5cafb90a', '37f1b6cd-7807-4bc2-ad59-6ad2315b74fb']",25,,,,,,,,,,,,,,,,,Valencia,207,00:02:25.075,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.433058,,,,,,,,,,,,,,6f7a32e3-211b-447a-9424-eb35843ad408,2290,,"[23.2, 20.2]",266613,47,,,,,1.5385494,,Left Foot,,,,"[24.3, 54.3]",,Low Pass,,34.117737,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,88,Valencia,207,['61fd7228-d6be-422a-9fd0-3d1c9279d483'],28,,,,,,,,,,,,,,,,,Valencia,207,00:02:28.939,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5522,,,,,,,,,,,,,,8757f24e-3366-46ff-820a-21d2dabfe0c5,2293,,"[29.2, 54.5]",266613,47,,,,,-0.11710875,,Right Foot,,,,"[47.9, 52.3]",,Ground Pass,,18.828966,,,,Daniel Parejo Muñoz,6595.0,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,88,Valencia,207,['82b868d2-61cc-4ae6-86c8-c4e4db89a61a'],31,,,,,,,,,,,,,,,,,Valencia,207,00:02:31.622,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.350576,,,,,,,,,,,,,,8b1ae6d5-c589-4741-b7a5-5718d35a420d,2297,,"[48.5, 52.9]",266613,47,,,,,-2.2215965,,Right Foot,,,,"[40.2, 42.0]",,Ground Pass,,13.700365,,,,Oriol Romeu Vidal,3272.0,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,88,Valencia,207,"['793fa250-1568-4209-8751-2a7447f687ba', '9edf49a4-c33f-40b1-8044-473d0f224ac9']",33,,,,,,,,,,,,,,,,,Valencia,207,00:02:33.195,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.242059,,,,,,,,,,,,,,3aff1c9f-b62a-4bf1-86ea-9e014a3c8548,2300,,"[48.5, 47.8]",266613,47,,,,,1.0826305,,Left Foot,,,,"[56.2, 62.3]",,Ground Pass,,16.417673,,,,Daniel Parejo Muñoz,6595.0,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,88,Valencia,207,['3b1a0b24-d3ba-4d99-954c-8b05145e9206'],35,,,,,,,,,,,,,,,,,Valencia,207,00:02:35.546,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.780261,,,,,,,,,,,,,,1540fd8b-5a99-4d12-895e-9dcc9008b3e6,2304,,"[54.1, 59.1]",266613,47,,,,,-1.8866531,,Right Foot,,,,"[49.1, 43.8]",,Low Pass,,16.096273,,,,Oriol Romeu Vidal,3272.0,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,88,Valencia,207,"['4ab52133-13d5-4952-8b7d-6091a41e186b', 'ca00fc6a-a639-49d9-ac8c-71e7326dd19b']",36,,,,,,,,,,,,,,,,,Valencia,207,00:02:36.828,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.954,,,,,,,,,,,,,,1a29bdbc-dc02-4a80-a7dc-8f1fb9726df6,2307,,"[49.8, 47.1]",266613,47,,,,,1.5469913,,Right Foot,,,,"[50.1, 59.7]",,Ground Pass,,12.603571,,,,Daniel Parejo Muñoz,6595.0,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,88,Valencia,207,['68110256-9479-422b-89ff-e8ecf764a771'],38,,,,,,,,,,,,,,,,,Valencia,207,00:02:38.580,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1507,,,,,,,,,,,,,,07cbf79b-70d1-45d9-a5b7-b8f5c7c3d482,2310,,"[50.8, 60.2]",266613,47,,,,,1.6254294,,Right Foot,,,,"[50.1, 73.0]",,Ground Pass,,12.819126,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,88,Valencia,207,['61b442ac-5ac7-41a8-a79a-08d007defd8d'],40,,,,,,,,,,,,,,,,,Valencia,207,00:02:40.514,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7094,,,,,,,,,,,,,,49eadadb-98a2-4c37-95a9-896584226635,2313,,"[49.6, 71.7]",266613,47,,,,,-1.6416453,,Right Foot,,,,"[48.5, 56.2]",,Ground Pass,,15.538983,,,,Daniel Parejo Muñoz,6595.0,,,,,,2,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,88,Valencia,207,['7b32f1fd-9cd6-4606-b32c-e6c426774625'],41,,,,,,,,,,,,,,,,,Valencia,207,00:02:41.705,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2744,,,,,,,,,,,,,,a96590d5-9154-45f6-bcb9-d95b468345c0,2316,,"[48.5, 56.2]",266613,47,,,,,0.79319024,,Right Foot,,,,"[67.6, 75.6]",,Ground Pass,,27.224438,,,,Sofiane Feghouli,18724.0,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,88,Valencia,207,['8d527b15-6544-4746-9435-81baff19fab6'],44,,,,,,,,,,,,,,,,,Valencia,207,00:02:44.484,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.249,,,,,,,,,,,,,,1c4cb29f-140b-49cb-b553-aa3b857d13f9,2320,,"[74.6, 77.1]",266613,47,,,,,-0.27829966,,Right Foot,,,,"[115.9, 65.3]",,Ground Pass,,42.95265,,,,Antonio Barragán Fernández,6663.0,,,,,,2,Regular Play,Sofiane Feghouli,18724.0,Right Midfield,88,Valencia,207,"['3084c74b-3b2c-43dc-873a-b3716ac02cb1', '480ad4b2-138f-4f24-aed5-42d38e1e8909']",47,,,,,,,,,,,,,,,,,Valencia,207,00:02:47.759,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.0678,,,,,,,,,,,,,,d680d87a-c62a-41bd-89df-3cf8bc9f1a3b,2323,,"[116.1, 64.6]",266613,47,,,,,-1.6958545,,Right Foot,True,,,"[113.9, 47.1]",,High Pass,,17.637743,,Incomplete,,,,,,,,,2,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,88,Valencia,207,['e5c056b5-9484-46ad-9c28-4dd792bc33a3'],51,,,,,,,,,,,,,,,,,Valencia,207,00:02:51.008,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.70774,,,,,,,,,,,,,,0ad0c8b0-542b-4733-a703-451e95cde786,2330,,"[61.0, 41.0]",266613,48,,True,,,2.950214,,Right Foot,,,,"[45.0, 44.1]",,Ground Pass,,16.297546,,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,89,Barcelona,217,['d758e95b-d063-454a-906d-1f028cc79f44'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.278,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.684369,,,,,,,,,,,,,,d72ac895-925e-42dd-8b2b-9527bd660b84,2332,,"[46.9, 37.0]",266613,48,,True,,,1.0606455,,Right Foot,,,,"[67.1, 73.1]",,Ground Pass,,41.367256,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,89,Barcelona,217,['1cc052ab-f769-4e10-aa96-3500b7c26fc6'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.208,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.996571,,,,,,,,,,,,,,a31864d8-d18c-44c4-bde8-7709e1c0f658,2334,,"[48.7, 44.7]",266613,48,,True,,,1.2030078,,Right Foot,,,,"[57.1, 66.5]",,Ground Pass,,23.362364,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,89,Barcelona,217,['75425af3-b5db-4460-9e20-b14df135404f'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.501,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9032,,,,,,,,,,,,,,d91f19f8-e938-47ac-a492-2f9318f40da8,2336,,"[66.0, 69.7]",266613,49,,,,,0.8630858,,Right Foot,,,,"[73.7, 78.7]",,Ground Pass,,11.844408,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['fc915968-8f4e-4dc5-aca2-6a625c0879c2'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.777,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.213,,,,,,,,,,,,,,135f3701-45d5-40fc-9d43-c86be7be854e,2339,,"[73.1, 77.4]",266613,49,,,,,-2.7391498,,Right Foot,,,,"[58.3, 71.1]",,Ground Pass,,16.085087,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,89,Barcelona,217,['0c206135-1538-4c4d-96ba-ac67e3340f62'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.134,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7201,,,,,,,,,,,,,,2b573a02-f3df-4ae4-bfc9-55e7452af033,2342,,"[57.7, 69.9]",266613,49,,,,,-0.9588939,,Right Foot,,,,"[65.7, 58.5]",,Ground Pass,,13.926952,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['00a11fd2-c545-46ae-8e0f-799d9b08340f'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.107,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,ada5935d-b1af-4bb3-9153-be8620f8d77c,2345,,"[65.5, 58.5]",266613,49,,,,,2.7785811,,Right Foot,,,,"[52.6, 63.4]",,Ground Pass,,13.799275,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,89,Barcelona,217,['53832fcb-3acf-4b7d-bc9b-c688814ac1e3'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.867,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,8e875e45-40b9-496c-b731-7936353eb9bc,2349,,"[53.2, 62.2]",266613,49,,,,,-2.725963,,Right Foot,,,,"[35.3, 54.3]",,Ground Pass,,19.565786,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,"['c7dfdca0-0253-40ad-9f57-9c358c5bcef1', 'ea141fb7-87d4-4b20-a20e-7c9accee2c73']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.635,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.776705,,,,,,,,,,,,,,c31b6412-9a46-4389-87c0-48183b3193b8,2352,,"[40.2, 48.6]",266613,49,,,,,-1.293076,,Right Foot,,,,"[46.7, 25.8]",,Ground Pass,,23.708437,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,89,Barcelona,217,['96135121-69ad-445e-b070-2e0c3eb29f95'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.355,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.328859,,,,,,,,,,,,,,5ac3ec21-2a23-4eb2-918c-5143ea95f9dd,2355,,"[51.5, 26.2]",266613,49,,,,,1.3565205,,Right Foot,,,,"[55.7, 45.5]",,Ground Pass,,19.751709,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,89,Barcelona,217,['e5db9be1-3219-4e57-b2ea-84c6ff6320bd'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.812,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.902002,,,,,,,,,,,,,,9593fe3b-f291-4360-836d-ed44826dbf11,2358,,"[60.5, 48.1]",266613,49,,,,,-0.631584,,Right Foot,,,,"[75.4, 37.2]",,Ground Pass,,18.461311,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,89,Barcelona,217,['174b6e8d-948d-4919-be86-d608e20aff30'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.487,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.9687,,,,,,,,,,,,,,ef69f94e-c265-47e6-a572-b24c9ee5dc4a,2362,,"[45.3, 42.6]",266613,49,,,,,-1.1801893,,Head,,,,"[51.6, 27.3]",,Low Pass,,16.546299,,,,Daniel Parejo Muñoz,6595.0,,,,,Recovery,2,Regular Play,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,90,Valencia,207,['493bccf0-ee0e-49fd-9135-e2e1afba68ac'],18,,,,,,,,,,,,,,,,,Valencia,207,00:04:18.084,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6311,,,,,,,,,,,,,,668fb5a9-de1c-4d12-aaff-e0cd827e9490,2368,,"[56.5, 22.5]",266613,49,,,,,-0.8372996,,Right Foot,,,,"[63.8, 14.4]",,Ground Pass,,10.904128,,,,Oriol Romeu Vidal,3272.0,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,90,Valencia,207,"['aabbf539-4a1d-4a15-b6d6-e67386763949', 'b0af5aad-5405-4c74-a21b-f840060baa7e']",26,,,,,,,,,,,,,,,,,Valencia,207,00:04:26.142,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.7175,,,,,,,,,,,,,,6b586b4e-bedf-4745-868b-6854eef5ca4c,2372,,"[63.3, 16.8]",266613,49,,,,,2.3561945,,Right Foot,,,,"[55.6, 24.5]",,Ground Pass,,10.889444,,,,Daniel Parejo Muñoz,6595.0,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Right Defensive Midfield,90,Valencia,207,['1633f675-16e4-4d31-9b82-28084882a739'],29,,,,,,,,,,,,,,,,,Valencia,207,00:04:29.625,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.9849,,,,,,,,,,,,,,b6adcf55-7607-41c8-98a6-eae6e917a5f4,2375,,"[55.6, 27.8]",266613,49,,,,,0.94873005,,Right Foot,,,,"[81.7, 64.2]",,High Pass,,44.79029,,,,Antonio Barragán Fernández,6663.0,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,90,Valencia,207,['2fda5f59-118e-466b-8fbb-610fcf6577bc'],32,,,,,,,,,,,,,,,,,Valencia,207,00:04:32.047,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.279359,,,,,,,,,,,,,,87bc3aac-4c2e-4c69-8b0e-1801257caf47,2379,,"[32.2, 30.1]",266613,49,,,,,-0.9312091,,Right Foot,,,,"[44.4, 13.7]",,Ground Pass,,20.440157,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,91,Barcelona,217,['07c774bf-d560-417d-8f78-90f91870247d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.978,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9303,,,,,,,,,,,,,,0b093795-77bd-4445-9a17-5c3bc53a2353,2382,,"[54.7, 17.4]",266613,49,,,,,2.3412702,,Right Foot,,,,"[48.1, 24.2]",,Ground Pass,,9.476286,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,91,Barcelona,217,['6b5eadfb-813c-4dba-a782-8211ecf515e4'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.312,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,84c9ff1b-d052-4b41-bfcc-f8254907b7c6,2385,,"[48.1, 22.8]",266613,49,,,,,-1.1821069,,Left Foot,,,,"[52.4, 12.3]",,Ground Pass,,11.346365,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,91,Barcelona,217,['fc5cc7b9-bc1c-44df-8e70-5c5fcc939aad'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.282,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3458,,,,,,,,,,,,,,5edd79d0-f86f-43f5-8b7c-870a4a887019,2388,,"[52.4, 12.3]",266613,49,,,,,1.7640078,,Left Foot,,,,"[49.7, 26.1]",,Ground Pass,,14.06165,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,91,Barcelona,217,['5d720eca-4c67-44a1-a1bf-7185c1b21451'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.562,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2013,,,,,,,,,,,,,,811a2798-0eeb-421d-ac70-270a8c3f3242,2391,,"[57.4, 37.6]",266613,49,,,,,0.85407305,,Right Foot,,,,"[66.2, 47.7]",,Ground Pass,,13.395895,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,91,Barcelona,217,['774dd9f7-0a68-40a0-a607-b7f8c1fd134c'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.948,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2367,,,,,,,,,,,,,,278b2e82-10ea-49b4-be84-e405d9060b51,2394,,"[67.4, 54.3]",266613,49,,,,,0.45983082,,Right Foot,,,,"[77.9, 59.5]",,Ground Pass,,11.717082,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,91,Barcelona,217,['a9e9900e-6e90-488d-9bda-bc11cb6f2368'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.190,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0799,,,,,,,,,,,,,,10c0f31c-9ff8-4cd6-8ff7-fb034fbfbfa7,2397,,"[87.9, 46.6]",266613,49,,,,,-1.744292,,Left Foot,,,,"[86.2, 36.9]",,Ground Pass,,9.847842,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,91,Barcelona,217,['b17280a2-dd51-4507-aaf9-3d45f433120f'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.278,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,b7861911-1159-43d5-8264-fa313d41900c,2400,,"[86.2, 37.8]",266613,49,,,,,1.8513331,,Right Foot,,,,"[81.1, 55.5]",,Ground Pass,,18.420097,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,91,Barcelona,217,['379c0d7e-9362-48c4-88fc-d525195ba438'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.193,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0453,,,,,,,,,,,,,,fedf8110-cad0-4260-940e-3839a5afb661,2403,,"[81.1, 59.1]",266613,49,,,,,0.9478873,,Right Foot,,,,"[91.3, 73.3]",,Ground Pass,,17.483707,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['3c51494c-8dc6-44ea-a367-caeb9aada8b9'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.153,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,02d13559-2892-440a-9244-b25d4d1f2022,2406,,"[91.8, 72.3]",266613,50,,,,,-2.551857,,Right Foot,,,,"[78.5, 63.4]",,Ground Pass,,16.003124,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,91,Barcelona,217,['a4678da3-fca7-4240-b348-f9d02f4ba63c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.238,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.461172,,,,,,,,,,,,,,89abd7ce-a898-4b0a-934f-1d9bdfaca3a0,2409,,"[78.7, 59.5]",266613,50,,,,,-1.6271468,,Left Foot,,,,"[77.6, 40.0]",,Ground Pass,,19.531,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,91,Barcelona,217,['d85ad015-6aac-40e3-aaf8-ff4770a521ea'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.518,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9858,,,,,,,,,,,,,,8a1df103-2b41-4435-b737-953d3b2c3379,2412,,"[78.0, 35.6]",266613,50,,,,,-0.95702624,,Right Foot,,,,"[84.2, 26.8]",,Ground Pass,,10.764757,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,91,Barcelona,217,['dd779c2d-c00c-485f-be4d-57c5b055f7e0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.918,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,4c81aff2-92cc-40a3-837b-9d5572467f26,2415,,"[88.8, 26.7]",266613,50,,,,,-0.8874051,,Right Foot,,,,"[100.2, 12.7]",,Ground Pass,,18.054363,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,91,Barcelona,217,['5f18cca2-086d-46b6-af2e-8c8561924c79'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.000,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5938,,,,,,,,,,,,,,3b22bc69-14d2-457c-8e60-9886a5836eac,2418,,"[100.9, 10.3]",266613,50,,,,,-0.14676319,,Right Foot,,,,"[112.4, 8.6]",,Ground Pass,,11.624973,,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,91,Barcelona,217,['dee424d8-18bc-4a32-9cc5-2d6c0c6575b0'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.600,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.0666,,,,,,,,,,,,,,c88b0671-6556-4ba5-a3f5-abfa8c456a50,2421,,"[114.6, 9.9]",266613,50,,,,,1.7894653,,Left Foot,,,,"[113.2, 16.2]",,Low Pass,,6.453681,,Incomplete,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,91,Barcelona,217,['23c2d4da-415c-4e2c-a20d-7f79beff80ca'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.233,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.465197,,,,,,,,,,,,,,f05cd123-d54a-43c2-9576-e21803abb88b,2423,,"[120.0, 1.0]",266613,50,,True,,,2.4178448,,Left Foot,,,,"[111.4, 8.6]",,Ground Pass,,11.4769335,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Corner,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,92,Barcelona,217,['5b811650-fbb6-4c34-b593-d65aa104bc7a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.492,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.366,,,,,,,,,,,,,,0edb1dfb-8ac4-4763-88bf-08ebcbb42818,2425,,"[105.0, 7.9]",266613,50,,,,,2.1058927,,Right Foot,,,,"[93.5, 27.3]",,Ground Pass,,22.552383,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,92,Barcelona,217,['c9264d46-972d-4309-84b0-39f14746d5bd'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.328,Pass,,2013/2014
