bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c740d2ca-c0ae-4a0c-83ef-64cd0365404a,2854,,"[31.1, 36.9]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,137,Barcelona,217,"['2cfd3264-c11e-4c08-b772-ec0ec8c1e740', 'a723887c-362f-43a5-be45-d24eaad7befd']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:21:07.807,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd94431-5467-4871-9faf-16f025c01f5c,2860,,"[46.9, 17.4]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['1fcc97a3-0fab-4284-a08c-8a0611490413'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.565,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ece7f28-ec31-4877-8653-b366c37df9e1,2863,,"[66.9, 4.5]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,137,Barcelona,217,['ab9fb7bc-1156-45ad-9728-b4bd49cedf42'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.558,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f961d26-de2a-49cf-8979-4dff6a953092,2866,,"[80.5, 51.2]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['142ea2c1-fe81-425f-9470-175663271337'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.487,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3c55607-c6d5-4488-9cee-37b7354eb207,2869,,"[84.2, 34.4]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['9d6a6a27-8ef2-4158-9552-e1b22eb08bcb'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.915,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de4218f2-185f-4a4d-b71d-486ad8326091,2872,,"[77.9, 49.8]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['f5f416f1-0412-4571-87dd-cce2cc88303b'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.748,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7595126e-bc12-42f1-8835-21b0011fbccd,2875,,"[68.0, 30.5]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,137,Barcelona,217,['0efc12d1-f24e-4b29-987c-7ad9b0633d66'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.320,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7291c623-e079-4fef-9255-e9017b4816cc,2878,,"[66.6, 50.6]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['984b86e3-c37f-4d56-bc77-5e3f8dfea089'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.641,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cf8ee6a-5e58-4493-9b99-481b6076b96c,2881,,"[74.6, 76.8]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,137,Barcelona,217,['7fdc016f-b4da-4b0f-8c39-c0c1b5a976d9'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.074,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827797b-1af5-4abf-bdc4-0144587bc43b,2884,,"[89.0, 76.5]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,137,Barcelona,217,['64adefd6-337d-4dff-9e15-477c3a127bd1'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.575,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae7b501-f624-49a2-b2cb-792a363f18b0,2887,,"[77.1, 76.4]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,137,Barcelona,217,['f882a571-6865-4a0d-af44-fd9e5e843b96'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.988,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b392469-6d56-407b-a7cf-18bfa2b1a919,2890,,"[46.9, 67.9]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,137,Barcelona,217,['cd49d3e2-5a6b-4993-b87f-005bf46898df'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.587,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57927bb-7405-4ee2-a13a-689ca7f86e6b,2893,,"[57.1, 50.9]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['ad66bbc1-f380-40f9-8405-487a2b0b17a0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.998,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c714d9d-db9e-45d5-814a-103fe1a8309f,2896,,"[72.6, 52.3]",267675,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,137,Barcelona,217,['121c960c-ad01-4784-a1f2-1d09c3e50c9e'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.621,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c059d9a0-a2ff-4989-a68a-3c9cfc4737d4,2906,,"[115.6, 73.0]",267675,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,138,Sevilla,213,['007beb6e-2b25-4ee7-be7c-d7153ce25c1b'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:22:10.752,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ab9d64-9b4c-4324-a7ab-4795e89937d6,2909,,"[73.9, 50.3]",267675,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,139,Barcelona,217,['aa93e036-f5a1-4d74-9b66-2ab725626efb'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.561,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95d990db-4b08-4d33-8fdf-d44e73dab9fa,2915,,"[43.9, 22.2]",267675,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Cheryshev,5186.0,Right Wing,140,Sevilla,213,"['05ea2e08-9a9a-41f5-bb32-81da27089640', '8536d965-bae0-4172-ad5e-744a135eaf08']",53,,,,,,,,,,,,,,,,,Sevilla,213,00:22:53.554,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfc65b1d-f21e-4893-b65b-98a2921ed290,2918,,"[33.7, 26.7]",267675,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Martín Pareja,7909.0,Left Center Back,140,Sevilla,213,"['05ea2e08-9a9a-41f5-bb32-81da27089640', '67a412be-515f-4f02-b0e1-f26b735aa3a2']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:22:55.275,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643b7d0-6390-468e-b42e-1af17e1d01fe,2922,,"[29.9, 39.3]",267675,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Julián Fazio,6349.0,Right Center Back,140,Sevilla,213,"['4e0b8029-def1-450d-9857-a7d3d6dcc91b', '7619fa94-2f99-4801-a4e9-432fd2e90f60']",56,,,,,,,,,,,,,,,,,Sevilla,213,00:22:56.705,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c174f7-5cf1-4837-93b0-8d57f87f4648,2926,,"[59.8, 50.6]",267675,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,140,Sevilla,213,"['2b3dd811-e21b-4a21-9305-22f57039a381', '903ed2e4-db2e-4096-9c0d-403b0881c4a8']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:22:58.937,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06b3c5c3-709a-4b33-abfe-d9cd90cc9996,2929,,"[67.0, 58.5]",267675,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Left Wing,140,Sevilla,213,['b736dfd0-025c-4d50-9272-bb49f3f333f4'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:23:01.112,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80cc7479-13ca-463e-b4d1-62c94b2459ae,2932,,"[98.8, 46.7]",267675,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,140,Sevilla,213,['2aa9cfee-b9d0-4ead-9e63-4d792a77fbc7'],5,,,,,,,,,,,,,,,,,Sevilla,213,00:23:05.468,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4ee17a8-18f0-4774-8449-75540c535bd8,2935,,"[80.6, 71.3]",267675,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piotr Trochowski,26790.0,Right Center Midfield,141,Sevilla,213,['8c30e4dc-ffb4-4db3-a13d-5a17504c5e5d'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:23:11.990,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb7f575-4b46-4ea1-9e70-c082475135b1,2938,,"[73.3, 49.1]",267675,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,141,Sevilla,213,['9cf9fb48-2795-4400-b7df-26555a2c26c1'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:23:14.077,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e899a6c6-fc51-45ef-bf73-a41761ae0356,2942,,"[94.0, 77.6]",267675,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,141,Sevilla,213,['2b5eb9fa-b73d-4c99-92f2-71dc58540591'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:23:15.402,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122c056-6f46-4743-aeb4-cb61462ddca0,2950,,"[113.0, 34.6]",267675,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Julián Fazio,6349.0,Right Center Back,142,Sevilla,213,['2d5ca277-b3ee-4c9e-a713-0e32c804a9d2'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:24:00.091,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49a32569-5286-467b-90f6-717d948792e8,2961,,"[105.7, 66.8]",267675,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Center Attacking Midfield,142,Sevilla,213,['ae2cccbd-f203-41b1-8878-d9b9261ccccb'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:24:07.426,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80dab187-2801-4462-8add-67ad579746c5,2966,,"[106.8, 58.9]",267675,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Martín Pareja,7909.0,Left Center Back,143,Sevilla,213,['594587b5-74c3-4b9f-b48b-bb737e7dd0c0'],17,,,,,,,,,,,,,,,,,Sevilla,213,00:24:17.067,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b7e0720-6566-4991-9177-6f42265613d9,2973,,"[11.6, 17.0]",267675,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,144,Barcelona,217,['62f60c59-aba1-4218-9e22-ba50097f6d0c'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.370,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4a536f4-c680-4d4d-9ab5-bc991ad20732,2977,,"[21.3, 16.8]",267675,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,144,Barcelona,217,"['39cc9b5b-62c9-4d79-adab-3859ace527b9', '748064d9-ebb3-44fc-8b36-67e7f1882863']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.558,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94baf7e-4681-4bd0-b517-d33d334e4c26,2984,,"[30.3, 56.5]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Julián Fazio,6349.0,Right Center Back,146,Sevilla,213,['d1b19a90-78f5-492f-8630-eee9d7ad46db'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:25:08.548,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caf6ca4e-3242-42f4-ba68-893d9a7e686a,2987,,"[47.9, 74.4]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,146,Sevilla,213,['6caf7112-2cd3-4e9f-8e15-1ad89ed0da75'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:25:11.525,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a4fc4cd-5750-4197-8383-bb00330423b5,2990,,"[83.4, 79.4]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,146,Sevilla,213,['67b8bb22-8c9a-4a31-9c8e-ee5f948b08d3'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:25:14.398,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad13351-179f-4a5c-b398-09756f69b978,2992,,"[55.4, 14.8]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,147,Barcelona,217,['c550b938-b6ff-4fbd-b659-316fc8f70390'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.798,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a862d8-b4a4-47ca-a10a-bbd38de974ed,2995,,"[40.2, 6.8]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,147,Barcelona,217,['1625b635-d79a-4915-95a1-415a6d31873b'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.199,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eaa0221-21fa-40cb-9c83-53ee5804d411,2999,,"[44.1, 18.2]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,147,Barcelona,217,"['53916502-bd45-4c85-a59b-1ec49445e657', 'fddedd15-2ffd-4b40-8c24-1425dc271890']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.069,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492bf481-6bf9-4a1e-abdd-4d8ed194134b,3003,,"[86.6, 60.2]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Attacking Midfield,148,Sevilla,213,['9bf2aa89-bd1f-41c3-b827-e426fb35846b'],43,,,,,,,,,,,,,,,,,Sevilla,213,00:25:43.034,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1093ee5-0c9a-4bcb-802f-e8cd10e88355,3006,,"[76.0, 58.2]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Piotr Trochowski,26790.0,Right Center Midfield,148,Sevilla,213,"['21f6fb61-29a0-4e41-b13e-e295dc393be2', 'd5892e94-9784-4598-85f2-1777f18f26f7']",43,,,,,,,,,,,,,,,,,Sevilla,213,00:25:43.733,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21bb2a4a-44eb-4499-a131-1977ee86d9e4,3008,,"[90.3, 54.9]",267675,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Attacking Midfield,148,Sevilla,213,['19404c37-cd6a-40e7-8263-c0ef5537eec8'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:25:44.434,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5435901d-8396-48d7-9874-770d3d9c4533,3015,,"[68.8, 72.5]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,150,Barcelona,217,['0f081449-984d-4aee-b246-6fe25f256dff'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.881,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305d135a-84a7-453b-b65f-7d7a4508387e,3022,,"[34.5, 68.5]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,150,Barcelona,217,['375cfc67-2338-4a95-9b7e-bcc273046da5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.313,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427438d-226e-45c0-9d86-33f33fdf1b1c,3026,,"[16.5, 44.1]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,150,Barcelona,217,"['b9e5d9d9-2c39-48a5-8a50-0c140c757ab9', 'c3058113-885a-445a-90b9-8ea00d36f024']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.825,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2978e198-28d3-427e-a97f-d50df70048d9,3029,,"[45.0, 79.6]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,150,Barcelona,217,['c0e8b234-4340-4648-ab67-9e960d709994'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:26:32.337,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7163679-afa4-41bf-974f-239c2160ae3d,3031,,"[95.4, 15.1]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Center Attacking Midfield,151,Sevilla,213,['0727335f-cbf9-4ec3-be37-4ee6546bb6e2'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:26:41.197,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94804df8-92fe-4c26-9550-e88c58a10184,3034,,"[88.8, 4.5]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,151,Sevilla,213,['ffd91bf8-5f3e-4a2c-a12a-6e180ad35a94'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:26:41.992,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d1555f4-0115-4661-b2f9-b8527e4fa5b5,3037,,"[80.1, 5.6]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Filipe Martins Carriço,6825.0,Left Center Midfield,151,Sevilla,213,['29a9ecdd-31f6-42be-b6aa-d6f0d173f693'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:26:45.410,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530cb6ee-add3-4afb-a34c-f439ed951fc0,3040,,"[61.9, 3.9]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Martín Pareja,7909.0,Left Center Back,151,Sevilla,213,['002f4267-4f89-422e-ba4a-7e6c01c6d4b9'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:26:48.612,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeabef53-9331-4dd2-aed3-f758f32d0365,3044,,"[90.8, 14.4]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,151,Sevilla,213,['146ae821-f9a3-43bd-8c2c-0b2af06fca25'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:26:53.460,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac301fc-ca1d-4bd6-9448-a492d614db18,3046,,"[100.0, 23.5]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,151,Sevilla,213,['f6ebf11f-a956-4025-b1a9-f886622d4076'],54,,,,,,,,,,,,,,,,,Sevilla,213,00:26:54.292,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68813e0-2c42-48f9-b488-aede33eb8a9d,3049,,"[97.3, 29.6]",267675,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Cheryshev,5186.0,Right Wing,151,Sevilla,213,['f4fa98de-f323-4b5b-bb44-aee973c7b450'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:26:55.633,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf239a75-54a3-4e73-b427-d4843d736a06,3061,,"[27.3, 39.0]",267675,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,152,Barcelona,217,['1711829a-6b14-4f74-9e0c-b61afe8aed6f'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.982,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141182f2-b959-4c0e-a381-d8cb78016f9e,3065,,"[87.2, 42.1]",267675,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivan Rakitić,5470.0,Center Attacking Midfield,153,Sevilla,213,['c3c385e9-9982-4006-a9ac-a9abee07e797'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:27:55.560,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8196add-4a32-402d-8174-bc9b13ab6ae8,3068,,"[105.0, 48.6]",267675,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,153,Sevilla,213,"['40122969-3a8b-415f-96ce-228dd75d156e', '720df508-0c40-4529-be18-235a51d93c67']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:27:57.811,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e130955-b8ab-459d-bbb8-520256eaffbf,3073,,"[72.8, 77.1]",267675,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,154,Barcelona,217,['f502aa65-ace7-447d-a73d-93f857aa5057'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.511,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58a8ee20-ef9f-4334-b602-aa6c0f60971c,3077,,"[85.7, 61.4]",267675,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo José Rosário Gomes Figueiras,10881.0,Right Back,155,Sevilla,213,['289ce159-3d71-4dc0-a549-e329f151019d'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:28:44.816,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6933bee4-f8f4-489d-bb95-7fa3942192d6,3081,,"[111.3, 66.0]",267675,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Machín Pérez,6841.0,Left Wing,156,Sevilla,213,"['501ca1b4-01f8-4097-b6d2-f5aef205155c', '82580516-078e-40bc-8e16-e1b06d76c3ef']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:28:50.912,Ball Receipt*,True,2013/2014
