50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b5acac-5985-4eb0-9a58-2b973139d5cd,2682,,"[77.7, 59.4]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,190,Barcelona,217,['6ad82632-34e8-4a61-a91b-cf0e2c7c5d8b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:35.965,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226cac6-ec9e-480c-9731-3992ac39ed89,2685,,"[71.3, 71.6]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,190,Barcelona,217,['1b64cdfc-7a78-4695-babf-1e19c845a246'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.024,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf119e6-205a-4073-953c-0644dab4cbca,2688,,"[98.2, 76.9]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Defensive Midfield,190,Barcelona,217,['208e6c68-7a1e-4c58-8475-15b3d3e5138a'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.027,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d9a23b2-ce02-4207-8369-69d7b42db783,2692,,"[49.8, 19.4]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo de Oliveira,25274.0,Center Forward,190,Barcelona,217,['eed26c6f-7416-4b3c-9cc1-84d4d0c8af96'],45,,,,,,,,,,,,,,,,,,Real Betis,218,00:35:45.400,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec7973a-9692-4025-b66f-9473df6ea72c,2699,,"[87.7, 30.4]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,190,Barcelona,217,['81468989-8f40-4747-8531-0c0b5d109e7d'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.716,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f1f408d-8b9f-4a9c-939a-4699928cd7a1,2703,,"[98.2, 56.3]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Defensive Midfield,190,Barcelona,217,['246bc0d8-9f29-4b9f-b23b-9a5640d95b0c'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.352,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c9b2081-6319-49bd-bc5f-7761ff793e66,2706,,"[101.6, 64.2]",69195,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,190,Barcelona,217,['2233dbe3-b4f0-43f1-b675-7d901a237b73'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.816,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5f2b244-e22d-43d4-9be0-3832da223ccd,2709,,"[110.6, 39.2]",69195,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,190,Barcelona,217,['3474bda1-88bc-42b3-8ab9-6d0e8970bb95'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.058,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,078e042f-a09b-4438-b607-e3874889ff13,2717,,"[112.3, 46.6]",69195,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Martín Cáceres Silva,5248.0,Left Center Back,191,Barcelona,217,['d7aeaede-28c5-432f-939f-8cda4eb0cb33'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.500,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbab6ce2-ccab-4fe8-8c6b-1b82bd314bc3,2725,,"[101.8, 13.8]",69195,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,191,Barcelona,217,"['4654d66d-eafe-4243-8676-757c5141994b', '9297807c-824f-4879-90a9-3fab82fa9e5e']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.364,Ball Receipt*,True,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4ef900-a62e-4918-8467-4b5144168466,2731,,"[116.3, 57.1]",69195,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,191,Barcelona,217,['726145c8-8056-44f9-b014-114a3d7fa118'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.715,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266af290-b194-42b1-adee-506a5474ab2b,2733,,"[92.0, 4.1]",69195,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo de Oliveira,25274.0,Center Forward,192,Real Betis,218,['7b001169-2996-4849-a74f-c32dd4a3aa6e'],20,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:20.148,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0da0ccac-4558-46e8-8908-3c463820740c,2737,,"[38.8, 63.0]",69195,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Right Wing,193,Barcelona,217,['aba63c0c-7b70-42a8-acba-b9ad7903a5ba'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.855,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f90bb3d-38c7-4de9-be7c-c25e84c83328,2743,,"[64.8, 35.0]",69195,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,194,Barcelona,217,['5c3b593f-a31a-41f5-b0a8-b0f512c1614f'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.269,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d10cda30-8475-47bb-8aa6-c2edbf910311,2745,,"[80.2, 7.1]",69195,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,194,Barcelona,217,['d0c1622e-b39d-41e3-b7ec-d937c6842ccb'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.525,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2862357-fe0a-440c-ab3d-f24d575e4158,2748,,"[76.8, 20.9]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,194,Barcelona,217,['9ba42fa8-7003-4d30-afef-939524f819b2'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.747,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0501f20-7378-4cfd-81f9-60937afcc928,2751,,"[78.9, 29.1]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,194,Barcelona,217,['ff16bcf3-9e64-40fd-ad24-d027ab4c845e'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.866,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24abd4fb-be58-4098-a00a-4baa4bc7c7ec,2754,,"[86.9, 66.3]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,194,Barcelona,217,['b8b8a965-4cf5-4f6e-8a79-98041f3fd759'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.236,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39b1d9a1-ded2-4099-b998-710367c2b9e9,2762,,"[70.1, 60.0]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,194,Barcelona,217,"['512091fa-d9c1-4a37-8f4c-596ceeb70460', '83ab09a6-a697-4809-83ea-8adf8ed0bd19']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.245,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59c13dab-53d5-4455-896a-49327e4868c8,2765,,"[88.8, 75.6]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Right Wing,194,Barcelona,217,['a70e4046-6552-4881-b77e-b9a8c331a6bd'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.723,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41445b19-5099-40d2-91a6-a6fbe45597ce,2768,,"[75.6, 56.0]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,194,Barcelona,217,['f084d97c-10a9-4941-97d0-38bf16ed7fbf'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.476,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80bae8af-4ffe-4b69-a3c8-7820e8b5df82,2771,,"[98.9, 41.1]",69195,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,194,Barcelona,217,['c26922c8-2ef1-40c6-b242-be9ddb76b2c6'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.599,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c01c8642-3a4a-4b8f-a067-e6b762cf916f,2777,,"[59.1, 37.5]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Achille Emaná Edzimbi,26549.0,Center Attacking Midfield,196,Real Betis,218,['676597ba-e412-45d8-ad82-4a758ac0ed56'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:39:12.330,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23dde899-1926-4594-9576-ac0fe2244939,2780,,"[43.9, 44.4]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juan de Dios Prados López,26465.0,Right Center Midfield,196,Real Betis,218,['f15bd17e-b0e2-4ccf-8eb9-33c938561b49'],14,,,,,,,,,,,,,,,,,,Real Betis,218,00:39:14.212,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbe4ce95-a062-4b6e-aeeb-b601f0a86dd6,2785,,"[42.7, 9.3]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fernando Vega Torres,26548.0,Left Back,196,Real Betis,218,"['1e8bedb4-4834-4fc1-ac76-06e71b93413a', '7bca81f5-4728-4f76-a230-90b4e5f9ef8b']",17,,,,,,,,,,,,,,,,,,Real Betis,218,00:39:17.299,Ball Receipt*,True,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481d0a3-2818-4842-bff7-f4a1bf18f47c,2788,,"[83.6, 22.4]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo de Oliveira,25274.0,Center Forward,196,Real Betis,218,['a3dc8abc-e949-4522-81db-55e1e8ed7d46'],22,,,,,,,,,,,,,,,,,,Real Betis,218,00:39:22.583,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539f81e9-ec20-470d-a64c-176b88f6f9b2,2791,,"[23.6, 28.3]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,197,Barcelona,217,['c47fcadf-4bb6-44a9-a6ba-fd2b45d7d16b'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:25.585,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29bdb30-b181-47cb-8928-924e5c5494df,2794,,"[82.2, 65.5]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo de Oliveira,25274.0,Center Forward,198,Real Betis,218,['cd729872-a70f-455f-b06b-1b30a2587f5c'],45,,,,,,,,,,,,,,,,,,Real Betis,218,00:39:45.787,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca532dc8-a315-42f9-b1ec-aa94da52c58d,2798,,"[37.9, 21.2]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,199,Barcelona,217,['d2b6814c-4773-490a-9b8d-110157b4db9e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.792,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74c6b770-1abf-485f-a1a9-5dd93e7934e0,2801,,"[56.0, 38.0]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,199,Barcelona,217,['45c32eed-aeee-4e82-830b-058c408a68f6'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.615,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1b8c87-4cee-44ed-8f59-82fc8b3374a7,2804,,"[51.0, 51.0]",69195,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,199,Barcelona,217,['bb87db42-28f2-40fa-8618-5dbbcba85464'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.920,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ebfd575-7067-4e6e-aa46-7197573546bf,2807,,"[85.2, 57.5]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,199,Barcelona,217,['8eb1d02d-4e60-4cd6-b53b-5b0fb71f3c1f'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.125,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327626fa-87bd-44fa-9a27-e5525bae8530,2810,,"[76.2, 60.5]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,199,Barcelona,217,['2759b121-59f7-40b3-b26e-264443598038'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.686,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11fe345-6960-4f27-bef0-e3745aad86e4,2813,,"[89.6, 36.9]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,199,Barcelona,217,['1908167e-1221-4965-891c-86b5239e39c9'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.207,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31cb4369-63de-4083-bc33-b9204dd4c170,2816,,"[79.3, 37.8]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,199,Barcelona,217,['6423bf80-a276-4896-beee-b8572a0f8945'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.289,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbb4b72-51f6-44f9-bad7-ac9fa43c38bf,2819,,"[92.6, 9.8]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,199,Barcelona,217,['58d792cf-5435-4a2e-b38e-4226c830f37d'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:09.951,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef3b3515-f753-436e-a265-5b9e03902381,2822,,"[81.6, 23.5]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,199,Barcelona,217,['64150cee-2235-41a9-b550-17cda90037df'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.636,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73744112-5f50-4ee5-af65-945724a21619,2825,,"[106.4, 22.6]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,199,Barcelona,217,['452a6336-db41-4348-97ae-3fead01b1047'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.375,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223eea78-b365-4093-80cb-faa355412017,2830,,"[104.3, 24.3]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,199,Barcelona,217,['53a61396-9341-4673-8fc9-695229e6ae7e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.100,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c46667-ab71-4d6c-88e7-5e0a17e612f5,2836,,"[66.9, 67.8]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,200,Barcelona,217,['fd454d0b-2b46-4903-b7ad-1460248045f6'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.111,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e6b9e9f-ee75-4ccf-9691-03e653ecc8a2,2839,,"[66.1, 47.0]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,200,Barcelona,217,['2daed555-4a3d-44c5-a79e-79fb8300f1ec'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.317,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f73e19-f952-452a-95e5-9984bc3264df,2842,,"[88.8, 43.4]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,200,Barcelona,217,['f7fec2ff-df09-43a5-95c0-f7463ce949ae'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.254,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb607362-e699-4bb3-a7a1-2999b96d7c6c,2850,,"[90.1, 56.0]",69195,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,200,Barcelona,217,['66bb9173-11f3-421d-b490-370372122289'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.602,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c75b327-8f61-43ef-b6ba-eb9dd413a00e,2860,,"[82.3, 71.2]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,200,Barcelona,217,['304a62fe-993f-4b3f-8601-a3a2355e8a17'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.088,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10d78307-081c-444f-8148-4425aa3cc1b9,2864,,"[77.2, 64.2]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,200,Barcelona,217,['57ff2ec6-ebc4-4f6d-a790-88b17ee59e48'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.563,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d84236a-2ad2-4d23-b781-b4ec7a190d3e,2867,,"[84.2, 66.8]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,200,Barcelona,217,['c5c6b1a2-d3de-474a-ae7d-0ffa78581c8b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.643,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833e0a1-d241-41d7-8fa4-cfa649255051,2873,,"[77.9, 35.5]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,200,Barcelona,217,"['20c6a860-1693-4362-a635-a650faf10360', 'e0536638-6f93-466b-a7d5-a7f4f90430d8']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.390,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b483198-3e52-4357-85bd-40be39faee9f,2875,,"[82.7, 44.1]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,200,Barcelona,217,['a123bdff-2f8f-46a3-9066-71dd0697129c'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.433,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215bd51-848e-4d07-a94f-6a3d260c3191,2878,,"[97.0, 67.2]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,200,Barcelona,217,['c8f80ddf-5c55-476b-ab55-5c5f001c1bd0'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.666,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f696b5a6-0028-43cd-939d-326da2f988e0,2881,,"[84.8, 63.2]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,200,Barcelona,217,['f8620793-a99e-4f3f-87b6-6b0335998900'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.575,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868c651-d382-46e7-8c5a-3d99f02a93cf,2885,,"[82.9, 50.4]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,200,Barcelona,217,['ccad7b57-4781-447f-87fb-0ae29d5bd929'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.019,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c334781-5239-446b-9f8a-cbc3cca1e881,2888,,"[94.0, 31.9]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,200,Barcelona,217,['c909baa0-e084-48dd-895b-6493dc915d10'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.241,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd6bc31-9df5-43cd-9dfd-fc0d48e99812,2891,,"[87.9, 29.1]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,200,Barcelona,217,['73850a91-bd57-4120-ad10-77f3170e8720'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.375,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816e8f5c-a2e9-473e-9058-cbb89960296f,2896,,"[91.0, 54.7]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ricardo de Oliveira,25274.0,Center Forward,202,Real Betis,218,['47f875ab-1807-4073-97a2-37897cf96b5b'],49,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:49.556,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04754837-f9fa-44e2-965a-8400251833c6,2902,,"[68.5, 31.6]",69195,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Achille Emaná Edzimbi,26549.0,Center Attacking Midfield,202,Real Betis,218,['ba4def43-3dc8-406b-84e6-ac4ba169ad36'],53,,,,,,,,,,,,,,,,,,Real Betis,218,00:41:53.816,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77eaf110-602d-47d8-af4a-bd7dd2910f44,2905,,"[91.2, 68.8]",69195,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio García De La Fuente,6767.0,Right Wing,202,Real Betis,218,['16567559-5174-4fa9-97c7-f2ad63690d77'],0,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:00.642,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc8d1094-cfdd-4ae8-9b89-0020135234e1,2909,,"[100.9, 41.5]",69195,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ricardo de Oliveira,25274.0,Center Forward,202,Real Betis,218,['0f6dd77e-c817-4dbb-9223-a25da49b16e1'],4,,,,,,,,,,,,,,,,,,Real Betis,218,00:42:04.190,Ball Receipt*,,2008/2009
