ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,5.28464,,,,,,,,,,,,,ec7987e0-9341-447a-a659-efabcb08b1b9,3781,,"[23.3, 63.5]",70220,90,,,,,0.13389723,,Right Foot,,"[110.9, 75.3]",,High Pass,,88.391174,,Incomplete,,Ibrahima Baldé,24069.0,,,,,,2,From Free Kick,Rubén González Rocha,26068.0,Right Center Back,157,Osasuna,422,"['587de564-f871-40c5-95e2-bf6ee7d2551a', 'd7924d74-a8e4-42e8-a9ff-6bb6470f7fe4']",33,,,,,,,,,,,,,,,,,Osasuna,422,00:45:33.005,Pass,,2011/2012
,,,,,,,,,,,,,,,2.3354,,,,,,,,,,,,,f0562c17-db2f-4680-a2f7-539d42823798,3785,,"[111.9, 80.0]",70220,91,,,,,-1.5707964,,,,"[111.9, 46.3]",,High Pass,,33.7,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Marc Bertrán Vilanova,26807.0,Right Back,158,Osasuna,422,['6d43ffca-7246-4b98-912f-a588052ebe15'],1,,,,,,,,,,,,,,,,,Osasuna,422,00:46:01.192,Pass,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1312111-3909-4357-8e37-57d967a6c4f7,6,,"[61.3, 43.4]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Barcelona,217,['82e59bff-19af-46c6-abac-2ce2b454f2ef'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.171,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1254bd-4230-4783-89db-49beabbe150c,8,,"[44.2, 38.0]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['6f564c82-5b2b-4dcc-b77a-55e9d4458a31'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.462,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0a0b39c-03ce-4c00-ad2f-f83681ac3fad,10,,"[49.3, 28.5]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['2b5b9f06-6ecf-4399-b74c-c7d8c85a36cf'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.477,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70968aea-2a77-409f-8a08-fcf3444bbbaf,13,,"[41.7, 7.9]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['b5ea45ff-7d00-4ba4-910a-033ed9881738'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.365,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ea8dd5-7763-44ab-8f52-aa1fc5238c1f,17,,"[49.3, 17.0]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,"['936b1055-f655-4c9f-825b-5c7a64c782fc', 'd33ea581-c162-4a8f-aaa6-a9ac417cc273']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.115,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066fa72-4cc9-4dc3-b794-a5d40b69b5e2,20,,"[24.7, 24.3]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['009dee0d-dda3-403e-957c-e26be02777ed'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.203,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb3c65dc-c6fb-4af0-bbb0-02a2827b155e,24,,"[24.9, 55.2]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['b13cff8e-f144-4b3c-8eb7-5b02bc2c052f'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.876,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e69a152-3d50-436a-833c-4e3634142da2,27,,"[51.4, 72.2]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,2,Barcelona,217,['4bf4ec73-1e87-4faa-a541-a23a109822b6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.818,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d707c6-3b63-4f8c-aa4b-9dec6ecdfa5e,30,,"[64.6, 58.6]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Barcelona,217,['b528648d-436e-40ce-adef-901394f17810'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.285,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,347d2404-df96-494c-9622-154d662db896,33,,"[49.1, 65.5]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['a804dd6d-89b3-4b79-910f-6814abfecb5a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.592,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0620d9a-53fe-4163-84c1-1329556d614e,36,,"[40.5, 12.5]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['0bd3d9c6-e392-48b8-8965-0d3043496a8e'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.036,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a96333c0-05cd-42f8-a45f-9c5f52771650,39,,"[45.9, 24.7]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,['79c43ec3-7f17-4e35-961f-6a98cfda1e6d'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.000,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a066fc-b96f-46a8-a975-2b6261070464,43,,"[37.7, 14.4]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['692678ba-bf1c-4623-8dd1-41d27e17a08a'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.350,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9048e415-8882-41b7-8ca3-9935a284cadd,46,,"[37.7, 60.9]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['72618833-1953-4359-98da-3a8f52244912'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.125,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09c34baa-1bbc-4e21-81e8-a67e47f4e3ee,50,,"[62.3, 6.2]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,2,Barcelona,217,"['407948d1-2e43-4648-b8c4-ab62d803f71e', 'dd9365ea-88be-451a-81a1-3821e6e0cb35']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.911,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d423eefc-20b8-4cd7-bab9-10464d094b20,53,,"[42.3, 9.8]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['b41e5d22-3e44-41de-82e9-72257512f9c2'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.869,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,028a28e2-59b2-4431-a01d-24c4cb1b29d3,57,,"[56.8, 19.5]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,2,Barcelona,217,"['cf431b91-0a8c-41e7-809a-d0fee5ad2727', 'f7a1b0bc-226a-4eae-bad4-ff400b51c1f8']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.653,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7db8ca-d2dd-4864-a2f8-ed637294bdf1,60,,"[44.7, 12.8]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,['a277555e-cc68-44b4-93e7-86d837fcb23e'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.971,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b150192a-5775-4243-bd9f-697f34699b51,63,,"[34.6, 27.9]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,['fbd123f1-7f76-4224-91c9-3cbe34354488'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.731,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d207cfce-4ab1-4a88-9e6c-719a07f96d1d,66,,"[39.8, 64.0]",70220,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['4b99c275-4eb9-4141-b8e0-f213348e635b'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.135,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a110751b-fa44-4540-b35b-12f0e8ccc6ea,69,,"[56.8, 75.4]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['6c72de42-df4c-4f62-a6d5-25c9cf1dec3e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.285,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9cd4213-8224-4e3c-b02f-0be5e196e0c2,72,,"[62.3, 70.5]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Barcelona,217,['af975556-3021-4b1f-a698-ed453b12867b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.073,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cca8d8bd-d89d-4621-85b9-b865d706a463,75,,"[58.7, 74.5]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,['d2d69701-65d9-4811-83c4-4a65fa6a7e87'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.994,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe61fc6c-d5b5-453d-b7a2-5a6c5bc2cd58,77,,"[62.5, 71.0]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Barcelona,217,['2870321c-edf0-4dbb-b278-cc7ccde024ce'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.355,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65067b4d-e075-40b2-ab38-e51babf952ba,84,,"[41.0, 36.3]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rubén González Rocha,26068.0,Right Center Back,2,Barcelona,217,['0c74ec30-4ab2-4bf2-aa67-b26c5748fd7a'],9,,,,,,,,,,,,,,,,,Osasuna,422,00:01:09.211,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba6d42ba-7fe8-4b12-9356-4b272858d925,86,,"[90.0, 10.0]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Francisco Martínez Modesto,24166.0,Center Forward,2,Barcelona,217,['c1e99411-4915-4242-a42c-9f985bdce2ef'],13,,,,,,,,,,,,,,,,,Osasuna,422,00:01:13.458,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a97d87a-99a5-4a3e-9b83-a48c87e05ebe,88,,"[5.4, 54.8]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Víctor Valdés Arribas,20176.0,Goalkeeper,2,Barcelona,217,['466e655d-f612-45f8-8cf4-7aafed97dc6c'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.155,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606b9e1-5b8c-4566-9baf-0a0bb91b4981,93,,"[11.2, 11.1]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['6006d0f3-62c4-4b1c-beb9-46182805f8d5', 'a53d84d6-0221-43a7-9cb5-9f65d4111acb']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.892,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20f6e856-f1f7-4578-90a0-d62043389cc0,100,,"[103.7, 54.6]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,3,Osasuna,422,['da6fc7d8-64f1-4f6a-9bf9-189bb2aa198c'],23,,,,,,,,,,,,,,,,,Osasuna,422,00:01:23.968,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae1abdaf-17fd-4e34-9757-30c38f43f38f,105,,"[112.3, 39.7]",70220,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rovérsio Rodrigues de Barros,26842.0,Left Center Back,4,Osasuna,422,['0a046a53-d39d-4a81-9572-731ab809847b'],53,,,,,,,,,,,,,,,,,Osasuna,422,00:01:53.091,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02696ee0-cada-4b57-b553-7fe6221bdb53,113,,"[22.2, 31.7]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['484f3c2b-2c55-4652-9928-59c77217d007'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.385,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec4a299-f237-4bcf-b661-3a6e726d9655,115,,"[7.9, 32.5]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,['aef7816a-deff-433a-adc4-89308c5a92ad'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.492,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2d65e1-8768-4ae4-9d7d-6bc73085d22a,117,,"[44.0, 4.1]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,5,Barcelona,217,['97feb01d-5f3e-4e87-ab73-8a147f9c35e7'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.333,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6c4bc6b-3e35-4d04-93a9-31f5b802c975,119,,"[89.0, 70.3]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Damià Abella Pérez,25896.0,Right Wing,5,Barcelona,217,['22cbc546-ebb6-438f-bf51-7c1358be61a5'],23,,,,,,,,,,,,,,,,,Osasuna,422,00:02:23.609,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b057536-1367-4e55-b626-39e22ccef199,126,,"[49.7, 29.8]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,['fbd0bba3-c8a1-4900-b1c3-7b366b26d7be'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.161,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d311f75e-9616-4a4f-a617-937b2701270b,130,,"[69.7, 59.4]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,5,Barcelona,217,['9cc1e00a-339e-484b-86b3-a191c80f35c8'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.347,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f236ad99-9c50-4fb7-b3e4-36da7af3e5c9,134,,"[100.6, 70.3]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['4353a9b1-c2ab-4393-baea-9a9c5769d2cc'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.050,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,791e444b-eb22-40d9-ab27-456572e2704a,136,,"[98.0, 46.2]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,['21785bba-25f8-4a7d-845f-c98924b9075a'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.575,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c74bcb94-e7d6-4d62-8ef5-705ec7c60903,139,,"[3.6, 22.4]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jukka Raitala,15416.0,Left Back,5,Barcelona,217,"['38374f24-cddc-4bc2-b960-618383096eab', '38fc10c6-57a7-4f7b-9ccf-3e09be0d1e0a']",39,,,,,,,,,,,,,,,,,Osasuna,422,00:02:39.199,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfff34f6-d392-4116-846e-3d34cf9e1014,142,,"[103.1, 69.5]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,6,Barcelona,217,['5d1e2c49-6996-4ae3-bb95-a116d586df65'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.020,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,844093b5-2932-4679-a0af-30cda5e5b263,144,,"[99.5, 79.2]",70220,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['d6756060-c859-4fd8-8746-40c3b6e62c22'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.933,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0849725a-fa0e-4a5a-883f-d8f4dc8ab32d,147,,"[47.1, 3.9]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roland Conde Lamah,16718.0,Left Wing,7,Osasuna,422,['803295e4-44ee-45f0-b9bb-3b1943bc0454'],4,,,,,,,,,,,,,,,,,Osasuna,422,00:03:04.124,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e145cbe3-bc1b-4ebc-a3f7-44c8de4a0f91,150,,"[96.6, 72.0]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,7,Osasuna,422,['c74db492-aec8-4b34-aa04-1b294741b875'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.957,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5819b16-49df-4217-8ada-58f96180e2cd,153,,"[104.3, 76.0]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,['be84c19c-037b-4e56-978e-97059ababbb9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.989,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35acb19a-661f-46c7-a076-572a2ca2df0a,157,,"[98.2, 72.6]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['14448c44-5220-43cf-a3f9-0e24bbd51298', 'a59f8a68-4e0f-492e-bc88-4d52971797b8']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.647,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7368e1c5-f3b7-4f77-ac36-407c71df6583,160,,"[90.1, 56.9]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['d87cd93d-32eb-40ab-9d04-d5c1eb675561'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.953,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e868e4-7d3c-49a5-ab6b-533fd1403e12,163,,"[82.1, 46.8]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,8,Barcelona,217,['93adf706-d79a-43cb-94ee-f998de4f42bb'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.476,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6e2274-7204-4b71-a6c1-f54c18162e8f,166,,"[87.5, 8.8]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Center Forward,8,Barcelona,217,['92f3b027-1eb0-40eb-b1fd-86d30b19f38b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.956,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5187be1-1b02-4f02-a658-2b5e11d4e76f,170,,"[85.6, 39.0]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['0cf32823-2172-423d-ba38-7f805de0b646'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.158,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c7b78d-4522-4c2e-b423-76a0649585c8,174,,"[106.0, 69.3]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['f66271d4-9e7a-4726-b70c-df7351d9ad2c'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.246,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3fb5829-e140-4b0b-b3eb-71780bc0cdfe,178,,"[43.1, 16.8]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Martínez Modesto,24166.0,Center Forward,8,Barcelona,217,['f3b698ce-d698-436f-890e-84f445358b5b'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:03:33.794,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cccc414e-f3ad-4f80-8394-8304cc893a0a,180,,"[64.2, 65.9]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['52c088d6-3fb1-4504-831e-d9d5fe49416e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.757,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ded45b33-2e9d-4122-834a-afdbf7832c20,183,,"[40.0, 49.1]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['23d5966d-c301-4708-887c-38b68a70375b'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.836,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,066e1c1f-d0a4-4d3d-9ce0-76307972ea0a,186,,"[45.7, 21.6]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['22a4acc8-3cbb-42a9-85e6-4de30a00bff9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.640,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,944f1cf4-6b20-442b-9828-fcf295932506,189,,"[71.6, 8.1]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['95cb32f6-6fcf-4e58-a3fc-2735c386a487'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.654,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb497f3-9af2-42b6-b0b9-3b8f63ddfb9b,194,,"[86.1, 44.5]",70220,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,"['843c4e23-e507-4129-88c9-c5b894de7fec', 'a3fdee5b-1af2-41ef-9689-0c4e2f026782']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.871,Ball Receipt*,True,2011/2012
