bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aff74540-8b72-4aad-a130-4afeda5c0aa2,3174,,"[73.0, 28.0]",16248,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,150,Atlético Madrid,212,['00ba3867-9b15-4a86-a2c5-daba3665d904'],54,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:54.227,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f43397b-27fa-46b9-af99-8b6476f0d487,3177,,"[65.0, 40.0]",16248,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Martín Correa,6377.0,Left Center Forward,150,Atlético Madrid,212,['10c83143-79e0-4197-a826-ff8f3d6193a7'],55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:55.940,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3bab5f-ce12-4340-bece-62d679f227a8,3180,,"[51.0, 47.0]",16248,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,150,Atlético Madrid,212,['e2bb8909-e676-4062-899c-359fbea033c9'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:59.363,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15eb6b32-ac46-4538-8f07-fa284e7ef3e4,3183,,"[64.0, 75.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Teye Partey,6383.0,Right Back,150,Atlético Madrid,212,['9f006c04-839b-478a-961a-7f7255b6801b'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:02.043,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e30638-7546-42d5-ae65-448523747590,3187,,"[78.0, 58.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Left Back,150,Atlético Madrid,212,['b01c8362-0826-4238-b74f-56a0440603b9'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:05.004,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06a51af-c818-40f3-a889-d3dece3bdfd3,3190,,"[55.0, 16.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,151,Barcelona,217,"['7c3378ca-4e97-493a-a2ce-28b736bc35d9', 'd5cb2a9f-e7fe-4167-aea3-2e1252d5a2a1']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.078,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d77e9cf-44c1-4e32-98d4-8c68bd5b1e72,3193,,"[48.0, 12.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,151,Barcelona,217,['d2a39bb6-b21d-4311-aa36-34510a986369'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.874,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,41105cf5-4de0-413d-b533-675d31b6c4e7,3197,,"[65.0, 28.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,151,Barcelona,217,['f5869a77-c3c5-411c-ab60-45b0caf3f94e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.881,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13bb9ac3-91b8-4692-892b-e8706a506a22,3199,,"[58.0, 60.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,152,Atlético Madrid,212,['ac7717c5-e172-4093-a086-82a0170beaf7'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:09.596,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f3032a7-0220-4655-afc1-22830b4f90ed,3204,,"[43.0, 52.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,152,Atlético Madrid,212,"['16835204-732e-4949-9646-9b7883219a93', '4b6b4f07-6154-4f89-a8d2-e3a3baf92286']",12,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:12.498,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990165c-049b-460d-9124-ff84c0857bb7,3207,,"[15.0, 47.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Oblak,6378.0,Goalkeeper,152,Atlético Madrid,212,['a3b4032b-d567-4a31-8f84-4902c875ffc0'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:14.942,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b589b35-62c9-42d2-b2cc-63980c1bb85b,3210,,"[27.0, 64.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,152,Atlético Madrid,212,['c5b13243-0fe8-41f8-83a6-add3ca60e6af'],17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:17.942,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eb4fb5b-9269-4578-93a0-9e9f98a9109b,3218,,"[69.0, 39.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,152,Atlético Madrid,212,['bba66f16-6ef9-4b5f-89b5-46e4c98674b2'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:23.441,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5201a73-0335-4f9e-885c-4d95661115cd,3221,,"[64.0, 9.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,153,Atlético Madrid,212,['1fff64f0-bca2-4981-a9c2-fc9c81b28677'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:35.002,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41b92ade-a502-4007-94ee-ac40fd5530f6,3224,,"[63.0, 18.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Resurrección Merodio,5199.0,Right Center Midfield,153,Atlético Madrid,212,['bf785431-b9b9-4118-9f62-cb75cadb8684'],37,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:37.837,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e492ff78-e141-420c-82dd-49e15284aec9,3227,,"[65.0, 33.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,153,Atlético Madrid,212,['bfedc094-2858-4708-8970-be8cde015788'],40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:40.387,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ebd6e4-9424-4eca-b4c2-20590dd0a119,3231,,"[87.0, 77.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Teye Partey,6383.0,Right Back,153,Atlético Madrid,212,['af9ecfca-71f8-433e-a023-e17cb47d9eb2'],44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:44.919,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a1d60b-ae95-472a-9c35-c75eab228e50,3235,,"[112.0, 47.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Borja Morata Martín,3477.0,Left Center Forward,153,Atlético Madrid,212,['6846f399-46bd-4237-a12a-e24227c24fb0'],48,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:48.533,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e762ac-0b7d-4591-ac1a-e2ba1e254b40,3240,,"[16.0, 60.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,154,Barcelona,217,"['6c5f0190-e18b-417d-b4e3-06b25d86016e', '8b86b59b-cb17-446b-b979-3c3379be42ef']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.518,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8296e0-4bf4-4cb9-b047-bb404b408a47,3243,,"[7.0, 55.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['19551572-9fb9-47ee-9d22-c8fb8040bd8b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.591,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776668de-ae8b-4bac-8121-beca6f7edcc1,3246,,"[10.0, 65.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,154,Barcelona,217,['e3128dce-4f90-4eee-be7b-bee6ab87f66a'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.333,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e04c99-9f34-4d50-8284-caac0aef9f14,3249,,"[4.0, 56.0]",16248,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['361f9fd4-1e8a-4c74-9954-52016cc511b3'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.222,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4d59637-cc23-44d1-aa00-65c097310ce1,3252,,"[16.0, 22.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,154,Barcelona,217,['e20d0b37-93e6-44cc-999b-7ab1f0876597'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.767,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630d384-ec34-48f4-8ac5-36884f1d3de6,3256,,"[54.0, 5.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,154,Barcelona,217,"['60e46f2d-abb0-4ecf-b94a-6a4d57c112cc', 'd9832110-12e0-4821-91de-12095ce2211a']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.410,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf1748b-ce52-479a-a506-418a83ac7fef,3259,,"[47.0, 44.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['9ffc5a15-e8e3-4fd9-bf22-e4806ed0709d'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.338,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47a7d87-688c-4e2a-8acc-2b55714fd763,3262,,"[67.0, 61.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,154,Barcelona,217,['4a59b141-084a-421f-bd17-55746cb71c94'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.390,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41ff3dd-af96-4e05-8ca9-f382726ef872,3265,,"[92.0, 69.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,154,Barcelona,217,['9cc3b337-abbb-4e92-8091-c026938e4509'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.085,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,527855e8-1259-4786-a0a8-ca76dda44d6d,3268,,"[93.0, 50.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,154,Barcelona,217,['11b6ef65-9e74-4c64-bac8-693eb481ac31'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.131,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc32f6c4-b3c1-4528-9705-3bc78c8f9a7d,3273,,"[31.0, 54.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Back,155,Atlético Madrid,212,['165a15f2-f8cd-4e62-92c9-0ad83ddf802b'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:29.762,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd6d3058-52a7-4238-ad21-da701da77403,3276,,"[49.0, 10.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Midfield,155,Atlético Madrid,212,['aba91025-9b0b-400e-bee0-6b94c63f63dc'],33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:33.509,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a849cb0-8e82-4951-bac8-cd8fc2dc532d,3280,,"[63.0, 7.0]",16248,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,155,Atlético Madrid,212,['43d9d28e-e474-48f7-9e2c-1ff905599645'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:14:35.945,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c48275d6-65db-44c6-a3e3-8c69f4a20558,3285,,"[85.0, 6.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Center Midfield,156,Atlético Madrid,212,['f52bb5d3-372d-4319-9f3a-7cca9cbd77b0'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:05.138,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc3b269-8774-484c-a8be-0314bbfe6eb7,3289,,"[41.0, 74.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,157,Barcelona,217,"['6050747c-aa52-48b8-a8d9-3f95521faddd', '91ead8d8-8b87-48d1-80ac-0a208d7526e1']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:05.982,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d523d6a3-4dcc-472f-97aa-4afd11379ee4,3292,,"[56.0, 68.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,157,Barcelona,217,['83412a00-9f5e-4df8-8631-67ad630cc0f4'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.012,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db7dd779-bf69-491d-ad52-a8c4fdd01a13,3294,,"[48.0, 56.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,157,Barcelona,217,['35c1e16b-148a-4104-ad54-2e0e97058daf'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.670,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57daf888-323f-4f8a-a135-28784128aef0,3297,,"[72.0, 67.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,157,Barcelona,217,['7ec7d16c-9bc6-4f84-bad9-a406b31d998f'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:15.576,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727f0a93-8f12-42f4-bdd2-ce270e07e041,3301,,"[83.0, 72.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,157,Barcelona,217,['41d99374-9afd-4573-99cf-4aca88594962'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.389,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a9de24-8c23-44a6-976e-d7dd25402762,3304,,"[91.0, 64.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['0c2d779e-f297-4c90-8059-0e89e66fc4e6'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.548,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef96eda-030d-476c-bea2-1d65a9b4c114,3315,,"[65.0, 13.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Saúl Ñíguez Esclapez,6381.0,Left Back,159,Atlético Madrid,212,['12243ecc-3b42-4510-bdd0-79e11e8c74a5'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:39.202,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102a772-8ae8-477b-a47a-faa462aac1aa,3317,,"[66.0, 22.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Midfield,160,Atlético Madrid,212,['2e635e6b-35bd-4213-b50e-9a19b2867765'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:45.223,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41fd649b-5851-4a2e-90e7-b4f6fa0ba7d1,3320,,"[56.0, 29.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,161,Atlético Madrid,212,['adadeecd-5539-4f60-ba54-332f2b6475bb'],47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:47.556,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22709e52-761f-4605-b748-64e05143c56a,3323,,"[72.0, 33.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Midfield,161,Atlético Madrid,212,['7cb93ec1-9e66-432c-a0b7-a20ec086de73'],49,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:49.423,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c5f754a-b7dd-4883-8cc6-95a722ebd9a9,3327,,"[80.0, 48.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Center Forward,161,Atlético Madrid,212,"['0e719a28-96ee-4524-96b5-51fae2838501', '518e21bc-65f0-4dd6-a0b0-5fedb52f62ac']",51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:51.731,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c649e7-fcd0-414f-8c6a-4cfc190b437a,3331,,"[94.0, 74.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Back,161,Atlético Madrid,212,['e6bfddad-58b8-420d-9bff-fb51ea473d6d'],56,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:56.253,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e1b7227-ef86-441a-ac08-dd980916e52f,3334,,"[91.0, 67.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Midfield,161,Atlético Madrid,212,['f863ae5c-fe2e-4c3a-9436-832ab36429ec'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:57.533,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bdd29b-66f5-4f7e-a9d1-921a5e984d5d,3338,,"[84.0, 56.0]",16248,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,161,Atlético Madrid,212,['90f73549-eb34-43d4-9a3f-30726d173dc1'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:59.474,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5688e13d-26a1-4c63-8152-1b58c87257bb,3341,,"[84.0, 43.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,161,Atlético Madrid,212,['18a956ba-5f1e-4320-80b6-bc5b96358277'],1,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:01.381,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e1844e-cec0-4588-8fae-5ef61bd60eda,3344,,"[88.0, 15.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Back,161,Atlético Madrid,212,['c255ef56-7272-4077-b443-94d376402411'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:05.489,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88348af2-3004-4a70-ad01-d9a801249b82,3347,,"[80.0, 16.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,161,Atlético Madrid,212,['8405fc81-2739-43d3-bafe-bec441a9a297'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:09.470,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374d21e-8ea7-46a3-9513-ad772399d36a,3350,,"[79.0, 32.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,161,Atlético Madrid,212,['bed6f56d-2711-4a5f-a70c-26d09239f620'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:11.690,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f5b67d0-604a-4b74-95f4-853121441623,3353,,"[76.0, 22.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,161,Atlético Madrid,212,['f474b38c-ac9f-4772-9f39-61cba421a7ff'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:13.309,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458dc375-83df-4b40-a8d3-92258d1df488,3357,,"[92.0, 75.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Back,161,Atlético Madrid,212,['c16d788a-0ee7-43d7-8d9e-d6c1164dfa50'],18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:18.830,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f92bbe-4b54-4f4d-8180-7a776bc3ccf5,3364,,"[84.0, 55.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,161,Atlético Madrid,212,['e2dd2b3c-cec8-4070-9175-a519b2828621'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:24.153,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a59525cb-bebb-4eb4-a05b-f52c62a091fd,3367,,"[94.0, 17.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Back,161,Atlético Madrid,212,['e1209331-0ed1-4117-8188-2a6c94564c81'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:29.393,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eca6f4c8-5b18-4a3b-8e34-e9f8e43aeecc,3370,,"[102.0, 27.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Center Midfield,161,Atlético Madrid,212,['a2f41d58-e3a2-4e52-8a13-af783e641da0'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:31.302,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d44ccca-85b3-4730-a4fa-0aa0b46bda2c,3374,,"[29.0, 50.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,162,Barcelona,217,['0385f357-9f69-4ada-8913-2793cec8e85e'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:32.565,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a76b5228-d328-4c70-a83b-789b32cd5203,3377,,"[43.0, 50.0]",16248,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Barcelona,217,['0c8ff4e9-ed6e-45d0-915b-1651724cc33b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.422,Ball Receipt*,,2018/2019
