ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[51.4, 46.4]",,,,,,,,,,,,,1.1133,,,,,,,,,,,9c0d4886-9edc-4a95-84a7-507e0b9a79a1,1037,,"[45.7, 48.2]",265835,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['079a515a-693d-4ef8-9dc6-c8b00b7dca07', 'a33bcaa5-f329-4183-ad66-0ceb1fcd3882']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:18:45.318,Carry,,2014/2015
,,,,"[65.5, 55.2]",,,,,,,,,,,,,0.770408,,,,,,,,,,,926f139c-f71c-419d-b6f4-3532d4441676,1040,,"[66.0, 54.1]",265835,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['084c487b-3615-45f0-b116-b086dfd5da89', '25b99a9a-94ab-4991-a3d0-ab0497d7be2f', '884fc02e-b28c-4276-9dcb-e38066256925']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.470,Carry,True,2014/2015
,,,,"[72.2, 70.5]",,,,,,,,,,,,,1.876058,,,,,,,,,,,69cf82a2-d1c6-4f38-9b77-5f1d60b73ffb,1044,,"[64.9, 73.5]",265835,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,"['a94b2d82-8742-4f98-9fd3-4abbea0443bb', 'b9240d0b-5245-4179-82f9-32659514bd33']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.758,Carry,,2014/2015
,,,,"[77.3, 75.6]",,,,,,,,,,,,,2.021655,,,,,,,,,,,e7a77ce7-1c27-44a2-97e7-58e43b853a7d,1047,,"[80.4, 77.9]",265835,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,"['1c3dc48e-0f2d-45b5-973c-7d44bc670194', 'a58cdde9-02f3-4b87-a427-2b17e48c838f', 'af0a6e9d-2737-48fc-8cc1-1c1ca012da39']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.989,Carry,True,2014/2015
,,,,"[83.3, 54.2]",,,,,,,,,,,,,1.517119,,,,,,,,,,,f9add4a5-5688-44aa-9547-d9e65c00b253,1051,,"[77.3, 61.3]",265835,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['1f3d2ca0-d5d7-4457-bffe-4ed8962b0998', '267bd3a8-27f0-4f33-b29b-436e824896d6']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.118,Carry,,2014/2015
,,,,"[56.7, 11.4]",,,,,,,,,,,,,0.04,,,,,,,,,,,ba8c8cc6-ffa0-44d5-90bf-73b53a1ecc1d,1061,,"[56.7, 11.4]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,46,Barcelona,217,"['0404e69e-34f1-4ce1-8aec-49bc4aa477b6', '7530b5d9-d253-4d91-ae8a-7d2967aa55b7']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.525,Carry,,2014/2015
,,,,"[63.9, 44.6]",,,,,,,,,,,,,2.077437,,,,,,,,,,,99d73f9f-7ddb-4d84-832c-c1f379d88a5f,1064,,"[56.7, 38.7]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,"['bb97e48b-d21f-4447-8ceb-49fb80d88d28', 'eb3e068f-8a34-4847-b066-caebd76f2ce3']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.166,Carry,,2014/2015
,,,,"[68.1, 68.4]",,,,,,,,,,,,,0.8459,,,,,,,,,,,02086228-d978-45ce-9989-41a1f42139d3,1067,,"[68.9, 67.9]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,46,Barcelona,217,"['950a8f47-3377-4ed8-99e2-14603554dc76', 'dd5b6421-9a92-413a-8980-f254276c5722', 'e30d47ef-2eea-41b6-a830-db521501e809']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.619,Carry,True,2014/2015
,,,,"[80.9, 72.1]",,,,,,,,,,,,,3.338076,,,,,,,,,,,c537bb82-e797-4a63-b575-0b572cf1771a,1071,,"[84.4, 76.0]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['61ab4f1d-77d1-41d1-96f7-350f5cdd426f', '91a2eafd-d7c1-45f6-bbdd-764faf3441ae', 'a5b92527-40c3-4b63-a468-8fa1d540070b']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.009,Carry,True,2014/2015
,,,,"[73.1, 72.5]",,,,,,,,,,,,,0.154666,,,,,,,,,,,c53efecf-f0fa-4c79-aedf-ea9313f12027,1076,,"[73.1, 72.5]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,46,Barcelona,217,"['5d5e6501-d131-4b32-8d5e-583371ebabc1', 'c4b05527-13f7-4869-8690-855ae97b8531']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.466,Carry,,2014/2015
,,,,"[88.6, 63.7]",,,,,,,,,,,,,2.81927,,,,,,,,,,,74fb4f17-da9e-4314-ad19-8f4511f01231,1079,,"[79.0, 66.1]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['2094d86e-8b42-4d49-8f55-afe0b85d1db8', '57e4c14b-3713-4759-9a03-58af94c6adb8', '9a9d4e88-92d5-454b-9d7b-f46eda2fdf75']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.633,Carry,True,2014/2015
,,,,"[96.1, 39.6]",,,,,,,,,,,,,0.935669,,,,,,,,,,,898ac4e8-6bac-441f-aa47-8239f99bea40,1083,,"[98.7, 36.0]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,46,Barcelona,217,"['6b62c920-aaf6-4759-96fd-a413b7dee2de', '87659be6-0d3f-494f-afe3-50760000436d']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.368,Carry,,2014/2015
,,,,"[97.3, 27.6]",,,,,,,,,,,,,3.806371,,,,,,,,,,,99557cf6-e98b-4591-986b-d1b4fe233084,1088,,"[92.8, 28.1]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,46,Barcelona,217,"['22c93b1b-f744-485c-ae27-e9a82ad79b87', 'c203b77d-afea-4d76-90fe-f2b254511f27']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:19:36.344,Carry,,2014/2015
,,,,"[95.2, 36.0]",,,,,,,,,,,,,2.645905,,,,,,,,,,,5a1d6faa-10ef-436b-8ada-1f87a4b792c7,1091,,"[102.0, 38.3]",265835,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Barcelona,217,"['494d6b16-08c0-490f-b32f-1ddddeef8908', '8614c930-3aaf-472d-a3b8-986458c0a25c', 'a89d2558-b3b6-4275-b44a-44d73df6f793']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.179,Carry,True,2014/2015
,,,,"[49.0, 34.4]",,,,,,,,,,,,,0.04,,,,,,,,,,,7e4a45d3-577b-4f67-94a2-9f53b50a28c0,1107,,"[49.0, 34.4]",265835,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,"['1e958efc-8d56-4fc7-a9de-559bb467400d', 'b836c4cf-af10-4197-8774-3273b220d1b7']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.379,Carry,,2014/2015
,,,,"[65.0, 60.5]",,,,,,,,,,,,,2.793322,,,,,,,,,,,1fa951e3-5e68-4aae-8563-5c52542ce8e8,1110,,"[52.2, 55.6]",265835,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['36ee2fa3-e896-4a93-b4bd-6f2031b65a2b', '3e23395b-23bb-4fe6-91a6-99581278786e']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.114,Carry,,2014/2015
,,,,"[67.1, 75.3]",,,,,,,,,,,,,1.396236,,,,,,,,,,,f3d55535-7ecb-40a9-a188-a3a10c1dd66b,1113,,"[69.1, 76.5]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,"['660afd33-df6a-4e82-ae7d-c1d7894cf691', '73f729f7-38f3-468a-b785-140e5bf4e5ac']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.191,Carry,,2014/2015
,,,,"[62.8, 65.5]",,,,,,,,,,,,,3.54338,,,,,,,,,,,fb7a17f0-81ec-459f-b4d1-95448cb06a8c,1116,,"[56.8, 66.4]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['005f3cdd-01e1-4c67-a11f-c6af616ea1f6', 'dda8156c-a1ee-4a05-a11a-34c9e42cbe60']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.311,Carry,,2014/2015
,,,,"[53.2, 51.9]",,,,,,,,,,,,,2.930707,,,,,,,,,,,6a429f23-8c46-4562-80c9-c2cbf2e8fb10,1119,,"[50.3, 53.8]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,"['3053e4b5-af1c-4e66-9093-6ecd29c1f03e', '617c16c8-31cf-4489-9024-327667166374']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.264,Carry,,2014/2015
,,,,"[58.2, 64.7]",,,,,,,,,,,,,0.584107,,,,,,,,,,,09fd7ee7-e90f-4d08-8da0-192c4e5e452a,1123,,"[58.5, 64.1]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['0d88f107-edd7-480b-9906-065a2a7e7382', 'a1bf777a-2f18-465f-b1bc-2fd68a666db5', 'b52e9e68-dd12-4832-ba5e-f0b1bd81c9d4']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.604,Carry,True,2014/2015
,,,,"[77.6, 74.3]",,,,,,,,,,,,,2.754042,,,,,,,,,,,b60ed370-0966-4971-8d15-b853ac9cb93a,1126,,"[71.0, 75.7]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['06efad45-892b-464d-8111-a8615458ac25', '7c2db784-60eb-4404-b19f-9607aff84853', 'a73ed3ed-ffeb-4628-bac0-b9c54cfbcf51']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.889,Carry,True,2014/2015
,,,,"[68.3, 70.5]",,,,,,,,,,,,,0.893583,,,,,,,,,,,274a29f3-9153-4e0a-a1e5-20e9e8ac2c0a,1130,,"[68.9, 69.6]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['121a6f95-4f22-4b7a-81a4-3a1f9e088c3b', '81a7082e-a395-44af-92fc-749bad66942e']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.120,Carry,,2014/2015
,,,,"[80.1, 53.8]",,,,,,,,,,,,,1.194259,,,,,,,,,,,a76e4e98-2e59-400d-9c1a-fda55d16fc5b,1133,,"[79.0, 60.9]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,"['15bb4cc5-46c0-4c05-811a-6d63aba9e92a', '90e6a85f-b313-42f9-bad1-dd35c44d4f9e', 'a04b0a8b-c7b1-4ca2-946f-c2149cb04a4c']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.890,Carry,True,2014/2015
,,,,"[77.3, 36.0]",,,,,,,,,,,,,3.4855,,,,,,,,,,,192026f7-7241-4f37-bd57-df4e8436efea,1137,,"[74.4, 39.6]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,49,Barcelona,217,"['02d272cb-4488-4440-950e-a0be129089a4', '6081ebea-b5e6-404d-96de-e04b468f643e', 'bd7c8e94-af1b-4305-b279-57b5fc8d2a91']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.832,Carry,True,2014/2015
,,,,"[69.5, 58.4]",,,,,,,,,,,,,1.827579,,,,,,,,,,,38c7d898-5fb7-4a01-a07b-ae9b37256024,1141,,"[69.5, 58.4]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['2fd6f3d4-3a04-41d6-84ba-9967ffb09068', '53a2bf12-af87-4b66-833d-cf07eb510294']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.644,Carry,,2014/2015
,,,,"[72.2, 45.4]",,,,,,,,,,,,,0.04,,,,,,,,,,,7e1d2971-6cf2-4503-9869-ec8100c9e5b0,1145,,"[72.9, 45.9]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,"['0c3ba3d5-9d37-427a-8d8f-42fae96081c6', '229caf41-c32e-4360-be10-47e7272404cb', '5f999dd9-4ce3-4ba1-913c-d890674dbde3']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.610,Carry,True,2014/2015
,,,,"[59.9, 49.2]",,,,,,,,,,,,,0.426783,,,,,,,,,,,02112ac9-1473-4a2b-a3d3-16bfa1577a5a,1148,,"[59.9, 49.2]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,"['49e201c5-05f9-4446-b79d-ae348b0be3e8', '9c7f042b-6c4a-4aef-a515-894e7feb5a9d']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.591,Carry,,2014/2015
,,,,"[71.3, 21.5]",,,,,,,,,,,,,0.924257,,,,,,,,,,,1d5279f6-e047-4fb9-b584-8980dc81563c,1151,,"[71.3, 21.5]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,49,Barcelona,217,"['b6659622-1093-456f-9bba-33d58e7041f1', 'c30c3c18-4576-4c61-8f82-34d69048cd78']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:22:39.489,Carry,,2014/2015
,,,,"[79.5, 5.3]",,,,,,,,,,,,,0.04,,,,,,,,,,,2335ee7e-751d-4a0e-8dc5-d1badd1b6a8f,1154,,"[79.5, 5.3]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,"['216fce2c-6d7d-49e1-8195-ab3ae6e77b14', 'fd576177-2d45-4fed-bc57-d11866b16f09']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.448,Carry,,2014/2015
,,,,"[56.3, 17.3]",,,,,,,,,,,,,0.686631,,,,,,,,,,,492a044e-5627-4bdb-a547-3b5ebb961a2a,1157,,"[56.0, 17.1]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,49,Barcelona,217,"['d3f7db5b-fe9c-4f2e-95e7-8e894e828857', 'dff33e51-94aa-4d1e-b690-b3ae296be7df']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.122,Carry,,2014/2015
,,,,"[54.4, 47.0]",,,,,,,,,,,,,1.672193,,,,,,,,,,,ba0d73bc-d486-44a5-88d4-3432d90bffd3,1160,,"[54.4, 47.0]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,"['aa97f1c6-32c1-4120-8c81-f08188d17ba0', 'ec857d2e-cf5b-4d64-9f4c-d172b151cb37']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.746,Carry,,2014/2015
,,,,"[92.2, 33.6]",,,,,,,,,,,,,0.284117,,,,,,,,,,,10f32896-daae-401c-a7bf-bf473398e570,1163,,"[92.2, 33.6]",265835,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,49,Barcelona,217,"['8bac7d9a-8ebc-4728-b114-e73619b13a1c', 'abfa4fc6-ce99-4fb6-9a31-6b16580f6d77']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.064,Carry,,2014/2015
,,,,"[63.6, 69.1]",,,,,,,,,,,,,0.954692,,,,,,,,,,,52b88dec-ca7f-487f-a3ea-aa62c9b8317e,1172,,"[63.6, 69.1]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['0d9fcf2a-fbc5-410b-bf99-b5449222b13b', 'fa55e547-08cd-4e8a-ab3a-e545e94e4894']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.267,Carry,,2014/2015
,,,,"[66.7, 76.1]",,,,,,,,,,,,,0.593155,,,,,,,,,,,c0c200ff-09d2-48f2-ba87-4b875df73008,1176,,"[67.3, 76.7]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,"['6cc39600-ad12-4811-9694-9a1aa6509191', '836c6134-df46-4e40-9f7f-6d7dae74c442', '9edb7005-a848-4ebf-8d68-73c0b30c1b38']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.297,Carry,True,2014/2015
,,,,"[65.3, 66.1]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,8d0eb0dc-2af8-4b1b-be09-ebd472295908,1179,,"[65.3, 66.1]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,"['4cb94235-4c01-40ec-8efc-857678d36cf8', 'd44744f5-5c77-4236-a84a-d4a86758c9c9']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.111,Carry,,2014/2015
,,,,"[50.4, 57.0]",,,,,,,,,,,,,0.522755,,,,,,,,,,,46e5524e-949f-4852-9db2-568dccea684a,1185,,"[50.7, 53.8]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,"['9af03e8a-e3de-4fd4-9d44-9133b0b7b83d', 'd7a54c3c-4883-4f59-9441-805f5e302ea1']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.232,Carry,,2014/2015
,,,,"[56.0, 16.8]",,,,,,,,,,,,,1.929413,,,,,,,,,,,fa84cd0c-6267-4813-983f-dbcb12382f7d,1188,,"[48.9, 18.2]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,49,Barcelona,217,"['2322f8b8-2437-4e1f-838a-3a6306a38e42', '87bccb9a-6a62-4b79-b7f5-6ed51ca273b6']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:23:17.533,Carry,,2014/2015
,,,,"[89.7, 4.0]",,,,,,,,,,,,,1.087732,,,,,,,,,,,0605b193-08e2-4d97-914b-0d967b2d2b84,1195,,"[80.4, 4.3]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,"['2379f68f-e0ff-4b80-8132-33c38e1e2d24', '26964aaa-22c2-43fa-b00c-25f1be234436', '5e1631a9-614e-4417-b012-f735360eb177']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.958,Carry,True,2014/2015
,,,,"[97.7, 18.9]",,,,,,,,,,,,,0.1265,,,,,,,,,,,fa0cefe2-6227-4396-8168-36d6c496719f,1200,,"[97.7, 19.1]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,50,Barcelona,217,"['2652ecef-aba0-446a-bc75-972aae5820d7', '7472efe1-ac73-45a4-a14e-6bb4454571f5']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.077,Carry,,2014/2015
,,,,"[29.5, 67.1]",,,,,,,,,,,,,1.530459,,,,,,,,,,,28672c45-4fa9-44af-aacc-597e6a039dcb,1204,,"[22.8, 66.7]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Andújar Moreno,6672.0,Right Back,50,Barcelona,217,"['1e3a0262-ef67-480d-896e-7a3792fcf585', 'fc128b0d-c08b-4a7a-8bb8-82e38f9edaf8']",32,,,,,,,,,,,,,,,,,Sevilla,213,00:23:32.596,Carry,,2014/2015
,,,,"[79.5, 10.4]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,28535fbd-6439-4b69-a876-42f529d2ba0b,1209,,"[79.5, 10.4]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,50,Barcelona,217,"['bb1b6bb6-534b-4527-b6be-4a2a0efe9c56', 'ebf36f0c-ed9d-4190-a0aa-508adff75349']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.154,Carry,,2014/2015
,,,,"[86.1, 8.6]",,,,,,,,,,,,,0.574864,,,,,,,,,,,d617f0c9-b95e-41ca-94bc-56dac24aebc7,1212,,"[86.1, 8.6]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,50,Barcelona,217,"['56fc3179-4fcc-415a-aa14-8dd465bfb935', '7d8352d1-afea-4db0-b339-7af12b7cb8bd']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.102,Carry,,2014/2015
,,,,"[92.8, 23.7]",,,,,,,,,,,,,1.922257,,,,,,,,,,,14667d57-8a16-4abb-8f5d-c5c229cc40ce,1215,,"[91.1, 20.3]",265835,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,50,Barcelona,217,"['7e732694-496e-4a14-8291-b009e7303904', '91d2821a-5105-4a7a-ad1a-cd9980138e2c', 'b047aa92-2a75-4ef8-84be-36a80b7f07bf']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.652,Carry,True,2014/2015
,,,,"[91.5, 23.0]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,9b1e3035-5901-4be3-95ac-34dda4f494a9,1221,,"[91.5, 23.0]",265835,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,"['364b1a58-7962-4bab-b902-a088ef28c052', '378df792-0749-471c-a583-9da5f6961ff1']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.955,Carry,,2014/2015
,,,,"[91.4, 21.2]",,,,,,,,,,,,,0.079,,,,,,,,,,,1e055e35-65b4-4e4c-a6d6-4729443b9a45,1224,,"[91.4, 21.2]",265835,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,"['3c872b40-dab6-4f95-82ee-05b542cc2b6e', 'dbf40cc3-2537-42de-872b-318e9250e868']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.906,Carry,,2014/2015
,,,,"[109.5, 48.1]",,,,,,,,,,,,,0.141219,,,,,,,,,,,e7474bf7-a3cd-4496-913e-51106bca4fdf,1227,,"[109.5, 48.1]",265835,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,51,Barcelona,217,"['16ecc0b2-4f07-4ba9-bfd4-a406b83b3818', 'ca798b79-44d8-41a0-8cd8-66da65625c11']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.424,Carry,,2014/2015
,,,,"[49.3, 7.8]",,,,,,,,,,,,,5.852651,,,,,,,,,,,4d00a85c-06cb-4486-ba6d-15627d29d53e,1231,,"[15.1, 20.8]",265835,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,51,Barcelona,217,"['65256429-45e9-446a-9a73-44972735d507', '970a3364-ad98-4c06-82df-30edf514d0be', '9d4aacb7-30b0-4764-9354-227d6eadd416']",29,,,,,,,,,,,,,,,,,Sevilla,213,00:24:29.249,Carry,True,2014/2015
,,,,"[66.4, 68.4]",,,,,,,,,,,,,0.384234,,,,,,,,,,,553660cc-50b0-46dc-8825-a280154038e2,1236,,"[62.8, 71.1]",265835,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,51,Barcelona,217,"['1f5fd336-90af-42f6-92a8-d0cb17655a04', '41252098-c3eb-44cf-9296-3df86f469102']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.691,Carry,,2014/2015
,,,,"[66.3, 62.3]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,355339d8-6e67-45f6-8e47-468b75cfcf68,1239,,"[66.3, 62.3]",265835,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,"['65a3b55a-dbf0-4b5a-9489-50a96f3bf74f', 'e6a68212-e351-4d44-b8d9-8eccbe5d1f99']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.435,Carry,,2014/2015
