bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,1.448,,,,,,,,,,,,,7836a5b4-d11d-49da-949e-1f4700d3971a,137,,"[54.6, 80.0]",266986,2,,,,,-0.38770697,,,,,"[73.7, 72.2]",,High Pass,,20.631287,,,Incomplete,,Rubén Castro Martín,6832.0,,,,,Throw-in,1,From Throw In,Bruno González Cabrera,6872.0,Right Back,5,Real Betis,218,"['5b97c931-197b-4048-8541-f4af06d79e65', 'fc24f6e1-18b8-406f-a32a-5b4c79a72518']",13,,,,,,,,,,,,,,,,,Real Betis,218,00:02:13.585,Pass,,2015/2016
,,,,,,,,,,,,,1.0401,,,,,,,,,,,,,5b97c931-197b-4048-8541-f4af06d79e65,139,,"[46.4, 7.9]",266986,2,,,,True,0.45869714,,,,,"[54.5, 11.9]",,High Pass,,9.033825,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,5,Real Betis,218,"['25902337-f583-459c-8ac1-3a344a4548d7', '7836a5b4-d11d-49da-949e-1f4700d3971a', '950e96e1-5cac-40b1-bf00-5308f4160c2c']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.033,Pass,True,2015/2016
,,,,,,,,,,,,,4.46269,,,,,,,,,,,,,25902337-f583-459c-8ac1-3a344a4548d7,141,,"[65.6, 68.2]",266986,2,,,,,-0.32951328,,Right Foot,,,"[108.0, 53.7]",,High Pass,,44.810825,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,5,Real Betis,218,"['5b97c931-197b-4048-8541-f4af06d79e65', 'a312ebe6-1abe-4842-a06f-d29b30c73040']",16,,,,,,,,,,,,,,,,,Real Betis,218,00:02:16.073,Pass,,2015/2016
,,,,,,,,,,,,,1.687744,,,,,,,,,,,,,58cbea50-648d-40d6-bf7d-799c603104de,144,,"[15.9, 28.9]",266986,2,,,,,1.1210368,,Keeper Arm,,,"[32.7, 63.7]",,Low Pass,,38.642982,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['61bb5202-0230-425a-8d14-f7a6dc44549f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.588,Pass,,2015/2016
,,,,,,,,,,,,,2.216017,,,,,,,,,,,,,ecd44292-e295-4af0-971e-2f532e5edd0b,147,,"[53.2, 71.7]",266986,2,,,,,-2.2886815,,Right Foot,,,"[40.1, 56.7]",,Ground Pass,,19.91507,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['7d6f587e-44a8-4cea-8bdf-2bad02d44c92'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.691,Pass,,2015/2016
,,,,,,,,,,,,,1.947975,,,,,,,,,,,,,6cef638b-5631-4554-8525-e9bdbbf991e1,150,,"[44.3, 55.6]",266986,2,,,,,-1.3933512,,Right Foot,,,"[50.2, 22.7]",,Ground Pass,,33.424843,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['1fcbfa4c-845b-4deb-9149-4fdb5c3e31f3'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.937,Pass,,2015/2016
,,,,,,,,,,,,,1.466775,,,,,,,,,,,,,8e353c2a-5128-4c9b-9b2e-c724b86ff2ae,153,,"[50.9, 23.4]",266986,2,,,,,-1.2180606,,Right Foot,,,"[57.6, 5.2]",,Ground Pass,,19.394072,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['6b8c00ba-6c7d-47c6-974a-936d1696f8e3'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.314,Pass,,2015/2016
,,,,,,,,,,,,,1.711263,,,,,,,,,,,,,ae59d3f0-23a1-4825-aeeb-078987cbf22a,156,,"[65.3, 16.0]",266986,2,,,,,1.9081894,,Left Foot,,,"[56.6, 40.8]",,Ground Pass,,26.281742,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['bb8605a5-48ed-4fc4-8976-d10780b7d911'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.211,Pass,,2015/2016
,,,,,,,,,,,,,1.055865,,,,,,,,,,,,,7206ab17-e1d4-42de-91e1-89f465291100,159,,"[60.4, 44.8]",266986,2,,,,,0.5123895,,Right Foot,,,"[71.6, 51.1]",,Ground Pass,,12.850292,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['b6993860-44c3-4244-bae3-af9924285932'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.877,Pass,,2015/2016
,,,,,,,,,,,,,0.787985,,,,,,,,,,,,,efe0e26e-4b91-4aeb-81a4-1a6b92994607,162,,"[71.4, 51.2]",266986,2,,,,,2.9889433,,Left Foot,,,"[62.3, 52.6]",,Ground Pass,,9.207063,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['f4fc7c45-4a03-404c-8184-15124053d77b'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.118,Pass,,2015/2016
,,,,,,,,,,,,,0.971186,,,,,,,,,,,,,3578ac96-fa31-4031-a8d2-4401af5a6a30,165,,"[62.3, 53.3]",266986,2,,,,,-1.5583746,,Right Foot,,,"[62.5, 37.2]",,Ground Pass,,16.101242,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['6f2e9398-0ff3-45d9-b887-d309ebe8b5fc'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.611,Pass,,2015/2016
,,,,,,,,,,,,,1.683014,,,,,,,,,,,,,e2a98921-bc67-4717-97d0-fda26b2ff233,168,,"[62.5, 37.2]",266986,2,,,,,-1.3126432,,Right Foot,,,"[67.2, 19.4]",,Ground Pass,,18.410051,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['5eda81a3-77ae-4d29-af19-81349c3f9d7d'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.998,Pass,,2015/2016
,,,,,,,,,,,,,3.0532,,,,,,,,,,,,,9849b846-06da-4612-a941-7c982cb74078,171,,"[68.2, 20.2]",266986,2,,,,,1.0749018,,Right Foot,,,"[97.9, 75.1]",,High Pass,,62.418747,,,,,Daniel Alves da Silva,4324.0,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['83b2acfd-0328-45ab-8402-d6aac1196ecb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.523,Pass,,2015/2016
,,,,,,,,,,,,,1.966688,,,,,,,,,,,,,13591442-f384-4a41-b404-7f3ba2e8ca94,175,,"[100.3, 76.2]",266986,3,,,,,-2.9783084,,Right Foot,,,"[74.2, 71.9]",,High Pass,,26.451843,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,"['0969960b-f658-479e-a955-52f47affe1db', '32b29eb1-8de9-409e-a982-37e988822025']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.438,Pass,True,2015/2016
,,,,,,,,,,,,,1.411317,,,,,,,,,,,,,8c6a4d88-546c-4f5a-946b-6470858325fd,178,,"[64.4, 58.3]",266986,3,,,,,-2.048009,,Right Foot,,,"[53.8, 37.8]",,Ground Pass,,23.078344,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['cfb3e0e8-7517-403b-b1c7-0b7156c0bb1c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.884,Pass,,2015/2016
,,,,,,,,,,,,,0.558971,,,,,,,,,,,,,6cb4f6bd-cec5-4f1f-b963-59d5ae356b3a,182,,"[69.3, 58.3]",266986,3,,,,,0.37255427,,Right Foot,,,"[78.0, 61.7]",,Ground Pass,,9.340771,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['751e4671-cfcb-44e5-bcad-db322431b124'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.588,Pass,,2015/2016
,,,,,,,,,,,,,0.4706,,,,,,,,,,,,,33d5e091-85bf-428a-955c-f3f4a0a84318,186,,"[77.2, 59.0]",266986,3,,,,,-2.3561945,,Right Foot,,,"[76.1, 57.9]",,Ground Pass,,1.555635,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,"['07ff62fe-c7a0-4bb5-9287-202c51b4af36', '0a3cceae-5862-4fa4-9854-892dd6564600', '90cd6fac-4896-44cd-9fd2-a8f5de307348']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.636,Pass,True,2015/2016
,,,,,,,,,,,,,1.6804,,,,,,,,,,,,,a6500c50-e962-4404-a906-96efe69e08a2,190,,"[43.4, 21.5]",266986,3,,,,,2.7159703,,Left Foot,,,"[35.9, 24.9]",,Ground Pass,,8.234683,,,,,Germán Alejandro Pezzella,7161.0,,,,,Recovery,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,7,Real Betis,218,['cb471de4-9d37-4cbe-8951-b03ef726e41d'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:03:19.854,Pass,,2015/2016
,,,,,,,,,,,,,0.8291,,,,,,,,,,,,,a4a59165-53fe-4ab8-b6de-4fcf4b592ed5,194,,"[35.5, 24.7]",266986,3,,,,,0.2046418,,Right Foot,,,"[40.8, 25.8]",,Ground Pass,,5.4129477,,,,,Petros Matheus dos Santos Araújo,27346.0,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,7,Real Betis,218,"['13412e10-5959-43f0-b006-3c51479a840f', 'f9496920-62c2-4374-a389-c3592977d5a4']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:03:21.575,Pass,True,2015/2016
,,,,,,,,,,,,,1.2086,,,,,,,,,,,,,cdbf1873-7fec-4c39-8ea4-d5899e9f145e,199,,"[36.8, 23.0]",266986,3,,,,,-2.6255586,,Right Foot,,,"[26.4, 17.1]",,Ground Pass,,11.957006,,,,,Heiko Westermann,27349.0,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Defensive Midfield,7,Real Betis,218,"['a2911985-cc23-418f-95c0-5ad49f833932', 'dedbfada-5acd-4cf7-95ff-74f60c09a22e']",23,,,,,,,,,,,,,,,,,Real Betis,218,00:03:23.702,Pass,True,2015/2016
,,,,,,,,,,,,,2.830173,,,,,,,,,,,,,f878f800-eeb8-40e1-9465-cb885180e1d7,202,,"[26.6, 17.1]",266986,3,,,,,-0.39961827,,Left Foot,,,"[63.3, 1.6]",,High Pass,,39.838924,,,Out,,,,,,,,,1,Regular Play,Heiko Westermann,27349.0,Left Center Back,7,Real Betis,218,['a2911985-cc23-418f-95c0-5ad49f833932'],24,,,,,,,,,,,,,,,,,Real Betis,218,00:03:24.990,Pass,True,2015/2016
,,,,,,,,,,,,,0.594941,,,,,,,,,,,,,33e948e7-db45-4927-87e9-db9e47b72e7d,203,,"[48.5, 80.0]",266986,3,,,,,-0.7266424,,,,,"[55.7, 73.6]",,Low Pass,,9.633276,,,,,Ivan Rakitić,5470.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['6e65fc14-a0d4-46b2-9133-3fa40644a67d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.598,Pass,,2015/2016
,,,,,,,,,,,,,0.776493,,,,,,,,,,,,,f2d55314-fca8-474d-aa11-04bef71ccbd5,206,,"[55.7, 73.6]",266986,3,,,,,2.7367008,,Right Foot,,,"[48.7, 76.6]",,Low Pass,,7.615773,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['201d571e-f0cd-4bbb-b322-6dc0cf255906'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.615,Pass,,2015/2016
,,,,,,,,,,,,,3.980934,,,,,,,,,,,,,7f73dba6-b6e7-4897-aac9-a509f50fc53d,210,,"[47.1, 76.2]",266986,3,,,,,-1.8086754,,Left Foot,,,"[31.0, 9.8]",,High Pass,,68.324005,,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['4608bec3-8dd7-494a-a573-f56b17289a12', 'cad39b89-5f14-4543-982c-b2d81fdb7101']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.127,Pass,True,2015/2016
,,,,,,,,,,,,,1.476713,,,,,,,,,,,,,d2cb2c7d-adb6-4d0e-92e2-43d5625fabb9,213,,"[50.7, 16.6]",266986,3,,,,,1.9884993,,Left Foot,,,"[42.8, 34.4]",,Ground Pass,,19.474342,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['ae90ca6f-f49f-46e0-bb07-a566cea7db1f'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.675,Pass,,2015/2016
,,,,,,,,,,,,,1.391078,,,,,,,,,,,,,f0819aae-4873-4908-b03f-296d2451d1e9,216,,"[45.8, 41.6]",266986,3,,,,,1.1881231,,Right Foot,,,"[52.2, 57.5]",,Ground Pass,,17.139719,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['8071a894-b1a9-4d93-b7fd-ec180f3fd75a'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.748,Pass,,2015/2016
,,,,,,,,,,,,,1.042,,,,,,,,,,,,,a4c4fb9c-44a5-414c-b6b8-38327100cdf2,219,,"[58.3, 61.5]",266986,3,,,,,-0.5576322,,Right Foot,,,"[76.9, 49.9]",,Ground Pass,,21.920767,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['4010827d-a637-404b-801b-22ed4aa75b8d'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.522,Pass,,2015/2016
,,,,,,,,,,,,,1.542641,,,,,,,,,,,,,6088981e-fa85-4e42-aa25-719893b8e4a0,222,,"[82.4, 57.1]",266986,3,,,,,1.48642,,Right Foot,,,"[84.1, 77.2]",,Low Pass,,20.171762,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,['ce5df5ef-d8a7-4881-9057-beac2cde696e'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.804,Pass,,2015/2016
,,,,,,,,,,,,,3.062018,,,,,,,,,,,,,60b4a6eb-36ae-4e53-8974-62010372b602,225,,"[80.6, 74.2]",266986,4,,,,,-1.4372038,,Left Foot,,,"[89.9, 5.0]",,High Pass,,69.82213,,,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['3bec9611-8c45-48b1-b59b-4f82a14a8b59'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.066,Pass,,2015/2016
,,,,,,,,,,,,,1.220597,,,,,,,,,,,,,42908865-b3c3-48ef-8754-0742f199963d,229,,"[84.2, 9.4]",266986,4,,,,,2.167973,,Left Foot,,,"[75.7, 21.9]",,Ground Pass,,15.116217,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['6df880d1-2ec3-408b-98bd-f2a0d6eddea4', 'ddc5cef5-f576-45fc-8674-ce4457db01a3']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.320,Pass,True,2015/2016
,,,,,,,,,,,,,1.266032,,,,,,,,,,,,,545b9d50-7953-475e-9a54-7c572663ca9d,232,,"[75.9, 18.7]",266986,4,,,,,-0.7099859,,Right Foot,,,"[88.0, 8.3]",,Ground Pass,,15.95525,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['1b9cb5d1-bbdc-44c0-9600-b1b3638a5073'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.518,Pass,,2015/2016
,,,,,,,,,,,,,1.417535,,,,,,,,,,,,,ea5f5f99-acb2-45ec-b54c-1ba7883f3933,235,,"[87.8, 8.8]",266986,4,,,,,2.8530054,,Left Foot,,,"[75.0, 12.6]",,Ground Pass,,13.352154,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['dd0388cb-3131-41f1-b732-90f6be69424f'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.338,Pass,,2015/2016
,,,,,,,,,,,,,0.901179,,,,,,,,,,,,,b5c293b3-30ec-4bc4-ba01-2208c0a2e5ef,239,,"[76.3, 13.4]",266986,4,,,,,2.1854594,,Right Foot,,,"[69.1, 23.6]",,Ground Pass,,12.485191,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['7c03e025-d5f0-4924-bbd8-458874ebb527'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.381,Pass,,2015/2016
,,,,,,,,,,,,,1.176967,,,,,,,,,,,,,a0c6c4b6-bf0f-4ba6-b614-b17be5ab411b,242,,"[69.5, 28.9]",266986,4,,,,,0.7715102,,Right Foot,,,"[84.1, 43.1]",,Ground Pass,,20.36664,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['4dece13c-043d-42a0-be53-f3a7fcd6dcd6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.049,Pass,,2015/2016
,,,,,,,,,,,,,0.520921,,,,,,,,,,,,,1db67e37-d764-402b-b34d-7ad25670b11d,245,,"[82.7, 42.2]",266986,4,,,,,-1.5469913,,Right Foot,,,"[82.9, 33.8]",,Ground Pass,,8.402381,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['982c7676-5ad9-4b55-bfea-c4f0ac4d0f5f'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.480,Pass,,2015/2016
,,,,,,,,,,,,,0.808471,,,,,,,,,,,,,f326bfb8-6d49-4217-b761-56f623e8d4c6,249,,"[85.6, 36.1]",266986,4,,,,,2.2296023,,Right Foot,,,"[78.4, 45.4]",,Ground Pass,,11.761377,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['22e899e3-09a2-4fe3-bca3-2105b238f4cb', '847469c9-dc09-40b4-aa84-b5c3417b7845']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.201,Pass,True,2015/2016
,,,,,,,,,,,,,1.4917,,,,,,,,,,,,,069629a9-b544-48b9-8e43-7dfc59e5c643,256,,"[79.6, 39.1]",266986,4,,,,,0.7721539,,Right Foot,,,"[94.9, 54.0]",,Ground Pass,,21.356499,,,,,Joaquín Sánchez Rodríguez,6651.0,,,Through Ball,True,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,9,Real Betis,218,['165eee15-9633-439e-8617-7d46f12e42ca'],29,,,,,,,,,,,,,,,,,Real Betis,218,00:04:29.363,Pass,,2015/2016
,,,,,,,,,,,,,0.9431,,,,,,,,,,,,,7340281f-a6a4-4730-bbb5-a978476bc732,260,,"[97.0, 52.7]",266986,4,,,,,-1.8572674,706fd0b4-71d0-4a99-8403-65660dadd02e,Right Foot,,,"[93.2, 39.8]",,Ground Pass,,13.448049,,,,,Rubén Castro Martín,6832.0,True,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,9,Real Betis,218,"['78d12277-6bc2-4af3-83e9-50c9d63083dd', 'a43f63fd-b8bb-4bb9-acbc-689cfc393261']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:04:30.895,Pass,True,2015/2016
,,,,,,,,,,,,,1.8885,,,,,,,,,,,,,fa4a26b2-5216-4db3-b543-0e72d2c54670,266,,"[120.0, 80.0]",266986,5,,,,,-1.8338702,3d48ab6b-90ba-4fae-8bb8-34de196b1d66,Right Foot,,,"[107.8, 34.7]",,High Pass,,46.91407,,,,True,Bruno González Cabrera,6872.0,True,True,Outswinging,,Corner,1,From Corner,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,10,Real Betis,218,['7e39fb8b-ce2a-401e-aad4-fefe1c96a580'],10,,,,,,,,,,,,,,,,,Real Betis,218,00:05:10.659,Pass,,2015/2016
,,,,,,,,,,,,,1.669402,,,,,,,,,,,,,fc917deb-2d1b-453f-a10c-57dca0452f92,270,,"[120.0, 0.1]",266986,5,,,,,1.697872,,Right Foot,,,"[114.8, 40.8]",,High Pass,True,41.03084,,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Joaquín Sánchez Rodríguez,6651.0,Center Attacking Midfield,11,Real Betis,218,['d0b3aec4-037a-4ce8-a54f-701d6f4372b4'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:05:56.988,Pass,,2015/2016
,,,,,,,,,,,,,1.126426,,,,,,,,,,,,,be317c43-11af-43a7-b296-b56f228fb877,273,,"[16.5, 34.8]",266986,6,,,,,0.40763152,,Keeper Arm,,,"[29.7, 40.5]",,Low Pass,,14.378108,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Keeper,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,12,Barcelona,217,['ec6a1639-9b1b-4c3f-91a7-4e31b6f0bbec'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.729,Pass,,2015/2016
,,,,,,,,,,,,,0.938406,,,,,,,,,,,,,ac1dc166-8c63-4ffd-89b1-947e8a72b1f7,276,,"[35.8, 41.8]",266986,6,,,,,-1.6367797,,Right Foot,,,"[34.3, 19.1]",,Low Pass,,22.749506,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,12,Barcelona,217,['bea99fd6-ca53-4b5c-9518-316eef05367e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.096,Pass,,2015/2016
,,,,,,,,,,,,,1.26472,,,,,,,,,,,,,683c2d3c-560f-4262-8c71-5a4ea821c526,279,,"[35.6, 20.6]",266986,6,,,,,-0.6694818,,Right Foot,,,"[51.9, 7.7]",,Ground Pass,,20.787016,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['a5607c2f-d760-44d9-82b8-2c2ebd23f777'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.128,Pass,,2015/2016
,,,,,,,,,,,,,1.055084,,,,,,,,,,,,,efd21f0b-1314-4081-b241-9e4e89b4dcba,282,,"[56.2, 7.3]",266986,6,,,,,-0.5050985,,Left Foot,,,"[64.7, 2.6]",,Ground Pass,,9.712878,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['6c871fb4-52d5-4872-ac62-dd9d40cccc32'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.524,Pass,,2015/2016
,,,,,,,,,,,,,1.135948,,,,,,,,,,,,,4b8779c5-0dea-41ea-a0f1-6ec287dd7ecc,289,,"[62.9, 7.3]",266986,6,,,,,1.899741,,Right Foot,,,"[55.8, 28.1]",,Ground Pass,,21.9784,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,"['0ec680a3-329d-4352-94b5-7279ebb79942', '3f5c36e6-ca53-40a1-8be2-6a1a3af8f9c0']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.658,Pass,True,2015/2016
,,,,,,,,,,,,,2.47002,,,,,,,,,,,,,87c42946-5356-4262-aded-154d6e881227,292,,"[61.1, 33.8]",266986,6,,,,,1.0798118,,Right Foot,,,"[82.7, 74.2]",,High Pass,,45.81179,,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['0f1be05b-a24e-46b3-be6d-217650fd0248'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.125,Pass,,2015/2016
,,,,,,,,,,,,,1.334507,,,,,,,,,,,,,ca065d6f-f588-480f-994e-5e1d9f9c2a6c,295,,"[82.7, 74.2]",266986,6,,,,,0.26299474,,Left Foot,,,"[93.1, 77.0]",,Ground Pass,,10.770329,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['fdc8bd33-91b2-4cc6-961d-5908cb71019e'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.680,Pass,,2015/2016
,,,,,,,,,,,,,1.536648,,,,,,,,,,,,,2bf39b5e-ddc6-417d-b0e7-846a7daf2920,298,,"[102.0, 76.6]",266986,6,,,,,-3.1211872,,Right Foot,,,"[92.2, 76.4]",,Ground Pass,,9.802041,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['271dcc2b-5d89-4267-b166-38607b165269'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.743,Pass,,2015/2016
