50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[105.6, 74.8]",,,,,,,,,,,,5.023,,,,,,,,,,,,,,,ac646073-8641-41ca-85eb-6e2770ead04e,171,,,"[92.4, 76.4]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing Back,9,Barcelona,217,"['12189bb6-e2bf-4040-b3cf-2ab07350280a', 'f1a86ca1-db41-452f-9748-1f0952e7b3ca']",11,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.622,Carry,,2011/2012
,,,,,"[97.3, 67.6]",,,,,,,,,,,,0.0863,,,,,,,,,,,,,,,5d3932a0-1aae-4fc4-ab44-768421996a04,174,,,"[97.3, 67.6]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,9,Barcelona,217,"['1d2f666e-8e19-40b4-a68c-935a87d784dd', '996acf72-1584-43ea-8856-6c342cbf4d0a']",17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.332,Carry,,2011/2012
,,,,,"[34.8, 16.8]",,,,,,,,,,,,1.772,,,,,,,,,,,,,,,0f77308e-65f7-4882-8f5c-6651291adc31,178,,,"[28.0, 22.0]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Center Attacking Midfield,9,Barcelona,217,"['30419b1a-56dd-4af8-8791-6e3749cbb1c4', 'beb4dee2-6e78-46bb-b9e9-76ee47a63d38']",18,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:18.261,Carry,,2011/2012
,,,,,"[61.0, 65.8]",,,,,,,,,,,,1.743113,,,,,,,,,,,,,,,956f9826-99a8-4720-ae97-80e4fe2e277c,183,,,"[58.1, 73.3]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Barcelona,217,"['6c8961ab-25b2-4750-a6cd-e44dc9f435e2', 'c146b48c-c7a4-48a1-a12a-09f4d5bd9805']",26,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.734,Carry,,2011/2012
,,,,,"[68.1, 37.6]",,,,,,,,,,,,4.636506,,,,,,,,,,,,,,,10ab46fa-b9a6-4188-8a44-1d3734c6dc6d,186,,,"[63.2, 47.1]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,"['36d01e68-3b43-44ac-a164-53bc7796d553', '66497995-3bae-4fe0-a86f-817b471843af', 'c651a8d5-9ae8-4608-8a70-e7076cd03aaa']",30,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.087,Carry,True,2011/2012
,,,,,"[69.8, 42.7]",,,,,,,,,,,,1.6728,,,,,,,,,,,,,,,102213f1-5c16-4d27-b330-30aa1a7d7d29,190,,,"[72.7, 47.8]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,"['30a9a1dc-a20e-4a88-8357-c1f6a28c00e2', '90f3378d-ab90-45ee-9840-386eae7d94e2', 'b1489c27-0d04-4ef0-87a1-f98bcbc395e4']",35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.495,Carry,True,2011/2012
,,,,,"[65.2, 44.0]",,,,,,,,,,,,1.3516,,,,,,,,,,,,,,,f191e671-24e3-4bb1-a62e-2aeda6f9e92b,194,,,"[64.5, 39.9]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['7265e0b6-f36e-41d1-a951-5f7bfd40a383', 'f63173f4-0e27-4f15-a733-766dd404dc88']",37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.776,Carry,,2011/2012
,,,,,"[78.2, 64.2]",,,,,,,,,,,,3.331335,,,,,,,,,,,,,,,2cb91a0c-e00a-4614-9f48-066013e869dc,197,,,"[68.9, 53.9]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Barcelona,217,"['5cdc9d3c-986c-458e-bafe-c394721650d4', '713e2c14-bba2-45d5-ad17-7e63f392891a']",39,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.747,Carry,,2011/2012
,,,,,"[87.2, 77.1]",,,,,,,,,,,,1.112868,,,,,,,,,,,,,,,97e3b68a-0b49-4c73-b379-23a42cb13ef2,200,,,"[87.2, 77.1]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Wing Back,10,Barcelona,217,"['34e3f94d-cedb-4819-b694-145b51bdff7b', '7f7b5838-b588-4a90-8ba0-02afa34730ec']",44,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.341,Carry,,2011/2012
,,,,,"[77.7, 65.7]",,,,,,,,,,,,3.0483,,,,,,,,,,,,,,,27b1e3cd-8536-4870-acae-0a4f9f2671be,203,,,"[77.9, 68.7]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,10,Barcelona,217,"['cf92ddd4-8be3-479e-a0cc-140de2bb8504', 'd574cef7-d8ee-453d-9c35-8f53dc673fcc']",46,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.021,Carry,,2011/2012
,,,,,"[73.1, 62.4]",,,,,,,,,,,,1.0145,,,,,,,,,,,,,,,1522c5b3-7587-4492-9846-bf12efee511d,208,,,"[72.1, 62.1]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,10,Barcelona,217,"['4c43f07b-c2b6-4aa3-ad86-d6f3c98f10d5', 'd314aba2-54d7-4554-8ffa-f0d04464cbe9']",51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.060,Carry,,2011/2012
,,,,,"[81.5, 61.1]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,,95c38c7b-48a4-443a-bf94-12de81fcc0d4,212,,,"[80.6, 60.2]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,"['0124d363-5e33-4c91-81c6-2ea0136de680', '25db17d1-7645-44c8-b127-996b6d0f70bc', 'f1ebf446-e0a1-4490-a58c-03958cc85988']",53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.109,Carry,True,2011/2012
,,,,,"[73.7, 59.2]",,,,,,,,,,,,0.5258,,,,,,,,,,,,,,,0633e6ae-78f2-4fc3-b375-4d757b979117,215,,,"[73.7, 59.2]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,10,Barcelona,217,"['02c2008e-96a9-4b93-ac25-3e64800a4a9b', '199764a2-596c-4c86-9cb8-c24ce9795250']",53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.922,Carry,,2011/2012
,,,,,"[47.5, 27.4]",,,,,,,,,,,,2.2594,,,,,,,,,,,,,,,da1111b6-1a18-4ee1-86a8-6ea5c918a836,219,,,"[38.1, 20.4]",69322,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Left Wing,10,Barcelona,217,"['372abeef-de88-4476-8cfb-0dea4a3dfc71', 'd705f565-f2a0-474f-8888-ce2b5464927f']",55,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:55.070,Carry,,2011/2012
,,,,,"[99.4, 17.2]",,,,,,,,,,,,2.5128,,,,,,,,,,,,,,,48c1432c-af38-4134-8bdc-22705a9ab4fc,222,,,"[98.5, 17.2]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Khouma El Hadji Babacar,7125.0,Center Forward,10,Barcelona,217,"['0e8de474-415e-46d3-8b23-9bc6bd031185', 'f98e79a5-9f3e-406b-8eeb-cfe75cb5023d']",1,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:01.324,Carry,,2011/2012
,,,,,"[31.6, 67.6]",,,,,,,,,,,,2.3326,,,,,,,,,,,,,,,d4d2d086-b234-474c-8eae-f36d40b25b90,225,,,"[21.6, 63.8]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Back,10,Barcelona,217,"['21b95a7e-9228-4efb-9991-43eed945be8d', '859967e0-af12-4f0d-b692-a4a61f8c5a06', 'f08ee9a6-ddab-49e3-80ca-59b97c48956e']",3,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.837,Carry,True,2011/2012
,,,,,"[29.3, 29.0]",,,,,,,,,,,,3.5217,,,,,,,,,,,,,,,e906a9ea-b060-480d-9629-ed3dc52dc5cd,236,,,"[35.5, 27.5]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,"['b7f42515-9282-4694-b7b0-a6c03c2c6529', 'da1f54ca-4b32-4206-aac2-083b5c846399']",22,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.329,Carry,,2011/2012
,,,,,"[25.5, 49.2]",,,,,,,,,,,,0.991047,,,,,,,,,,,,,,,75c33441-f436-4cdb-a835-7de2cdf838c6,239,,,"[26.8, 44.2]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Back,11,Barcelona,217,"['4b06e10f-d8b2-4b08-b734-14de2437aa44', '5a0708a6-90bd-4464-a62c-ddb4d0eb483c']",26,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.880,Carry,,2011/2012
,,,,,"[46.3, 68.3]",,,,,,,,,,,,3.451515,,,,,,,,,,,,,,,b5198290-4eac-478e-8152-a2d6ecfded9b,242,,,"[32.9, 67.3]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,11,Barcelona,217,"['2d992280-075b-4ea7-8e9b-01ae7af2d61a', '3ba47dcc-471c-49c4-9098-34ad668b726d']",29,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.412,Carry,,2011/2012
,,,,,"[77.2, 19.9]",,,,,,,,,,,,2.1345,,,,,,,,,,,,,,,82cd93e7-64a5-4de6-8e34-5fd3c37415ac,248,,,"[78.6, 12.3]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papa Kouly Diop,6867.0,Center Attacking Midfield,12,Racing Santander,1217,"['6d7822f6-2cdf-4889-adf3-2349351be386', 'afc6ac00-3d1a-4b27-90cb-c5c9fa131146', 'c782195c-09e9-4c94-9cb7-952cd1b3196f']",45,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:45.191,Carry,True,2011/2012
,,,,,"[57.7, 27.6]",,,,,,,,,,,,1.1511,,,,,,,,,,,,,,,90133b55-e22b-4fb9-940c-a4ce1b34b176,251,,,"[61.0, 26.9]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Right Defensive Midfield,12,Racing Santander,1217,"['0e8e7ede-7582-4508-8ace-7a5ae6084486', '1af7c987-640b-44a9-99eb-90d02ad0b09a']",48,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:48.570,Carry,,2011/2012
,,,,,"[52.9, 43.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,9a954854-5f4c-4580-b11f-37d7e6991d8b,254,,,"[52.9, 43.2]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,12,Racing Santander,1217,"['6737adc5-8895-47cc-9178-62c169b5a436', '8e18b4ab-8ec2-43dc-9b77-07496b128471']",51,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:51.355,Carry,,2011/2012
,,,,,"[92.7, 69.4]",,,,,,,,,,,,2.0512,,,,,,,,,,,,,,,86f8bd9f-ef8f-4243-9233-ac5ee0d7e042,260,,,"[84.7, 73.2]",69322,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Jesús Arana Rodríguez,26665.0,Right Wing,12,Racing Santander,1217,"['02928146-dc09-4ca9-bfe6-308b9d043cb0', '6bfbdf0f-bd54-4452-aef2-c6d94c9b1bfd', '99026c14-06a0-4601-be4e-ecfc4876f172']",54,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:54.297,Carry,True,2011/2012
,,,,,"[29.3, 30.1]",,,,,,,,,,,,1.089263,,,,,,,,,,,,,,,87ef8fe3-8214-4b7a-8819-b2b0b312cd02,270,,,"[28.8, 29.3]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,"['590bfe45-ff35-4010-b5d0-ec8e0d49f706', 'c86d62ce-bfc3-4b45-89d2-9773da97f943', 'dd281b0a-5bf8-4f19-acff-33bacd9d89e8']",1,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.314,Carry,True,2011/2012
,,,,,"[31.4, 48.8]",,,,,,,,,,,,4.264501,,,,,,,,,,,,,,,82d32c53-e10e-4c2c-8503-cd19abc35641,275,,,"[32.4, 46.8]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,"['c90116dd-f721-427d-9d3f-982c2af2178e', 'd90de642-811a-4163-acf8-892c75c6f4c5', 'f2261702-8193-4317-a17c-cd493cc8ebdf']",4,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.512,Carry,True,2011/2012
,,,,,"[58.8, 37.4]",,,,,,,,,,,,4.564686,,,,,,,,,,,,,,,e26755c0-343d-4fc6-a950-37fd7b862a2a,278,,,"[36.8, 33.4]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,"['abf891a9-52d3-481d-a093-cee923dc47d1', 'f168bc47-bd34-4d5d-ae08-1c3533c563ed']",9,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.792,Carry,,2011/2012
,,,,,"[72.2, 21.0]",,,,,,,,,,,,1.0217,,,,,,,,,,,,,,,c9ed6074-da0b-4092-9bed-b364baedfd4e,281,,,"[70.7, 24.9]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,13,Barcelona,217,"['0c0de3d5-f08f-4081-8aec-38e508f5a44f', '58df5305-f0fd-46ed-85a3-56983e40fad5', '93eb1c98-65cc-4b1c-91e6-c068ffbea91d']",15,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.205,Carry,True,2011/2012
,,,,,"[103.9, 20.8]",,,,,,,,,,,,3.441708,,,,,,,,,,,,,,,4ed5fc8a-99dc-492b-9c36-4fe29dc9c649,285,,,"[92.2, 6.0]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,13,Barcelona,217,"['529b2c0d-0edb-4ffa-8871-a51059992f4b', '63d54b51-7dbe-4b38-8a43-fbb9cc1db420', 'dcccbcc3-4c4c-4772-8199-ee8b761f54f0']",18,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.339,Carry,True,2011/2012
,,,,,"[68.7, 16.0]",,,,,,,,,,,,1.2315,,,,,,,,,,,,,,,350283e7-91d8-468e-b5b1-8358259a2730,298,,,"[69.1, 25.0]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Papa Kouly Diop,6867.0,Center Attacking Midfield,14,Racing Santander,1217,"['0d19b9c8-86ab-47e7-b38b-f7301a62a1ef', '54b57d75-1c0c-4e6f-a223-400689f9eef7']",57,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:57.276,Carry,,2011/2012
,,,,,"[78.9, 2.8]",,,,,,,,,,,,1.6922,,,,,,,,,,,,,,,fdc3fb18-52df-4c5d-a840-f110ede1d16d,302,,,"[75.6, 3.4]",69322,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Manuel Munitis Álvarez,19577.0,Left Wing,14,Racing Santander,1217,"['043cc644-7185-4c69-a25b-c32cc26409a5', '23012923-b801-46dc-ae31-3c2beedf3e69', '2d7fe487-70ce-48fb-a71e-a0252f3a2405']",59,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:59.548,Carry,True,2011/2012
,,,,,"[25.8, 73.0]",,,,,,,,,,,,0.4643,,,,,,,,,,,,,,,e61c7313-b21a-4b6f-b515-27adf3343337,314,,,"[23.2, 71.2]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Center Back,15,Racing Santander,1217,"['698b0e06-3c8a-497a-afdf-48d040d97d45', 'a4b616d0-ffa5-4de2-ab7b-b8288a66f221']",20,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.747,Carry,,2011/2012
,,,,,"[13.0, 36.1]",,,,,,,,,,,,1.5606,,,,,,,,,,,,,,,da334021-3e3b-4e6a-8dff-dd725d3a55a0,319,,,"[13.0, 36.4]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Fernández Cuesta,26786.0,Goalkeeper,15,Racing Santander,1217,"['39c26d04-b013-490b-9a8c-84f8cc67ec75', '4ee451b2-46ae-4122-b8a0-7628dcb6a8af']",28,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:28.255,Carry,,2011/2012
,,,,,"[27.0, 49.8]",,,,,,,,,,,,1.2966,,,,,,,,,,,,,,,3e986b04-58a7-4bda-a11f-b61db9996c32,322,,,"[22.8, 50.5]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,15,Racing Santander,1217,"['33dc7cb2-3aa2-4bac-b501-71a99deb3003', '40cc9f69-5fe3-4f46-9dd7-573cdd6c758e', '587bfb49-9f13-494e-941b-f8c1eea7d696']",31,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:31.576,Carry,True,2011/2012
,,,,,"[63.3, 72.1]",,,,,,,,,,,,1.9901,,,,,,,,,,,,,,,15837bce-d828-4e40-b829-d55e40c26f0c,327,,,"[63.3, 72.1]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Jesús Arana Rodríguez,26665.0,Right Wing,15,Racing Santander,1217,"['4d7ffd35-10c2-490c-81b5-22c9f3d159fd', 'c7e35f4f-e262-40a4-8a46-02f3529c2d46', 'ce287329-bee3-4aca-b630-211e1ab4875b']",35,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:35.382,Carry,True,2011/2012
,,,,,"[59.8, 3.5]",,,,,,,,,,,,1.7413,,,,,,,,,,,,,,,582a2004-5419-46e3-b662-7431bd9358b4,335,,,"[62.2, 7.3]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,16,Barcelona,217,"['1d4ac3c0-0f24-48bb-9927-46e357d9eeb1', '904b6442-b22d-4283-864e-5fd35e3d93ec', 'fe62ed26-f13a-4da8-86f4-f8b24d4b2a2d']",40,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.021,Carry,True,2011/2012
,,,,,"[45.4, 11.2]",,,,,,,,,,,,1.240302,,,,,,,,,,,,,,,925291c2-bf89-46cf-b40c-4a9d81a8219a,339,,,"[48.0, 9.7]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,16,Barcelona,217,"['47e4807e-d4a6-44c8-a0df-f4e3a825163a', '551c5cc4-4b84-4e1f-8d43-bb9a74ee0689']",42,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.583,Carry,,2011/2012
,,,,,"[39.9, 36.5]",,,,,,,,,,,,4.433682,,,,,,,,,,,,,,,4c25965a-51fb-4b07-b22c-43324bbdca76,342,,,"[41.8, 21.5]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,"['70fb8678-bc82-4aba-b228-c9afc721d715', '88932266-da05-4d2d-b2ac-5cecc0e323d9']",44,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.450,Carry,,2011/2012
,,,,,"[26.8, 40.9]",,,,,,,,,,,,0.452301,,,,,,,,,,,,,,,1021dfb0-94d4-4a7d-afe6-e8c5cb066920,346,,,"[28.7, 40.0]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Back,16,Barcelona,217,"['bd6c55c5-887f-4c4b-b6af-da7107bb0b94', 'c8f60fda-51fa-47ad-9b10-ba850f4f2c23', 'c92114e7-143a-454e-9dcf-49c92840840a']",50,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.198,Carry,True,2011/2012
,,,,,"[12.5, 48.2]",,,,,,,,,,,,2.185321,,,,,,,,,,,,,,,3746bd78-cc8e-4a9f-9004-7bc0e0743ae4,349,,,"[10.2, 41.6]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,16,Barcelona,217,"['59b79215-4df7-4f69-80aa-d42c07180e35', 'c49d07bf-9513-4066-9c89-b456597484fb']",52,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.209,Carry,,2011/2012
,,,,,"[51.9, 59.3]",,,,,,,,,,,,8.215684,,,,,,,,,,,,,,,4d8533c4-330c-4ee7-af79-48f9824cc311,352,,,"[22.9, 67.3]",69322,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,16,Barcelona,217,"['2a98409b-e5ad-4c17-84f6-1dff0f8ce33c', '86cb210f-7273-4317-85cc-636ca02265a3']",55,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.677,Carry,,2011/2012
,,,,,"[50.6, 57.3]",,,,,,,,,,,,0.916471,,,,,,,,,,,,,,,3f0b6d48-1083-4464-9732-5882d7a970d8,360,,,"[49.6, 54.8]",69322,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Gullón Ferrera,26787.0,Left Defensive Midfield,17,Racing Santander,1217,"['20ab0281-7bf8-43f6-afe5-6221a58146e3', '240fc680-bbed-4408-b302-03a82dbc60a3', '69b9f48f-6160-498f-9b89-334297e020d0']",29,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:29.542,Carry,True,2011/2012
,,,,,"[66.6, 52.4]",,,,,,,,,,,,0.7327,,,,,,,,,,,,,,,66fcd4ca-e490-4af1-b21a-621864991a70,364,,,"[64.3, 52.8]",69322,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Papa Kouly Diop,6867.0,Center Attacking Midfield,17,Racing Santander,1217,"['646a16a0-c6f0-4b5c-acd1-e35ac2b49ae8', '7f103ae1-fa9a-4c00-8ac0-24e716d03070', 'e9fa2549-220c-4753-8a6a-1ff6e9c95cb2']",31,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:31.624,Carry,True,2011/2012
,,,,,"[71.7, 26.6]",,,,,,,,,,,,2.6291,,,,,,,,,,,,,,,c54cf193-aeb5-4905-b65b-3b98d5bb8db9,371,,,"[63.3, 22.0]",69322,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,18,Barcelona,217,"['039c2fd0-7deb-4451-8063-7817163a29e0', '18a13a14-e74f-497b-bcda-8ed9bc21086c', 'b65d1df2-edef-460c-928e-8753371f3a5a']",34,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.740,Carry,True,2011/2012
,,,,,"[73.1, 53.4]",,,,,,,,,,,,0.9142,,,,,,,,,,,,,,,0ad9a9fd-7843-41c9-a2bf-7dd4461c8583,374,,,"[73.1, 41.9]",69322,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,"['20158e9a-21f3-4cc2-a4d8-415928dcd3b0', 'b32b6215-7023-485e-a858-309a952b7f4f']",38,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.362,Carry,,2011/2012
,,,,,"[92.9, 56.7]",,,,,,,,,,,,1.9142,,,,,,,,,,,,,,,6b18a12a-66db-4bb3-817b-d9f337097c2a,378,,,"[84.4, 54.4]",69322,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,18,Barcelona,217,"['3431ed13-f775-45d9-8957-ef4bda9fec5b', 'c09a6d6c-5f4e-406d-b109-7ae4b18a81de', 'c28cf227-b442-4819-9ca7-7f5ea6b660fa']",40,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.352,Carry,True,2011/2012
,,,,,"[112.9, 67.6]",,,,,,,,,,,,0.993327,,,,,,,,,,,,,,,b7646518-f497-4610-8e40-89dad7a8cdb3,381,,,"[105.6, 68.1]",69322,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,18,Barcelona,217,"['46b9e677-d2a7-4ad0-8394-3627d5f51184', '6b583b26-3535-42d3-add2-c70b0afc0016']",43,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.444,Carry,,2011/2012
,,,,,"[36.3, 75.2]",,,,,,,,,,,,4.415944,,,,,,,,,,,,,,,2ee5e9d0-8083-4c8c-8aad-851489cc7430,389,,,"[36.6, 67.8]",69322,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Center Back,20,Barcelona,217,"['a5ea6e1d-2e46-4b6d-b533-543ab4181cde', 'b3df2c56-ebaf-4c71-8afd-5a26143e55d0']",4,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.838,Carry,,2011/2012
