ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[117.5, 57.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,3db2ed8c-917b-4e76-b82a-aee82743d30c,435,,"[113.9, 57.3]",70288,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,22,Barcelona,217,"['45b36f39-d0e9-490c-b09f-6a35a6b09a11', '5efd1ecc-ab2f-4b54-8ec2-5f5e101453db']",5,,,,,,,,,,,,,,,,Barcelona,217,00:12:05.452,Carry,,2013/2014
,,,"[106.3, 64.0]",,,,,,,,,,,,3.3268,,,,,,,,,,,,,,d7649cc7-8c03-47f1-9399-4b8b673fac24,447,,"[79.9, 76.8]",70288,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,24,Barcelona,217,"['443ce444-0997-4406-b7d4-654577080063', 'e98e501b-6aaa-4c9f-8be3-310ce27180b3']",35,,,,,,,,,,,,,,,,Barcelona,217,00:12:35.328,Carry,,2013/2014
,,,"[109.9, 48.3]",,,,,,,,,,,,1.4229,,,,,,,,,,,,,,aa911160-1d2b-4786-9fcf-46752aa22dcc,450,,"[104.0, 44.6]",70288,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,24,Barcelona,217,"['206d12c6-861c-44aa-a7a1-e42b12a68b67', '95a760cf-8c10-440f-a3b9-5b66fab24072', 'fba8b42c-592e-42aa-88d6-14c7ac593927']",39,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.752,Carry,True,2013/2014
,,,"[1.8, 27.3]",,,,,,,,,,,,1.272636,,,,,,,,,,,,,,5f656706-334b-456f-87c4-3990f8bdf69e,456,,"[5.1, 33.3]",70288,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Center Back,24,Barcelona,217,"['1f3dce50-195c-4440-91e2-ed75a4d8cdbf', '3bf13887-eb44-4305-b745-402c3e09d4f1', 'a787260e-878d-43e0-a084-0265006b2a82']",42,,,,,,,,,,,,,,,,Levante UD,221,00:12:42.774,Carry,True,2013/2014
,,,"[93.3, 61.9]",,,,,,,,,,,,2.537649,,,,,,,,,,,,,,bd0a1d31-a388-4e85-a6e8-8603620b7cbb,461,,"[91.2, 74.1]",70288,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,25,Barcelona,217,"['13c5f521-3d8d-4541-8755-0c5dd60a3e5f', 'b0cb44f0-45b9-456c-a819-ebf7ad3f8487']",51,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.808,Carry,,2013/2014
,,,"[115.8, 59.6]",,,,,,,,,,,,1.6873,,,,,,,,,,,,,,acaabc65-88bd-49bc-9180-f7cc7cc8bfa2,464,,"[105.3, 63.6]",70288,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,25,Barcelona,217,"['7c4357ca-1864-4d6b-90c7-fbacfe61ffce', '9e8b6802-ed98-4dfa-ae04-4f3452d283c2', 'cf713eaa-bf79-4a7b-aec7-4d3f39113706']",54,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.998,Carry,True,2013/2014
,,,"[38.1, 57.5]",,,,,,,,,,,,1.8363,,,,,,,,,,,,,,4e9cfb9f-ec3a-4f79-ab71-3caa1ad58c8d,476,,"[23.0, 56.7]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loukas Vyntra,20539.0,Right Back,27,Levante UD,221,"['69a1e513-d249-4f0a-aecb-27eed954df81', 'c9713407-82cb-49c7-9a64-d123109a334b']",26,,,,,,,,,,,,,,,,Levante UD,221,00:13:26.173,Carry,,2013/2014
,,,"[39.6, 51.2]",,,,,,,,,,,,1.260143,,,,,,,,,,,,,,18d36ae3-cf78-4afe-8e7a-b95731da1751,479,,"[39.6, 51.2]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Left Center Forward,27,Levante UD,221,"['2826bb72-f500-436a-a0f4-3734dd834a3b', 'a0ebac00-4578-43f4-8ddc-1d1ff44c56b5']",28,,,,,,,,,,,,,,,,Levante UD,221,00:13:28.681,Carry,,2013/2014
,,,"[57.9, 71.8]",,,,,,,,,,,,0.912658,,,,,,,,,,,,,,98fe7ab2-82c5-45a8-a788-72ec60f7840c,482,,"[57.9, 71.8]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loukas Vyntra,20539.0,Right Back,27,Levante UD,221,"['51c95db1-fb81-4021-9f8f-1cb30c35f7f0', '5f1d9933-4151-4039-97ac-5e8ae251ed5a']",31,,,,,,,,,,,,,,,,Levante UD,221,00:13:31.452,Carry,,2013/2014
,,,"[2.1, 47.6]",,,,,,,,,,,,0.7488,,,,,,,,,,,,,,d5af21e8-7ec5-4b00-af96-538e107a6639,489,,"[1.9, 47.2]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,28,Barcelona,217,"['23223e77-4921-42d2-a455-2643d7fba59c', '258e8258-bcfd-4f71-8901-ab6907051ae9', '4bf741f2-7bb1-4a9f-b920-2b860ccabcc8']",38,,,,,,,,,,,,,,,,Barcelona,217,00:13:38.675,Carry,True,2013/2014
,,,"[17.6, 71.5]",,,,,,,,,,,,3.7854,,,,,,,,,,,,,,618e49fd-9e6a-439b-918c-7bae488aa02a,493,,"[13.4, 68.2]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,28,Barcelona,217,"['41f98605-616d-4350-9e80-2dde14c3164d', '657d7c31-a2b3-4dbe-b54b-0a2ad763fcec']",40,,,,,,,,,,,,,,,,Barcelona,217,00:13:40.744,Carry,,2013/2014
,,,"[37.2, 18.6]",,,,,,,,,,,,3.2718,,,,,,,,,,,,,,500da4af-3590-4239-9ed1-ed90cafc4a83,496,,"[28.6, 24.1]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,"['3b648efe-1f01-425f-b812-a6a479edbe4f', 'f6767a09-479f-4c36-a2a5-3652c15c25cc']",47,,,,,,,,,,,,,,,,Barcelona,217,00:13:47.969,Carry,,2013/2014
,,,"[36.8, 35.8]",,,,,,,,,,,,0.2654,,,,,,,,,,,,,,98556158-9ccd-42ef-a5cf-d6d4b23a6571,499,,"[36.8, 35.8]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,28,Barcelona,217,"['253eaee9-2e93-4b0e-9d3c-15ecf4318efd', 'b63c5cfd-12bf-475b-8ee8-6a484feb4cf1']",53,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.025,Carry,,2013/2014
,,,"[63.5, 31.2]",,,,,,,,,,,,4.415,,,,,,,,,,,,,,e4b4dcf2-e161-4fb1-ae9d-eaa9f3274d72,502,,"[51.3, 38.3]",70288,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,28,Barcelona,217,"['09bf30a8-ae08-4235-b1a5-2daebcfbc02f', '1a18af4b-b810-4d31-87b0-dc96449d090d']",54,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.299,Carry,,2013/2014
,,,"[80.9, 2.8]",,,,,,,,,,,,1.1319,,,,,,,,,,,,,,c463588b-b601-4893-ac6b-26c05a4a8ef1,505,,"[79.0, 2.6]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,28,Barcelona,217,"['95d5f5d9-4753-4c51-92b8-09ee43fc7d5c', 'eb84a1c9-97b8-4e16-90a0-5479c9e0ee5e']",0,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.686,Carry,,2013/2014
,,,"[74.6, 6.6]",,,,,,,,,,,,1.6982,,,,,,,,,,,,,,4f854923-49fd-4bf9-847a-53297236cb74,508,,"[69.6, 6.2]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,"['7020dc17-8f44-4f97-8239-6c2a8df649e0', '9e941702-d633-4ddc-8668-81e9f7f679d2']",2,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.942,Carry,,2013/2014
,,,"[111.4, 76.6]",,,,,,,,,,,,7.1599,,,,,,,,,,,,,,60c3814d-3f30-46a8-8e05-5d29fbd1b5eb,512,,"[94.4, 64.2]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,28,Barcelona,217,"['120c13ec-1628-4d87-995f-a7ace1cd551f', '25c3424c-b033-4030-b2db-f3c848b245d3', '3d025c66-31d2-4500-8619-cf3498cdb3a5']",7,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.498,Carry,True,2013/2014
,,,"[20.1, 3.5]",,,,,,,,,,,,2.5738,,,,,,,,,,,,,,29cd2686-d17a-47e6-ae82-bf288b56b87e,515,,"[8.7, 3.5]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikolaos Karabelas,27154.0,Left Back,28,Barcelona,217,"['8052a1d3-24e8-4aba-b4eb-084c18d86089', 'a7f43962-3997-4dd4-b1c1-8ff5b7487b2e']",14,,,,,,,,,,,,,,,,Levante UD,221,00:14:14.657,Carry,,2013/2014
,,,"[82.8, 58.5]",,,,,,,,,,,,1.9068,,,,,,,,,,,,,,90ba37bb-f0af-40cf-9aee-836ba983afe8,519,,"[83.4, 63.4]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,28,Barcelona,217,"['58e99a6a-399b-47a8-a51a-0c83400f9d5d', 'f4b565a0-b3e7-40db-b92f-8996da6353b7']",20,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.286,Carry,,2013/2014
,,,"[42.8, 17.2]",,,,,,,,,,,,0.2246,,,,,,,,,,,,,,6b1ec693-ad23-4215-b4be-13b1d3323e2a,523,,"[42.1, 17.0]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Ivanschitz,20494.0,Left Midfield,29,Levante UD,221,"['64d7a61b-95ec-467a-bfbf-f87d04546fe0', 'dd5564bf-1e4b-4c1c-8e16-c342f411494d', 'e0818bea-44bd-43ee-8463-39c65d540608']",24,,,,,,,,,,,,,,,,Levante UD,221,00:14:24.530,Carry,True,2013/2014
,,,"[54.7, 52.1]",,,,,,,,,,,,3.367819,,,,,,,,,,,,,,d13a1864-5d9e-4563-be2b-8edf192a0246,531,,"[37.3, 48.5]",70288,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,30,Levante UD,221,"['443320c4-396e-4633-aa9b-5c4318204ede', 'c1252a78-f502-4bab-994a-54628e662006', 'ef4e213b-50e8-425d-b262-1d3e9ef0feae']",58,,,,,,,,,,,,,,,,Levante UD,221,00:14:58.075,Carry,True,2013/2014
,,,"[71.8, 63.6]",,,,,,,,,,,,0.2021,,,,,,,,,,,,,,eaa2d66c-4b05-49cb-99b0-7a0b6886508b,534,,"[71.8, 63.6]",70288,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén García Santos,23943.0,Left Center Forward,30,Levante UD,221,"['5edf380d-ba4d-490b-954f-d31df46aa1c0', 'a4b2bb97-52e6-4c2e-8d19-1d32c35aff07']",2,,,,,,,,,,,,,,,,Levante UD,221,00:15:02.365,Carry,,2013/2014
,,,"[76.2, 34.0]",,,,,,,,,,,,2.0657,,,,,,,,,,,,,,97c49f04-daa3-4e9b-8f7c-c285ce2fd5e7,539,,"[65.3, 35.5]",70288,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simão Mate,27122.0,Right Defensive Midfield,30,Levante UD,221,"['43c89ed0-5930-4525-b014-f1654b754173', '9614176a-3027-454d-b7a0-478287a8953b']",5,,,,,,,,,,,,,,,,Levante UD,221,00:15:05.950,Carry,,2013/2014
,,,"[81.6, 44.9]",,,,,,,,,,,,0.0485,,,,,,,,,,,,,,588405f2-dc5e-422c-a5ad-cd8ca10013f9,543,,"[81.4, 45.7]",70288,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil El Zhar,6608.0,Right Center Forward,30,Levante UD,221,"['9951d7ee-7968-4507-abfe-6b1c0e2c3cb8', '9feab7a5-ee43-49a2-8969-3c461dc5e80a', 'a9f0914f-5f3a-4b63-b5eb-355665ddcb90']",9,,,,,,,,,,,,,,,,Levante UD,221,00:15:09.237,Carry,True,2013/2014
,,,"[90.5, 59.4]",,,,,,,,,,,,2.2237,,,,,,,,,,,,,,424e1de5-8378-4eb7-b8cd-fdd6a0f3bda1,546,,"[82.1, 62.1]",70288,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén García Santos,23943.0,Left Center Forward,30,Levante UD,221,"['8659f31b-3f17-4b5e-b1ac-8d4db6663706', 'c740d19c-1b8b-4de5-bdb4-78daed8e142b']",11,,,,,,,,,,,,,,,,Levante UD,221,00:15:11.380,Carry,,2013/2014
,,,"[106.4, 75.6]",,,,,,,,,,,,0.3246,,,,,,,,,,,,,,e49e2419-daf8-49e5-a28a-ff28dfc73b94,552,,"[106.4, 75.6]",70288,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Midfield,30,Levante UD,221,"['55dad789-2848-4d28-8b2c-8a8be11007b2', '62c6603a-6d9a-4a02-a49a-69c4e6fe9549', '9e7522d6-90a4-41e9-bd9d-7c5b15934b52']",19,,,,,,,,,,,,,,,,Levante UD,221,00:15:19.659,Carry,True,2013/2014
,,,"[54.8, 57.7]",,,,,,,,,,,,0.9967,,,,,,,,,,,,,,de62ba78-1c28-499b-9177-4cad2806754c,565,,"[55.7, 69.4]",70288,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,32,Barcelona,217,"['64ec4c0f-4054-46bd-8f92-6e4b4e9bdc87', 'b74ec9d6-1989-443c-b092-3deb1965ce7a', 'e321552e-ce22-420a-98e6-71e675afbbaf']",26,,,,,,,,,,,,,,,,Barcelona,217,00:16:26.266,Carry,True,2013/2014
,,,"[46.4, 55.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,c4ad9bdf-0895-41e1-b8b3-965eb7e68fbb,568,,"[46.9, 55.4]",70288,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,32,Barcelona,217,"['b8d8fe12-8020-421b-91f8-afe8e3f986d3', 'f3079da5-39ba-4c78-b9dc-425bd49ea44a']",28,,,,,,,,,,,,,,,,Barcelona,217,00:16:28.522,Carry,,2013/2014
,,,"[42.2, 38.6]",,,,,,,,,,,,0.481138,,,,,,,,,,,,,,741248a5-8b51-4fec-9d9b-1e2f7bcb562e,571,,"[41.4, 38.6]",70288,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Barcelona,217,"['438a3e03-efa9-4a2e-b764-8b8691a4bd49', '447d7339-22eb-4c53-b29a-4a7d44f20b03']",29,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.430,Carry,,2013/2014
,,,"[63.5, 16.1]",,,,,,,,,,,,0.44,,,,,,,,,,,,,,97412af9-5451-4f24-a3d9-4061de566bdc,574,,"[62.0, 18.2]",70288,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,"['8c15930e-ccb5-42d0-8f76-5baab8b432ac', 'cd110ae1-cf01-4f6e-a22d-4a6842ab289d']",31,,,,,,,,,,,,,,,,Barcelona,217,00:16:31.631,Carry,,2013/2014
,,,"[109.5, 19.0]",,,,,,,,,,,,4.525414,,,,,,,,,,,,,,bcf5fcc9-1bd4-4509-aafa-43861f8f0d15,577,,"[87.0, 3.2]",70288,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,32,Barcelona,217,"['6e398ad2-1481-4c85-97b1-867b840167e2', '7580c37f-718f-4b58-bc59-037c2c0cdacc', '9aad40da-c7d8-481c-b73b-a18dab938939']",34,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.395,Carry,True,2013/2014
,,,"[104.5, 23.0]",,,,,,,,,,,,1.7581,,,,,,,,,,,,,,87b3db9f-268f-4cd4-b26f-4c4a01683de9,581,,"[109.5, 19.0]",70288,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,32,Barcelona,217,"['6e398ad2-1481-4c85-97b1-867b840167e2', '80b8206a-0205-4239-8dfd-902fc7929b5c', 'dd153d8a-ef87-490f-91a2-eb6afaedab68', 'fea2b306-ca55-400d-acfc-13e7e3d7aa25']",38,,,,,,,,,,,,,,,,Barcelona,217,00:16:38.921,Carry,True,2013/2014
,,,"[69.9, 63.2]",,,,,,,,,,,,0.573801,,,,,,,,,,,,,,87099af7-2436-45e6-8036-e734641c0c3d,591,,"[69.9, 63.2]",70288,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,36,Levante UD,221,"['9c4e68af-06ea-4793-9e67-3a95214aecd5', 'ce2f8658-0bcb-4217-a0ea-122d4450c736', 'e5097c73-17c2-4be3-91fc-3e0cfe73cd8b']",4,,,,,,,,,,,,,,,,Levante UD,221,00:17:04.829,Carry,True,2013/2014
,,,"[71.9, 18.6]",,,,,,,,,,,,3.24,,,,,,,,,,,,,,5226f59b-c825-4ddb-871c-e6eec4b02191,600,,"[48.8, 14.0]",70288,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,38,Barcelona,217,"['813b8f86-a64b-4995-b22b-e9755a9b0969', '97b15d00-2e50-4390-bf84-f647b1cba7c8']",58,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.593,Carry,,2013/2014
,,,"[84.1, 19.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,bd54e2d1-4ab1-4dd4-93cc-6c7eb7ddfe61,603,,"[84.1, 19.4]",70288,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,38,Barcelona,217,"['876484b2-d2f4-4d6b-874a-6cef1808b501', '894c9c4b-7d0b-4f6e-aa33-a341d92a2807']",2,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.384,Carry,,2013/2014
,,,"[80.9, 25.5]",,,,,,,,,,,,1.0186,,,,,,,,,,,,,,eeb73fb3-9df3-41fe-99b9-c5518ac78ccd,607,,"[76.5, 28.0]",70288,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,38,Barcelona,217,"['0429f8eb-d189-4063-baad-06895bf9e725', '8e28cdd6-76f6-457a-bc89-61c4329f68ee', 'e8a57c44-4514-4fd2-bfe0-ef6d3a969a8d']",3,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.522,Carry,True,2013/2014
,,,"[92.9, 2.4]",,,,,,,,,,,,0.609479,,,,,,,,,,,,,,3ae484e4-a547-49f2-a43d-287a86bef1d9,610,,"[91.6, 2.2]",70288,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,38,Barcelona,217,"['34969ab9-b289-450b-b2f1-c0df7f75a1ac', '9dfae17c-5b34-479b-8849-968e02c01301']",5,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.861,Carry,,2013/2014
,,,"[45.0, 25.3]",,,,,,,,,,,,1.92,,,,,,,,,,,,,,096e8c3c-1f25-4aee-b228-35cb7f2e5d01,628,,"[41.4, 22.8]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,41,Barcelona,217,"['a16a7d94-85b8-4f30-a8ac-35d8bfa0c4ed', 'f1ceb5a7-1921-47c3-a564-cc0b67538b44']",34,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.038,Carry,,2013/2014
,,,"[59.1, 35.4]",,,,,,,,,,,,0.9331,,,,,,,,,,,,,,163bc816-4517-4731-a6e5-35348b57e23a,631,,"[59.1, 35.4]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,"['11e14c8a-fe20-4f33-b6eb-35f5b2c032a5', '4f71610a-a02c-437e-ad1f-75a184a8de4e']",37,,,,,,,,,,,,,,,,Barcelona,217,00:19:37.005,Carry,,2013/2014
,,,"[66.6, 53.7]",,,,,,,,,,,,4.2604,,,,,,,,,,,,,,b2f4e17f-87a9-4460-9800-b220fd1bf24d,634,,"[60.7, 63.6]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,41,Barcelona,217,"['0f8bbe07-99f4-4770-9f6b-401743db5508', 'db051cbe-58c4-43b2-8c46-82da04f4e5ba']",39,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.380,Carry,,2013/2014
,,,"[62.0, 50.3]",,,,,,,,,,,,0.9207,,,,,,,,,,,,,,aa3d390a-2989-4710-be12-75ceb4c800c3,637,,"[62.0, 50.3]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,"['89405c91-8b75-4ef3-abf9-6a822f9ff636', 'e0aae871-e307-4d9e-b217-4a5faa62a924']",44,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.281,Carry,,2013/2014
,,,"[64.5, 48.9]",,,,,,,,,,,,0.5338,,,,,,,,,,,,,,03f81cad-cf73-47da-b2d0-fff2fd1086ac,640,,"[67.5, 46.5]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,41,Barcelona,217,"['744236f0-e8bc-4135-a1d4-858de6efb700', '8316321b-2a2b-4672-bee6-1c1e2b80439f']",45,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.973,Carry,,2013/2014
,,,"[64.7, 59.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,fd0097ec-7367-4656-810d-56aef04c3c72,643,,"[64.3, 59.8]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,"['2c9b3e9b-f5d3-40cb-a01b-4b40e4532976', 'd68dff47-ec0a-4d0e-84f0-54d290415e47']",48,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.443,Carry,,2013/2014
,,,"[64.7, 75.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,eadf1b72-f693-4555-a8b0-5bffa1c8b20c,646,,"[64.1, 75.1]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,41,Barcelona,217,"['085dad80-7813-4886-9bc5-182b67e488ae', 'e13b99bb-2e73-4283-babc-dc29a92fd342']",49,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.470,Carry,,2013/2014
,,,"[60.3, 47.2]",,,,,,,,,,,,2.413113,,,,,,,,,,,,,,42cc0bbb-44cc-4115-8cb6-203bbd54d5b1,649,,"[56.5, 55.4]",70288,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,41,Barcelona,217,"['09230b32-3bee-4112-a694-69b46bd4d320', '7b5218e2-67bc-47a5-99ed-b78e6044952d']",50,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.647,Carry,,2013/2014
,,,"[27.5, 12.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,a4f750ca-b069-4085-92a7-cd8ff59a45b6,658,,"[27.7, 12.7]",70288,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,42,Levante UD,221,"['49dc664c-ca03-4681-8ec6-9454e2896032', '5a48921e-c82c-4eff-9db1-5a7db679babc', '6a259b32-29ae-47c3-bca2-58d1330b465e']",25,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.302,Carry,True,2013/2014
,,,"[65.7, 67.0]",,,,,,,,,,,,1.6816,,,,,,,,,,,,,,641b6d4a-fe13-43cc-9a79-5edf24208c04,661,,"[71.6, 70.5]",70288,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Loukas Vyntra,20539.0,Right Back,42,Levante UD,221,"['15508c20-a691-422f-b018-b7d49281531f', '95edd2fb-fb41-415c-b307-9a43b9585c37', '9b910ff0-9b80-47f2-b766-6f2eef63e62f']",27,,,,,,,,,,,,,,,,Levante UD,221,00:20:27.096,Carry,True,2013/2014
,,,"[50.6, 24.7]",,,,,,,,,,,,2.769824,,,,,,,,,,,,,,6e6c64ca-9b84-4288-a34d-3c25c644fa78,665,,"[54.4, 13.1]",70288,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,43,Barcelona,217,"['df103c0a-ff48-4c85-935a-ebb9113fc5c3', 'df870f37-cb74-4d50-b4c9-81a2c1a6f602']",28,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.777,Carry,,2013/2014
