ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e92cab-ac15-4b9e-9639-f21a8ef6d22b,1583,,"[62.1, 68.8]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,65,Barcelona,217,['d04a8b73-41d0-4ea2-a849-9666b2fd5035'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.410,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006aa162-5a38-4a29-9470-bee5ea9b541a,1585,,"[81.0, 73.5]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Midfield,65,Barcelona,217,['9676467a-1b64-4f36-b936-ac77ce0d6ca7'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.394,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d17d914d-91bf-4083-9a57-62dd7bf6d29e,1588,,"[79.5, 66.7]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,65,Barcelona,217,['e251b258-58da-45c7-b1e5-161e47340a98'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.919,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c54be84-07f5-422c-8ac1-87b46205690d,1590,,"[80.0, 75.4]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Midfield,65,Barcelona,217,['4ef1dddd-7cdc-4c3e-b580-1698f5146e9e'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.778,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87e34160-38d2-4e44-b346-fa8447cdabca,1593,,"[108.1, 65.4]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,65,Barcelona,217,['1c73b7f2-03ab-407e-a2fe-c977e9087b1b'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.505,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1c645d7-5592-4517-9f3e-b7bb721980ae,1595,,"[105.7, 48.6]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,65,Barcelona,217,['8995badf-5740-47aa-a83e-aa946bad4ebd'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:30.262,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96cc183-440c-4247-bbd8-429a9d565d5a,1600,,"[24.7, 24.9]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Left Defensive Midfield,66,Málaga,223,['a9058c08-55a7-4b09-b046-ea320b220041'],33,,,,,,,,,,,,,,,,,,Málaga,223,00:36:33.224,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6524bfbd-30f0-4cda-94d7-87d599911984,1605,,"[36.2, 33.3]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Rolón,6843.0,Right Defensive Midfield,66,Málaga,223,"['0fbaf069-09c3-486e-aa23-2c76e0ce0eae', '2919c065-6302-45b6-9064-07a6d00f0696', 'c6812775-8ef1-4c6f-97d4-93af9821cc66']",35,,,,,,,,,,,,,,,,,,Málaga,223,00:36:35.478,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385b991d-4df8-48fc-8a6d-5371d4db6b23,1608,,"[48.2, 33.1]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Attacking Midfield,66,Málaga,223,['3b620c13-82cc-459b-bd93-1456f7c8fca6'],37,,,,,,,,,,,,,,,,,,Málaga,223,00:36:37.017,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974862e-7895-46c7-bc72-db0607f36f63,1612,,"[44.1, 68.0]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,66,Málaga,223,['c087c5b2-6550-4386-95a9-c4251fca495a'],42,,,,,,,,,,,,,,,,,,Málaga,223,00:36:42.268,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3df9e02b-98b3-4be5-b802-79342f661670,1615,,"[57.7, 70.5]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,66,Málaga,223,['3150634c-8145-4d94-b41a-7ced5a94e5c9'],44,,,,,,,,,,,,,,,,,,Málaga,223,00:36:44.506,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad14f1f9-f8ff-4360-9caa-5b5fc7e14871,1618,,"[50.9, 69.2]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,66,Málaga,223,['842ddf50-9ab4-48de-9026-2eb0cace094a'],45,,,,,,,,,,,,,,,,,,Málaga,223,00:36:45.738,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2a87b16-265a-4c6f-925e-d31fe78eaa75,1621,,"[56.7, 60.6]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Attacking Midfield,66,Málaga,223,['2f84f3a5-0c81-41d9-97bc-dc6bb368bf63'],46,,,,,,,,,,,,,,,,,,Málaga,223,00:36:46.917,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682d9dd-354e-4245-a8e8-41a311081a37,1624,,"[52.4, 39.9]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Left Defensive Midfield,66,Málaga,223,['f517fbfb-a63f-46f5-afce-5e1ec830740c'],49,,,,,,,,,,,,,,,,,,Málaga,223,00:36:49.291,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d5f7cd0-794b-449e-a967-0f8943abfb4f,1628,,"[51.9, 11.0]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Back,66,Málaga,223,['af77d4ba-662b-4ae8-8b4e-6efc04b427a3'],52,,,,,,,,,,,,,,,,,,Málaga,223,00:36:52.887,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf0d92d-a844-4933-ae5e-29dab6c7c96a,1631,,"[62.6, 23.1]",9650,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,66,Málaga,223,['6f607a6c-de9d-40c1-abbd-17095fad2123'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:36:55.590,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c68c1f4-6c8b-4395-aed3-6917f01d36c0,1635,,"[104.4, 10.2]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Forward,66,Málaga,223,['58ddee53-b1fa-41be-8cd9-ca8c6c2fbace'],0,,,,,,,,,,,,,,,,,,Málaga,223,00:37:00.877,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c885eed1-f2ec-4fec-a609-7b744d1a70f0,1642,,"[54.1, 62.2]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,67,Barcelona,217,['058668b1-a340-48f7-a42c-ec31b7aa73e8'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.780,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5550173-51dd-4774-b738-bf2b7ebb6078,1644,,"[86.8, 17.3]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Left Defensive Midfield,67,Barcelona,217,['b9516a55-bc33-4fa9-9e99-9d50b2d51d00'],10,,,,,,,,,,,,,,,,,,Málaga,223,00:37:10.944,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2ff9ea-4927-4d01-84a8-ddabeda10688,1646,,"[49.6, 72.5]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,67,Barcelona,217,['fd5ffea5-3996-45ee-92ac-9a3366f961a4'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:11.794,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a64e888-4752-4028-950f-4389f60cdc6f,1648,,"[42.5, 70.3]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Midfield,67,Barcelona,217,['e95c2732-2062-47b7-a892-e77b55d7f6cd'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.238,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42de23d0-3b58-461e-9bc7-9e1ca49dbe74,1652,,"[51.6, 73.5]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,67,Barcelona,217,['f320486a-c075-4019-b2d0-511d15cc1643'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.352,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e80479a2-cb47-45cf-9675-4ae865ff7bf4,1660,,"[62.9, 76.9]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Midfield,67,Barcelona,217,['1540bd38-1694-4aac-82ba-a201f6653103'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.254,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef101a1-7f03-4540-b927-1026bf7d5d9d,1663,,"[73.0, 62.2]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,67,Barcelona,217,['e5ec4d25-7cbd-4cc4-842c-52434989bebf'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.314,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d950eb75-9fa9-4602-ab27-6f510ff1d06e,1665,,"[69.2, 50.2]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,67,Barcelona,217,['c5d4681e-1b34-4d3d-b8e8-342ce94c9b43'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.802,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26063c04-c0a4-4a49-b969-1215f95d0bcb,1669,,"[54.6, 75.0]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,68,Málaga,223,['3b0055cc-2bce-4a2f-a58a-30c158b51f6e'],30,,,,,,,,,,,,,,,,,,Málaga,223,00:37:30.598,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861a088-7064-42d6-86ea-02d9df640f37,1672,,"[50.9, 57.0]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Rolón,6843.0,Right Defensive Midfield,68,Málaga,223,['d7e098fc-5baa-412f-97a4-fb36f49d0d33'],32,,,,,,,,,,,,,,,,,,Málaga,223,00:37:32.205,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb53d185-0527-4186-9191-c91ff3f5fa25,1676,,"[40.7, 64.5]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,68,Málaga,223,"['4b5bd298-343f-425f-a0f3-b84bbfe8f16f', 'd742b7ce-adaa-4b16-b527-d01a1a653d40']",35,,,,,,,,,,,,,,,,,,Málaga,223,00:37:35.212,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acff8919-73c4-4878-a7b3-6221534ff4b3,1679,,"[59.7, 55.6]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Attacking Midfield,68,Málaga,223,['7bdce092-4203-4b03-9715-da5d48589a11'],36,,,,,,,,,,,,,,,,,,Málaga,223,00:37:36.715,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb034e2-cff9-4293-8b8c-5ece9c67b5c4,1683,,"[51.4, 77.9]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,68,Málaga,223,['aec2b685-0f0b-453f-a95b-17e26b2fdc24'],40,,,,,,,,,,,,,,,,,,Málaga,223,00:37:40.761,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984e5b85-2ec8-4238-a8be-83f4129e5cea,1687,,"[61.8, 77.1]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,68,Málaga,223,"['04354820-1e09-45b7-b0db-a18b28d2072f', 'b9c1fd92-c341-4ddb-af9f-ab6721ae8045']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:37:43.510,Ball Receipt*,True,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fcebeca-074d-4012-a14d-cf52c2579961,1690,,"[62.1, 70.1]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Attacking Midfield,68,Málaga,223,['5eda1d58-6cac-4230-b749-b1244db5cfa0'],44,,,,,,,,,,,,,,,,,,Málaga,223,00:37:44.934,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4bd050-f1fe-4f4c-aac7-3ac27f25b9fe,1694,,"[73.7, 28.4]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,68,Málaga,223,['906c670b-fecf-4925-9926-9e05a7755c99'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.804,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba09769e-9101-43ec-bc36-59e897d9497a,1697,,"[55.9, 63.3]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián González Morales,6557.0,Left Defensive Midfield,68,Málaga,223,"['33713311-c7d2-4c41-83a4-852469532376', '6a3765f1-3c99-4e62-8cc1-f1f14a39b844']",49,,,,,,,,,,,,,,,,,,Málaga,223,00:37:49.381,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931593e1-8224-4f32-b7c6-41819cc88a83,1701,,"[60.8, 61.7]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Attacking Midfield,68,Málaga,223,"['e35ed706-b6d2-4621-aeed-70173a22a365', 'f691c30f-ab2b-4aaf-b9e1-bfe88c63703b']",50,,,,,,,,,,,,,,,,,,Málaga,223,00:37:50.519,Ball Receipt*,True,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeea20a9-eeb2-4c29-802c-6a3a7413dc6d,1707,,"[86.2, 78.2]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,68,Málaga,223,['11db35db-64c2-4ee3-9f68-0921fd19edb7'],54,,,,,,,,,,,,,,,,,,Málaga,223,00:37:54.938,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e53961b-2c78-4f3a-bd45-6f24a43171d8,1712,,"[31.0, 18.7]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,['378ef2bf-1786-4ad3-8fd9-d53364a29f93'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.555,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184e7634-d19d-4ca3-857f-c7cb40d1db55,1715,,"[42.7, 30.3]",9650,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,69,Barcelona,217,['b98293cd-122f-45f7-8729-4b700dabf2b5'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.001,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c400df5-bdfd-4fa6-b6fd-cc1b8dd779ff,1718,,"[70.9, 30.2]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,69,Barcelona,217,['189deb35-3d81-415e-ab12-dbb19c202926'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.139,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81707461-24ff-41f6-b568-95cebbc6bdb0,1721,,"[107.6, 21.8]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,69,Barcelona,217,['017a705c-0fb1-4372-acfd-15b94b1de0cd'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.398,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45617978-8b85-48e2-b97d-8dd97ea5511e,1727,,"[87.8, 29.5]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andrés Iniesta Luján,5216.0,Left Midfield,69,Barcelona,217,['ce39f955-51c2-4878-91c5-a6b3e0fec57c'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.777,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6944d3de-5ffc-4c60-9779-0ebf03fcb664,1730,,"[109.7, 70.3]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gerard Deulofeu Lázaro,3726.0,Right Midfield,69,Barcelona,217,['ec018f47-38b4-4eab-8d83-eb2fa2dad017'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.412,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a8d51c7-0cf7-45fb-8c1d-11385adcddef,1734,,"[112.3, 55.5]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ivan Rakitić,5470.0,Right Defensive Midfield,69,Barcelona,217,"['1fe42eaa-d83e-402b-94bd-f549e0af9b0d', 'a0083ab2-7b8b-4693-bd28-9ddf325c448a']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.736,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831613d4-583d-4abf-8801-ab8680e6ef53,1738,,"[6.6, 13.9]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Back,70,Málaga,223,['402ab051-d007-4405-bef3-1cd5c0dd6d80'],27,,,,,,,,,,,,,,,,,,Málaga,223,00:38:27.353,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646ac86-b1df-4512-b5fd-90eb0f85c0e0,1741,,"[17.0, 13.9]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,70,Málaga,223,['720667a1-2b2d-4816-98ae-9eae2d04293c'],28,,,,,,,,,,,,,,,,,,Málaga,223,00:38:28.862,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db827ae7-c8a9-4b25-b880-ace37ca7ab8d,1746,,"[24.1, 11.8]",9650,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Pérez López,6559.0,Left Back,70,Málaga,223,"['724d051c-7cb9-4b14-9402-30e2c94f6df2', '8177405e-0137-458a-873a-d1e175849a7a']",32,,,,,,,,,,,,,,,,,,Málaga,223,00:38:32.694,Ball Receipt*,True,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11b98cc8-3645-4864-ac95-a6ce56ea059d,1749,,"[56.7, 5.3]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Alejandro Rolan Silva,6739.0,Center Forward,71,Málaga,223,['4a9a771d-db9c-42cf-84d3-94682aa1ff2d'],23,,,,,,,,,,,,,,,,,,Málaga,223,00:39:23.452,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64ed10c1-05de-43da-8a3e-bb02cd2e4585,1753,,"[69.7, 66.1]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,72,Barcelona,217,['5bf2e9a9-5eb4-40d1-9b59-0428e1c35779'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.442,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8fe46ab-71d8-4bd3-88d3-29152ba1c05f,1755,,"[85.8, 56.2]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,72,Barcelona,217,['92478f2f-4bae-4dd7-90f3-8e1b26a1e97f'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.011,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9425f48-c9c9-4500-aa3d-06988bf1ff60,1757,,"[69.8, 34.7]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,72,Barcelona,217,['b5e31d24-c497-482a-ae27-2d24a46efbf8'],28,,,,,,,,,,,,,,,,,,Málaga,223,00:39:28.752,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96945c5b-fae7-494f-a872-17bf8b28cb94,1765,,"[9.7, 35.3]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,72,Barcelona,217,['5a5b1728-fcf9-45bd-93c6-a23e6c7a8598'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:34.029,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291b212-75fe-4abb-81c6-82378748464e,1767,,"[27.6, 4.3]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,72,Barcelona,217,['14fb0fa4-ee79-4863-beaa-352d20908236'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.429,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02084d17-0c0a-4713-8a27-f09d6aa58f99,1771,,"[16.8, 14.3]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,72,Barcelona,217,['1f35864c-695e-4bf3-baf2-501046816db1'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.994,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f78015c8-993b-4f31-8137-73595a0f4aef,1775,,"[7.3, 29.0]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,72,Barcelona,217,['8601c8bd-2549-4cbc-9011-aaa9e4545e9e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.806,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7701f3ba-3cb9-4022-a780-cc9eeeae839e,1778,,"[11.0, 48.6]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['905839df-eedd-4c78-af1d-db1ad55c02bf'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:49.215,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1404be-5e0a-4ec5-ad0b-35896f4b408c,1781,,"[48.8, 39.7]",9650,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,72,Barcelona,217,['c136bd26-30d7-451b-9de7-51c3ec661808'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.874,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9518077c-52cb-4843-975a-ca1bbda9b502,1784,,"[97.9, 28.1]",9650,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,72,Barcelona,217,['93a4cadb-10b0-4db9-b324-529af8b7a7db'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.564,Ball Receipt*,,2017/2018
