bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728a76ab-9877-41b5-86b1-c7b69d548322,1586,,"[49.2, 31.1]",69303,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,79,Barcelona,217,['6dc6e765-722d-4aea-aba0-b586d3960054'],26,,,,,,,,,,,,,,,,,,Getafe,216,00:39:26.745,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c59a05a-56b4-42a1-9b03-8f852e023a2f,1602,,"[44.1, 38.1]",69303,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Casquero Paredes,26144.0,Left Defensive Midfield,80,Getafe,216,"['1f46c97f-7b7d-46ea-a791-9639a71bb02c', 'f8168c2d-035c-44a8-a520-c7265e8de3b9']",34,,,,,,,,,,,,,,,,,,Getafe,216,00:39:34.696,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f2ccf08-d5e0-4b3a-8a96-d17de87b713b,1614,,"[42.2, 16.1]",69303,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,82,Barcelona,217,['c5f4d4ee-eba0-4052-8755-68f6954cd45d'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.677,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189549e2-151e-4d71-b9ac-14310ed8f705,1617,,"[55.3, 15.9]",69303,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,82,Barcelona,217,['45fb1668-aa2d-420f-bc3a-dcd89940d283'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.653,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde9d308-4ac6-444b-a115-3419b2960439,1620,,"[62.8, 28.5]",69303,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,['475a5f8f-ddf3-48df-878f-31c9f711666d'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.220,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fd00127-7f41-420d-8654-cb17660d102e,1623,,"[106.3, 64.7]",69303,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['72f57046-e7b6-4695-830c-983cb7715ba1'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.372,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9d2889-74e3-49de-9d2c-a0c196450215,1626,,"[107.1, 63.2]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,83,Barcelona,217,['429cab49-52de-4eec-ad85-e5f392e4741e'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.309,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cbdfa92-07a7-48a4-b00d-e9185f6cbc69,1629,,"[97.7, 68.6]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,83,Barcelona,217,['2051e425-90af-498a-86a1-30f3611a947e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.326,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdb3bbd1-3f08-4ba2-86c7-0866cf58d252,1636,,"[69.4, 4.5]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,83,Barcelona,217,['6efc0ce6-a8f8-40b0-a72b-b3199c03a300'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.754,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60abea84-bc38-4abe-89f8-972eefe3b7c6,1640,,"[93.0, 13.1]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,83,Barcelona,217,['8891b5d3-e89e-48fe-8127-b190846ad7b8'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:24.652,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfaa0a25-3b85-4203-a6a6-e764c794af15,1651,,"[107.6, 33.9]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,83,Barcelona,217,['c96fdd53-c884-4ef0-8ec6-4bc6eeb1918e'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.535,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656401e1-e73d-4245-bb17-d391d1f60068,1655,,"[35.7, 75.6]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,84,Getafe,216,['fdaf40e3-6394-4380-862d-1bd2646aae77'],33,,,,,,,,,,,,,,,,,,Getafe,216,00:40:33.496,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0246eed8-05c4-4e58-bf21-a932ca5f4de9,1661,,"[39.8, 70.3]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Ángel Albín Leites,26425.0,Right Wing,84,Getafe,216,['9b806f0d-9728-4b3c-8867-70ce54731659'],36,,,,,,,,,,,,,,,,,,Getafe,216,00:40:36.500,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92c848a-6b0a-4696-8862-79993ef9d88a,1668,,"[69.4, 33.2]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,85,Barcelona,217,['2a1b7ed3-2605-437b-8aa4-b91084c16577'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.846,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a0fa29b-8d4e-48cb-95bd-a2c58ba37cbb,1671,,"[90.9, 5.6]",69303,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,85,Barcelona,217,['df13d1b6-38d8-422d-b40a-817137b3eeec'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.607,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285cf615-fc3f-4650-b259-dc282c8af526,1681,,"[65.3, 73.1]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Ángel Albín Leites,26425.0,Right Wing,87,Getafe,216,['c2afb6e6-d2f6-4b62-9582-772a6a6d4979'],19,,,,,,,,,,,,,,,,,,Getafe,216,00:41:19.761,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d199e85-fefd-4b7f-ad7e-5198876f0a9f,1683,,"[73.2, 57.9]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Javier Arizmendi de Lucas,26217.0,Center Forward,87,Getafe,216,['d514393d-b5d3-458d-947d-fc74ffd741bf'],21,,,,,,,,,,,,,,,,,,Getafe,216,00:41:21.677,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49bfe267-4a60-40e4-aa29-126737b46e13,1687,,"[50.4, 25.1]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,88,Barcelona,217,"['0a3f2009-5e0d-4ed8-98dd-42b4fd348e8c', '88c31fe0-9f2f-4264-a369-f29c5c1ba3e9']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.343,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4209f5c-2756-4d36-a0d1-d852422b1452,1693,,"[41.1, 44.1]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Barcelona,217,['f91283b1-dab6-494c-96a7-431ffa0d4e66'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.694,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a514c4dc-dc2a-40b4-862e-9a77002c4774,1697,,"[53.1, 34.7]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,88,Barcelona,217,"['550cb8cf-07a4-4c2a-a03c-c26a65d56baa', 'dc70703b-8386-4f5f-8eb6-753e03ffbffd']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.862,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2f93e8-9590-40c3-8944-a158859b98b2,1700,,"[42.0, 49.1]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Barcelona,217,['37492333-4493-43c9-93e8-2149c28acdc3'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.180,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e0a84f-e381-4db4-a8b7-729e3beb6cfd,1703,,"[54.2, 68.6]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['6857ecd4-5086-4002-bc37-1a57c9793c95'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.983,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e286a537-5bdd-49cd-bf69-501446241889,1706,,"[51.4, 29.4]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,88,Barcelona,217,['8881a841-7b95-4742-be6e-575604e2eea9'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.574,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75309a98-acaa-403d-8e1c-58f3b9a25677,1709,,"[68.6, 3.9]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,88,Barcelona,217,['875119a5-f314-4a64-b516-a85450c7c93a'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:45.030,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150005e3-46a2-4913-8642-a491c02cb6cf,1712,,"[56.1, 11.6]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,88,Barcelona,217,['bd2cdf74-a95f-4e62-8b3c-d27fc15a06dc'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:47.947,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ef5c39-7874-4501-a1ba-a4bdd4657449,1715,,"[63.4, 34.7]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,88,Barcelona,217,['43c6a4d2-7fad-4971-8640-5ef24c46e12f'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.753,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669687d7-904a-42c8-b54c-83c74fac6aec,1718,,"[70.5, 55.9]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,['d76c1b89-dc67-40c8-a035-d1e78e5b46c2'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.350,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babb572a-5bf0-48de-aab8-151398f3a96d,1723,,"[79.3, 43.9]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,"['68d47826-0d0e-48a2-85b1-6a22f720e8a9', 'b09da506-90eb-437a-b696-4aef0409d343']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.479,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd39742-25be-46d8-be23-085c78c2f428,1726,,"[65.6, 43.5]",69303,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,88,Barcelona,217,['b6d88a66-9852-438a-b55d-9ae86d160ebb'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:59.717,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8011e63d-95b2-4512-b000-9aca92566ecc,1730,,"[66.4, 61.5]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Barcelona,217,['50251410-7835-4983-be37-56cc830ae9eb'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.176,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ea75f80-023f-4bb3-b5ff-c0c33bbb8301,1733,,"[79.9, 51.4]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['7873bd30-27d2-4611-877a-2e7460ac3e8b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.745,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4357ea75-a4aa-4854-afbf-64afcf07f687,1736,,"[74.6, 33.2]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,88,Barcelona,217,['3d5c847d-7753-45f5-85ae-0e2c9ea5eca1'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:08.504,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b2a6850-8bdd-48cb-8e90-4973a5e47cd7,1739,,"[69.4, 43.7]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['e23027a3-7537-4af8-9088-69579f4da000'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.550,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c46f91-2b15-4636-ab37-a7274fb8889f,1742,,"[73.1, 10.5]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,88,Barcelona,217,['bff399d6-b6b7-4eb1-a798-b4293eb810a7'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.270,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfecab24-0925-4832-ba6d-3deccb6fc7ae,1746,,"[72.0, 30.6]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['2dd49750-0cc0-41c7-bbea-5aac65f5177c'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:15.052,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a18a8f-6468-4c23-8ba5-d5ad039aa433,1749,,"[101.1, 69.6]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,88,Barcelona,217,['36764f21-7e4f-45da-bff9-9b6b649120d4'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.788,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca2ec430-1101-49e3-9a5b-8294393798f0,1752,,"[35.9, 11.4]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel del Moral Fernández,24507.0,Left Wing,89,Getafe,216,"['99730cd3-57ce-484f-bbba-ff8afb99046d', 'ce660dc2-2619-4517-bbd2-1518caba07a5']",19,,,,,,,,,,,,,,,,,,Getafe,216,00:42:19.501,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f117c27f-4d1f-47e2-a86a-040ab92dfc27,1755,,"[41.3, 29.8]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Casquero Paredes,26144.0,Left Defensive Midfield,89,Getafe,216,['41bdf8d1-aabb-4e81-8d33-0540bca043f9'],21,,,,,,,,,,,,,,,,,,Getafe,216,00:42:21.439,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d401901f-1c32-496f-a4b4-d20d053afaad,1759,,"[89.3, 12.2]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Center Forward,89,Getafe,216,"['3ae1f20a-9ed2-4d36-9215-ce5335c2c73d', 'ae3a2543-0421-4e53-ab76-13e747f5df03']",26,,,,,,,,,,,,,,,,,,Getafe,216,00:42:26.697,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3780c65-1dbd-412c-aec8-c1a432424ea7,1763,,"[17.6, 61.9]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,['f384c76e-b2b8-4609-9bec-f983f2592239'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.895,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8791c1c-3eac-4d5f-9771-294b3f1908dd,1767,,"[31.9, 51.6]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,90,Barcelona,217,['5d185220-04b6-45fc-8f34-e39d030183ec'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.610,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905ed939-7f01-4dcd-afa2-a4fa447ff1ce,1770,,"[54.0, 72.0]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,90,Barcelona,217,['6537481c-db51-4362-893c-754738f0702b'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.904,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df001f9d-1bae-471c-a119-dff56dcdffd8,1773,,"[92.4, 77.3]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,90,Barcelona,217,['c0874c79-ca31-46c0-9b74-b06c8f13a5f9'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:44.475,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deeb1c1f-7199-456c-bdfa-55f81d2ffd54,1776,,"[82.3, 66.8]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,90,Barcelona,217,['3880cd1f-b38c-49c1-88eb-acde53425527'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.461,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313d4f79-c2e5-4747-84ca-a5c5a348179b,1779,,"[82.3, 37.7]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,90,Barcelona,217,['e2a1d4ea-fc97-46f8-8f41-3ac439470081'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:51.401,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97fb191d-c237-4c61-945a-ff0859abb673,1782,,"[99.0, 29.8]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,90,Barcelona,217,['909a8ba1-5176-4548-a3b7-7fe49c9a9d96'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.596,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b3bddb-d2ca-4daf-898e-b6976d5b2690,1786,,"[21.8, 48.6]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alberto Díaz,26496.0,Right Center Back,91,Getafe,216,"['2c4fc6e8-d32c-4071-9ed7-79fe2215deee', 'd7de74a9-55d4-48dc-9336-0b5b1b456a9c']",55,,,,,,,,,,,,,,,,,,Getafe,216,00:42:55.779,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c091b2-d7ad-4a8b-bdec-7ded02607d95,1788,,"[41.3, 51.0]",69303,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Ángel Albín Leites,26425.0,Right Wing,91,Getafe,216,['640ff8d5-6361-45a4-92a9-986bdb0155bd'],57,,,,,,,,,,,,,,,,,,Getafe,216,00:42:57.771,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421af0b5-8815-47e3-85c4-ed082c67dcbf,1794,,"[61.7, 32.8]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,92,Barcelona,217,['3ab17e43-3d8a-426c-adb6-0b40e6f05968'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:01.101,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c5b76c-e381-4ef6-8715-991e4915523d,1797,,"[78.4, 36.0]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,92,Barcelona,217,['2ccf2278-1925-41d6-ad4e-de2a3d0bdf85'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.183,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcf3cc22-44fd-4963-8d87-222671994bae,1800,,"[73.3, 16.7]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,92,Barcelona,217,['7263ecf3-9b47-4779-bd3a-f924a9aa97a4'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.726,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa66e549-1832-4b56-b33b-5a32d00f96fd,1803,,"[79.7, 30.2]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,92,Barcelona,217,['37aa5c67-3b68-4d5c-b158-c62a8c95374f'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.795,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc2798a-eed0-4405-a143-dd2ad492b500,1806,,"[73.1, 17.1]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,92,Barcelona,217,['cd917b10-6630-4cfa-ba63-febbe3b35ea4'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.941,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56085882-49c7-48c1-af10-928129caffe2,1809,,"[93.9, 19.1]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,92,Barcelona,217,['b29816b5-066a-4c65-be9f-af50f2665cac'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.399,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367668a0-43d6-472e-a333-78bd3452d1de,1812,,"[88.9, 24.9]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,92,Barcelona,217,['4951a6bb-031b-4827-babf-d40b5789ef10'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.573,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899c80f9-6768-47ab-b2d4-39541a391fbf,1815,,"[83.4, 35.4]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,92,Barcelona,217,['c4fe6270-4e5c-4f6c-9d59-fef21948e427'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.636,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd167ad-9fe7-4ea0-b20a-5bfa487821d0,1821,,"[102.9, 21.6]",69303,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,92,Barcelona,217,['0d973931-9888-47eb-96b8-e7a5479ea6b1'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.583,Ball Receipt*,,2010/2011
