50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600edbf6-493c-44e8-974e-f2c73b4d6335,1360,,"[41.0, 58.8]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Sánchez Ortega,6904.0,Right Back,92,Espanyol,214,['0b941427-7fc2-4a48-adb5-5e87880a9a40'],9,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:09.342,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0953b49-eae9-4880-b0f8-9009ccc518f8,1363,,"[78.7, 70.3]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis García Fernández,23916.0,Right Midfield,92,Espanyol,214,['df27f049-3bf8-4680-9464-dbead850ec8d'],13,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:13.482,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc6e2f3c-82cf-4c8e-be5a-414fe9ea49b1,1367,,"[48.0, 56.5]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,92,Espanyol,214,['f0d51609-fcc9-4636-bfbb-3f34c0d28a91'],16,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:16.459,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f65fb2d5-6216-4bae-b002-8abbf8f1d5c8,1375,,"[72.8, 37.8]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván De la Peña López,26105.0,Left Center Midfield,92,Espanyol,214,['7785dd13-9f54-4e37-b491-48cddf326378'],20,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:20.506,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9eeff6b-451b-4eed-b576-d2006a323044,1378,,"[106.2, 47.9]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Daniel Alonso Vallejo,26243.0,Center Forward,92,Espanyol,214,['34d63607-a8ae-4c50-848a-259d7d7749b8'],25,,,,,,,,,,,,,,,,,,,Espanyol,214,00:46:25.690,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcdbdd86-4589-46a2-b185-2430f4a2bf63,1380,,"[25.3, 53.3]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['bdad7c56-feb4-480a-8fb3-a159ce88dbeb'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.055,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1ef763-e0e3-41c0-a512-7f2fef8f03b2,1382,,"[40.9, 40.5]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,93,Barcelona,217,['5a11cc5c-f9b9-43a2-be84-62e09a9733a9'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.089,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9081343-4be4-4a87-a6b8-ec826b17c92e,1388,,"[58.5, 37.8]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,94,Barcelona,217,['4b0fbd0d-e790-49f2-a4a3-17bf796e9b35'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.586,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c819769-6ee0-41aa-886d-b0b544a1fae5,1391,,"[82.9, 12.8]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,94,Barcelona,217,['86871e86-efb2-4c5d-90a6-86d3c69c6ce8'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.681,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caca31c6-70f5-448e-9572-cd12cc3b80f8,1394,,"[68.0, 7.3]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Back,94,Barcelona,217,['213d7060-5c81-4375-a655-984646a9f09d'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:28.114,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3c1bdc-3854-411c-8584-7cf7b38db3ba,1398,,"[61.3, 18.6]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,94,Barcelona,217,"['102a9af3-59b1-4378-ae2c-53dccca2a592', '10ca9cde-4643-443c-a215-ba32dc6712b4']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:30.551,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036634e2-6cff-44f9-9b7f-57fced3022c7,1401,,"[50.1, 55.0]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,94,Barcelona,217,['ccf6bf82-cb76-4f98-a279-85cf747dde20'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:34.270,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37199f2b-22d2-4795-9c7a-4878501f548a,1404,,"[68.2, 46.8]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,94,Barcelona,217,['ceebf5c7-8740-4a35-b54f-1ee0c7f66846'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:39.184,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1d9500-f362-47aa-be5a-edcbf3dc6126,1407,,"[85.8, 56.0]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['5e683605-06e3-4dd1-897d-0db7d7aefce5'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:41.723,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960772fe-b08f-4d8c-a712-b9118a786e4f,1410,,"[89.6, 75.2]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['cc397998-e6c2-4408-b299-706abcd5f7c0'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.078,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,096e0dec-26b9-439d-a4ea-9d23fd7d6dde,1413,,"[99.7, 71.0]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Barcelona,217,['438b761c-25d5-459f-9e73-f7c24d754103'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:46.247,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8141bcd0-24a4-4bc3-bcbc-0d06d5338558,1416,,"[85.4, 69.9]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,94,Barcelona,217,['c245da74-a38d-4eab-9924-95a7f8b61d0b'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:51.897,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380dcca-198a-45b7-ba6f-f4fd6377a522,1420,,"[97.0, 49.7]",69139,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,94,Barcelona,217,['97fba6b0-6f9b-4d65-a89f-6e2ccb5c2c61'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:55.583,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94710dbd-8654-4d02-be22-495fa67385e7,1425,,"[37.1, 28.7]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,94,Barcelona,217,['3f2c7656-23c4-4ef7-9d34-79f15d3cd6fb'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:02.441,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8cb3d7b-fc94-4c00-80e6-451eae02924a,1428,,"[82.5, 0.8]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Back,94,Barcelona,217,['5da6e498-7095-4169-8806-8dee89e7f0b8'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:10.009,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e684b71-3654-4b92-9345-08d3b12431ab,1431,,"[64.8, 71.0]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Daniel Alonso Vallejo,26243.0,Center Forward,95,Espanyol,214,['13a7a31c-a434-41c5-a9cb-e4b2147c2128'],27,,,,,,,,,,,,,,,,,,,Espanyol,214,00:48:27.017,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7655f7d2-f1ee-4473-ba98-b959f77ba430,1438,,"[96.6, 3.7]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,96,Barcelona,217,['16349370-bb40-428b-b8ad-22b38c2d2168'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:35.164,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51bbad8-a9d9-4b8b-ab87-950f334e76c0,1446,,"[70.9, 27.3]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,96,Barcelona,217,['bfcf4306-5a5c-47ff-9c14-318bd9279b5d'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:43.279,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01b56d7-f814-48b2-9b41-a38c555b22eb,1450,,"[82.9, 6.7]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,96,Barcelona,217,['7fe28904-fcc2-4186-a6e9-78cb3a4f15bd'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:49.187,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a66ad8f7-69e2-471b-a434-88d033fd5ac8,1453,,"[70.1, 6.7]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,96,Barcelona,217,['bf583aa9-af86-44e1-9bbd-002e3dce8654'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:50.115,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505f378f-cc3a-4bdc-803d-44b7e2b58caf,1457,,"[54.1, 19.7]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,96,Barcelona,217,['48cfcf5b-efd4-4301-bb9d-f566657f1ec9'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:52.853,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da118553-34c4-4fed-ae35-fde01db7c6b1,1460,,"[67.4, 26.4]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,96,Barcelona,217,['9a50a7cd-1cee-4386-8387-9b0cbf55e81d'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:54.432,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29e9ff53-61ce-4b13-85a8-5a6c70378568,1463,,"[60.8, 44.3]",69139,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,96,Barcelona,217,['518c2d95-b1f5-472f-8f1d-f55ebd536765'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:56.942,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce5fe6db-f364-45df-a625-8f11b165e534,1470,,"[112.5, 60.5]",69139,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis García Fernández,23916.0,Right Midfield,98,Espanyol,214,"['45a639aa-4e61-4b31-992e-9f1f50f7ba72', '7b591267-ad17-465b-bc66-49c3c09b7355']",8,,,,,,,,,,,,,,,,,,,Espanyol,214,00:49:08.465,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590f7ad-57fd-47d1-8bbb-40b0cc438d0a,1477,,"[20.5, 19.7]",69139,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Thierry Henry,15516.0,Left Wing,99,Barcelona,217,['bfed4f96-5120-4545-83eb-d49884dae4bc'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:15.097,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2db7165d-6fa9-47ff-ba12-2d9a0020f0ec,1488,,"[87.9, 56.7]",69139,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['80dfd788-4ccc-4a57-bbb5-41f2ae6a1c33'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:26.338,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b291f0af-adaa-4c9f-9811-ecb3c69ed9e1,1500,,"[52.1, 40.3]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,101,Barcelona,217,['dec33009-867c-440b-b981-46112520bba5'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.493,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d469548d-054f-4982-9421-3463487ea8e4,1504,,"[52.6, 77.6]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,['af684a13-edc9-47ad-8667-058d934e347b'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.925,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772c24fe-f100-4578-ac7d-50dc2e956273,1508,,"[36.4, 70.5]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Left Center Back,101,Barcelona,217,"['10f2860a-b76d-4dd6-8c2f-452a66f382f0', 'fe3ec708-6c07-4a9c-9fb4-c5059efa627e']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.867,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f861d7-4b2a-4bf0-b33c-3779b4c85f34,1511,,"[44.7, 76.1]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,['dec4f813-accf-4a87-aa44-ce89d0220ffc'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.040,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4c7b72-fbd9-41ff-be86-7a946652af6e,1514,,"[86.2, 56.2]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,101,Barcelona,217,['88168ac3-4ceb-48ed-ab24-0f7f6dd473b5'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.580,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322250ec-99ef-407b-86ca-ea1f5111b676,1516,,"[41.3, 11.9]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David García De La Cruz,26138.0,Left Back,102,Espanyol,214,['72f09bf2-66bc-4268-8fc1-bfe84240bbd1'],19,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:19.419,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0825a49b-886e-468e-af27-d17d84cbb546,1520,,"[49.1, 10.0]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Román Fernando Martínez,26242.0,Right Center Midfield,102,Espanyol,214,['e84c6fbb-401f-4229-8a0f-590327265a42'],21,,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:21.087,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611cb0c4-52d0-4381-83b7-51af857d3cbe,1525,,"[68.2, 69.0]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,103,Barcelona,217,['842090ee-5c95-49f3-9016-3e6651af862b'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.867,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc6f6925-410d-4236-b165-dd32bb7b2226,1529,,"[63.5, 61.9]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,103,Barcelona,217,"['5701064c-2063-470e-b5e3-ea40a05431d1', '970ce9ff-9e30-4d0c-81d5-6bb1fd8507cb']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.335,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b999f5d6-ac24-47be-933f-b082dd2ae58d,1532,,"[40.4, 40.9]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,103,Barcelona,217,['8380b026-4b23-4692-ab29-d9bab89c17b2'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.388,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe6efa0-6a15-421b-b797-903ad1658e20,1535,,"[65.4, 2.6]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,103,Barcelona,217,['9977c0aa-20ec-4ff8-8bbb-822c46b6b321'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.936,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b691b2b-c37e-4a33-b230-2303fa90b970,1539,,"[49.2, 54.3]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,103,Barcelona,217,['f668b717-d993-4301-ac34-c7f5cbe0d73e'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.137,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c79762-90de-45fa-b4ec-96068f2bc2b3,1543,,"[75.9, 43.4]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,['bcb01315-51a6-4d95-8b98-4dc65b4c1c7c'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.919,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57429bda-0b79-4655-83ec-15820ca4e9bd,1546,,"[83.6, 4.8]",69139,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,103,Barcelona,217,['94fe8307-6186-4065-a081-c792e6728534'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.156,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d33eae-c967-482b-9479-575611d69206,1549,,"[63.3, 74.2]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván Daniel Alonso Vallejo,26243.0,Center Forward,104,Espanyol,214,['498a7102-7837-468d-92fa-08631a177509'],1,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:01.466,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b7a9cf3-22e3-4282-ac40-29aeba2f3fdf,1558,,"[62.7, 60.8]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Hurtado Pérez,26162.0,Center Defensive Midfield,104,Espanyol,214,['e87d65a1-ba7b-4f5c-b5f3-181bee702272'],6,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:06.207,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dace011-825b-468a-a9fe-a8bb6f860899,1562,,"[57.6, 22.1]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David García De La Cruz,26138.0,Left Back,104,Espanyol,214,['cd8538ec-415c-49f0-9bcf-c7729f7cef60'],10,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:10.266,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7180a01b-11ba-40b7-924f-dc08b46c2128,1565,,"[103.9, 29.6]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván Daniel Alonso Vallejo,26243.0,Center Forward,104,Espanyol,214,['ac50a839-72ee-4ed8-803a-b02bb59989b9'],14,,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:14.366,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40f9690-bdbe-4bae-a686-918c51e771ab,1571,,"[70.5, 50.9]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,105,Barcelona,217,['2c4db1bf-a3d9-4212-831f-ab24a874d179'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.764,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83e91c9e-8eb5-477d-8d6a-9680f47ce7c8,1577,,"[54.7, 14.4]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Back,105,Barcelona,217,['93f3b3b5-2ba2-4959-9ce3-47e161b1020e'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.323,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b697c1-b60a-4df2-a53c-acfba2d6861b,1581,,"[44.1, 28.4]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,105,Barcelona,217,"['0cde6e54-314b-4629-ac1f-d932dcad966a', '8678750e-2cc2-4e04-9b8c-ff7fd537a450']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.547,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4ddcd2a-abd2-4a0f-810d-ef44c867b32d,1584,,"[35.3, 54.9]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,105,Barcelona,217,['d09f0247-238a-4096-b7c1-74f8a504a57e'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.185,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e3de8c-5457-43b8-a191-ceb21d8c0f7c,1587,,"[39.6, 27.2]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,105,Barcelona,217,['f73b7e69-84db-436f-902e-e592db51ce2a'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.417,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79a73608-384b-498e-86b6-faf53b218283,1590,,"[35.5, 51.8]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,105,Barcelona,217,['39acf4b0-afc5-44ab-8654-2e3fbd0a7478'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.726,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf51df7-2dfd-4290-8939-7fefe6cf2fe9,1594,,"[53.2, 58.2]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Wing,105,Barcelona,217,"['0da74b6f-2623-4141-a963-2c744d4ef360', '3c0935f8-cdc3-4437-b597-cfd6f5c34d8e']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.221,Ball Receipt*,True,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245c42cc-0daa-4140-8e6f-cf971b7ce34f,1597,,"[51.4, 46.7]",69139,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,105,Barcelona,217,['26256763-105c-4f54-a054-a194322ccf6e'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.885,Ball Receipt*,,2008/2009
