50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614655e7-5573-4e63-bac1-d7ceae5d8afc,3178,,,"[81.2, 63.1]",16173,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Right Center Midfield,133,Barcelona,217,['d01f95d2-2239-4079-96c5-39763278c390'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.423,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086b6cc-6199-4707-9c65-f3566a0c0013,3181,,,"[96.2, 69.9]",16173,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,133,Barcelona,217,['7a586a78-143a-44e1-984a-9c63c0254c19'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.424,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47119737-6c53-4374-aab1-18c7fc6d66f0,3184,,,"[85.1, 59.9]",16173,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Right Center Midfield,133,Barcelona,217,['343ee362-22a0-42ff-af73-fb3b6bf2f562'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.399,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724ba13-43fd-40da-a699-ec15aabeeaf5,3187,,,"[76.3, 50.7]",16173,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['23a34e6f-1ed3-442f-912c-49de65e02677'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.084,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda56dcb-39b3-42c1-b591-c8f56a9049e8,3194,,,"[46.9, 25.0]",16173,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,134,Athletic Club,215,['6ed8ce86-c200-45cb-94d9-3fef3da954a7'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:14.951,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e0afbda-7295-4c4f-aafa-0b2289f8cd4f,3207,,,"[40.8, 73.2]",16173,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,137,Athletic Club,215,['28c0613b-ff76-4934-84ae-e207feb7b994'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:45.937,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455da88-00bd-437a-a064-671020772330,3210,,,"[44.7, 52.8]",16173,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,137,Athletic Club,215,['c90c3f52-bfa3-4896-aff5-d25734f9a2cc'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:48.301,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dc7443b9-016e-403e-a7f0-45de46cb434b,3213,,,"[71.7, 58.4]",16173,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,137,Athletic Club,215,['fbbb5beb-2225-4c5b-afb4-9b3dbb8d27c4'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:50.974,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e78ab7b-dc0f-463f-b69a-a2006e5f3f29,3216,,,"[41.1, 7.5]",16173,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Left Back,137,Athletic Club,215,"['5b3408f3-510d-48d6-88d8-28e631788e2f', '88c6a616-660a-4c35-bee2-be63980cf67d']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:35:53.807,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3d91dc-f3c8-42ff-ada8-f3a3c4038ebd,3222,,,"[80.3, 75.4]",16173,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl García Escudero,6391.0,Right Wing,137,Athletic Club,215,"['103df831-923d-4c0a-9467-8e9fcc10f484', '7ce8faee-c4aa-464d-8fa2-36d02ec142d5']",56,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:56.963,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591673a-c385-4666-80ef-72993a86c9c4,3225,,,"[109.7, 62.6]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iker Muniain Goñi,6842.0,Center Attacking Midfield,137,Athletic Club,215,['f9a618e7-3c29-403d-bdb3-a1f7995aff8e'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:01.057,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc2282e9-4cc7-4c14-9543-d7d09c251a34,3228,,,"[107.9, 45.9]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,137,Athletic Club,215,['c03fe5a8-8bad-47e3-b7d3-b08250ff4d7e'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:01.926,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232fe56-462b-4d41-9994-2f4f0afc2d2e,3236,,,"[78.9, 55.8]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,138,Barcelona,217,['2b40f973-d4a1-495f-a51e-1eb7e1f18b51'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.677,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae72e46c-db89-4fa3-8155-fc011c03bbef,3239,,,"[75.4, 43.4]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,138,Barcelona,217,['c718e714-946f-4408-bd6f-159b5a1d25c7'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.903,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c60dd4-8ea6-454c-9514-cabd0776da9e,3242,,,"[80.6, 56.2]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,138,Barcelona,217,['bc3f36fd-dba2-4c66-9f1f-f05eb8110325'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.969,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,089ddbab-5ddb-4941-8818-b895c2065bb4,3252,,,"[39.5, 58.5]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,139,Athletic Club,215,['b62e8163-aa75-44d5-8d5f-843981d7671a'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:42.412,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f480bd3d-42d8-4aba-a751-c11bb629c51a,3255,,,"[57.3, 77.1]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,139,Athletic Club,215,['98972de3-2613-43b4-b1b5-e5008d968bf5'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:45.063,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2bec63c-2fa0-4810-8bc3-5139ee005c15,3258,,,"[43.4, 64.3]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,139,Athletic Club,215,['847944e9-ce0a-433f-b329-431a5b7834c5'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:47.868,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b6627e7-0c42-4295-af3b-a8cd6397a52f,3261,,,"[49.9, 50.6]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,139,Athletic Club,215,['3a381341-cc80-45dc-8d62-ba33ea3f7fe6'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:48.956,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949bc7a0-f2c5-4b1a-a130-88dc472c6881,3263,,,"[43.9, 64.3]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,139,Athletic Club,215,['d7c22a1b-67cc-44eb-ba58-1c71bd1e37d1'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:49.916,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db19ce0-af67-48dc-a153-26fddc3371bd,3266,,,"[55.1, 48.7]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel San José Domínguez,6389.0,Left Defensive Midfield,139,Athletic Club,215,['583fbf54-5a95-4694-b2cd-33e326d328c4'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:53.308,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a660920f-8e87-49ec-958a-d1d40a6bdf07,3269,,,"[66.4, 57.1]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Center Attacking Midfield,139,Athletic Club,215,['20f7eb58-27d8-492d-abca-645d961659e5'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:55.201,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,073341ea-267e-4fe1-a965-783370c9ebe2,3272,,,"[81.6, 77.6]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,139,Athletic Club,215,['28d6628c-00fe-4f7b-8315-1cc1705e7c6a'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:58.366,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125ba3ec-f0c8-42ac-ad8b-820076fe4493,3275,,,"[70.6, 74.7]",16173,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Wing,139,Athletic Club,215,['bca91897-ca14-4610-b629-b7d990c6a2e0'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:59.429,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b59f3556-278a-4731-934f-06e0948acfbd,3278,,,"[68.4, 58.0]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,139,Athletic Club,215,['80f63f56-9b9a-401c-a88d-a3800c982477'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:01.460,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bba254-7a95-4bb4-8878-824d0ab03745,3281,,,"[75.1, 77.3]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Wing,139,Athletic Club,215,['8c3c6e2e-e640-4c42-b910-fcaa4d3c1122'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:05.051,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d23760ec-66ba-49ef-a9ae-5d34cbaf59fa,3284,,,"[108.8, 74.7]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,139,Athletic Club,215,['ee7bc8c0-41bf-400b-86d1-37eb51e9e4e4'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:09.374,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63755781-b87c-4df8-95ce-45d26a9bcda6,3287,,,"[107.7, 47.3]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Wing,139,Athletic Club,215,['5b5f395e-8b89-4b10-9053-1dc7a252345d'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:15.404,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393dbeb1-c11a-45f2-8058-f274d0e74eaa,3292,,,"[16.1, 55.3]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,141,Barcelona,217,['8411139a-5467-4c8a-840a-fff313b33989'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.483,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cbae137-18f0-4c89-bcc4-36e1538891e6,3295,,,"[56.0, 40.8]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,142,Barcelona,217,['eb5a8f1f-5e94-48f3-8e62-061d7321225a'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.467,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5865ad-26ac-4877-b9aa-e3f79bcff781,3298,,,"[79.9, 23.4]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,143,Barcelona,217,['12130552-1a56-4996-969c-5da6451321e1'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.478,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56fad202-e640-4da5-9915-a6824e5fe52b,3301,,,"[94.7, 29.2]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,144,Barcelona,217,['168d1feb-865c-4421-82bd-b0de87bd8bd1'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.565,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bf81c40-b992-4d14-8723-767c1983ed93,3305,,,"[30.4, 60.8]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Wing,145,Athletic Club,215,['65d1ac26-3a1c-4c59-9243-c5408deed003'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:47.811,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91348ff-3051-412d-94b3-c55736eaab1c,3309,,,"[36.3, 56.3]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,145,Athletic Club,215,['54dd5b8c-c895-4bae-8ee1-47219decb1f3'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:48.799,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6498f5c7-fe1b-4635-b7ae-381c88500191,3312,,,"[53.2, 52.8]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,145,Athletic Club,215,['686add5b-9c98-4b46-82d2-291673f5b5f9'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:50.497,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572a1fd7-f77d-42c0-a009-71434ffd701e,3316,,,"[66.6, 74.1]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,145,Athletic Club,215,['6f96e594-49cf-47e3-b358-ff07aff10927'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:53.174,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53db8fb0-12d6-4597-baf6-f00bd96aa03b,3319,,,"[97.1, 64.3]",16173,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,145,Athletic Club,215,['b82b6bc7-5233-4e92-8ad9-504732223f7b'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:56.663,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,51aec55b-fbd9-4f5c-a0a8-82ae500632d8,3323,,,"[110.1, 43.9]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Right Center Back,145,Athletic Club,215,['563b5826-cb10-4a92-b136-4a0c85617e03'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:00.423,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd84aabc-1ead-47a9-8cff-4c89c922b5db,3328,,,"[41.7, 6.4]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,146,Barcelona,217,['cd56ade1-194f-4ca2-b491-8819f2abd091'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.225,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626ebbd4-f110-4a2f-bd06-286087a50c9f,3330,,,"[53.2, 5.2]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Left Back,146,Barcelona,217,['47c229cf-7293-43fe-a2d4-cf3a06df3453'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.205,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d24c4a1d-c2d8-4f9e-8a27-9dff33e0948b,3333,,,"[42.8, 13.0]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,146,Barcelona,217,['8e0d526e-4387-4865-8813-3a23178ef847'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.140,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260550eb-6dac-4aec-95d3-6e53da166226,3336,,,"[41.7, 33.1]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Barcelona,217,['54d48757-28f1-49e6-9854-57d0bce57e95'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:38:16.796,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634d8c0f-2fb7-4fe6-a491-d7fd32f59fa1,3339,,,"[57.6, 56.8]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Aleña Castillo,13599.0,Right Center Midfield,146,Barcelona,217,['dd4e68b7-7421-4c94-98e5-47ce4d846b9e'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.171,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e63d28d7-9826-4685-8372-73636af97738,3342,,,"[93.9, 66.4]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,146,Barcelona,217,['33943a5d-4615-42bb-a51a-8c308370c6d8'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.943,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f024b20-141a-448e-babd-403f7ffc15d0,3345,,,"[79.5, 58.4]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,146,Barcelona,217,['724a8ac4-0a25-493b-a719-1cc573783e14'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.194,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0abf37c5-146f-475a-a3bd-960d869491ad,3348,,,"[83.6, 47.7]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Aleña Castillo,13599.0,Right Center Midfield,146,Barcelona,217,['c9eb32ef-451b-4244-8123-df2315f80ade'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.656,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e485b4-a306-4d42-8c3a-aad9c892f978,3351,,,"[84.3, 23.2]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,146,Barcelona,217,['e0323bb5-7626-488b-ac28-083e9cfbe488'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.964,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234d05ad-8ab8-4ec9-a2b5-02677e5f9a67,3354,,,"[94.9, 7.7]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Left Back,146,Barcelona,217,['e2a9d217-2b49-4ee2-b4d6-b852b12990ad'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.197,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db1bd8d-94aa-4327-a4b8-9c234a0a720d,3357,,,"[88.4, 21.0]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,146,Barcelona,217,['b72692e4-4bfd-4fa6-b797-d05f0bdbff36'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.412,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f4fe0e-152e-45b8-9a2b-a7641410c345,3360,,,"[97.1, 27.7]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,146,Barcelona,217,['6c9b0e88-f484-4c27-a8dd-7bdd76c81885'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.308,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d95fe8-f678-40de-ab4a-0e87bf675dff,3363,,,"[96.2, 20.6]",16173,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,146,Barcelona,217,['7fe8e1e9-d3ca-4a10-b646-07debb37149d'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.878,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9c3af6-0229-4e95-b9f9-226070cd87c3,3370,,,"[113.6, 8.8]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,147,Barcelona,217,['5167e57b-f7c0-4fed-90e5-fba3ef266ec6'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:39:03.488,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adc3ce4f-6ed3-4c31-8ccb-cf0fa745cfca,3372,,,"[109.1, 14.1]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,147,Barcelona,217,['0dd113c4-aedd-42fd-b5ca-1f69ed0aa2d2'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.203,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13ed771b-2f4a-48b3-891c-e0df1da529fa,3377,,,"[97.3, 18.4]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,"['0bfdd2a7-f33d-4768-aa12-a9fff2bf3cab', 'ee818f9e-d8d8-4ff5-b346-41b3718933c3']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:39:06.883,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b9be9c-8324-48d1-873a-86a8ab32d36e,3382,,,"[94.5, 14.9]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['45f3688c-9121-49b6-b533-aca823eee1ea'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.315,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4cde30-990d-41b6-89fa-ef11ddc98d5e,3388,,,"[88.2, 69.5]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Right Wing,148,Athletic Club,215,['4069059f-ff98-4b74-a73f-42084f12d11b'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:45.012,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba1fb28d-6816-4c2e-b3bf-bb964d6418be,3390,,,"[104.4, 64.7]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iñaki Williams Arthuer,6393.0,Center Forward,148,Athletic Club,215,['4fd58b82-5953-497f-b783-3009234dfc7e'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:46.947,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0147ddc9-a0c1-44e5-9b30-2ec178cc5df3,3395,,,"[61.5, 25.5]",16173,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,148,Athletic Club,215,['ce2fe978-b2a6-49c8-8c31-af68cbf9120c'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.874,Ball Receipt*,,2018/2019
