50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a756db-29bc-4ca0-aa75-92f79d37883a,1908,,"[71.3, 10.9]",69156,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damiano Tommasi,26430.0,Left Center Midfield,119,Levante UD,221,['52fa77c0-6c9a-49f0-bbe1-7d1476e4905a'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:09:13.283,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acab4b5f-5343-4968-ba3e-69ace5160b64,1913,,"[56.9, 56.8]",69156,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Xavier Hernández Creus,20131.0,Center Defensive Midfield,120,Barcelona,217,['26071a0c-50fc-48c9-8805-1fe39ef06356'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.529,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deae060d-a597-4641-a331-cae0812ed662,1916,,"[93.1, 40.9]",69156,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Samuel Eto''o Fils,19298.0,Left Wing,120,Barcelona,217,['55d9b587-1979-44fc-bb1d-9738bc99d35f'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.981,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9365e83e-17a6-44ac-a759-3a6cb8ee6e94,1923,,"[107.2, 35.4]",69156,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ronaldo de Assis Moreira,25879.0,Center Forward,120,Barcelona,217,['094e940d-374d-4191-9e6f-602939685cb4'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:09:28.028,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d241b8-237b-44fc-bcf0-efa52bca3a01,1929,,"[86.3, 29.4]",69156,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,121,Levante UD,221,['28b1ace3-28eb-4478-b8ea-ef2af9032b07'],54,,,,,,,,,,,,,,,,,Levante UD,221,00:09:54.093,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36dc22c-d9d6-495c-a535-5375ad068929,1935,,"[50.2, 69.4]",69156,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,124,Barcelona,217,['6bb4343d-052b-4db4-8754-34e6c43aaad0'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.098,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4033d71-9407-44d6-b471-c678a660b54f,1937,,"[47.3, 56.4]",69156,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,124,Barcelona,217,['0a335d8a-b51a-4dd2-ae2a-9acd01f3bc85'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.082,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92bb291-99b3-44c6-aa72-e5b8a9d526d8,1939,,"[14.1, 45.9]",69156,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,124,Barcelona,217,['b0871844-9986-44f4-9e23-e01dc88dda23'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:10:39.211,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0f0799-d27a-4f2b-9994-703180f6691a,1942,,"[29.8, 68.4]",69156,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,124,Barcelona,217,['87ab00d6-f6ab-42e2-9344-4502fc17058b'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:10:42.504,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd4972a4-e459-4721-b55d-3513be4c217d,1947,,"[10.9, 47.4]",69156,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,124,Barcelona,217,"['6c1f7e77-be4f-40c0-a56b-0e6d424a7eea', 'bb491c57-8755-4d7b-a320-61c9a1bb0e66']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:10:49.973,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97db80e2-cf4e-4449-a26f-c77517c26483,1951,,"[76.8, 7.1]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,125,Levante UD,221,['2b845ced-814c-4787-9b7a-4c526f76e519'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:11:05.957,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6011b91-716e-42a7-9557-16d81a14c7b3,1953,,"[70.9, 12.3]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Berson,26179.0,Center Defensive Midfield,125,Levante UD,221,['62b25149-e307-4960-901e-bf4ad772fa50'],7,,,,,,,,,,,,,,,,,Levante UD,221,00:11:07.956,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1274425-e4d9-40ac-9c88-6f13b0468691,1956,,"[55.6, 34.6]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,125,Levante UD,221,['fd6d62ed-29f6-4ba8-94ed-39b05069754a'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:11:10.959,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3f21d8-a21b-462c-8682-7f5c03736cc6,1959,,"[84.4, 5.2]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Manuel Rubiales Béjar,26426.0,Left Back,125,Levante UD,221,['be3d0d1c-e40e-400d-b37f-3a35649263d3'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:11:18.617,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec060af-ef46-4ec0-89ef-d7ebb11ff85a,1965,,"[43.9, 69.2]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,126,Barcelona,217,"['33dfb501-e1f9-4f52-b47d-f665868a75cf', '6bc99b5f-05ce-4939-bc89-e242b45f6669', '8f8d4f22-be69-434e-9be0-0e42005ce822']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.624,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94cae970-82ec-4e19-9639-2a2ab4fa52d4,1968,,"[36.8, 76.4]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,126,Barcelona,217,['93580ecc-a5bb-4744-b1b2-fac97dd57673'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.557,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3fd79f1-3a98-4ad3-be41-7b027aa36f21,1971,,"[65.8, 44.6]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Center Forward,126,Barcelona,217,['df6e6c9d-05b1-48d7-b1cc-2468f74e6585'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.006,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eabc6379-c848-453c-a522-e363e00d1f76,1974,,"[75.6, 31.7]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salvador Ballesta Vialcho,26246.0,Center Forward,126,Barcelona,217,['93432171-4fb5-4e70-995d-5561627f67b3'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:11:36.672,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37221be9-96fc-4217-be15-011f22ee5685,1979,,"[31.3, 36.5]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,126,Barcelona,217,['36b1dbc5-5bb2-410e-b68c-92177f9f9840'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.914,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9390f3a-8a41-463d-9269-1416b6a7b13b,1982,,"[27.9, 48.0]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,126,Barcelona,217,['618a521a-4efc-44bb-b6a9-7d69b7159fca'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:11:43.064,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7781db2b-adc4-4357-9ab4-af554fde4dbe,1985,,"[28.6, 32.7]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,126,Barcelona,217,['192600d1-53f3-4d4e-b3a5-5f145d541e6c'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.749,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3586dd-a946-4dcf-b6f6-6d170af6ff68,1988,,"[37.0, 16.1]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,126,Barcelona,217,['4c91094c-a0d4-4c39-9b64-816b0323cbbf'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.900,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9c6ea72-4101-4ee2-9124-fa71166b9ab1,1993,,"[55.3, 1.6]",69156,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,126,Barcelona,217,['56869f24-1f7e-46dd-81f0-230abe1e93c3'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.255,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c1b172-3666-4252-8884-30d0e1d3b330,1996,,"[99.5, 72.0]",69156,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rahamat Riga Mustapha,26181.0,Right Wing,127,Levante UD,221,"['67e4de12-7ea7-4d43-aa7f-81d5ffc23dbd', '76fc57b5-538c-4fe1-9ea0-c304b6666f45']",9,,,,,,,,,,,,,,,,,Levante UD,221,00:12:09.573,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905004c3-46c7-4380-be5b-7cf5ff4efcea,2003,,"[63.5, 30.1]",69156,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,128,Barcelona,217,"['660475a3-9094-42f0-8412-5039d8c93aed', '735cb4f7-e4db-48f0-b046-3f50571e4589']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.220,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022475cb-ce3e-4f47-8c96-cc61d19f64c2,2010,,"[49.0, 47.6]",69156,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,128,Barcelona,217,['a0db3ec0-5fa2-4f5c-83c8-a57840a25ea2'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.654,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7836de96-e030-43e7-a576-7e93ea86eeb1,2013,,"[57.4, 54.1]",69156,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,128,Barcelona,217,['729b9703-b627-44b2-8575-dd231333f996'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.441,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af9d3607-8533-4c72-8ee2-429117db5123,2016,,"[74.8, 55.8]",69156,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,128,Barcelona,217,['702e6c9e-956b-4f57-8ec4-4e506d47f8b5'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.349,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811792cd-077e-491e-94aa-a2926df3db4b,2019,,"[105.3, 28.9]",69156,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Left Wing,128,Barcelona,217,['da1c1f6a-1769-4f57-a078-f16ccc6d4ee2'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:12:37.504,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bae6fd28-b418-4174-a901-3231942e05dd,2026,,"[71.6, 32.1]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rahamat Riga Mustapha,26181.0,Left Center Midfield,129,Levante UD,221,['3d6b9237-3aeb-49ce-a195-264c4dc6f166'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:13:26.265,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85708f1-3fb3-48c3-9849-cb806f1a780b,2028,,"[69.2, 27.3]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,129,Levante UD,221,['18afd56e-6021-4b83-a88e-d9c8db33d0ba'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:13:27.551,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553b704f-fc89-453c-98b2-d553dd2938e0,2031,,"[69.7, 25.8]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathieu Berson,26179.0,Center Defensive Midfield,129,Levante UD,221,['c13a8a43-060d-46a8-a1e3-20a2104b7898'],33,,,,,,,,,,,,,,,,,Levante UD,221,00:13:33.863,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830ab781-e3de-4fb0-943c-e583f0f0a2d7,2034,,"[48.0, 27.3]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Alejandro Suárez Martín,25887.0,Left Center Back,129,Levante UD,221,['01cce094-95c9-4ae5-8804-9eafaec516b0'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:13:37.030,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a16975-e419-4830-a5c7-5d382e491e8e,2037,,"[73.4, 11.7]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,129,Levante UD,221,['8cd98521-08f4-4ac8-9edf-00ddc386c1a7'],40,,,,,,,,,,,,,,,,,Levante UD,221,00:13:40.582,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6761d6d-ab28-4aea-8cde-9b628a1ddd37,2040,,"[83.7, 24.1]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rahamat Riga Mustapha,26181.0,Left Center Midfield,129,Levante UD,221,['2fab8cd1-034a-4a9b-8e90-a2d8144c8c44'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:13:43.215,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815eed7-88ed-479a-af05-a9a4fd29bf8d,2043,,"[96.8, 5.2]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Manuel Rubiales Béjar,26426.0,Left Back,129,Levante UD,221,['3def776b-f58c-4701-b97b-1c5b688dd87d'],46,,,,,,,,,,,,,,,,,Levante UD,221,00:13:46.069,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56e568b6-19b3-4ef5-b956-2a91b2aa9a1a,2046,,"[93.0, 22.6]",69156,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathieu Berson,26179.0,Center Defensive Midfield,129,Levante UD,221,['97ffed8d-7bb1-4f5e-a43b-55dd36742020'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:13:49.491,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f884f25-36b0-46bf-bbc7-1f6cb102ab01,2050,,"[75.2, 51.2]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Center Forward,130,Barcelona,217,['78107624-7136-4a88-9cec-c77b36e7652e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.390,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62ef18e-fd2b-4820-900d-1ea893b7c468,2052,,"[50.8, 28.7]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Camacho Quesada,25886.0,Right Center Midfield,130,Barcelona,217,['7232da35-fb43-454a-9f0c-8947c4cd7b82'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:14:18.465,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae7ba04-59f6-4281-823e-863479c6fde3,2056,,"[70.9, 3.1]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Narcisse-Olivier Kapo Obou,26428.0,Left Wing,131,Levante UD,221,['bbea8fb6-190b-4b7e-993b-c073f39586c9'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:14:28.546,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09dbb96e-950e-46ea-a993-aaee7606a2f0,2059,,"[89.8, 4.3]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Manuel Rubiales Béjar,26426.0,Left Back,131,Levante UD,221,['62e9342f-1a29-4be0-8bbf-02f83e69a009'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:14:31.477,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c0a407-7a43-41f4-8371-b50b29902444,2076,,"[95.1, 61.7]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felix Dja Ettien Yohou,25895.0,Right Wing,131,Levante UD,221,"['0f680d23-c1e4-453e-b184-d7cfb42cae2e', '6c5aa538-af02-4635-94f7-869c0a6ff0f5']",41,,,,,,,,,,,,,,,,,Levante UD,221,00:14:41.072,Ball Receipt*,True,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e028c71-80f4-4b87-b927-fa08bd725228,2079,,"[105.2, 35.5]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salvador Ballesta Vialcho,26246.0,Center Forward,131,Levante UD,221,['e27ca968-7cc5-4102-9c5b-2ae32a1ff944'],43,,,,,,,,,,,,,,,,,Levante UD,221,00:14:43.198,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104a27e4-a4a1-4801-844f-4a408e824075,2083,,"[98.2, 26.0]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Manuel Rubiales Béjar,26426.0,Left Back,131,Levante UD,221,['bf8aed08-691c-49bc-8cb0-48d2e92d200e'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:14:47.252,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803a16e2-9c2e-409e-a215-04525cc4a27d,2088,,"[97.9, 75.5]",69156,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['5ca22430-ef90-4fcb-b262-d5e89efd7505'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:14:59.900,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0664627d-ed85-4466-87b2-92fe42fad12d,2091,,"[71.0, 74.3]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Barcelona,217,['6bda4a6a-d90b-45ec-8705-5ee4166c850e'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.750,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7730072e-e821-4545-84a2-657cdbc81f3a,2096,,"[77.3, 76.4]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,134,Barcelona,217,"['588ce03e-3219-410f-91a9-932fb3c0d245', '99819961-b070-4905-a12d-53cd7cd8bf96']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:15:23.986,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebb4bd7d-9421-4870-9cdd-3936eb94170e,2099,,"[66.6, 63.8]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,134,Barcelona,217,['f8a1281e-4b79-48db-92be-9f11c569b1ef'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:15:26.856,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e183b1f-c8ea-4bf1-8d40-2a4b3da6f283,2102,,"[70.0, 54.9]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Center Forward,134,Barcelona,217,['67ff78b9-b34f-4d4d-a76e-fccd84b8cf7d'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.515,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,052fd653-4b1d-4569-b2cc-3a2c2385e361,2105,,"[69.1, 74.1]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,134,Barcelona,217,['d82fc3cb-3282-47cc-90e6-10d37f3d6b4f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:15:30.564,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a62aa4-5830-4793-a433-449b5eae336d,2108,,"[58.6, 60.0]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,134,Barcelona,217,['cf5f6775-a7bc-4d04-a943-a463f5bd9977'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:15:32.604,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc22562-4e87-4ff7-a4c5-d9585496cf43,2114,,"[55.3, 37.3]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,135,Barcelona,217,['7e92f860-0758-483d-8aad-d53e2d9e6063'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.134,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032799a1-7b07-42f9-a4a1-c4e9e0c285a7,2116,,"[63.5, 31.2]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,135,Barcelona,217,['23996f6c-0831-495d-a59e-9efac3cb7898'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.817,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c39d4247-06e8-4394-9b36-0f13de24d55d,2118,,"[51.1, 28.7]",69156,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,135,Barcelona,217,['f02542c4-fe78-4690-9ae5-bde47bf3c850'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:15:57.763,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae8554ec-1cc7-4d4c-bd2f-386bb330126f,2125,,"[83.6, 33.5]",69156,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Left Wing,135,Barcelona,217,['cd28eb99-9e55-4e75-8ace-74d64e2efbdb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.506,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65c22adb-75a7-4126-8ad0-b5ae6617f18b,2127,,"[82.6, 44.0]",69156,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Center Forward,135,Barcelona,217,['c926ca80-ab32-4774-97de-5c794cd2da75'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:16:05.387,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685d8af4-e560-42ae-aa52-37c5a7db551b,2130,,"[93.5, 39.8]",69156,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Left Wing,135,Barcelona,217,['bf5a882d-6877-406e-b065-214fa0bc54c2'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.666,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cdf2a6e-f743-43ee-97bd-681a7621c1fe,2133,,"[108.2, 52.2]",69156,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,['b68a2ae6-8888-40ef-bf0c-34026f26fbbf'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.246,Ball Receipt*,,2006/2007
