50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d75bd964-b383-4baf-9eef-07e4f9dc653a,1972,,"[79.1, 77.3]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,['854cd162-bfcf-401e-b152-c45c1e9d7fe2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.937,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150dd303-5f9d-434a-a22c-c0a0a7de14e1,1976,,"[70.8, 62.6]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,128,Barcelona,217,['fadab880-4d17-46b9-be6c-fd2a964e01ff'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.297,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f04dbeb6-8af3-4d55-b56b-8f47eca8c183,1979,,"[71.8, 76.7]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,['5e463f1b-5003-4131-8a15-431bc5a73b4d'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.118,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d366ba9-3288-43a9-86f3-8fa105546948,1982,,"[43.0, 73.6]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,128,Barcelona,217,['79031876-899f-4d8e-a79e-f62398cacc7b'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.063,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731c7d19-d3b4-48c1-bd2f-37b9890099fd,1985,,"[16.3, 47.7]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,128,Barcelona,217,['b2cb91eb-01c7-4357-b578-1a54e0d6a487'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.180,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d40a13f-927a-4d54-abd0-468a7bce06b8,1988,,"[23.8, 14.4]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,128,Barcelona,217,['d4dc2ef4-b399-47e2-bd73-c18e0170e059'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.388,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11f9171-a756-4485-9d34-e97a4adbab83,1991,,"[80.6, 14.4]",69332,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Center Forward,128,Barcelona,217,['fd6458cf-394a-48bb-8488-7ff566e15010'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:31.212,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82e1de10-46fc-4aea-9948-19bbf7bfebc5,1995,,"[60.1, 11.6]",69332,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,129,Barcelona,217,['557c4c07-7925-4324-860b-ed19203de6a7'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.332,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da2ef15d-db31-4e61-8dee-b82082a93489,1998,,"[49.7, 58.1]",69332,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,129,Barcelona,217,['a5680031-42ce-43f2-9b9a-2f9da57056ad'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.486,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d63c1c-0e29-47ca-a23f-fa0b80c50d43,2001,,"[57.5, 54.0]",69332,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,129,Barcelona,217,['79ca9432-ba73-457e-b8f3-ab18ebcd9ab8'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.022,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeba86e7-883a-4e16-8b67-9901bad1f114,2003,,"[91.7, 12.3]",69332,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alhassane Bangoura,23761.0,Center Forward,129,Barcelona,217,['c8744738-9e6d-4ac6-92f8-f62d9030b923'],16,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:16.462,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87265f6e-f572-451b-8d43-dbfa3f124bdb,2015,,"[51.0, 65.4]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,131,Barcelona,217,['7e890076-bf1d-4c88-980f-79ff7787b1d8'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:33.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a84e748c-ec0a-442d-9ca6-e7a497c50542,2018,,"[52.8, 45.4]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,131,Barcelona,217,['fa88312c-5a7b-47b5-941e-1a62bcb5e43d'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.442,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0071f12d-433c-402a-83b7-f29959010162,2021,,"[60.1, 23.8]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,131,Barcelona,217,['abf5d53b-0ed4-42fa-85f4-739bbb97713f'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:37.420,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0bc05f0-c4da-4880-aa14-85530444c75b,2023,,"[44.6, 41.8]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,131,Barcelona,217,['4a0f358e-740a-4659-a865-33bfbe3e0e58'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.937,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c21a11b-6431-4a79-8871-8e17028dc952,2026,,"[62.8, 53.2]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,"['1a05b688-0532-49b9-9f94-97d34de7d345', 'd4e62568-4d74-49d5-9e7a-7bae38b7a563']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:41.495,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed51186e-56b7-4f4f-91cb-cdb0841aa0d8,2037,,"[90.0, 18.6]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Wing,132,Rayo Vallecano,360,['a74d9eb0-652f-437b-95af-7fae38f01175'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:11:50.638,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a41fe9fa-c32c-4422-b2a3-53aaa6ca52eb,2040,,"[109.9, 55.4]",69332,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Tamudo Montero,26109.0,Right Wing,132,Rayo Vallecano,360,['a7ce6f62-d899-479f-a6ce-d3b1e97e2220'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:11:53.716,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303b3f26-6950-46e9-bf9a-05db8c1182bd,2044,,"[61.0, 56.3]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,133,Barcelona,217,['193eb77a-da48-4779-b2f6-74944c9ed78e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.204,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e075db-5985-4370-b7c2-5cb8976ae962,2053,,"[64.3, 25.1]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,134,Rayo Vallecano,360,"['baa80e13-a7b9-4021-a0b0-ab97315718a8', 'bc2d7431-e36f-4142-9381-48c1b9f071c1']",27,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:27.400,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0017e71d-a3eb-4d38-8d38-86888be14f42,2058,,"[54.5, 65.0]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Arribas Garrido,6869.0,Left Center Back,135,Rayo Vallecano,360,['3380c7bc-1bd1-4863-9891-9d5adc1d28e0'],38,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:38.212,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5dd7a39-feaf-42c6-a785-de5b660beab6,2061,,"[85.0, 76.8]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Roberto Silva Botelho,26803.0,Right Back,135,Rayo Vallecano,360,['bd94aa27-4403-4817-94b5-f386b7f8c4b1'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:44.633,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c1d0b1f-2de2-4001-9f32-f72d9a03003e,2063,,"[4.2, 33.0]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,135,Rayo Vallecano,360,['41707515-aa59-47e1-964b-e8cc181f4bc2'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.478,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c87039-2d78-4aab-976e-81e0df8d62a8,2067,,"[44.6, 76.9]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,135,Rayo Vallecano,360,['145294ea-9fd8-476b-804c-35f8e69f2d5a'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.341,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f014055d-f5d7-4b96-a113-df8011b2c158,2069,,"[66.0, 9.8]",69332,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jose María Movilla Cubero,25920.0,Right Center Midfield,136,Rayo Vallecano,360,['a9e0e4b7-227a-4155-a185-4b1ff90b104d'],59,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:12:59.001,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b13e338-ce64-4b1e-8f5a-fed7f28c4b6e,2073,,"[8.8, 36.4]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Cobeño Iglesias,26438.0,Goalkeeper,136,Rayo Vallecano,360,['ebe92a5c-cd22-48e6-80aa-127fbf58bd26'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:05.237,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7994dca-1603-4f48-9363-8b715aa4d1ba,2078,,"[69.3, 30.3]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,136,Rayo Vallecano,360,['20483016-d2de-48ea-94a0-3311fa1c3b6b'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.260,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eabe624a-8ae8-4073-902c-e57697dae467,2081,,"[65.9, 15.0]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,136,Rayo Vallecano,360,['64b69d2b-ce5c-4024-9b29-e6d6b399795d'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.305,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f93d251-3e69-404d-a171-5435837ece1a,2086,,"[38.0, 63.7]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Left Center Back,136,Rayo Vallecano,360,['306d7d14-7bf6-445f-8ac1-3f991a0cae47'],18,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:18.809,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83f447f7-6a15-4056-a4be-2a9b6c5a33b3,2090,,"[50.0, 76.6]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Roberto Silva Botelho,26803.0,Right Back,136,Rayo Vallecano,360,['d23fce1b-d4f6-46e6-8296-66ef52e9deda'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:21.654,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e6452ea-4d32-4d20-848d-e3955d235873,2095,,"[13.4, 28.5]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,137,Rayo Vallecano,360,['ae953384-300b-4e28-af39-f48547a7f47f'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.179,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef335e71-55b3-4071-86f9-4ab645314fd3,2099,,"[52.0, 58.7]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,137,Rayo Vallecano,360,['f675cac3-e257-4b8d-8fd4-5f93dd0898bf'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:46.343,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8efebd-c555-43da-abc9-7eaa5d186dae,2101,,"[84.7, 20.7]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Tamudo Montero,26109.0,Right Wing,137,Rayo Vallecano,360,['2a9e495c-5e09-4366-a339-1d6b56ffd8b8'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:47.438,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ae1b99-5ab1-4af5-9083-97053d46c201,2104,,"[64.7, 19.2]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Figueras Montel,26801.0,Left Back,137,Rayo Vallecano,360,['2203ce47-3047-4bc3-a568-b0442d8a5554'],48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:48.879,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f18d935e-babd-4ab1-b995-f9cf1d5bcc3c,2107,,"[64.7, 26.8]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael García García,26799.0,Left Defensive Midfield,137,Rayo Vallecano,360,['4446a229-0c5c-42b8-aed7-3ee1ee1527c7'],49,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:49.775,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2c5132-1388-4712-8014-bdfd794ce2cf,2110,,"[82.1, 25.4]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Casado Bizcocho,26612.0,Left Wing,137,Rayo Vallecano,360,['9e229011-a6de-4f1b-8fc6-ac56fd92c4d9'],51,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:51.484,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bedf43aa-8cdf-4cb3-a408-bd6adddeb960,2113,,"[85.4, 11.7]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Tamudo Montero,26109.0,Right Wing,137,Rayo Vallecano,360,['2d097550-63b2-4686-aac1-e3e402b729df'],52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:52.610,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f93db2-6f77-4daa-bc72-6033e3a5f943,2116,,"[105.2, 37.8]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,137,Rayo Vallecano,360,['71ca6b4a-d012-435d-a5ea-7ae68079cd58'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:56.888,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d619cf-b841-49e2-94e0-afc6cd04735e,2119,,"[99.6, 29.2]",69332,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Casado Bizcocho,26612.0,Left Wing,137,Rayo Vallecano,360,['6f0ea4ea-a29c-4b4c-96fd-6d2f2958244c'],58,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:58.162,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b03f555-3aec-4f40-b993-dea241d8c601,2125,,"[28.9, 57.7]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,138,Barcelona,217,['00303eb8-8f1a-48ea-9ed5-9d1069204356'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.793,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15bb02b9-4237-46c0-ba87-72399fa4a0fe,2130,,"[44.0, 47.3]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,138,Barcelona,217,['5222fc59-cfbe-4adf-9717-f1f29b797140'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.844,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7290d8f-8c5e-49ef-8dcf-13fc36dac9ee,2137,,"[70.2, 29.8]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Tamudo Montero,26109.0,Right Wing,139,Barcelona,217,['e9ab14aa-49e1-426a-a238-f897809c4e3c'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:14:44.607,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa3d256-2c88-4f54-8e4c-778985742c54,2140,,"[55.9, 45.4]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,139,Barcelona,217,['2f8dc84f-66c9-4f32-b46a-bc65a2cee5dc'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.403,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e29cc0cc-1b30-4724-92ae-5385a1fe4182,2143,,"[52.2, 69.3]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['c0055bd5-101a-49d1-9f53-8cf9b809ccd9'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.503,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4240708-2c9b-4637-8ad5-990611ac5407,2146,,"[54.2, 59.3]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,139,Barcelona,217,['b505fc2c-0592-44eb-be94-72bc6a10e32a'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.309,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a79cee-19e6-436e-a969-676177a7e249,2149,,"[44.0, 19.1]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,139,Barcelona,217,['f112be3c-9177-4275-88ba-5693d090ad0a'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:51.652,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aefb4ead-867a-41dc-826f-4e25f1f8dd09,2152,,"[58.1, 20.5]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Barcelona,217,['699e5b52-8322-4428-b0f8-18dfb1b362e3'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:53.903,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da242151-12fd-41c3-ae62-47011bb541d4,2155,,"[100.4, 3.2]",69332,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,139,Barcelona,217,['3d47a41c-14e6-4b9e-bf70-1b38500a089b'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.600,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de0d799-9aab-4f66-97d4-38d6dfb188b5,2162,,"[93.8, 12.2]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Barcelona,217,['a5bb4fab-ad49-4679-975d-244e4703dfb4'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:04.532,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20bea65e-e7bc-4a1f-bf7c-e5c47ab3f7b1,2165,,"[96.5, 30.3]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['54b92138-bd26-49c3-a148-31443649c6a9'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.939,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc29b2f-d94e-4662-b650-416f67a430db,2170,,"[100.8, 24.6]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,139,Barcelona,217,"['0bb2a7dc-a7d0-4a24-9b96-6d52822b99b8', '630d984d-3ca9-4bb8-80b8-af436ee520fd']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.701,Ball Receipt*,True,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8e43d3-05dc-439a-8015-7903e78dc645,2174,,"[101.6, 24.2]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['136f6252-deac-4608-bd13-d6f7e0ccaf74'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:10.080,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b72655a-d26c-430a-8764-eaf31c36261c,2178,,"[22.1, 53.3]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael García García,26799.0,Left Defensive Midfield,139,Barcelona,217,['6c56dc23-af4d-4c18-ad6e-f5d3eb105432'],11,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:11.386,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7878b01c-81ef-4a7e-bff2-b7ba48b0619b,2181,,"[42.1, 66.4]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alhassane Bangoura,23761.0,Center Forward,139,Barcelona,217,['f1a7ab48-65d4-4c28-8431-3f022b071c58'],14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:14.558,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7efcb95c-b6b8-412b-90cd-09ab3fdcf984,2185,,"[107.3, 37.5]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Center Forward,139,Barcelona,217,['4a1c9684-6363-4bd8-a6d8-42ccf9ac09b7'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.500,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e63443a7-435b-4f22-8930-d975e106ecfd,2189,,"[14.1, 18.0]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Figueras Montel,26801.0,Left Back,139,Barcelona,217,['099273b6-2e81-4d64-ad11-bf2aa3c52422'],25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:25.289,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c08efd6-5a46-4edd-9fd6-7793d03b6b82,2191,,"[46.2, 27.0]",69332,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Pérez Cuesta,26804.0,Center Attacking Midfield,139,Barcelona,217,['eaf7a966-fbd1-4947-88a1-4366c056aaff'],28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:28.435,Ball Receipt*,,2011/2012
