50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a826c573-05da-4288-99fa-d391131275ac,2166,,"[85.3, 6.2]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,105,Barcelona,217,['eaa063fa-cb33-4413-b2f7-7395c0a2b567'],12,,,,,,,,,,,,,,,Barcelona,217,00:07:12.828,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad40a362-6815-43c0-9cd4-3d862702c995,2170,,"[50.8, 47.9]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aldo Pedro Duscher,26489.0,Left Center Midfield,106,Racing Santander,1217,['82a2b5d4-02d0-4638-8e79-c59b4fb394e4'],18,,,,,,,,,,,,,,,Racing Santander,1217,00:07:18.862,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654b50ec-6996-4b5d-8cae-b62b2727a0dc,2173,,"[57.7, 66.0]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,106,Racing Santander,1217,['4384594f-784b-4168-9a6f-7a540fa844f2'],21,,,,,,,,,,,,,,,Racing Santander,1217,00:07:21.447,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421d76ee-69d6-4322-b2ab-701c0db1a3be,2177,,"[72.9, 70.0]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Bolado Palacios,26491.0,Right Center Forward,106,Racing Santander,1217,"['2056cb04-a8fc-42ce-a233-1967adfe0294', 'e1eeac72-868b-46ce-80b0-33818972e62f']",23,,,,,,,,,,,,,,,Racing Santander,1217,00:07:23.413,Ball Receipt*,True,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e72eb206-b47f-4d70-9b2c-eac12cbe786b,2180,,"[67.1, 64.5]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,106,Racing Santander,1217,['51cbf402-877c-4ce4-a285-b37e215e3566'],24,,,,,,,,,,,,,,,Racing Santander,1217,00:07:24.847,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,556d5526-fe59-4b6f-928d-913269ecf410,2185,,"[99.4, 59.1]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['ffed412c-9c38-4ed9-a7a4-77e3bb31cc9b'],31,,,,,,,,,,,,,,,Barcelona,217,00:07:31.694,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba710652-dc21-4e00-b51f-20e26541fe91,2190,,"[72.2, 48.4]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,107,Barcelona,217,['96292056-2ec5-41da-a779-45dba2584ea0'],37,,,,,,,,,,,,,,,Barcelona,217,00:07:37.262,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64711580-1d8f-4fa6-afd1-6ad9f2efe6d8,2193,,"[73.4, 11.2]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,107,Barcelona,217,['12efd1b4-83d8-41e6-85ad-8ddd1e2ce7f1'],39,,,,,,,,,,,,,,,Barcelona,217,00:07:39.935,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41262816-a685-4953-a07c-a5382707fd47,2196,,"[79.3, 26.5]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,107,Barcelona,217,['009a8d97-fecc-4ea3-9772-c1af4e64ad94'],42,,,,,,,,,,,,,,,Barcelona,217,00:07:42.099,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ffa485-0372-440b-a6d6-01d8d414258d,2199,,"[106.6, 69.1]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,107,Barcelona,217,['4ec81223-ddaf-4c3f-9e67-38501231efa4'],46,,,,,,,,,,,,,,,Barcelona,217,00:07:46.651,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca596f8-f744-4145-bca9-bd06fcf04a44,2201,,"[95.5, 57.2]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['277352ce-09c1-4556-a400-25dad7ff68e3'],47,,,,,,,,,,,,,,,Barcelona,217,00:07:47.990,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a87a5f6-204d-4b3d-a2e7-cdcba83e511a,2204,,"[14.8, 22.6]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,107,Barcelona,217,['7f75fa71-43d5-4503-a64e-c54a11733d10'],49,,,,,,,,,,,,,,,Racing Santander,1217,00:07:49.276,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec0d841-bcd1-4da0-900d-cf64825a215a,2207,,"[44.8, 50.0]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Bolado Palacios,26491.0,Right Center Forward,107,Barcelona,217,['e9803ce3-7543-4179-9635-5fd688bfc92e'],54,,,,,,,,,,,,,,,Racing Santander,1217,00:07:54.492,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316ab51c-c80f-4154-b39b-cdd07c18aec0,2210,,"[70.7, 1.9]",69180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,107,Barcelona,217,['bfcb82ad-6dc5-4373-a1b0-69d9389f437d'],57,,,,,,,,,,,,,,,Barcelona,217,00:07:57.874,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b0f239c-753e-4316-ad42-1768a8c748b9,2213,,"[11.4, 22.2]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,107,Barcelona,217,['5d6a12f1-e988-4c1c-8c71-eedfe6ea8398'],4,,,,,,,,,,,,,,,Barcelona,217,00:08:04.187,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959c181c-8433-4b32-9aa0-2160d52f47ba,2217,,"[59.1, 28.6]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aldo Pedro Duscher,26489.0,Left Center Midfield,107,Barcelona,217,['ab4b9a1e-9a4d-4190-a188-429307b376f6'],10,,,,,,,,,,,,,,,Racing Santander,1217,00:08:10.447,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c6d53ad-154a-4706-aebb-8dad3349c931,2220,,"[87.5, 34.4]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Bolado Palacios,26491.0,Right Center Forward,107,Barcelona,217,['faa92a6f-9ac9-4d18-a193-7301eff94de4'],12,,,,,,,,,,,,,,,Racing Santander,1217,00:08:12.986,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e117521b-5c95-4206-acaa-61c26c12b50a,2222,,"[45.3, 44.2]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,107,Barcelona,217,['1bf0f323-f322-42a3-9283-dad0de4d836b'],14,,,,,,,,,,,,,,,Barcelona,217,00:08:14.050,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45fdf727-7079-4e64-9a8c-b0826a627f02,2225,,"[50.7, 63.2]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,['c1b12944-3efa-45cc-9460-59cc542acfbb'],17,,,,,,,,,,,,,,,Barcelona,217,00:08:17.204,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd20c61-f1ce-4775-a4df-83edda170c4a,2228,,"[64.9, 76.5]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,107,Barcelona,217,['007edaf4-b9ef-4b37-86a2-4ef2234f5550'],19,,,,,,,,,,,,,,,Barcelona,217,00:08:19.434,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41ddd677-ef2a-436b-aa0e-0bbfd4154f32,2231,,"[66.2, 57.6]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['4c33914b-f8bf-4207-9cd6-d9ae8e3f1cc0'],24,,,,,,,,,,,,,,,Barcelona,217,00:08:24.022,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e630b8-9f16-49e2-9402-e49afe9aca0a,2234,,"[77.5, 51.7]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,['4a626017-f431-42a4-b8bc-d4fb7ae94a85'],27,,,,,,,,,,,,,,,Barcelona,217,00:08:27.238,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fc5bd88-0a68-4977-a7f0-f694beb0d929,2237,,"[96.7, 69.6]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,107,Barcelona,217,['60ff1899-81c2-4950-a9e8-466f3b37a10b'],30,,,,,,,,,,,,,,,Barcelona,217,00:08:30.362,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e408812a-a81e-4c42-a9a0-8bc773148e50,2240,,"[90.3, 59.1]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,['94f1d0b1-051d-4029-bcb6-d983796f280a'],35,,,,,,,,,,,,,,,Barcelona,217,00:08:35.489,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f7bc84-f2da-4388-aacc-4976169ef4fc,2244,,"[76.7, 9.2]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,107,Barcelona,217,['09e2b873-7718-466b-af51-a9e390997625'],39,,,,,,,,,,,,,,,Racing Santander,1217,00:08:39.889,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7f74a8-72b7-4a06-86e5-654edc0aad07,2246,,"[26.0, 54.3]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,108,Barcelona,217,['f3b406d2-ede5-4b20-be0f-ae7285ed378f'],49,,,,,,,,,,,,,,,Barcelona,217,00:08:49.303,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b371123-d041-46b0-92c7-9d2e97fb10a4,2248,,"[42.2, 46.9]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,108,Barcelona,217,['d1482a33-0ff4-4e4f-8819-0a56ebd177e2'],51,,,,,,,,,,,,,,,Barcelona,217,00:08:51.798,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb2cb2f-06e9-4b68-82dd-c929d1fba441,2250,,"[34.1, 21.6]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Left Center Back,108,Barcelona,217,['2a1eea7a-f95a-481e-9d08-a99555f5e3f8'],54,,,,,,,,,,,,,,,Barcelona,217,00:08:54.781,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df32998-596d-41c7-92f0-26548eb9859e,2253,,"[52.8, 21.6]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,108,Barcelona,217,['82bb930b-c74f-4cdb-8d98-6ab78e57a244'],55,,,,,,,,,,,,,,,Barcelona,217,00:08:55.998,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ce9051-8e9f-4ba6-832a-e8995c729b55,2256,,"[78.0, 20.5]",69180,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,108,Barcelona,217,['0983a90b-4a55-4ac0-b9b8-fdb6bce2d105'],59,,,,,,,,,,,,,,,Barcelona,217,00:08:59.114,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9370718f-cb94-4e0c-8af5-91127759159c,2260,,"[106.1, 13.0]",69180,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,108,Barcelona,217,['c4c9175c-195d-4f8d-94bc-2d26dbb6887a'],3,,,,,,,,,,,,,,,Barcelona,217,00:09:03.195,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bdc4097-e851-4842-8402-2291d8eacd1f,2263,,"[107.4, 35.6]",69180,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,['ceffb59b-591c-4628-aead-6b14f23b8463'],5,,,,,,,,,,,,,,,Barcelona,217,00:09:05.054,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9174171e-b383-4001-92f9-fbaa022fcb23,2267,,"[106.6, 34.7]",69180,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,108,Barcelona,217,"['5921c162-459a-498b-87ad-2e6ee5f6ba71', 'cb574998-564f-494b-af3c-ee52331e8de1']",8,,,,,,,,,,,,,,,Barcelona,217,00:09:08.198,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b460736b-1ac4-430b-b5cf-f029eea3cb68,2279,,"[55.3, 69.9]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,110,Barcelona,217,['a57301fe-9609-49d6-aba4-eb28d500d3f4'],4,,,,,,,,,,,,,,,Barcelona,217,00:10:04.784,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e45546-bd86-4ab3-aaf0-346b5517ed71,2283,,"[61.9, 67.5]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,"['af67801c-ee00-4eaf-b19a-9070fb9a3a22', 'bbfba164-1d68-47b3-9054-fafb0700a2b4']",9,,,,,,,,,,,,,,,Barcelona,217,00:10:09.699,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94a27756-2260-47a8-a702-3523a18de9cb,2286,,"[41.3, 46.0]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,110,Barcelona,217,['9164f9fa-67b3-48f6-9229-9d9a264a24e0'],12,,,,,,,,,,,,,,,Barcelona,217,00:10:12.247,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e8ac63-12f5-4009-9451-d76fbaba911e,2289,,"[56.1, 72.5]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,110,Barcelona,217,['a122a681-bbfd-4f1c-9dc7-0525bf323d3f'],15,,,,,,,,,,,,,,,Barcelona,217,00:10:15.875,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6248629e-96c2-4e68-88a8-13495abbe7e0,2292,,"[40.0, 43.3]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,110,Barcelona,217,['d74e4b93-9ed3-42ff-8fd3-d2c7b5c0c7ea'],19,,,,,,,,,,,,,,,Barcelona,217,00:10:19.863,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898b84f2-9704-42da-9e7c-50f16ee0465a,2295,,"[53.6, 42.3]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,110,Barcelona,217,['0d8323e5-031c-48cc-b406-8830530fadbc'],21,,,,,,,,,,,,,,,Barcelona,217,00:10:21.848,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,76331894-aee7-4b8e-a079-69abedf7e815,2298,,"[70.0, 0.3]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,110,Barcelona,217,['4abedad3-f6cf-43ee-9c68-bc7016fec9cc'],25,,,,,,,,,,,,,,,Barcelona,217,00:10:25.663,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69159ae-5b50-45e5-9143-87933ac95861,2300,,"[66.8, 75.4]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,111,Racing Santander,1217,['7fdf6527-9f72-41b9-9f57-20f25059d9ae'],42,,,,,,,,,,,,,,,Racing Santander,1217,00:10:42.402,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,11f09f8b-8606-4f97-be07-53dbf2b1edcf,2306,,"[106.2, 79.1]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ebi Smolarek,20073.0,Right Center Forward,111,Racing Santander,1217,['89f14c9b-707e-4425-8c7f-f608d8277792'],49,,,,,,,,,,,,,,,Racing Santander,1217,00:10:49.935,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b2c3f0-189a-4b1a-9775-f67e1b617835,2310,,"[11.9, 21.6]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,111,Racing Santander,1217,['e2ca404a-dc94-4ac4-8725-47e46af8275e'],53,,,,,,,,,,,,,,,Barcelona,217,00:10:53.567,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c034ab-5a8e-4983-96d3-de7773410ca2,2313,,"[31.9, 22.8]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,111,Racing Santander,1217,['b7252e1d-c425-4f4c-8bbd-3febef64daba'],56,,,,,,,,,,,,,,,Barcelona,217,00:10:56.936,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3fa11b4-aa71-4459-98f3-7b270e45216e,2315,,"[87.1, 51.5]",69180,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Colsa Albendea,26073.0,Right Center Midfield,111,Racing Santander,1217,['016fb3c8-ba62-4125-b518-6176072ca67e'],58,,,,,,,,,,,,,,,Racing Santander,1217,00:10:58.188,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,19465adc-184e-4fa7-8470-fc23fbd56043,2317,,"[50.7, 12.3]",69180,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,111,Racing Santander,1217,['bdba0a24-3064-46da-bc47-393aa3caf2cc'],0,,,,,,,,,,,,,,,Barcelona,217,00:11:00.332,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647d1005-f7d0-4b4d-a509-f71dfa9eca4e,2320,,"[89.1, 77.3]",69180,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge López Montaña,26025.0,Right Midfield,111,Racing Santander,1217,"['1cf039da-41c9-4eaa-8a8c-ae4b02652cac', '81c5cba4-a455-4358-abe6-aa1d3846e1f2']",2,,,,,,,,,,,,,,,Racing Santander,1217,00:11:02.878,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46a6eb92-6821-49ac-9100-6b637e3427cf,2324,,"[100.1, 70.1]",69180,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,111,Racing Santander,1217,"['0892540f-b387-468d-95a3-2256bbf1f276', '402e0591-4f58-4732-89b1-6b534cf5962f']",4,,,,,,,,,,,,,,,Racing Santander,1217,00:11:04.181,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031a9bb0-e500-4cc2-b9f8-e3913a2fd433,2329,,"[105.4, 78.1]",69180,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,112,Racing Santander,1217,['1668b3d0-a620-401e-8eb0-b207d2d5cbf9'],14,,,,,,,,,,,,,,,Racing Santander,1217,00:11:14.476,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbe47ee1-ff62-41fc-b63d-494474ff38c2,2332,,"[98.7, 77.8]",69180,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Pinillos Caro,25889.0,Right Back,112,Racing Santander,1217,['d2c3b896-ebb7-4ed4-a83b-47732c754832'],15,,,,,,,,,,,,,,,Racing Santander,1217,00:11:15.579,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cd9f8db-2118-480a-9b13-9783a9d1f2a2,2337,,"[98.7, 59.4]",69180,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar Serrano Rodriguez,26137.0,Left Midfield,113,Racing Santander,1217,['82838a9f-be61-4bf8-ac1f-5023dee65f46'],44,,,,,,,,,,,,,,,Racing Santander,1217,00:11:44.303,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88acdaa8-3711-4a47-b177-3ee826b51cf9,2342,,"[18.6, 64.5]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,114,Barcelona,217,['97386614-b1d3-4777-8406-78f531a1df35'],5,,,,,,,,,,,,,,,Barcelona,217,00:12:05.021,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097d581-e81a-4784-95bb-4d277113c811,2344,,"[34.3, 47.9]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,114,Barcelona,217,['1be876cf-a1ac-4418-9be3-a18dac998182'],8,,,,,,,,,,,,,,,Barcelona,217,00:12:08.371,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d391746-82aa-477f-a6ac-b5c026f079b5,2347,,"[49.4, 23.6]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,114,Barcelona,217,['cffd28cb-74df-4648-8d28-273c246521ff'],12,,,,,,,,,,,,,,,Barcelona,217,00:12:12.125,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738d86b5-7562-466c-952d-0f9efd701d1e,2350,,"[64.9, 33.2]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,114,Barcelona,217,['484bc6ba-af24-456c-a85b-42b04d2e142e'],14,,,,,,,,,,,,,,,Barcelona,217,00:12:14.531,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d768f65a-9bb0-45bc-95c4-9405fdee143c,2353,,"[81.3, 21.7]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,114,Barcelona,217,['d38f0713-32de-4f0d-9908-f3b19fd5d430'],17,,,,,,,,,,,,,,,Barcelona,217,00:12:17.141,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ddb9b89-8491-4473-b90c-6fe5ae03a0ed,2356,,"[113.6, 7.0]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,114,Barcelona,217,['2a39f8a1-1a84-49d9-905f-7cf79595bedd'],21,,,,,,,,,,,,,,,Barcelona,217,00:12:21.113,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd50312a-f54e-4d7b-99b5-aa51f49855b0,2360,,"[62.5, 78.7]",69180,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Manuel Munitis Álvarez,19577.0,Left Center Forward,114,Barcelona,217,['4c825505-f793-4bc5-95e0-a428b7a66e26'],27,,,,,,,,,,,,,,,Racing Santander,1217,00:12:27.978,Ball Receipt*,,2007/2008
