bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,97529aca-3a6c-4765-b2be-5809327e3d03,2412,,,"[76.6, 32.9]",69255,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Martín Forestieri,9558.0,Center Attacking Midfield,131,Málaga,223,['83410efb-19ea-44f7-b51f-2956be2b5073'],33,,,,,,,,,,,,,,,,Málaga,223,00:12:33.170,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,76c81875-f517-4997-98da-26c3398414c3,2490,,,"[109.4, 49.4]",69255,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,135,Barcelona,217,['fa3c2011-caf5-4025-b5bf-56e04a6d40e5'],41,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.203,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,58a519ba-b7dd-4b97-a497-8b917248d5d7,2562,,,"[47.7, 67.4]",69255,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,138,Barcelona,217,['a35b8a22-1015-4d5d-af34-83177c414200'],33,,,,,,,,,,,,,,,,Málaga,223,00:16:33.321,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,23e87d02-ae6a-4f90-abbb-d31c129a1963,2577,,,"[109.6, 29.8]",69255,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,138,Barcelona,217,['8a889d53-1688-4930-9f7b-e03876ab9f54'],47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.058,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,232497f2-f96f-42c4-b41e-33fbe7d8266a,2615,,,"[75.1, 15.1]",69255,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valmiro Lópes Rocha,25872.0,Right Wing,142,Málaga,223,['fa8b7a8a-5bdf-4b35-b823-d4a77577108a'],39,,,,,,,,,,,,,,,,Málaga,223,00:18:39.843,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a5f5b35c-9a5c-4a15-8533-5e48b820c12c,2643,,,"[50.2, 29.9]",69255,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,146,Málaga,223,['118df172-9ba4-47c5-bca7-8118f4e54b8e'],16,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.277,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,2.0935,,,,,,,,,,,,c40a1cdd-e11f-4736-98b4-021c32df10a7,2700,,,"[107.0, 42.1]",69255,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Martín Forestieri,9558.0,Center Attacking Midfield,149,Málaga,223,['2032a3e6-dbb5-4089-8868-a5c99c977275'],23,,,,,,,,,,,,,,,,Málaga,223,00:20:23.442,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f0e0fc7-5db8-4caa-9845-54f87a0d9805,2978,,,"[103.5, 76.4]",69255,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor Obinna Nsofor,26678.0,Center Forward,164,Málaga,223,['f8e766ac-52d3-4692-b101-907eedf5a285'],27,,,,,,,,,,,,,,,,Málaga,223,00:28:27.912,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,12c02ea3-2a7e-46e8-88f6-6aa0858fe4e0,3020,,,"[57.1, 78.2]",69255,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valmiro Lópes Rocha,25872.0,Right Wing,169,Málaga,223,['b8487af6-3740-43eb-8416-5b5c2dab45b2'],5,,,,,,,,,,,,,,,,Málaga,223,00:30:05.613,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c264cb92-b59d-47e7-ab33-5ef1cde4cff8,3241,,,"[75.7, 34.6]",69255,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,178,Barcelona,217,['798b20db-a9c2-47ee-9374-f6409a8012f2'],27,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.850,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,24abb25a-a454-4803-9395-1a536e9501b2,3539,,,"[107.9, 48.6]",69255,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,['20f796d0-ff8a-419f-a883-3712c62b4c45'],12,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.975,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9bfad38-b49b-4f02-89a9-d365aa12c19d,3570,,,"[20.5, 13.7]",69255,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,197,Barcelona,217,['29853cb5-2316-4273-8340-a9b80359e3f5'],54,,,,,,,,,,,,,,,,Málaga,223,00:45:54.223,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d78fbc6e-eb90-4edc-bf40-10e3dbb869b1,131,,,"[87.7, 15.9]",69255,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,7,Barcelona,217,"['1624254a-629d-4867-9e36-1e7c49752519', '87cef49f-6828-4f9b-a16e-b2ddcc89c5d0']",44,,,,,,,,,,,,,,,,Málaga,223,00:01:44.406,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4995494-7094-4a35-b25c-52bb4ae31559,303,,,"[52.6, 25.3]",69255,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,15,Málaga,223,"['879fb10f-d37d-43ed-970d-f31f5c53df33', 'f3d8cee7-fa2e-4874-9f6e-3282b75c2af2']",50,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.230,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f9a4a422-1e23-42c7-a719-026b42c1aecb,363,,,"[46.4, 62.2]",69255,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Miguel Fernández Escribano,26249.0,Right Wing,19,Barcelona,217,"['4a38a30d-a1a4-4eff-9662-351e59ed4a7b', 'e5570b2b-a4ca-41df-92b3-a5f0104cc6e1']",40,,,,,,,,,,,,,,,,Málaga,223,00:06:40.346,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,f5cdbd1b-6fcd-4d18-8d79-f2307118461e,415,,,"[105.9, 14.8]",69255,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,24,Barcelona,217,['6790ac5b-ac02-4424-bc9a-da36d00fc56c'],6,,,,,,,,,,,,,,,,Málaga,223,00:08:06.465,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c42090e6-09f3-4a12-96ea-e3ad89a0b2a2,512,,,"[48.5, 17.1]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,25,Barcelona,217,"['e268a4a4-3bc4-4355-9a17-1cbf154882cc', 'f8c513b0-b691-4d23-9780-b99386faad23']",52,,,,,,,,,,,,,,,,Málaga,223,00:09:52.722,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,True,,,,,,,,,,,fb31019f-fb86-4565-a7f0-4a549e38f164,559,,,"[57.8, 50.9]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,30,Barcelona,217,"['205d0b0d-c265-4e21-afad-2200f9e7334a', '422fb5d1-5ad8-43fe-a006-e614891aed14', '74694c01-a441-4758-a5ff-73c4b83da94b']",35,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.730,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,244e2486-5633-40a7-b120-ebcab53c549e,608,,,"[53.4, 76.4]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Alves da Silva,4324.0,Right Back,31,Málaga,223,['91b4945c-9126-4cdf-b26b-468b3ff7be44'],32,,,,,,,,,,,,,,,,Barcelona,217,00:12:32.670,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,a800c6c5-ba11-4784-b7b8-940a23a752c0,766,,,"[84.5, 55.1]",69255,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,39,Barcelona,217,['9a0cae43-b723-40c6-b81b-eca223125a21'],36,,,,,,,,,,,,,,,,Málaga,223,00:15:36.285,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,442924e1-66d4-4925-b64d-20c74dd29ba7,782,,,"[35.3, 22.7]",69255,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Baha,26670.0,Center Attacking Midfield,40,Barcelona,217,"['3b4e8677-b8c0-46d4-bccb-7f984e86e788', 'ef31e234-3231-406e-a3d3-7909bf80026a']",1,,,,,,,,,,,,,,,,Málaga,223,00:16:01.417,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,94d4013e-bb3b-41a4-a1f5-8f898876d422,877,,,"[29.9, 22.2]",69255,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,46,Barcelona,217,"['7058e225-9730-4875-8aeb-65c06eb7c301', '8362b48d-763b-4165-838d-32d7ffc035b3']",11,,,,,,,,,,,,,,,,Málaga,223,00:18:11.687,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d33cb56-e61c-496f-a17d-ba7e7897da4c,958,,,"[73.4, 73.6]",69255,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Málaga,223,['e0e36da3-a9c8-49b3-bd4c-dcb09b978ed7'],2,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.969,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,9dd28556-bafa-4ed3-b763-7911d12d8636,983,,,"[45.3, 51.2]",69255,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,55,Málaga,223,['87120242-c642-4f66-8cb6-949db4c34ec7'],5,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.019,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3334571-0e96-436b-baba-f80362e4528b,1112,,,"[31.5, 12.3]",69255,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,63,Málaga,223,['d122c20d-13ad-4d4d-a5c9-452cddefd1ab'],56,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.009,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,327fc85e-49c5-408e-b8bb-68fb97a10a8d,1248,,,"[57.7, 29.2]",69255,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,70,Málaga,223,"['6c200a00-3a1d-4de4-a134-dd789c0a262c', 'f5f65b6f-00ad-4e9e-a192-44cb10e76a79']",44,,,,,,,,,,,,,,,,Barcelona,217,00:30:44.279,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ccd69dc-07fc-4d2a-819b-8bc359e5b968,1251,,,"[52.6, 24.8]",69255,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,70,Málaga,223,['1c86be9f-ad2d-44fe-a763-7e820f6f0e7a'],46,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.254,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1783fe40-c7ce-4f9f-88a1-7fcbc899c549,1283,,,"[54.1, 24.1]",69255,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,71,Málaga,223,['4fe408ba-2418-4c18-b0be-686a78220ab4'],22,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.575,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,4f1a7a7c-1dd9-4987-b762-b80906cc5907,1455,,,"[61.5, 65.9]",69255,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,75,Barcelona,217,['e8bb9f89-f91a-49f7-ba46-3692600ab493'],13,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.974,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,5371ae88-a227-453a-8671-f71c0ca6748c,1574,,,"[86.2, 52.0]",69255,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,83,Málaga,223,['997ec0b0-5181-4edd-af2e-17c32b69ecb2'],24,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.921,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,941709d9-1bde-4b74-a531-5b3bdefde1fb,1626,,,"[67.8, 14.8]",69255,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,89,Barcelona,217,"['1cabd96f-00bf-4f0b-9fd5-6071a830ca5d', '2741ab3b-6cd6-40c7-9a53-74375fd00d29']",12,,,,,,,,,,,,,,,,Málaga,223,00:41:12.983,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c9bd0b0f-8763-40a1-b7e4-cee71b1655ef,1716,,,"[42.3, 5.4]",69255,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,94,Barcelona,217,"['07251dae-c91b-46ae-bbf4-c797faa260e5', '1456bef7-abd8-4acc-b617-c7b70abaa610']",55,,,,,,,,,,,,,,,,Málaga,223,00:43:55.677,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dfd0a61e-297a-488e-85d5-e74686b5aa42,1969,,,"[64.2, 34.9]",69255,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,107,Málaga,223,['91f7ceeb-b019-4beb-9adf-fee46d427b4b'],25,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.804,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,478dd7ea-2481-4f75-93e6-a4198b640b3d,2138,,,"[50.5, 62.9]",69255,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Málaga,223,['9f94da65-9f9f-4819-b99c-4dbd17c3661c'],33,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.304,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a86e8e12-33b6-48c6-945d-11c1988a18d7,2174,,,"[39.6, 24.2]",69255,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,119,Barcelona,217,"['7b23dc46-f49f-458b-aee1-3665b795068a', 'cdfa18a2-b31a-4134-921a-54e9d3e4fb07']",42,,,,,,,,,,,,,,,,Málaga,223,00:06:42.099,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,3fb4e7af-e1f4-4b22-be7a-ef66049e0cf4,2192,,,"[90.2, 17.7]",69255,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,122,Barcelona,217,"['58ad90cb-e43d-4310-a546-4f8d3bf3cb7f', '6ca4b4c5-fe4a-4a91-a489-0c0282f76d69']",47,,,,,,,,,,,,,,,,Málaga,223,00:07:47.299,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,4d241a92-067e-4693-a13c-1d8634a070ad,2341,,,"[51.2, 61.9]",69255,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,129,Barcelona,217,"['50813e00-f4f2-4861-aade-5e5167eb3042', 'de2b30ee-20f7-48ec-9a52-1cdee30237b0', 'f9cccc20-0f4b-42b5-98b0-e97703cbad66']",37,,,,,,,,,,,,,,,,Málaga,223,00:11:37.256,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ce4392a-8919-416d-b732-07d0d1785701,2440,,,"[38.5, 58.5]",69255,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,132,Barcelona,217,"['accbf8fc-76c7-4278-ab50-d5103a5e3e14', 'fcba4cc3-77d7-444b-87fe-6247bdeb15b4']",47,,,,,,,,,,,,,,,,Málaga,223,00:12:47.968,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,afeb92b2-a99d-443c-b134-65f63cbc7b72,2596,,,"[38.7, 73.0]",69255,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,140,Barcelona,217,"['1e5bda38-8064-49a3-bd28-365a6ff1b8ac', '61163cf7-8b07-4838-81b2-a7cbbeb58c7a', '679b2d2c-4522-4045-8819-bc1187c2582b']",26,,,,,,,,,,,,,,,,Málaga,223,00:17:26.600,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c816e5d7-26e2-48fc-a6c8-67afe52df1b9,2603,,,"[28.8, 63.4]",69255,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibán Javier Cuadrado Alonso,26232.0,Right Center Back,140,Barcelona,217,['dc678f19-9ba6-4e3c-8344-bc064ce9254a'],31,,,,,,,,,,,,,,,,Málaga,223,00:17:31.029,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,a422ba8d-1bac-402c-9b1a-32723da14871,2618,,,"[75.9, 14.5]",69255,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valmiro Lópes Rocha,25872.0,Right Wing,143,Barcelona,217,"['01dd9647-9fb2-4a29-ad9d-d7068504cee0', 'cd13c897-d071-4c22-a733-1e50d4ff313c']",40,,,,,,,,,,,,,,,,Málaga,223,00:18:40.677,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,174f4989-809e-460b-9b12-619f6ff77fc9,2634,,,"[60.7, 27.8]",69255,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,145,Málaga,223,['5ef0349e-3a48-4255-80f7-998dee7df327'],8,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.463,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3440da52-e6d4-4d13-b467-862e7993c19d,2707,,,"[39.4, 3.9]",69255,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,149,Málaga,223,['7b0144bc-6d9f-4f17-b1c2-eb5ad13ffc53'],34,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.124,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,d045c953-828e-46b0-89d8-8545f6199d4b,2774,,,"[59.8, 53.2]",69255,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Torres Buigues,24162.0,Left Defensive Midfield,152,Barcelona,217,"['3f4bb99d-b80f-49b5-bc09-d5c2fdb2af61', '9a6f07ac-170a-4426-96bf-8b12f521239e', 'f23a0344-c956-4163-adb4-d7f2e2c4e83f']",38,,,,,,,,,,,,,,,,Málaga,223,00:22:38.285,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4cbd131c-1d91-46d0-9455-6b1266f6f5c2,2823,,,"[49.8, 2.8]",69255,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,155,Málaga,223,"['5be8d8eb-ae1a-4dc7-a5e1-60c47a313ce5', 'f0b0421e-686c-4b17-8fce-e3b525c5b6c2']",11,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.182,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c02d3673-0096-4d8a-bde9-4868814b7812,2872,,,"[66.3, 76.1]",69255,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,160,Barcelona,217,['ed4c357e-ada6-48b2-9980-517791d6d177'],29,,,,,,,,,,,,,,,,Málaga,223,00:26:29.249,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcaef834-0b13-4f9f-809c-ee517fa7c59e,3007,,,"[74.7, 27.2]",69255,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,168,Barcelona,217,['ddb8e846-4448-4ee5-ba16-2143eed8b71d'],45,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.283,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,4600ded0-0a20-427c-a532-0b68aab6c843,3046,,,"[85.7, 31.3]",69255,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,171,Málaga,223,['a35d32ba-ee98-4c80-bf02-a942d728bf20'],30,,,,,,,,,,,,,,,,Barcelona,217,00:30:30.318,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,0e85f314-4544-4ed5-9b1f-c5529253acee,3130,,,"[31.6, 66.2]",69255,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,175,Barcelona,217,"['a3cd662b-6965-4f7b-906f-438d1001c17b', 'c8b5884a-56ab-4a2b-a6e2-385f0a081245', 'fa508880-71a2-4918-8d77-cec66b9aadfd']",32,,,,,,,,,,,,,,,,Málaga,223,00:33:32.214,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,9678a1f4-7a9e-4cb0-8196-93a04942032c,3196,,,"[35.8, 38.7]",69255,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Torres Caturla,26679.0,Left Back,175,Barcelona,217,"['7e15a5cb-cd17-4f31-9089-6f1050160a6f', 'b1398989-48ff-4745-a1d6-223c15868d0f', 'eec5c797-af30-4e82-953f-8739c2e2f026']",25,,,,,,,,,,,,,,,,Málaga,223,00:34:25.772,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,30e35d3c-1350-4fb4-b9da-30d99b925afc,3207,,,"[55.3, 6.2]",69255,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,176,Málaga,223,['fe8d513f-6615-4a48-b79e-97eac8989a3f'],44,,,,,,,,,,,,,,,,Barcelona,217,00:34:44.802,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,f435a2e9-5c99-4eb5-bc7e-5089882732fc,3314,,,"[87.6, 31.3]",69255,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Torres Caturla,26679.0,Left Back,182,Málaga,223,['ecefb5bb-c392-450d-bdda-382b9382cebb'],38,,,,,,,,,,,,,,,,Málaga,223,00:37:38.762,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,Red Card,,,,,,,,,,62d7305d-86a1-4dde-b8ae-27df73b7f24e,3398,,,"[51.8, 18.8]",69255,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albert Luque Martos,20518.0,Left Wing,187,Barcelona,217,['a1c2a15b-214e-43bf-9b72-258369c00c4d'],50,,,,,,,,,,,,,,,,Málaga,223,00:39:50.602,Foul Committed,,2009/2010
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,9a4e4d3b-2299-484a-bd9a-27a47170db71,3473,,,"[22.4, 25.7]",69255,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,190,Barcelona,217,"['11afe734-b22a-4040-be3d-3387044762e1', '78b2d76e-bf0e-4712-9abc-4fb25677fdf4']",6,,,,,,,,,,,,,,,,Málaga,223,00:42:06.034,Foul Committed,,2009/2010
,,,,,,,,,,,,,,,0.0,,,Handball,,,,,,,,,f2aa9769-b9c1-4647-80d4-c6333664cb95,3553,,,"[81.0, 21.3]",69255,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Martín Forestieri,9558.0,Center Attacking Midfield,196,Málaga,223,,41,,,,,,,,,,,,,,,,Málaga,223,00:45:41.875,Foul Committed,,2009/2010
