50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9dda55a-b21d-44f6-99f6-74d1d847b0f1,2623,,,"[105.7, 33.1]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Rubén Lozano Colón,7578.0,,Left Center Forward,135,Girona,211,['6226b233-1e73-48fb-9f12-8bc40d57d293'],38,,,,,,,,,,,,,,,,,,Girona,211,00:22:38.587,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da0f1718-c1a7-4d93-a68d-ac57cdccc4f0,2626,,,"[103.6, 10.0]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,,Left Wing Back,135,Girona,211,['655942c2-4b96-4471-b63a-eb922379d869'],42,,,,,,,,,,,,,,,,,,Girona,211,00:22:42.254,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154ca838-fba5-46fa-83f9-d7a3faab8476,2629,,,"[115.8, 37.6]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Rubén Lozano Colón,7578.0,,Left Center Forward,135,Girona,211,['15d8573a-739d-46ef-94cb-3202972e9a6b'],44,,,,,,,,,,,,,,,,,,Girona,211,00:22:44.996,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48bf145f-3b18-44c6-8481-ed8e78ccc0a4,2638,,,"[37.9, 23.9]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,,Left Midfield,136,Barcelona,217,['995947b9-7bdc-4e2a-a4e8-63c40ac5b73b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.580,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf312b8-f19c-4696-a998-9e9fbade80e2,2641,,,"[68.9, 26.0]",9811,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,136,Barcelona,217,['abb821f6-3093-48dd-9977-007c13f32082'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.835,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0882b0f9-5706-426b-b2c2-963dec651a1c,2644,,,"[88.4, 51.1]",9811,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,136,Barcelona,217,['c01e868c-f3ee-4c3b-b00e-acc616df04df'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.401,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13ba9ab5-4bd8-47f7-8401-dd648a20c776,2647,,,"[101.0, 58.6]",9811,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,,Right Midfield,136,Barcelona,217,['58226d10-bea9-4db2-a403-46bb0ac859c0'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.866,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766f7f6-f4c9-482c-9c7b-a361dc3876fd,2659,,,"[117.7, 52.2]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,,Right Defensive Midfield,138,Barcelona,217,['923f1fae-bac6-4bbc-8d91-688e954589c8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.316,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22709c37-9bef-4955-a1fe-9fc22c06bedf,2665,,,"[46.5, 53.0]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nélson Cabral Semedo,6374.0,,Right Back,140,Barcelona,217,['ab7e20f0-9b23-42f6-8826-1fad21c953cf'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.230,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f17444d2-1fa5-48c5-9397-77ef75c953e5,2667,,,"[56.3, 48.1]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,,Left Defensive Midfield,140,Barcelona,217,['557aab25-8438-4454-8771-6f7de9f1a96e'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.564,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622280c9-9853-400e-9e3b-703fd8fb0d73,2671,,,"[64.4, 61.6]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivan Rakitić,5470.0,,Right Defensive Midfield,140,Barcelona,217,['9b4ae8be-b95d-45b4-a99e-9aa4ef4ee290'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.310,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ecab7d-6506-44e2-bc92-062115639396,2674,,,"[61.4, 55.6]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,,Left Defensive Midfield,140,Barcelona,217,"['66115989-b238-405f-a5b2-f8f1bbd49a0b', 'cd7de7de-92f0-40bf-b6fd-4b7bc28dbb6b']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.965,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21d0a183-da9e-40a9-9769-1ac5773d4448,2677,,,"[72.1, 78.9]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ousmane Dembélé,5477.0,,Right Midfield,140,Barcelona,217,['10f26b73-ac44-4f1a-8900-6a4644d3577a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.914,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8afc9a-bb1a-4195-8a85-695d1aececf1,2685,,,"[19.1, 4.4]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleix García Serrano,6888.0,,Center Defensive Midfield,141,Girona,211,"['6dde1383-f47f-4bf1-a887-30ac186ca5e8', '7191ca56-32f5-4d31-a8f2-8a73efbca700']",37,,,,,,,,,,,,,,,,,,Girona,211,00:25:37.030,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cb18f4a-f705-492d-a75a-aad3345cad98,2690,,,"[18.5, 2.7]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,,Left Wing Back,141,Girona,211,"['a8ca56cd-60d1-44d6-96f6-13d9de5ed550', 'b9682570-e7a6-4f40-9a90-d9f63d11fc05']",43,,,,,,,,,,,,,,,,,,Girona,211,00:25:43.553,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ff8ab0-8ad0-4bf7-9ad2-12b215069fa5,2697,,,"[110.4, 72.0]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,,Left Defensive Midfield,141,Girona,211,['ef46a18f-2aa3-4bff-a23a-3390e263704a'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.324,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d71c1e3-3afe-4967-b1b2-eb830afc25cc,2704,,,"[70.2, 51.3]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,,Right Defensive Midfield,141,Girona,211,['88370259-1efa-4ecd-8a92-d533d9a38344'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.887,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8833f826-635b-4495-9517-2dfca8ec369e,2709,,,"[67.8, 70.5]",9811,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,,Right Back,142,Barcelona,217,['f45574d7-c75a-4178-80eb-b306831fe3dd'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.712,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1fc90a8-c3e2-4518-8704-ef93900b0ae1,2712,,,"[66.1, 64.8]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,,Right Defensive Midfield,142,Barcelona,217,['03a0088a-af6b-471b-b1db-5a60a586519a'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.068,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685b7007-15ce-4296-b43e-ac8eb59e8767,2715,,,"[69.8, 71.8]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,,Right Back,142,Barcelona,217,['133fef61-f757-498d-8cda-7ec9f11c27ac'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.036,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e407e5cc-77a0-49e8-9aea-328f1190c658,2718,,,"[47.1, 58.6]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,,Right Center Back,142,Barcelona,217,['0cf1a3bf-184a-4633-b24d-e830480dc191'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.220,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8774586-fd94-4e3a-8ffa-38e1a480897a,2721,,,"[46.9, 5.3]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,,Left Back,142,Barcelona,217,['164e4bbc-ee9a-4e29-a7dc-48e28ff93a36'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.090,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806df76c-3268-4e5d-8c2c-431ab00f16fc,2723,,,"[64.2, 62.4]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleix García Serrano,6888.0,,Center Defensive Midfield,143,Girona,211,['45b6793a-82a8-4121-b7e8-aec449914b83'],22,,,,,,,,,,,,,,,,,,Girona,211,00:26:22.792,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a803b5-90aa-443f-b358-9e49bcf6f05c,2726,,,"[66.2, 74.2]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Maffeo Becerra,6564.0,,Right Wing Back,143,Girona,211,['1389d2ec-f18e-44a8-9246-7ee47a6e8d8d'],24,,,,,,,,,,,,,,,,,,Girona,211,00:26:24.775,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee99c72e-9b0a-4737-91cd-299725622c9e,2728,,,"[12.3, 50.8]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Bounou,6785.0,,Goalkeeper,143,Girona,211,['94d7f4cf-69c0-4a11-87e4-3e8f3a6b4056'],28,,,,,,,,,,,,,,,,,,Girona,211,00:26:28.648,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16598ed9-2782-4a9f-a5b2-2e4a6e9046ee,2731,,,"[15.2, 15.8]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Pedro Ramírez López,6572.0,,Left Center Back,143,Girona,211,['226e851e-f193-4ee5-98cd-586b4107f40d'],32,,,,,,,,,,,,,,,,,,Girona,211,00:26:32.026,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe643a31-d052-4d20-a32c-0da6870beb03,2734,,,"[35.1, 3.6]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Planas Antolínez,7577.0,,Left Wing Back,143,Girona,211,['45ecb3da-9ca1-4b0f-a69f-c0d71f219d97'],34,,,,,,,,,,,,,,,,,,Girona,211,00:26:34.604,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8cca9b-697c-47e9-9880-61f3d499b106,2739,,,"[3.9, 19.6]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Bounou,6785.0,,Goalkeeper,143,Girona,211,"['628be1ba-ff16-40c4-8305-85d6afd5c8b1', 'af463bc6-6b18-4df7-9e3d-ef3528d200e8']",39,,,,,,,,,,,,,,,,,,Girona,211,00:26:39.808,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09f2a064-ecaa-40e0-a5f4-c11cf15c3201,2744,,,"[90.1, 75.2]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,144,Barcelona,217,"['60b59063-1132-4f76-8372-2de053f332c6', 'c5322a87-65ca-4f98-a800-49cd984004ee']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.877,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93a3190b-dfc5-4221-bc78-799f2762ea7f,2746,,,"[92.0, 78.7]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,,Right Midfield,144,Barcelona,217,['e512bf5e-5d08-44d9-bc33-a9bab21eb15f'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.672,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fde35fb-37af-4f6b-bd14-6addcd0fc668,2749,,,"[76.8, 75.2]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,,Right Defensive Midfield,144,Barcelona,217,['68f89b6c-3ae4-48bc-bde1-662daa1473ca'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.463,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40953c71-6dd4-4d8e-9e6b-bcfe0a334689,2752,,,"[81.5, 77.4]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,,Right Midfield,144,Barcelona,217,['ede645cf-c065-4e8c-87d5-8bb7a84d2e82'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.031,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27509fc3-55e4-43f5-9808-80b76f9082de,2754,,,"[62.9, 76.5]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,,Right Center Back,144,Barcelona,217,['dee10241-2bfb-4ff3-af51-117871243b42'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.770,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f7fab7-5a31-416a-ab51-985a36fe9cb6,2757,,,"[64.6, 56.2]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,,Left Defensive Midfield,144,Barcelona,217,['859b2585-2c68-4a98-b93a-c8e2a1661af1'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.616,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c467b05-df75-4b81-a617-47bab68c2f64,2759,,,"[54.2, 68.2]",9811,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,,Right Center Back,144,Barcelona,217,['2512e5e7-381c-4715-af40-c74bd607468e'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.600,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e823dc98-d5c3-411c-9b96-2aff05ffc587,2762,,,"[51.6, 40.8]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Vermaelen,6332.0,,Left Center Back,144,Barcelona,217,['9e5114c9-37fa-410b-9dcd-d37c18d79eb8'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.516,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f280ad28-a616-4d97-bb10-6e03304db035,2765,,,"[65.7, 21.6]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,,Left Back,144,Barcelona,217,['f82bfea0-8e32-4c60-a30b-d9802a0ba14e'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.021,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a6577a6-9c9e-4007-b97e-66d915178bde,2767,,,"[51.2, 22.2]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Vermaelen,6332.0,,Left Center Back,144,Barcelona,217,['56e6ce10-63c7-4fd4-a139-06f228ed86e2'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:05.101,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f14c61c-77f1-4f20-bf91-1c37e8c913a4,2770,,,"[49.2, 55.1]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,,Right Center Back,144,Barcelona,217,['321a2894-9739-45aa-999d-5a56ba948167'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.236,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da25cea8-2a73-4b18-b503-ef58dd06704b,2773,,,"[59.7, 68.6]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,,Right Defensive Midfield,144,Barcelona,217,['fe59a21d-8bb4-459b-9f9d-d86cc55ba75d'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.257,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ece1edce-f598-428d-b324-3240e55d189e,2776,,,"[70.0, 68.4]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,144,Barcelona,217,['2ede8520-c6d9-4812-897c-5450e3abb120'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.099,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ef9efd-58ca-4abd-bc71-4eb3fb2d6696,2779,,,"[105.5, 60.9]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,,Right Back,144,Barcelona,217,['cf67e6cb-f7f9-45ae-acce-25cd489ca508'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.926,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caef9cdd-ca51-451f-8ec7-20c4ac816436,2781,,,"[34.9, 57.0]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonás Ramalho Chimeno,6887.0,,Right Center Back,145,Girona,211,['25c260ab-ea7c-43a1-9f64-80cc4da2dcf7'],33,,,,,,,,,,,,,,,,,,Girona,211,00:27:33.509,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e9e865-6e1b-4860-b1bc-bd582c36cacc,2785,,,"[67.9, 59.2]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Rubén Lozano Colón,7578.0,,Left Center Forward,145,Girona,211,['70813020-f60a-4640-a0ee-e9b1a9bbadb9'],37,,,,,,,,,,,,,,,,,,Girona,211,00:27:37.830,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba729df-2510-4ba0-962d-38cc11d3f2ff,2789,,,"[15.7, 35.0]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,,Goalkeeper,146,Barcelona,217,['3cfa438b-482b-4c9f-ab06-01444b2f01dd'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.923,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f086e55-b9fb-4475-a9d3-9593e31afe3a,2792,,,"[33.4, 53.6]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,,Right Defensive Midfield,146,Barcelona,217,['f55bcbfa-99b3-48eb-bce6-37a3b040439a'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.032,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6b96c4-7c4b-42d4-8976-69874535b070,2795,,,"[54.8, 48.9]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,,Left Defensive Midfield,146,Barcelona,217,['82c59faf-a6bf-4420-9e27-dbbb2f14c4fa'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.496,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682bfb95-1780-4c84-b225-1ac9925be5c4,2798,,,"[53.7, 55.6]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,,Right Defensive Midfield,146,Barcelona,217,['46ec10d9-3ad9-42aa-a5c0-20501aa3809a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:54.153,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee20029a-cccb-4f0b-a066-1987b926436f,2802,,,"[78.1, 58.6]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,,Left Center Forward,146,Barcelona,217,"['667bd09f-e603-49f4-a598-f7b5e4ed5d76', '87380adb-66de-4a38-a527-3bd88df903eb']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.423,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea07b40f-ae88-4c6f-922e-9071dd24fe32,2805,,,"[80.3, 69.5]",9811,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,,Right Midfield,146,Barcelona,217,"['19d1e975-d97a-4351-aefc-6e93248fc001', '71d052db-b328-42c5-9a92-c4d7665a2c84']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.294,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8f0ba1-1e4d-41aa-8a3d-3850e1304181,2810,,,"[83.5, 37.6]",9811,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,,Left Midfield,147,Barcelona,217,['75ccbf1d-7afb-427d-bc6b-3e60add3b781'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.773,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095c4e9-efb5-421f-9023-1627607a9179,2813,,,"[86.5, 71.0]",9811,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,,Right Back,147,Barcelona,217,['798bc47c-2d75-4c43-9259-f48b4ab3a13a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.169,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14128083-25a6-45c1-852f-9057c6818178,2816,,,"[76.2, 61.8]",9811,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,,Right Defensive Midfield,147,Barcelona,217,['25e872cb-89b0-49eb-9eed-6fcdb2327778'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:30.193,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11544449-2475-4e64-8b81-775ab9169801,2819,,,"[75.3, 43.4]",9811,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,,Left Midfield,147,Barcelona,217,['bcb8367f-86ba-4486-82bd-80b79d2cf823'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.271,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a3ee88-10e3-4a36-846d-c1cf91fe4b06,2823,,,"[64.6, 66.7]",9811,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,,Right Defensive Midfield,147,Barcelona,217,['956947a6-052d-4838-afb5-bbe006b09118'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.603,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b3d810b-7fe9-4389-8d4c-1c06bb29ae3e,2826,,,"[57.8, 51.3]",9811,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,,Right Center Back,147,Barcelona,217,['4b867922-e2e7-4f16-9532-df0b20a723a0'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.811,Ball Receipt*,,2017/2018
