50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,2.2365,,,,,,,,,,,,cd27851a-1a74-49fb-a27c-bbbc315fcfbf,381,,"[35.6, 51.4]",70263,6,,,,-1.691019,,Right Foot,,,"[32.0, 21.6]",,Ground Pass,30.016663,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['701a3afe-a40d-423e-8534-72419352c8a2'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.892,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4f84b5e7-0d0e-430d-83d4-803645ba9c69,384,,"[34.8, 25.3]",70263,6,,,,1.5061616,,Right Foot,,,"[36.8, 56.2]",,Ground Pass,30.964657,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,14,Barcelona,217,['92a8470f-6e30-4c88-a285-6ffcaeb7d54d'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.432,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.119462,,,,,,,,,,,,67cf7d24-44c2-430d-84f3-fd38362c34a0,387,,"[55.6, 58.9]",70263,6,,,,0.017697267,,Right Foot,,,"[66.9, 59.1]",,Ground Pass,11.30177,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['9449eb0c-72fe-4295-809c-71982a00c6e6'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.869,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.50686,,,,,,,,,,,,ea662c03-a3cc-46ed-a6ab-366be6aea0e0,391,,"[67.8, 58.5]",70263,6,,,,-2.1924562,,Left Foot,,,"[63.0, 51.8]",,Ground Pass,8.241966,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,14,Barcelona,217,"['23a7fb25-6a30-4e78-b398-dd0b52e0d89f', '610fdff4-5ab5-43e0-b28c-aa3c3c062fa0']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.028,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,2.9555,,,,,,,,,,,,e4b69384-acb5-407e-b1d5-8c6d618f5502,398,,"[86.2, 29.2]",70263,6,,,,-0.3427265,,Right Foot,,,"[107.5, 21.6]",,Ground Pass,22.615261,Incomplete,,Ander Iturraspe Derteano,6388.0,,,,,,1,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Forward,14,Barcelona,217,"['856c4d9d-862c-4452-ac2c-ba49a6e6d4d6', '91d1df69-4ea6-4617-a076-b9359d89155c', 'ba8525c9-3fd9-48dc-a347-5706ccfa16ba']",50,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:50.224,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.3618,,,,,,,,,,,,91d1df69-4ea6-4617-a076-b9359d89155c,400,,"[13.5, 59.4]",70263,6,,,,-2.332943,,Left Foot,,,"[3.0, 48.4]",,Ground Pass,15.206906,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,"['25ed23a0-24a9-455f-b462-5501a9e0c589', 'e4b69384-acb5-407e-b1d5-8c6d618f5502']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:06:53.180,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.371434,,,,,,,,,,,,58c2b6b6-fa13-4665-b397-76f5fb3ffcc4,403,,"[2.6, 48.0]",70263,6,,,,0.9820638,,Right Foot,,,"[23.7, 79.6]",,High Pass,37.996975,Out,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.662,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.8149,,,,,,,,,,,,c91c63a5-343f-42ae-9d56-3d8a49389234,404,,"[97.8, 1.0]",70263,7,,,,2.7935688,,,,,"[76.3, 8.8]",,High Pass,22.87116,,,Jon Aurtenetxe Borde,26788.0,,,,,Throw-in,1,From Throw In,Ibai Gómez Pérez,6617.0,Left Wing,15,Athletic Club,215,['b8e65573-0a7e-4b2e-9595-2d1971e0afc2'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:03.354,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.6133,,,,,,,,,,,,5ac5c830-666f-43f6-a095-0e3c68785248,407,,"[75.7, 11.7]",70263,7,,,,3.009364,,Left Foot,,,"[55.4, 14.4]",,Ground Pass,20.47877,,,Fernando Amorebieta Mardaras,26028.0,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,15,Athletic Club,215,['73343c27-5657-4b97-af30-74f8c87e3faf'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:06.080,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.3744,,,,,,,,,,,,38443637-be19-428d-ae9d-8c4e9a06ba28,410,,"[58.4, 19.8]",70263,7,,,,0.82614297,,Left Foot,,,"[98.4, 63.2]",,High Pass,59.02169,Incomplete,,Markel Susaeta Laskurain,6390.0,,True,,,,1,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,15,Athletic Club,215,"['b3709bb1-2d8b-4f96-8f63-998fe840e722', 'fe8d7262-bf28-41ed-87fe-a19d236633a8']",10,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:10.719,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.8978,,,,,,,,,,,,b3709bb1-2d8b-4f96-8f63-998fe840e722,412,,"[22.6, 17.8]",70263,7,,,,0.4279485,,Head,,,"[28.3, 20.4]",,Low Pass,6.264982,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,16,Barcelona,217,"['38443637-be19-428d-ae9d-8c4e9a06ba28', 'd1be1811-6b9d-4fae-a1ce-3cc7b0397087']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.094,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7358,,,,,,,,,,,,e205e9e1-48c3-4376-9880-464b4e74869b,416,,"[23.4, 15.0]",70263,7,,,,-2.4761827,,Right Foot,,,"[15.5, 8.8]",,Ground Pass,10.04241,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,16,Barcelona,217,['7d32bfc9-8407-4080-a204-c17f622c6e24'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.664,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.2911,,,,,,,,,,,,e011d07a-79b0-43aa-bd4c-b468046c53ea,419,,"[15.5, 8.8]",70263,7,,,,0.07047135,,Left Foot,,,"[24.0, 9.4]",,Ground Pass,8.521151,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,16,Barcelona,217,['d6c5c4b9-27b0-45a9-950b-29d58ea43f10'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.520,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.739616,,,,,,,,,,,,01671128-0c3e-4921-9272-886047caed40,422,,"[24.0, 9.4]",70263,7,,,,-2.5245845,,Right Foot,,,"[12.3, 1.1]",,Low Pass,14.345034,Out,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,16,Barcelona,217,['f53cf2c7-6581-4e05-8ad8-63631fe368ad'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.979,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,4.0731,,,,,,,,,,,,55c92f91-5db2-4b4b-8eba-39d45260f895,424,,"[108.7, 80.0]",70263,7,,,,-2.8769228,,,,,"[76.6, 71.3]",,High Pass,33.258083,,,Ander Herrera Agüera,3606.0,,,,,Throw-in,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,17,Athletic Club,215,['25932a50-0f18-487f-9d6c-66ef66f36cd6'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:24.395,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.7398,,,,,,,,,,,,07a511c0-9402-4784-89c5-a7a20d786bcc,427,,"[71.6, 69.0]",70263,7,,,,-2.6721647,,Right Foot,,,"[50.9, 58.5]",,Ground Pass,23.210773,,,Borja Ekiza Imaz,26736.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,17,Athletic Club,215,['c076d63a-9ae0-4cbb-9a35-5550397131c3'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:29.854,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.6093,,,,,,,,,,,,cb2a70c9-990a-4965-baa0-9cb61aa1f98a,430,,"[50.9, 60.8]",70263,7,,,,0.8827327,,Right Foot,,,"[64.3, 77.1]",,Ground Pass,21.100948,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Borja Ekiza Imaz,26736.0,Right Center Back,17,Athletic Club,215,['e115add5-1f33-4914-9042-df135f6ccf10'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:33.274,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.112423,,,,,,,,,,,,cfec17c4-5511-4c6f-8d12-bfd963da047f,433,,"[70.6, 76.2]",70263,7,,,,-0.46181947,,Right Foot,,,"[92.5, 65.3]",,Ground Pass,24.462626,Incomplete,,Óscar de Marcos Arana,6649.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,17,Athletic Club,215,"['b21022ec-bd19-473b-b042-14250d0c4797', 'de9cdbc8-262a-4cfe-8d86-725afbb0a4e9']",36,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:36.367,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.838177,,,,,,,,,,,,de9cdbc8-262a-4cfe-8d86-725afbb0a4e9,435,,"[28.5, 15.7]",70263,7,,,,0.52132636,,Left Foot,,,"[43.3, 24.2]",,Low Pass,17.06722,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,17,Athletic Club,215,"['975185d1-5089-4b89-b364-2f6aa89c907f', 'cfec17c4-5511-4c6f-8d12-bfd963da047f', 'f3755cf3-91c3-489d-af34-8f035979261d']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.479,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.6404,,,,,,,,,,,,106adc79-c7b7-412a-b6ca-b4033eb33ff1,439,,"[80.4, 54.8]",70263,7,,,,1.6897966,,Right Foot,,,"[79.3, 64.0]",,Ground Pass,9.265528,,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Center Defensive Midfield,17,Athletic Club,215,['75b2145b-301c-43ae-8daf-0bb0d3fa0a29'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:40.263,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7592,,,,,,,,,,,,c63a3599-bfb9-4d3a-af85-7ef694291196,442,,"[79.3, 64.0]",70263,7,,,,-2.8535373,,Right Foot,,,"[71.2, 61.6]",,Ground Pass,8.448076,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,17,Athletic Club,215,['91cc7fe2-5d9d-4691-9eaf-30656c59cf36'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:40.940,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.575814,,,,,,,,,,,,5cb8346d-801f-4650-af9c-088be286c506,445,,"[70.9, 61.4]",70263,7,,,,-3.0116975,,Right Foot,,,"[48.7, 58.5]",,Ground Pass,22.388613,,,Borja Ekiza Imaz,26736.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,17,Athletic Club,215,['e611e6bc-8a65-4e97-b257-7c538682fac1'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:42.667,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.024,,,,,,,,,,,,3987681b-1e49-43b9-82a0-0f23edebb3f3,448,,"[44.7, 56.5]",70263,7,,,,0.20820595,,Right Foot,,,"[58.9, 59.5]",,Ground Pass,14.513442,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Borja Ekiza Imaz,26736.0,Right Center Back,17,Athletic Club,215,['69c3dfa3-6a1f-4cbf-a923-179fd4887243'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:47.900,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.6851,,,,,,,,,,,,d40ee7a2-120d-40e3-b974-5c0decf39d1a,452,,"[55.7, 58.0]",70263,7,,,,-2.895432,,Right Foot,,,"[15.9, 48.0]",,Low Pass,41.037056,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,17,Athletic Club,215,"['655aa367-50f4-49ce-bd84-0015f7d46df1', 'bcf8a9be-653a-4853-9cce-538b94e5cffb']",49,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:49.884,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.5075,,,,,,,,,,,,675ae04b-4f76-4da4-b7de-5f326e75737e,455,,"[14.8, 48.7]",70263,7,,,,0.19160038,,Right Foot,,,"[44.7, 54.5]",,Ground Pass,30.457348,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,17,Athletic Club,215,['b18fdfe6-2928-47f4-88b6-befec1bd424d'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:58.752,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.6358,,,,,,,,,,,,ebd5e0ba-1eec-4510-acc3-5d669f5dc974,458,,"[43.5, 55.7]",70263,8,,,,-1.6228327,,Right Foot,,,"[43.0, 46.1]",,Ground Pass,9.613012,,,Ander Iturraspe Derteano,6388.0,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Center Midfield,17,Athletic Club,215,['e4ebac0e-c39f-48bd-9d38-4958fbc57eb9'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:01.308,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.7047,,,,,,,,,,,,6383d69d-d10e-458e-a95c-f721bb3d0d92,461,,"[43.0, 46.1]",70263,8,,,,2.057969,,Right Foot,,,"[34.1, 62.9]",,Ground Pass,19.011839,,,Borja Ekiza Imaz,26736.0,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Center Defensive Midfield,17,Athletic Club,215,['3bdd7507-f535-47ee-a45b-8397a97f7b4b'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:01.984,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2654,,,,,,,,,,,,290d05a0-19b1-46f7-a7b0-1fdaf5dc20d8,464,,"[43.5, 69.7]",70263,8,,,,0.38777018,,Right Foot,,,"[64.8, 78.4]",,Ground Pass,23.008259,,,Jonás Ramalho Chimeno,6887.0,,,,,,1,From Throw In,Borja Ekiza Imaz,26736.0,Right Center Back,17,Athletic Club,215,['09e474c1-1585-48e0-85d0-4b14723a17fb'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:06.076,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3701,,,,,,,,,,,,1f18d94b-87d4-48ac-b826-f5b808897795,467,,"[57.8, 77.6]",70263,8,,,,-3.088545,,Right Foot,,,"[35.2, 76.4]",,Ground Pass,22.631836,,,Borja Ekiza Imaz,26736.0,,,,,,1,From Throw In,Jonás Ramalho Chimeno,6887.0,Right Back,17,Athletic Club,215,['49b5a799-a7b8-400a-8208-78bf81046a0e'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:08.807,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.1018,,,,,,,,,,,,de568cbe-8367-44c5-a79d-294cac572dd2,470,,"[30.7, 66.5]",70263,8,,,,-2.5595925,,Right Foot,,,"[11.4, 53.8]",,Ground Pass,23.10368,,,Gorka Iraizoz Moreno,6576.0,,,,,,1,From Throw In,Borja Ekiza Imaz,26736.0,Right Center Back,17,Athletic Club,215,['904415af-b673-4999-8f1e-553596f28534'],12,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:12.158,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.7113,,,,,,,,,,,,6ebf0fc6-e2a5-4eee-932c-5234d12dc320,473,,"[10.8, 57.1]",70263,8,,,,0.06878022,,Right Foot,,,"[55.8, 60.2]",,High Pass,45.10665,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Gorka Iraizoz Moreno,6576.0,Goalkeeper,17,Athletic Club,215,"['57621805-cfff-430d-9381-95866e2fcedf', '69ac884c-7bb1-4800-81f4-6bfb6d4c3cc3']",16,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:16.475,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,69ac884c-7bb1-4800-81f4-6bfb6d4c3cc3,476,,"[65.2, 20.8]",70263,8,,,True,0.6356888,,,,,"[75.5, 28.4]",,Low Pass,12.80039,Incomplete,,Xavier Hernández Creus,20131.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Athletic Club,215,"['06d543af-7014-486c-b7fe-4b9ea3a19c5e', '6ebf0fc6-e2a5-4eee-932c-5234d12dc320', '8c98c7da-cf00-439a-9e13-e09bf5e2bed4', 'b5a7ae92-bf89-44f1-9e2c-0abfcee74648']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.187,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.2523,,,,,,,,,,,,920bea35-7573-4c7b-9328-3a318ce44880,480,,"[44.3, 35.6]",70263,8,,,,-0.32942304,,Right Foot,,,"[56.0, 31.6]",,Ground Pass,12.364869,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Center Defensive Midfield,17,Athletic Club,215,['6016c3a3-aa3d-4b37-9fe3-4552700b2de5'],23,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:23.467,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.492528,,,,,,,,,,,,b69b0cca-763c-4bc9-9a84-e4b4b311d0b4,483,,"[58.0, 29.2]",70263,8,,,,-2.0232084,,Right Foot,,,"[49.3, 11.3]",,Ground Pass,19.902262,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,17,Athletic Club,215,['e17fedd4-e0af-45b1-ae56-e63426333eae'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:24.759,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.3849,,,,,,,,,,,,b36d106b-b536-4357-8aa3-094684667330,486,,"[53.4, 19.8]",70263,8,,,,2.8297427,,Left Foot,,,"[38.2, 24.7]",,Ground Pass,15.970284,,,Fernando Amorebieta Mardaras,26028.0,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,17,Athletic Club,215,['409fc357-2c9e-4ac6-b54d-e6e71ba6ce07'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:28.698,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.422802,,,,,,,,,,,,e4a3d8f5-6873-40f3-9c01-0f3834f1ab80,489,,"[37.0, 24.5]",70263,8,,,,-0.17424485,,Left Foot,,,"[63.7, 19.8]",,High Pass,27.110514,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,17,Athletic Club,215,['a425a36c-056b-4205-800e-989c0c94d7d1'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:31.932,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.8266,,,,,,,,,,,,74b83469-f56f-46b3-bb2d-3313963b81cd,492,,"[63.5, 19.8]",70263,8,,,,1.4207693,,Right Foot,,,"[64.8, 28.4]",,Ground Pass,8.6977005,,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,17,Athletic Club,215,['1ea1de30-df5a-419f-821a-ef7abbcf0d78'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:35.842,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.4146,,,,,,,,,,,,568b078f-517e-414a-8128-3a95b43ba0f5,495,,"[65.4, 27.8]",70263,8,,,,2.0676072,,Right Foot,,,"[60.9, 36.1]",,Ground Pass,9.441399,,,Ander Iturraspe Derteano,6388.0,,,,,,1,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,17,Athletic Club,215,['fcc547ff-e363-4c5a-848e-69ce66e1e511'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:37.805,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.1726,,,,,,,,,,,,d119bb96-d5c4-4ca7-8e9b-8895dce1f77c,498,,"[64.5, 40.9]",70263,8,,,,0.71736336,,Right Foot,,,"[93.5, 66.2]",,High Pass,38.484932,Incomplete,,Jonás Ramalho Chimeno,6887.0,,,,,,1,From Throw In,Ander Iturraspe Derteano,6388.0,Center Defensive Midfield,17,Athletic Club,215,"['2482b422-1666-40c3-ad6c-5f32aeb144a4', '3f2d5051-7781-48a0-83dd-78fcb4830444']",40,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:40.107,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.486703,,,,,,,,,,,,2482b422-1666-40c3-ad6c-5f32aeb144a4,500,,"[27.5, 14.8]",70263,8,,,,-0.051237166,,Head,,,"[35.3, 14.4]",,High Pass,7.81025,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,"['d119bb96-d5c4-4ca7-8e9b-8895dce1f77c', 'e7654269-c467-4d89-987a-6ae9a2469fef']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.279,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.793249,,,,,,,,,,,,b17f844a-1b52-43a1-874a-173436f2f31d,504,,"[32.8, 12.0]",70263,8,,,,-0.6816058,,Right Foot,,,"[43.4, 3.4]",,Ground Pass,13.649908,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,18,Barcelona,217,['4d0dfde6-f775-4cce-a652-ef1f6725fae7'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.286,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.65814,,,,,,,,,,,,a938f16f-d476-4720-8cdd-190fcf4cb572,507,,"[43.4, 3.4]",70263,8,,,,2.844748,,Left Foot,,,"[34.9, 6.0]",,Ground Pass,8.888757,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,['e9e07e6e-a72d-438a-ad84-438bbc9c1a58'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.291,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.107649,,,,,,,,,,,,aaf18ef3-ab90-4171-afd9-f4a4432b4527,511,,"[45.0, 17.4]",70263,8,,,,2.0506368,,Right Foot,,,"[39.9, 27.2]",,Ground Pass,11.047625,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,18,Barcelona,217,['d2823ba5-2c04-4b40-ac57-613770c7d6c7'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.413,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.379602,,,,,,,,,,,,e7b15354-3d3f-4c1a-9331-7528e719ce38,514,,"[43.3, 31.8]",70263,8,,,,1.5640397,,Right Foot,,,"[43.4, 46.6]",,Ground Pass,14.800338,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,18,Barcelona,217,['f2ec0522-7309-436a-85f1-317207644ea0'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.999,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.837927,,,,,,,,,,,,9022d9e9-6fa4-48d2-998c-8ab563509277,517,,"[43.1, 53.5]",70263,8,,,,0.34812334,,Right Foot,,,"[55.5, 58.0]",,Ground Pass,13.191285,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['fe2a300c-a95b-4c91-a20c-f1084d0a8279'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:08:57.418,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.291373,,,,,,,,,,,,a3b8bdb5-908f-4fea-8b64-8266a49d38e7,520,,"[56.2, 58.0]",70263,8,,,,2.5236263,,Right Foot,,,"[47.9, 63.9]",,Ground Pass,10.18332,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,18,Barcelona,217,['e985f7d3-3557-4066-8a18-46ba732656f4'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:08:58.295,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.723944,,,,,,,,,,,,586c98a7-9dca-4274-9d91-de2b50638358,523,,"[64.2, 75.4]",70263,9,,,,-0.4280015,,Right Foot,,,"[91.6, 62.9]",,High Pass,30.116608,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['c54d039e-8fe0-4b38-ac2a-a6b5da0c7e99'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:09:04.388,Pass,,2012/2013
