ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0a2245-ec36-4db2-b318-17580e164aa6,1190,,"[69.0, 18.6]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,59,Barcelona,217,['7a4d77c5-60db-4a89-bf85-f7c9b9175a70'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.601,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e774f4-ed91-45b7-be10-1e58e19e4f20,1193,,"[63.4, 52.9]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,59,Barcelona,217,['95f7675c-23b5-4aa2-a8ca-c386dfd40e55'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:27.797,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5dc4cd-c93f-47c7-815f-7f5966f0e2e3,1196,,"[72.8, 57.5]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,['f88f794c-964e-4d6d-87fe-8fdc862e05b9'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.017,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dfc21b0-3169-4eca-ab25-217747e65abe,1199,,"[79.1, 73.1]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,59,Barcelona,217,['5f2a037b-0b0e-4722-a35d-cdcb4e20aed5'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.471,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4300918-8576-44b6-837b-33c05ebcc7c0,1202,,"[78.3, 59.8]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,['6d77bf3e-aa95-4d7e-8e5d-21276c2a0b47'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.978,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52759d10-3ef3-49e4-8838-79e633a70a4b,1205,,"[85.2, 11.7]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,59,Barcelona,217,['ee61e6b9-792e-4161-b4fa-643c2fe5cb61'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.830,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f74114c-f172-4b5c-b1fe-88e103636e5d,1208,,"[93.8, 25.8]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,59,Barcelona,217,['1629ddb6-4634-4420-afb7-89c6946f9162'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.358,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38cda6cc-acb6-4505-9c89-a9dc3cc87c45,1211,,"[81.6, 23.9]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,59,Barcelona,217,['90e09364-064c-465c-a48f-4a03065915ba'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.557,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51794952-b85e-40fc-8a51-cc1777ec87a0,1214,,"[113.2, 56.5]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,['fe30ac5b-8ee4-4f4c-9892-dce0547f4f85'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.894,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d220630-43e8-4c68-9182-d971477eec7c,1216,,"[107.3, 48.1]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,59,Barcelona,217,['1c89269a-bd69-40ca-8af4-6aac37879cef'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.668,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b02f8c57-24e5-4cf0-99f4-7fcf19751807,1222,,"[91.1, 67.4]",70283,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['85890e98-e336-4d6d-8734-2cd603cb49f2', 'd349deab-0b56-4e06-aa0a-4e73dc972543']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.409,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed03035-f10d-41d1-ba19-e6563f1bcef7,1230,,"[11.4, 26.0]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Casilla Cortés,6706.0,Goalkeeper,61,Espanyol,214,['fe275d55-ca64-47de-a2fa-a12acf9cba8b'],25,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:25.141,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f3c1ae-263a-4910-b55e-5fdedb7ea580,1233,,"[31.8, 25.4]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,62,Barcelona,217,['c70c0b77-1234-4ebf-8790-7650a9067a60'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.473,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c99925-ad3a-4329-9fbf-66cc06abee48,1235,,"[51.0, 5.8]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Left Back,62,Barcelona,217,['df4b0fc7-5a9e-4414-a26b-63a8ad170de9'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:44.444,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7281a0a1-3cd0-4fd2-be4b-d534a3040ec1,1238,,"[50.5, 27.0]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['33a0088f-2371-43d3-b617-6c1914550cfc'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.779,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73b74753-b650-4f8f-8c0d-3a541642bc60,1241,,"[62.7, 59.2]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,['f7320ef1-ffdf-4ce1-a489-57d710b64e27'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.345,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce37a8c9-74dd-4bd5-916f-607ebab44d21,1244,,"[84.2, 75.8]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,62,Barcelona,217,['1713cd5c-caf6-4437-a8b6-ad0089fd305b'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.444,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39cc64cf-b19b-4eff-9a08-bdbc5f64981f,1247,,"[77.0, 72.6]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['91a2b90c-e490-4af6-a052-b0ae11831335'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:56.454,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405df19d-8888-47a9-af1b-8e06c12ac41c,1250,,"[70.7, 57.9]",70283,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,['341b7518-ab44-4f9b-b0c4-be08e429754a'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.311,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b871a51-87f8-495a-89bf-e0e4da22ff92,1254,,"[77.7, 47.8]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,62,Barcelona,217,"['0cc06ad3-562d-4b57-914a-0b0806caa4cb', 'ddf8b266-2ca1-4d19-9fc0-41f1badc4b60']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.449,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4838992-b026-412c-8460-b26e3429c4a0,1257,,"[77.9, 71.4]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['93e10eb0-cc2c-48e2-a8ea-c2fc97cf7575'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.934,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5da61da-d04c-4018-97d5-ce95d09eafb2,1260,,"[92.6, 77.1]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,62,Barcelona,217,['2c143e18-66a1-41c9-8101-a7aa97ea46f0'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.176,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953a8a07-975f-4c63-b004-b033cbc11c8c,1263,,"[83.5, 69.1]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['631ba983-ceff-4397-b8d6-cade65d7bcb6'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.833,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230a5be4-9632-4a79-a17d-b654a26a9d12,1267,,"[70.5, 57.1]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,"['321f7103-bd76-4973-9a34-580fa8b89804', 'bed0f1ef-977f-423a-aac2-5c2e5d8ce9ae']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.024,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13cdb688-d053-4375-aa68-13bd99ac19b6,1270,,"[76.6, 45.5]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['0f84b38d-14a5-4627-86e4-171cf7866ca4'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.792,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab78a0e-2968-4cea-b034-bb96a6a801a9,1273,,"[79.1, 63.2]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['97ba438a-54ef-431a-a736-9ee0287266f2'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:13.744,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16696870-b082-497e-a0dc-9bd1bd609317,1276,,"[76.4, 50.8]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['a6cdfdae-4ba9-4310-af54-29febb81209c'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.584,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428d1476-903d-4c93-9ac4-38f5fbb3e19f,1279,,"[90.7, 44.1]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,['ba4cb1e9-d109-41dc-b09e-727e593cb651'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.926,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d1a66a-dd66-4d3b-9d1f-ab9f598eeba2,1282,,"[81.4, 40.7]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,62,Barcelona,217,['7dae4e35-06a2-48e0-985b-ac2a4e619bfe'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:18.608,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26c514c-762a-44cc-9f16-a08e242fbf5d,1285,,"[50.3, 40.3]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio García De La Fuente,6767.0,Center Forward,62,Barcelona,217,['d95f31d8-37c0-447a-8ab1-3e5b8da3e7c2'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:20.262,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8549ab59-5f78-40ca-b362-13bd1ab0a007,1287,,"[66.7, 36.3]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Left Back,62,Barcelona,217,['a6bb7acc-a201-4370-91b3-72694ebba17f'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:21.838,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96650c5f-1d5b-4f2d-8b36-9f74cea1d9ff,1289,,"[29.3, 67.6]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,62,Barcelona,217,['33d4d83c-c8c3-4a99-8fab-e1955db4ada9'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.530,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af24752a-e255-426f-8226-5505ba0b85d2,1292,,"[56.4, 69.7]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,62,Barcelona,217,['9879875d-7aa7-4778-869b-6d91ea3676f1'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:30.430,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e14078-c7cf-45f7-acdd-06f44aef3617,1295,,"[51.0, 51.4]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['f2739672-ae42-4004-ae48-fbdb24798282'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.912,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670e3634-f67a-480b-90ad-991c1f498513,1298,,"[72.8, 24.7]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,['e55219b8-51ab-4abb-9bb2-511997493a5d'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.130,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5b2c903-00e4-4231-a72a-8cbd7f1b5acd,1301,,"[82.1, 5.2]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,62,Barcelona,217,['2a88b62b-c904-49bd-970e-c045fe45f535'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:39.421,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e7e606-26c9-4c0c-9ae5-f71adb6c3af4,1309,,"[58.3, 71.6]",70283,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Víctor Sánchez Mata,6758.0,Left Center Midfield,63,Espanyol,214,['e09445e9-9d40-4d5c-b727-8b9a37ac3016'],46,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:46.711,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddb6b3e5-f17d-4462-87f3-158d42e58407,1315,,"[94.6, 66.6]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,64,Espanyol,214,['c3e868cc-56b2-4a31-94fc-7116c2e9c326'],11,,,,,,,,,,,,,,,,,,Espanyol,214,00:30:11.250,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03aa00a-e8ef-440d-a5e8-8afb6b14c642,1319,,"[98.8, 21.0]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Andrei Torje,10731.0,Left Wing,64,Espanyol,214,['df7acbc0-5f9b-41c9-a270-9d66f072abbf'],16,,,,,,,,,,,,,,,,,,Espanyol,214,00:30:16.410,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ed889f-39d9-4c5a-8b43-653e3e0f947b,1324,,"[41.5, 9.8]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,66,Barcelona,217,['a4aec83d-d0b1-4a5e-8171-b840fd98c702'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.186,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ce59e21-336e-4c03-a498-e1e7d7a5b330,1328,,"[73.0, 2.2]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,67,Barcelona,217,"['0d606ef7-9968-45a3-ae35-c0ef26916365', 'dc6279bb-1278-4280-96ac-12600340adb4']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.495,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccef18f2-9e45-49e9-9c58-dd23c5757863,1331,,"[63.2, 19.3]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,68,Barcelona,217,['2a61eae4-4e31-4ae6-b944-f76646f7c3c0'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.275,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5462d78-2ba5-4089-88a4-69b12601425d,1334,,"[93.0, 77.1]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,69,Barcelona,217,['29b9cb7d-a767-499d-befa-64b94850dcbd'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:40.619,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,056b106b-9960-41c0-8e88-f147751043a2,1337,,"[71.1, 60.9]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,['292ad191-51d6-49bf-8b56-33da5fffdde7'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.599,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946d276e-1f4b-4b68-8af7-12a5912c76d4,1340,,"[78.3, 21.8]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,71,Barcelona,217,['9952fe68-8a56-4996-b208-054fb8c83f9e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.873,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac1f369-987f-44e7-802a-2ef72e53183b,1343,,"[100.6, 12.1]",70283,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,72,Barcelona,217,['48ab9a0e-d090-4c9c-8fa0-f2c9e4230805'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.442,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0393fc7-8981-4078-9a45-34d8ff898105,1350,,"[70.3, 3.1]",70283,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,72,Barcelona,217,['ef950f85-fd4e-46da-a989-f1cd7eee1d39'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.416,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32581b92-e501-48c0-b666-b903beeaeef5,1353,,"[70.7, 19.9]",70283,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['1294309b-6515-4d88-a5b4-891467bf1b11'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.077,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01d2968-7ada-4783-a7e0-fe2993a341de,1356,,"[77.4, 40.3]",70283,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['6eb9e50c-bac9-4117-8db7-8b7e75b8a2b4'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.207,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e03ae2dd-9a6c-49c7-b02e-c445bcfc7630,1360,,"[86.3, 38.0]",70283,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,72,Barcelona,217,"['2860dcc7-4576-426b-a648-df73fdaeb05d', '8e899208-e8da-4484-9e80-1854b2bf79b0']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.134,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931e199d-d8ce-4b7f-acc1-6ca532fe9bbb,1371,,"[79.3, 56.7]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,73,Barcelona,217,['0eb2e275-9ab5-4905-8e7e-88ed3e5b8e0e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.117,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02fa8abd-a561-4162-8dad-145f3ec51a68,1374,,"[86.1, 75.4]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,73,Barcelona,217,['b9e6e5cd-a758-4773-a6a0-cb4b024ed57a'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.491,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca84404a-14f5-4530-a1be-75bad6d3e086,1377,,"[69.5, 56.3]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,73,Barcelona,217,['170c0d43-b557-4134-9366-86c286ac3e91'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.193,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a997f814-7777-4ccf-8fc2-249e0d21e6a1,1380,,"[61.0, 33.3]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,73,Barcelona,217,['225c2474-1ee0-4a62-b227-6c127277a72d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.706,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c978be63-a29a-4c6f-a765-df9f0bf6338a,1383,,"[76.8, 10.7]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,73,Barcelona,217,['b68863c4-45d6-4c6e-9711-a1bbebd23be5'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.981,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cf90ed5-bfb1-4f6e-ae28-cfb60700b706,1386,,"[69.0, 27.3]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,['f9dd4e81-d07b-428d-a327-a0db7bad865c'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.988,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f993e2b-e887-4e24-9f49-82e2fb5e6bdf,1390,,"[65.7, 53.7]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,73,Barcelona,217,['9f56722c-f530-4c94-b96c-5c6c90f0eea6'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.513,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c077f93d-2c14-4631-bc72-3d60688c1698,1393,,"[84.6, 2.9]",70283,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,73,Barcelona,217,['0a19824f-4941-4611-a7a5-9d61869f2371'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.224,Ball Receipt*,,2013/2014
