bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd83971f-6007-4358-a1fa-fa2f85b2152e,410,,,"[83.5, 29.2]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,27,Villarreal,222,['a2709cc8-857b-43c3-b68d-bae819aeea84'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:10:18.795,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ad3f2b-6491-4b97-a618-dc59e9fe828d,414,,,"[64.0, 37.2]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,27,Villarreal,222,['1662dcdc-ba4e-4223-9a6d-b2758236ad7b'],21,,,,,,,,,,,,,,,,,Villarreal,222,00:10:21.216,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466f7c2-c7e4-4470-8d52-bf57dbf541d9,416,,,"[64.0, 27.5]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Center Defensive Midfield,27,Villarreal,222,['65000c2b-e39d-438c-83a7-8090b861941b'],21,,,,,,,,,,,,,,,,,Villarreal,222,00:10:21.950,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ae3182b-f4c0-41e6-958f-2b9d1dd9269f,419,,,"[50.4, 20.6]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,27,Villarreal,222,['5acbc7e5-cbf7-4168-b2bf-0a19ae075603'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:10:23.495,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97ff46d9-5c88-44b5-89dd-249dc27161dd,423,,,"[77.9, 28.2]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,27,Villarreal,222,['2333c4ae-7063-47bd-a0be-5f9c8b5cd207'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:10:27.593,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdde9b76-3c61-4b33-92ed-7e3f80f07ddf,431,,,"[20.2, 20.6]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,28,Barcelona,217,['f573a7ca-da5e-4a74-8844-a77b6d10a5cb'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.346,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e4dc5a3-4129-43d9-a50c-8807045075a5,433,,,"[63.5, 2.7]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,['c375c685-a6df-400b-ae9d-47d7797c1e9e'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.021,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0892e880-e404-4a5f-bb99-1d6949395183,436,,,"[77.7, 2.3]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,28,Barcelona,217,['d27b3389-cfa8-4444-9681-db8c0f0ac557'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.204,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6e3de58-204f-4524-ac9c-75408a92b280,439,,,"[74.2, 24.8]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,['c53592e0-374f-4839-9ee1-4c03a0681de5'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:10:56.239,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbe576f5-0c62-4486-b9f7-bcf63158b638,447,,,"[67.1, 53.0]",3825660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Center Forward,29,Villarreal,222,['b8264ba6-cde1-4df0-871f-53a5a7683bec'],59,,,,,,,,,,,,,,,,,Villarreal,222,00:10:59.762,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0535f3-d881-4985-9cef-a6cff51ecd5f,450,,,"[101.4, 10.8]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,29,Villarreal,222,['4d06499c-9b15-4595-8ed7-7554f2710da8'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:11:05.369,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c143440-fe57-4646-b0de-3d16a9a7f5dc,454,,,"[98.1, 28.9]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Left Center Midfield,29,Villarreal,222,['2b645130-64c8-4837-b2cc-0a3e1c7e4f28'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:11:10.346,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed190647-9737-4ee8-890e-0e4686431bb1,457,,,"[112.1, 22.9]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,29,Villarreal,222,['4ad49b6c-82aa-4958-90f1-f32281718921'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:11:11.093,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25465130-136c-4ae0-a84f-750ae28ae0e6,462,,,"[30.9, 72.9]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,29,Villarreal,222,['e53f3c18-e6e5-4681-a547-37333634635c'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:11:15.875,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125237d4-0ec5-4fd1-86c1-d4293cbba1e6,464,,,"[75.6, 14.0]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Center Defensive Midfield,30,Villarreal,222,['72e982db-05f1-40de-aa64-6b657ac7a78c'],31,,,,,,,,,,,,,,,,,Villarreal,222,00:11:31.632,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46c3521a-af15-4916-80ac-f77393428159,467,,,"[84.6, 4.3]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,30,Villarreal,222,['0c1c2b46-f11c-424f-ba73-112fbd8022f8'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:11:33.018,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5800bd8-393d-4c71-89cc-7a9272d309e6,469,,,"[61.0, 58.1]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,30,Villarreal,222,['fc087cbd-1ed8-45e7-8e61-f1c0105b1f42'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.302,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d58a35f2-ea19-4bf4-98fd-ecc4c55d9b88,472,,,"[48.0, 49.4]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,31,Barcelona,217,['7158d2c5-9f68-4d33-9930-32a6d200ef26'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.843,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2f1fe2-5872-4964-af55-2822292affbe,479,,,"[45.6, 46.7]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,32,Barcelona,217,['a842cac2-8287-4e20-9009-099f65036571'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.858,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ba4a5b-5d4d-4733-a752-620389f0d657,481,,,"[73.4, 5.1]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,['ea31abb1-3ce2-4e16-92f7-b76cafac7148'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:11:53.905,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a74b6d97-5880-473b-95b8-51c1f09e6109,484,,,"[70.6, 17.6]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,32,Barcelona,217,['40b67409-88f7-4bb0-8e4e-c9ccaae79deb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.478,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e5ad447-f281-465a-9e54-84b437c00939,487,,,"[102.4, 43.9]",3825660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,32,Barcelona,217,['6a48516f-c862-4c27-a948-df25cf150e33'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.897,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9cdb9c7-d048-4bd4-a94a-e4202d30543a,491,,,"[78.3, 56.1]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,32,Barcelona,217,['1d33bc82-a205-4b86-badb-69ae21c52a27'],14,,,,,,,,,,,,,,,,,Villarreal,222,00:12:14.900,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df279be6-ce1a-4473-9da1-dc0b5c01677d,496,,,"[7.6, 41.0]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,32,Barcelona,217,['99eae5bc-a431-4ee1-acf2-3e9ad22e0b2f'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:12:18.980,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ebe9da3-0e4b-4b1c-b630-1b4b8842552b,503,,,"[9.6, 19.8]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,['630b69de-9d67-4556-af7d-490f87c9bfd4'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.173,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd65749-cc09-4c8e-bd4c-1d824989a463,506,,,"[17.0, 3.4]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,['c82c1c51-0c4d-41ba-88d8-e72d9efedbe7'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.578,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3f8845-eb77-4192-a8b9-a2a848852e65,508,,,"[24.9, 18.8]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,32,Barcelona,217,['371cedf6-a6f2-48cc-a0c0-1bf7776eddb9'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.877,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee5233b-f851-4d30-bd14-2e38e4e41ce4,510,,,"[3.4, 17.6]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,32,Barcelona,217,['ec040c13-4569-4081-b038-73c00daa23ee'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:12:29.091,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef247d14-1d54-4927-8dbf-2e4dcf756b7b,512,,,"[3.5, 41.1]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,32,Barcelona,217,['390611e7-68c6-4bd8-9841-6f2d762d6bd7'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.534,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90430546-829a-48f0-9e8f-322ee220b559,515,,,"[9.0, 65.2]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,32,Barcelona,217,['354bdd04-ba8d-4dff-9c6b-31231ad279d7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.943,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038e723-7b3b-4b55-b059-bf3297c7b4b0,518,,,"[53.6, 58.4]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Munir El Haddadi Mohamed,6616.0,Right Wing,32,Barcelona,217,['dbedc59b-7fc2-4b3c-913f-3c4676cf0d88'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.972,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ca0085-a668-49cd-ae96-4bbce417080c,520,,,"[61.9, 42.8]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Center Midfield,32,Barcelona,217,['225f29b4-368b-4214-a9ac-a83b0135cd21'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:12:41.403,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6b74245-c37b-467a-a0bf-a7e79bd4ac18,522,,,"[74.9, 17.0]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,32,Barcelona,217,['ceaec17f-7b7b-4334-b511-53516baa48ed'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:12:42.877,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16779149-4c81-4d18-a2ff-ca51344996ea,525,,,"[104.8, 44.9]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,32,Barcelona,217,['612e25a2-459b-4a2c-92be-1cc1c5252203'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.532,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68af0437-8ba0-4e54-b69e-576049d52c7e,531,,,"[26.0, 42.2]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Center Defensive Midfield,33,Villarreal,222,['1f8aea52-91df-47c1-bcc4-99625e07651a'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:12:52.857,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdfa0f2f-e5bf-4785-becb-c19651357769,534,,,"[29.0, 53.7]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Center Midfield,33,Villarreal,222,['e82c3ddc-5f27-42d0-b806-2e31d911aa15'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:12:53.461,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1f2d5a-4fc2-4f7c-b119-e762666089f3,537,,,"[36.9, 42.2]",3825660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,33,Villarreal,222,['1e6a1458-5802-4d07-af56-039dcd5dbfb7'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:12:54.197,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0576a30-636d-423c-bb9a-6a30e453dcf8,544,,,"[66.1, 31.9]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['dfbe551d-d988-4fbd-8940-526e3bf5e6d4'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:13:01.891,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a19a702b-fdd9-4af7-9a01-904902d30cb7,546,,,"[92.3, 62.3]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,34,Barcelona,217,['b77cc248-b75e-425b-9486-7a40661caf1e'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.463,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab1ce74-cb35-4456-84c6-f82e93b730e4,548,,,"[111.2, 53.2]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Munir El Haddadi Mohamed,6616.0,Right Wing,34,Barcelona,217,['13b701af-2a17-4c68-908a-cc3d1b920a69'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.349,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c58fcd4-b7ef-4477-a7e4-a42a64a46d03,550,,,"[78.3, 56.9]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Center Midfield,35,Villarreal,222,['296290ad-c226-4ac0-8f7a-37401fd13657'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:13:38.743,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b78df88-e0cb-40a2-b61f-f33770c99506,553,,,"[42.2, 41.1]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['584a1b34-1d79-435e-a142-0ccef6dac674'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.148,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d48d46e-4371-41c3-894a-59f4b0e648f3,557,,,"[30.3, 51.6]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,36,Barcelona,217,['19b10ed3-3f78-4c6d-8162-8d8896c3c47c'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.787,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25020611-7b2f-4345-b3d3-274c23b1d637,560,,,"[7.7, 41.5]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,36,Barcelona,217,['c2f5b0a6-906a-4c48-8bbd-509e5230db7c'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:13:46.635,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f13623-80c1-48be-998f-0224ff0f88f7,563,,,"[10.2, 19.2]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,36,Barcelona,217,['2e41da6e-c46b-485e-91e3-64b770fb25ce'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:13:49.766,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7291e558-9e75-4475-8489-253706e23a09,567,,,"[26.5, 24.4]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,36,Barcelona,217,['3f61559a-657d-4f7a-a3d6-2866a1e31354'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.200,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dbce3b6-716f-4fcc-b590-c2d0d424df02,572,,,"[92.6, 57.5]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Center Midfield,36,Barcelona,217,['81732faf-d2c7-4eb0-b7c7-af3aedcf1081'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:13:55.647,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99d9c76d-1f6f-48f2-8d5f-926bea3f1a53,576,,,"[96.4, 27.1]",3825660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,36,Barcelona,217,['eeb18109-0fce-44cf-92d3-bef8c0077aea'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:13:58.210,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9770736e-a3e9-411c-8acb-6815de4e4ff4,582,,,"[25.5, 57.0]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,36,Barcelona,217,['75e1c8c4-b786-41ba-a2ba-216b64cf4060'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.624,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52109b2f-1d46-4b7d-9736-819e8c0d1509,588,,,"[19.1, 52.5]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,36,Barcelona,217,['6946f9d6-6c3a-48f4-9290-47df3eae6e61'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:14:05.383,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749cb44-421e-4de7-abcd-bd74b3a25792,591,,,"[34.0, 40.1]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['4043c1c4-e122-408f-9290-3b99372c1e27'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.163,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57c34c7-5611-42e5-bb0a-5b4470e75cdf,594,,,"[64.5, 33.7]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['1b6730e5-7c62-4f0a-ad97-9142262e4fdf'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:14:11.398,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51ddbc8e-52e2-485a-a8f2-07f111bacd8d,596,,,"[70.3, 1.3]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,36,Barcelona,217,['500e249d-9665-4579-bf56-606a7daabbf0'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.056,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1033185-617c-4675-8a44-f04d21d6fd82,599,,,"[87.7, 19.6]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,36,Barcelona,217,['db620c56-2af5-41e9-b98c-c8226a1e5afb'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.763,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af4149e4-4968-4058-a438-9f16ce982677,602,,,"[80.4, 36.5]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['f2e3ebc8-a5cd-4fc4-803f-953af784662e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.659,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325f6ecf-0c4e-439b-82b3-1bb34c2392b2,605,,,"[80.4, 43.9]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,36,Barcelona,217,['b06bb00d-2a54-4ae0-bb43-fdbaa454c8f2'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.248,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eda239b-81e6-490b-9bc4-a71293224d8e,607,,,"[81.8, 39.3]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['30fcc8fb-6be1-4a62-98ea-7e53d2fc52c3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.793,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be6364d-2a05-4283-bbd9-4e2c154c144d,609,,,"[97.9, 23.0]",3825660,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,36,Barcelona,217,['8f18a180-2812-41a9-985e-814a6b8e31fc'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.385,Ball Receipt*,,2015/2016
