bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.198701,,,,,,,,,,,,3c505eef-8d52-496f-923b-069f7f41462a,915,,"[31.0, 51.9]",267569,17,,,,,0.24677399,,Right Foot,,,"[44.1, 55.2]",,High Pass,,13.509256,,,,Luka Modrić,5463.0,,,,,Recovery,1,From Counter,Gareth Frank Bale,6399.0,Right Wing,39,Real Madrid,220,"['1d2db930-5177-4b12-97df-726b05a26584', 'b6f0cb60-2bba-4569-b91b-b3524ab37602']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:44.480,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.0576,,,,,,,,,,,,acd356a8-39e1-4a70-8292-a08e5f6d79c2,919,,"[80.7, 40.0]",267569,17,,,,,0.35399744,cd55a255-70da-4784-b717-f7fa291179d4,Right Foot,,,"[103.7, 48.5]",,Ground Pass,,24.5204,,,,Karim Benzema,19677.0,True,,,,,1,From Counter,Luka Modrić,5463.0,Right Center Midfield,39,Real Madrid,220,['ef69c7fb-c33e-4a66-a89a-407f80e0ee59'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:52.309,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.712767,,,,,,,,,,,,72f01fd7-8628-43ee-9592-e79c1ee1db3b,923,,"[10.7, 46.6]",267569,17,,True,,,0.5142651,,Keeper Arm,,,"[46.1, 66.6]",,Ground Pass,,40.65907,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,41,Barcelona,217,['44bc1bee-1441-471c-904b-d1c3595c2cdd'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.946,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.0563,,,,,,,,,,,,cb18ca0b-8293-4193-b24e-7be02fc1ef82,925,,"[47.1, 62.5]",267569,18,,,,,-0.5520499,,Right Foot,,,"[103.6, 27.7]",,High Pass,,66.35729,,,,Francisco Alcácer García,6402.0,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,41,Barcelona,217,['2947b739-5f3d-49ab-8925-efffc179707e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.599,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.0398,,,,,,,,,,,,3b354067-4faf-48f3-b008-95ef74ecd246,928,,"[103.0, 27.0]",267569,18,,,,,1.8879597,4c1a3766-bfa7-444d-8202-903e1a988d06,Left Foot,,,"[98.7, 40.1]",,Low Pass,,13.787676,,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,1,From Keeper,Francisco Alcácer García,6402.0,Left Center Forward,41,Barcelona,217,['d207d3a7-4ad7-4a2c-b426-4ec070f808eb'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.695,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.199353,,,,,,,,,,,,6318d038-261e-4a02-95fe-3e94113b8d57,932,,"[6.0, 36.0]",267569,18,,True,,,-0.38186324,,Right Foot,,,"[44.1, 20.7]",,Ground Pass,,41.057278,,,,Toni Kroos,5574.0,,,,,Goal Kick,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,42,Real Madrid,220,['25b3564c-e4b9-45e2-9ec8-a4fa894772f6'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:14.762,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.621056,,,,,,,,,,,,0cb70f34-b9ad-4c3f-ba03-532086ec48cb,934,,"[43.8, 23.2]",267569,18,,,,,1.5829909,,Right Foot,,,"[43.3, 64.2]",,Ground Pass,,41.003048,,,,Gareth Frank Bale,6399.0,,True,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,42,Real Madrid,220,['821a7d2f-9068-4230-8275-624980132962'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:21.206,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.7881,,,,,,,,,,,,3a2a0725-a312-4fe9-a9d1-7bad176b7d41,937,,"[43.3, 62.9]",267569,18,,,,,-0.6627295,,Left Foot,,,"[51.5, 56.5]",,Ground Pass,,10.401923,,,,Luka Modrić,5463.0,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,42,Real Madrid,220,['e7247822-3639-45c8-9422-cec450a40945'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:24.120,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.1692,,,,,,,,,,,,4b6c3ea6-92c3-40d5-b3cc-a41e17143390,940,,"[47.9, 57.4]",267569,18,,,,,-1.7533919,,Right Foot,,,"[40.2, 15.7]",,High Pass,,42.404953,,,,Toni Kroos,5574.0,,True,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,['303879ca-e44d-4d5f-a486-a85c15c31143'],31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:31.655,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.044521,,,,,,,,,,,,6d5cf3eb-6d77-4b9c-bad2-a774690ea232,943,,"[40.7, 15.7]",267569,18,,,,,1.315614,,Right Foot,,,"[43.1, 24.9]",,Ground Pass,,9.507892,,,,Sergio Ramos García,5201.0,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,42,Real Madrid,220,['7aa1ece7-0139-43f1-bf10-13763205c056'],36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:36.951,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.91472,,,,,,,,,,,,1dd60b7b-3678-4082-820d-7cee6548a179,947,,"[43.3, 27.5]",267569,18,,,,,2.6061263,,Right Foot,,,"[16.5, 43.4]",,Ground Pass,,31.161674,,,,Keylor Navas Gamboa,5597.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Left Center Back,42,Real Madrid,220,"['3d6dae22-6e78-4c5c-a579-9ddd957eebf8', 'c68142d1-9968-4d9e-a60f-205c98f1dcb5']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:39.252,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.224949,,,,,,,,,,,,8103d495-7822-47ff-9096-52b1a34578e4,950,,"[16.5, 43.4]",267569,18,,,,,0.65263325,,Right Foot,,,"[33.9, 56.7]",,Ground Pass,,21.900913,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,42,Real Madrid,220,['a83263b4-174d-431b-a946-cd14d58c08b5'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:42.327,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.207176,,,,,,,,,,,,6b86ccf9-4929-42dc-aadc-cfac2e714d8e,953,,"[33.9, 56.7]",267569,18,,,,,0.6099169,,Left Foot,,,"[42.2, 62.5]",,Ground Pass,,10.12571,,,,Luka Modrić,5463.0,,,,,,1,From Goal Kick,José Ignacio Fernández Iglesias,5202.0,Right Center Back,42,Real Madrid,220,['ec6b1a4e-1f7a-4225-8edf-ee7e56e527ed'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:44.278,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.9924,,,,,,,,,,,,1ac746a8-34b8-4a01-bf42-eb6dd3a0ff68,956,,"[50.1, 65.2]",267569,18,,,,,-1.2577665,,Right Foot,,,"[70.2, 3.1]",,High Pass,,65.2719,,,,Marcelo Vieira da Silva Júnior,5552.0,,True,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,['55b2c70b-0b11-4a4f-8285-0e4ab3691b2f'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:49.295,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.110652,,,,,,,,,,,,0964faaf-c9e9-4937-8e47-bf8134d0b183,960,,"[72.6, 6.5]",267569,18,,,,,1.8221934,,Left Foot,,,"[67.9, 24.8]",,Ground Pass,,18.893915,,,,Toni Kroos,5574.0,,,,,,1,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,42,Real Madrid,220,['30aed857-6ba5-40c4-8fa7-864442f18fe7'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:53.471,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.2018,,,,,,,,,,,,bf57ec7d-5feb-4587-a257-7bc92909e4d5,963,,"[73.7, 23.7]",267569,18,,,,,1.8876208,,Left Foot,,,"[69.7, 35.9]",,Ground Pass,,12.839003,,,,Carlos Henrique Casimiro,5539.0,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Left Center Midfield,42,Real Madrid,220,['a45f39c6-0574-4984-80e9-bba134b1ca0f'],55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:55.643,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.777629,,,,,,,,,,,,04ae5f72-3802-41b1-b87e-c007e2f9e8cd,966,,"[69.7, 36.6]",267569,18,,,,,1.3437917,,Left Foot,,,"[77.9, 72.1]",,Ground Pass,,36.434734,,,,Luka Modrić,5463.0,,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,42,Real Madrid,220,['4ca44639-c4c2-4cbc-8769-596efba2f384'],59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:59.898,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.7804,,,,,,,,,,,,08a4fbc7-138e-4cc9-8942-d8ffe1effd73,969,,"[88.0, 67.6]",267569,19,,,,,-1.3756379,,Right Foot,,,"[91.4, 50.4]",,Ground Pass,,17.532825,,,,Gareth Frank Bale,6399.0,,,,,,1,From Goal Kick,Luka Modrić,5463.0,Right Center Midfield,42,Real Madrid,220,['71c958a2-70df-463e-94ef-9254bfa526a1'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:02.829,Pass,,2016/2017
,,,,,,,,,,,,,,,,4.698207,,,,,,,,,,,,33a4f94f-324a-4ae3-ba09-4760e1937aba,973,,"[90.4, 52.3]",267569,19,,,,,-0.923163,,Left Foot,,,"[119.6, 13.7]",,High Pass,,48.400414,,Out,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Goal Kick,Gareth Frank Bale,6399.0,Right Wing,42,Real Madrid,220,"['2602921f-f381-4335-bfcc-6de2344573be', 'a0ad525b-38d0-44fa-a1fc-ac3f783a08ad']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:04.944,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.600492,,,,,,,,,,,,2f969948-da73-445f-b77e-240c82fc4453,975,,"[7.0, 44.1]",267569,19,,True,,,-0.18432441,,Right Foot,,,"[24.7, 40.8]",,Ground Pass,,18.005,,,,Sergio Busquets i Burgos,5203.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,43,Barcelona,217,['3da73f2c-b324-406a-ac19-aba3c866e720'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.643,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,2f2e1f38-0502-43da-8724-a2ac5af93162,977,,"[24.7, 41.8]",267569,19,,,,,0.2602896,,Right Foot,,,"[64.5, 52.4]",,Ground Pass,,41.187378,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,43,Barcelona,217,['92f9d8e2-a5d9-4b77-a725-70f909e70b5a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.443,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.2358,,,,,,,,,,,,18a1cac4-5333-4e2e-aee5-1bada3703f5e,984,,"[73.8, 62.7]",267569,19,,,,,1.7426383,,Left Foot,,,"[71.7, 74.8]",,Ground Pass,,12.280879,,Incomplete,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,43,Barcelona,217,"['b7e1cb98-72e0-4986-a6e9-0ae2c1d7560f', 'f0993c65-9afb-426f-8e89-8aadf2b06afd']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.363,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.0738,,,,,,,,,,,,00e37c64-2694-4a59-931b-ff70ac84bfcc,987,,"[58.1, 17.6]",267569,19,,,,,1.7880898,,Right Foot,,,"[56.4, 25.3]",,Ground Pass,,7.8854294,,,,Toni Kroos,5574.0,,,,,Recovery,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,44,Real Madrid,220,"['01a7299f-b94f-47b0-bd13-51205fe1bd4a', 'e6181065-663a-4b50-a1ed-5e52a1d63f42']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:37.648,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.0511,,,,,,,,,,,,52bff5fc-b268-4894-875c-2b53a912859f,989,,"[55.2, 25.8]",267569,19,,,,,-1.4186956,,Right Foot,,,"[57.3, 12.1]",,Ground Pass,,13.860014,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,44,Real Madrid,220,['60a4ac86-a247-46be-afde-2b92b790e164'],38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:38.722,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.4211,,,,,,,,,,,,83faacf6-3f28-4ac6-83b6-6c3d656cf9db,992,,"[61.7, 12.1]",267569,19,,,,,-0.20297077,12174cdc-cd76-4f25-932e-495206d3b1ca,Left Foot,,,"[99.6, 4.3]",,Ground Pass,,38.694313,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,True,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,44,Real Madrid,220,['42011a3d-bb1d-42db-9e88-fe8b77b8de14'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:40.172,Pass,,2016/2017
,,,,,,,,,,,,,,,,3.0527,,,,,,,,,,,,84500441-e13b-42a1-b644-fec7a6fdb9c4,997,,"[8.7, 50.2]",267569,19,,,,,0.057470888,,Left Foot,,,"[45.2, 52.3]",,High Pass,,36.56036,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,44,Real Madrid,220,"['09939afc-2930-4a37-844a-c3c0bf3ddf9b', '505618ba-15b9-4589-b7da-d063b6d1e02f']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.050,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.861002,,,,,,,,,,,,09939afc-2930-4a37-844a-c3c0bf3ddf9b,1000,,"[74.9, 27.8]",267569,19,,,,True,1.3487145,,,,,"[81.2, 55.7]",,Low Pass,,28.602448,,Incomplete,,Daniel Carvajal Ramos,5721.0,,,,,Recovery,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,44,Real Madrid,220,"['6848d99b-2d95-4893-896b-e5b38467b165', '84500441-e13b-42a1-b644-fec7a6fdb9c4', '8e1376f5-1813-4beb-8890-299e9575f91d', '99af1b6e-07d4-41c8-a9d4-30e744181c9b']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:51.103,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.7575,,,,,,,,,,,,ad7e4912-65d6-4680-8b00-f55dd6365b2b,1003,,"[39.6, 23.1]",267569,19,,True,True,,-1.0098141,,Right Foot,,,"[53.8, 0.5]",,High Pass,,26.690823,,Injury Clearance,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,44,Real Madrid,220,,55,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.808,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.234553,,,,,,,,,,,,c3d76148-13c2-437f-a729-4dd23c144dae,1006,,"[68.9, 80.0]",267569,21,,True,,,-0.31983852,,,,,"[84.6, 74.8]",,Low Pass,,16.538742,,,,Gareth Frank Bale,6399.0,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,45,Real Madrid,220,['30181cdf-3c73-4c3c-b62f-4f311096bac5'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:14.937,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.8375,,,,,,,,,,,,856e860e-79f9-4587-8728-4070c302cd11,1009,,"[77.6, 74.6]",267569,21,,True,,,-0.8713398,,Left Foot,,,"[107.3, 39.3]",,High Pass,,46.132202,,Injury Clearance,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Wing,46,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:20.385,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.927075,,,,,,,,,,,,3c803bcc-fb5d-4e46-8db3-1c70e87c361a,1011,,"[14.3, 42.0]",267569,21,,,,,0.9033155,,Keeper Arm,,,"[39.6, 74.1]",,Low Pass,,40.87175,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,46,Barcelona,217,['e0227386-bc9d-4ed4-a672-646e6d2cfcc8'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:30.255,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.3032,,,,,,,,,,,,3d362575-e565-41a7-ba3a-088c93a97f71,1015,,"[37.9, 74.8]",267569,21,,,,,-0.83407027,,Right Foot,,,"[54.5, 56.5]",,Ground Pass,,24.707287,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,46,Barcelona,217,"['9a2e9ac9-8c4b-412e-a859-e4d3eec8eb41', 'e2feb24c-bcf6-4eec-a57b-3357bab54c3d']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.806,Pass,True,2016/2017
,,,,,,,,,,,,,,,,0.4839,,,,,,,,,,,,147cb336-5e85-47d5-93f5-1a92934109b1,1028,,"[57.3, 15.2]",267569,21,,,,,1.4087678,,Left Foot,,,"[59.0, 25.6]",,Ground Pass,,10.538027,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,47,Real Madrid,220,['3ecfccb3-3836-4523-8c4a-e8662bd3cf4e'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:40.057,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.821793,,,,,,,,,,,,ac9c6a8d-9b8d-4943-b561-17765e21e7cf,1031,,"[57.4, 26.5]",267569,21,,,,,-2.5189219,,Right Foot,,,"[45.7, 18.1]",,Low Pass,,14.403125,,,,José Ignacio Fernández Iglesias,5202.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,47,Real Madrid,220,['4b8dd285-2175-4030-a599-54ce60ba30ab'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:40.827,Pass,,2016/2017
,,,,,,,,,,,,,,,,0.92421,,,,,,,,,,,,eca157a1-0a4f-421d-84c6-79c3b98784a5,1034,,"[46.4, 20.1]",267569,21,,,,,1.0516502,,Right Foot,,,"[50.8, 27.8]",,Ground Pass,,8.868484,,,,Toni Kroos,5574.0,,,,,,1,Regular Play,José Ignacio Fernández Iglesias,5202.0,Right Center Back,47,Real Madrid,220,['9e78dafd-500a-4022-b044-f7df81001b22'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:42.355,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.812116,,,,,,,,,,,,66edff67-b45c-4f8c-8c41-3e97f064b96c,1037,,"[52.4, 35.0]",267569,21,,,,,0.14993021,895ae633-de3f-461a-a744-3cd388a96715,Right Foot,,,"[99.4, 42.1]",,High Pass,,47.533253,,,,Gareth Frank Bale,6399.0,True,,Through Ball,True,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,47,Real Madrid,220,['aadd3102-ff5b-44b0-89d3-c83968e96219'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:44.756,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.69119,,,,,,,,,,,,722f1bf3-5205-4b1f-af0f-870af8a2d8c2,1041,,"[9.1, 37.8]",267569,21,,True,,,0.10768987,,Keeper Arm,,,"[23.9, 39.4]",,Ground Pass,,14.886235,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,49,Barcelona,217,['6eb2742c-572c-41ce-93b0-b8c5aa11fb08'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.616,Pass,,2016/2017
,,,,,,,,,,,,,,,,4.032993,,,,,,,,,,,,0dee7fbd-487e-4e54-943d-e831a7e8635c,1043,,"[31.9, 48.8]",267569,21,,,,,1.3937231,,Right Foot,,,"[37.0, 77.3]",,Ground Pass,,28.95272,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,['997f2da8-61c6-44f1-a3ff-bdf485059a10'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.387,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.495852,,,,,,,,,,,,13412a59-0771-49b8-926e-4cb119359f3e,1046,,"[36.3, 75.5]",267569,21,,,,,-2.3656728,,Right Foot,,,"[15.0, 54.6]",,Ground Pass,,29.841248,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,49,Barcelona,217,['3e545328-bea2-403f-9410-ea2290efa89e'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.021,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.591934,,,,,,,,,,,,9b8f6202-ad77-44b1-8689-89978254ee48,1050,,"[17.4, 54.6]",267569,22,,,,,-2.1721802,,Right Foot,,,"[4.5, 35.8]",,Ground Pass,,22.800219,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,"['90a232b8-fcfa-45c0-8940-4973807ba87f', 'e705590d-48fb-4d78-a0ec-0c1205703067']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.473,Pass,True,2016/2017
,,,,,,,,,,,,,,,,2.230056,,,,,,,,,,,,2a7fdeac-3399-4c6f-b8ea-1d5c89a0d21d,1054,,"[4.5, 37.2]",267569,22,,,,,-0.71838456,,Left Foot,,,"[36.3, 9.4]",,High Pass,,42.238373,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,49,Barcelona,217,"['4502832f-16e3-480f-adcf-96ee57f56af1', 'a74d95c3-edf7-4d84-86cb-27ead0da5881']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.268,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.131153,,,,,,,,,,,,35aa679d-8087-4075-8fb2-e97a08157b49,1057,,"[38.1, 10.1]",267569,22,,,,,2.0077837,,Left Foot,,,"[31.0, 25.3]",,Low Pass,,16.776472,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,['22f4d2d2-c6bf-43ce-ab34-c6fa7dc3beb9'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.657,Pass,,2016/2017
,,,,,,,,,,,,,,,,1.417051,,,,,,,,,,,,14fba8d3-e029-4238-b56c-e5123ccde87f,1061,,"[31.0, 25.0]",267569,22,,,,,-2.434605,,Right Foot,,,"[15.9, 12.1]",,Low Pass,,19.86001,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,49,Barcelona,217,"['24944839-a42c-476b-afae-58cfb9b0e580', '48ad8774-187d-420e-b3e6-73efe0baed6e']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.828,Pass,True,2016/2017
,,,,,,,,,,,,,,,,1.479309,,,,,,,,,,,,c28aa00c-768a-4173-bce3-2e1d44811d41,1064,,"[13.6, 16.5]",267569,22,,,,,2.2011979,,Right Foot,,,"[2.8, 31.3]",,Ground Pass,,18.321571,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,49,Barcelona,217,['3b36b18d-cf3b-454d-84bc-30a382e1f42b'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.427,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.39598,,,,,,,,,,,,845c3f2e-4daf-499c-b460-47e5d1e4e4f0,1068,,"[2.8, 31.0]",267569,22,,,,,-0.700148,,Left Foot,,,"[39.0, 0.5]",,High Pass,,47.335926,,Out,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,49,Barcelona,217,['0b12cadd-92ae-464a-9538-6202a710b30c'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:12.843,Pass,True,2016/2017
,,,,,,,,,,,,,,,,3.734907,,,,,,,,,,,,ef734609-6cbc-4aaa-af12-d74470bd5c57,1069,,"[81.1, 80.0]",267569,22,,,,,-0.7853982,,,,,"[93.4, 67.7]",,High Pass,,17.394827,,,,Karim Benzema,19677.0,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,50,Real Madrid,220,['11fec654-3672-4361-8926-5f52cf6dac72'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:17.559,Pass,,2016/2017
,,,,,,,,,,,,,,,,2.210306,,,,,,,,,,,,44e8588c-5dcc-49ea-89a1-4c56d01e9205,1074,,"[99.9, 56.8]",267569,22,,,,,1.0249811,,Right Foot,,,"[109.8, 73.1]",,Ground Pass,,19.07092,,,,Gareth Frank Bale,6399.0,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,50,Real Madrid,220,['0415146c-8a3c-430a-a23c-1f40078dcd3b'],23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:23.145,Pass,,2016/2017
