50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,612b0fc3-cf66-4400-922c-194fc64608e8,2435,,"[27.9, 32.5]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,82,Barcelona,217,['74a41641-f925-4ca0-95d2-ac56a4b1c0f1'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.115,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3315128-fabb-44c0-a1f5-e393bb4e7bc7,2438,,"[49.0, 10.7]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,82,Barcelona,217,['273afdc0-3a83-4f7e-8cd2-eadf74a0ac5f'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.517,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e71ecc5-ada6-40cf-8dca-6c619bf23ef2,2441,,"[54.0, 23.5]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,82,Barcelona,217,['fef540dd-0bff-4875-a7b2-b1b8ae6effd1'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.184,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,f84a22c1-e33b-4eb1-997f-73ab4dbe6e1f,2444,,"[70.0, 20.6]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,82,Barcelona,217,['1535e4c1-7d92-4002-843b-402cc1753914'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.367,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,16642b2f-b2dd-4c41-965e-073faf6b8245,2448,,"[47.2, 48.5]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Barcelona,217,['3ad2a011-bf0a-43bd-9938-0c186cbd7049'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.594,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd31125d-5afb-4a4c-8539-da46552c7ade,2451,,"[63.8, 77.2]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,82,Barcelona,217,['6f147063-1bc4-4890-af84-2bfbd56c8195'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.574,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,067e535c-4c8a-4eb2-9020-5a0060708bda,2454,,"[89.1, 78.4]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,82,Barcelona,217,['c919b21e-2c57-4723-a857-85958d684379'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.142,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c84c584-a152-4cbc-9e90-9be8190989ff,2457,,"[76.3, 62.2]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,82,Barcelona,217,['d892a943-572a-49d2-b63c-803dadf111a8'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.938,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c0d019-39cd-4c39-9eb8-288388e52fa8,2460,,"[97.2, 76.1]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,82,Barcelona,217,['6bb2fbb1-0e2f-414a-ba62-edd9ecd9f107'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.245,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbb7648-dfe3-4c1f-b2c9-6afc9fff5552,2462,,"[98.4, 66.2]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,82,Barcelona,217,['56b4ecb8-f01a-4357-b5d3-bfb76e8c4971'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.701,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,643bf94c-fb40-4c74-8a2e-d325bd49e9d6,2465,,"[110.6, 73.2]",3773656,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,82,Barcelona,217,"['055f9dc3-e535-4b70-8112-bfc0e3f04e10', 'ee17d0a2-c51e-4c31-b2c6-04cdfc8df6ae']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.448,Ball Receipt*,True,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6e22a828-b3b9-48a8-acbd-0d4a12931e84,2471,,"[61.8, 22.9]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,83,Atlético Madrid,212,['a0136c4e-714f-406e-bc0b-f5e54ae0aac8'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:22.964,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a3eb6a1a-5c43-401a-ba17-f2f3e9f7604b,2473,,"[68.8, 70.6]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,83,Atlético Madrid,212,['26601ddd-3c4a-487e-a1ff-f6899493a2ce'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.113,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c1a4e5a1-ca03-4033-90b4-c56b574316ee,2476,,"[65.9, 9.5]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,83,Atlético Madrid,212,['5bc080e5-e9ab-4571-9025-f6ce6879c570'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:25.911,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,db10d958-bbd5-497b-abe0-bd9493decdba,2478,,"[64.4, 64.4]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Forward,84,Barcelona,217,['044c7f49-8838-43fb-ad4d-23d873547bd0'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.891,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,48727ed6-04ec-4e20-89d9-5c9b7c351cc2,2480,,"[56.9, 61.2]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,84,Barcelona,217,['7404ae02-2539-4708-87f3-4fd823ace609'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.157,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,214f194d-39ad-46a9-afc4-63f9de2dc3b3,2484,,"[44.1, 61.6]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,84,Barcelona,217,['8d279b70-6bb8-4a83-accc-07382256fc7b'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.195,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,37c9af20-9f7b-4848-a559-0e4c2adab3e4,2486,,"[22.3, 51.1]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,84,Barcelona,217,['682f526a-011f-4c71-9901-6aec4ca51ccc'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.355,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,465c76fa-3fb4-4d06-9ebf-6ad7ec050d29,2488,,"[50.2, 11.3]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,84,Barcelona,217,['deeef967-377d-48f7-b224-7ad0616e3df7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.872,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,3752980a-1f88-4f22-97cc-b70978f4241d,2491,,"[56.9, 26.7]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,84,Barcelona,217,['ad981ed6-0e12-421e-b76c-097a66bdf457'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.491,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,e90a1536-e8fd-4b2c-9343-2dd83b3396bb,2495,,"[37.4, 29.0]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,84,Barcelona,217,['b191bd8e-35fc-4eb7-aebf-f579f6bbbb44'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.997,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a177892c-3d60-4c0f-b3b7-c129821f645b,2498,,"[49.3, 13.0]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Wing,84,Barcelona,217,['6de10072-7383-40d2-b614-61aaed0dc75f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.214,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c42db92-e3cd-44a3-b9ac-c93098b244fe,2501,,"[44.7, 51.7]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,84,Barcelona,217,['3157fb82-7553-492e-b366-06707a8824f0'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.394,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,c27e8efd-57c3-45d7-bfdd-3f46b4de9655,2504,,"[65.6, 61.0]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,84,Barcelona,217,['33736956-b56e-43ff-9987-91835dcf96fa'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.645,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,14a1ea9d-834d-4243-aa58-0eea6038ab77,2507,,"[102.8, 75.7]",3773656,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,84,Barcelona,217,['df565cd9-f5f4-4a4d-bf52-b6d12c639b62'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.186,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d4bb4080-edcb-4a80-aa13-a6b2288ac796,2510,,"[77.4, 9.9]",3773656,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Félix Sequeira,12041.0,Left Center Forward,85,Atlético Madrid,212,['f8dbb3f4-fe09-4aec-a089-b402fe2bad95'],22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:22.659,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,329bc36f-06d3-46c7-abbf-c85a77f5d912,2514,,"[97.8, 2.9]",3773656,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing Back,86,Atlético Madrid,212,"['5eef76ee-cbb9-49dc-b360-23a114b5cb2b', '8a8711e1-ec5d-44c7-b802-66bb5718f687']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:47.280,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb48b37-07e2-44cf-ad86-7e6aeff49bce,2517,,"[77.2, 55.4]",3773656,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Right Wing Back,86,Atlético Madrid,212,['c9e45f39-cbbb-44b9-909d-4d15e396edd5'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:52.771,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,4daf2f0e-4e15-4b16-9ed6-3848ccb4df1c,2519,,"[58.0, 42.9]",3773656,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Savić,6376.0,Right Center Back,86,Atlético Madrid,212,['762f53ec-785b-4d41-9f44-d95b14a1aabc'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:54.742,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6f68ef8-fbc3-4948-824f-3cbacaddab8d,2522,,"[92.8, 3.4]",3773656,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Left Center Forward,86,Atlético Madrid,212,['d3028dab-36ab-48a5-aeae-fc8d4562aafb'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:58.663,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,52d2bb5b-1722-43be-ae64-25028622129e,2525,,"[98.7, 21.8]",3773656,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,86,Atlético Madrid,212,['22ca4fbc-9882-4d46-a88e-6fa4e5316a34'],59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:59.827,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b0125554-9df5-4b56-a0ba-6e6a669ecac8,2528,,"[105.9, 27.8]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Félix Sequeira,12041.0,Left Center Forward,86,Atlético Madrid,212,['68d5c1eb-886c-4673-8ade-c5d5dcc53067'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:02.622,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d19139e-c4ad-4c3c-8552-9d71812b1b86,2535,,"[49.9, 77.8]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,88,Barcelona,217,['221720f1-2488-4616-bf7f-34247d9f9e73'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.796,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,90553254-2e76-4ceb-b677-7987a237fd83,2537,,"[42.9, 49.7]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Barcelona,217,['b303f1cc-645d-4a2d-beb9-c554d79d5d7b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.909,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0392ad-4382-4c33-9f63-0e5b5db79884,2540,,"[56.0, 45.3]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,88,Barcelona,217,['e5eb69ff-e757-4413-b595-9cb5c08c1fe8'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.599,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,c3923d0e-38fe-4ad1-a19f-07e3d7e42937,2544,,"[72.0, 27.9]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro González López,30486.0,Left Wing,88,Barcelona,217,"['781020fd-4fb1-48d9-88f3-f239a354f4b5', 'e69fd9b7-5f6e-4053-b38d-1c77c809dc10']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.000,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f2d707a-d1e7-4a60-af21-68fb3902dcc1,2547,,"[63.8, 4.3]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,88,Barcelona,217,['c0eefb5f-0ce3-4c40-a8ff-c77b41f0b281'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.138,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,271b2729-4625-43ee-8aff-7b5a513c72bf,2549,,"[63.6, 24.9]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,88,Barcelona,217,['597f1909-6635-446a-a11c-016b65db4a5b'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.275,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,01d0c3cf-a2be-4784-a52b-59bfc3de87f9,2553,,"[47.8, 49.1]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Barcelona,217,['905abfd8-3bac-47d9-9072-84efbfbbde95'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.438,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6975a95-5b42-4a17-aed6-e32fda4c8db7,2556,,"[62.1, 66.5]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,88,Barcelona,217,['6740ffc4-0eae-4c7d-bfff-a68ccec25ded'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.347,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,622662fd-9092-420a-9ba3-11e7f0e08233,2559,,"[71.2, 78.4]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,88,Barcelona,217,['92b02990-c73d-45cc-ad22-fb6a649d07d5'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.045,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,31419e81-587d-4e63-b5c7-6d5211507907,2562,,"[70.8, 78.4]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,88,Barcelona,217,['a9f1b350-348a-41d7-9336-85a60d87ccab'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.166,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,621bc88a-f982-4e8a-824c-c40277e208cc,2566,,"[47.3, 5.5]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,89,Atlético Madrid,212,"['2e0b8dc0-f6a1-4aa9-8aa6-7d3106a4baee', 'a86e4a6a-3786-418d-9346-529a476ef3ac']",38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:38.544,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,b41466ef-5f54-4102-8d0a-cf0f79a940a3,2569,,"[28.0, 5.8]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,89,Atlético Madrid,212,['0cbd6ccb-2546-48ee-8337-b2ce796da65c'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:40.904,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,1b0a546d-a0c3-4f7c-bcdd-0ff33492652c,2572,,"[34.5, 11.6]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,89,Atlético Madrid,212,['22dde362-ff4b-45ee-a8b2-0fcb57de35a6'],41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:41.776,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c2fac26f-d4ad-4f26-b613-068ff71676cd,2575,,"[82.1, 0.3]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,89,Atlético Madrid,212,['d1d8d561-37bd-4cea-9379-217047a71c2a'],47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:47.061,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3e782c-115a-47d8-9dc8-854f3e372e4d,2578,,"[76.0, 21.8]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Félix Sequeira,12041.0,Left Center Forward,89,Atlético Madrid,212,['189fb4cb-2a0f-42f8-a996-6bcaa45ed6a3'],49,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:49.884,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bcf6a6f-e1f3-4940-b4be-dd6659e5e258,2581,,"[82.4, 37.8]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martín Correa,6377.0,Right Center Forward,89,Atlético Madrid,212,['2e65b38a-2048-4540-953b-598650f60c62'],53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:53.121,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b28eb1-e2b6-4ee2-8fe4-c3afdb3207bb,2587,,"[109.4, 63.6]",3773656,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,89,Atlético Madrid,212,['6e17a2ce-2a6c-4fdf-aeb9-90f1ab0d11f3'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:57.988,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0eaece-7746-42e3-b147-77d711d3338f,2596,,"[85.6, 67.9]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jorge Resurrección Merodio,5199.0,Center Defensive Midfield,90,Atlético Madrid,212,['eb66442e-c1e7-4b27-8eea-8cfac8762735'],42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:42.414,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,1048ddde-9a47-4487-9086-4473663d88b2,2599,,"[99.8, 73.5]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ángel Martín Correa,6377.0,Right Center Forward,90,Atlético Madrid,212,['e69623c3-1f09-4416-8769-72bc4a617bd3'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:44.332,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,379c974a-8cce-4796-b1e6-5d41b379ddc3,2602,,"[104.5, 40.1]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José María Giménez de Vargas,5259.0,Center Back,90,Atlético Madrid,212,['51c68ab5-5aa1-420f-8152-9735fd401a2b'],46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:46.274,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ccb043-15db-4bb1-a29d-b9ed21654292,2604,,"[27.3, 22.0]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro González López,30486.0,Left Wing,90,Atlético Madrid,212,['5abecc3b-3edb-4a09-961b-5c6e61ef6b55'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.118,Ball Receipt*,,2020/2021
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c9c49f81-c594-4b1d-86de-701edd223bde,2608,,"[52.8, 11.3]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ousmane Dembélé,5477.0,Right Wing,90,Atlético Madrid,212,['93d97764-788d-4908-b279-4268568fbc82'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.303,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,20b7710d-fe4b-4b70-b014-364806c0b0b2,2610,,"[78.6, 71.7]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ángel Martín Correa,6377.0,Right Center Forward,90,Atlético Madrid,212,['8accc8a0-240d-4852-98f2-83c4363e5fb6'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:52.305,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,2423f3a4-baca-4fd9-bb47-d7ccfe6e693d,2615,,"[43.5, 7.2]",3773656,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro González López,30486.0,Left Wing,90,Atlético Madrid,212,['ea8f6760-6595-4f04-b605-b3c29d14cc3c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.796,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,598b8664-da02-4d6e-a961-767706497a79,2626,,"[71.1, 70.2]",3773656,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Center Midfield,90,Atlético Madrid,212,['2f8d7203-96ce-444b-87c7-74e1d8543096'],5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:05.785,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f565dc6-9ecc-453b-831d-8c8326840bae,2629,,"[61.8, 51.1]",3773656,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marcos Llorente Moreno,6840.0,Right Center Midfield,90,Atlético Madrid,212,['7681109c-596a-48a1-a674-577edd88a52c'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:07.385,Ball Receipt*,,2020/2021
