bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0195f0-85fe-413f-b20d-ec368d47f7b2,1893,,"[83.1, 30.5]",68351,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ewerthon Henrique de Souza,25916.0,Right Center Forward,103,Real Zaragoza,395,['969c2aee-5e97-4357-ae89-6f5edc6df165'],39,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:39.399,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f4de167-c75f-4d34-b1f1-33eddc52b190,1896,,"[85.6, 64.5]",68351,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Daniel Ponzio,25922.0,Right Back,103,Real Zaragoza,395,['bb4de858-02ed-49b4-a6e9-d4ed81a3a37e'],41,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:41.628,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c75996f7-c698-4b38-8635-8dfacf9f2331,1899,,"[107.5, 7.4]",68351,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Gracia Calmache,25921.0,Left Midfield,103,Real Zaragoza,395,['56ef81a2-6675-42df-8f03-c838a6ba32ba'],46,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:46.387,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98384026-1eac-4b13-b75b-10d51fd4ca48,1904,,"[92.7, 20.7]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ewerthon Henrique de Souza,25916.0,Right Center Forward,104,Real Zaragoza,395,"['4eaeaa10-7ab3-45c1-a1f9-37c9e50eca64', 'a9f81ae4-ca22-4cfe-9023-26b3537a8b99']",0,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:45:00.030,Ball Receipt*,True,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6869cf-0923-4800-9e99-3237a8c6495f,1910,,"[97.9, 26.2]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,104,Real Zaragoza,395,['f9098b62-4982-47cc-b781-a30145c899f9'],3,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:45:03.375,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa11c085-01ac-46aa-a56e-b5830aeae82b,1913,,"[39.1, 53.1]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,105,Barcelona,217,['7d0ec612-f5e9-43dd-9905-eba3bee7831d'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.156,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b58fc4b-5f9b-46e4-9cfb-d4cc2157568b,1917,,"[38.2, 64.0]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,105,Barcelona,217,"['3dccb468-2aa2-452d-b1a1-6f61f580d1dd', 'c4e908d4-ad01-4a83-91bd-41e2b974242a']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:45:08.219,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ba6507f-31bf-4fd2-b804-fe1bea034b9c,1922,,"[50.2, 55.2]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,106,Barcelona,217,['4a2d7860-12dd-4a0e-8dff-7ea11adafd32'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:45:24.650,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013b08cc-471e-4701-b7e8-ef7baf514d64,1924,,"[63.9, 51.8]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,106,Barcelona,217,['a5deb039-8048-466b-8dc2-c7f0c2cc327a'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.770,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515f2450-33bf-46af-9852-caf051aa1cfb,1927,,"[47.6, 29.8]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['85449101-a24f-4e94-8251-39bbef5da2e9'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.330,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24d2d8c2-021d-4806-b103-689b28b88ae5,1930,,"[50.1, 27.5]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Left Center Midfield,106,Barcelona,217,['481a7882-2d07-4624-be70-6823f4454f6e'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:45:31.969,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad80bdd-8426-445d-b9d2-f3df59199d02,1933,,"[42.3, 26.9]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['97be8f71-5b72-428c-9072-1ce80b38faa6'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:45:37.276,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782582c-9763-4600-afe4-ee132139fc2a,1936,,"[40.5, 52.5]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,106,Barcelona,217,['ab3e33df-3b71-4a58-98c3-61b84c43912c'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:45:39.264,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49ba9de-baee-4bab-bd9d-2c5fb57ef427,1939,,"[48.4, 46.6]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,106,Barcelona,217,['3b2c5a1b-aff4-4e7e-82cf-dc0ff717c52d'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.746,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dfcd4a7-3565-44a2-8f93-627ab33ba468,1942,,"[43.9, 19.6]",68351,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,106,Barcelona,217,['2862fd36-ec05-4d5e-aaad-7ea35f421365'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.930,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d606af8f-dc52-4d82-9bb5-c958e8516098,1948,,"[37.9, 47.1]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,107,Real Zaragoza,395,['f37a3e3e-4f8b-4b0a-b4a7-c171bc8f0d16'],2,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:02.889,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b1b985-fac7-44c4-9c68-952d7f8dea3c,1951,,"[91.0, 19.7]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ewerthon Henrique de Souza,25916.0,Right Center Forward,107,Real Zaragoza,395,['7c1f6c68-4500-4eb3-95a6-de091b223dd1'],7,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:07.719,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c4f334-43e9-4971-a436-02863f2a1e56,1954,,"[83.5, 25.0]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alberto Milito,19294.0,Left Center Forward,107,Real Zaragoza,395,['e7580546-a194-479b-8e6b-b744fc532399'],10,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:10.633,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42de5e23-e9d7-4a5b-9627-2014d3367ebe,1960,,"[52.0, 52.3]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Real Zaragoza,395,"['61e7dcbd-8fb8-4683-8d04-fb92cee66277', '8fd72981-2c51-487c-bf86-21b024089ff3']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.976,Ball Receipt*,True,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,db4556fa-17bc-4400-b120-b4709a34e15e,1968,,"[86.8, 35.1]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alberto Milito,19294.0,Left Center Forward,107,Real Zaragoza,395,['882056fe-17fa-4398-a6c0-d225f7af7139'],16,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:16.953,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560bbef-04bd-4741-94f1-2d2cb057e155,1973,,"[100.7, 5.6]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Gracia Calmache,25921.0,Left Midfield,107,Real Zaragoza,395,['4f420fa0-718c-4053-b320-dd26743bb60c'],21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:21.402,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11f95ce-f106-49c2-9a82-68c763cab2a1,1977,,"[105.8, 44.7]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alberto Milito,19294.0,Left Center Forward,107,Real Zaragoza,395,['9a24a193-6b16-4693-b0d8-102ea4ae0b68'],25,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:25.661,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e85033b9-8197-4fd9-b226-cb406e962a87,1980,,"[106.8, 23.4]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén Gracia Calmache,25921.0,Left Midfield,107,Real Zaragoza,395,['2f491399-2e47-4a91-916f-8063f98031e2'],29,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:29.249,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad4551a7-25d5-4d65-97f0-f733af18647a,1983,,"[3.0, 50.8]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Víctor Valdés Arribas,20176.0,Goalkeeper,107,Real Zaragoza,395,"['04632ac5-04a4-422e-acdc-6a791324984c', 'bcb3fd8a-de03-40e5-bec3-b93e56891693']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.682,Ball Receipt*,True,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf9f5637-6641-407a-87df-4e47eac8926d,1986,,"[6.7, 65.1]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juliano Haus Belletti,25863.0,Right Back,107,Real Zaragoza,395,['753ff10d-651c-4c5f-9631-8c491b769950'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.096,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6ea400-eb42-4709-8fcc-0f71ce1c6b07,1988,,"[114.7, 15.6]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Gracia Calmache,25921.0,Left Midfield,108,Real Zaragoza,395,['e71b7cfa-e735-4d84-82c3-72f6e6e63dce'],44,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:44.504,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4bb52c-27d1-4e38-86e3-bd1083477c8d,1993,,"[103.5, 4.0]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,108,Real Zaragoza,395,['06a675b3-1b18-4ca1-ac07-32676dffdaa1'],49,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:49.509,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab6c107-f8e9-436f-9a15-dd94f0b3bdc4,1998,,"[112.9, 6.0]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Javier González Marcos,25911.0,Right Midfield,108,Real Zaragoza,395,"['5001d29a-de8f-45e1-a6ad-2048088f2eab', 'ed84713c-3dea-44ff-aa42-e75c8dc5a454']",53,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:53.675,Ball Receipt*,True,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d777a374-1151-49cc-8412-b0328ae98779,2004,,"[112.1, 40.8]",68351,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alberto Milito,19294.0,Left Center Forward,108,Real Zaragoza,395,['031f4004-b965-415b-a58f-1e1467682972'],59,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:00:59.582,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9596d8-23af-4826-8f9f-aa28f2666382,2010,,"[107.8, 55.5]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alberto Milito,19294.0,Left Center Forward,109,Real Zaragoza,395,['eaecead1-49fb-49c4-8741-1276cf216915'],17,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:17.216,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45cdafe-c8e8-4ba4-973c-bdb80effb7ad,2015,,"[59.2, 36.7]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,109,Real Zaragoza,395,['85a299e5-2ea9-41b3-bb14-a1186b32b4aa'],22,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:22.811,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76afa3ac-78c1-4b6a-8e31-cecafa496961,2018,,"[53.3, 59.6]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,109,Real Zaragoza,395,['801afe00-59bf-4b01-a085-2d2950cd9d0a'],27,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:27.043,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbfe89c-12d9-41b7-9c23-a5e877f5a5d9,2021,,"[65.3, 73.5]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Daniel Ponzio,25922.0,Right Back,109,Real Zaragoza,395,['9428f276-00ec-4b72-b5ea-6a5daaa3af4f'],30,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:30.202,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedbede3-9156-4dba-a0f9-6cbaaf8fb859,2024,,"[45.3, 65.3]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,109,Real Zaragoza,395,['10817dcb-43fd-4de6-a4f9-8847cbab69e1'],32,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:32.410,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd5cde60-be04-4130-9a4f-e49e6c13a741,2027,,"[40.8, 32.4]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,109,Real Zaragoza,395,['61a99e90-fe70-4e4d-84c5-58edc184b45c'],35,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:35.038,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e119098-2a04-4031-8410-89d5f259902e,2030,,"[51.8, 37.1]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Albert Celades López,25909.0,Right Defensive Midfield,109,Real Zaragoza,395,['5b0e56a4-4c3f-41fe-a9aa-e2a70c2dd5b3'],37,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:37.501,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0922e0fe-46d7-46f0-88d5-30183d692210,2033,,"[52.0, 17.3]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,109,Real Zaragoza,395,['0bbcbe1d-9ef8-4c63-bce5-b2bac9d0d8f8'],39,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:39.730,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c03aca1-f60c-4e64-8470-cc361f293d01,2036,,"[45.7, 47.1]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Javier González Marcos,25911.0,Right Midfield,109,Real Zaragoza,395,['715c062e-118b-4344-b706-04a8dd8948e4'],42,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:42.804,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469fc9fe-63f0-455d-b600-9498c1571d60,2040,,"[53.1, 13.8]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Albert Celades López,25909.0,Right Defensive Midfield,109,Real Zaragoza,395,['57213264-42fb-44f0-b0c5-bf272e4652f9'],46,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:46.850,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914a4a4d-fc82-4e07-ac44-bf907732f410,2043,,"[67.8, 2.4]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Delio Cesar Toledo,25918.0,Left Back,109,Real Zaragoza,395,['c71f9ba2-017c-4fc9-a793-42153dc7b8e4'],48,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:48.666,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6851cbf5-037c-43c5-b143-3545641996bb,2046,,"[61.8, 6.7]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Albert Celades López,25909.0,Right Defensive Midfield,109,Real Zaragoza,395,['c6082374-bfb4-43ac-bbe0-7941637478eb'],49,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:49.851,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab26238-6c23-4098-8b90-3d01ff7bc081,2049,,"[44.3, 28.3]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,109,Real Zaragoza,395,['dfd98919-ab20-43d6-81a3-5c10a0572115'],55,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:55.324,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c5f127e-f13f-4141-9a44-03eadd4280b6,2052,,"[65.3, 53.0]",68351,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Javier González Marcos,25911.0,Right Midfield,109,Real Zaragoza,395,['11e1f83e-02f8-4c3a-9a6b-5a7f99a85afb'],58,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:58.291,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f90dfb6f-64c3-4e58-9c91-80b4bf3db9f1,2056,,"[62.4, 43.2]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Zapater Arjol,24520.0,Left Defensive Midfield,109,Real Zaragoza,395,['714c31c1-04eb-4def-86b5-8e8541c23c84'],1,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:01.024,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6c246b0-3bdb-46e8-b927-9df539bf7414,2059,,"[72.5, 68.1]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Daniel Ponzio,25922.0,Right Back,109,Real Zaragoza,395,['309ca0bf-a64b-46a9-b8e1-4c97682f320b'],3,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:03.087,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b63e84b-12a8-4e52-9ad6-dd27998a5dab,2063,,"[113.5, 69.2]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ewerthon Henrique de Souza,25916.0,Right Center Forward,109,Real Zaragoza,395,['adfcf21a-7d16-44bf-83bf-a646b2f1e58e'],6,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:06.760,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,122155b8-a900-408a-a246-68c469de3938,2066,,"[112.3, 44.2]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alberto Milito,19294.0,Left Center Forward,109,Real Zaragoza,395,['19f90133-04e7-475b-9c39-d69536d20736'],8,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:08.440,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013569a7-273a-461b-9e4a-100f305d939f,2068,,"[67.7, 42.9]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,110,Barcelona,217,['1ed6f7df-dff3-4d8a-bbb5-b76ae204b4f7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.517,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b4f275a-9118-4a4f-a856-d4d377b4e3ad,2074,,"[59.2, 18.7]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,111,Real Zaragoza,395,['b7a15581-1329-4e90-af15-8a3d3cf76a87'],39,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:39.821,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3938ac-d85b-49ae-846e-c8985b970a6c,2077,,"[39.8, 18.3]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,111,Real Zaragoza,395,['0c926d44-65d8-4fbc-a8e3-b702a4a973a8'],41,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:41.831,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff296ff8-34f1-497e-af1b-099a536e6df3,2080,,"[34.3, 32.0]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Luiz Maior de Aquino,25913.0,Right Center Back,111,Real Zaragoza,395,['75c0c7ad-99c9-43b1-96b3-48a1f1b61be0'],45,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:45.201,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e347bee8-a362-4a97-b37a-79376b3c6f5b,2083,,"[62.4, 65.5]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Javier González Marcos,25911.0,Right Midfield,111,Real Zaragoza,395,['b62d3991-c27e-4022-b571-94d9e3516dc6'],48,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:48.886,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fa90d1a-3494-4dca-ad70-70f4087de972,2091,,"[78.4, 45.7]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,112,Barcelona,217,['5d97dc48-2c25-4f5f-ab32-3d42fd54eb4c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.873,Ball Receipt*,,2005/2006
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fd149ff-0b13-4f15-849c-743c70869280,2094,,"[87.4, 36.8]",68351,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,112,Barcelona,217,['8a720c76-6dc5-4cdd-9bea-80b7964e5d72'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.065,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf15038-684e-406d-97d2-46515b3d10e8,2100,,"[76.7, 76.4]",68351,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,112,Barcelona,217,['29e2e4c5-b10a-44e5-a924-eae7539b248a'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.260,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f84fea72-0111-4318-a75e-20e0f99041c2,2103,,"[81.8, 63.1]",68351,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,112,Barcelona,217,['00c0ed58-d592-41f6-991b-c6a9f2048b82'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.029,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b4cc9b-70a7-40fe-8544-7a82fbb70478,2107,,"[79.8, 57.0]",68351,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,112,Barcelona,217,"['4593ada6-00ed-453b-9ca6-603f5307d212', 'b20819c8-43cc-45d6-8996-27cb2c2394c2']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.550,Ball Receipt*,True,2005/2006
