50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.098708,,,,,,,,,,,,,,,1f0e3b09-7d51-4be6-ab95-3d4677ac58fd,2212,,"[44.4, 57.1]",267368,46,,,,,-1.3318598,,Head,,,"[46.3, 49.3]",Low Pass,,8.028076,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,110,Barcelona,217,"['f53728fd-f8a3-41f3-98cf-114a51e1d02a', 'f9f36dcd-4f99-42f7-a6ba-2f8a3e975af7']",9,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.786,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.264146,,,,,,,,,,,,,,,efb38cbb-cc64-472e-b2f8-0782fdaa2916,2222,,"[47.1, 42.0]",267368,46,,,,,-0.7048276,,Left Foot,,,"[55.8, 34.6]",Ground Pass,,11.421471,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,110,Barcelona,217,['cc69760c-b1ef-4da6-a0cb-b91408aec8f3'],13,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.581,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,2.474313,,,,,,,,,,,,,,,fb556cd7-4292-42f3-a647-88d31f9745e7,2228,,"[67.1, 35.8]",267368,46,,True,,,2.4817443,,Right Foot,,,"[49.7, 49.3]",Ground Pass,,22.022943,,,Marc Bartra Aregall,7068.0,,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['51e82b4b-c7ed-47dc-a6f2-a3cf4cc0bb72'],21,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.785,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.75743,,,,,,,,,,,,,,,899fbb71-0bdb-459d-b72e-463b6c5aef0d,2230,,"[51.8, 47.7]",267368,46,,,,,0.63502675,,Right Foot,,,"[63.2, 56.1]",Ground Pass,,14.160508,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['ee0691e4-b105-40cc-b9e2-8b92d3d687d1'],25,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.203,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.528477,,,,,,,,,,,,,,,ee374fbf-1dd9-4cb9-8b8f-0ca6006df26e,2233,,"[58.1, 56.1]",267368,46,,,,,-2.1073074,,Right Foot,,,"[42.4, 29.7]",Low Pass,,30.715631,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,['a018f701-425e-40c6-aedf-c54d6b2b840f'],27,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.289,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.7639,,,,,,,,,,,,,,,d619d366-f1a8-465f-a367-8e8a56595634,2236,,"[62.0, 49.1]",267368,46,,,,,-1.1853025,,Right Foot,,,"[64.8, 42.2]",Ground Pass,,7.4464755,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,111,Barcelona,217,['67a92e27-2058-4817-9786-1dfc59b11736'],38,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.184,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.006326,,,,,,,,,,,,,,,b6db5591-9adf-4a10-a356-b0cd6f8854e6,2238,,"[65.0, 42.2]",267368,46,,,,,2.0977395,,Right Foot,,,"[61.8, 47.7]",Ground Pass,,6.3631754,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,['d37ecd55-ecdc-45ed-a8dd-7b856582cc6b'],38,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.948,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,2.223264,,,,,,,,,,,,,,,401241f3-5d82-42b4-b3c5-667b371ee7b4,2241,,"[64.0, 46.1]",267368,46,,,,,-0.9445349,,Right Foot,,,"[91.2, 8.5]",High Pass,,46.406895,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,111,Barcelona,217,['bfe169af-4949-496b-8d34-f48a2a687e74'],42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.169,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.065537,,,,,,,,,,,,,,,66703dd1-18e3-440a-9976-275bae7f4902,2244,,"[87.5, 8.5]",267368,46,,,,,2.205823,,Right Foot,,,"[79.1, 19.9]",Ground Pass,,14.160508,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,111,Barcelona,217,['ba0231c6-cbc1-476a-891c-837e451489b3'],45,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.814,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,3.2604,,,,,,,,,,,,,,,8e5c0133-dc2f-47f2-a52d-b860773739f0,2251,,"[29.0, 65.8]",267368,46,,,,,-2.5269296,,Right Foot,,,"[3.5, 47.8]",Ground Pass,,31.212978,,,Antonio Adán Garrido,6654.0,,,,,,Recovery,2,From Free Kick,Cedric Mabwati Gerard,27339.0,Left Wing,111,Barcelona,217,['5f646a74-7d57-44e8-957f-5d354473a1ee'],50,,,,,,,,,,,,,,,,Real Betis,218,00:01:50.805,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,3.8323,,,,,,,,,,,,,,,71c54b31-d195-499c-844e-7b07c03c2276,2254,,"[3.9, 48.0]",267368,46,,,,,0.4209906,,Right Foot,,,"[44.1, 66.0]",High Pass,,44.045887,Incomplete,,,,,,,,,,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,111,Barcelona,217,['ea48cf42-35ce-44fa-980f-b15a2fd00695'],54,,,,,,,,,,,,,,,,Real Betis,218,00:01:54.145,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.6121,,,,,,,,,,,,,,,ea48cf42-35ce-44fa-980f-b15a2fd00695,2255,,"[76.9, 15.0]",267368,46,,,,,-0.6556956,,Other,,,"[79.5, 13.0]",Low Pass,,3.2802439,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,"['4ae11c55-1ca9-4517-8514-a64b451120fb', '71c54b31-d195-499c-844e-7b07c03c2276', '8612ba8e-40cd-4ffb-af4d-ebf3dac4a6ba']",57,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.977,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.6995,,,,,,,,,,,,,,,e02c5985-1cd2-4e7f-b03e-fe11222c6f75,2258,,"[44.7, 68.0]",267368,46,,,,,-2.945471,,Right Foot,,,"[29.6, 65.0]",High Pass,,15.395129,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,Recovery,2,From Free Kick,Cedric Mabwati Gerard,27339.0,Left Wing,111,Barcelona,217,['4e668769-f297-4996-8001-d88d8bc54fd2'],59,,,,,,,,,,,,,,,,Real Betis,218,00:01:59.484,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,6.4529,,,,,,,,,,,,,,,ffe04e2d-a0ee-4c87-a02d-89d35e8a9327,2261,,"[29.4, 65.0]",267368,47,,,,,-0.089614406,,Left Foot,,,"[98.4, 58.8]",High Pass,,69.27799,Incomplete,,,,,,,,,,2,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,111,Barcelona,217,['17ddc6ae-c0bc-460c-a6f8-c17c968896c8'],1,,,,,,,,,,,,,,,,Real Betis,218,00:02:01.263,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.779085,,,,,,,,,,,,,,,17ddc6ae-c0bc-460c-a6f8-c17c968896c8,2262,,"[22.6, 22.2]",267368,47,,,,,-0.1923956,,Left Foot,,,"[30.3, 20.7]",Ground Pass,,7.8447433,,,Javier Alejandro Mascherano,5506.0,,,,,,Recovery,2,From Free Kick,José Manuel Pinto Colorado,26005.0,Goalkeeper,111,Barcelona,217,"['875cc3ab-6e86-4ca8-901b-b40c8143d95e', 'ffe04e2d-a0ee-4c87-a02d-89d35e8a9327']",7,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.716,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.598637,,,,,,,,,,,,,,,f462fcbe-d941-44cc-9a24-7c15fd1fa787,2265,,"[28.9, 22.2]",267368,47,,,,,1.398481,,Right Foot,,,"[34.8, 56.1]",Ground Pass,,34.40959,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,111,Barcelona,217,['8942ae46-d306-4eb1-807a-a1366f0234e9'],9,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.745,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.0853,,,,,,,,,,,,,,,0dd1f26f-cdc6-4834-917c-b15f0db5a971,2268,,"[43.4, 59.7]",267368,47,,,,,-1.5707964,,Right Foot,,,"[43.4, 49.7]",Ground Pass,,10.0,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['325374d9-4ca5-4d35-bb85-6e1a37339199'],15,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.118,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.413916,,,,,,,,,,,,,,,8a5d6cca-9430-4dc3-ad3f-c0da16769bde,2271,,"[43.4, 44.8]",267368,47,,,,,1.5228331,,Right Foot,,,"[44.0, 57.3]",Ground Pass,,12.514392,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,['bcd637c7-4b09-4f9c-9a03-15b0917af585'],16,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.283,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.794,,,,,,,,,,,,,,,e3696927-05a6-4c05-a945-a65392ee95c5,2274,,"[46.1, 63.0]",267368,47,,,,,-0.44994983,,Right Foot,,,"[60.8, 55.9]",Ground Pass,,16.324827,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['d93b5e98-d7c6-4f37-987e-3b2baa2b2af0'],18,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.516,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.8608,,,,,,,,,,,,,,,2c8d33bd-a990-4726-aae6-61eaca8d8020,2277,,"[62.0, 55.4]",267368,47,,,,,-0.6111533,,Right Foot,,,"[77.7, 44.4]",Low Pass,,19.170029,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,['6c8d7e8d-baff-4c1b-aefe-981cdd0fca95'],20,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.350,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.980937,,,,,,,,,,,,,,,f6e4d02a-d3ee-4101-af6f-e6250ad94c16,2279,,"[77.7, 44.4]",267368,47,,,,,-2.3876307,,Right Foot,,,"[69.5, 36.7]",Low Pass,,11.248555,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,111,Barcelona,217,['7132e717-14b4-47b0-8993-0c0d22d7cacf'],21,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.210,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.411852,,,,,,,,,,,,,,,287ed109-52e5-420e-bfec-a13f9563e999,2282,,"[69.9, 37.1]",267368,47,,,,,-0.591491,,Right Foot,,,"[89.7, 23.8]",High Pass,,23.852253,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,['80e5fe0d-1103-4dba-8fbb-a3d82d1c00f7'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.671,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.328071,,,,,,,,,,,,,,,33d04928-99f2-4952-ba77-c02254d4427f,2286,,"[99.3, 6.3]",267368,47,,,,,3.1033947,,Right Foot,,,"[83.6, 6.9]",Ground Pass,,15.711461,,,Adriano Correia Claro,22102.0,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,111,Barcelona,217,['5f4d8208-b37f-478f-9f24-05c8de71fd80'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.111,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.476749,,,,,,,,,,,,,,,33031d52-ccf6-44d9-9661-22ccf32c7207,2290,,"[81.0, 11.4]",267368,47,,,,,2.547251,,Right Foot,,,"[66.5, 21.2]",Ground Pass,,17.501143,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,111,Barcelona,217,['ad7e7794-cb20-46e6-b17b-b08c22bc1d4d'],33,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.016,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.942187,,,,,,,,,,,,,,,6382f86b-057a-43c3-a2f2-b458d2d6404f,2293,,"[61.8, 22.2]",267368,47,,,,,1.5202066,,Right Foot,,,"[63.4, 53.8]",Ground Pass,,31.64048,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,111,Barcelona,217,['46a723cd-c630-41d6-91b8-91c4fe0637ac'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.295,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.42948,,,,,,,,,,,,,,,f0e80ac5-1408-4e6e-b61b-ad21327f3653,2296,,"[65.6, 56.3]",267368,47,,,,,-1.6291243,,Right Foot,,,"[64.8, 42.6]",Ground Pass,,13.723338,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['1b318a08-81cf-4f0d-bcda-315cd6cba04e'],38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.866,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.784592,,,,,,,,,,,,,,,d90af87a-e146-4f59-8afb-8e5819561a57,2300,,"[66.7, 41.2]",267368,47,,,,,1.3657544,,Right Foot,,,"[71.4, 63.8]",Ground Pass,,23.083544,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['60a5e3b6-0fec-4814-bc9e-701e02efb76d'],42,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.855,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.274194,,,,,,,,,,,,,,,76e485eb-36c3-45db-9e46-a989880f03b9,2304,,"[72.0, 62.6]",267368,47,,,,,-2.7244232,,Right Foot,,,"[63.2, 58.7]",Ground Pass,,9.625487,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,111,Barcelona,217,"['7c9df8c2-2d51-4acc-9140-67d32eca3b3b', 'cf39a883-c9dc-4caa-8358-8c2c0b893dcd']",47,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.145,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.878434,,,,,,,,,,,,,,,e78efa2a-7292-44e9-87a4-e7513b1366ed,2307,,"[64.2, 58.3]",267368,47,,,,,-1.2580953,,Right Foot,,,"[68.5, 45.0]",Ground Pass,,13.977839,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['b8295161-6371-4283-9385-4591ce7f0e25'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.552,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.9694,,,,,,,,,,,,,,,acda0c62-8ebd-43ee-981e-d1ac75ab881a,2310,,"[70.1, 44.0]",267368,47,,,,,-1.0829599,,Right Foot,,,"[77.9, 29.3]",Ground Pass,,16.641214,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,['d32668b9-78c7-45c5-b5f7-24ac3ce3823c'],53,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.116,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.51494,,,,,,,,,,,,,,,b36f8fc3-5601-45f4-b33d-6bcfa553d492,2312,,"[79.1, 29.1]",267368,47,,,,,3.0817838,,Right Foot,,,"[62.4, 30.1]",Ground Pass,,16.729914,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,['d45e8766-c881-40c6-9186-c1c6272d5787'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.086,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.463664,,,,,,,,,,,,,,,8cd7645e-a044-4171-aceb-cc905628aa21,2315,,"[65.2, 36.1]",267368,47,,,,,1.7192292,,Right Foot,,,"[62.0, 57.5]",Ground Pass,,21.63793,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,111,Barcelona,217,['8c287d0a-e415-41dd-b21d-d69feb622e1e'],59,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.134,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.9152,,,,,,,,,,,,,,,2a09fbfd-1239-4d82-8a0e-50de4625d596,2318,,"[66.3, 61.0]",267368,48,,,,,-0.058267303,,Right Foot,,,"[78.3, 60.3]",Ground Pass,,12.020399,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['fc060e17-e4d8-4a21-9dc0-76e3b2d8531e'],2,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.516,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.502586,,,,,,,,,,,,,,,142b665c-da0b-4ee9-b318-e6b5d313a72c,2320,,"[77.9, 60.7]",267368,48,,,,,-1.4829725,,Left Foot,,,"[79.3, 44.8]",Ground Pass,,15.961516,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,111,Barcelona,217,['79db8822-13e7-43fb-9508-3369ccfb0198'],3,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.431,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.9292,,,,,,,,,,,,,,,154a3178-f9de-428d-9105-d7c480a9eb86,2324,,"[83.4, 43.2]",267368,48,,,,,1.3290435,,Left Foot,,,"[85.2, 50.5]",Ground Pass,,7.5186434,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Barcelona,217,"['2037f3a9-754c-425e-957d-993d7208ccd9', 'd32e48f6-09b0-4cdb-ab91-a5a77d5eb6e7']",5,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.516,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,3.2864,,,,,,,,,,,,,,,10d95139-1e32-473d-8d46-7af6d2fe9cd3,2333,,"[15.7, 24.7]",267368,48,,,,,-0.17817502,,Drop Kick,,,"[62.9, 16.2]",High Pass,,47.959255,,,Juan Carlos Pérez López,6559.0,,,,,,,2,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,111,Barcelona,217,['0d36afc9-1394-447a-aac6-97acf1068d3d'],24,,,,,,,,,,,,,,,,Real Betis,218,00:03:24.232,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.5425,,,,,,,,,,,,,,,04a0dd75-3d64-413d-bf3c-f45678f91db7,2335,,"[62.5, 16.4]",267368,48,,,,,-0.31016806,,Head,,,"[70.3, 13.9]",Low Pass,,8.190848,Incomplete,,,,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Back,111,Barcelona,217,['960d0adf-d2b4-47f6-a150-9744ef780db0'],27,,,,,,,,,,,,,,,,Real Betis,218,00:03:27.559,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.424942,,,,,,,,,,,,,,,21257742-df98-4d07-8489-39e52176ef4b,2339,,"[50.1, 65.6]",267368,48,,,,,0.35621965,,Right Foot,,,"[67.3, 72.0]",Ground Pass,,18.352112,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['9bac3620-d95e-466c-b766-2014b61285c3'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.934,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.017419,,,,,,,,,,,,,,,e26469e0-d765-40dd-9307-d9806a556c3c,2343,,"[107.7, 69.3]",267368,48,,,,,-2.3767395,,Right Foot,,,"[92.8, 55.0]",Ground Pass,,20.651876,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,111,Barcelona,217,['1c5b9914-085b-4273-835c-9ec46a6503fe'],38,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.191,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.03309,,,,,,,,,,,,,,,4200959d-7951-4b7e-ac6f-5a8754e507ac,2346,,"[92.8, 56.3]",267368,48,,,,,3.125334,,Left Foot,,,"[80.5, 56.5]",Ground Pass,,12.301626,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,111,Barcelona,217,['d7227618-6cc4-4185-a546-7fdf2f319566'],40,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.364,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,2.69088,,,,,,,,,,,,,,,06474729-3157-4e65-b2de-ef9d6bb453e9,2349,,"[83.0, 55.4]",267368,48,,,,,-1.6928284,,Right Foot,,,"[79.1, 23.6]",Ground Pass,,32.038258,,,Adriano Correia Claro,22102.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,111,Barcelona,217,['f4f612f0-1f6d-4967-8360-073c3a35ef34'],42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.059,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.4911,,,,,,,,,,,,,,,8c306141-ec70-44b4-8456-8bb5dcf81249,2352,,"[91.4, 24.4]",267368,48,,,,,-1.013581,,Right Foot,,,"[99.5, 11.4]",Ground Pass,,15.316984,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,111,Barcelona,217,['9a1cd1e2-1ac2-4f2f-81fd-ac3c564a506a'],48,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.173,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.057879,,,,,,,,,,,,,,,4ceacbfe-54ee-4e20-ba5c-9e7cc8a87143,2355,,"[97.9, 13.2]",267368,48,,,,,2.3191743,,Left Foot,,,"[90.1, 21.6]",Ground Pass,,11.462984,,,Adriano Correia Claro,22102.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,111,Barcelona,217,['350c56cd-ba60-458e-9039-3a73050194ad'],51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.025,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.037228,,,,,,,,,,,,,,,899dc872-618c-4913-a08c-597577faa6ba,2359,,"[78.1, 20.1]",267368,48,,,,,2.0684865,,Right Foot,,,"[71.2, 32.8]",Ground Pass,,14.453373,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,111,Barcelona,217,['124c728e-551d-4682-8696-58fc45ffd0b7'],54,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.581,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.93009,,,,,,,,,,,,,,,9195b32b-8abf-4bdd-b08c-1ba2c7d3c48f,2362,,"[68.5, 39.3]",267368,48,,,,,1.4551852,,Right Foot,,,"[70.3, 54.8]",Ground Pass,,15.604166,,,Marc Bartra Aregall,7068.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,111,Barcelona,217,['4bc7cc07-f2b0-493f-893b-c85c464673ad'],57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.148,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.729978,,,,,,,,,,,,,,,ddc959c6-cb57-4a97-832d-7ef2f4d6764a,2365,,"[71.4, 62.4]",267368,48,,,,,1.0062269,,Right Foot,,,"[77.1, 71.4]",Ground Pass,,10.653169,,,Daniel Alves da Silva,4324.0,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,111,Barcelona,217,['c84c18b4-1d53-4f69-88b0-de2a97d6410a'],59,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.446,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.2591,,,,,,,,,,,,,,,78309fa1-b590-4ea7-b904-cd01969529b5,2369,,"[75.9, 71.4]",267368,49,,,,,-0.9242832,,Right Foot,,,"[79.9, 66.1]",Ground Pass,,6.64003,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,111,Barcelona,217,"['08a5a7d0-d3c4-4ab7-96f5-7810a57ad386', 'bf2ddc34-b37d-4172-94f0-3276cd60a488']",0,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.795,Pass,True,2013/2014
