bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[41.2, 33.7]",,,,,,,,,,,0.932699,,,,,,,,,,,,,3d8587d8-ce2e-4682-9f2e-be5d56f46d89,1568,,,"[36.7, 39.2]",69338,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Rubén Gracia Calmache,25921.0,Right Midfield,94,Villarreal,222,"['02e3c410-f4af-4b1b-895c-dd65525974fc', '2d776ae9-4d82-4d38-be56-6ea824131311', '6836890f-9ecf-4f01-9360-9eae4f4ece4c']",14,,,,,,,,,,,,,,,,,,,Villarreal,222,00:34:14.312,Carry,True,2011/2012
,,,,,"[96.5, 39.9]",,,,,,,,,,,1.7116,,,,,,,,,,,,,90b46dbd-35b1-4c85-ae01-737104992f66,1572,,,"[89.7, 37.8]",69338,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,94,Villarreal,222,"['36655627-0a9a-4cf8-b04f-c483f173c3cd', '5e6a4198-b59c-4fbf-a722-b6925333ffc2', 'ec20e16e-1139-4cd5-ae02-7b19208620f8']",19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:34:19.190,Carry,True,2011/2012
,,,,,"[84.9, 48.5]",,,,,,,,,,,0.526666,,,,,,,,,,,,,964c51a6-647e-434e-b822-2803b9aa4a62,1580,,,"[83.9, 49.7]",69338,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Midfield,96,Villarreal,222,"['08426e19-8965-4c54-999a-1455ef6bcba0', 'c59b6e23-007a-43c7-bfbf-4221d9ca57b1']",59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:34:59.224,Carry,,2011/2012
,,,,,"[87.3, 63.7]",,,,,,,,,,,0.921728,,,,,,,,,,,,,5b7128d7-8f05-4a2a-921f-f284dbb66815,1583,,,"[79.8, 58.6]",69338,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,96,Villarreal,222,"['19e37de4-12c8-48d3-828c-813b2798d310', 'f3ec1778-2c3e-4119-a7b6-7dbe9abe8da4', 'f6fe6095-29e0-46d9-bb8a-53d626e39724']",0,,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:00.637,Carry,True,2011/2012
,,,,,"[97.2, 62.5]",,,,,,,,,,,2.392035,,,,,,,,,,,,,070b4817-faf7-40dd-9566-fb9849ce24ef,1587,,,"[87.3, 63.7]",69338,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,96,Villarreal,222,"['19e37de4-12c8-48d3-828c-813b2798d310', '6bed84af-94bf-4a18-9b6e-50686b554489', 'd3be9f64-9acf-4e8e-b82d-efda2dceea96', 'dfe0d1e3-9a9f-4638-8766-f23d7200b160', 'f6fe6095-29e0-46d9-bb8a-53d626e39724']",1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:01.559,Carry,True,2011/2012
,,,,,"[32.3, 24.3]",,,,,,,,,,,3.3233,,,,,,,,,,,,,2edc759c-d669-46cb-bff2-db6cb07a27a8,1602,,,"[32.5, 24.3]",69338,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,98,Barcelona,217,"['1a6440cd-8b85-4d2e-a628-a58ce2d93f20', 'd8a97b09-c2fa-43e5-80e2-bd06c290899e']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.379,Carry,,2011/2012
,,,,,"[10.5, 39.8]",,,,,,,,,,,1.2098,,,,,,,,,,,,,7a6e02d5-9fc0-4089-adbb-9cf835d0745f,1605,,,"[10.0, 39.3]",69338,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,98,Barcelona,217,"['1f8a164d-c253-4ebc-8775-23e04be59db4', 'e37997ee-8243-4993-b967-37c31d9e0b27']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.719,Carry,,2011/2012
,,,,,"[43.8, 51.6]",,,,,,,,,,,5.566996,,,,,,,,,,,,,103169a9-83e2-4690-980f-c959ad4b84a3,1608,,,"[16.1, 54.0]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,98,Barcelona,217,"['1db0138b-9379-447b-91bf-87d8251dee70', '9d6202aa-17b2-420d-a8bf-864faf0d9885']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.167,Carry,,2011/2012
,,,,,"[67.9, 7.2]",,,,,,,,,,,1.6022561,,,,,,,,,,,,,f5eb232e-af90-4211-b3a5-d55717f70294,1611,,,"[73.3, 1.9]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Wing Back,98,Barcelona,217,"['1ad6d147-d949-4a99-bc40-fd6b20a881cb', '37c549eb-edfb-4b87-b111-20341bd309f9', '5365dec7-ab99-4226-aff8-183fd7e80dfe']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:10.496,Carry,True,2011/2012
,,,,,"[56.9, 13.2]",,,,,,,,,,,0.0398,,,,,,,,,,,,,8c0c4578-d7d8-4e97-b5f9-9a46d3189d8a,1615,,,"[57.3, 12.1]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,98,Barcelona,217,"['1ea7e4c0-7162-4ebd-84c1-eb21034172d3', '7dfa4c6c-1646-494a-963a-d945270c183a']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.088,Carry,,2011/2012
,,,,,"[54.2, 20.8]",,,,,,,,,,,1.317625,,,,,,,,,,,,,4dca683f-969f-47de-bf1b-61cfa99c42c6,1618,,,"[56.1, 22.7]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Attacking Midfield,98,Barcelona,217,"['18146540-b2f3-4733-86d8-2da9ce4ac792', '5bccfe41-8466-489c-8d2c-817435edafe3', 'b3781afc-2d4c-4a93-8e5f-88a7cffcd482']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.476,Carry,True,2011/2012
,,,,,"[62.6, 6.5]",,,,,,,,,,,0.091274,,,,,,,,,,,,,7d1b1101-caf8-4d88-8075-a9db631bb2ec,1622,,,"[63.4, 7.2]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,98,Barcelona,217,"['088715c4-a0be-4d04-92af-872399cbb498', '97e35bd4-df34-41d8-b152-982e5c68daee']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.520,Carry,,2011/2012
,,,,,"[40.0, 16.7]",,,,,,,,,,,2.198607,,,,,,,,,,,,,0ba10e2f-1d67-46cb-98db-2de3a9b96559,1625,,,"[39.0, 21.7]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,98,Barcelona,217,"['397babc3-c234-473f-80e8-5bbb1d6e7d06', '693b0fdf-dfbc-4f7b-acef-7d431db9a8c9', 'b939df2f-20b5-4162-8196-a684ca1e28d0']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.917,Carry,True,2011/2012
,,,,,"[46.7, 3.1]",,,,,,,,,,,0.657,,,,,,,,,,,,,a1fd0b51-2975-4331-a004-b774ac20d6e6,1629,,,"[47.9, 3.1]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,98,Barcelona,217,"['21e921ae-1ecd-4fce-b4bc-d92d37704c5f', 'afd0a596-5dc9-42ca-9c8d-ed631d387ab2']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.501,Carry,,2011/2012
,,,,,"[29.4, 20.2]",,,,,,,,,,,1.4744,,,,,,,,,,,,,da450808-5cb6-42b0-846b-bb5828f2e8f9,1632,,,"[31.3, 16.6]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,98,Barcelona,217,"['162d1dc6-720c-46bc-a2af-d27335d572d5', 'c478b36e-8451-4575-820f-8999ea4ef653']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.315,Carry,,2011/2012
,,,,,"[56.9, 70.9]",,,,,,,,,,,1.014152,,,,,,,,,,,,,23ecd625-f0f2-4de9-96a0-1372c0537f77,1635,,,"[52.8, 71.6]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,"['58dad483-3d0b-446f-ac27-c492fc7cea5f', '8df86d7b-c86a-42f8-8319-6a1e560132e7']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.048,Carry,,2011/2012
,,,,,"[78.1, 73.6]",,,,,,,,,,,2.340786,,,,,,,,,,,,,6169431c-efc1-4731-ab24-23724506c2da,1638,,,"[71.6, 78.9]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,98,Barcelona,217,"['2f0f353c-6019-4aba-904b-265024a2851a', '956b41cb-2390-4388-9c75-229a63cae933', 'de33df2f-3ac9-45c4-9e25-b307c3863d9b']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.275,Carry,True,2011/2012
,,,,,"[88.2, 64.6]",,,,,,,,,,,0.952757,,,,,,,,,,,,,90c791ea-5596-4193-99f1-2052a4587fe3,1641,,,"[78.1, 73.6]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,98,Barcelona,217,"['074065ea-d75b-4914-b83e-982be2f6b42f', '2f0f353c-6019-4aba-904b-265024a2851a', '956b41cb-2390-4388-9c75-229a63cae933']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.616,Carry,True,2011/2012
,,,,,"[79.6, 64.7]",,,,,,,,,,,0.8198,,,,,,,,,,,,,a5e2ce44-9818-42a6-aa73-a1d70f0fb70b,1650,,,"[83.2, 68.5]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,"['195350c8-f693-4c5f-ad87-e23c3172ca9c', '754eb8e1-5b02-4398-a73c-5c6acc3ebed4', 'd179db55-a5cf-4fdc-a1bc-3857b47c8dba']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:49.701,Carry,True,2011/2012
,,,,,"[79.0, 69.5]",,,,,,,,,,,0.6489,,,,,,,,,,,,,be6d7df6-8fbb-4cdb-8ed7-f60acbb6390e,1653,,,"[79.6, 64.7]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,"['754eb8e1-5b02-4398-a73c-5c6acc3ebed4', 'd179db55-a5cf-4fdc-a1bc-3857b47c8dba', 'e05279ce-8e43-46fb-9b1a-e2ec93b59afc']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:50.521,Carry,True,2011/2012
,,,,,"[68.9, 71.1]",,,,,,,,,,,1.4744,,,,,,,,,,,,,fb39826b-6c01-4f8a-bbf4-cd51af9ac4f0,1657,,,"[69.9, 73.4]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,"['3a41c4a0-b90b-45d2-bf9f-8e86c8da3e88', 'b6b76748-b2fc-422c-af9a-d3c0f3880b87']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:53.521,Carry,,2011/2012
,,,,,"[48.0, 14.2]",,,,,,,,,,,0.8682,,,,,,,,,,,,,c51c61b5-0122-4a87-951d-c3db3632712f,1661,,,"[46.5, 20.7]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,99,Barcelona,217,"['3b4a18c9-8ad2-4bfd-aee8-3140c6536182', '90f81b6f-cee1-4c54-a271-607386463530']",55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:55.594,Carry,,2011/2012
,,,,,"[61.9, 20.2]",,,,,,,,,,,1.079664,,,,,,,,,,,,,13e57d0a-efb6-425b-9e50-f696f889e53e,1664,,,"[59.5, 20.9]",69338,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Moreno Barroso,24068.0,Right Center Forward,99,Barcelona,217,"['d5b8171b-de66-43dc-9389-3b190d29d449', 'fa24c492-9fa4-42da-b9d0-7035959585e5']",57,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:57.259,Carry,,2011/2012
,,,,,"[31.5, 47.0]",,,,,,,,,,,0.807054,,,,,,,,,,,,,089585e1-3c7d-49cf-8bc4-3ce8a27258e6,1671,,,"[31.8, 47.1]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,100,Barcelona,217,"['7d9f2ab5-5b42-4933-b941-48638032751b', '8f3055d6-108f-421b-8f46-2ab4a8ff9c14']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:13.361,Carry,,2011/2012
,,,,,"[68.9, 22.7]",,,,,,,,,,,5.239115,,,,,,,,,,,,,dde96e36-f00e-424e-9805-8bd36ef38233,1674,,,"[37.8, 28.7]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,100,Barcelona,217,"['73f53540-bb94-4797-9449-ee7d4868ad19', 'd760e5b4-5bc6-4331-8893-d8a1f8028886']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:15.854,Carry,,2011/2012
,,,,,"[70.6, 2.9]",,,,,,,,,,,3.9215,,,,,,,,,,,,,f876addd-0592-4a52-929a-535ad89897c8,1677,,,"[70.6, 2.9]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,100,Barcelona,217,"['3ab45f80-3e17-4f6e-a525-95d8d936826f', 'd26543a3-3955-4330-916a-29d49c08f368']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:22.418,Carry,,2011/2012
,,,,,"[62.7, 13.5]",,,,,,,,,,,1.358897,,,,,,,,,,,,,116df892-c8a2-4c5c-959d-1505a4244f76,1680,,,"[62.6, 14.0]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,100,Barcelona,217,"['06628467-79ad-41d0-889e-cbcc25adbdea', '0c46ec60-39dd-43d5-b6d5-025e62ae3cb9']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.439,Carry,,2011/2012
,,,,,"[69.4, 5.1]",,,,,,,,,,,2.040209,,,,,,,,,,,,,714d3cb4-9f6f-4048-8849-bc89974fcfee,1684,,,"[73.3, 10.4]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,100,Barcelona,217,"['04902727-efbd-4b48-8609-ac7e1e51c5e1', '1af113d3-520b-45bb-97ad-df21efeaa69a', '6f7ceaa2-03be-4cb6-924c-d8476430598d', 'd1dab4a7-4aba-434c-93d5-1d02951b9ebe']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.801,Carry,True,2011/2012
,,,,,"[65.6, 22.4]",,,,,,,,,,,2.494693,,,,,,,,,,,,,54626829-4192-4b7c-b364-ce47c34b47d7,1690,,,"[75.4, 19.8]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing Back,101,Barcelona,217,"['10ce0a6b-a379-4560-aac8-832d23320188', '5ba7df45-984a-4d20-8689-1559a9c52fd1', '7503cdeb-bfef-44ed-a653-e4bd7d569b5c']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.172,Carry,True,2011/2012
,,,,,"[55.9, 52.6]",,,,,,,,,,,1.1739,,,,,,,,,,,,,30e62fe7-f11e-4974-8e61-8aa9517e37b2,1699,,,"[55.9, 52.6]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,101,Barcelona,217,"['311642dd-b4b0-497a-988b-3d629236336d', '481ed8da-bd39-49e0-9340-cf6dc82f94f1']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.102,Carry,,2011/2012
,,,,,"[87.7, 50.0]",,,,,,,,,,,3.170446,,,,,,,,,,,,,7df7f8be-b121-45e6-b962-94960897bc91,1702,,,"[73.0, 61.3]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,101,Barcelona,217,"['8e5ada42-b304-44d3-9142-313cd5d99752', '98062ef9-815f-445e-a3d5-0b7ea9b0b600']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.409,Carry,,2011/2012
,,,,,"[80.8, 72.6]",,,,,,,,,,,7.232921,,,,,,,,,,,,,e1238ac4-6ea8-4dfc-b195-8a497c133a2c,1706,,,"[23.6, 49.2]",69338,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,101,Barcelona,217,"['031a7c4b-fa37-4cdf-9851-cf2923f8de02', '2a40a377-ab10-4f93-9e3f-f6c9a9d27c17', '594c808f-062a-4d87-a2a9-b28a0a8d6496']",52,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:52.001,Carry,True,2011/2012
,,,,,"[20.2, 3.8]",,,,,,,,,,,2.471982,,,,,,,,,,,,,7e34e48d-c1e3-4274-877d-49892ae97637,1711,,,"[24.6, 20.7]",69338,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,101,Barcelona,217,"['1e2db18d-8eb4-49c7-a7e9-61e83f77ab4a', '4786ef15-e3b4-48a5-8256-05505d047bed', 'c846141f-5921-4a5b-8ef6-6b788003a24a']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.588,Carry,True,2011/2012
,,,,,"[34.2, 67.3]",,,,,,,,,,,0.7309,,,,,,,,,,,,,7414d439-a48d-4e6b-9bff-e0aa96f41d82,1718,,,"[33.8, 68.9]",69338,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,103,Villarreal,222,"['6c15fd73-b835-479c-a04d-d360f80b463a', 'a2cf6c39-c20e-477f-a390-58734cf7b747']",51,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:51.518,Carry,,2011/2012
,,,,,"[13.9, 48.2]",,,,,,,,,,,2.3953,,,,,,,,,,,,,247786e0-8477-4cd6-a7fe-03c27db67999,1721,,,"[14.7, 47.3]",69338,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego López Rodríguez,6768.0,Goalkeeper,103,Villarreal,222,"['127f62d1-648a-4f83-8ecb-5dd925e0db92', '33ec6dcd-489a-420b-bb2b-683722efdd82']",54,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:54.881,Carry,,2011/2012
,,,,,"[63.6, 45.5]",,,,,,,,,,,1.668071,,,,,,,,,,,,,bbfd8d64-343b-4961-bf37-e2657f02f84c,1729,,,"[54.5, 58.1]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,103,Villarreal,222,"['5af3a616-7ec0-4f2d-8aa6-baa43a531ec8', '7935801b-e1d1-4f91-b089-f0dbc2c98c05']",2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:02.546,Carry,,2011/2012
,,,,,"[107.8, 58.8]",,,,,,,,,,,5.2677,,,,,,,,,,,,,ea362e42-5519-4d50-94e1-313d91be0ee7,1732,,,"[89.5, 59.5]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,103,Villarreal,222,"['7c8d495a-ab90-47ad-b5ff-ccd8f2a13215', '97e87433-818e-49ff-9fd2-1cb0d5f569f5', 'ec758e65-c631-40e1-b05f-98649aa6db53']",5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:05.645,Carry,True,2011/2012
,,,,,"[105.4, 55.2]",,,,,,,,,,,0.0174,,,,,,,,,,,,,626aa6fd-bd31-4d2a-8325-695ee21e9f63,1736,,,"[104.4, 56.2]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Midfield,103,Villarreal,222,"['bea9c7b6-fbad-41c7-8544-6a5bbb1add73', 'd96b5156-b91b-4849-a945-a0eb8be690d1']",11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:11.737,Carry,,2011/2012
,,,,,"[81.3, 63.9]",,,,,,,,,,,0.950612,,,,,,,,,,,,,842fd34c-d909-4b7d-be99-dfaba7ba4417,1743,,,"[81.3, 63.9]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,103,Villarreal,222,"['58d9de5c-2c9e-4daa-a623-ecf474b17db6', '9893a547-a1d4-481b-b703-6be830bc1d96']",15,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:15.503,Carry,,2011/2012
,,,,,"[87.0, 48.0]",,,,,,,,,,,0.643,,,,,,,,,,,,,a1cc129f-8213-4f0b-ac2d-36f34ffbd8a4,1746,,,"[86.1, 47.2]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Gracia Calmache,25921.0,Right Midfield,103,Villarreal,222,"['53620912-be6f-465b-a448-dcdef288f17f', '5622058b-abd9-4426-8cad-ea7c76570a5f']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:17.744,Carry,,2011/2012
,,,,,"[46.0, 44.9]",,,,,,,,,,,2.3029,,,,,,,,,,,,,4fe5cd5e-9167-402c-9a96-00693a8df8c7,1750,,,"[32.7, 36.7]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,103,Villarreal,222,"['15bd8e77-b347-45e4-bdca-7f5425029ac3', '752f5dca-5672-4095-a42c-b3fab53373d1']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.518,Carry,,2011/2012
,,,,,"[90.4, 51.9]",,,,,,,,,,,2.989781,,,,,,,,,,,,,30a1d54f-80d0-4097-9642-718fb6d962a3,1753,,,"[73.5, 52.3]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,103,Villarreal,222,"['2f3fe1c4-34ea-4bdf-b253-907a47a94ddc', '3666c4bb-c75f-43ce-904f-36ef9bfadc64', 'e543087e-8773-4679-8e97-8e5e34a85d40']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.717,Carry,True,2011/2012
,,,,,"[40.0, 39.8]",,,,,,,,,,,2.5754,,,,,,,,,,,,,64848a90-a77c-4cd9-a067-b3b53d2ac83c,1757,,,"[26.2, 36.8]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,103,Villarreal,222,"['947e1b82-e19b-41ef-b0c9-6b4c357fa3e2', 'aa5e7e93-2b93-45c4-9f35-690168893139', 'e50a8578-0a75-442c-a8f0-b1ec7eb5ce2d']",26,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:26.876,Carry,True,2011/2012
,,,,,"[43.2, 38.8]",,,,,,,,,,,0.6821,,,,,,,,,,,,,3d1815fd-a2a8-4a71-8a1a-8a9fe223af3a,1761,,,"[40.0, 39.8]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,103,Villarreal,222,"['05408743-8b79-45b2-af05-6654dc9b446a', 'aa5e7e93-2b93-45c4-9f35-690168893139', 'cabe9d49-4868-4ed1-a421-d6a9c189f560']",29,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:29.452,Carry,True,2011/2012
,,,,,"[48.2, 24.8]",,,,,,,,,,,0.0675,,,,,,,,,,,,,76a0aa90-aa24-4503-954d-3106107a6798,1764,,,"[47.3, 25.5]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,103,Villarreal,222,"['7b9e28a7-e3e2-4c35-9cdb-caee70716787', 'c6ba8bcd-69fe-4a1d-95d3-2bbc8c387027']",31,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:31.447,Carry,,2011/2012
,,,,,"[106.8, 27.0]",,,,,,,,,,,6.584801,,,,,,,,,,,,,a0f24c2e-124c-4dc6-b49f-8950bd05f3bb,1767,,,"[79.1, 3.5]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Midfield,103,Villarreal,222,"['016d08a6-40b6-4967-b110-8fab355ff141', '6861ad86-0894-4ac1-bbf7-7d8c16d7d24d']",33,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:33.622,Carry,,2011/2012
,,,,,"[28.7, 56.0]",,,,,,,,,,,3.111912,,,,,,,,,,,,,20a815f2-0955-4d5d-adfd-3cc2da67910d,1770,,,"[14.6, 50.0]",69338,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,104,Barcelona,217,"['7da5aa76-a497-4e74-8a3a-a65a222ed246', '7e0a5483-ffba-478a-9cf3-6aaa4bfab1fd']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.526,Carry,,2011/2012
