ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[90.0, 51.0]",,,,,,,,,,,,0.7848,,,,,,,,,,,3dadd6ea-c841-4b86-86ba-804cadb74d74,240,,"[91.0, 52.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,"['16d8de51-2a2a-44d3-abb5-d1e7ab5efee2', '5601ddc8-14f0-400d-8a3a-165f8ba08b12', 'e5d74a9c-a55d-486d-9040-3543635b822a']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.670,Carry,True,2018/2019
,,,,"[98.0, 67.0]",,,,,,,,,,,,0.5806,,,,,,,,,,,5a13c6dd-23c9-409b-8f75-639b6f86e61b,243,,"[100.0, 70.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['158314bd-ff08-49ae-9750-ea5f77000a6f', '1c7403b8-a7f8-482f-b463-fe0e3e579af9']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.151,Carry,,2018/2019
,,,,"[89.0, 51.0]",,,,,,,,,,,,0.52903,,,,,,,,,,,ea6a8f38-77f6-4f91-8cd8-956ef699cef4,247,,"[89.0, 54.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,"['3a8710e7-341e-4f7e-8cae-476c089cdf61', 'b61edcf8-05db-4ebc-8306-1f4f3723ef43', 'e08ef8f4-2ced-441d-ba91-fec82c805695']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.198,Carry,True,2018/2019
,,,,"[74.0, 10.0]",,,,,,,,,,,,1.1623,,,,,,,,,,,a92f49aa-ee04-4481-933f-4c18a5cfc81a,253,,"[71.0, 24.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Back,5,Barcelona,217,"['9d8dadc9-71bb-4da4-9b3e-112212df49f7', 'dbc26840-5c3e-4d1d-b695-6fedc618079f']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.506,Carry,,2018/2019
,,,,"[75.0, 23.0]",,,,,,,,,,,,2.9054,,,,,,,,,,,5001d8f5-9a90-414a-912f-683b35df9ab4,256,,"[87.0, 5.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,5,Barcelona,217,"['349b5de3-2734-4dc2-8354-acb0acd31463', '3b6b8e64-5cc3-4bb5-8c74-18e97baec44d']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.769,Carry,,2018/2019
,,,,"[67.0, 53.0]",,,,,,,,,,,,1.2386,,,,,,,,,,,abed83eb-5dd3-4968-a4e3-ffb8a19ed2c5,259,,"[63.0, 44.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['cd880ed1-1a60-44b8-98ab-f71a0122340f', 'feadbbf9-d3ae-49de-a8a2-69d48403286d']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.293,Carry,,2018/2019
,,,,"[90.0, 73.0]",,,,,,,,,,,,1.64,,,,,,,,,,,db137c77-bdb0-435d-9ae2-0a9a99789781,262,,"[84.0, 77.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['907506e4-9986-4e5c-8ac2-fdd929373f38', 'ef2c954b-a75b-4a58-8af9-0e86c6e5e9f3']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.174,Carry,,2018/2019
,,,,"[117.0, 73.0]",,,,,,,,,,,,4.782071,,,,,,,,,,,04aaaf73-e4e8-4d49-beed-7cdbb45a5e14,265,,"[104.0, 67.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,5,Barcelona,217,"['2136c59a-0def-4856-89b9-21177a3c82a5', 'd1289a83-e412-4d95-9afa-651cd0f2f8dc', 'd1f08df1-5101-41f4-9729-e090b3269eb9']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.291,Carry,True,2018/2019
,,,,"[117.0, 74.0]",,,,,,,,,,,,0.701729,,,,,,,,,,,8a55eb64-aeae-46cc-8276-81b2fc259392,269,,"[117.0, 73.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,5,Barcelona,217,"['028834c0-fda5-48e4-bde3-06103b964fa3', '075e08fc-2df3-403d-a6bf-f7010a802e51', '2136c59a-0def-4856-89b9-21177a3c82a5']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.073,Carry,True,2018/2019
,,,,"[100.0, 70.0]",,,,,,,,,,,,1.6398,,,,,,,,,,,507d3515-c71f-4c8d-98b0-8af872f7e43b,272,,"[106.0, 70.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['28e85be6-60f2-4d79-b481-08e861650537', '2e0de3dd-bc53-4adf-8022-981650d55bf5', 'cdf821fe-f26f-4291-b55a-4b5eb3bb2011']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.031,Carry,True,2018/2019
,,,,"[80.0, 70.0]",,,,,,,,,,,,1.4838,,,,,,,,,,,926a61bc-fd1f-47fe-8d2c-6e45c34b9333,276,,"[82.0, 67.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,"['0ca5d0c1-acdc-429b-b58c-2603ac8fe7e9', '64990008-ea48-42bf-90fe-26e417d8f6b5', '8b6c769d-b76f-4ac2-a742-a506d32cab78']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.880,Carry,True,2018/2019
,,,,"[84.0, 64.0]",,,,,,,,,,,,0.08,,,,,,,,,,,0b821bf9-adb5-4326-aecc-61de25119b38,280,,"[84.0, 64.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['23a34e0a-1f1e-4a1b-8f8d-1f8562cdc708', '2f6f3620-bd6e-413c-a68e-fd9edca926d7']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.932,Carry,,2018/2019
,,,,"[89.0, 76.0]",,,,,,,,,,,,1.9701,,,,,,,,,,,ef4ae187-c4bb-4fcf-a4b4-01b18205820b,283,,"[95.0, 76.0]",15998,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,5,Barcelona,217,"['27153eb6-767d-4fa2-871f-43067759b3e2', 'ae2dc233-0def-479f-bd1b-49f0dd75ff5a']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.475,Carry,,2018/2019
,,,,"[69.0, 71.0]",,,,,,,,,,,,0.80489403,,,,,,,,,,,216fafd7-fd8f-4443-8d4b-d2b54a2121e2,286,,"[75.0, 73.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,"['3ce49550-0b6b-46eb-901f-add965887eb8', '7568df22-af7b-4c39-8d63-fd3a47dfdf3b', 'e4fdfb31-fb49-427b-a72b-246629df060f']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.207,Carry,True,2018/2019
,,,,"[64.0, 46.0]",,,,,,,,,,,,3.1935,,,,,,,,,,,7eb298a4-a740-4d0d-be5c-84979afe21ba,290,,"[59.0, 46.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['8d014dfb-6aa3-499e-847e-66b672c4c11d', 'a613dc8e-ddb7-41cc-8bde-026f56bd4bf6']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.598,Carry,,2018/2019
,,,,"[87.0, 74.0]",,,,,,,,,,,,1.6796,,,,,,,,,,,df39984b-b482-4f1e-8a01-901a78ce954b,293,,"[85.0, 73.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['85eca6b7-9187-4c22-90bc-d707a4f30232', '8da385d0-de0c-419a-be2a-8a38964aa039']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.201,Carry,,2018/2019
,,,,"[93.0, 64.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,44a146b1-6105-4334-97f1-1978beed1b46,296,,"[93.0, 64.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,5,Barcelona,217,"['0a132f2e-4857-4404-843c-3c4fb4b0c17b', '2ade69a6-ce76-4dbb-9196-d97cd80a5160']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.377,Carry,,2018/2019
,,,,"[105.0, 71.0]",,,,,,,,,,,,1.3608,,,,,,,,,,,4eea0f1c-8c67-44a7-8dd1-e4f00fbdf04f,299,,"[103.0, 72.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['a4599f11-fe68-42e5-8d53-097630cfbf70', 'd2114d22-8e12-414f-ac11-548767c5459b']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.640,Carry,,2018/2019
,,,,"[80.0, 69.0]",,,,,,,,,,,,1.075702,,,,,,,,,,,ceb072a2-393e-4285-9981-1ef0dcf9d886,303,,"[86.0, 66.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,"['2fa648e1-0274-4ad9-88a8-6837545f2124', '36dd1216-926f-45cf-92b9-ef111455b79b', 'be32737a-f8bb-4795-9f2d-326f9511e262']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.216,Carry,True,2018/2019
,,,,"[88.0, 63.0]",,,,,,,,,,,,0.039998002,,,,,,,,,,,9d8442d6-753e-4de7-a06e-12bd778cf6d9,306,,"[88.0, 62.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,"['bdbc727e-be7d-45d8-b690-8b213abc4d67', 'f1d96e3f-f129-4c7a-9c50-8fc328bdac68']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.798,Carry,,2018/2019
,,,,"[81.0, 62.0]",,,,,,,,,,,,0.0455,,,,,,,,,,,a07622d7-3025-40ec-aa94-bf3d401308fe,309,,"[81.0, 62.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,"['29a1a6d6-8ff3-4cbf-8d4e-67e2db7132fd', '77dfe606-a4ec-4891-8563-6249c0705bf8']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.797,Carry,,2018/2019
,,,,"[86.0, 58.0]",,,,,,,,,,,,0.12,,,,,,,,,,,deb76ff1-aa5c-4ea5-9d86-30cf8d153907,313,,"[85.0, 56.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['1b8240c9-067b-4730-92b5-72eaeaccd3e6', '5544b49c-d112-4fb8-b5a7-035e5ff94343', '7e2d7db8-3bcd-457e-aa70-e2319b99d866']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.452,Carry,True,2018/2019
,,,,"[92.0, 25.0]",,,,,,,,,,,,0.0764,,,,,,,,,,,d599226c-c693-4e54-b158-7c2b0457a3ed,322,,"[94.0, 20.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,"['d67365b0-e8ef-41ae-bc16-ab8b4777dfbe', 'eae64b81-d118-46d4-a629-b8ca6d19060a']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.772,Carry,,2018/2019
,,,,"[82.0, 25.0]",,,,,,,,,,,,0.16,,,,,,,,,,,40610f05-ffc8-4422-932a-6e2b442022e5,325,,"[82.0, 25.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Back,6,Barcelona,217,"['8e3aae1b-f373-4120-acc2-a956df8791e2', 'b5b32a1d-2b55-4316-9ad9-a81ab071b512']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.372,Carry,,2018/2019
,,,,"[92.0, 20.0]",,,,,,,,,,,,0.04,,,,,,,,,,,083ae874-31f3-4117-87b4-d7aec0402289,328,,"[92.0, 20.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,6,Barcelona,217,"['0bdc6aa9-01d2-4d6d-9a57-f5a5c5ea8d7c', 'd710a1a0-954f-4ca2-824b-f5c283d591ed']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.476,Carry,,2018/2019
,,,,"[86.0, 27.0]",,,,,,,,,,,,0.1639,,,,,,,,,,,e301797a-e025-4383-818f-98ad8184aca5,332,,"[90.0, 28.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,"['105e8c4f-e24c-4caa-b901-dd0190bea755', '2ea84baf-5109-487f-ae37-f6274452c551', 'b1e2639a-7935-4d73-bc21-71f87b75509d']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.498,Carry,True,2018/2019
,,,,"[88.0, 38.0]",,,,,,,,,,,,0.883,,,,,,,,,,,c163f337-e214-4d89-a93b-7890347024f0,335,,"[87.0, 38.0]",15998,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,6,Barcelona,217,"['738f8e8d-9c4d-4352-abed-1d560450422f', '9d6f9d27-fb3b-4c63-9478-787aad9c9bf0', 'e380dc4d-4d9c-4803-bcd2-5c2b19384abc']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.431,Carry,True,2018/2019
,,,,"[66.0, 7.0]",,,,,,,,,,,,0.967608,,,,,,,,,,,51f0ccd7-4825-4b3d-93ac-30270d6fa89f,349,,"[67.0, 7.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Rodríguez Arnaiz,16212.0,Left Wing,7,Leganés,205,"['3bf34e07-3a57-4b41-9dfd-640234c18780', 'ede77fab-6379-4c19-a9f8-7c40d862262c']",14,,,,,,,,,,,,,,,,,Leganés,205,00:05:14.612,Carry,,2018/2019
,,,,"[56.0, 8.0]",,,,,,,,,,,,0.606208,,,,,,,,,,,3c15a049-e2ea-4cb5-90ec-debdbf209290,352,,"[55.0, 7.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Cristian Silva,11730.0,Left Wing Back,7,Leganés,205,"['3f4778bb-eb35-473e-87e5-03c4ed44730e', '6dc99595-a3e8-4a2f-b651-40d7e5d1c0b6']",16,,,,,,,,,,,,,,,,,Leganés,205,00:05:16.484,Carry,,2018/2019
,,,,"[32.0, 11.0]",,,,,,,,,,,,1.314842,,,,,,,,,,,004c94e3-3fee-4449-8424-7918fe43ef42,355,,"[29.0, 10.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Carnero,6601.0,Left Center Back,7,Leganés,205,"['9994119d-771c-48f1-b102-0d38af2f511b', 'c879811f-f041-4b45-9c6d-f4354e08d4f6']",19,,,,,,,,,,,,,,,,,Leganés,205,00:05:19.316,Carry,,2018/2019
,,,,"[21.0, 58.0]",,,,,,,,,,,,1.768054,,,,,,,,,,,1515428b-262a-4bd2-b696-db034b8b1004,358,,"[27.0, 45.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Bustinza Martínez,6598.0,Center Back,7,Leganés,205,"['1a8eff34-78b7-4382-bd76-5756a1b0356b', '44a7c45d-1e6a-44a4-bd3e-52c53b068022']",22,,,,,,,,,,,,,,,,,Leganés,205,00:05:22.572,Carry,,2018/2019
,,,,"[28.0, 77.0]",,,,,,,,,,,,1.22532,,,,,,,,,,,b23940ce-b617-4f2f-a0a6-ba3c6e2d978f,361,,"[28.0, 77.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Tarín Higón,17818.0,Right Center Back,7,Leganés,205,"['23149657-8346-46cb-86b9-a7938d44c809', '53d4b0ac-ab9e-4577-905a-8d5754f42da9', '62124519-b4f7-494e-b3bd-3bf27e063340']",25,,,,,,,,,,,,,,,,,Leganés,205,00:05:25.523,Carry,True,2018/2019
,,,,"[40.0, 24.0]",,,,,,,,,,,,0.9461,,,,,,,,,,,b4caba2f-2728-4691-b637-2e8b691805c5,366,,"[45.0, 24.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['a2b5d1a6-f704-4de5-8866-d4f51f149989', 'bd5a3c7a-517e-4649-9811-2c529c273675']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.308,Carry,,2018/2019
,,,,"[14.0, 34.0]",,,,,,,,,,,,2.7595,,,,,,,,,,,4cba2eb0-607c-4124-8bc9-e8894ab03193,369,,"[13.0, 35.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,"['15db7ed5-51a4-4e2c-8a3f-d8c52e4e0a49', '28cb4e07-d301-4c76-ae08-a3aeea7b03c8']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.621,Carry,,2018/2019
,,,,"[25.0, 35.0]",,,,,,,,,,,,1.798,,,,,,,,,,,7b3283ff-e8e1-4bc5-9949-4fa6a81162ab,372,,"[20.0, 37.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['808236db-2404-4aa6-9eb6-5ba63c38d2a6', '8636d069-b0f4-461a-9895-1e7960458ff6']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.777,Carry,,2018/2019
,,,,"[44.0, 14.0]",,,,,,,,,,,,3.3638,,,,,,,,,,,133f357f-8d78-45ea-9d57-37a1fc7d163f,375,,"[35.0, 13.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,8,Barcelona,217,"['f11da485-b753-4dd5-adcc-88109afa8880', 'f1913499-6866-4882-90ce-434ea069892e']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.734,Carry,,2018/2019
,,,,"[42.0, 49.0]",,,,,,,,,,,,1.714,,,,,,,,,,,4793b3a0-40ac-4009-b62c-666c9e89645e,378,,"[39.0, 33.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['1a62502e-56b4-44dc-8d78-a0f220b9beb1', 'c56cb7ac-628e-4c6d-b829-9712448983d0']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.691,Carry,,2018/2019
,,,,"[49.0, 75.0]",,,,,,,,,,,,0.7522,,,,,,,,,,,a30a5ecf-9a07-427b-a264-cecc79c873e7,381,,"[51.0, 76.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,"['29b3d569-6ab7-4f3b-9da1-386abead2785', '781ee7f9-d28f-459a-8289-f55b5f073c2f']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.557,Carry,,2018/2019
,,,,"[67.0, 72.0]",,,,,,,,,,,,4.5987,,,,,,,,,,,5971c6f7-c11b-4854-aa2b-c6aeedc7e27d,384,,"[71.0, 76.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['2a6a3560-3c6a-4f7e-a625-817116c6c70b', '711965a8-c75f-4573-8461-c60bd7bb1860', 'ee32243b-7850-4c83-b8d2-4fc428a25a71']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.486,Carry,True,2018/2019
,,,,"[100.0, 19.0]",,,,,,,,,,,,2.638872,,,,,,,,,,,d13a071b-f0b6-4882-9079-6612499851f7,389,,"[101.0, 9.0]",15998,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Left Wing,8,Barcelona,217,"['b224f0d0-9e07-44bb-a298-dbc1ee6b0cf5', 'e2be6784-0093-4126-8d52-8dcc3b9348a8']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.059,Carry,,2018/2019
,,,,"[12.0, 33.0]",,,,,,,,,,,,3.835589,,,,,,,,,,,859c87a7-c115-4c03-a2ce-3886b78ac472,396,,"[10.0, 41.0]",15998,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,9,Leganés,205,"['8b8c7f96-74bb-4025-87ee-d850c0303c37', 'cfd83880-c5e4-4df8-97c5-8992878a2d00']",26,,,,,,,,,,,,,,,,,Leganés,205,00:06:26.002,Carry,,2018/2019
,,,,"[69.0, 5.0]",,,,,,,,,,,,3.437644,,,,,,,,,,,d871a50c-32ea-42ff-bed1-9cb99c4e119e,399,,"[57.0, 4.0]",15998,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Cristian Silva,11730.0,Left Wing Back,9,Leganés,205,"['548e3dcb-e93d-4414-85d8-b7251961e194', '9d0e10b2-899a-4cb3-b659-febdaa18b371', 'dc65314b-f106-4a45-bd80-c4ef9c1f73d7']",32,,,,,,,,,,,,,,,,,Leganés,205,00:06:32.805,Carry,True,2018/2019
,,,,"[86.0, 18.0]",,,,,,,,,,,,0.807938,,,,,,,,,,,be086d69-68be-4ab6-bdca-54e46983cfeb,407,,"[88.0, 20.0]",15998,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,10,Leganés,205,"['abe20138-ce56-49bc-b055-1deae7e281fd', 'c18c185c-c323-44d6-a524-05420a73e341', 'c5a2dc18-7da6-4097-b80e-e8f6f6eb029c']",48,,,,,,,,,,,,,,,,,Leganés,205,00:06:48.719,Carry,True,2018/2019
,,,,"[77.0, 23.0]",,,,,,,,,,,,1.043991,,,,,,,,,,,13ebcc5a-5830-4851-be31-7db7819b8c84,411,,"[77.0, 20.0]",15998,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Rodríguez Arnaiz,16212.0,Left Wing,10,Leganés,205,"['082c1c3d-f101-4a42-83e8-4bb6e58adc64', '7a92d1fd-5ac9-4b67-8c3b-126d08144556', 'd99d6bf6-f7eb-4a97-aab7-6b75a3508ddc']",50,,,,,,,,,,,,,,,,,Leganés,205,00:06:50.124,Carry,True,2018/2019
,,,,"[102.0, 68.0]",,,,,,,,,,,,2.461038,,,,,,,,,,,b7476796-432a-42c9-837d-b541b0bd96b3,415,,"[93.0, 67.0]",15998,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Wing Back,10,Leganés,205,"['63b95aa3-6cc4-4e3f-97eb-f2900f98f0bd', '985ff667-aebf-4fd3-88a9-97fe9998c756']",54,,,,,,,,,,,,,,,,,Leganés,205,00:06:54.602,Carry,,2018/2019
,,,,"[99.0, 66.0]",,,,,,,,,,,,1.311052,,,,,,,,,,,84fa4da8-0eb1-4b95-a180-4532ac16d689,418,,"[97.0, 63.0]",15998,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil El Zhar,6608.0,Right Wing,10,Leganés,205,"['332a232c-0fde-418e-a8fd-41714fa65a09', 'bf372304-bb3d-47cc-ab34-4a81a872d62c', 'f0ccc2fb-9aac-4b54-8dd3-0ac6ff769783']",57,,,,,,,,,,,,,,,,,Leganés,205,00:06:57.658,Carry,True,2018/2019
,,,,"[40.0, 52.0]",,,,,,,,,,,,1.783564,,,,,,,,,,,727dc4de-dd55-4de4-89e1-faf02d6a655b,429,,"[29.0, 45.0]",15998,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['47c1a097-093e-4903-b858-bf8e7634c334', 'b50ef57b-b112-4e61-b0e1-75867d6e141e']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.376,Carry,,2018/2019
,,,,"[46.0, 61.0]",,,,,,,,,,,,0.9181,,,,,,,,,,,1de058a9-f933-4487-87a0-844b6e80d8be,432,,"[46.0, 62.0]",15998,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,"['583f9438-d229-487a-a79d-00ab6cb75f76', 'a81a2f41-a085-4b7c-aaaf-3f8fff5481e3']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.040,Carry,,2018/2019
,,,,"[70.0, 67.0]",,,,,,,,,,,,1.798937,,,,,,,,,,,ea190650-78a0-4eb0-b9a7-827e266d9397,435,,"[62.0, 63.0]",15998,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Center Forward,11,Barcelona,217,"['a6abd75d-fc7a-44a5-97e9-f86970300b89', 'c5fcc8a3-9608-48a2-a11e-cc25df988526', 'e9f5623f-d29a-4993-af1c-878dc7d15806']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.821,Carry,True,2018/2019
