ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca17f60-b844-47d8-9e64-09be2f045a87,978,,,"[57.6, 3.7]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Left Center Midfield,34,Barcelona,217,['e5fad2d6-6e23-47dc-a57a-e1aa4eb0d8d9'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.450,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bcb0b1e-eca3-4b10-98cc-7eac4764b329,981,,,"[60.9, 24.5]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['d87eb080-a701-4c7d-b24f-4b4a7e740146'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.245,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c34fee-4a7a-4579-a926-395f86e3b1b4,984,,,"[62.2, 51.2]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,['6b0f0da5-ad51-4b40-8e6c-c873eee72d7d'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.834,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fea281-c590-4877-98d3-1c869139a785,987,,,"[79.6, 45.7]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,34,Barcelona,217,['96f2123e-6245-426b-8166-4a042e4a2d06'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.999,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd34a2f-b00a-4c3d-896d-4fcf5ac4f227,990,,,"[70.2, 54.5]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,['38c54b11-89d4-493a-911a-316f3181d61d'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.011,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff13b4b-8c12-4fd2-850d-e6b27787acec,993,,,"[61.3, 40.9]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['bbf1f2f4-7c24-4938-ac18-66947951d83a'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.065,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e488e2-3bcd-4cc5-8b3a-766614e4c19d,996,,,"[87.2, 7.7]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Wing,34,Barcelona,217,['5f49150c-7a81-497b-ae6a-60e52b93dd5f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.983,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,072278b5-0971-4056-b1dc-2debe9bd5d16,999,,,"[77.3, 8.9]",303652,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Left Center Midfield,34,Barcelona,217,['8c68405e-0c1d-43a7-a468-d75ba5018ba3'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.432,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a991fc4a-1af8-49d7-9b45-f64066b22ef8,1002,,,"[70.8, 66.3]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,34,Barcelona,217,['cbd01a41-1ec2-4535-b114-67f813e72973'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.492,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2221cfa-b26c-4c94-87d6-6de1fdc22853,1005,,,"[83.2, 58.1]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,34,Barcelona,217,['7cffb4be-d899-47c4-99ef-cc65e8428935'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.017,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd32cdd-4ab8-45ca-baa3-650110bd7443,1008,,,"[64.1, 64.0]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,34,Barcelona,217,"['88a7874a-b5e0-459a-b566-a0294b4986c0', '8fe46c87-e0e4-467a-ace2-dab650248ee8']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.397,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76634966-8938-4b67-8f8c-e3fdea12552b,1013,,,"[73.1, 52.0]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,"['42b24e14-0447-4202-b0c8-032dbc4c4853', 'b5866822-cd23-4a4d-914a-0482251c359b']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.952,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269c99a9-7f7c-4be5-ad89-5eecee88e392,1018,,,"[79.6, 26.0]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,35,Barcelona,217,['326227d4-35ad-4434-a194-7f0d843f4372'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:28.608,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b696dc-d820-4355-b5d9-2677f591e708,1020,,,"[86.1, 7.1]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,35,Barcelona,217,['bfa33c93-28ca-43cd-aef4-0446bd2043dd'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.271,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c642f5db-683f-4b31-a4a5-a3fa79ed6a1a,1023,,,"[92.4, 16.7]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,35,Barcelona,217,['2c5e052b-b4ff-4142-9fe4-8c9dafc19706'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.709,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea9d0ea-51d2-425c-b1c1-8bbdf2270466,1026,,,"[77.3, 14.6]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,35,Barcelona,217,['884cd198-039c-4d43-86be-2579f14a5ec1'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.012,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f268d7-2990-439c-97f8-9d05828d52a6,1030,,,"[68.5, 49.1]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,35,Barcelona,217,['7bda3c9f-e42b-4d30-816e-fa34e8b1133b'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.580,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c1eeda-6a4a-4197-8d79-577852ceb783,1034,,,"[64.7, 33.1]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,35,Barcelona,217,['9af23577-a46f-48b2-94c9-7f0fef5c3004'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.105,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6600501-f8ff-4fce-a6c4-82d8813ed547,1037,,,"[72.1, 22.2]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,35,Barcelona,217,['5a9d9c16-cc4b-4870-8ae7-40e4a1fd0124'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.317,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d082ce59-d04c-41e0-ae4d-e58278375169,1040,,,"[92.8, 19.3]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,35,Barcelona,217,['9503bc46-3168-459c-bc84-e5bd2cfd056e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.961,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827cb9a7-d6da-405c-a6f6-d82875b4140d,1044,,,"[76.5, 22.6]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Barcelona,217,['0b33e892-d5fb-4b38-9590-cb5f075e4c16'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.779,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebbcee9b-c9fc-4b67-8cab-3291bebaa95d,1047,,,"[108.1, 56.8]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,35,Barcelona,217,['a3bac58b-3c77-49ec-8f84-7395a07a9775'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.500,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83835d5-5e89-45b8-97a1-193697174ea5,1050,,,"[105.8, 47.8]",303652,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,['a9d9afec-d9dd-4728-acf8-d1503fe0d067'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.346,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f87a9e-bf91-4c54-afd2-e59cbf6ea977,1062,,,"[7.0, 43.0]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,37,Barcelona,217,['b9ecc5bf-7160-4327-9f07-d052109ea993'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.356,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af30a93f-5519-4b6b-9ab0-24d6366337f3,1065,,,"[14.1, 56.6]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,['19f8cadc-246e-4618-a3b5-f7f3ce280f2e'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.833,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b700767-3dd8-4d84-af98-823933de8ee1,1068,,,"[12.4, 26.0]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,37,Barcelona,217,['ccae398c-0e45-4a2a-8684-379c4f684175'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:33.374,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd519b6-6b19-4c85-a70c-b0ac894818b5,1072,,,"[33.2, 26.6]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,['48eb046e-5edd-4229-b60e-6c4bd61802e1'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.211,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c8172b-389e-4da7-9cec-dd3762dca837,1075,,,"[27.7, 23.0]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,37,Barcelona,217,['c5781de5-d20c-4959-8259-3d44f4210663'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.529,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623028ef-f2c0-4a0d-a1b8-184784e8eb76,1078,,,"[27.2, 46.5]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,['61b6694c-1258-44f2-8d89-0789a87d4ca3'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.375,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc54529-86bc-454e-af54-13889b7bf092,1081,,,"[57.3, 67.8]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,37,Barcelona,217,['c19b0654-4e99-4bdb-941c-f9da6799810f'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.889,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e8cb3fe-9f17-4235-bb42-da80318980c0,1085,,,"[69.1, 59.7]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,37,Barcelona,217,"['e0078e1c-b791-484d-b39d-0c83f5598095', 'f472530b-5747-48c6-8214-6791b9300da0']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.707,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77714d27-003e-447b-a4d5-f2bd3520509a,1087,,,"[57.3, 57.6]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,37,Barcelona,217,['9bf7c895-6ea4-47dc-9d7e-4354f86c3fdb'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.678,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db93daa2-ac0e-4a17-a748-f632693be8b5,1090,,,"[68.1, 73.6]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,['5256a8b3-5676-45b3-bf29-0a3efa33e1e6'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.859,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777be36d-dbac-4d29-9699-1a473ecea9f4,1093,,,"[62.8, 71.1]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,37,Barcelona,217,['209d9a7d-434b-4026-a698-6f443963f64d'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.101,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12493db4-bd26-496f-b9c0-7eb21cfc268d,1096,,,"[50.2, 57.9]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,['4ea9701f-4787-482e-aeb9-43b944514e25'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.105,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052b62c-926f-4bdb-a2be-884f15d2f819,1099,,,"[55.2, 31.9]",303652,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,37,Barcelona,217,['e66f1f1c-b4ab-4ae5-ad95-567e7a81fb02'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.902,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f8b9f59-9727-46f4-8365-5f48bac4bd6e,1102,,,"[91.8, 3.1]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,37,Barcelona,217,['f7e57929-ba21-4505-9550-ac31d5a4790f'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.731,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035ff4d2-eac5-4adf-a61b-623322e3ca6c,1105,,,"[77.9, 4.4]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,37,Barcelona,217,['7649df5d-729d-4264-833d-a79445ac5650'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:05.910,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5528df8e-5242-4ca9-80a2-670addbe913d,1108,,,"[90.1, 8.6]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,37,Barcelona,217,['b635480f-bd79-4a75-b90c-22da47b78a05'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:07.040,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05f8af89-851b-442d-8436-0db63adf9f29,1111,,,"[82.2, 14.4]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,37,Barcelona,217,['1837ce36-3f31-4780-85a8-072f05b9ffb7'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:07.636,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0efe9d1-ebe3-4253-b865-7eb0ba2db7f6,1114,,,"[89.9, 60.2]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,37,Barcelona,217,['c9dd7066-55c8-46b4-af6c-447b1ceed661'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.215,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc0995fc-e8a8-4cfd-b86f-d1b979af3996,1117,,,"[72.3, 50.3]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,['cf1a5bd8-2288-4911-9a7a-3448cb1c9da2'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.313,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43d68f27-18f9-4e2a-9c35-690332805cd5,1120,,,"[67.8, 51.2]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,['a1f19be8-c9eb-4529-b366-b5dc04c39a0c'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.091,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aedf85dc-b118-4869-b0cd-2b93488af6c1,1123,,,"[70.2, 27.7]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,37,Barcelona,217,['a6552845-45ec-41c3-97bf-562d783f1bd8'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.331,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f9f9f2f-8f9e-49e3-8737-20956a8ac3e8,1127,,,"[86.3, 27.7]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,37,Barcelona,217,"['a3c818ef-e62d-493d-b8df-73babb0d97fc', 'fbc78a91-4d82-4e42-8c02-0cec3892b23b']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:19.829,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178027c3-4142-48ef-86b7-b1a6aa924e64,1129,,,"[90.5, 19.5]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,37,Barcelona,217,['601175c1-c84e-4191-9156-984816c8a8c3'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.038,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109eabb5-89ed-4491-8eb5-dbe4c0554e08,1136,,,"[62.2, 5.2]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['7e7a69f4-30a6-4305-a52c-580367ad0818'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.594,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef5d984d-3776-4f3f-973b-a6b10aad9e82,1139,,,"[62.6, 21.4]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,['d8c7dba0-6ce0-430c-8676-035eb581b28e'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.983,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d727db64-e442-409a-8e5d-5f202a56eacd,1142,,,"[69.3, 49.7]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,38,Barcelona,217,['a2c9a373-1688-4e0c-8c36-755de7d553b5'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.347,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b550ca-d1a2-43b6-b49a-12d8ab3ed513,1146,,,"[76.5, 50.5]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,38,Barcelona,217,['89369a65-2515-4f0f-a236-b291ab0a78a8'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.197,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c7d503f-aa2f-448b-8fe1-41d78e976832,1149,,,"[74.2, 44.9]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,38,Barcelona,217,['7c455919-7950-4462-9b37-912e9f9a99e3'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.031,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c113626-aac3-4e5f-b2be-7dac56879808,1152,,,"[75.8, 45.1]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,38,Barcelona,217,['6617c1a1-7b35-491d-9e47-ccf47e120f1c'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.035,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b76c19-4eca-4538-963f-d59939525f65,1156,,,"[77.5, 16.9]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,38,Barcelona,217,['3e5fa5bb-f2f8-4420-b487-73102f6ce2e9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.165,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e5beca-243a-445d-949e-f61835b9d531,1159,,,"[71.8, 51.6]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,['f6fcdf33-438a-42be-b881-4c66826b8ad0'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.013,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a901614d-1ed0-4f3b-a166-a2b07c55eaf5,1163,,,"[105.4, 13.8]",303652,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,38,Barcelona,217,['757f1fe1-012c-433d-8736-9175024e9bea'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.782,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122c5acb-08c5-4453-96c1-19c6327186aa,1168,,,"[64.3, 11.5]",303652,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['37c4c950-a1d8-4c27-9781-57af26220d2b'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.511,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00ae8d9e-1024-4457-a84e-edc78d4b2a52,1171,,,"[62.2, 32.2]",303652,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,['ee0fa9d2-15b1-47b8-ad60-eb44f3e3a24e'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:03.932,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9e9dfa-38b6-462e-852a-d642434448ff,1174,,,"[68.4, 54.7]",303652,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,['8a69bf49-6c78-4d1a-9641-0dc3ecdcb95d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:07.136,Ball Receipt*,,2019/2020
