bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[61.2, 67.2]",,,,,,,,,,,,2.586202,,,,,,,,,,,,,4b761739-d638-478c-b765-f32748efb4c5,1475,,"[59.4, 56.3]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['3b0d79c4-773e-4a21-868b-1c0673a6a289', '6f7d8d3c-4766-4cbc-b7db-5d843ac7e8ff', 'a81d1e49-d34b-470f-adee-a4ee365f2af6']",32,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.072,Carry,True,2019/2020
,,,"[98.8, 70.6]",,,,,,,,,,,,1.808061,,,,,,,,,,,,,8e382844-d282-47c2-b6d0-590c1a01a204,1479,,"[90.8, 71.8]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,59,Barcelona,217,"['048a3642-2b35-490d-b089-c5047daf5293', 'ecbaf34c-89fa-42f9-9794-a9302e8cdb45']",37,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.384,Carry,,2019/2020
,,,"[90.4, 51.7]",,,,,,,,,,,,1.541478,,,,,,,,,,,,,d19bfd26-7fea-4b03-80e5-cd8f56fc1204,1484,,"[92.6, 59.9]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,59,Barcelona,217,"['002967eb-24fb-4fb8-9d2f-6b4a5315df7d', '59300f5e-0ec8-403f-9a81-2a7f08e9bee7', '89bb6c76-d20a-49ef-9ad3-88d88d51067f']",41,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.068,Carry,True,2019/2020
,,,"[92.2, 33.3]",,,,,,,,,,,,0.791989,,,,,,,,,,,,,7a6814d3-19f3-40fe-a0b6-2c25644d6f3e,1488,,"[91.0, 36.7]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,59,Barcelona,217,"['2d6f071b-7a4e-41dc-893e-14f846daeafb', '474d1b0a-a432-469b-bc80-4848fb829f81']",43,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.710,Carry,,2019/2020
,,,"[113.2, 21.5]",,,,,,,,,,,,0.900375,,,,,,,,,,,,,add40744-a5e6-4492-b9d1-e9c92a676397,1491,,"[108.7, 20.7]",303377,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,59,Barcelona,217,"['0e0a2bdc-c640-4848-ad95-120f1161e959', '35fe5fdf-62d8-402a-b218-5fa9dd36f957']",45,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.752,Carry,,2019/2020
,,,"[87.0, 3.1]",,,,,,,,,,,,0.975056,,,,,,,,,,,,,1cf06237-e44c-426c-94aa-171aed022539,1507,,"[87.4, 3.1]",303377,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Back,62,Getafe,216,"['097630c9-a765-418c-bc83-752f5c9e286a', '0c904ac4-d564-4b3a-9768-26d31f0b45f5', 'db142791-6a2d-4e1b-931c-96afa3d9c1e1']",18,,,,,,,,,,,,,,,,Getafe,216,00:40:18.440,Carry,True,2019/2020
,,,"[89.8, 50.3]",,,,,,,,,,,,4.760716,,,,,,,,,,,,,d5a71b4b-26a4-4a44-9f72-44c2ab33e12a,1517,,"[64.9, 63.4]",303377,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,"['4aaaf493-b6ee-4caf-885c-2a705490587b', 'c751bfa2-cc6d-4f36-ab1a-3f204b167086', 'd370003a-d966-4af3-a9f2-45589dbba76c']",51,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.423,Carry,True,2019/2020
,,,"[89.4, 47.4]",,,,,,,,,,,,2.725059,,,,,,,,,,,,,c75fdb99-c374-4465-a612-c5e5d965ff73,1528,,"[89.2, 39.2]",303377,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,"['0d8823e1-77a1-4d5d-82ab-8f62b7c9a612', '462699d6-b4d5-48be-ab98-c33990962bdf', '511d8135-7782-4611-bed3-6f2de07e2fd0', 'b1d11695-7168-4655-9eb2-3941451cf1f9']",0,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.291,Carry,True,2019/2020
,,,"[71.0, 16.1]",,,,,,,,,,,,3.192069,,,,,,,,,,,,,6c7a677b-6c41-420a-9458-3b2d6f3430e3,1538,,"[70.9, 20.1]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Molina Vidal,6630.0,Right Center Forward,65,Getafe,216,"['28c2dd57-cf93-44ba-8afb-57373f04d16f', '65676d15-ca1d-4edb-96f6-1134f221ac86', 'bc3232a7-a9a1-4afd-a720-e8cbbec929cb', 'faa46e7e-c5ad-4740-9923-37080cb5eb92']",33,,,,,,,,,,,,,,,,Getafe,216,00:42:33.886,Carry,True,2019/2020
,,,"[78.7, 17.5]",,,,,,,,,,,,0.830707,,,,,,,,,,,,,33c294ee-3e11-4a4a-9e83-c957a141fe6e,1542,,"[78.7, 17.5]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaime Mata Arnaiz,11550.0,Left Center Forward,65,Getafe,216,"['150aa654-536a-4234-be87-8846b16534af', '31492791-f4d1-4afb-a312-a25ee7f2de7f', '434498b1-cd2e-42e9-8835-98125894bb52']",37,,,,,,,,,,,,,,,,Getafe,216,00:42:37.604,Carry,True,2019/2020
,,,"[36.2, 65.5]",,,,,,,,,,,,0.118485,,,,,,,,,,,,,43e26455-c1d2-43df-9935-5c7d11a18abe,1548,,"[36.4, 63.5]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,66,Barcelona,217,"['2eb13d5c-fc83-404a-b8a9-767e07e417b8', '880afb99-cbca-4cf4-b18d-d2c6062a5ebf', 'b98ba440-5a98-4ccf-938c-69b66a237c2f']",39,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.235,Carry,True,2019/2020
,,,"[37.6, 54.8]",,,,,,,,,,,,4.730542,,,,,,,,,,,,,204aabef-0fb1-483e-95bd-4475ca2ac440,1555,,"[25.9, 60.0]",303377,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['1fe36b01-1bc9-4c21-8f74-532e3e6cc07d', '7e1ce6e4-6cfc-4699-afa2-795f45c892ac']",55,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.967,Carry,,2019/2020
,,,"[51.4, 17.4]",,,,,,,,,,,,1.956087,,,,,,,,,,,,,cb642e51-9918-468c-b270-12a442bd02ca,1561,,"[42.6, 25.8]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,67,Barcelona,217,"['7096736e-5f90-46fb-b4ec-10504db30715', 'd7dbc104-04ba-4929-b17e-92daf1e3b24b']",3,,,,,,,,,,,,,,,,Barcelona,217,00:43:03.519,Carry,,2019/2020
,,,"[62.5, 20.7]",,,,,,,,,,,,1.421397,,,,,,,,,,,,,3afd8d71-aa60-4098-9750-143f5c053924,1564,,"[68.6, 23.6]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,67,Barcelona,217,"['72201678-c80e-469a-9bc1-a37315a629d7', '74c70ab4-faa9-4b28-a22c-19c3f6460993']",6,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.679,Carry,,2019/2020
,,,"[41.7, 26.3]",,,,,,,,,,,,2.248804,,,,,,,,,,,,,5f997985-ef81-4b0e-88d4-0e2c3010dc93,1567,,"[43.8, 24.1]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['99bd6844-7c85-45af-8307-d02bc7546d8b', 'f9f11483-93d2-4d9d-b494-25628dfbad82']",9,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.776,Carry,,2019/2020
,,,"[42.6, 13.2]",,,,,,,,,,,,0.437658,,,,,,,,,,,,,65434a29-4570-4dce-9e07-a8a848c4e301,1570,,"[42.6, 13.2]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,67,Barcelona,217,"['41a1ac47-756e-403a-a23d-5bc532e79c06', '4a38bde0-4882-4c33-9949-f145df8e12e1']",13,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.492,Carry,,2019/2020
,,,"[29.6, 34.7]",,,,,,,,,,,,0.375318,,,,,,,,,,,,,4d89a793-d373-4dba-85cc-3db269ca7a9e,1573,,"[31.6, 28.7]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['b6075d66-776a-4297-9c51-3748b2d5ef2d', 'f59ada01-2c09-4037-82bc-39651b12f87d']",15,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.212,Carry,,2019/2020
,,,"[34.8, 30.4]",,,,,,,,,,,,1.923792,,,,,,,,,,,,,218249d8-d58c-44a2-8093-88a7d45cfeab,1576,,"[38.5, 37.6]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,67,Barcelona,217,"['8adce682-ec80-4a4c-abc1-37e301e54b0b', 'a933e2cb-7d95-4b1d-bb1e-5bcaaf2f9bfa', 'd3f59661-bebd-4396-89b8-91df1ca8d76d']",16,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.694,Carry,True,2019/2020
,,,"[21.8, 19.3]",,,,,,,,,,,,1.46675,,,,,,,,,,,,,2d17f5b1-38d8-41fd-b529-f0c04e7955e6,1580,,"[21.8, 18.9]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,67,Barcelona,217,"['0ebed022-c056-4506-85e2-c3f230a88bbf', '13e5cd7a-29f7-44c5-bda3-9639fdd11c79']",20,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.269,Carry,,2019/2020
,,,"[3.2, 38.1]",,,,,,,,,,,,0.404354,,,,,,,,,,,,,fb1031e8-095c-4a5c-9aee-4b46c38d55d6,1583,,"[3.8, 33.9]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,67,Barcelona,217,"['7a2395d0-271b-41f5-b38b-30eb45d23f8e', '990493c4-d07a-4dd2-bc20-41014d472958']",23,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.448,Carry,,2019/2020
,,,"[41.4, 58.9]",,,,,,,,,,,,4.017125,,,,,,,,,,,,,44a667d7-3d86-457f-9d95-28cac0e79053,1586,,"[17.1, 60.6]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,67,Barcelona,217,"['68306d23-298b-4474-bc81-1b5b999b4684', 'cf002f9c-8c8b-4057-9cea-7cc4912cca82']",25,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.988,Carry,,2019/2020
,,,"[58.1, 42.9]",,,,,,,,,,,,1.591701,,,,,,,,,,,,,38eacb4e-165f-447d-94e0-087b1e00ee2c,1589,,"[52.6, 47.2]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['700dc9da-cc6e-4ded-8538-f70018fb3495', 'b0a33bc2-47fc-4c45-8470-eb2fe67030e6']",31,,,,,,,,,,,,,,,,Barcelona,217,00:43:31.360,Carry,,2019/2020
,,,"[69.6, 28.4]",,,,,,,,,,,,1.190238,,,,,,,,,,,,,a40d3a3f-f419-4657-b810-28a01f824b61,1592,,"[64.3, 31.2]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['7b23dee8-48d5-4c1b-be8e-29341a5ca0bc', '99d15f74-5a1d-4c71-9497-48f2aca1091c']",34,,,,,,,,,,,,,,,,Barcelona,217,00:43:34.156,Carry,,2019/2020
,,,"[85.6, 11.9]",,,,,,,,,,,,0.727215,,,,,,,,,,,,,06df2ba0-d763-47c6-aba6-7d0800b68a64,1595,,"[79.7, 16.2]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,67,Barcelona,217,"['2168ac2a-9742-4575-b9af-d0e9422365ea', 'aefa1ba0-ab56-4a1e-ad65-23885c71896a']",36,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.860,Carry,,2019/2020
,,,"[106.4, 2.9]",,,,,,,,,,,,0.68484,,,,,,,,,,,,,e54bbcc0-c674-4a35-baf7-167ab911fcfd,1598,,"[104.6, 2.2]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,67,Barcelona,217,"['034d9313-7662-4bce-af9c-372d66d3aa6c', '0cbbceb2-d588-483c-b8ac-271d2094642e', 'c0703c0c-432e-4302-b1f4-c414c49c1043']",40,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.127,Carry,True,2019/2020
,,,"[108.1, 4.3]",,,,,,,,,,,,1.076235,,,,,,,,,,,,,326e9823-f09f-4705-b430-0a6b76712a93,1602,,"[106.4, 2.9]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,67,Barcelona,217,"['034d9313-7662-4bce-af9c-372d66d3aa6c', '0cbbceb2-d588-483c-b8ac-271d2094642e', '79cdf8d1-dca3-49a9-8f21-e31af65b0e36', 'b5dd1f88-aac2-4878-97c7-e56591572403']",40,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.811,Carry,True,2019/2020
,,,"[93.5, 4.1]",,,,,,,,,,,,0.44507,,,,,,,,,,,,,55479487-0e80-47fb-9a5f-4b94487af79c,1605,,"[97.7, 4.7]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,67,Barcelona,217,"['6f0427e6-99b8-454e-8353-f3734251c350', 'f78a3fb0-ec88-45c3-b690-e227da497149']",43,,,,,,,,,,,,,,,,Barcelona,217,00:43:43.294,Carry,,2019/2020
,,,"[89.8, 12.5]",,,,,,,,,,,,0.205442,,,,,,,,,,,,,3b862fa4-8a9a-4189-8057-00eba0f690f9,1608,,"[89.8, 12.5]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['a4815a9d-dd49-4491-afd0-9a0c18d7790b', 'df7b8ffc-ad12-46a6-94da-67b4213621af']",44,,,,,,,,,,,,,,,,Barcelona,217,00:43:44.819,Carry,,2019/2020
,,,"[77.9, 5.4]",,,,,,,,,,,,0.890419,,,,,,,,,,,,,de4b689e-e30a-4fd2-a146-109781f62d05,1611,,"[84.5, 5.1]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,67,Barcelona,217,"['203350e8-e129-40a1-8f74-62c9434545a2', '24dbb437-0655-4e5d-b2ea-797d77c654da']",46,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.024,Carry,,2019/2020
,,,"[64.4, 10.5]",,,,,,,,,,,,1.033736,,,,,,,,,,,,,1bf62579-8c4d-4fe6-9dcf-13f6312291e8,1614,,"[63.1, 10.5]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,67,Barcelona,217,"['2ea2a02d-5cb6-4b62-a3df-2331b5cf213c', 'c6604f68-15a2-4fb7-8a93-d2af764749a2']",48,,,,,,,,,,,,,,,,Barcelona,217,00:43:48.693,Carry,,2019/2020
,,,"[56.7, 47.4]",,,,,,,,,,,,1.500348,,,,,,,,,,,,,7907d5e2-b061-42cd-a3a7-e6764096a3f3,1617,,"[55.3, 45.3]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,67,Barcelona,217,"['5caf8fe8-8344-4c49-a6bb-cb734fa84bac', 'f0877056-4cb4-49f7-af20-51c99c3d4968']",51,,,,,,,,,,,,,,,,Barcelona,217,00:43:51.669,Carry,,2019/2020
,,,"[69.9, 33.6]",,,,,,,,,,,,0.927516,,,,,,,,,,,,,4428c8f0-305e-4fb7-95aa-626f0124daaa,1625,,"[66.1, 33.6]",303377,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['952d098f-075f-4a5d-b301-cf8b70590de7', 'e9253e4b-6024-4830-b304-0ee02c2ed2ed']",59,,,,,,,,,,,,,,,,Barcelona,217,00:43:59.077,Carry,,2019/2020
,,,"[78.7, 26.5]",,,,,,,,,,,,0.876082,,,,,,,,,,,,,30a648f2-01c5-4186-b8a0-8236eaeaa249,1628,,"[77.9, 25.0]",303377,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,67,Barcelona,217,"['48baeb48-cde2-43c2-96fc-df986b78b0bd', '61cbea1b-8aac-4783-afea-68d25fc217aa', 'c42e9de7-9b78-4d8d-aee8-623ed5d4513a']",1,,,,,,,,,,,,,,,,Barcelona,217,00:44:01.724,Carry,True,2019/2020
,,,"[16.0, 54.6]",,,,,,,,,,,,2.862526,,,,,,,,,,,,,30cc581f-3625-4e0c-895e-f71cedd21e7a,1633,,"[14.3, 52.4]",303377,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Soria Solís,6722.0,Goalkeeper,67,Barcelona,217,"['8c2b794f-7142-4768-86c6-df0c3790632a', 'b1ea3fdb-1e81-47cf-83c0-39e767eafb19']",5,,,,,,,,,,,,,,,,Getafe,216,00:44:05.689,Carry,,2019/2020
,,,"[82.5, 63.2]",,,,,,,,,,,,0.004139001,,,,,,,,,,,,,1fcddb29-28a6-4f00-b951-47bbe2c415d3,1636,,"[84.1, 63.2]",303377,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Molina Vidal,6630.0,Right Center Forward,67,Barcelona,217,"['24d16cbe-b89d-4567-9475-b8f93577687a', '916ed5b1-6d7a-4d41-a214-a59eeebdca38', 'd1399eab-dc6f-405d-ba3e-362a1bb6f5c3']",12,,,,,,,,,,,,,,,,Getafe,216,00:44:12.386,Carry,True,2019/2020
,,,"[7.5, 39.0]",,,,,,,,,,,,3.523236,,,,,,,,,,,,,505a3d60-e3c8-4995-b35e-e7da5218c31f,1642,,"[6.4, 39.0]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,69,Barcelona,217,"['3f8c9991-1b47-41dc-baef-5d1461458016', 'd5f9126f-f791-46e6-8c81-a604601e8533']",23,,,,,,,,,,,,,,,,Barcelona,217,00:45:23.848,Carry,,2019/2020
,,,"[43.2, 40.8]",,,,,,,,,,,,1.121567,,,,,,,,,,,,,a62e5625-f1ac-485c-b351-eec0f60b8b3d,1654,,"[36.8, 38.1]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,"['334a6fdd-51cf-4667-8bd7-1226c23c2924', 'bb4cea96-90c2-4221-88a6-d1ab0f78b407', 'fdb4a074-c675-438b-9e11-caa72b0eac76']",35,,,,,,,,,,,,,,,,Barcelona,217,00:45:35.282,Carry,True,2019/2020
,,,"[39.1, 49.0]",,,,,,,,,,,,0.821437,,,,,,,,,,,,,d160789d-b3aa-46c7-b075-c94ccba4b0ee,1658,,"[40.1, 46.4]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,69,Barcelona,217,"['5442e315-9c73-4719-b02b-5a22ec8c025c', 'c5070177-9dec-4d41-9880-5092ef15c9d8']",37,,,,,,,,,,,,,,,,Barcelona,217,00:45:37.564,Carry,,2019/2020
,,,"[35.8, 62.4]",,,,,,,,,,,,1.197038,,,,,,,,,,,,,c72d10ba-e696-489c-80bc-ce387a5c9827,1661,,"[38.2, 61.8]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,69,Barcelona,217,"['17f1a9c4-d48a-480a-b943-35b8a80b7de8', '2e4874be-7fdf-40c3-b2c7-a81f89f66311', 'a08ad2f0-2e98-4321-91f4-5e106e4be139']",40,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.117,Carry,True,2019/2020
,,,"[20.6, 26.7]",,,,,,,,,,,,1.529473,,,,,,,,,,,,,8bf1f3a5-8ea0-44e7-8696-8416d0f862a1,1665,,"[25.6, 36.1]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,"['4fb31085-4bd4-42ad-bb85-0abf0fd24801', 'b47aa441-606f-4c91-96bb-0ce988c4ef6e']",43,,,,,,,,,,,,,,,,Barcelona,217,00:45:43.765,Carry,,2019/2020
,,,"[4.4, 41.1]",,,,,,,,,,,,0.980444,,,,,,,,,,,,,2788c7df-292f-4fd6-b96b-8dc9a4bb2bd9,1669,,"[4.6, 37.3]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,69,Barcelona,217,"['0cdd60fa-8319-4357-be22-0fa1a22be89e', 'de57fe19-7b17-44f3-b218-c64b021131be']",47,,,,,,,,,,,,,,,,Barcelona,217,00:45:47.198,Carry,,2019/2020
,,,"[16.3, 35.3]",,,,,,,,,,,,0.035556,,,,,,,,,,,,,0009d3e1-ec26-4c00-9f62-7e59a4f1c627,1673,,"[15.3, 35.9]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,"['2aa0c909-4f03-4557-a820-99f40b6cc0a7', '766b7b73-93ec-40c1-a17b-276505e3d9b8', '92a5bf9f-f7a8-40fe-94a6-64a2e8feb729']",49,,,,,,,,,,,,,,,,Barcelona,217,00:45:49.367,Carry,True,2019/2020
,,,"[14.0, 18.7]",,,,,,,,,,,,2.722264,,,,,,,,,,,,,cd7c1714-d656-4426-9eb2-9b8d3edfa562,1676,,"[9.3, 23.2]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,69,Barcelona,217,"['449b0efd-14ff-4342-9321-66336286c9e8', '755cfa0e-f9aa-4634-96f7-e26123a2ff05', '92a5bf9f-f7a8-40fe-94a6-64a2e8feb729']",50,,,,,,,,,,,,,,,,Barcelona,217,00:45:50.970,Carry,True,2019/2020
,,,"[4.0, 27.3]",,,,,,,,,,,,1.124697,,,,,,,,,,,,,276b2ae8-0139-4149-be02-5585dae5eddf,1679,,"[2.3, 31.4]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,69,Barcelona,217,"['2086ee09-e36a-4642-92ff-4a0f1ff64539', '3e7abafb-28e6-4df0-9bab-8ee6a06a6845', 'd01da5db-280e-4b9f-9982-1c26be2171fa']",55,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.583,Carry,True,2019/2020
,,,"[13.4, 27.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,d2c7e714-ecf4-42b8-89f2-d798e6c00666,1683,,"[13.4, 27.7]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Barcelona,217,"['7c95ce52-ef35-4180-bac5-ae39764eba36', '8e65afbf-cdcb-4855-81ce-c62b69878032']",57,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.849,Carry,,2019/2020
,,,"[15.0, 76.9]",,,,,,,,,,,,1.364888,,,,,,,,,,,,,509633d8-5359-47b1-af3d-66a1fd21af88,1686,,"[8.9, 55.0]",303377,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,69,Barcelona,217,"['2d2b3014-98ad-47fc-8d8e-259f5bca2846', 'a04df3e3-99da-4ca2-b907-0523db1076b9']",59,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.782,Carry,,2019/2020
,,,"[3.6, 44.2]",,,,,,,,,,,,1.20711,,,,,,,,,,,,,657a682e-3fdc-4adc-95b8-c30d0060463f,1691,,"[3.6, 48.0]",303377,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,70,Barcelona,217,"['3f9f0515-d164-4538-8b42-33b1b6229cf2', 'c5411704-fc76-420d-91bb-fb07da219c18']",17,,,,,,,,,,,,,,,,Barcelona,217,00:46:17.886,Carry,,2019/2020
,,,"[9.5, 22.3]",,,,,,,,,,,,1.286934,,,,,,,,,,,,,08aa36ed-82a2-42f4-8547-8c9102c3d774,1694,,"[7.7, 22.6]",303377,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,70,Barcelona,217,"['4aa384f4-1dee-4fc6-ab83-f3b05d402c0d', '7645d9e3-11b4-42f0-aec9-181c6f87c7f5']",21,,,,,,,,,,,,,,,,Barcelona,217,00:46:21.073,Carry,,2019/2020
